"zone","state","lga","sector","ea","hhid","s9q1a","s9q1b","s9q1c","s9q1d","s9q1e","s9q1f","s9q1g","s9q1h","s9q1i","s9q2a","s9q2b","s9q3","s9q4a","s9q4b","s9q4c","s9q5","s9q6a","s9q6b","s9q6c","s9q6d","s9q6e","s9q6f","s9q7a","s9q7b","s9q7c"
6,29,2911,2,1870,290107,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2911,2,1870,290108,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,29,2911,2,1870,290109,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,29,2911,2,1870,290110,3,3,2,3,2,3,0,0,0,2,5,2,3,2,1,1,,,,5,,,9,,
6,29,2923,2,1126,290111,2,2,2,1,0,0,0,0,0,3,,1,,,,,9,9,,,,,9,,
6,29,2923,2,1126,290112,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2923,2,1126,290113,0,0,0,0,0,0,0,0,0,0,,1,,,,2,,,,,,,,,
6,29,2923,2,1126,290114,1,0,0,2,2,0,0,0,0,3,0,1,,,,1,6,6,,,,,9,,
6,29,2923,2,1126,290115,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2923,2,1126,290116,2,0,0,2,0,0,0,0,0,3,,1,,,,,4,5,4,5,,,5,9,
6,29,2923,2,1126,290117,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,
6,29,2923,2,1126,290118,0,0,0,4,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,29,2923,2,1126,290119,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,29,2923,2,1126,290120,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2923,1,396,290121,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2923,1,396,290122,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2923,1,396,290123,2,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
6,29,2923,1,396,290124,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,29,2923,1,396,290125,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2923,1,396,290126,0,0,0,0,0,0,0,0,0,2,,1,,,,,2,3,4,2,3,4,9,,
6,29,2923,1,396,290127,0,0,0,0,0,0,0,0,0,3,,1,,,,1,5,5,6,1,,,,,
6,29,2923,1,396,290128,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,29,2923,1,396,290129,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2923,1,396,290130,0,0,0,0,0,0,0,0,0,4,,1,,,,1,3,4,5,6,3,4,9,,
6,29,2902,1,1028,290131,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,
6,29,2902,1,1028,290132,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2902,1,1028,290133,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2902,1,1028,290134,0,0,0,0,0,0,0,0,0,1,1,1,,,,2,,,,,,,,,
6,29,2902,1,1028,290135,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,9,,,,,,,
6,29,2902,1,1028,290136,0,0,0,0,0,0,0,0,0,3,,1,,,,1,2,3,4,5,6,7,9,,
6,29,2902,1,1028,290137,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2902,1,1028,290138,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
6,29,2902,1,1028,290139,0,0,0,2,0,0,0,0,0,3,,1,,,,1,6,7,8,9,,,9,,
6,29,2902,1,1028,290140,4,0,2,0,0,0,0,4,2,3,,1,,,,,6,9,,,,,9,,
6,29,2920,1,506,290141,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,29,2920,1,506,290142,2,3,2,3,3,3,0,0,0,2,,1,,,,1,5,,,4,,,9,9,
6,29,2920,1,506,290143,0,0,0,0,0,0,0,0,0,6,5,2,3,2,1,2,,,,,,,,,
6,29,2920,1,506,290144,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2920,1,506,290145,2,1,1,2,2,0,0,0,0,2,3,1,,,,1,,,,6,7,,9,,
6,29,2920,1,506,290146,0,1,1,3,0,0,0,0,0,3,,2,2,1,,1,11,,,7,8,,9,,
6,29,2920,1,506,290147,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2920,1,506,290148,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,6,7,,9,,
6,29,2920,1,506,290149,2,2,2,2,1,0,0,0,0,3,,1,,,,1,6,,,6,,,9,9,
6,29,2920,1,506,290150,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,1,7,,,,,,9,,
6,29,2920,1,1210,290151,0,0,0,0,0,0,0,0,0,3,,1,,,,1,6,,,6,,,9,9,
6,29,2920,1,1210,290152,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2920,1,1210,290153,1,1,0,0,0,0,0,0,0,3,5,2,3,2,1,1,9,,,5,,,9,,
6,29,2920,1,1210,290154,2,3,1,0,0,0,0,0,0,3,6,2,3,2,1,1,,,,2,8,,9,,
6,29,2920,1,1210,290155,2,2,2,3,2,0,0,0,0,2,,1,,,,1,6,,,7,,,9,9,
6,29,2920,1,1210,290156,3,3,3,2,2,0,0,0,0,2,,1,,,,1,7,,,7,,,9,9,
6,29,2920,1,1210,290157,2,1,1,1,0,1,2,0,0,3,,2,2,1,,1,,,,5,7,,9,,
6,29,2920,1,1210,290158,2,3,1,1,0,0,1,1,0,3,,1,,,,1,,,,5,6,,9,,
6,29,2920,1,1210,290159,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2920,1,1210,290160,3,2,3,3,2,0,0,0,0,2,4,1,,,,2,,,,,,,,,
6,29,2914,1,214,290161,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2914,1,214,290162,7,6,0,0,0,0,0,0,0,3,,1,,,,1,5,7,5,7,,,9,,
6,29,2914,1,214,290163,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2914,1,214,290164,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,29,2914,1,214,290165,3,0,0,0,0,0,0,0,0,2,,1,,,,1,5,6,5,6,,,9,,
6,29,2914,1,214,290166,0,0,0,0,0,0,0,0,0,3,,1,,,,5,,,,,,,,,
6,29,2914,1,214,290167,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,29,2914,1,214,290168,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
6,29,2914,1,214,290169,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
6,29,2914,1,214,290170,0,7,0,0,0,0,0,0,0,3,,1,,,,1,2,3,4,5,,,1,9,
6,29,2920,2,1628,290171,0,1,3,2,0,0,0,0,0,3,,1,,,,1,,,,4,5,,9,,
6,29,2920,2,1628,290172,1,1,1,2,0,0,0,0,0,4,4,2,2,3,1,1,11,,,6,,,4,,
6,29,2920,2,1628,290173,0,0,0,0,0,0,0,0,0,3,,1,,,,1,2,4,,,,,9,,
6,29,2920,2,1628,290174,1,1,1,1,1,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,
6,29,2920,2,1628,290175,0,0,0,0,0,0,0,0,0,3,,1,,,,1,6,,,6,,,4,4,
6,29,2920,2,1628,290176,3,3,2,2,1,0,0,0,0,3,,1,,,,1,2,3,4,3,5,8,9,,
6,29,2920,2,1628,290177,3,2,1,1,0,0,0,0,0,3,5,1,,,,1,1,2,,6,7,,9,,
6,29,2920,2,1628,290178,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,,,3,7,,9,9,
6,29,2920,2,1628,290179,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,,,,5,,,9,,
6,29,2920,2,1628,290180,0,1,1,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,30,3009,1,764,300001,0,0,2,2,0,0,2,0,0,3,,2,3,1,,2,,,,,,,,,
6,30,3009,1,764,300002,2,0,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3009,1,764,300003,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
6,30,3009,1,764,300004,0,0,0,0,0,0,0,0,0,3,,1,,,,1,10,11,,,,,9,,
6,30,3009,1,764,300005,,1,2,2,,,,,,3,3,1,,,,1,,,,4,5,7,5,9,
6,30,3009,1,764,300006,0,,,,,,,,,3,3,1,,,,1,2,8,,1,,,9,5,
6,30,3009,1,764,300007,1,1,2,2,2,0,2,2,0,2,3,2,,1,2,2,,,,,,,,,
6,30,3009,1,764,300008,0,0,0,0,0,0,0,0,0,2,3,2,3,1,,1,1,,,3,,,9,5,
6,30,3009,1,764,300009,1,,2,2,0,0,0,0,0,2,3,1,,,,1,10,11,,4,5,,9,7,
6,30,3009,1,764,300010,,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
6,30,3007,1,1624,300011,0,0,1,0,0,0,0,0,0,3,,2,,3,,2,,,,,,,,,
6,30,3007,1,1624,300012,0,1,0,0,0,0,0,0,0,3,3,1,,,,1,3,4,7,8,,,5,9,
6,30,3007,1,1624,300013,0,0,0,1,0,0,0,0,0,3,4,2,1,,,2,,,,,,,,,
6,30,3007,1,1624,300014,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3007,1,1624,300015,,2,0,0,2,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3007,1,1624,300016,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,4,6,2,7,9,,,,
6,30,3007,1,1624,300017,,0,,0,,0,,0,,3,3,1,,,,1,5,6,8,9,,,9,5,
6,30,3007,1,1624,300018,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,7,7,,,,,,,
6,30,3007,1,1624,300019,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,6,7,,,,,9,,
6,30,3007,1,1624,300020,2,0,0,0,0,0,0,0,0,2,,1,,,,1,2,6,,,,,9,9,
6,30,3018,2,914,300021,0,0,0,0,0,0,0,0,0,2,0,1,,,,1,5,6,7,8,2,3,9,,
6,30,3018,2,914,300022,2,2,0,0,0,0,0,0,0,3,4,1,,,,1,4,5,7,9,,,9,2,
6,30,3018,2,914,300023,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3018,2,914,300024,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3018,2,914,300025,,0,0,0,0,0,0,0,0,1,,2,3,1,,2,,,,,,,,,
6,30,3018,2,914,300026,2,7,0,0,0,0,0,0,0,2,3,1,,,,1,3,4,5,3,4,5,1,,
6,30,3018,2,914,300027,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,6,,,,,,,
6,30,3018,2,914,300028,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,
6,30,3018,2,914,300029,2,1,1,2,1,2,2,2,2,4,4,2,3,2,1,1,3,6,3,6,,,2,9,
6,30,3018,2,914,300030,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,,,,,,,,,
6,30,3012,2,334,300031,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3012,2,334,300032,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
6,30,3012,2,334,300033,0,0,0,0,0,0,0,0,0,3,3,2,1,2,1,2,,,,,,,,,
6,30,3012,2,334,300034,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3012,2,334,300035,7,4,3,4,2,0,3,0,0,2,3,1,,,,1,8,9,8,9,,,1,5,
6,30,3012,2,334,300036,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3012,2,334,300037,0,0,0,0,0,0,0,0,0,3,3,2,3,3,1,2,,,,,,,,,
6,30,3012,2,334,300038,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,,,,,,,,,
6,30,3012,2,334,300039,0,0,0,0,0,0,0,0,0,3,0,1,,,,,,,,,,,,,
6,30,3012,2,334,300040,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3014,2,120,300041,0,0,0,0,0,0,0,0,0,3,1,1,,,,1,6,7,,,,,,,
6,30,3014,2,120,300042,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,10,7,8,,,1,9,
6,30,3014,2,120,300043,1,2,1,0,0,0,0,0,0,2,3,2,3,3,1,1,5,6,7,4,5,6,3,9,
6,30,3014,2,120,300044,0,0,0,0,0,0,0,0,0,3,3,2,3,3,1,2,,,,,,,,,
6,30,3014,2,120,300045,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,6,7,8,9,6,7,9,,
6,30,3014,2,120,300046,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3014,2,120,300047,0,0,0,0,0,0,0,0,0,3,,1,,,,1,5,7,,,,,,,
6,30,3014,2,120,300048,0,0,0,0,0,0,0,0,0,3,,1,,,,1,6,8,,,,,,,
6,30,3014,2,120,300049,1,2,2,2,0,0,3,1,0,2,3,2,3,2,1,1,5,6,7,,,,9,7,
6,30,3014,2,120,300050,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,6,7,8,9,5,6,4,9,
6,30,3024,1,1924,300051,0,2,2,2,0,0,0,0,0,2,2,2,,2,1,2,,,,,,,,,
6,30,3024,1,1924,300052,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,2,,,,,,,,,
6,30,3024,1,1924,300053,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3024,1,1924,300054,0,0,0,1,0,0,0,0,0,3,3,1,,,,1,1,2,3,1,,,7,,
6,30,3024,1,1924,300055,0,0,0,0,0,0,0,0,0,3,3,2,3,3,1,2,,,,,,,,,
6,30,3024,1,1924,300056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
6,30,3024,1,1924,300057,0,0,0,7,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,
6,30,3024,1,1924,300058,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3024,1,1924,300059,2,2,2,1,2,2,2,2,2,3,,1,,,,1,11,12,1,2,,,9,,
6,30,3024,1,1924,300060,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,,,,,,,,,
6,30,3024,1,1406,300061,0,0,0,0,0,0,0,0,0,3,3,2,2,2,1,2,,,,,,,,,
6,30,3024,1,1406,300062,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3024,1,1406,300063,0,0,0,0,0,0,0,0,0,3,4,2,1,2,1,2,,,,,,,,,
6,30,3024,1,1406,300064,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3024,1,1406,300065,4,3,2,7,0,0,2,1,0,2,3,2,,3,1,1,8,8,,,,,9,,
6,30,3024,1,1406,300066,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3024,1,1406,300067,0,0,0,0,0,0,0,0,0,2,3,1,,,,1,3,4,5,6,1,2,9,9,
6,30,3024,1,1406,300068,3,3,3,3,4,0,3,4,4,3,3,1,,,,1,5,11,4,5,,,5,9,
6,30,3024,1,1406,300069,0,2,2,2,0,0,0,0,0,2,,1,,,,1,,,,6,7,8,9,,
6,30,3024,1,1406,300070,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3025,1,2052,300071,4,4,4,4,0,0,2,2,0,2,,1,,,,1,2,4,10,11,4,5,,,
6,30,3025,1,2052,300072,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,6,7,2,3,4,,9,,
6,30,3025,1,2052,300073,3,3,0,1,4,3,3,4,2,1,,2,3,3,1,1,2,6,10,3,5,8,9,,
6,30,3025,1,2052,300074,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,4,5,2,3,4,9,,
6,30,3025,1,2052,300075,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,1,6,7,8,2,4,6,9,,
6,30,3025,1,2052,300076,0,0,0,0,0,0,0,0,0,3,,2,,2,3,2,,,,,,,,,
6,30,3025,1,2052,300077,0,0,0,0,0,0,0,0,0,3,3,2,2,1,,2,,,,,,,,,
6,30,3025,1,2052,300078,0,2,2,2,2,0,1,1,1,3,4,2,3,2,1,2,,,,,,,,,
6,30,3025,1,2052,300079,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3025,1,2052,300080,3,3,3,3,0,0,0,0,0,3,1,2,3,2,1,1,3,3,6,8,,,9,,
6,30,3005,1,2870,300081,0,0,0,0,0,0,0,0,0,3,,1,,,,1,11,8,,,,,9,6,
6,30,3005,1,2870,300082,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3005,1,2870,300083,0,0,0,0,0,0,0,0,0,3,,1,,,,1,9,10,8,,,,9,,
6,30,3005,1,2870,300084,3,3,3,3,1,0,0,0,0,3,3,1,,,,1,7,8,6,7,8,,9,,
6,30,3005,1,2870,300085,0,0,1,1,0,0,0,0,0,2,3,1,,,,1,7,8,9,6,9,,9,,
6,30,3005,1,2870,300086,0,2,2,2,0,0,0,0,0,2,,1,,,,1,1,5,7,7,9,,9,,
6,30,3005,1,2870,300087,0,0,0,0,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,
6,30,3005,1,2870,300088,0,0,0,0,0,0,0,3,,1,2,1,,,,2,,,,,,,,,
6,30,3005,1,2870,300089,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,3,4,5,3,9,,
6,30,3005,1,2870,300090,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3005,1,2942,300091,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3005,1,2942,300092,0,0,0,0,0,0,0,0,0,3,,1,,,,1,4,5,6,7,8,7,9,,
6,30,3005,1,2942,300093,0,0,0,0,0,0,0,0,0,,3,2,3,2,1,2,,,,,,,,,
6,30,3005,1,2942,300094,0,0,0,0,0,0,0,0,0,3,3,2,2,2,3,2,,,,,,,,,
6,30,3005,1,2942,300095,0,0,0,0,0,0,0,0,0,3,,2,,3,3,1,6,7,8,1,7,9,,,
6,30,3005,1,2942,300096,0,0,0,0,0,0,0,0,0,3,,1,,,,1,5,6,7,6,7,,9,,
6,30,3005,1,2942,300097,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,,,,,,,,,
6,30,3005,1,2942,300098,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
6,30,3005,1,2942,300099,0,0,0,0,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,
6,30,3005,1,2942,300100,3,3,2,0,0,0,0,0,0,2,3,2,3,3,1,1,8,9,7,9,,,9,,
6,30,3010,1,1762,300101,3,4,4,7,0,0,0,2,0,2,,2,2,1,,1,4,7,8,1,4,7,,,
6,30,3010,1,1762,300102,2,2,2,2,3,0,0,0,0,2,,1,,,,1,6,7,,6,7,8,5,9,
6,30,3010,1,1762,300103,3,3,3,3,3,0,2,0,0,2,3,2,,3,1,1,4,5,7,6,7,8,9,9,
6,30,3010,1,1762,300104,0,1,0,1,0,0,0,0,0,2,,1,,,,1,6,7,8,1,2,3,9,,
6,30,3010,1,1762,300105,2,2,2,2,0,0,1,1,1,2,2,1,,,,1,7,8,,7,8,,9,5,
6,30,3010,1,1762,300106,3,1,2,2,0,0,0,0,0,2,,2,3,2,,1,,,,,,,,,
6,30,3010,1,1762,300107,0,0,0,0,0,0,0,0,0,3,,1,,,,1,4,5,6,9,,,9,,
6,30,3010,1,1762,300108,0,0,2,2,0,0,0,0,0,2,,2,1,,,1,7,8,4,5,7,9,,,
6,30,3010,1,1762,300109,0,0,1,1,0,0,0,0,0,3,,2,3,2,1,1,5,6,8,7,8,,9,,
6,30,3010,1,1762,300110,2,2,2,2,0,0,2,1,0,2,,1,,,,1,4,6,7,4,5,7,9,6,5
6,30,3009,1,1642,300111,0,1,1,2,0,0,0,0,2,2,,1,,,,1,1,3,4,5,6,7,1,5,
6,30,3009,1,1642,300112,2,2,2,2,0,0,0,0,0,2,,1,,,,1,4,5,6,7,8,4,9,6,
6,30,3009,1,1642,300113,3,3,4,7,0,0,0,2,0,2,2,2,3,2,1,1,2,5,6,7,4,5,9,,
6,30,3009,1,1642,300114,0,0,0,0,0,0,0,0,0,3,,2,3,2,1,2,,,,,,,,,
6,30,3009,1,1642,300115,0,0,0,2,2,0,0,0,0,2,3,2,,3,1,1,3,4,5,6,6,7,9,9,
6,30,3009,1,1642,300116,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3009,1,1642,300117,2,2,2,2,0,0,0,0,0,2,2,2,3,2,,,6,,,6,8,,9,,
6,30,3009,1,1642,300118,3,3,3,3,3,1,3,1,0,2,3,1,,,,1,6,7,8,9,,,9,9,
6,30,3009,1,1642,300119,0,0,0,0,0,0,0,0,0,3,,2,3,2,1,2,,,,,,,,,
6,30,3009,1,1642,300120,3,2,1,1,2,2,1,2,3,2,3,2,3,2,1,1,1,4,6,1,3,4,9,5,
6,30,3020,1,322,300121,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3020,1,322,300122,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3020,1,322,300123,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,30,3020,1,322,300124,0,0,0,0,0,0,0,0,0,4,,2,1,2,,2,,,,,,,,,
6,30,3020,1,322,300127,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3020,1,322,300129,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,
6,30,3020,1,322,300130,0,0,0,0,0,0,0,0,0,2,3,1,,,,1,5,7,,6,9,,9,,
6,30,3002,1,1310,300131,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3002,1,1310,300132,3,0,2,2,4,0,0,0,0,3,4,1,,,,1,4,5,,1,2,,5,5,5
6,30,3002,1,1310,300133,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,
6,30,3002,1,1310,300134,0,0,0,7,0,0,0,0,0,3,,1,,,,1,12,,,3,4,,9,5,
6,30,3002,1,1310,300135,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3002,1,1310,300136,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3002,1,1310,300137,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3002,1,1310,300138,2,0,2,2,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,30,3002,1,1310,300139,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3002,1,1310,300140,3,4,4,7,0,2,2,2,0,2,,2,,1,,1,,,,5,,,9,,
6,30,3002,1,1264,300141,3,3,0,0,0,1,1,0,0,,3,1,,,,2,,,,,,,,,
6,30,3002,1,1264,300142,2,5,5,7,2,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3002,1,1264,300143,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3002,1,1264,300144,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3002,1,1264,300145,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3002,1,1264,300146,3,,0,0,0,0,0,0,0,3,3,1,,,,1,10,11,,5,6,,5,9,
6,30,3002,1,1264,300147,0,0,0,0,0,0,0,0,0,3,6,1,,,,1,,,,8,,,9,,
6,30,3002,1,1264,300148,3,3,0,0,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,
6,30,3002,1,1264,300149,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3002,1,1264,300150,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,
6,30,3030,1,946,300151,2,2,2,1,,,,,,2,1,1,,,,1,,,,4,5,,7,7,
6,30,3030,1,946,300152,3,3,2,0,1,0,0,0,0,2,,1,,,,1,,,,,,2,4,2,
6,30,3030,1,946,300153,0,0,2,7,0,0,0,0,0,2,2,1,,,,1,,,,7,,,7,8,
6,30,3030,1,946,300154,0,0,0,7,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3030,1,946,300155,2,0,0,0,3,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3030,1,946,300156,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3030,1,946,300157,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3030,1,946,300158,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,9,11,,5,6,,5,9,
6,30,3030,1,946,300159,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3030,1,946,300160,0,0,1,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3016,1,390,300161,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3016,1,390,300162,3,2,0,0,3,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3016,1,390,300163,0,0,0,3,3,0,0,0,0,3,5,2,2,2,1,1,11,,,1,5,6,5,,
6,30,3016,1,390,300164,0,0,0,7,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3016,1,390,300165,0,0,0,7,0,0,0,0,0,0,3,1,,,,2,,,,,,,,,
6,30,3016,1,390,300166,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3016,1,390,300167,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
6,30,3016,1,390,300168,2,,1,1,0,0,0,0,0,3,,2,,2,3,1,,,,5,6,,5,9,
6,30,3016,1,390,300169,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3016,1,390,300170,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3023,2,622,300171,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3023,2,622,300172,0,0,0,0,2,0,0,0,0,3,3,2,,,1,2,,,,,,,,,
6,30,3023,2,622,300173,4,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3023,2,622,300174,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3023,2,622,300175,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3023,2,622,300176,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
6,30,3023,2,622,300177,3,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3023,2,622,300178,0,0,0,0,0,0,0,0,0,0,,1,,,,2,,,,,,,,,
6,30,3023,2,622,300179,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3023,2,622,300180,3,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,5,,,5,,
6,30,3033,2,554,300181,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
6,30,3033,2,554,300182,4,4,0,2,2,0,0,0,0,3,4,2,,,2,2,,,,,,,,,
