"zone","state","lga","sector","ea","hhid","plotid","qa_type_plot","dist_household","srtmslp_nga","srtm_nga","twi_nga"
1,26,2601,2,822,260144,1,1,0.4,2.4,136,17
1,26,2601,2,822,260145,1,1,0.5,3,138,14
1,26,2601,2,822,260146,1,1,1.5,3.5,141,14
1,26,2601,2,822,260149,1,1,0.2,2.7,135,15
1,26,2601,2,822,260149,2,2,0.4,2.5,141,16
1,26,2601,2,822,260149,3,2,0.4,2.5,141,16
1,26,2601,2,822,260150,1,1,0.2,2.5,133,16
1,26,2601,2,822,260150,2,1,0.1,4,135,13
1,26,2613,2,1462,260151,1,1,0.3,1.9,153,13
1,26,2613,2,1462,260151,2,1,0.4,2.9,153,15
1,26,2613,2,1462,260152,1,1,0.5,1.8,154,13
1,26,2613,2,1462,260152,2,1,0.5,1.9,154,14
1,26,2613,2,1462,260160,1,1,0.5,1.6,149,14
1,26,2616,2,254,260161,1,1,0.4,1.7,132,22
1,26,2616,2,254,260162,1,1,0.3,3,134,18
1,26,2616,2,254,260162,2,1,0.4,1.4,133,19
1,26,2616,2,254,260163,1,1,0.4,1,133,16
1,26,2616,2,254,260163,2,1,0.5,2,135,13
1,26,2616,2,254,260163,3,1,0.5,1.1,135,22
1,26,2616,2,254,260164,1,1,0.6,1.8,135,15
1,26,2616,2,254,260164,2,1,0.5,1,134,16
1,26,2616,2,254,260164,3,1,0.7,2,136,14
1,26,2616,2,254,260165,1,1,0.3,3.9,143,13
1,26,2616,2,254,260165,2,1,0.3,3.7,143,13
1,26,2616,2,254,260166,1,1,9.4,3.3,243,13
1,26,2616,2,254,260167,1,1,8.4,1.3,236,13
1,26,2616,2,254,260167,2,1,1.1,4.2,145,13
1,26,2616,2,254,260168,1,1,0.3,4.2,137,15
1,26,2616,2,254,260169,1,2,0.3,4.1,137,14
1,26,2616,2,254,260169,2,2,0.3,4.1,137,14
1,26,2625,2,926,260171,1,1,2.2,1.6,232,13
1,26,2625,2,926,260171,2,1,0.5,2.2,202,14
1,26,2625,2,926,260172,1,1,0.8,2.2,200,14
1,26,2625,2,926,260173,1,1,0.3,4.3,197,13
1,26,2625,2,926,260174,1,1,0.5,2.5,203,15
1,26,2625,2,926,260175,1,1,2.1,2.2,229,15
1,26,2625,2,926,260175,2,1,2.3,1.7,232,13
1,26,2625,2,926,260176,1,1,7.3,1.9,231,14
1,26,2625,2,926,260177,1,1,1.1,4.4,214,14
1,26,2625,2,926,260178,1,1,5.8,1.6,256,16
1,26,2625,2,926,260178,2,1,5.9,1.1,256,14
1,26,2625,2,926,260178,3,1,7.2,1.7,244,14
1,26,2625,2,926,260179,1,1,7,1.9,229,14
1,26,2625,2,926,260179,2,1,6.9,2.4,240,14
1,26,2625,2,926,260180,1,1,6.9,1.7,242,14
1,26,2625,2,926,260180,2,1,7.1,2.3,244,13
6,27,2715,2,752,270021,1,1,0.4,9.1,97,13
6,27,2715,2,752,270023,1,1,0.4,8.4,95,13
6,27,2715,2,752,270024,1,1,1.3,10.9,110,12
6,27,2715,2,752,270024,2,1,1.3,13.3,107,11
6,27,2715,2,752,270025,1,1,0.3,11.3,85,11
6,27,2715,2,752,270025,2,1,0.5,2.2,67,22
6,27,2715,2,752,270025,3,1,0.2,9.3,109,12
6,27,2715,2,752,270026,1,1,0.6,7.1,92,15
6,27,2715,2,752,270027,1,1,0.2,8.5,108,13
6,27,2715,2,752,270028,1,1,0.7,4.2,115,13
6,27,2715,2,752,270028,2,1,0.7,7.6,112,12
6,27,2715,2,752,270029,1,1,1.1,2.3,66,14
6,27,2715,2,752,270029,2,1,0.6,9.2,96,13
6,27,2715,2,752,270029,3,1,0.7,10.6,107,12
6,27,2715,2,752,270030,1,1,0.2,9.4,78,12
6,27,2715,2,752,270030,2,1,0.2,6.4,75,13
6,27,2715,2,752,270030,3,1,0.2,12.9,86,12
6,27,2712,2,110,270047,1,1,3.8,3.8,129,13
6,27,2712,2,110,270047,2,1,3.8,1.7,128,18
6,27,2712,2,110,270047,3,1,3.7,2.2,125,15
6,27,2712,2,110,270050,1,1,1.2,3.3,89,13
6,27,2712,2,110,270050,2,1,1.2,3.4,88,13
6,27,2719,2,100,270082,1,1,1.1,5.2,66,14
6,27,2719,2,100,270083,1,1,0.6,2.5,60,14
6,27,2719,2,100,270083,2,1,0.6,1.8,59,17
6,27,2719,2,100,270083,3,1,0.9,4.4,62,13
6,27,2719,2,100,270085,1,1,1.5,7,74,13
6,27,2719,2,100,270085,2,1,1.6,3.5,79,13
6,27,2719,2,100,270085,3,1,3.4,5.2,73,14
6,27,2719,2,100,270086,1,1,1.7,6.7,89,12
6,27,2719,2,100,270086,2,1,1.5,6.5,77,12
6,27,2719,2,100,270086,3,1,1.3,2.5,68,16
6,27,2719,2,100,270086,4,1,1.9,6,81,12
6,27,2719,2,100,270087,1,1,3.5,7.1,79,12
6,27,2719,2,100,270088,1,1,0.4,5.9,64,16
6,27,2719,2,100,270088,2,1,0.4,7.5,66,14
6,27,2719,2,100,270088,3,1,0.9,1.9,62,13
6,27,2719,2,100,270089,1,1,1.9,6.3,80,12
6,27,2719,2,100,270089,2,1,2.1,4.8,82,13
6,27,2719,2,100,270090,1,1,0.4,5,82,12
6,28,2816,1,2302,280021,1,1,4.4,12.8,159,12
6,28,2816,1,2302,280022,1,1,4.8,5.5,113,12
6,28,2816,1,2302,280022,2,1,2,10,189,12
6,28,2816,1,2302,280023,1,1,5.2,6.7,116,17
6,28,2816,1,2302,280024,1,1,1,8.7,169,12
6,28,2816,1,2302,280025,1,1,5,10.5,143,13
6,28,2816,1,2302,280026,1,1,4.4,8.9,150,12
6,28,2816,1,2302,280026,2,1,4.8,8.6,141,12
6,28,2816,1,2302,280028,1,1,2.9,6.1,171,13
6,28,2816,1,2302,280029,1,3,3.8,4.5,153,12
6,28,2816,1,2302,280030,1,1,4.9,3.2,110,13
6,28,2816,1,2302,280030,2,1,5,1.1,108,21
6,28,2802,2,566,280041,1,1,3.1,8.1,513,12
6,28,2802,2,566,280044,1,3,0.7,19.4,748,11
6,28,2802,2,566,280045,1,1,2.9,6.2,526,14
6,28,2802,2,566,280049,1,1,1.7,30.8,596,12
6,28,2811,2,588,280051,1,1,1.5,3.8,238,13
6,28,2811,2,588,280051,2,1,1.6,2.7,238,14
6,28,2811,2,588,280051,3,1,1.5,3.8,240,13
6,28,2811,2,588,280052,2,1,1.3,10,245,11
6,28,2811,2,588,280054,1,1,1.3,15.4,340,11
6,28,2811,2,588,280054,2,1,5.1,21.8,277,12
6,28,2811,2,588,280054,3,1,1.4,9.8,326,12
6,28,2811,2,588,280056,1,1,0.3,7.8,238,12
6,28,2811,2,588,280056,2,1,0.3,6.9,235,13
6,28,2811,2,588,280057,1,1,2.1,5.3,250,12
6,28,2811,2,588,280057,2,1,1.7,4.8,246,12
6,28,2811,2,588,280059,1,3,1.1,2.3,243,16
6,28,2811,2,588,280059,2,3,0.1,3.3,236,14
6,28,2811,2,588,280060,1,1,1.5,2.8,236,15
6,28,2811,2,588,280060,2,1,2.5,2.3,243,16
6,28,2815,2,1164,280061,1,1,1.7,5.8,270,12
6,28,2815,2,1164,280061,2,1,2.6,4,271,12
6,28,2815,2,1164,280061,3,1,2.1,4.6,268,13
6,28,2815,2,1164,280062,1,1,0.3,5.7,281,12
6,28,2815,2,1164,280063,1,1,0.4,5.9,286,13
6,28,2815,2,1164,280065,1,5,11,8.1,272,12
6,28,2815,2,1164,280067,1,1,0.5,4.7,289,12
6,28,2815,2,1164,280068,1,1,0.9,5.4,281,12
6,28,2815,2,1164,280070,1,3,0.6,4,290,12
6,28,2816,2,3944,280071,1,1,0.3,4.1,165,13
6,28,2816,2,3944,280072,1,1,1.1,5.7,187,14
6,28,2816,2,3944,280073,1,1,0,4,171,13
6,28,2816,2,3944,280075,1,1,0.8,5.7,169,13
6,28,2816,2,3944,280079,1,1,0.1,4.8,174,12
6,28,2816,2,3944,280080,1,1,2.3,7.1,202,13
6,28,2814,1,1876,280081,1,1,0.9,0.3,45,16
6,28,2814,1,1876,280081,2,1,1.5,3.2,47,13
6,28,2814,1,1876,280083,1,1,1.5,7.4,35,12
6,28,2814,1,1876,280083,2,1,0.3,1.6,41,14
6,28,2814,1,1876,280084,1,1,2.2,2.5,20,18
6,28,2814,1,1876,280084,2,1,0.2,2.3,42,13
6,28,2814,1,1876,280086,1,5,12.7,5.9,43,12
6,28,2814,1,1876,280086,2,5,12.6,3.7,52,13
6,28,2814,1,1876,280087,1,1,2.1,3.5,49,12
6,28,2814,1,1876,280088,1,1,2.7,6.3,24,13
6,28,2814,1,1876,280088,2,1,0,3.2,40,13
6,28,2813,2,612,280111,1,1,0.3,5.9,84,18
6,28,2813,2,612,280112,1,1,0.3,4.1,87,17
6,28,2813,2,612,280115,1,1,0.4,5.6,117,12
6,28,2813,2,612,280116,1,1,1,8.3,90,13
6,28,2813,2,612,280118,1,1,1.5,8.1,111,14
6,28,2813,2,612,280118,2,1,0.4,7.4,138,12
6,28,2813,2,612,280118,3,1,0.2,14,92,14
6,29,2930,1,530,290003,1,5,354.3,3.7,187,13
6,29,2930,1,530,290007,1,1,1.4,4.1,305,13
6,29,2930,1,530,290007,2,1,1.2,7.7,299,12
6,29,2930,1,1418,290021,1,1,5.1,5.7,337,12
6,29,2930,1,1300,290039,1,1,7.7,4.7,344,13
6,29,2909,2,220,290042,1,1,5.9,5.5,363,14
6,29,2909,2,220,290042,2,1,7.5,2.3,394,13
6,29,2909,2,220,290042,3,1,5,2,350,16
6,29,2909,2,220,290043,1,1,0.9,3.8,321,13
6,29,2909,2,220,290046,1,3,0.4,2.6,311,17
6,29,2909,2,220,290046,2,3,0.6,4.1,307,14
6,29,2909,2,220,290047,1,1,2,5,343,12
6,29,2909,2,220,290050,1,1,0.3,2.5,311,17
6,29,2909,2,220,290050,2,1,0.8,7.2,316,12
6,29,2905,1,384,290065,1,1,2.3,4,445,13
6,29,2905,1,384,290066,1,1,1.5,7.2,478,13
6,29,2905,1,384,290067,1,1,1.8,13.4,485,12
6,29,2905,1,1096,290071,1,5,13.6,6.7,350,14
6,29,2905,1,1096,290071,2,5,13.3,2.1,348,19
6,29,2911,2,1870,290101,1,1,0.5,2.8,267,13
6,29,2911,2,1870,290102,1,1,0.3,6.3,274,13
6,29,2911,2,1870,290103,1,1,1.3,5.4,272,13
6,29,2911,2,1870,290103,2,1,0.5,2.4,264,17
6,29,2911,2,1870,290103,3,1,2.7,4,277,14
6,29,2911,2,1870,290104,1,1,0.9,0.8,260,19
6,29,2911,2,1870,290104,2,1,0.2,6.5,274,12
6,29,2911,2,1870,290105,1,1,0.3,4.9,280,13
6,29,2911,2,1870,290106,1,1,0.2,4.8,289,12
6,29,2911,2,1870,290106,2,1,0.2,4.3,284,12
6,29,2911,2,1870,290106,3,1,0.7,1.7,263,17
6,29,2911,2,1870,290107,1,1,0.6,2.2,265,13
6,29,2911,2,1870,290108,1,1,0.4,1.3,269,14
6,29,2911,2,1870,290108,2,1,0.3,4.4,270,13
6,29,2911,2,1870,290108,3,1,0.3,2.9,270,13
6,29,2911,2,1870,290109,1,1,0.3,3.5,291,13
6,29,2911,2,1870,290110,1,1,0.3,4.6,280,13
6,29,2911,2,1870,290110,2,1,0.3,4.6,280,13
6,29,2923,2,1126,290111,1,1,1.4,4.5,369,14
6,29,2923,2,1126,290113,1,1,1.6,3.4,360,14
6,29,2923,2,1126,290114,1,1,0.7,4.7,363,12
6,29,2923,2,1126,290116,1,1,1.3,2.5,375,13
6,29,2923,2,1126,290116,2,1,0.7,3.3,358,17
6,29,2923,2,1126,290117,1,1,1.1,4.7,374,13
6,29,2923,2,1126,290117,2,1,2.4,0,343,31
6,29,2923,2,1126,290118,1,1,2.2,0.1,343,33
6,29,2923,2,1126,290118,2,1,2.6,4.1,352,14
6,29,2923,2,1126,290120,1,1,1.3,2.4,375,13
6,29,2923,2,1126,290120,2,1,1.2,3.2,372,12
6,29,2923,1,396,290124,1,1,1.1,3,407,13
6,29,2923,1,396,290126,1,1,1.8,9.4,393,12
6,29,2923,1,396,290126,2,1,1.8,13,403,13
6,29,2923,1,396,290127,1,1,1.2,9.5,390,12
6,29,2923,1,396,290127,2,1,1.3,9.3,404,12
6,29,2923,1,396,290127,3,1,2.2,2,388,16
6,29,2923,1,396,290127,4,1,2.2,1.4,388,16
6,29,2923,1,396,290128,1,1,2.1,15.9,421,12
6,29,2923,1,396,290128,2,1,2.2,16.2,426,11
6,29,2923,1,396,290129,1,1,0.6,5.9,410,12
6,29,2923,1,396,290130,1,1,0.9,2.5,384,16
6,29,2902,1,1028,290134,1,1,2.2,2.1,278,17
6,29,2902,1,1028,290134,2,1,1.2,8.5,283,12
6,29,2902,1,1028,290134,3,1,2,4.7,281,13
6,29,2902,1,1028,290135,1,1,4.2,2.5,246,14
6,29,2902,1,1028,290135,2,1,3.9,4,241,15
6,29,2902,1,1028,290137,1,1,3.3,5.1,241,14
6,29,2920,1,1210,290151,1,5,13.5,4.6,218,15
6,29,2920,1,1210,290151,2,5,13.5,5.1,218,13
6,29,2920,1,1210,290151,3,5,11.3,7.4,216,12
6,29,2920,1,1210,290152,1,5,11.8,6.2,221,13
6,29,2920,1,1210,290152,2,5,12.3,4.5,222,12
6,29,2920,1,1210,290153,1,1,2.4,12,235,12
6,29,2920,1,1210,290153,2,1,2.4,11.3,237,13
6,29,2920,1,1210,290154,1,1,3.4,4.7,272,12
6,29,2920,1,1210,290158,1,1,2.4,5.2,226,13
6,29,2914,1,214,290162,1,1,0.9,3.4,541,17
6,29,2914,1,214,290162,2,1,0.9,5.5,544,15
6,29,2914,1,214,290162,3,1,2,12.6,539,14
6,29,2914,1,214,290165,1,1,0.1,6.4,582,13
6,29,2914,1,214,290165,2,1,2,5.3,574,14
6,29,2914,1,214,290166,1,3,0.4,4.3,566,12
6,29,2914,1,214,290167,1,1,0.5,3.6,560,16
6,29,2914,1,214,290167,2,1,0.2,9.7,578,12
6,29,2914,1,214,290168,1,3,2.6,4.1,560,15
6,29,2914,1,214,290169,1,1,2.7,6.9,582,12
6,29,2920,2,1628,290172,1,1,0.8,1,170,18
6,29,2920,2,1628,290172,2,1,0.3,2.3,173,14
6,29,2920,2,1628,290172,3,1,1,3.2,172,15
6,29,2920,2,1628,290173,1,1,0.6,0.2,170,17
6,29,2920,2,1628,290173,2,1,1.4,1.8,173,14
6,29,2920,2,1628,290173,3,1,0.3,3.8,178,12
6,29,2920,2,1628,290174,1,1,0.5,2.7,171,14
6,29,2920,2,1628,290174,2,1,0.6,3.2,172,13
6,29,2920,2,1628,290174,3,1,0.7,3.5,173,14
6,29,2920,2,1628,290175,1,1,0.8,1.3,170,17
6,29,2920,2,1628,290175,2,1,0.8,1.4,170,16
6,29,2920,2,1628,290176,1,1,0.3,3.4,172,14
6,29,2920,2,1628,290176,2,1,0.5,0.4,170,22
6,29,2920,2,1628,290176,3,1,0.4,2.6,172,15
6,29,2920,2,1628,290177,1,1,1.4,1.6,175,14
6,29,2920,2,1628,290177,2,1,0.1,2.6,180,13
6,29,2920,2,1628,290178,1,1,1,1.8,178,13
6,29,2920,2,1628,290178,2,1,0.8,1.3,171,16
6,29,2920,2,1628,290179,1,1,0.3,3.6,180,13
6,29,2920,2,1628,290179,2,1,0.5,2.4,170,14
6,29,2920,2,1628,290179,3,1,0.2,3.4,180,13
6,29,2920,2,1628,290180,1,1,0.3,4.5,174,13
6,29,2920,2,1628,290180,2,1,0.4,2.3,173,13
6,29,2920,2,1628,290180,3,1,0.4,2.6,173,13
6,30,3018,2,914,300021,1,3,0,2.7,250,15
6,30,3018,2,914,300021,2,3,0,2.7,250,15
6,30,3018,2,914,300022,1,3,6.8,1,184,27
6,30,3018,2,914,300024,1,3,0.2,1.5,250,15
6,30,3018,2,914,300024,2,3,0.1,1.9,248,18
6,30,3018,2,914,300025,1,3,0.4,3.7,252,13
6,30,3018,2,914,300025,2,3,0.4,4.1,252,13
6,30,3018,2,914,300026,1,3,0.3,1.7,249,16
6,30,3018,2,914,300026,2,3,0.3,1.5,251,15
6,30,3018,2,914,300026,3,3,0.3,1.7,250,16
6,30,3018,2,914,300026,4,3,0.3,1.6,250,15
6,30,3018,2,914,300027,1,3,1.3,2.1,279,13
6,30,3018,2,914,300027,2,3,1.5,2.9,277,14
6,30,3018,2,914,300027,3,3,1.7,3.8,278,14
6,30,3018,2,914,300030,1,5,91.8,7,90,12
6,30,3018,2,914,300030,2,3,0.5,2,263,14
6,30,3012,2,334,300032,1,3,2.8,2.4,123,14
6,30,3012,2,334,300032,2,3,2.8,2.1,122,14
6,30,3012,2,334,300032,3,3,0.4,3.5,155,12
6,30,3012,2,334,300033,1,3,1.9,3.2,134,13
6,30,3012,2,334,300034,1,3,1.7,2.6,138,13
6,30,3012,2,334,300034,2,3,1.7,3.6,135,14
6,30,3012,2,334,300034,3,3,1.7,4.4,137,13
6,30,3012,2,334,300034,4,3,1.3,3.8,145,14
6,30,3012,2,334,300035,1,3,0.7,3.6,143,12
6,30,3012,2,334,300035,2,3,0.2,2.5,153,13
6,30,3012,2,334,300035,3,3,0.6,1.7,141,14
6,30,3012,2,334,300036,1,5,17.9,4,132,14
6,30,3012,2,334,300036,2,3,0.8,2,146,14
6,30,3012,2,334,300037,1,3,2.2,2.4,136,13
6,30,3012,2,334,300037,2,3,2.2,2.4,136,13
6,30,3012,2,334,300037,3,3,2.2,2.3,136,13
6,30,3012,2,334,300038,1,3,1.2,4.4,148,13
6,30,3012,2,334,300038,2,3,1.2,1.3,137,16
6,30,3012,2,334,300038,3,3,1.2,4.2,149,12
6,30,3012,2,334,300039,1,3,0.7,2.7,146,13
6,30,3012,2,334,300039,2,3,0.6,2.4,147,13
6,30,3012,2,334,300040,1,3,1.1,2.8,136,14
6,30,3012,2,334,300040,2,3,1.2,3.6,140,14
6,30,3012,2,334,300040,3,3,1.2,3.6,140,14
6,30,3014,2,120,300041,1,1,1.3,5.4,186,12
6,30,3014,2,120,300042,1,3,1.7,36.8,231,11
6,30,3014,2,120,300043,1,3,1.1,6.9,179,13
6,30,3014,2,120,300043,2,3,1.1,4,159,13
6,30,3014,2,120,300044,1,3,1.7,12.4,213,13
6,30,3014,2,120,300045,1,1,1.3,12.1,196,12
6,30,3014,2,120,300046,1,3,2.8,4.8,173,15
6,30,3014,2,120,300046,2,2,3.2,6.7,198,15
6,30,3014,2,120,300047,1,1,1,10.8,209,12
6,30,3014,2,120,300048,1,3,1.2,3.7,181,15
6,30,3014,2,120,300049,1,3,0.9,2.9,167,16
6,30,3014,2,120,300049,2,2,3.3,6.7,198,15
6,30,3014,2,120,300050,1,3,1.7,7.7,185,13
6,30,3016,1,390,300164,1,1,3.7,3.8,339,13
6,30,3023,2,622,300171,1,5,89,4.7,387,16
6,30,3023,2,622,300176,1,3,0.3,4.5,286,12
6,30,3023,2,622,300177,1,3,0.6,2.1,273,17
6,30,3023,2,622,300178,1,1,1,4.2,305,14
6,30,3023,2,622,300178,3,1,1,4.7,305,15
6,30,3023,2,622,300180,1,3,2,4.6,282,13
6,30,3033,2,554,300181,1,1,0.3,4.4,372,13
6,30,3033,2,554,300182,1,1,0.6,3.2,382,13
6,30,3033,2,554,300183,1,1,0.9,3.6,354,16
6,30,3033,2,554,300183,2,1,1,5,361,12
6,30,3033,2,554,300184,1,1,0.9,1.6,373,13
6,30,3033,2,554,300184,2,1,0.9,2.6,372,13
6,30,3033,2,554,300185,1,1,0.9,3.1,372,13
6,30,3033,2,554,300186,1,1,1,3.2,374,13
6,30,3033,2,554,300186,2,1,1.9,4.6,359,12
6,30,3033,2,554,300186,3,1,1.9,5,355,13
6,30,3033,2,554,300187,1,1,0,3.1,373,13
6,30,3033,2,554,300187,2,1,0,2.9,372,14
6,30,3033,2,554,300188,1,1,0.1,2.8,373,13
6,30,3033,2,554,300190,1,1,0.1,2.6,378,13
6,30,3015,2,1688,300193,1,1,1.3,2.7,388,13
6,30,3015,2,1688,300194,1,1,1.5,0.8,393,15
6,30,3015,2,1688,300194,2,1,1.5,0.8,393,15
6,30,3015,2,1688,300195,1,1,1.5,0.6,393,15
6,30,3015,2,1688,300196,1,1,0.6,1.6,394,13
6,30,3015,2,1688,300198,1,2,1.1,1.2,388,16
6,30,3015,2,1688,300198,2,2,1.1,1.2,388,16
6,30,3015,2,1688,300198,3,1,1.1,2,389,16
6,30,3015,2,1688,300199,1,1,0.5,1.7,394,14
6,30,3015,2,1688,300200,1,1,1,2,390,14
6,30,3015,2,1688,300200,2,2,1,2.1,388,14
6,30,3015,2,1688,300200,3,2,1,2.1,388,14
6,30,3032,2,520,300211,1,1,0.6,7,325,12
6,30,3032,2,520,300211,2,2,0.1,3.2,311,13
6,30,3032,2,520,300211,3,2,0.1,3.2,311,13
6,30,3032,2,520,300212,1,1,0.7,4.3,333,12
6,30,3032,2,520,300212,2,1,0.8,3.7,334,12
6,30,3032,2,520,300213,1,1,0.6,2.7,308,15
6,30,3032,2,520,300213,2,1,0.4,4.7,315,14
6,30,3032,2,520,300214,1,1,0.5,5.7,322,12
6,30,3032,2,520,300215,1,1,0.1,2.9,308,13
6,30,3032,2,520,300215,2,1,0.1,3.7,308,12
6,30,3032,2,520,300216,1,1,0,6.5,299,12
6,30,3032,2,520,300217,1,1,0.1,5.7,305,13
6,30,3032,2,520,300217,2,1,0.6,1.9,283,13
6,30,3032,2,520,300218,1,1,1.6,3.3,344,14
6,30,3032,2,520,300218,2,1,1,6.1,328,12
6,30,3032,2,520,300219,1,2,0.1,4.1,306,13
6,30,3032,2,520,300219,2,2,0.1,4.1,306,13
6,30,3032,2,520,300220,1,1,0.6,6.1,324,13
6,30,3032,2,520,300220,2,1,0.3,4.6,328,13
6,30,3004,2,216,300221,1,1,0.3,4.3,365,13
6,30,3004,2,216,300223,1,1,0.3,2.6,360,14
6,30,3004,2,216,300225,1,1,1.8,7.2,360,14
6,30,3004,2,216,300225,2,1,1.8,6.6,358,15
6,30,3004,2,216,300226,1,1,2.3,0.8,319,15
6,30,3004,2,216,300226,2,1,2.2,3.8,322,12
6,30,3004,2,216,300229,1,1,0.1,3.2,358,12
6,30,3004,2,216,300229,2,1,0.1,3.4,357,12
6,30,3004,2,216,300230,1,1,0.4,3.6,358,13
6,30,3004,2,216,300230,2,1,0.5,3.1,358,16
1,31,3101,2,604,310011,1,1,0.9,2.5,1278,15
1,31,3101,2,604,310011,2,1,0.6,1.6,1267,15
1,31,3101,2,604,310012,1,1,2.5,1.6,1282,14
1,31,3101,2,604,310012,2,1,2.5,0.6,1301,31
1,31,3101,2,604,310014,1,5,16,1.4,1240,14
1,31,3101,2,604,310014,2,5,16,1.5,1240,14
1,31,3101,2,604,310014,3,5,16,1.5,1240,14
1,31,3101,2,604,310015,1,1,5.7,2.4,1254,13
1,31,3101,2,604,310015,2,1,5.8,1.4,1253,14
1,31,3101,2,604,310016,1,3,2.7,2.1,1276,13
1,31,3101,2,604,310019,1,2,2.3,0.9,1280,18
1,31,3101,2,604,310019,2,2,2.3,0.9,1280,18
1,31,3101,2,604,310019,3,1,3.7,1.1,1288,15
1,31,3101,2,604,310019,4,2,3.8,1.5,1283,15
1,31,3101,2,604,310019,5,2,3.8,1.5,1283,15
1,31,3101,2,604,310020,1,5,10.7,2,1274,18
1,31,3115,2,680,310021,1,1,1.8,1.9,1200,14
1,31,3115,2,680,310021,2,1,0.6,17.6,1207,12
1,31,3115,2,680,310021,3,1,3.7,3.4,1179,15
1,31,3115,2,680,310022,2,1,2.7,2.4,1217,14
1,31,3115,2,680,310022,4,1,3.2,6,1210,15
1,31,3115,2,680,310022,6,1,2.4,2.5,1199,14
1,31,3115,2,680,310023,1,1,3.9,3,1231,14
1,31,3115,2,680,310023,2,1,3.9,3.3,1232,13
1,31,3115,2,680,310023,3,1,3.7,2.1,1229,15
1,31,3115,2,680,310024,1,1,4.1,3.2,1233,13
1,31,3115,2,680,310024,2,1,2.9,3.5,1216,13
1,31,3115,2,680,310024,3,1,3,2.7,1214,16
1,31,3115,2,680,310025,1,1,0,3.9,1206,12
1,31,3115,2,680,310025,2,1,6.4,4.8,1257,13
1,31,3115,2,680,310026,1,1,2.6,5,1231,13
1,31,3115,2,680,310026,2,1,2.3,3.4,1212,13
1,31,3115,2,680,310027,1,1,2.7,2.5,1217,14
1,31,3115,2,680,310027,2,1,0.6,8.3,1207,16
1,31,3115,2,680,310027,3,1,1.8,1.9,1195,22
1,31,3115,2,680,310028,1,1,1.7,7.6,1202,12
1,31,3115,2,680,310028,2,1,2.4,3.3,1212,13
1,31,3115,2,680,310028,3,1,3.7,2.4,1229,15
1,31,3115,2,680,310029,1,1,0.1,2.5,1204,13
1,31,3115,2,680,310029,2,1,1.9,10.6,1206,12
1,31,3115,2,680,310029,3,1,0.6,1.6,1196,15
1,31,3115,2,680,310030,1,1,3.2,2.4,1185,18
1,31,3115,2,680,310030,2,1,2.2,3.3,1204,14
1,31,3115,2,680,310030,3,1,0.6,3.9,1220,14
1,31,3107,2,1092,310041,1,1,3,2.2,320,14
1,31,3107,2,1092,310041,2,1,3.5,1.9,309,14
1,31,3107,2,1092,310041,3,1,2.7,2.1,291,15
1,31,3107,2,1092,310042,1,3,1.6,0.4,308,15
1,31,3107,2,1092,310042,2,1,1.4,2.5,320,14
1,31,3107,2,1092,310043,1,1,1.3,2.1,316,15
1,31,3107,2,1092,310043,2,1,1.4,1.7,318,14
1,31,3107,2,1092,310043,3,1,1.1,1.6,319,15
1,31,3107,2,1092,310044,1,1,0.2,3.5,315,12
1,31,3107,2,1092,310044,2,1,1.3,2.7,307,18
1,31,3107,2,1092,310044,3,1,0,3.3,311,14
1,31,3107,2,1092,310045,1,5,12.1,2.9,332,14
1,31,3107,2,1092,310045,2,1,1.5,3.3,325,14
1,31,3107,2,1092,310045,3,1,1.5,2.9,324,14
1,31,3107,2,1092,310046,1,1,1.3,5.6,311,13
1,31,3107,2,1092,310046,2,1,1.6,2.9,316,18
1,31,3107,2,1092,310046,3,1,1.8,1.4,309,14
1,31,3107,2,1092,310047,1,1,1.3,2.8,308,16
1,31,3107,2,1092,310047,2,1,1,1.3,314,15
1,31,3107,2,1092,310047,3,1,1.5,1.8,308,14
1,31,3107,2,1092,310048,1,1,0,3.4,303,14
1,31,3107,2,1092,310048,2,1,0.8,1.6,302,21
1,31,3107,2,1092,310048,3,1,1.5,2.8,325,14
1,31,3107,2,1092,310049,1,1,1.4,2.4,328,14
1,31,3107,2,1092,310049,3,1,1.2,2.5,303,19
1,31,3107,2,1092,310049,6,1,0,3.8,306,18
1,31,3107,2,1092,310050,1,1,1.1,0.9,302,18
1,31,3107,2,1092,310050,2,1,0.9,2.3,309,13
1,31,3107,1,724,310052,1,1,4.5,5.7,336,13
1,31,3107,1,724,310055,1,5,12.6,1,329,14
1,31,3107,1,724,310057,1,1,1.5,6.6,369,13
5,32,3223,2,578,320031,1,1,0.4,1.4,25,14
5,32,3223,2,578,320032,1,1,1.9,1.3,29,13
5,32,3223,2,578,320032,2,1,0.4,0.8,26,14
5,32,3223,2,578,320033,1,1,0,1.7,25,14
5,32,3223,2,578,320033,2,1,0.2,0,24,22
5,32,3223,2,578,320034,1,1,0.4,1,25,15
5,32,3223,2,578,320034,2,1,0.4,0.1,24,23
5,32,3223,2,578,320035,1,1,0.3,0,24,36
5,32,3223,2,578,320036,1,1,0.5,0,24,36
5,32,3223,2,578,320037,1,1,0.4,0.9,26,14
5,32,3223,2,578,320038,1,1,0.6,2.3,28,13
5,32,3223,2,578,320039,1,3,0.4,0.6,26,25
5,32,3223,2,578,320039,2,3,9,0.1,18,20
5,32,3223,2,578,320040,1,1,0.5,0.7,25,14
5,32,3223,2,578,320040,2,1,0.6,2.1,27,13
5,32,3209,1,1208,320043,1,1,0.4,0.1,18,20
