"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
2,35,3509,2,1310,2,1,55,3,3,,55,0
2,35,3509,2,1310,3,1,35,11,,"NO POSITION",35,26
2,35,3509,2,1310,4,1,72,9,9,,72,51
2,35,3509,2,1310,5,1,50,5,5,,50,34
2,35,3509,2,1310,6,1,55,4,4,,55,34
2,35,3509,2,1310,7,2,48,2,2,,48,0
2,35,3509,2,1310,8,2,50,11,,"NO POSITION",50,0
2,35,3509,2,2276,1,1,65,1,1,,45,0
2,35,3509,2,2276,2,1,50,8,8,,30,0
2,35,3509,2,2276,3,1,56,11,,"NO POSITION",30,0
2,35,3509,2,2276,4,1,55,11,,"NO POSITION",28,0
2,35,3509,2,2276,5,1,25,3,3,,25,0
2,35,3509,2,2276,6,2,47,2,2,,30,0
2,35,3509,2,2276,7,2,40,8,8,,20,0
2,35,3511,2,1646,1,1,70,1,1,,70,0
2,35,3511,2,1646,2,1,65,3,3,,64,0
2,35,3511,2,1646,3,1,40,11,,"NO POSITION",37,0
2,35,3511,2,1646,4,1,35,11,,"NO POSITION",30,0
2,35,3511,2,1646,5,1,29,11,,"NO POSITION",29,34
2,35,3511,2,1646,6,2,65,2,2,,,
2,35,3513,2,576,1,1,70,1,1,,70,0
2,35,3513,2,576,2,1,60,9,9,,60,51
2,35,3513,2,576,3,1,95,11,,"NO POSITION",95,0
2,35,3513,2,576,4,1,100,11,,"NO POSITION",100,0
2,35,3513,2,576,5,1,62,2,2,,62,0
2,35,3513,2,576,6,2,80,11,,"NO POSITION",80,0
2,35,3513,2,576,7,2,76,11,,"NO POSITION",76,0
2,35,3513,1,1278,1,1,66,1,1,,43,
2,35,3513,1,1278,2,1,70,11,,,60,51
2,35,3513,1,1278,3,1,65,11,,,50,51
2,35,3513,1,1278,4,1,67,9,9,,55,51
2,35,3513,1,1278,5,1,80,11,,,47,51
2,35,3513,1,1278,6,2,62,11,,,40,0
2,35,3513,1,1278,7,2,60,11,,,30,0
2,35,3515,2,316,1,1,50,1,1,,50,0
2,35,3515,2,316,2,1,50,11,,"NO POSITION",50,0
2,35,3515,2,316,3,1,70,9,9,,60,51
2,35,3515,2,316,4,1,55,1,1,,40,0
2,35,3515,2,316,5,2,30,2,2,,30,0
2,35,3515,2,316,6,2,35,11,,"NO POSITION",35,0
2,35,3516,2,1632,1,1,68,1,1,,50,0
2,35,3516,2,1632,2,1,52,9,9,,30,51
2,35,3516,2,1632,3,1,40,11,,"NO POSITION",20,0
2,35,3516,2,1632,4,1,50,8,8,,30,0
2,35,3516,2,1632,5,1,28,11,,"NO POSITION",10,0
2,35,3516,2,1632,6,2,42,2,2,,30,0
2,35,3516,2,1632,7,2,28,11,,"NO POSITION",15,0
3,36,3601,2,1214,1,1,65,1,,,65,51
3,36,3601,2,1214,2,1,45,3,,,45,51
3,36,3601,2,1214,3,1,44,6,,,44,51
3,36,3601,2,1214,4,1,40,11,,"YOUNTH LEADER",40,26
3,36,3601,2,1214,5,1,36,7,,,20,32
3,36,3601,2,1214,6,1,40,4,,,10,31
3,36,3603,2,978,1,1,70,1,,,50,51
3,36,3603,2,978,2,1,60,9,,,60,51
3,36,3603,2,978,3,1,45,6,,,45,26
3,36,3603,2,978,4,2,42,8,,,42,51
3,36,3603,2,978,5,1,40,11,,"YOUNTH LEADER",40,26
3,36,3603,2,978,6,1,35,3,,,35,26
3,36,3605,2,240,1,1,70,1,,,70,51
3,36,3605,2,240,2,1,60,3,,,60,51
3,36,3605,2,240,3,1,40,11,,"YOUTH LEADER",40,26
3,36,3605,2,240,4,1,50,6,,,50,61
3,36,3605,2,240,5,1,40,9,,,40,51
3,36,3605,2,240,6,1,35,8,,,35,51
3,36,3606,2,1956,1,1,70,1,,,70,51
3,36,3606,2,1956,2,1,60,3,,,60,51
3,36,3606,2,1956,3,1,45,6,,,45,26
3,36,3606,2,1956,4,1,65,8,,,25,51
3,36,3606,2,1956,5,1,27,5,,,27,26
3,36,3606,2,1956,6,1,25,11,,"YOUNTH LEADER",25,26
3,36,3607,1,2596,1,1,65,1,,,30,51
3,36,3607,1,2596,2,1,55,4,,,25,34
3,36,3607,1,2596,3,1,23,8,,,23,41
3,36,3607,1,2596,4,1,50,7,,,50,41
3,36,3607,1,2596,5,1,20,11,,"YOUNTH LEADER",20,26
3,36,3607,1,2596,6,1,75,6,,,75,41
3,36,3608,2,2078,1,1,78,1,,,78,51
3,36,3608,2,2078,2,1,76,3,,,76,51
3,36,3608,2,2078,3,1,50,9,,,50,34
3,36,3608,2,2078,4,1,42,8,,,42,51
3,36,3608,2,2078,5,1,40,11,,"YOUNTH LEADER",40,51
3,36,3608,2,2078,6,1,55,6,,,55,32
3,36,3610,2,1826,1,1,65,1,,,65,51
3,36,3610,2,1826,2,1,80,4,,,80,31
3,36,3610,2,1826,3,1,46,8,,,46,51
3,36,3610,2,1826,4,1,35,11,,"YOUNTH LEADER",35,51
3,36,3610,2,1826,5,1,53,7,,,20,41
3,36,3610,2,1826,6,2,50,3,,,50,51
3,36,3612,1,1474,1,1,60,1,,,60,61
3,36,3612,1,1474,2,1,55,9,,,55,51
3,36,3612,1,1474,3,1,39,6,,,39,61
3,36,3612,1,1474,4,1,45,8,,,45,51
3,36,3612,1,1474,5,1,30,11,,"YOUNTH LEADER",30,51
3,36,3612,1,1474,6,1,45,3,,,45,51
3,36,3612,1,1474,7,2,50,8,,,50,51
3,36,3613,2,1066,1,1,60,1,,,60,15
3,36,3613,2,1066,2,1,65,3,,,65,51
3,36,3613,2,1066,3,1,43,8,,,43,16
3,36,3613,2,1066,4,1,25,11,,"YOUNTH LEADER",25,26
3,36,3613,2,1066,5,1,35,6,,,35,61
1,37,3702,1,972,1,1,70,1,,"MAKAMA",32,16
1,37,3702,1,972,2,1,45,2,,,32,26
1,37,3702,1,972,3,2,48,8,,,32,16
1,37,3702,1,972,4,1,42,,,,32,34
1,37,3702,1,972,5,1,55,11,,"MAKAMA",32,16
1,37,3702,1,972,6,2,35,8,,,32,16
1,37,3702,1,972,7,1,48,9,,,3,34
1,37,3702,1,972,8,1,50,9,,,25,51
1,37,3706,2,6,1,1,67,1,,"HEADMAN",20,0
1,37,3706,2,6,2,2,50,2,,,20,0
1,37,3706,2,6,3,1,50,11,,"YOUTH LEADER",20,0
1,37,3706,2,6,4,1,38,3,,,14,26
1,37,3706,2,6,5,2,40,8,,,15,16
1,37,3706,2,6,6,1,40,10,,,20,16
1,37,3706,1,156,1,1,50,1,,,50,0
1,37,3706,1,156,2,1,25,8,,,25,16
1,37,3706,1,156,3,2,40,11,,"WOMEN LEADER",20,14
1,37,3706,1,156,4,2,30,2,,,15,0
1,37,3706,1,156,5,1,50,11,,"YOUTH LEADER",30,26
1,37,3706,1,156,6,1,50,9,,,50,0
1,37,3706,1,156,7,1,52,3,,,23,26
1,37,3706,1,4144,1,1,83,1,,,83,0
1,37,3706,1,4144,2,1,37,3,,,37,41
1,37,3706,1,4144,3,2,36,11,,"WOMEN LEADER",16,26
1,37,3706,1,4144,4,2,36,8,,,7,0
1,37,3706,1,4144,5,1,42,9,,,3,41
1,37,3706,1,4144,6,1,50,10,,,50,32
