"zone","state","lga","sector","ea","tenure_cd","c4q1","c4q2","c4q3","c4q4"
2,35,3511,2,1646,1,1,1,2,
2,35,3511,2,1646,2,1,2,1,20000
2,35,3511,2,1646,3,2,,,0
2,35,3511,2,1646,4,2,,,
2,35,3511,2,1646,5,2,,,
2,35,3511,2,1646,6,1,3,1,50000
2,35,3511,2,1646,7,1,3,2,
2,35,3513,2,576,1,2,,,
2,35,3513,2,576,2,1,2,,30000
2,35,3513,2,576,3,2,,,
2,35,3513,2,576,4,2,,,
2,35,3513,2,576,5,2,,,
2,35,3513,2,576,6,1,3,1,100000
2,35,3513,2,576,7,1,3,2,
2,35,3513,1,1278,1,2,,,
2,35,3513,1,1278,2,1,2,1,100000
2,35,3513,1,1278,3,2,,,
2,35,3513,1,1278,4,2,,,
2,35,3513,1,1278,5,2,,,
2,35,3513,1,1278,6,1,3,1,250000
2,35,3513,1,1278,7,1,3,2,
2,35,3515,2,316,1,2,,,
2,35,3515,2,316,2,1,1,1,20000
2,35,3515,2,316,3,2,,,
2,35,3515,2,316,4,2,,,
2,35,3515,2,316,5,2,,,
2,35,3515,2,316,6,1,2,1,50000
2,35,3515,2,316,7,1,1,2,
2,35,3516,2,1632,1,1,1,2,60000
2,35,3516,2,1632,2,2,,,
2,35,3516,2,1632,3,2,,,
2,35,3516,2,1632,4,2,,,
2,35,3516,2,1632,5,2,,,
2,35,3516,2,1632,6,1,3,2,100000
2,35,3516,2,1632,7,2,,,
3,36,3601,2,1214,1,1,2,1,165000
3,36,3601,2,1214,2,1,3,1,150000
3,36,3601,2,1214,3,1,3,1,100000
3,36,3601,2,1214,4,1,3,1,55000
3,36,3601,2,1214,5,1,3,1,70000
3,36,3601,2,1214,6,1,3,1,160000
3,36,3601,2,1214,7,1,3,1,150000
3,36,3603,2,978,1,1,1,1,80000
3,36,3603,2,978,2,1,1,1,76000
3,36,3603,2,978,3,1,1,1,70000
3,36,3603,2,978,4,1,1,1,48000
3,36,3603,2,978,5,1,1,1,52000
3,36,3603,2,978,6,1,1,1,63000
3,36,3603,2,978,7,1,1,1,60000
3,36,3605,2,240,1,1,3,1,70000
3,36,3605,2,240,2,1,3,1,60000
3,36,3605,2,240,3,1,3,1,55000
3,36,3605,2,240,4,1,3,1,61000
3,36,3605,2,240,5,1,3,1,66000
3,36,3605,2,240,6,1,3,1,69000
3,36,3605,2,240,7,1,3,1,58000
3,36,3606,2,1956,1,1,3,2,55000
3,36,3606,2,1956,2,1,3,2,51000
3,36,3606,2,1956,3,1,3,2,56000
3,36,3606,2,1956,4,1,3,2,38000
3,36,3606,2,1956,5,1,3,2,47000
3,36,3606,2,1956,6,1,3,2,54000
3,36,3606,2,1956,7,1,3,2,50000
3,36,3607,1,2596,1,1,1,1,70000
3,36,3607,1,2596,2,1,1,1,64000
3,36,3607,1,2596,3,1,3,2,60000
3,36,3607,1,2596,4,1,3,2,56000
3,36,3607,1,2596,5,1,3,2,58000
3,36,3607,1,2596,6,1,2,2,67000
3,36,3607,1,2596,7,1,2,2,62000
3,36,3608,2,2078,1,1,1,1,45000
3,36,3608,2,2078,2,1,1,1,37000
3,36,3608,2,2078,3,1,1,1,39000
3,36,3608,2,2078,4,1,1,1,42000
3,36,3608,2,2078,5,1,1,1,33000
3,36,3608,2,2078,6,1,1,1,42000
3,36,3608,2,2078,7,1,1,1,40000
3,36,3610,2,1826,1,1,3,1,82000
3,36,3610,2,1826,2,1,3,1,76000
3,36,3610,2,1826,3,1,3,1,71000
3,36,3610,2,1826,4,1,3,1,66000
3,36,3610,2,1826,5,1,3,1,69000
3,36,3610,2,1826,6,1,3,1,74000
3,36,3610,2,1826,7,1,3,1,65000
3,36,3612,1,1474,1,1,1,2,70000
3,36,3612,1,1474,2,1,1,2,55000
3,36,3612,1,1474,3,1,1,2,50000
3,36,3612,1,1474,4,1,1,2,37000
3,36,3612,1,1474,5,1,1,2,40000
3,36,3612,1,1474,6,1,1,2,54000
3,36,3612,1,1474,7,1,1,2,62000
3,36,3613,2,1066,1,1,1,2,52000
3,36,3613,2,1066,2,1,4,2,47000
3,36,3613,2,1066,3,1,4,2,49000
3,36,3613,2,1066,4,1,1,2,36000
3,36,3613,2,1066,5,1,1,2,40000
3,36,3613,2,1066,6,1,1,2,45000
3,36,3613,2,1066,7,1,1,1,43000
1,37,3702,1,972,1,2,,,
1,37,3702,1,972,2,1,4,2,5000
1,37,3702,1,972,3,1,4,2,5000
1,37,3702,1,972,4,2,,,
1,37,3702,1,972,5,2,,,
1,37,3702,1,972,6,2,,,
1,37,3702,1,972,7,2,,,
1,37,3706,2,6,1,1,4,2,200000
1,37,3706,2,6,2,2,,,
1,37,3706,2,6,3,2,,,
1,37,3706,2,6,4,2,,,
1,37,3706,2,6,5,1,3,2,10000
1,37,3706,2,6,6,2,,,
1,37,3706,2,6,7,1,1,2,10000
1,37,3706,1,156,1,1,4,2,0
1,37,3706,1,156,2,1,4,2,0
1,37,3706,1,156,3,1,4,2,0
1,37,3706,1,156,4,1,4,2,5000
1,37,3706,1,156,5,1,4,2,3500
1,37,3706,1,156,6,2,,,
1,37,3706,1,156,7,1,4,2,5000
1,37,3706,1,4144,1,2,,,
1,37,3706,1,4144,2,1,4,2,5000
1,37,3706,1,4144,3,1,4,2,5000
1,37,3706,1,4144,4,2,,,
1,37,3706,1,4144,5,2,,,
1,37,3706,1,4144,6,2,,,
1,37,3706,1,4144,7,2,,,
