"zone","state","sector","lga","ea","item_cd","c2q1","c2q2","c2q3"
2,2,2,203,1224,83,1,1,30
2,2,2,203,1224,84,1,1,20
2,2,2,203,1224,90,1,1,200
2,2,2,203,1224,91,1,1,100
2,2,2,203,1224,93,1,1,100
2,2,2,203,1224,94,1,1,300
2,2,2,203,1224,100,1,1,200
2,2,2,203,1224,101,1,1,200
2,2,2,203,1224,102,1,1,300
2,2,2,203,1224,103,1,1,300
2,2,2,203,1224,106,1,1,100
2,2,2,203,1224,110,1,1,20
2,2,2,203,1224,111,1,1,10
2,2,2,203,1224,122,1,2,1
2,2,2,203,1224,130,1,5,400
2,2,2,203,1224,132,1,3,1067
2,2,2,203,1224,140,1,5,150
2,2,2,203,1224,151,1,3,20
2,2,2,203,1224,152,1,3,212
2,2,2,203,1224,153,1,3,140
2,2,2,205,712,10,1,5,200
2,2,2,205,712,13,1,5,400
2,2,2,205,712,14,1,5,800
2,2,2,205,712,21,1,5,100
2,2,2,205,712,25,1,1,120
2,2,2,205,712,26,1,1,20
2,2,2,205,712,27,1,1,10
2,2,2,205,712,28,1,1,10
2,2,2,205,712,30,1,1,100
2,2,2,205,712,31,1,1,1000
2,2,2,205,712,32,1,5,200
2,2,2,205,712,35,1,1,10
2,2,2,205,712,36,1,1,100
2,2,2,205,712,40,1,5,250
2,2,2,205,712,41,1,5,300
2,2,2,205,712,42,1,5,500
2,2,2,205,712,43,1,5,300
2,2,2,205,712,50,1,3,267
2,2,2,205,712,52,1,3,320
2,2,2,205,712,60,1,1,10
2,2,2,205,712,61,1,1,100
2,2,2,205,712,64,1,1,300
2,2,2,205,712,71,1,1,40
2,2,2,205,712,72,1,1,50
2,2,2,205,712,73,1,1,20
2,2,2,205,712,74,1,1,20
2,2,2,205,712,76,1,1,20
2,2,2,205,712,77,1,1,50
2,2,2,205,712,80,1,1,500
2,2,2,205,712,81,1,1,500
2,2,2,205,712,82,1,1,300
2,2,2,205,712,83,1,1,30
2,2,2,205,712,84,1,1,25
2,2,2,205,712,85,1,1,20
2,2,2,205,712,90,1,1,1200
2,2,2,205,712,91,1,1,1200
2,2,2,205,712,92,1,1,200
2,2,2,205,712,93,1,1,200
2,2,2,205,712,101,1,1,100
2,2,2,205,712,102,1,1,500
2,2,2,205,712,103,1,1,500
2,2,2,205,712,110,1,3,27
2,2,2,205,712,111,1,1,10
2,2,2,205,712,112,1,1,450
2,2,2,205,712,120,1,1,25
2,2,2,205,712,121,1,1,30
2,2,2,205,712,122,1,2,2
2,2,2,205,712,130,1,5,800
2,2,2,205,712,140,1,1,40
2,2,2,205,712,150,1,3,100
2,2,2,205,712,151,1,1,10
2,2,2,205,712,152,1,3,364
2,2,2,205,712,153,1,3,140
2,2,2,207,1302,10,1,14,120
2,2,2,207,1302,13,1,14,350
2,2,2,207,1302,21,1,14,120
2,2,2,207,1302,25,1,1,120
2,2,2,207,1302,27,1,1,10
2,2,2,207,1302,28,1,1,10
2,2,2,207,1302,30,1,1,50
2,2,2,207,1302,32,1,14,210
2,2,2,207,1302,33,1,14,210
2,2,2,207,1302,36,1,1,100
2,2,2,207,1302,42,1,14,450
2,2,2,207,1302,43,1,14,280
2,2,2,207,1302,52,1,3,333
2,2,2,207,1302,60,1,1,20
2,2,2,207,1302,61,1,1,20
2,2,2,207,1302,62,1,1,20
2,2,2,207,1302,70,1,1,20
2,2,2,207,1302,71,1,1,80
2,2,2,207,1302,73,1,1,20
2,2,2,207,1302,74,1,1,20
2,2,2,207,1302,75,1,14,300
2,2,2,207,1302,76,1,1,10
2,2,2,207,1302,77,1,1,20
2,2,2,207,1302,80,1,1,1000
2,2,2,207,1302,81,1,1,1000
2,2,2,207,1302,82,1,1,800
2,2,2,207,1302,84,1,1,20
2,2,2,207,1302,85,1,1,20
2,2,2,207,1302,90,1,1,300
2,2,2,207,1302,91,1,1,300
2,2,2,207,1302,93,1,1,300
2,2,2,207,1302,100,1,1,1000
2,2,2,207,1302,101,1,1,100
2,2,2,207,1302,103,1,1,50
2,2,2,207,1302,110,1,1,20
2,2,2,207,1302,111,1,1,10
2,2,2,207,1302,130,1,1,20
2,2,2,207,1302,132,1,3,1000
2,2,2,207,1302,133,1,1,35
2,2,2,207,1302,140,1,1,10
2,2,2,207,1302,151,1,1,5
2,2,2,207,1302,152,1,3,303
2,2,2,207,1302,153,1,3,171
2,2,2,207,1302,162,1,3,40
2,2,2,209,1040,10,1,5,100
2,2,2,209,1040,11,1,5,200
2,2,2,209,1040,13,1,5,300
2,2,2,209,1040,14,1,5,600
2,2,2,209,1040,16,1,5,100
2,2,2,209,1040,18,1,5,50
2,2,2,209,1040,21,1,5,160
2,2,2,209,1040,25,1,1,120
2,2,2,209,1040,27,1,1,10
2,2,2,209,1040,28,1,1,50
2,2,2,209,1040,30,1,1,100
2,2,2,209,1040,31,1,1,200
2,2,2,209,1040,32,1,5,150
2,2,2,209,1040,33,1,5,150
2,2,2,209,1040,34,1,5,150
2,2,2,209,1040,35,1,1,100
2,2,2,209,1040,36,1,1,100
2,2,2,209,1040,37,1,1,150
2,2,2,209,1040,41,1,5,500
2,2,2,209,1040,42,1,5,480
2,2,2,209,1040,43,1,5,600
2,2,2,209,1040,50,1,3,333
2,2,2,209,1040,52,1,3,333
2,2,2,209,1040,53,1,3,325
2,2,2,209,1040,60,1,1,50
2,2,2,209,1040,61,1,1,50
2,2,2,209,1040,62,1,1,50
2,2,2,209,1040,63,1,1,50
2,2,2,209,1040,64,1,1,200
2,2,2,209,1040,70,1,1,50
2,2,2,209,1040,72,1,1,100
2,2,2,209,1040,73,1,1,50
2,2,2,209,1040,74,1,1,50
2,2,2,209,1040,75,1,5,250
2,2,2,209,1040,76,1,5,200
2,2,2,209,1040,77,1,1,50
2,2,2,209,1040,80,1,1,2000
2,2,2,209,1040,81,1,1,1000
2,2,2,209,1040,82,1,1,200
2,2,2,209,1040,83,1,1,35
2,2,2,209,1040,84,1,1,30
2,2,2,209,1040,85,1,1,30
2,2,2,209,1040,90,1,1,1800
2,2,2,209,1040,91,1,1,1200
2,2,2,209,1040,92,1,1,1300
2,2,2,209,1040,93,1,1,1200
2,2,2,209,1040,94,1,1,1800
2,2,2,209,1040,100,1,1,300
2,2,2,209,1040,101,1,1,120
2,2,2,209,1040,102,1,1,500
2,2,2,209,1040,103,1,1,100
2,2,2,209,1040,106,1,1,150
2,2,2,209,1040,110,1,3,100
2,2,2,209,1040,120,1,1,30
2,2,2,209,1040,122,1,1,100
2,2,2,209,1040,130,1,5,600
2,2,2,209,1040,132,1,3,303
2,2,2,209,1040,140,1,5,250
2,2,2,209,1040,150,1,3,67
2,2,2,209,1040,151,1,1,10
2,2,2,209,1040,152,1,3,30
2,2,2,209,1040,153,1,3,140
2,2,2,209,1040,160,1,3,50
2,2,2,210,1300,10,1,14,150
2,2,2,210,1300,11,1,14,140
2,2,2,210,1300,13,1,14,250
2,2,2,210,1300,14,1,14,600
2,2,2,210,1300,15,1,1,450
2,2,2,210,1300,16,1,14,150
2,2,2,210,1300,18,1,14,260
2,2,2,210,1300,21,1,14,170
2,2,2,210,1300,25,1,1,180
2,2,2,210,1300,27,1,1,10
2,2,2,210,1300,28,1,1,10
2,2,2,210,1300,30,1,1,4000
2,2,2,210,1300,31,1,1,500
2,2,2,210,1300,32,1,14,300
2,2,2,210,1300,33,1,14,300
2,2,2,210,1300,35,1,1,3000
2,2,2,210,1300,36,1,1,3500
2,2,2,210,1300,40,1,14,260
2,2,2,210,1300,41,1,14,700
2,2,2,210,1300,42,1,14,600
2,2,2,210,1300,43,1,14,400
2,2,2,210,1300,44,1,14,500
2,2,2,210,1300,50,1,3,267
2,2,2,210,1300,52,1,3,333
2,2,2,210,1300,60,1,1,7500
2,2,2,210,1300,62,1,1,2000
2,2,2,210,1300,70,1,1,2000
2,2,2,210,1300,71,1,1,300
2,2,2,210,1300,73,1,1,4000
2,2,2,210,1300,77,1,1,3000
2,2,2,210,1300,80,1,1,1500
2,2,2,210,1300,81,1,1,1200
2,2,2,210,1300,82,1,1,700
2,2,2,210,1300,83,1,1,40
2,2,2,210,1300,84,1,1,30
2,2,2,210,1300,85,1,1,50
2,2,2,210,1300,90,1,1,1000
2,2,2,210,1300,91,1,1,1000
2,2,2,210,1300,92,1,1,2000
2,2,2,210,1300,93,1,1,2000
2,2,2,210,1300,94,1,1,3000
2,2,2,210,1300,95,1,1,600
2,2,2,210,1300,100,1,1,1000
2,2,2,210,1300,101,1,1,300
2,2,2,210,1300,110,1,3,167
2,2,2,210,1300,120,1,1,500
2,2,2,210,1300,121,1,1,40
2,2,2,210,1300,130,1,14,700
2,2,2,210,1300,132,1,3,833
2,2,2,210,1300,140,1,1,50
2,2,2,210,1300,150,1,3,150
2,2,2,210,1300,151,1,1,10
2,2,2,210,1300,152,1,3,364
2,2,2,210,1300,153,1,3,171
2,2,2,210,1300,160,1,3,367
2,2,2,210,1300,162,1,3,50
2,2,2,212,956,10,1,5,200
2,2,2,212,956,13,1,5,300
2,2,2,212,956,14,1,5,500
2,2,2,212,956,16,1,1,1700
2,2,2,212,956,17,1,5,250
2,2,2,212,956,21,1,5,100
2,2,2,212,956,25,1,1,120
2,2,2,212,956,26,1,1,110
2,2,2,212,956,27,1,1,10
2,2,2,212,956,28,1,1,10
2,2,2,212,956,29,1,1,20
2,2,2,212,956,32,1,1,120
2,2,2,212,956,33,1,1,150
2,2,2,212,956,42,1,5,400
2,2,2,212,956,43,1,5,150
2,2,2,212,956,50,1,3,267
2,2,2,212,956,52,1,3,400
2,2,2,212,956,60,1,1,250
2,2,2,212,956,61,1,1,20
2,2,2,212,956,70,1,1,100
2,2,2,212,956,71,1,1,40
2,2,2,212,956,72,1,1,50
2,2,2,212,956,73,1,1,50
2,2,2,212,956,74,1,1,200
2,2,2,212,956,75,1,1,100
2,2,2,212,956,76,1,1,10
2,2,2,212,956,77,1,1,50
2,2,2,212,956,80,1,1,1200
2,2,2,212,956,81,1,1,1700
2,2,2,212,956,84,1,1,35
2,2,2,212,956,90,1,1,1500
2,2,2,212,956,91,1,1,1500
2,2,2,212,956,93,1,1,800
2,2,2,212,956,100,1,1,600
2,2,2,212,956,103,1,1,1000
2,2,2,212,956,110,1,3,67
2,2,2,212,956,111,1,1,850
2,2,2,212,956,112,1,1,900
2,2,2,212,956,120,1,1,80
2,2,2,212,956,121,1,1,650
2,2,2,212,956,122,1,1,80
2,2,2,212,956,130,1,5,400
2,2,2,212,956,150,1,3,80
2,2,2,212,956,152,1,3,364
2,2,2,212,956,153,1,3,143
2,2,2,212,956,154,1,3,160
2,2,2,212,956,155,1,3,171
2,2,2,214,898,10,1,5,100
2,2,2,214,898,13,1,14,300
2,2,2,214,898,14,1,14,650
2,2,2,214,898,15,1,1,2100
2,2,2,214,898,21,1,14,200
2,2,2,214,898,25,1,1,170
2,2,2,214,898,27,1,1,10
2,2,2,214,898,28,1,1,10
2,2,2,214,898,29,1,1,50
2,2,2,214,898,30,1,1,300
2,2,2,214,898,31,1,1,700
2,2,2,214,898,32,1,14,300
2,2,2,214,898,34,1,1,150
2,2,2,214,898,35,1,1,500
2,2,2,214,898,36,1,1,250
2,2,2,214,898,37,1,1,800
2,2,2,214,898,41,1,14,680
2,2,2,214,898,42,1,14,600
2,2,2,214,898,43,1,14,500
2,2,2,214,898,50,1,3,333
2,2,2,214,898,52,1,3,347
2,2,2,214,898,60,1,1,500
2,2,2,214,898,61,1,1,250
2,2,2,214,898,63,1,1,150
2,2,2,214,898,64,1,1,300
2,2,2,214,898,65,1,3,303
2,2,2,214,898,70,1,1,200
2,2,2,214,898,71,1,1,150
2,2,2,214,898,72,1,1,150
2,2,2,214,898,73,1,1,100
2,2,2,214,898,74,1,1,20
2,2,2,214,898,75,1,5,300
2,2,2,214,898,76,1,1,200
2,2,2,214,898,77,1,1,50
2,2,2,214,898,80,1,1,1500
2,2,2,214,898,81,1,1,1200
2,2,2,214,898,83,1,1,30
2,2,2,214,898,84,1,1,25
2,2,2,214,898,90,1,1,800
2,2,2,214,898,91,1,1,700
2,2,2,214,898,93,1,1,600
2,2,2,214,898,100,1,1,1200
2,2,2,214,898,101,1,1,500
2,2,2,214,898,102,1,1,1700
2,2,2,214,898,103,1,1,700
2,2,2,214,898,110,1,3,75
2,2,2,214,898,111,1,1,650
2,2,2,214,898,112,1,1,700
2,2,2,214,898,113,1,1,150
2,2,2,214,898,115,1,1,550
2,2,2,214,898,121,1,1,600
2,2,2,214,898,122,1,1,150
2,2,2,214,898,130,1,5,400
2,2,2,214,898,140,1,1,50
2,2,2,214,898,150,1,3,80
2,2,2,214,898,151,1,3,10
2,2,2,214,898,152,1,3,212
2,2,2,214,898,154,1,3,133
2,2,2,214,898,155,1,3,143
2,2,2,214,898,164,1,3,80
2,2,1,215,8,10,1,5,100
2,2,1,215,8,13,1,14,600
2,2,1,215,8,14,1,14,650
2,2,1,215,8,16,1,1,2100
2,2,1,215,8,21,1,5,100
2,2,1,215,8,25,1,1,120
2,2,1,215,8,27,1,1,10
2,2,1,215,8,28,1,1,10
2,2,1,215,8,29,1,1,50
2,2,1,215,8,31,1,1,300
2,2,1,215,8,32,1,5,200
2,2,1,215,8,35,1,1,500
2,2,1,215,8,36,1,1,200
2,2,1,215,8,37,1,1,250
2,2,1,215,8,60,1,1,200
2,2,1,215,8,61,1,1,200
2,2,1,215,8,63,1,1,500
2,2,1,215,8,64,1,1,200
2,2,1,215,8,90,1,1,800
2,2,1,215,8,91,1,1,700
2,2,1,215,8,93,1,1,700
2,2,1,215,8,100,1,1,650
2,2,1,215,8,101,1,1,1400
2,2,1,215,8,103,1,1,1000
2,2,1,215,8,150,1,3,80
2,2,1,215,8,152,1,3,364
2,2,1,215,8,153,1,3,140
2,2,1,215,8,164,1,3,67
2,2,2,216,200,10,1,5,180
2,2,2,216,200,21,1,5,140
2,2,2,216,200,27,1,1,10
2,2,2,216,200,28,1,1,10
2,2,2,216,200,30,1,1,100
2,2,2,216,200,32,1,2,2
2,2,2,216,200,60,1,1,10
2,2,2,216,200,61,1,1,10
2,2,2,216,200,62,1,1,10
2,2,2,216,200,74,1,1,20
2,2,2,216,200,75,1,5,200
2,2,2,216,200,76,1,5,300
2,2,2,216,200,100,1,1,200
2,2,2,216,200,102,1,2,4
2,2,2,216,200,110,1,1,20
2,2,2,216,200,111,1,1,40
2,2,2,216,200,152,1,3,303
2,2,2,216,200,153,1,3,140
2,2,2,216,200,160,1,3,417
2,2,2,216,200,162,1,3,50
2,2,2,216,200,163,1,3,417
2,2,2,218,1592,10,1,5,250
2,2,2,218,1592,11,1,5,150
2,2,2,218,1592,13,1,5,120
2,2,2,218,1592,21,1,5,150
2,2,2,218,1592,25,1,1,150
2,2,2,218,1592,28,1,1,10
2,2,2,218,1592,29,1,1,10
2,2,2,218,1592,32,1,5,200
2,2,2,218,1592,33,1,5,250
2,2,2,218,1592,41,1,5,500
2,2,2,218,1592,42,1,5,100
2,2,2,218,1592,43,1,5,400
2,2,2,218,1592,50,1,3,307
2,2,2,218,1592,52,1,3,400
2,2,2,218,1592,60,1,1,250
2,2,2,218,1592,61,1,1,15
2,2,2,218,1592,70,1,1,40
2,2,2,218,1592,72,1,1,10
2,2,2,218,1592,75,1,1,50
2,2,2,218,1592,80,1,1,1000
2,2,2,218,1592,81,1,1,700
2,2,2,218,1592,83,1,1,30
2,2,2,218,1592,84,1,1,10
2,2,2,218,1592,90,1,1,1200
2,2,2,218,1592,93,1,1,5000
2,2,2,218,1592,100,1,1,700
2,2,2,218,1592,103,1,1,2000
2,2,2,218,1592,110,1,3,111
2,2,2,218,1592,111,1,1,1000
2,2,2,218,1592,112,1,1,1200
2,2,2,218,1592,120,1,1,150
2,2,2,218,1592,121,1,1,10
2,2,2,218,1592,122,1,1,10
2,2,2,218,1592,130,1,5,800
2,2,2,218,1592,151,1,3,10
2,2,2,218,1592,152,1,3,303
2,2,2,218,1592,153,1,3,143
2,2,2,221,18,10,1,5,130
2,2,2,221,18,13,1,5,220
2,2,2,221,18,14,1,5,240
2,2,2,221,18,21,1,5,130
2,2,2,221,18,25,1,1,130
2,2,2,221,18,27,1,1,20
2,2,2,221,18,28,1,1,10
2,2,2,221,18,50,1,3,320
2,2,2,221,18,52,1,3,333
2,2,2,221,18,70,1,1,100
2,2,2,221,18,72,1,1,50
2,2,2,221,18,73,1,1,50
2,2,2,221,18,74,1,1,50
2,2,2,221,18,75,1,1,20
2,2,2,221,18,76,1,1,50
2,2,2,221,18,80,1,1,2000
2,2,2,221,18,81,1,1,1500
2,2,2,221,18,85,1,1,20
2,2,2,221,18,90,1,1,800
2,2,2,221,18,91,1,1,600
2,2,2,221,18,93,1,1,600
2,2,2,221,18,110,1,3,150
2,2,2,221,18,111,1,1,650
2,2,2,221,18,120,1,1,400
2,2,2,221,18,122,1,1,150
2,2,2,221,18,130,1,5,470
2,2,2,221,18,151,1,3,10
2,2,2,221,18,152,1,3,364
2,2,2,221,18,153,1,3,140
5,3,1,301,1198,13,1,1,160
5,3,1,301,1198,14,1,1,200
5,3,1,301,1198,25,1,1,100
5,3,1,301,1198,26,1,1,50
5,3,1,301,1198,27,1,1,50
5,3,1,301,1198,29,1,1,50
5,3,1,301,1198,31,1,1,130
5,3,1,301,1198,32,1,1,80
5,3,1,301,1198,33,1,1,80
5,3,1,301,1198,34,1,1,75
5,3,1,301,1198,35,1,1,90
5,3,1,301,1198,36,1,1,80
5,3,1,301,1198,41,1,1,60
5,3,1,301,1198,42,1,1,80
5,3,1,301,1198,43,1,1,50
5,3,1,301,1198,50,1,3,267
5,3,1,301,1198,51,1,1,150
5,3,1,301,1198,52,1,3,333
5,3,1,301,1198,60,1,1,150
5,3,1,301,1198,64,1,1,130
5,3,1,301,1198,70,1,1,200
5,3,1,301,1198,71,1,1,35
5,3,1,301,1198,72,1,1,50
5,3,1,301,1198,73,1,1,50
5,3,1,301,1198,74,1,1,50
5,3,1,301,1198,76,1,1,50
5,3,1,301,1198,80,1,1,500
5,3,1,301,1198,83,1,1,30
5,3,1,301,1198,84,1,1,50
5,3,1,301,1198,90,1,1,800
5,3,1,301,1198,92,1,1,600
5,3,1,301,1198,93,1,1,1000
5,3,1,301,1198,101,1,1,350
5,3,1,301,1198,102,1,1,300
5,3,1,301,1198,103,1,1,500
5,3,1,301,1198,106,1,1,110
5,3,1,301,1198,111,1,1,700
5,3,1,301,1198,112,1,1,1600
5,3,1,301,1198,113,1,1,120
5,3,1,301,1198,121,1,1,35
5,3,1,301,1198,130,1,1,220
5,3,1,301,1198,132,1,3,1333
5,3,1,301,1198,140,1,1,50
5,3,1,301,1198,151,1,3,20
5,3,1,301,1198,154,1,3,230
5,3,1,301,1198,161,1,3,117
5,3,1,301,1198,162,1,3,533
5,3,1,301,1198,163,1,3,1067
5,3,2,305,4,13,1,1,160
5,3,2,305,4,14,1,1,200
5,3,2,305,4,25,1,1,100
5,3,2,305,4,27,1,1,50
5,3,2,305,4,28,1,1,50
5,3,2,305,4,30,1,1,80
5,3,2,305,4,31,1,1,120
5,3,2,305,4,32,1,1,120
5,3,2,305,4,33,1,1,120
5,3,2,305,4,34,1,1,70
5,3,2,305,4,35,1,1,80
5,3,2,305,4,36,1,1,80
5,3,2,305,4,37,1,1,80
5,3,2,305,4,42,1,1,70
5,3,2,305,4,43,1,1,20
5,3,2,305,4,50,1,3,333
5,3,2,305,4,52,1,3,333
5,3,2,305,4,60,1,1,100
5,3,2,305,4,61,1,1,100
5,3,2,305,4,64,1,1,80
5,3,2,305,4,70,1,1,150
5,3,2,305,4,71,1,1,35
5,3,2,305,4,72,1,1,200
5,3,2,305,4,73,1,1,100
5,3,2,305,4,76,1,1,20
5,3,2,305,4,77,1,1,100
5,3,2,305,4,83,1,1,30
5,3,2,305,4,84,1,1,50
5,3,2,305,4,90,1,1,800
5,3,2,305,4,92,1,1,600
5,3,2,305,4,93,1,1,1200
5,3,2,305,4,101,1,1,400
5,3,2,305,4,102,1,1,600
5,3,2,305,4,103,1,1,1300
5,3,2,305,4,104,1,1,700
5,3,2,305,4,106,1,1,110
5,3,2,305,4,111,1,1,30
5,3,2,305,4,113,1,1,120
5,3,2,305,4,121,1,1,30
5,3,2,305,4,130,1,1,220
5,3,2,305,4,132,1,3,133
5,3,2,305,4,140,1,1,100
5,3,2,305,4,151,1,3,20
5,3,2,305,4,152,1,3,364
5,3,2,305,4,153,1,3,171
5,3,2,305,4,154,1,3,220
5,3,2,305,4,160,1,3,383
5,3,2,305,4,161,1,3,100
5,3,2,305,4,162,1,3,600
5,3,2,305,4,163,1,3,1067
5,3,2,305,1542,13,1,1,40
5,3,2,305,1542,14,1,1,50
5,3,2,305,1542,25,1,1,100
5,3,2,305,1542,30,1,1,100
5,3,2,305,1542,31,1,1,120
5,3,2,305,1542,32,1,1,25
5,3,2,305,1542,33,1,1,25
5,3,2,305,1542,35,1,1,80
5,3,2,305,1542,41,1,1,50
5,3,2,305,1542,42,1,1,60
5,3,2,305,1542,50,1,3,267
5,3,2,305,1542,52,1,3,333
5,3,2,305,1542,71,1,1,35
5,3,2,305,1542,72,1,1,20
5,3,2,305,1542,74,1,1,50
5,3,2,305,1542,76,1,1,20
5,3,2,305,1542,77,1,1,50
5,3,2,305,1542,80,1,1,800
5,3,2,305,1542,83,1,1,30
5,3,2,305,1542,84,1,1,50
5,3,2,305,1542,90,1,1,600
5,3,2,305,1542,93,1,1,800
5,3,2,305,1542,101,1,1,350
5,3,2,305,1542,102,1,1,500
5,3,2,305,1542,103,1,1,1400
5,3,2,305,1542,104,1,1,700
5,3,2,305,1542,106,1,1,110
5,3,2,305,1542,111,1,1,35
5,3,2,305,1542,112,1,1,1600
5,3,2,305,1542,113,1,1,120
5,3,2,305,1542,121,1,1,35
5,3,2,305,1542,130,1,1,220
5,3,2,305,1542,140,1,1,50
5,3,2,305,1542,150,1,3,120
5,3,2,305,1542,151,1,3,20
5,3,2,305,1542,152,1,3,364
5,3,2,305,1542,153,1,3,171
5,3,2,305,1542,154,1,3,220
5,3,2,305,1542,160,1,3,417
5,3,2,305,1542,161,1,3,117
5,3,2,305,1542,162,1,3,533
5,3,2,305,1542,163,1,3,1067
5,3,1,307,634,13,1,1,40
5,3,1,307,634,14,1,1,50
5,3,1,307,634,25,1,1,50
5,3,1,307,634,26,1,1,50
5,3,1,307,634,31,1,1,150
5,3,1,307,634,32,1,1,100
5,3,1,307,634,33,1,1,100
5,3,1,307,634,35,1,1,100
5,3,1,307,634,41,1,1,60
5,3,1,307,634,42,1,1,80
5,3,1,307,634,50,1,3,267
5,3,1,307,634,52,1,3,333
5,3,1,307,634,60,1,1,150
5,3,1,307,634,64,1,1,80
5,3,1,307,634,71,1,1,40
5,3,1,307,634,72,1,1,63
5,3,1,307,634,73,1,1,50
5,3,1,307,634,74,1,1,100
5,3,1,307,634,80,1,1,600
5,3,1,307,634,83,1,1,30
5,3,1,307,634,84,1,1,50
5,3,1,307,634,90,1,1,500
5,3,1,307,634,92,1,1,500
5,3,1,307,634,93,1,1,700
5,3,1,307,634,101,1,1,400
5,3,1,307,634,102,1,1,300
5,3,1,307,634,103,1,1,500
5,3,1,307,634,106,1,1,110
5,3,1,307,634,111,1,1,700
5,3,1,307,634,113,1,1,120
5,3,1,307,634,121,1,1,35
5,3,1,307,634,131,1,1,220
5,3,1,307,634,132,1,3,1333
5,3,1,307,634,140,1,1,50
5,3,1,307,634,150,1,3,120
5,3,1,307,634,152,1,3,364
5,3,1,307,634,153,1,3,171
5,3,1,307,634,154,1,3,250
5,3,1,307,634,161,1,3,100
5,3,1,307,634,162,1,3,533
5,3,1,307,634,163,1,3,1067
5,3,2,309,478,13,1,1,160
5,3,2,309,478,14,1,1,200
5,3,2,309,478,25,1,1,200
5,3,2,309,478,26,1,1,50
5,3,2,309,478,27,1,1,50
5,3,2,309,478,28,1,1,10
5,3,2,309,478,29,1,1,50
5,3,2,309,478,30,1,1,70
5,3,2,309,478,31,1,1,130
5,3,2,309,478,32,1,1,100
5,3,2,309,478,33,1,1,100
5,3,2,309,478,34,1,1,80
5,3,2,309,478,35,1,1,100
5,3,2,309,478,36,1,1,75
5,3,2,309,478,41,1,1,50
5,3,2,309,478,42,1,1,80
5,3,2,309,478,43,1,1,20
5,3,2,309,478,50,1,3,267
5,3,2,309,478,52,1,3,333
5,3,2,309,478,60,1,1,100
5,3,2,309,478,64,1,1,130
5,3,2,309,478,70,1,1,120
5,3,2,309,478,71,1,1,30
5,3,2,309,478,72,1,1,150
5,3,2,309,478,73,1,1,50
5,3,2,309,478,74,1,1,50
5,3,2,309,478,76,1,1,50
5,3,2,309,478,80,1,1,800
5,3,2,309,478,83,1,1,30
5,3,2,309,478,84,1,1,50
5,3,2,309,478,90,1,1,1000
5,3,2,309,478,92,1,1,200
5,3,2,309,478,93,1,1,1200
5,3,2,309,478,101,1,1,300
5,3,2,309,478,103,1,1,1000
5,3,2,309,478,104,1,1,1000
5,3,2,309,478,106,1,1,110
5,3,2,309,478,111,1,1,700
5,3,2,309,478,113,1,1,120
5,3,2,309,478,121,1,1,650
5,3,2,309,478,130,1,1,220
5,3,2,309,478,132,1,1,1000
5,3,2,309,478,140,1,1,50
5,3,2,309,478,150,1,3,120
5,3,2,309,478,151,1,3,20
5,3,2,309,478,152,1,3,303
5,3,2,309,478,153,1,3,171
5,3,2,309,478,154,1,3,230
5,3,2,309,478,160,1,3,383
5,3,2,309,478,161,1,3,100
5,3,2,309,478,162,1,3,533
5,3,2,312,20,13,1,1,40
5,3,2,312,20,14,1,1,50
5,3,2,312,20,25,1,1,40
5,3,2,312,20,26,1,1,50
5,3,2,312,20,27,1,1,50
5,3,2,312,20,28,1,1,50
5,3,2,312,20,29,1,1,50
5,3,2,312,20,30,1,1,70
5,3,2,312,20,31,1,1,100
5,3,2,312,20,33,1,1,100
5,3,2,312,20,34,1,1,60
5,3,2,312,20,35,1,1,70
5,3,2,312,20,42,1,1,70
5,3,2,312,20,43,1,1,20
5,3,2,312,20,50,1,3,267
5,3,2,312,20,52,1,3,333
5,3,2,312,20,60,1,1,50
5,3,2,312,20,61,1,1,100
5,3,2,312,20,64,1,1,80
5,3,2,312,20,70,1,1,50
5,3,2,312,20,71,1,1,35
5,3,2,312,20,72,1,1,30
5,3,2,312,20,73,1,1,50
5,3,2,312,20,74,1,1,50
5,3,2,312,20,76,1,1,20
5,3,2,312,20,77,1,1,50
5,3,2,312,20,83,1,1,30
5,3,2,312,20,84,1,1,50
5,3,2,312,20,90,1,1,800
5,3,2,312,20,92,1,1,500
5,3,2,312,20,93,1,1,1000
5,3,2,312,20,101,1,1,600
5,3,2,312,20,102,1,1,400
5,3,2,312,20,103,1,1,1300
5,3,2,312,20,104,1,1,600
5,3,2,312,20,106,1,1,120
5,3,2,312,20,111,1,1,40
5,3,2,312,20,113,1,1,120
5,3,2,312,20,121,1,1,30
5,3,2,312,20,130,1,1,230
5,3,2,312,20,140,1,1,100
5,3,2,312,20,151,1,3,20
5,3,2,312,20,152,1,3,364
5,3,2,312,20,153,1,3,171
5,3,2,312,20,154,1,3,220
5,3,2,312,20,160,1,3,367
5,3,2,312,20,161,1,3,100
5,3,2,312,20,162,1,3,667
5,3,2,312,20,163,1,3,1067
5,3,2,312,20,164,1,3,933
5,3,2,313,70,13,1,1,160
5,3,2,313,70,14,1,1,200
5,3,2,313,70,25,1,1,30
5,3,2,313,70,28,1,1,20
5,3,2,313,70,30,1,1,70
5,3,2,313,70,31,1,1,100
5,3,2,313,70,32,1,1,25
5,3,2,313,70,33,1,1,25
5,3,2,313,70,34,1,1,70
5,3,2,313,70,35,1,1,80
5,3,2,313,70,36,1,1,70
5,3,2,313,70,37,1,1,70
5,3,2,313,70,41,1,1,50
5,3,2,313,70,42,1,1,60
