"zone","state","lga","sector","ea","hhid","plotid","cropid","sa3q1","sa3q2","sa3q3","sa3q4","sa3q4b","sa3q5a","sa3q5b","sa3q6a","sa3q6b","sa3q7","sa3q8a","sa3q8b","sa3q9","sa3q10","sa3q11a","sa3q11b","sa3q12","sa3q13","sa3q14","sa3q15a","sa3q15b","sa3q15c","sa3q16a","sa3q16b","sa3q17","sa3q18","sa3q19a","sa3q19b","sa3q20a","sa3q20b","sa3q21a","sa3q21b","sa3q22a","sa3q22b","sa3q23a","sa3q23b","trackingobs"
1,26,2618,2,1276,260029,1,1,"GUNEA CORN",1070,1,,,10,5,600,1,2,,,2,,,,,,,,,,,,,24000,200,1,150,1,50,1,200,1,0,,0
1,26,2618,2,1276,260029,2,1,"YAM",1120,1,,,10,5,3300,1,2,,,1,"N1",5000,1,5000,1,2,,,,,,,320000,5000,1,2100,1,1500,1,500,1,0,,0
1,26,2618,2,1276,260029,3,1,"BEANS",1010,1,,,10,5,500,1,2,,,1,"N1",400,1,32000,1,2,,,,,,,40000,50,1,50,1,0,,0,,0,,0
1,26,2618,2,1276,260029,4,1,"MAIZE",1080,1,,,10,5,800,1,2,,,1,,300,1,16000,,2,,,,,,,40000,400,1,100,1,200,1,100,1,0,,0
1,26,2618,2,1276,260029,5,1,"RICE",1110,1,,,10,5,400,1,2,,,1,"N1",300,1,15000,,2,,,,,,,20000,50,,,,50,1,,,,,0
1,26,2618,2,1276,260029,6,1,"SOYA BEANS",2220,1,,,10,5,300,1,2,,,1,"N1",300,1,15000,,2,,,,,,,20000,,,,,,,,,,,0
1,26,2618,2,1276,260030,1,1,"G/CORN",1070,2,9,,260,2,500,1,2,,,2,,,,,,,,,,,,,40000,200,1,33,1,,,,,,,0
1,26,2618,2,1276,260030,1,2,"MAIZE",1080,2,9,,310,2,1000,1,2,,,2,,,,,,,,,,,,,90000,300,1,50,1,,,,,,,0
1,26,2618,2,1276,260030,1,3,"YAM",1120,2,9,,9000,2,1800,1,2,,,2,,,,,,,,,,,,,220000,1000,1,4000,1,,,,,1000,1,0
1,26,2618,2,494,260031,1,1,"RICE",1110,2,9,,460,2,600,1,2,,,1,"N1",300,1,24000,1,2,,,,,,,48000,200,1,50,1,50,1,,,,,0
1,26,2618,2,494,260031,2,1,"YAM",1120,2,9,,9000,1,6600,1,2,,,1,"N1",3300,1,90000,1,2,,,,,,,180000,8250,1,1650,1,,,,,8250,1,0
1,26,2618,2,494,260031,3,1,"GUNEA  CORN",1070,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,494,260031,3,2,"MAIZE",1080,2,9,,1560,2,1000,1,2,,,1,"N1",400,1,28000,1,2,,,,,,,72000,400,1,100,1,100,1,,,,,0
1,26,2618,2,494,260032,1,1,"MAIZE",1080,2,9,,1,4,700,1,2,,,2,,,,,,,,,,,,,25000,200,1,100,1,100,1,,,15,1,0
1,26,2618,2,494,260032,1,2,"G/CORN",1070,2,9,,1,4,500,1,2,,,2,,,,,,,,,,,,,25000,200,1,100,1,,,100,1,10,1,0
1,26,2618,2,494,260032,1,3,"MILLET",1100,2,9,,1,4,200,1,2,,,2,,,,,,,,,,,,,10000,100,1,50,1,100,1,,,12,1,0
1,26,2618,2,494,260034,1,1,"MAIZE",1080,1,,,1,4,100,1,2,,,1,"N1",50,1,6000,1,2,,,,,,,,50,1,,,,,,,,,0
1,26,2618,2,494,260034,1,2,"OKRO",2120,1,,,1,4,25,1,2,,,1,"N1",20,1,1500,1,2,,,,,,,,15,1,,,,,,,,,0
1,26,2618,2,494,260039,1,1,"MAIZE",1080,1,,,1,4,1000,1,2,,,2,,,,,,,,,,,,,,300,1,100,1,100,1,,,,,0
1,26,2618,2,494,260039,1,2,"G/CORN",1070,1,,,2,4,800,1,2,,,2,,,,,,,,,,,,,,200,1,100,1,,,100,1,,,0
1,26,2618,2,494,260039,1,3,"MAIZE",1120,1,,,3,4,8000,1,2,,,1,"N1",3000,1,35000,1,2,,,,,,,35000,100,1,100,1,100,1,,,,,0
1,26,2618,2,494,260040,1,1,"MAIZE",1080,1,,,1,4,800,1,2,,,2,,,,,,,,,,,,,40000,200,1,100,1,100,1,,,10,1,0
1,26,2618,2,494,260040,1,2,"G/CORN",1070,1,,,1,4,700,1,2,,,2,,,,,,,,,,,,,35000,100,1,100,1,,,,,15,1,0
1,26,2618,2,494,260040,1,3,"YAM",1120,1,,,1,4,5500,1,2,,,1,"N1",4000,1,27000,1,2,,,,,,,95000,6000,1,7000,1,1000,1,,,200,1,0
1,26,2615,2,2178,260061,1,1,"G/CORN",1070,2,9,,1,4,900,1,2,,,2,,,,,,,,,,,,,45000,200,1,100,,,,,,,,0
1,26,2615,2,2178,260061,1,2,"MAIZE",1080,2,9,,1,4,1400,1,2,,,1,"N1",500,1,25000,1,2,,,,,,,70000,300,1,100,,,,,,,,0
1,26,2615,2,2178,260061,2,1,"GROUNDNUT",1060,2,9,,1,4,1600,1,2,,,1,"N1",700,1,28000,1,2,,,,,,,80000,,1,200,,,,,,,,0
1,26,2615,2,2178,260063,1,1,"MAIZE",1080,2,9,,640,2,1500,1,2,,,1,"N1",400,1,20000,1,2,,,,,,,75000,200,1,100,1,,,,,,,0
1,26,2615,2,2178,260064,1,1,"G/CORN",1070,2,9,,620,2,1200,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,95000,100,1,100,1,,,,,,,0
1,26,2615,2,2178,260064,1,2,"G.NUT",1060,2,9,,834,2,900,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,,100,1,100,1,,,,,,,0
1,26,2615,2,2178,260064,2,1,"MAIZE",1080,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260064,2,2,"BEANS",1010,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260065,1,1,"GUNEA CORN",1070,2,9,,1,4,600,1,2,,,1,"N1",300,1,15000,1,2,,,,,,,35000,200,1,100,1,,,,,,,0
1,26,2615,2,2178,260065,1,2,"MAIZE",1080,2,9,,1,4,500,1,2,,,1,"N1",200,1,12000,1,2,,,,,,,27000,150,1,100,1,,,50,1,,,0
1,26,2615,2,2178,260065,1,3,"G/NUT",1060,2,9,,1,4,500,1,2,,,1,"N1",400,1,32000,1,2,,,,,,,40000,,,50,1,50,1,,,,,0
1,26,2615,2,2178,260066,1,1,"G/CORN",1070,2,9,,620,2,350,1,2,,,2,,,,,,,,,,,,,17500,200,1,50,1,,,50,1,,,0
1,26,2615,2,2178,260066,1,2,"MAIZE",1080,2,9,,395,2,250,1,2,,,2,,,,,,,,,,,,,21000,200,1,50,1,,,,,,,0
1,26,2615,2,2178,260067,1,1,"GUINEA CORN",1070,2,9,,850,2,700,1,2,,,1,"N1",400,1,20000,1,2,,,,,,,35000,200,1,100,1,,,,,,,0
1,26,2615,2,2178,260067,2,1,"MAIZE",1080,2,9,,740,2,400,1,2,,,1,"N1",400,1,16000,1,2,,,,,,,16000,0,,0,,0,,0,,0,,0
1,26,2615,2,2178,260067,2,2,"GROUNDNUT",1060,2,9,,740,2,500,1,2,,,1,"N1",400,1,16000,1,2,,,,,,,20000,,,100,1,0,,0,,0,,0
1,26,2615,2,2178,260068,1,1,"G/CORN",1070,2,9,,630,2,25,1,2,,,2,,,,,,,,,,,,,,25,1,30,1,,,,,,,0
1,26,2615,2,2178,260070,1,1,"GUNEA CORN",1070,2,9,,689,2,500,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,25000,200,1,100,1,,,,,,,0
1,26,2615,2,2178,260070,2,1,"GROUNDNUT",1060,2,9,,563,2,400,1,2,,,1,"N1",400,1,20000,1,2,,,,,,,20000,,,,,,,,,,,0
1,26,2611,2,424,260081,1,1,"MAIZE",1080,2,9,,1,4,3.75,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,10000,100,1,50,1,,,,,25,1,0
1,26,2611,2,424,260081,1,2,"G/CORN",1070,2,9,,1,4,2.75,1,2,,,1,"N1",100,1,12000,1,2,,,,,,,12000,100,1,50,1,,,,,25,1,0
1,26,2611,2,424,260081,1,3,"BEANS",1010,2,9,,1,4,2.75,1,2,,,1,"N1",100,1,15000,1,2,,,,,,,15000,100,1,50,1,,,,,25,1,0
1,26,2611,2,424,260082,1,1,"MAIZE",1080,2,9,,1,4,400,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,20000,100,1,50,1,,,50,1,,,0
1,26,2611,2,424,260082,1,2,"G/CORN",1070,2,9,,1,4,600,1,2,,,1,"N1",400,1,20000,1,2,,,,,,,30000,100,1,50,1,,,50,,,,0
1,26,2611,2,424,260083,1,1,"G/CORN",1070,2,9,,1,4,400,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,20000,100,1,50,1,,,50,1,,1,0
1,26,2611,2,424,260083,1,2,"MAIZE",1080,2,9,,1,4,600,1,2,,,1,"N1",300,1,20000,1,2,,,,,,,25000,200,1,50,1,,,,,,1,0
1,26,2611,2,424,260083,1,3,"G/NUT",1061,2,9,,1,4,400,1,2,,,1,"N1",300,1,15000,1,2,,,,,,,15000,50,1,50,1,,,,,,1,0
1,26,2611,2,424,260084,1,1,"MAIZE",1080,2,9,,1,4,300,1,2,,,1,"N1",100,,10000,1,2,,,,,,,18000,150,1,50,1,,,,,,,0
1,26,2611,2,424,260084,1,2,"G/CORN",1070,2,9,,1,4,400,1,2,,,1,"N1",200,,20000,1,2,,,,,,,20000,150,1,25,1,,,25,1,,,0
1,26,2611,2,424,260084,1,3,"BEANS",1010,2,9,,1,4,300,1,2,,,1,"N1",100,,20000,1,2,,,,,,,15000,150,1,50,1,,,,,,,0
1,26,2611,2,424,260085,1,1,"MAIZE",1080,2,9,,1,4,400,1,2,,,1,"N1",200,1,12000,1,2,,,,,,,20000,100,1,50,1,,,50,1,,,0
1,26,2611,2,424,260085,1,2,"G/CORN",1070,2,9,,1,4,400,1,2,,,1,"N1",100,1,6000,1,2,,,,,,,15000,150,,50,1,,,,,,,0
1,26,2611,2,424,260086,1,1,"MAIZE",1080,2,2,,600,1,600,1,2,,,1,"N1",300,1,1800,1,2,,,,,,,36000,200,1,50,1,50,1,,,,,0
1,26,2611,2,424,260086,1,2,"G/CORN",1070,2,2,,400,1,400,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,20000,150,1,25,1,,,25,1,,,0
1,26,2611,2,424,260086,1,3,"BEANS",1010,2,2,,600,1,600,1,2,,,1,"N1",500,1,45000,1,2,,,,,,,54000,,,50,1,,,,,,,0
1,26,2611,2,424,260087,1,1,"MAIZE",1080,2,9,,1,4,600,1,2,,,1,"N1",300,1,30000,1,2,,,,,,,30000,200,1,50,1,25,1,,,25,1,0
1,26,2611,2,424,260087,1,2,"G/CORN",1070,2,9,,1,4,400,1,2,,,1,"N1",200,1,20000,1,2,,,,,,,20000,150,1,50,1,,,,,,1,0
1,26,2611,2,424,260087,1,3,"BEANS",1010,2,9,,1,4,300,1,2,,,1,"N1",100,1,10000,1,2,,,,,,,10000,150,1,50,1,,,,,,1,0
1,26,2611,2,424,260088,1,1,"MAIZE",1080,2,9,,1,4,700,1,2,,,1,"N1",400,1,24000,1,2,,,,,,,36000,200,1,50,1,50,1,,,,,0
1,26,2611,2,424,260088,1,2,"G/CORN",1070,2,9,,1,4,600,1,2,,,1,"N1",300,1,1500,1,2,,,,,,,30000,200,1,50,1,,,50,1,,,0
1,26,2611,2,424,260089,1,1,"MAIZE",1080,2,9,,1,4,600,1,2,,,1,"N1",300,1,20000,1,2,,,,,,,40000,200,1,50,1,,,50,1,,,0
1,26,2611,2,424,260089,1,2,"G/CORN",1070,2,9,,1,4,500,1,2,,,1,"N1",300,1,15000,1,2,,,,,,,25000,100,1,50,1,50,1,,,,,0
1,26,2611,2,424,260089,1,3,"BEANS",1010,2,9,,1,4,400,1,2,,,1,"N1",350,1,28000,1,2,,,,,,,32000,,,50,1,,,,,,,0
1,26,2611,2,424,260090,1,1,"MAIZE",1080,2,9,,1,4,400,1,2,,,1,"N1",100,1,5000,1,2,,,,,,,20000,200,1,50,1,150,1,,,,,0
1,26,2611,2,424,260090,1,2,"G/CORN",1070,2,9,,1,4,600,1,2,,,1,"N1",300,1,18000,1,2,,,,,,,36000,200,1,50,1,,,50,1,0,,0
1,26,2611,2,424,260090,1,3,"G/NUT",1010,2,9,,1,4,400,1,2,,,1,"N1",300,1,18000,1,2,,,,,,,24000,,,,,50,1,50,1,0,,0
1,26,2605,2,594,260091,1,1,"YAM",1120,1,,,5000,1,250,1,2,,,1,"N2",7500,1,20000,1,2,,,,,,,140000,0,,4300,1,1500,1,500,1,100,1,0
1,26,2605,2,594,260091,2,2,"G/CORN",1070,1,,,500,2,100,1,2,,,2,,,,,,,,,,,,,100000,,,,,,,,,,,0
1,26,2605,2,594,260091,3,3,"MAIZE",1082,1,,,500,2,100,1,2,,,2,,,,,,,,,,,,,100000,,,,,,,,,,,0
1,26,2605,2,594,260091,4,4,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,140000,,,,,,,,,,,0
1,26,2605,2,594,260091,5,5,"BANANA",2030,2,9,,,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,0
1,26,2605,2,594,260092,1,1,"G/CORN",1070,1,,,5,5,5000,1,2,,,2,,,,,,,,,,,,,50000,200,1,50,1,10,1,5,1,,,0
1,26,2605,2,594,260092,2,1,"MAIZE",1080,1,,,4,5,4000,1,2,,,2,,,,,,,,,,,,,40000,200,1,5,1,10,1,7,1,,,0
1,26,2605,2,594,260092,3,1,"YAM",1121,1,,,3,5,6000,1,2,,,1,"N4",450,1,33000,1,2,,,,,,,60000,,,4500,1,10,1,200,1,200,1,0
1,26,2605,2,594,260092,3,2,"BEANS",1010,1,,,3,5,200,1,2,,,2,,,,,,,,,,,,,10000,100,1,7,1,10,,,,5,1,0
1,26,2605,2,594,260093,1,1,"YAM",1120,1,,,2000,1,2000,1,2,,,1,"N1",200,1,40000,1,2,,,,,,,400000,0,,5000,1,0,,100,1,0,,0
1,26,2605,2,594,260093,2,2,"GUINEA CORN",1070,1,,,5,5,250,1,2,,,1,"N2",150,1,15000,1,2,,,,,,,25000,0,,50,1,,,3,1,,,0
1,26,2605,2,594,260093,3,3,"BEANS",1010,1,,,3,5,200,1,2,,,1,"N3",100,1,20000,1,2,,,,,,,20000,0,,50,1,,,3,1,,,0
1,26,2605,2,594,260093,4,4,"MAIZE",1080,1,,,5,5,300,1,2,,,1,"N4",100,1,10000,1,2,,,,,,,60000,0,,50,1,,,3,1,,,0
1,26,2605,2,594,260094,1,1,"G/CORN",1070,1,,,14,6,5000,1,2,,,1,"N1",500,1,10000,1,2,,,,,,,90000,0,,8500,1,0,,24,1,0,,0
1,26,2605,2,594,260094,2,2,"YAM",1120,1,,,5,6,9000,1,2,,,1,"N1",3000,1,18000,1,2,,,,,,,250000,0,,4000,1,0,,300,1,0,,0
1,26,2605,2,594,260094,3,1,"MILLETE",1100,1,,,6,6,8000,1,2,,,1,"N1",600,1,12000,1,2,,,,,,,100000,0,,20,1,0,,26,1,0,,0
1,26,2605,2,594,260095,1,1,"YAM",1120,1,,,3000,1,3000,1,2,,,1,"N2",3000,1,20000,1,2,,,,,,,120000,0,,4000,1,0,,0,,50,1,0
1,26,2605,2,594,260095,2,1,"BEANS",1080,1,,,3,5,5,1,2,,,2,,,,,,2,,,,,,,800000,0,,8,1,0,,0,,2,1,0
1,26,2605,2,594,260095,2,2,"MAIZE",1110,1,,,1,5,10,1,2,,,1,"N2",50,1,1500,1,2,,,,,,,100000,0,,8,1,0,,0,,2,1,0
1,26,2605,2,594,260095,3,1,"RICE",1010,1,,,1,5,10,1,2,,,1,"N2",100,1,4000,1,2,,,,,,,750000,0,,10,1,0,,0,,10,1,0
1,26,2605,2,594,260096,1,1,"YAM",1120,1,,,6000,1,9000,1,2,,,2,,,,,,,,,,,,,100000,0,,2500,1,0,,5000,1,0,,0
1,26,2605,2,594,260096,2,1,"MAIZE",1080,1,,,400,5,350,1,2,,,2,,,,,,,,,,,,,20000,0,,330,1,0,,20,1,0,,0
1,26,2605,2,594,260096,2,2,"G/CORN",1070,1,,,400,5,150,1,2,,,2,,,,,,,,,,,,,14000,0,,140,1,0,,10,1,0,,0
1,26,2605,2,594,260096,2,3,"G/NUT",1060,1,,,400,5,300,1,2,,,1,"N2",150,1,12000,1,2,,,,,,,8000,0,,140,1,0,,10,1,0,,0
1,26,2605,2,594,260096,3,1,"RICE",1110,1,,,200,5,150,1,2,,,2,,,,,,,,,,,,,5000,0,,145,1,0,,5,1,0,,0
1,26,2605,2,594,260097,1,1,"YAM",1120,1,,,1000,1,2000,1,2,,,1,"N1",450,1,60000,1,2,,,,,,,140000,,,300,1,,,100,1,,,0
1,26,2605,2,594,260097,2,2,"RICE",1110,1,,,6,5,500,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,25000,,,50,1,,,50,1,,,0
1,26,2605,2,594,260098,1,1,"G/CORN",1070,1,,,5,5,1500,1,2,,,2,,,,,,,,,,,,,100000,0,,25,1,0,,135,1,0,,0
1,26,2605,2,594,260098,2,1,"YAM",1120,1,,,4000,1,9000,1,2,,,2,,,,,,,,,,,,,500000,0,,500,1,0,,50,1,0,,0
1,26,2605,2,594,260098,2,2,"MAIZE",1080,1,,,4000,1,500,1,2,,,2,,,,,,,,,,,,,25000,0,,25,1,0,,0,,0,,0
1,26,2605,2,594,260098,3,1,"G/NUT",1060,1,,,5,5,500,1,2,,,2,,,,,,,,,,,,,20000,0,,20,1,0,,0,,0,,0
1,26,2605,2,594,260098,3,2,"BEANS",1010,1,,,5,5,400,1,2,,,2,,,,,,,,,,,,,16000,0,,20,1,0,,0,,0,,0
1,26,2605,2,594,260099,1,1,"RICE",1110,1,,,3,5,1000,1,2,,,1,"N1",500,1,60000,1,2,,,,,,,120000,200,1,50,1,20,1,30,1,0,,0
1,26,2605,2,594,260099,2,2,"YAM",1120,1,,,3000,1,2500,1,2,,,1,"N2",2000,1,160000,1,2,,,,,,,200000,0,,200,1,30,1,0,,5,1,0
1,26,2605,2,594,260099,3,2,"BEANS",1010,1,,,1,5,300,1,2,,,1,"N4",150,1,24000,1,2,,,,,,,48000,50,1,20,1,10,1,20,1,0,,0
1,26,2605,2,594,260099,3,3,"MAIZE",1080,1,,,1,5,2000,1,2,,,1,"N3",1000,1,60000,1,2,,,,,,,120000,300,1,100,1,30,1,20,1,1,1,0
1,26,2605,2,594,260100,1,1,"YAM",1120,1,,,5000,1,1000,1,2,,,2,,,,,,,,,,,,,200000,0,,300,1,0,,10,1,0,,0
1,26,2605,2,594,260100,1,2,"BEANS",1010,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2605,2,594,260100,2,1,"G/CORN",1060,1,,,4000,2,750,1,2,,,2,,,,,,,,,,,,,400000,50,1,700,1,0,,10,1,0,,0
1,26,2605,2,594,260100,2,2,"MAIZE",1080,1,,,300,2,1000,1,2,,,2,,,,,,,,,,,,,450000,150,1,850,1,0,,10,1,0,,0
1,26,2605,2,594,260100,3,1,"G/NUT",1070,1,,,300,2,500,1,2,,,2,,,,,,,,,,,,,180000,100,1,400,1,0,,10,1,0,,0
1,26,2605,2,594,260100,3,2,"MILLET",1100,1,,,300,2,450,1,2,,,2,,,,,,,,,,,,,120000,100,1,350,1,0,,10,1,0,,0
1,26,2603,1,1786,260107,1,1,"G/CORN",1070,1,,,2000,2,750,1,1,20,1,2,,,,,,,,,,,,,37500,750,1,8,1,0,,50,1,0,,0
1,26,2603,1,1786,260107,1,2,"MELLON",1091,1,,,2500,2,950,1,2,,,2,,,,,,,,,,,,,50000,950,1,10,1,0,,25,1,0,,0
1,26,2603,1,1786,260107,2,1,"G/NUTS",1062,1,,,2500,2,1000,1,2,,,2,,,,,,,,,,,,,18000,1000,1,25,1,0,,20,1,0,,0
1,26,2603,1,1786,260109,1,1,"G/CORN",1070,1,,,6,5,400,1,2,,,2,,,,,,,,,,,,,20000,0,,3,1,0,,0,,0,,0
1,26,2603,1,1786,260109,2,1,"G/NUT",1062,1,,,5,5,300,1,2,,,2,,,,,,,,,,,,,15000,0,,50,1,0,,0,,0,,0
1,26,2603,1,1786,260110,1,1,"GORN",1070,1,,,2,6,150,1,2,,,2,,,,,,,,,,,,,6000,0,,0,,0,,0,,0,,0
1,26,2603,1,1786,260110,1,2,"MELLON",1090,1,,,2,6,250,1,2,,,2,,,,,,,,,,,,,7000,0,,3,1,0,,0,,0,,0
1,26,2603,1,1786,260110,1,3,"G/NUT",1062,1,,,2,6,350,1,2,,,2,,,,,,,,,,,,,5000,0,,10,1,0,,10,1,0,,0
1,26,2613,2,2248,260121,1,1,"RICE",1110,1,,,2,5,2500,1,2,,,1,"N1",1000,1,60000,1,2,,,,,,,150000,500,1,500,1,,,,,,,0
1,26,2613,2,2248,260121,2,1,"MILLET",1100,1,,,3,5,800,1,2,,,1,"N1",400,1,28000,1,2,,,,,,,56000,300,1,100,1,,,,,,,0
1,26,2613,2,2248,260121,3,1,"CASSAVA",1020,1,,,3,5,4500,1,2,,,1,"N3",3000,1,21000,2,2,,,,,,,28000,1500,1,,,,,,,,,0
1,26,2613,2,2248,260122,1,1,"RICE FARM",1110,1,,,3,5,150,1,2,,,1,"N2",500,1,25000,1,2,,,,,,,75000,2,1,1,1,,,1,1,,,0
1,26,2613,2,2248,260122,2,1,"MILLET",1100,1,,,3,5,2000,1,2,,,1,"N2",500,1,25000,1,1,,,,100,1,5000,80000,2,1,1,1,,,1,1,,,0
1,26,2613,2,2248,260122,3,1,"CASSAVA FARM",1020,1,,,2,5,7000,1,2,,,1,"N2",2000,1,30000,1,2,,,,,,,100000,3,1,,,,,1,1,,,0
1,26,2613,2,2248,260122,4,1,"G/NUT",1060,1,,,2,5,1000,1,2,,,1,"N2",,,,,,,,,100,1,3000,30000,1,1,1,1,,,1,1,,,0
1,26,2613,2,2248,260123,1,1,"YAM",1120,1,,,4500,1,1250,1,2,,,1,"N1",4500,1,54000,1,2,,,,,,,62500,,,5000,1,150,1,,,,,0
1,26,2613,2,2248,260123,2,1,"G/CORN",1070,1,,,2,5,1000,1,2,,,1,"N1",500,1,25000,1,2,,,,,,,50000,,,100,1,,,,,,,0
1,26,2613,2,2248,260123,3,1,"CASSAVA",1020,1,,,2000,3,4500,1,2,,,1,"N2",3000,1,17000,2,2,,,,,,,21000,,,,,,,,,,,0
1,26,2613,2,2248,260124,1,1,"G/CORN",1070,1,,,2,5,2500,1,2,,,1,"N3",1000,1,50000,1,2,,,,,,,125000,,,,,,,,,,,0
1,26,2613,2,2248,260124,2,1,"RICE",1110,1,,,1,5,1000,1,2,,,1,"N3",3000,1,15000,1,2,,,,,,,50000,,,,,,,,,,,0
1,26,2613,2,2248,260125,1,1,"RICE",1110,1,,,3,5,1500,1,2,,,1,"N1",1000,1,70000,1,2,,,,,,,105000,300,1,200,1,,,,,,,0
1,26,2613,2,2248,260125,2,1,"MILLET",1100,1,,,3,5,500,1,2,,,1,"N1",200,1,14000,1,2,,,,,,,35000,200,1,100,1,,,,,,,0
1,26,2613,2,2248,260126,1,1,"G/CORN",1070,1,,,6,5,1000,1,2,,,2,,,,,,,,,,,,,30000,0,,3,1,0,,10,1,0,,0
1,26,2613,2,2248,260126,1,2,"G/NUTS",1062,1,,,6,5,500,1,2,,,2,,,,,,,,,,,,,10000,0,,50,1,0,,10,1,0,,0
1,26,2613,2,2248,260126,1,3,"BEANS",1010,1,,,6,5,50,1,2,,,2,,,,,,,,,,,,,3000,0,,8,1,0,,0,,0,,0
1,26,2613,2,2248,260126,2,1,"CASSAVA",1020,1,,,6,5,8000,1,2,,,1,"N1",8000,1,16000,1,2,,,,,,,16000,0,,0,,0,,0,,0,,0
1,26,2613,2,2248,260126,2,2,"RICE",1110,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2613,2,2248,260127,1,1,"G/CORN",1070,1,,,7,5,500,1,2,,,2,,,,,,,,,,,,,19000,0,,0,,0,,15,1,0,,0
1,26,2613,2,2248,260127,2,2,"RICE",1110,1,,,5,5,3000,1,2,,,1,"N1",500,1,18000,1,2,,,,,,,80000,0,,50,1,0,,50,1,0,,0
1,26,2613,2,2248,260127,3,3,"G/NUT",1062,1,,,8,5,2000,1,2,,,1,"N1",400,1,12000,1,2,,,,,,,40000,0,,30,1,0,,0,,0,,0
1,26,2613,2,2248,260128,1,1,"RICE",1110,1,,,6,5,3000,1,2,,,1,"N2",200,1,6000,1,2,,,,,,,80000,,,50,1,0,,50,1,0,,0
1,26,2613,2,2248,260128,2,1,"G/CORN",1070,1,,,8,5,600,1,2,,,2,,,,,,2,,,,,,,12000,,,0,,0,,20,1,0,,0
1,26,2613,2,2248,260128,3,1,"CASSAVA",1020,1,,,8,5,8500,1,2,,,1,"N2",8500,1,20000,2,2,,,,,,,20000,,,0,,0,,0,,0,,0
1,26,2613,2,2248,260129,1,1,"RICE",1110,1,,,5,5,1000,1,2,,,1,"N1",100,1,4000,1,2,,,,,,,40000,2,,5,1,0,,20,1,0,,0
1,26,2613,2,2248,260129,2,1,"G/NUT",1062,1,,,3,5,600,1,2,,,2,,,,,,,,,,,,,16000,2,,50,1,0,,0,,0,,0
1,26,2613,2,2248,260130,1,1,"G/CORN",1070,1,,,5,5,1500,1,2,,,1,"N3",500,1,25000,1,2,,,,,,,75000,,,500,2,,,500,2,,,0
1,26,2613,2,2248,260130,2,1,"RICE",1110,1,,,4,5,1000,1,2,,,1,"N3",500,1,25000,1,2,,,,,,,50000,,,500,2,,,500,2,,,0
1,26,2608,2,820,260131,1,1,"RICE",1110,1,,,2,5,2000,1,2,,,1,"N2",1000,1,60000,1,2,,,,,,,120000,200,1,800,1,,,,,,,0
1,26,2608,2,820,260131,2,1,"SOYA BEANS",2220,1,,,1,5,400,1,2,,,1,"N2",200,1,16000,1,2,,,,,,,32000,100,1,100,1,,,,,,,0
1,26,2608,2,820,260132,1,1,"RICE",1110,1,,,2,5,1800,1,2,,,1,"N3",800,1,40000,1,2,,,,,,,90000,500,1,400,1,,,100,1,,,0
1,26,2608,2,820,260133,1,1,"RICE",1110,1,,,3,5,2500,1,2,,,1,"N1",1000,1,60000,1,2,,,,,,,170000,500,1,1000,1,,,,,,,0
1,26,2608,2,820,260134,1,1,"RICE",1110,1,,,4,5,1200,1,2,,,1,"N1",800,1,80000,1,2,,,,,,,140000,200,1,100,1,0,,100,1,0,,0
1,26,2608,2,820,260135,1,1,"RICE",1110,1,,,2,6,1000,1,2,,,2,,,,,,,,,,,,,40000,0,,50,1,0,,50,1,0,,0
1,26,2608,2,820,260136,1,1,"RICE",1110,1,,,3,5,1000,1,2,,,2,,,,,,,,,,,,,40000,0,,25,1,0,,50,1,0,,0
1,26,2608,2,820,260136,2,1,"G/CORN",1070,1,,,2,5,500,1,2,,,2,,,,,,,,,,,,,20000,0,,6,1,0,,0,,0,,0
1,26,2608,2,820,260136,3,1,"G/NUT",1060,1,,,2,5,200,1,2,,,2,,,,,,,,,,,,,21000,0,,15,1,0,,10,1,0,,0
1,26,2608,2,820,260138,1,1,"RICE",1110,1,,,6,5,3000,1,2,,,1,"N2",1000,1,50000,1,1,"N2","N3",,1000,1,50000,150000,50,1,500,1,,,50,1,,,0
1,26,2608,2,820,260140,1,1,"RICE FARM",1110,1,,,8,5,2000,1,2,,,1,"N3",1000,1,50000,1,1,"N1","N2",,200,1,10000,100000,100,1,100,1,,,50,1,,,0
1,26,2601,2,822,260141,1,1,"MAIZE",1080,1,,,6,5,1500,1,1,200,1,1,"N1",300,1,9000,1,2,,,,,,,18000,0,,2,1,0,,20,1,0,,0
