"zone","state","lga","sector","ea","hhid","network_cd","sa10q2a","sa10q2b","sa10q3","trackingobs"
1,26,2625,2,926,260177,"N1",2,,1,0
1,26,2625,2,926,260177,"N2",11,,1,0
1,26,2625,2,926,260177,"N3",1,,1,0
1,26,2625,2,926,260178,"N1",9,,1,0
1,26,2625,2,926,260179,"N1",9,,1,0
1,26,2625,2,926,260180,"N1",9,,1,0
6,27,2715,2,752,270021,"N1",6,,2,0
6,27,2715,2,752,270021,"N2",6,,2,0
6,27,2715,2,752,270023,"N1",1,,1,0
6,27,2715,2,752,270024,"N1",9,,3,0
6,27,2715,2,752,270024,"N2",9,,3,0
6,27,2715,2,752,270025,"N1",9,,2,0
6,27,2715,2,752,270026,"N1",12,,2,0
6,27,2715,2,752,270026,"N2",6,,2,0
6,27,2715,2,752,270029,"N1",9,,6,0
6,27,2715,2,752,270030,"N1",9,,6,0
6,27,2715,2,752,270030,"N2",9,,6,0
6,27,2719,2,100,270082,"N1",9,,3,0
6,27,2719,2,100,270082,"N2",9,,3,0
6,27,2719,2,100,270083,"N1",10,,6,0
6,27,2719,2,100,270083,"N2",7,,2,0
6,27,2719,2,100,270085,"N1",6,,2,0
6,27,2719,2,100,270085,"N2",6,,2,0
6,27,2719,2,100,270085,"N3",6,,2,0
6,27,2719,2,100,270086,"N1",6,,2,0
6,27,2719,2,100,270087,"N1",12,,5,0
6,27,2719,2,100,270088,"N1",9,,2,0
6,27,2719,2,100,270088,"N2",13,,7,0
6,27,2719,2,100,270089,"N1",10,,6,0
6,27,2719,2,100,270089,"N2",9,,5,0
6,28,2806,1,164,280020,"N1",15,,5,0
6,28,2806,1,164,280020,"N2",2,,1,0
6,28,2806,1,164,280020,"N3",2,,3,0
6,28,2816,1,2302,280021,"N1",9,,2,0
6,28,2816,1,2302,280021,"N2",2,,1,0
6,28,2816,1,2302,280022,"N1",12,,2,0
6,28,2816,1,2302,280022,"N2",9,,2,0
6,28,2816,1,2302,280022,"N3",2,,4,0
6,28,2816,1,2302,280023,"N1",12,,2,0
6,28,2816,1,2302,280023,"N2",7,,1,0
6,28,2816,1,2302,280023,"N3",2,,1,0
6,28,2816,1,2302,280023,"N4",15,,6,0
6,28,2816,1,2302,280026,"N1",11,,2,0
6,28,2816,1,2302,280026,"N2",9,,2,0
6,28,2816,1,2302,280027,"N1",11,,1,0
6,28,2816,1,2302,280027,"N2",9,,1,0
6,28,2816,1,2302,280028,"N1",11,,1,0
6,28,2816,1,2302,280029,"N1",11,,1,0
6,28,2816,1,2302,280030,"N1",11,,1,0
6,28,2802,2,566,280041,"N1",12,,3,0
6,28,2802,2,566,280044,"N1",12,,3,0
6,28,2802,2,566,280045,"N1",9,,3,0
6,28,2802,2,566,280048,"N1",9,,1,0
6,28,2802,2,566,280048,"N2",9,,1,0
6,28,2802,2,566,280049,"N1",9,,3,0
6,28,2802,2,566,280049,"N2",1,,1,0
6,28,2811,2,588,280051,"N1",2,,1,0
6,28,2811,2,588,280051,"N2",10,,2,0
6,28,2811,2,588,280053,"N1",11,,1,0
6,28,2811,2,588,280053,"N2",9,,1,0
6,28,2811,2,588,280054,"N1",2,,1,0
6,28,2811,2,588,280054,"N2",11,,1,0
6,28,2811,2,588,280055,"N1",11,,1,0
6,28,2811,2,588,280055,"N2",9,,1,0
6,28,2811,2,588,280056,"N1",2,,1,0
6,28,2811,2,588,280056,"N2",10,,2,0
6,28,2811,2,588,280057,"N1",2,,1,0
6,28,2811,2,588,280057,"N2",2,,1,0
6,28,2811,2,588,280057,"N3",10,,2,0
6,28,2811,2,588,280058,"N1",2,,1,0
6,28,2811,2,588,280058,"N2",1,,1,0
6,28,2811,2,588,280060,"N1",2,,3,0
6,28,2815,2,1164,280061,"N1",2,,1,0
6,28,2815,2,1164,280061,"N2",10,,2,0
6,28,2815,2,1164,280061,"N3",10,,2,0
6,28,2815,2,1164,280061,"N4",10,,2,0
6,28,2815,2,1164,280061,"N5",2,,2,0
6,28,2815,2,1164,280061,"N6",10,,2,0
6,28,2815,2,1164,280061,"N7",10,,2,0
6,28,2815,2,1164,280066,"N1",15,,5,0
6,28,2815,2,1164,280066,"N2",2,,1,0
6,28,2815,2,1164,280070,"N1",8,,4,0
6,28,2815,2,1164,280070,"N2",13,,4,0
6,28,2815,2,1164,280070,"N3",3,,1,0
6,28,2816,2,3944,280071,"N1",2,,1,0
6,28,2816,2,3944,280072,"N1",15,,1,0
6,28,2816,2,3944,280072,"N2",15,,1,0
6,28,2816,2,3944,280072,"N3",10,,2,0
6,28,2816,2,3944,280072,"N4",9,,2,0
6,28,2816,2,3944,280072,"N5",2,,1,0
6,28,2816,2,3944,280072,"N6",2,,1,0
6,28,2816,2,3944,280075,"N1",2,,1,0
6,28,2816,2,3944,280075,"N2",10,,1,0
6,28,2816,2,3944,280076,"N1",11,,1,0
6,28,2816,2,3944,280076,"N2",9,,1,0
6,28,2816,2,3944,280080,"N1",10,,3,0
6,28,2816,2,3944,280080,"N2",2,,1,0
6,28,2814,1,1876,280081,"N1",10,,3,0
6,28,2814,1,1876,280084,"N1",15,,5,0
6,28,2814,1,1876,280086,"N1",15,,5,0
6,28,2814,1,1876,280088,"N1",1,,1,0
6,28,2814,1,1876,280088,"N2",2,,1,0
6,28,2810,2,2394,280099,"N1",2,,2,0
6,28,2810,1,3722,280102,"N1",8,,8,0
6,28,2813,2,612,280111,"N1",10,,2,0
6,28,2813,2,612,280112,"N1",2,,1,0
6,28,2813,2,612,280112,"N2",2,,1,0
6,28,2813,2,612,280113,"N1",2,,1,0
6,28,2813,2,612,280113,"N2",9,,1,0
6,28,2813,2,612,280117,"N1",2,,1,0
6,28,2813,2,612,280117,"N2",1,,1,0
6,28,2813,2,612,280118,"N1",9,,1,0
6,28,2813,2,612,280118,"N2",11,,2,0
6,28,2813,2,612,280118,"N3",15,,3,0
6,28,2813,2,612,280119,"N1",11,,1,0
6,29,2930,1,530,290003,"N1",10,,4,0
6,29,2930,1,530,290003,"N2",10,,3,0
6,29,2930,1,530,290003,"N3",10,,3,0
6,29,2930,1,530,290007,"N1",2,,3,0
6,29,2918,1,952,290054,"N1",11,,4,0
6,29,2918,1,952,290060,"N1",2,,3,0
6,29,2911,1,746,290094,"N1",10,,3,0
6,29,2911,1,746,290094,"N2",8,,3,0
6,29,2911,2,1870,290101,"N1",11,,3,0
6,29,2911,2,1870,290101,"N2",10,,3,0
6,29,2911,2,1870,290102,"N1",11,,3,0
6,29,2911,2,1870,290102,"N2",10,,3,0
6,29,2911,2,1870,290103,"N1",11,,3,0
6,29,2911,2,1870,290103,"N2",10,,3,0
6,29,2911,2,1870,290103,"N3",31,"OWN FARM",1,0
6,29,2911,2,1870,290103,"N4",2,,1,0
6,29,2911,2,1870,290104,"N1",10,,1,0
6,29,2911,2,1870,290105,"N1",10,,4,0
6,29,2911,2,1870,290105,"N2",11,,3,0
6,29,2911,2,1870,290105,"N3",31,"SELF",1,0
6,29,2911,2,1870,290106,"N1",10,,3,0
6,29,2911,2,1870,290106,"N2",8,,3,0
6,29,2911,2,1870,290107,"N1",10,,3,0
6,29,2911,2,1870,290107,"N2",10,,3,0
6,29,2911,2,1870,290108,"N1",8,,2,0
6,29,2911,2,1870,290108,"N2",9,,3,0
6,29,2911,2,1870,290109,"N1",10,,1,0
6,29,2911,2,1870,290109,"N2",8,,3,0
6,29,2911,2,1870,290109,"N3",8,,3,0
6,29,2911,2,1870,290110,"N1",10,,3,0
6,29,2911,2,1870,290110,"N2",8,,3,0
6,29,2911,2,1870,290110,"N3",8,,3,0
6,29,2923,1,396,290124,"N1",2,,1,0
6,29,2923,1,396,290124,"N2",10,,4,0
6,29,2923,1,396,290124,"N3",28,,5,0
6,29,2923,1,396,290124,"N4",31,,1,0
6,29,2923,1,396,290127,"N1",26,,1,0
6,29,2923,1,396,290127,"N2",11,,4,0
6,29,2923,1,396,290127,"N3",10,,1,0
6,29,2923,1,396,290127,"N4",9,,1,0
6,29,2923,1,396,290127,"N5",10,,1,0
6,29,2923,1,396,290128,"N1",2,,1,0
6,29,2923,1,396,290128,"N2",28,,7,0
6,29,2923,1,396,290128,"N3",31,"SELF",1,0
6,29,2923,1,396,290128,"N4",1,,1,0
6,29,2923,1,396,290129,"N1",2,,1,0
6,29,2923,1,396,290129,"N2",31,"SELF",1,0
6,29,2923,1,396,290129,"N3",13,,5,0
6,29,2923,1,396,290130,"N1",2,,1,0
6,29,2923,1,396,290130,"N2",10,,2,0
6,29,2923,1,396,290130,"N3",10,,1,0
6,29,2923,1,396,290130,"N4",9,,1,0
6,29,2902,1,1028,290134,"N1",10,,4,0
6,29,2902,1,1028,290134,"N2",13,,4,0
6,29,2902,1,1028,290134,"N3",10,,4,0
6,29,2902,1,1028,290135,"N1",9,,4,0
6,29,2902,1,1028,290135,"N2",12,,5,0
6,29,2902,1,1028,290135,"N3",10,,3,0
6,29,2902,1,1028,290137,"N1",9,,1,0
6,29,2902,1,1028,290137,"N2",9,,1,0
6,29,2920,1,506,290142,"N1",28,,5,0
6,29,2920,1,506,290142,"N2",7,,5,0
6,29,2920,1,506,290142,"N3",2,,5,0
6,29,2920,1,1210,290151,"N1",10,,3,0
6,29,2920,1,1210,290152,"N1",13,,3,0
6,29,2920,1,1210,290152,"N2",8,,3,0
6,29,2920,1,1210,290153,"N1",13,,3,0
6,29,2920,1,1210,290155,"N1",10,,3,0
6,29,2920,1,1210,290158,"N1",10,,3,0
6,29,2920,1,1210,290158,"N2",10,,3,0
6,29,2920,1,1210,290158,"N3",10,,3,0
6,29,2914,1,214,290161,"N1",15,,7,0
6,29,2914,1,214,290161,"N2",31,,1,0
6,29,2914,1,214,290161,"N3",13,,7,0
6,29,2914,1,214,290161,"N4",31,"VETINARY DOCTOR",6,0
6,29,2914,1,214,290162,"N1",1,,3,0
6,29,2914,1,214,290162,"N2",10,,3,0
6,29,2914,1,214,290162,"N3",10,,4,0
6,29,2914,1,214,290162,"N4",10,,4,0
6,29,2914,1,214,290162,"N5",9,,3,0
6,29,2914,1,214,290162,"N6",28,,3,0
6,29,2914,1,214,290163,"N1",9,,4,0
6,29,2914,1,214,290163,"N2",13,,3,0
6,29,2914,1,214,290165,"N1",28,,3,0
6,29,2914,1,214,290165,"N2",9,,3,0
6,29,2914,1,214,290165,"N3",10,,3,0
6,29,2914,1,214,290165,"N4",11,,4,0
6,29,2914,1,214,290166,"N1",12,,5,0
6,29,2914,1,214,290166,"N2",12,,5,0
6,29,2914,1,214,290166,"N3",9,,1,0
6,29,2914,1,214,290167,"N1",10,,6,0
6,29,2914,1,214,290167,"N2",13,,5,0
6,29,2914,1,214,290167,"N3",2,,1,0
6,29,2914,1,214,290167,"N4",31,"SELF",1,0
6,29,2914,1,214,290168,"N1",13,,4,0
6,29,2914,1,214,290168,"N2",9,,3,0
6,29,2914,1,214,290168,"N3",28,,3,0
6,29,2914,1,214,290169,"N1",9,,4,0
6,29,2914,1,214,290169,"N2",12,,3,0
6,29,2914,1,214,290170,"N1",2,,1,0
6,29,2914,1,214,290170,"N2",12,,7,0
6,29,2914,1,214,290170,"N3",10,,1,0
6,29,2914,1,214,290170,"N4",13,,1,0
6,29,2914,1,214,290170,"N5",13,,1,0
6,29,2920,2,1628,290172,"N1",10,,5,0
6,29,2920,2,1628,290172,"N2",10,,5,0
6,29,2920,2,1628,290173,"N1",10,,5,0
6,29,2920,2,1628,290173,"N2",11,,5,0
6,29,2920,2,1628,290173,"N3",10,,1,0
6,29,2920,2,1628,290175,"N1",10,,3,0
6,29,2920,2,1628,290175,"N2",9,,2,0
6,29,2920,2,1628,290176,"N1",9,,5,0
6,29,2920,2,1628,290176,"N2",7,,1,0
6,29,2920,2,1628,290177,"N1",10,,5,0
6,29,2920,2,1628,290177,"N2",7,,5,0
6,29,2920,2,1628,290178,"N1",11,,5,0
6,29,2920,2,1628,290178,"N2",10,,5,0
6,29,2920,2,1628,290178,"N3",10,,5,0
6,29,2920,2,1628,290178,"N4",7,,5,0
6,29,2920,2,1628,290179,"N1",10,,5,0
6,29,2920,2,1628,290179,"N2",8,,5,0
6,29,2920,2,1628,290179,"N3",9,,3,0
6,29,2920,2,1628,290179,"N4",7,,1,0
6,29,2920,2,1628,290180,"N1",12,,5,0
6,29,2920,2,1628,290180,"N2",11,,5,0
6,30,3018,2,914,300021,"N1",2,,1,0
6,30,3018,2,914,300021,"N2",9,,2,0
6,30,3018,2,914,300022,"N1",15,,8,0
6,30,3018,2,914,300022,"N2",10,,2,0
6,30,3018,2,914,300022,"N3",2,,1,0
6,30,3018,2,914,300024,"N1",10,,2,0
6,30,3018,2,914,300025,"N1",12,,4,0
6,30,3018,2,914,300026,"N1",12,,4,0
6,30,3018,2,914,300027,"N1",9,,2,0
6,30,3018,2,914,300027,"N2",10,,2,0
6,30,3018,2,914,300027,"N3",10,,2,0
6,30,3018,2,914,300027,"N4",9,,4,0
6,30,3018,2,914,300027,"N5",13,,4,0
6,30,3018,2,914,300027,"N6",13,,4,0
6,30,3018,2,914,300027,"N7",2,,1,0
6,30,3018,2,914,300028,"N1",2,,1,0
6,30,3018,2,914,300028,"N2",1,,1,0
6,30,3018,2,914,300028,"N3",28,,5,0
6,30,3018,2,914,300028,"N4",10,,4,0
6,30,3018,2,914,300030,"N1",13,,2,0
6,30,3012,2,334,300032,"N1",15,,7,0
6,30,3012,2,334,300032,"N2",25,,6,0
6,30,3012,2,334,300032,"N3",15,,6,0
6,30,3012,2,334,300033,"N1",13,,4,0
6,30,3012,2,334,300033,"N2",10,,2,0
6,30,3012,2,334,300033,"N3",10,,2,0
6,30,3012,2,334,300034,"N1",13,,2,0
6,30,3012,2,334,300034,"N2",13,,2,0
6,30,3012,2,334,300034,"N3",10,,2,0
6,30,3012,2,334,300034,"N4",12,,2,0
6,30,3012,2,334,300035,"N1",15,,4,0
6,30,3012,2,334,300035,"N2",13,,6,0
6,30,3012,2,334,300035,"N3",15,,5,0
6,30,3012,2,334,300036,"N1",10,,2,0
6,30,3012,2,334,300036,"N2",10,,2,0
6,30,3012,2,334,300036,"N3",9,,4,0
6,30,3012,2,334,300036,"N4",10,,2,0
6,30,3012,2,334,300036,"N5",10,,2,0
6,30,3012,2,334,300036,"N6",9,,4,0
6,30,3012,2,334,300037,"N1",12,,2,0
6,30,3012,2,334,300038,"N1",15,,6,0
6,30,3012,2,334,300038,"N2",25,,6,0
6,30,3012,2,334,300038,"N3",15,,6,0
6,30,3012,2,334,300039,"N1",12,,2,0
6,30,3014,2,120,300041,"N1",26,,1,0
6,30,3014,2,120,300042,"N1",8,,2,0
6,30,3014,2,120,300043,"N1",8,,1,0
6,30,3014,2,120,300043,"N2",6,,4,0
6,30,3014,2,120,300044,"N1",15,,7,0
6,30,3014,2,120,300044,"N2",15,,7,0
6,30,3014,2,120,300045,"N1",13,,5,0
6,30,3014,2,120,300045,"N2",12,,7,0
6,30,3014,2,120,300045,"N3",12,,5,0
6,30,3014,2,120,300045,"N4",12,,7,0
6,30,3014,2,120,300046,"N1",13,,2,0
6,30,3014,2,120,300046,"N2",13,,2,0
6,30,3014,2,120,300047,"N1",10,,5,0
6,30,3014,2,120,300047,"N2",12,,4,0
6,30,3014,2,120,300047,"N3",12,,4,0
6,30,3014,2,120,300048,"N1",11,,5,0
6,30,3014,2,120,300049,"N1",6,,2,0
6,30,3014,2,120,300049,"N2",13,,1,0
6,30,3014,2,120,300049,"N3",13,,1,0
6,30,3014,2,120,300050,"N1",8,,1,0
6,30,3014,2,120,300050,"N2",13,,5,0
6,30,3014,2,120,300050,"N3",13,,5,0
6,30,3005,1,2942,300098,"N1",15,,5,0
6,30,3005,1,2942,300098,"N2",2,,5,0
6,30,3005,1,2942,300098,"N3",12,,5,0
6,30,3005,1,2942,300098,"N4",8,,5,0
6,30,3005,1,2942,300098,"N5",28,,5,0
6,30,3005,1,2942,300098,"N6",16,,5,0
6,30,3005,1,2942,300098,"N7",15,,5,0
6,30,3020,1,322,300129,"N1",15,,3,0
6,30,3020,1,322,300129,"N2",15,,4,0
6,30,3020,1,322,300129,"N3",13,,3,0
6,30,3020,1,322,300129,"N4",13,,3,0
6,30,3020,1,322,300129,"N5",13,,3,0
6,30,3020,1,322,300129,"N6",15,,3,0
6,30,3020,1,322,300129,"N7",15,,3,0
6,30,3030,1,946,300151,"N1",12,,3,0
6,30,3030,1,946,300152,"N1",1,,3,0
6,30,3030,1,946,300152,"N2",10,,3,0
6,30,3030,1,946,300153,"N1",10,,4,0
6,30,3030,1,946,300153,"N2",1,,5,0
6,30,3030,1,946,300158,"N1",12,,5,0
6,30,3016,1,390,300164,"N1",15,,3,0
6,30,3016,1,390,300164,"N2",8,,3,0
6,30,3023,2,622,300171,"N1",9,,3,0
6,30,3023,2,622,300171,"N2",8,,4,0
6,30,3023,2,622,300171,"N3",12,,2,0
6,30,3023,2,622,300176,"N1",9,,4,0
6,30,3023,2,622,300176,"N2",10,,3,0
6,30,3023,2,622,300178,"N1",9,,4,0
6,30,3023,2,622,300180,"N1",12,,4,0
6,30,3033,2,554,300183,"N1",9,,2,0
6,30,3033,2,554,300183,"N2",11,,1,0
6,30,3033,2,554,300183,"N3",12,,4,0
6,30,3033,2,554,300184,"N1",9,,2,0
6,30,3033,2,554,300185,"N1",9,,2,0
6,30,3033,2,554,300186,"N1",12,,4,0
6,30,3033,2,554,300186,"N2",9,,3,0
6,30,3033,2,554,300186,"N3",12,,4,0
6,30,3033,2,554,300186,"N4",9,,3,0
6,30,3033,2,554,300186,"N5",9,,3,0
6,30,3033,2,554,300186,"N6",9,,3,0
6,30,3033,2,554,300187,"N1",11,,3,0
6,30,3033,2,554,300187,"N2",2,,2,0
6,30,3033,2,554,300188,"N1",9,,2,0
6,30,3033,2,554,300188,"N2",12,,3,0
6,30,3033,2,554,300189,"N1",9,,4,0
6,30,3033,2,554,300189,"N2",2,,1,0
6,30,3033,2,554,300190,"N1",9,,2,0
6,30,3015,2,1688,300191,"N1",9,,2,0
6,30,3015,2,1688,300191,"N2",11,,1,0
6,30,3015,2,1688,300192,"N1",12,,2,0
6,30,3015,2,1688,300193,"N1",12,,3,0
6,30,3015,2,1688,300194,"N1",12,,5,0
6,30,3015,2,1688,300195,"N1",12,,2,0
6,30,3015,2,1688,300195,"N2",12,,2,0
6,30,3015,2,1688,300195,"N3",11,,2,0
6,30,3015,2,1688,300196,"N1",12,,5,0
6,30,3015,2,1688,300197,"N1",9,,2,0
6,30,3015,2,1688,300197,"N2",8,,2,0
6,30,3015,2,1688,300198,"N1",12,,2,0
6,30,3015,2,1688,300199,"N1",1,,1,0
6,30,3015,2,1688,300199,"N2",9,,3,0
6,30,3015,2,1688,300200,"N1",12,,2,0
6,30,3032,2,520,300211,"N1",9,,2,0
6,30,3032,2,520,300211,"N2",11,,2,0
6,30,3032,2,520,300211,"N3",12,,2,0
6,30,3032,2,520,300212,"N1",6,,5,0
6,30,3032,2,520,300213,"N1",9,,2,0
6,30,3032,2,520,300213,"N2",8,,2,0
6,30,3032,2,520,300215,"N1",9,,2,0
6,30,3032,2,520,300215,"N2",8,,2,0
6,30,3032,2,520,300215,"N3",10,,2,0
6,30,3032,2,520,300216,"N1",9,,5,0
6,30,3032,2,520,300217,"N1",7,,2,0
6,30,3032,2,520,300217,"N2",2,,1,0
6,30,3032,2,520,300217,"N3",7,,2,0
6,30,3032,2,520,300218,"N1",6,,1,0
6,30,3032,2,520,300220,"N1",6,,1,0
6,30,3032,2,520,300220,"N2",10,,4,0
6,30,3004,2,216,300221,"N1",9,,2,0
6,30,3004,2,216,300223,"N1",9,,1,0
6,30,3004,2,216,300224,"N1",9,,2,0
6,30,3004,2,216,300225,"N1",9,,2,0
6,30,3004,2,216,300225,"N2",12,,5,0
6,30,3004,2,216,300226,"N1",15,,3,0
6,30,3004,2,216,300226,"N2",2,,1,0
6,30,3004,2,216,300227,"N1",9,,1,0
6,30,3004,2,216,300227,"N2",8,,2,0
6,30,3004,2,216,300227,"N3",12,,2,0
6,30,3004,2,216,300229,"N1",9,,1,0
6,30,3004,2,216,300229,"N2",8,,2,0
6,30,3004,2,216,300230,"N1",1,,1,0
6,30,3004,2,216,300230,"N2",13,,3,0
6,30,3004,2,216,300230,"N3",13,,2,0
1,31,3105,1,2914,310008,"N1",9,,3,0
1,31,3101,2,604,310012,"N1",9,,1,0
1,31,3101,2,604,310013,"N1",9,,1,0
1,31,3101,2,604,310014,"N1",9,,2,0
1,31,3101,2,604,310014,"N2",9,,2,0
1,31,3101,2,604,310015,"N1",9,,1,0
1,31,3101,2,604,310017,"N1",2,,1,0
1,31,3101,2,604,310017,"N2",13,,1,0
1,31,3101,2,604,310019,"N1",2,,1,0
1,31,3115,2,680,310021,"N1",9,,2,0
1,31,3115,2,680,310022,"N1",9,,2,0
1,31,3115,2,680,310022,"N2",2,,1,0
1,31,3115,2,680,310022,"N3",12,,5,0
1,31,3115,2,680,310022,"N4",10,,1,0
1,31,3115,2,680,310023,"N1",9,,2,0
1,31,3115,2,680,310024,"N1",9,,2,0
1,31,3115,2,680,310024,"N2",9,,6,0
1,31,3115,2,680,310028,"N1",9,,3,0
1,31,3115,2,680,310028,"N2",9,,3,0
1,31,3115,2,680,310029,"N1",1,,2,0
1,31,3115,2,680,310029,"N2",2,,1,0
1,31,3115,2,680,310030,"N1",9,,1,0
1,31,3115,2,680,310030,"N2",12,,5,0
1,31,3111,2,2966,310031,"N1",9,,2,0
1,31,3111,2,2966,310031,"N2",9,,3,0
1,31,3111,2,2966,310031,"N3",9,,6,0
1,31,3111,2,2966,310031,"N4",9,,3,0
1,31,3111,2,2966,310031,"N5",9,,1,0
1,31,3111,2,2966,310032,"N1",13,,2,0
1,31,3111,2,2966,310032,"N2",9,,4,0
1,31,3111,2,2966,310033,"N1",12,,2,0
1,31,3111,2,2966,310033,"N2",10,,1,0
1,31,3111,2,2966,310033,"N3",17,,6,0
1,31,3111,2,2966,310034,"N1",9,,3,0
1,31,3111,2,2966,310035,"N1",9,,5,0
1,31,3111,2,2966,310035,"N2",15,,2,0
1,31,3111,2,2966,310036,"N1",13,,2,0
1,31,3111,2,2966,310036,"N2",13,,2,0
1,31,3111,2,2966,310037,"N1",9,,5,0
1,31,3111,2,2966,310037,"N2",9,,5,0
1,31,3111,2,2966,310038,"N1",9,,5,0
1,31,3111,2,2966,310038,"N2",15,,4,0
1,31,3111,2,2966,310039,"N1",12,,4,0
1,31,3111,2,2966,310040,"N1",9,,2,0
1,31,3111,2,2966,310040,"N2",15,,2,0
1,31,3107,2,1092,310041,"N1",9,,5,0
1,31,3107,2,1092,310042,"N1",2,,1,0
1,31,3107,2,1092,310042,"N2",9,,4,0
1,31,3107,2,1092,310043,"N1",1,,1,0
1,31,3107,2,1092,310043,"N2",9,,2,0
1,31,3107,2,1092,310043,"N3",15,,5,0
1,31,3107,2,1092,310043,"N4",9,,5,0
1,31,3107,2,1092,310044,"N1",12,,6,0
1,31,3107,2,1092,310045,"N1",9,,3,0
1,31,3107,2,1092,310045,"N2",1,,1,0
1,31,3107,2,1092,310046,"N1",9,,4,0
1,31,3107,2,1092,310046,"N2",2,,1,0
1,31,3107,2,1092,310046,"N3",13,,4,0
1,31,3107,2,1092,310047,"N1",2,,1,0
1,31,3107,2,1092,310047,"N2",2,,1,0
1,31,3107,2,1092,310048,"N1",2,,1,0
1,31,3107,2,1092,310048,"N2",9,,4,0
1,31,3107,2,1092,310049,"N1",2,,1,0
1,31,3107,2,1092,310049,"N2",9,,4,0
1,31,3107,1,724,310052,"N1",15,,1,0
1,31,3107,1,724,310055,"N1",9,,3,0
1,31,3107,1,724,310057,"N1",12,,3,0
1,31,3113,2,332,310061,"N1",1,,1,0
1,31,3113,2,332,310061,"N2",1,,1,0
1,31,3113,2,332,310062,"N1",9,,3,0
1,31,3113,2,332,310062,"N2",9,,3,0
1,31,3113,2,332,310063,"N1",2,,1,0
1,31,3113,2,332,310063,"N2",12,,4,0
1,31,3113,2,332,310064,"N1",9,,5,0
1,31,3113,2,332,310065,"N1",9,,4,0
1,31,3113,2,332,310065,"N2",9,,4,0
1,31,3113,2,332,310066,"N1",1,,1,0
1,31,3113,2,332,310066,"N2",1,,1,0
1,31,3113,2,332,310066,"N3",1,,1,0
1,31,3113,2,332,310066,"N4",9,,5,0
1,31,3113,2,332,310067,"N1",9,,5,0
1,31,3113,2,332,310068,"N1",2,,1,0
1,31,3113,2,332,310068,"N2",9,,4,0
1,31,3113,2,332,310068,"N3",9,,4,0
1,31,3113,2,332,310069,"N1",2,,1,0
1,31,3113,2,332,310069,"N2",9,,4,0
1,31,3109,2,1026,310071,"N1",1,,1,0
1,31,3109,2,1026,310071,"N2",9,,1,0
1,31,3109,2,1026,310072,"N1",12,,4,0
1,31,3109,2,1026,310072,"N2",15,,4,0
1,31,3109,2,1026,310073,"N1",2,,1,0
1,31,3109,2,1026,310073,"N2",2,,1,0
1,31,3109,2,1026,310073,"N3",15,,5,0
1,31,3109,2,1026,310074,"N1",2,,1,0
1,31,3109,2,1026,310074,"N2",2,,1,0
1,31,3109,2,1026,310074,"N3",15,,1,0
1,31,3109,2,1026,310074,"N4",15,,1,0
1,31,3109,2,1026,310074,"N5",15,,4,0
1,31,3109,2,1026,310076,"N1",9,,4,0
1,31,3109,2,1026,310076,"N2",13,,4,0
1,31,3109,2,1026,310077,"N1",2,,1,0
1,31,3109,2,1026,310077,"N2",9,,4,0
1,31,3109,2,1026,310078,"N1",2,,1,0
1,31,3109,2,1026,310078,"N2",28,,3,0
1,31,3109,2,1026,310079,"N1",9,,5,0
1,31,3109,2,1026,310080,"N1",9,,2,0
1,31,3109,2,1026,310080,"N2",13,,4,0
1,31,3112,2,350,310081,"N1",9,,2,0
1,31,3112,2,350,310083,"N1",2,,1,0
1,31,3112,2,350,310084,"N1",9,,3,0
1,31,3112,2,350,310085,"N1",2,,1,0
1,31,3112,2,350,310085,"N2",9,,2,0
1,31,3112,2,350,310086,"N1",13,,2,0
1,31,3112,2,350,310087,"N1",2,,1,0
1,31,3112,2,350,310087,"N2",9,,2,0
1,31,3112,2,350,310089,"N1",2,,1,0
1,31,3112,2,350,310089,"N2",9,,2,0
1,31,3112,2,350,310089,"N3",17,,3,0
1,31,3112,2,350,310090,"N1",9,,2,0
1,31,3116,2,1344,310091,"N1",2,,1,0
1,31,3116,2,1344,310092,"N1",9,,3,0
1,31,3116,2,1344,310093,"N1",9,,3,0
1,31,3116,2,1344,310093,"N2",2,,1,0
1,31,3116,2,1344,310094,"N1",1,,1,0
1,31,3116,2,1344,310094,"N2",1,,1,0
1,31,3116,2,1344,310094,"N3",1,,1,0
1,31,3116,2,1344,310095,"N1",1,,1,0
1,31,3116,2,1344,310095,"N2",1,,1,0
1,31,3116,2,1344,310096,"N1",12,,7,0
1,31,3116,2,1344,310097,"N1",2,,1,0
1,31,3116,2,1344,310097,"N2",13,,1,0
1,31,3116,2,1344,310097,"N3",9,,4,0
1,31,3116,2,1344,310098,"N1",9,,1,0
1,31,3116,2,1344,310098,"N2",9,,1,0
1,31,3116,2,1344,310098,"N3",9,,1,0
1,31,3116,2,1344,310099,"N1",2,,1,0
1,31,3116,2,1344,310099,"N2",9,,1,0
1,31,3116,2,1344,310100,"N1",2,,1,0
1,31,3116,2,1344,310100,"N2",9,,4,0
1,31,3103,2,874,310101,"N1",8,,1,0
1,31,3103,2,874,310101,"N2",11,,5,0
1,31,3103,2,874,310101,"N3",9,,5,0
1,31,3103,2,874,310101,"N4",15,,2,0
1,31,3103,2,874,310103,"N1",2,,2,0
1,31,3103,2,874,310103,"N2",2,,2,0
1,31,3103,2,874,310104,"N1",2,,1,0
1,31,3103,2,874,310104,"N2",10,,4,0
1,31,3103,2,874,310104,"N3",2,,1,0
1,31,3103,2,874,310105,"N1",2,,1,0
