"zone","state","lga","sector","ea","hhid","plotid","sa2q1a1","sa2q1a2","sa2q1a3","sa2q1a4","sa2q1b1","sa2q1b2","sa2q1b3","sa2q1b4","sa2q1c1","sa2q1c2","sa2q1c3","sa2q1c4","sa2q1d1","sa2q1d2","sa2q1d3","sa2q1d4","sa2q2","sa2q3","sa2q4","sa2q5","sa2q6","sa2q7","sa2q8","sa2q9","sa2q10","sa2q11a","sa2q11b","sa2q11c","sa2q12a","sa2q12b","sa2q12c","sa2q13a","sa2q13b","sa2q13c"
3,18,1811,2,364,180085,2,1,2,5,6,4,1,3,5,8,2,5,4,9,2,2,2,0,0,0,0,0,0,0,0,0,,0,,2,4,,"N1","N2",
3,18,1811,2,364,180086,1,1,2,3,4,,,,,,,,,,,,,0,,1100,0,,,0,,500,,0,,2,3,2,"N1",,
3,18,1811,2,364,180086,2,1,2,4,7,,,,,,,,,,,,,0,,1100,0,,,0,,400,,0,,2,3,2,"N1",,
3,18,1811,2,364,180087,1,1,2,7,9,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1811,2,364,180087,2,1,1,6,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1811,2,364,180088,1,1,7,7,7,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1811,2,364,180088,2,1,,,,2,1,7,5,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1811,2,364,180089,1,1,2,7,12,1,1,3,4,,,,,,,,,3,14,0,0,0,0,0,0,0,1120,20,14,3,,,"N2",,
3,18,1811,2,364,180089,2,2,2,7,12,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1811,2,364,180090,1,1,1,7,8,1,2,7,10,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1811,2,364,180090,2,2,1,7,8,2,1,7,10,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
3,18,1820,2,450,180091,1,1,1,5,4,2,1,5,4,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180091,2,1,1,5,4,2,1,5,4,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180093,1,1,1,7,6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180093,2,1,1,7,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180094,1,1,1,2,10,1,1,3,8,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,1,0,,"N1",,
3,18,1820,2,450,180094,2,1,1,2,8,1,2,3,14,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,1,0,,"N1",,
3,18,1820,2,450,180095,1,1,1,5,6,1,1,4,3,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180095,2,2,1,4,4,2,1,4,2,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180096,1,1,3,6,8,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,4,4,2,"N1","N2","N3"
3,18,1820,2,450,180097,1,1,1,2,8,1,2,4,16,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,1,1,,"N1",,
3,18,1820,2,450,180098,1,1,4,6,8,2,4,2,2,7,2,2,2,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180098,2,1,4,2,1,2,4,2,2,7,2,2,2,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180099,1,1,1,5,5,,,,,1,1,3,3,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180099,2,2,1,5,5,,,,,2,1,2,2,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180100,1,2,1,6,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1820,2,450,180100,2,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180101,1,1,2,6,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180101,2,1,3,4,5,,,,,,,,,,,,,0,0,0,0,1,,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180102,1,1,1,4,4,1,1,2,5,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180103,1,1,2,6,8,1,1,6,8,,,,,,,,,6,14,10000,2,12,4000,0,0,0,1080,10,31,1,2,,"N1",,
3,18,1822,2,1654,180104,1,1,2,6,6,,,,,,,,,,,,,8,4,11000,6,5,2000,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180104,2,,,,,,,,,,,,,,,,,8,4,11000,6,5,2000,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180105,1,1,2,6,4,,,,,,,,,,,,,6,5,1000,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180105,2,,,,,,,,,,,,,,,,,6,5,1000,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180106,1,1,3,7,4,2,3,2,3,3,3,4,3,6,3,3,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180106,2,1,3,7,4,2,3,2,3,3,3,4,3,6,3,3,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180106,3,1,3,7,4,2,3,2,3,3,3,4,3,6,3,3,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180107,1,1,2,7,8,1,7,6,8,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180107,2,1,1,7,9,2,2,6,5,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180107,3,1,2,6,10,1,2,7,8,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180108,1,1,1,5,5,,,,,1,1,6,4,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180108,2,6,1,4,3,,,,,6,1,5,4,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180108,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180109,1,1,3,4,8,4,3,2,4,5,3,2,4,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180110,1,1,2,6,6,,,,,,,,,,,,,4,3,1600,2,2,1000,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180110,2,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180110,3,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1822,2,1654,180110,4,,,,,,,,,,,,,,,,,4,3,1600,2,2,1000,0,0,0,,0,,0,0,0,,,
3,18,1814,2,678,180111,1,3,2,5,3,4,2,5,3,5,2,5,3,,,,,,,,,,,,,,,,,,,,,,
3,18,1814,2,678,180112,1,1,6,5,5,2,2,2,6,3,6,5,5,4,4,2,4,0,0,0,0,0,0,0,0,0,,0,,4,0,4,"N1",,
3,18,1814,2,678,180112,2,1,6,5,5,2,2,2,4,3,6,5,5,,,,,0,0,0,0,0,0,0,0,0,,0,,4,0,4,"N1",,
3,18,1814,2,678,180112,3,1,6,5,5,2,2,2,2,3,6,5,5,,,,,0,0,,0,0,0,0,0,0,,0,,2,0,,"N1",,
3,18,1814,2,678,180113,1,1,3,4,5,2,3,2,3,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,3,0,3,"N1",,
3,18,1814,2,678,180113,2,1,3,4,5,2,3,2,3,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,3,0,0,,,
3,18,1814,2,678,180114,1,1,1,5,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1814,2,678,180115,1,1,2,6,4,1,2,6,4,,,,,,,,,1,2,1500,0,0,0,0,0,0,,0,,0,0,,,,
3,18,1814,2,678,180116,1,1,1,7,6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1814,2,678,180116,2,2,1,5,7,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,18,1814,2,678,180117,1,1,6,5,6,3,3,2,5,,,,,,,,,0,0,0,2,5,2500,0,0,0,,0,,4,0,2,"N1",,
3,18,1814,2,678,180117,2,1,6,5,6,,,,,,,,,,,,,0,0,0,2,3,2000,0,0,0,,0,,2,0,2,"N1",,
3,18,1814,2,678,180117,3,1,3,5,6,3,2,2,5,,,,,,,,,0,0,0,2,5,2500,0,0,0,,0,,2,,,"N1",,
3,19,1943,2,668,190021,1,1,2,14,3,7,2,14,3,8,2,14,3,,,,,2,3,500,0,0,0,0,0,0,1100,10,1,0,0,0,,,
3,19,1943,2,668,190021,2,1,2,14,3,7,2,14,3,8,2,14,3,,,,,2,3,500,0,0,0,0,0,0,1070,10,1,0,0,0,,,
3,19,1943,2,668,190021,3,1,2,14,3,7,2,14,3,8,2,14,3,,,,,2,3,500,0,0,0,0,0,0,1010,5,1,0,0,0,,,
3,19,1943,2,668,190021,4,1,4,28,3,7,4,28,3,8,4,28,3,,,,,2,3,500,0,0,,0,0,0,1070,10,1,0,0,0,,,
3,19,1943,2,668,190022,1,3,28,3,,,,,,,,,,,,,,0,,,0,,,0,,,1070,,,,,,,,
3,19,1943,2,668,190022,2,3,28,3,,,,,,,,,,,,,,0,,,0,,,,,,1100,,,,,,,,
3,19,1943,2,668,190023,1,1,40,7,8,4,22,4,6,,,,,,,,,3,5,1800,0,0,0,3,5,2200,1070,144,63,0,,,,,
3,19,1943,2,668,190023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,112,63,0,,,,,
3,19,1943,2,668,190023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,250,12,0,,,,,
3,19,1943,2,668,190024,1,1,40,7,8,,,,,,,,,,,,,10,3,5000,4,5,1500,5,7,100,,,,,,,,,
3,19,1943,2,668,190024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,
3,19,1943,2,668,190025,1,1,40,7,7,,,,,,,,,,,,,4,5,2000,2,5,600,4,4,800,,,,0,0,0,,,
3,19,1943,2,668,190025,2,0,0,0,0,,,,,,,,,,,,,0,,,0,,,0,,,,,,0,0,0,,,
3,19,1943,2,668,190026,1,1,24,7,5,,,,,,,,,,,,,5,3,3000,0,0,0,3,7,600,1010,60,61,3,0,5,"N1",,
3,19,1943,2,668,190026,2,0,0,0,0,0,,,,,,,,,,,,0,,,0,,0,0,,,1100,60,62,3,0,5,"N2",,
3,19,1943,2,668,190027,1,1,8,4,6,3,6,20,5,4,4,10,3,,,,,6,3,6000,3,3,2100,2,5,1000,1070,0,,0,0,0,,,
3,19,1943,2,668,190027,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,,0,0,0,,,
3,19,1943,2,668,190028,1,1,8,24,6,1,4,14,6,1,7,7,5,,,,,10,2,450,4,2,100,,,,,,,,,,,,
3,19,1943,2,668,190028,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,,,
3,19,1943,2,668,190029,1,40,7,8,8,12,3,4,,,,,,,,,,10,3,700,4,5,300,5,7,200,,,,0,0,0,,,
3,19,1943,2,668,190029,2,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,
3,19,1943,2,668,190029,3,0,0,0,0,0,0,0,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,0,0,0,,,
3,19,1943,2,668,190030,1,1,48,5,,,,,,,,,,,,,,4,5,4000,2,5,1500,4,5,2000,,,,0,,,,,
3,19,1943,2,668,190030,2,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,,,
3,19,1916,2,1516,190031,1,1,8,6,8,,,,,,,,,,,,,2,6,600,2,3,300,0,,,1100,,,,,,,,
3,19,1916,2,1516,190031,2,1,4,6,8,,,,,,,,,,,,,0,,,0,,,0,,,1070,,,,,,,,
3,19,1916,2,1516,190032,1,1,12,6,9,,,,,,,,,,,,,3,7,500,0,0,0,0,0,0,,,,0,0,0,,,
3,19,1916,2,1516,190033,1,1,6,7,8,3,5,6,7,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1916,2,1516,190033,2,1,6,7,8,3,5,6,7,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1916,2,1516,190034,1,1,4,28,3,,,,,,,,,,,,,2,7,1000,0,,,0,,,1100,,,,,,,,
3,19,1916,2,1516,190034,2,1,4,28,3,,,,,,,,,,,,,2,7,1000,0,,,0,,,1070,,,,,,,,
3,19,1916,2,1516,190035,1,1,4,26,3,3,4,26,3,4,26,3,10,4,26,3,,0,,,0,,,0,,,1100,,,,,,,,
3,19,1916,2,1516,190035,2,1,4,26,3,3,4,26,3,4,6,3,10,4,26,3,,0,,,0,,,0,,,1070,,,,,,,,
3,19,1916,2,1516,190036,1,1,3,21,3,,,,,,,,,,,,,2,3,500,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1916,2,1516,190036,2,1,3,21,3,,,,,,,,,,,,,2,3,500,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1916,2,1516,190036,3,1,3,21,3,,,,,,,,,,,,,2,3,500,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1916,2,1516,190037,1,1,80,7,52,3,8,5,25,,,,,,,,,4,7,500,3,5,2250,0,0,0,,0,,0,0,0,,,
3,19,1916,2,1516,190037,2,1,40,7,40,3,8,5,25,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1916,2,1516,190038,1,1,7,7,9,,,,,,,,,,,,,3,5,500,2,5,400,0,,,,,,,,,,,
3,19,1916,2,1516,190038,2,1,7,7,9,,,,,,,,,,,,,4,5,500,2,4,400,0,,,,,,,,,,,
3,19,1916,2,1516,190039,1,1,24,5,7,4,24,6,7,,,,,,,,,2,4,800,3,5,900,3,3,600,,,,,,,,,
3,19,1916,2,1516,190039,2,1,12,5,7,4,24,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1916,2,1516,190040,1,1,25,7,8,3,25,7,6,4,25,7,6,5,25,7,5,3,4,1200,2,5,600,4,3,800,,,,,,,,,
3,19,1916,2,1516,190040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,,,,,,,,,
3,19,1901,2,640,190041,1,1,24,7,8,3,24,7,40,4,24,7,40,,,,,6,14,2500,8,7,1350,10,7,200,,0,,0,,,,,
3,19,1901,2,640,190042,1,1,24,7,7,3,18,7,4,,,,,,,,,2,2,500,3,3,450,3,4,320,,,,,,,,,
3,19,1901,2,640,190043,1,1,24,7,8,,,,,,,,,,,,,3,7,1650,2,5,750,4,7,490,,0,,0,,,,,
3,19,1901,2,640,190044,1,1,12,6,7,8,5,3,4,,,,,,,,,5,6,7500,4,4,2400,8,10,5600,,0,,0,0,0,,,
3,19,1901,2,640,190045,1,1,7,6,7,8,4,5,8,,,,,,,,,15,14,3700,6,14,10000,0,0,0,,0,,0,0,0,,,
3,19,1901,2,640,190045,2,1,5,5,4,8,2,4,5,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1901,2,640,190046,1,1,20,5,7,,,,,,,,,,,,,3,7,5250,5,7,5200,6,7,2940,,0,,0,0,0,,,
3,19,1901,2,640,190047,1,1,4,4,3,,,,,,,,,,,,,2,3,600,0,0,0,2,3,300,,0,,0,,0,,,
3,19,1901,2,640,190047,2,1,3,5,3,,,,,,,,,,,,,2,3,600,0,0,0,2,3,300,,0,,0,,0,,,
3,19,1901,2,640,190048,1,1,4,4,3,,,,,,,,,,,,,5,4,5000,4,14,8200,5,5,4750,,0,,0,0,0,,,
3,19,1901,2,640,190048,2,1,3,5,3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,19,1901,2,640,190049,1,1,24,7,7,6,7,7,7,5,4,5,5,8,4,5,5,4,12,6000,0,,0,,,0,,0,,0,,0,,,
3,19,1901,2,640,190050,1,1,10,6,8,3,10,4,4,4,10,4,4,,,,,0,,0,,0,,0,,0,,0,,0,0,,,,
3,19,1937,2,432,190051,1,1,24,7,7,3,24,7,7,4,24,7,7,5,20,5,5,0,,,0,,,0,,,,,,,,,,,
3,19,1937,2,432,190051,2,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1937,2,432,190053,1,1,4,5,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1937,2,432,190054,1,1,3,4,3,,,,,,,,,,,,,2,3,500,0,,,0,,,1070,,,,,,,,
3,19,1937,2,432,190054,2,1,3,4,3,,,,,,,,,,,,,2,3,500,0,,,0,,,2040,,,,,,,,
3,19,1937,2,432,190054,3,1,3,4,3,,,,,,,,,,,,,2,3,500,0,,,0,,,1070,,,,,,,,
3,19,1937,2,432,190059,1,1,24,7,7,3,24,7,7,4,24,7,7,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190061,1,1,7,6,8,3,5,5,4,5,5,4,,,,,,3,7,8400,,,,,,,,,,,,,,,
3,19,1936,2,1994,190062,1,1,30,5,8,3,21,4,4,4,20,4,4,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190062,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190063,1,1,40,7,8,4,24,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1936,2,1994,190064,1,1,24,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1936,2,1994,190065,1,1,24,7,7,3,24,7,6,4,24,7,6,5,24,7,6,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190066,1,1,3,6,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190066,2,1,3,6,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190066,3,1,3,6,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190067,1,1,4,5,3,6,4,2,2,8,4,2,2,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190067,2,1,4,4,3,6,4,2,2,8,4,2,2,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190068,1,1,12,7,7,,,,,,,,,,,,,1,5,10000,3,7,2100,0,0,0,,,,0,0,0,,,
3,19,1936,2,1994,190069,1,30,6,8,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1936,2,1994,190070,1,1,24,7,6,,,,,,,,,,,,,5,10,2000,3,7,2100,0,,,,0,,0,,,,,
3,19,1936,2,1994,190070,2,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,0,,,,,
3,19,1902,2,52,190071,1,1,2,4,4,3,2,4,4,,,,,,,,,3,3,900,0,,,0,,,1100,,,,,,,,
3,19,1902,2,52,190071,2,1,2,4,4,3,2,4,4,,,,,,,,,0,,,0,,,0,,,1070,,,,,,,,
3,19,1902,2,52,190071,3,1,2,3,4,3,2,3,4,,,,,,,,,0,,,0,,,0,,,1060,,,,,,,,
3,19,1902,2,52,190071,4,1,2,4,4,3,2,4,4,,,,,,,,,0,,,0,,,0,,,1010,,,,,,,,
3,19,1902,2,52,190072,1,1,4,3,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190072,2,1,4,3,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190073,1,1,4,4,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190073,2,1,4,4,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190074,1,1,45,7,9,3,40,5,8,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190075,1,1,3,2,21,6,3,2,14,4,4,1,7,3,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190076,1,1,7,7,4,,,,,,,,,,,,,4,5,5000,0,,,0,,,1070,0,,1,,,,,
3,19,1902,2,52,190077,1,1,24,7,7,,,,,,,,,,,,,5,3,1500,0,,,20,1,200,,,,,,,,,
3,19,1902,2,52,190078,1,1,20,7,5,3,24,7,8,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190078,2,1,0,0,0,0,0,0,0,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190078,3,1,0,0,0,0,0,0,0,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190079,1,1,42,6,8,,,,,,,,,,,,,3,2,900,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190079,2,1,0,0,0,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190079,3,1,0,0,0,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1902,2,52,190080,1,1,48,6,8,1,30,5,6,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190081,1,1,12,6,5,3,10,5,6,,,,,,,,,8,2,3000,,,0,8,2,2000,,,,,,,,,
3,19,1914,2,934,190082,1,1,10,7,7,3,10,5,5,8,10,5,5,,,,,4,3,4000,0,0,0,4,4,200,,,,,,,,,
3,19,1914,2,934,190083,1,1,5,4,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190084,1,1,6,5,3,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190085,1,1,4,3,4,3,4,3,4,4,4,3,3,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190085,2,1,4,3,4,3,4,3,4,4,4,3,3,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190086,1,1,6,5,4,3,6,5,4,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190087,1,1,4,4,3,3,4,4,3,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190088,1,1,8,7,8,3,8,5,6,5,4,8,6,6,4,5,4,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190088,2,1,8,5,8,3,6,5,6,5,6,6,6,6,4,5,4,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190089,1,1,25,7,8,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1914,2,934,190090,1,1,24,7,8,3,24,7,7,4,20,5,4,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1941,2,518,190091,1,1,24,7,8,3,1,24,7,8,24,7,8,,,,,20,1,6000,30,1,6000,25,1,2500,,,,,,,,,
3,19,1941,2,518,190091,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1941,2,518,190091,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1941,2,518,190092,1,1,24,4,0,2,24,4,,,,,,,,,,4,15,2000,0,,,0,,,,,,,,,,,
3,19,1941,2,518,190092,2,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,
3,19,1941,2,518,190093,1,1,4,7,8,,,,,,,,,,,,,10,7,4000,15,2,1500,20,2,2000,,,,,,,,,
3,19,1941,2,518,190093,2,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
3,19,1941,2,518,190094,1,1,4,5,4,3,4,5,4,4,4,5,3,5,4,5,3,0,,,0,,,0,,,,,,,,,,,
3,19,1941,2,518,190095,1,1,6,4,4,,,,,,,,,,,,,3,2,400,0,,,2,2,300,1080,,,,,,,,
3,19,1941,2,518,190096,1,1,4,5,4,3,4,5,4,4,4,5,4,5,4,5,4,0,,,0,,,0,,,1060,,,,,,,,
3,19,1941,2,518,190097,1,1,24,7,8,3,24,7,8,4,24,7,7,6,24,7,4,5,7,2000,50,3,3000,20,3,2000,,,,,,,,,
3,19,1941,2,518,190098,1,1,6,7,9,4,4,5,21,5,4,5,2,6,4,5,10,20,3,18000,30,2,24000,25,2,10000,1080,0,,,,,,,
3,19,1941,2,518,190098,2,1,6,7,9,4,4,5,21,5,4,5,1,6,4,5,10,0,,,0,,,0,,,1070,0,,,,,,,
3,19,1941,2,518,190099,1,1,45,8,9,3,40,6,7,4,40,6,7,,,,,7,7,4600,20,1,2000,20,1,2000,,,,,,,,,
3,19,1941,2,518,190100,1,1,24,7,8,3,24,7,8,24,7,5,7,24,5,5,,15,1,6000,20,2,2000,20,2,400,,,,,,,,,
3,20,2021,1,3300,200010,1,1,5,5,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,
3,20,2021,1,3300,200010,2,1,5,5,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,
3,20,2018,2,1134,200011,1,3,2,6,4,,,,,,,,,,,,,2,6,600,,,,,,,,,,,,,,,
3,20,2018,2,1134,200012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,300,0,0,0,0,0,0,1100,0,,0,0,0,,,
3,20,2018,2,1134,200013,1,1,27,6,9,2,27,6,9,3,27,6,9,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
3,20,2018,2,1134,200014,1,1,4,7,9,2,4,7,7,3,4,7,9,4,4,7,9,0,,0,,,,0,,,,,,0,0,0,,,
3,20,2018,2,1134,200015,1,1,15,7,9,1,15,5,5,6,15,7,5,,,,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200016,1,1,8,7,21,3,8,7,21,4,8,7,21,,,,,1,14,400,1,7,300,0,0,0,,0,,0,0,,,,
3,20,2018,2,1134,200017,1,1,8,7,21,3,8,7,21,4,8,7,21,,,,,0,,,0,,,0,,,,,,,,,,,
3,20,2018,2,1134,200018,1,1,4,7,21,3,4,7,21,4,4,7,21,5,4,7,21,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,20,2018,2,1134,200019,1,3,1,7,5,,,,,,,,,,,,,2,6,200,0,0,0,0,0,0,,0,,,,,,,
3,20,2018,2,1134,200020,1,1,6,7,8,2,6,7,5,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
3,20,2005,2,970,200021,1,1,12,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2005,2,970,200022,1,1,52,7,8,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,,,,,,,
3,20,2005,2,970,200023,1,1,5,7,8,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
