"zone","state","lga","sector","ea","is_cd","c2q1","c2q2","c2q3","c2q4a","c2q4b","c2q5","c2q6a","c2q6b"
3,19,1934,2,386,204,1,8,,,,,,
3,19,1934,2,386,205,1,8,,,,,,
3,19,1934,2,386,206,2,,3,1,,,,
3,19,1934,2,386,207,2,,3,1,,,,
3,19,1934,2,386,208,1,8,,,,,,
3,19,1934,2,386,209,1,8,,,,,,
3,19,1934,2,386,210,2,,15,4,,150,1,30
3,19,1934,2,386,211,2,,15,4,,150,1,30
3,19,1934,2,386,212,1,,,,,,,
3,19,1934,2,386,213,2,,95,4,,450,3,0
3,19,1934,2,386,214,1,8,,,,,,
3,19,1934,2,386,215,2,,95,4,,450,3,0
3,19,1934,2,386,216,2,,35,4,,250,1,10
3,19,1934,2,386,217,2,,35,4,,250,1,10
3,19,1934,2,386,218,1,8,,,,,,
3,19,1934,2,386,219,1,8,,,,,,
3,19,1934,2,386,220,1,8,,,,,,
3,19,1934,2,386,221,1,8,,,,,,
3,19,1934,2,386,222,1,8,,,,,,
3,19,1936,2,1994,201,2,,100,5,,350,2,15
3,19,1936,2,1994,202,2,,4,1,,,,
3,19,1936,2,1994,203,2,,4,1,,,,
3,19,1936,2,1994,204,2,,4,1,,,,
3,19,1936,2,1994,205,2,,30,5,,150,1,0
3,19,1936,2,1994,206,2,,100,5,,350,2,0
3,19,1936,2,1994,207,2,,100,5,,350,2,15
3,19,1936,2,1994,208,2,,4,5,,150,1,0
3,19,1936,2,1994,209,2,,4,5,,150,1,0
3,19,1936,2,1994,210,2,,4,5,,150,1,0
3,19,1936,2,1994,211,2,,4,5,,150,1,0
3,19,1936,2,1994,212,2,,30,5,,150,1,0
3,19,1936,2,1994,213,2,,100,5,,350,2,15
3,19,1936,2,1994,214,2,,30,5,,150,1,0
3,19,1936,2,1994,215,2,,100,5,,350,2,15
3,19,1936,2,1994,216,2,,50,5,,200,1,30
3,19,1936,2,1994,217,2,,50,5,,200,1,30
3,19,1936,2,1994,218,2,,30,5,,150,1,0
3,19,1936,2,1994,219,2,,30,5,,150,1,0
3,19,1936,2,1994,220,1,,,,,,,
3,19,1936,2,1994,221,2,,30,5,,150,1,0
3,19,1936,2,1994,222,2,,100,5,,350,2,15
3,19,1937,2,432,201,1,,,,,,,
3,19,1937,2,432,202,1,,,,,,,
3,19,1937,2,432,203,1,,,,,,,
3,19,1937,2,432,204,1,8,,,,,,
3,19,1937,2,432,205,1,8,,,,,,
3,19,1937,2,432,206,2,,40,5,,350,1,0
3,19,1937,2,432,207,2,,40,5,,350,1,0
3,19,1937,2,432,208,2,,,,,,,
3,19,1937,2,432,209,1,8,,,,,,
3,19,1937,2,432,210,2,,40,5,,350,1,0
3,19,1937,2,432,211,2,,40,5,,350,1,0
3,19,1937,2,432,212,1,,,,,,,
3,19,1937,2,432,213,1,,,,,,,
3,19,1937,2,432,214,1,,,,,,,
3,19,1937,2,432,215,2,,40,5,,350,1,0
3,19,1937,2,432,216,2,,40,5,,350,1,0
3,19,1937,2,432,217,2,,40,5,,350,1,0
3,19,1937,2,432,218,1,8,,,,,,
3,19,1937,2,432,219,1,2,,,,,,
3,19,1937,2,432,220,1,8,,,,,,
3,19,1937,2,432,221,2,,40,5,,350,1,0
3,19,1937,2,432,222,2,,40,5,,35,1,0
3,19,1941,2,518,201,2,,2,4,,50,0,15
3,19,1941,2,518,202,2,,2,4,,50,0,15
3,19,1941,2,518,203,2,,2,4,,50,0,15
3,19,1941,2,518,204,2,,2,4,,50,0,15
3,19,1941,2,518,205,2,,2,4,,50,0,15
3,19,1941,2,518,206,2,,2,4,,50,0,15
3,19,1941,2,518,207,2,,2,4,,50,0,15
3,19,1941,2,518,208,2,,2,4,,50,0,15
3,19,1941,2,518,209,2,,2,4,,50,0,15
3,19,1941,2,518,210,2,,2,4,,50,0,15
3,19,1941,2,518,211,2,,2,4,,50,0,15
3,19,1941,2,518,212,2,,2,4,,50,0,15
3,19,1941,2,518,213,2,,80,,,650,0,15
3,19,1941,2,518,214,2,,2,4,,50,0,15
3,19,1941,2,518,215,2,,2,4,,50,0,15
3,19,1941,2,518,216,2,,2,4,,50,0,15
3,19,1941,2,518,217,2,,2,4,,50,0,15
3,19,1941,2,518,218,2,,2,4,,50,0,15
3,19,1941,2,518,219,2,,2,4,,50,0,15
3,19,1941,2,518,221,2,,2,4,,50,0,15
3,19,1941,2,518,222,2,,2,4,,50,0,15
3,19,1943,2,668,201,2,,25,5,,150,0,35
3,19,1943,2,668,202,2,,2,4,,50,0,5
3,19,1943,2,668,203,2,,2,4,,50,0,5
3,19,1943,2,668,204,2,,2,4,,50,0,5
3,19,1943,2,668,205,2,,2,4,,50,0,5
3,19,1943,2,668,206,2,,25,5,,150,0,5
3,19,1943,2,668,207,2,,25,5,,15,0,5
3,19,1943,2,668,208,2,,25,5,,150,0,5
3,19,1943,2,668,209,2,,25,5,,150,0,5
3,19,1943,2,668,210,2,,25,5,,150,0,5
3,19,1943,2,668,211,2,,25,5,,150,0,5
3,19,1943,2,668,212,2,,25,5,,150,0,5
3,19,1943,2,668,213,2,,25,5,,150,0,5
3,19,1943,2,668,214,2,,2,4,,50,0,35
3,19,1943,2,668,215,2,,25,5,,150,0,35
3,20,2001,2,1354,201,1,,,,,,,
3,20,2001,2,1354,202,1,,,,,,,
3,20,2001,2,1354,203,1,,,,,,,
3,20,2001,2,1354,204,1,8,,,,,,
3,20,2001,2,1354,205,1,8,,,,,,
3,20,2001,2,1354,206,1,8,,,,,,
3,20,2001,2,1354,207,1,8,,,,,,
3,20,2001,2,1354,208,2,,,,,,,
3,20,2001,2,1354,209,1,8,,,,,,
3,20,2001,2,1354,210,1,8,,,,,,
3,20,2001,2,1354,211,2,,,,,,,
3,20,2001,2,1354,212,2,,,,,,,
3,20,2001,2,1354,213,2,,,,,,,
3,20,2001,2,1354,214,1,8,,,,,,
3,20,2001,2,1354,215,1,8,,,,,,
3,20,2001,2,1354,216,2,,0.5,1,,,,
3,20,2001,2,1354,217,2,,0.5,1,,,,
3,20,2001,2,1354,218,1,,,,,,,
3,20,2001,2,1354,219,1,,,,,,,
3,20,2001,2,1354,220,1,,,,,,,
3,20,2001,2,1354,221,1,,,,,,,
3,20,2001,2,1354,222,2,,0.5,4,,,,
3,20,2003,2,784,202,1,,,,,,,
3,20,2003,2,784,204,1,,,,,,,
3,20,2003,2,784,214,1,,,,,,,
3,20,2003,2,784,219,1,,,,,,,
3,20,2003,2,784,220,1,,,,,,,
3,20,2005,2,970,201,2,,,,,,,
3,20,2005,2,970,202,1,,,,,,,
3,20,2005,2,970,203,2,,,,,,,
3,20,2005,2,970,204,2,,,,,,,
3,20,2005,2,970,205,2,,,,,,,
3,20,2005,2,970,206,2,,,,,,,
3,20,2005,2,970,207,2,,,,,,,
3,20,2005,2,970,208,2,,,,,,,
3,20,2005,2,970,209,2,,,,,,,
3,20,2005,2,970,210,2,,,,,,,
3,20,2005,2,970,211,2,,,,,,,
3,20,2005,2,970,212,2,,,,,,,
3,20,2005,2,970,213,2,,,,,,,
3,20,2005,2,970,214,2,,,,,,,
3,20,2005,2,970,215,2,,,,,,,
3,20,2005,2,970,216,2,,,,,,,
3,20,2005,2,970,217,2,,,,,,,
3,20,2005,2,970,218,2,,,,,,,
3,20,2005,2,970,219,2,,,,,,,
3,20,2005,2,970,220,2,,,,,,,
3,20,2005,2,970,221,2,,,,,,,
3,20,2005,2,970,222,2,,,,,,,
3,20,2008,2,1474,201,2,,15,5,,200,0,40
3,20,2008,2,1474,202,2,,5,5,,200,0,40
3,20,2008,2,1474,203,2,,10,5,,200,0,40
3,20,2008,2,1474,204,1,8,,,,,,
3,20,2008,2,1474,205,2,,15,5,,200,0,40
3,20,2008,2,1474,206,2,,15,5,,200,0,40
3,20,2008,2,1474,207,2,,15,5,,200,0,40
3,20,2008,2,1474,208,2,,15,5,,200,0,40
3,20,2008,2,1474,209,2,,15,5,,200,0,40
3,20,2008,2,1474,210,2,,15,5,,200,0,40
3,20,2008,2,1474,211,2,,15,5,,200,0,40
3,20,2008,2,1474,212,2,,15,5,,200,0,40
3,20,2008,2,1474,213,2,,15,5,,200,0,40
3,20,2008,2,1474,214,2,,10,5,,150,0,40
3,20,2008,2,1474,215,2,,15,5,,200,0,40
3,20,2008,2,1474,216,2,,15,5,,200,0,40
3,20,2008,2,1474,217,2,,45,5,,300,1,10
3,20,2008,2,1474,218,2,,15,5,,200,0,40
3,20,2008,2,1474,219,2,,25,5,,250,0,45
3,20,2008,2,1474,220,2,,25,5,,250,0,45
3,20,2008,2,1474,221,2,,25,5,,250,0,45
3,20,2008,2,1474,222,2,,25,5,,250,0,45
3,20,2009,2,240,201,2,,,,,,,
3,20,2009,2,240,202,1,,,,,,,
3,20,2009,2,240,203,2,,,,,,,
3,20,2009,2,240,204,2,,,,,,,
3,20,2009,2,240,205,2,,,,,,,
3,20,2009,2,240,206,2,,,,,,,
3,20,2009,2,240,207,2,,,,,,,
3,20,2009,2,240,208,2,,,,,,,
3,20,2009,2,240,209,2,,,,,,,
3,20,2009,2,240,210,2,,,,,,,
3,20,2009,2,240,211,2,,,,,,,
3,20,2009,2,240,212,2,,,,,,,
3,20,2009,2,240,213,2,,,,,,,
3,20,2009,2,240,214,2,,,,,,,
3,20,2009,2,240,215,2,,,,,,,
3,20,2009,2,240,216,2,,5,4,,300,1,20
3,20,2009,2,240,217,2,,5,4,,300,1,20
3,20,2009,2,240,218,2,,5,4,,300,1,20
3,20,2009,2,240,219,2,,5,4,,300,1,20
3,20,2009,2,240,220,1,8,,,,,,
3,20,2009,2,240,221,2,,5,4,,300,1,20
3,20,2009,2,240,222,2,,5,4,,300,1,20
3,20,2012,1,844,201,1,,,,,,,
3,20,2012,1,844,202,1,,,,,,,
3,20,2012,1,844,203,1,,,,,,,
3,20,2012,1,844,204,1,8,,,,,,
3,20,2012,1,844,205,1,8,,,,,,
3,20,2012,1,844,206,1,8,,,,,,
3,20,2012,1,844,207,1,8,,,,,,
3,20,2012,1,844,208,1,8,,,,,,
3,20,2012,1,844,209,1,8,,,,,,
3,20,2012,1,844,210,1,8,,,,,,
3,20,2012,1,844,211,1,8,,,,,,
3,20,2012,1,844,212,1,,,,,,,
3,20,2012,1,844,213,1,,,,,,,
3,20,2012,1,844,214,1,8,,,,,,
3,20,2012,1,844,215,1,8,,,,,,
3,20,2012,1,844,216,1,8,,,,,,
3,20,2012,1,844,217,1,8,,,,,,
3,20,2012,1,844,218,1,8,,,,,,
3,20,2012,1,844,219,1,8,,,,,,
3,20,2012,1,844,220,1,8,,,,,,
3,20,2012,1,844,221,1,8,,,,,,
3,20,2012,1,844,222,1,8,,,,,,
3,20,2013,2,1232,201,2,,20,5,,250,0,40
3,20,2013,2,1232,202,1,,,,,,,
3,20,2013,2,1232,203,2,,4,5,,50,0,10
3,20,2013,2,1232,204,2,,4,4,,60,0,15
3,20,2013,2,1232,205,2,,40,4,,100,0,20
3,20,2013,2,1232,206,2,,20,4,,250,0,40
3,20,2013,2,1232,207,2,,20,4,,250,0,40
3,20,2013,2,1232,208,2,,20,4,,250,0,40
3,20,2013,2,1232,209,2,,20,4,,250,0,40
3,20,2013,2,1232,210,2,,20,4,,250,0,40
3,20,2013,2,1232,211,2,,20,4,,250,0,40
3,20,2013,2,1232,212,2,,20,4,,250,0,40
3,20,2013,2,1232,213,2,,20,4,,250,0,40
3,20,2013,2,1232,214,2,,20,4,,250,0,40
3,20,2013,2,1232,215,2,,20,4,,250,0,40
3,20,2013,2,1232,216,2,,20,4,,250,0,40
3,20,2013,2,1232,217,2,,20,4,,250,0,40
3,20,2013,2,1232,218,2,,10,4,,250,0,40
3,20,2013,2,1232,219,2,,20,4,,250,0,40
3,20,2013,2,1232,220,1,8,,,,,,
3,20,2013,2,1232,221,2,,20,4,,250,0,40
3,20,2013,2,1232,222,2,,2,4,,250,0,40
3,20,2015,2,1746,201,2,,25,5,,200,1,1
3,20,2015,2,1746,202,2,,3,1,,,,
3,20,2015,2,1746,203,2,,4,1,,,,
3,20,2015,2,1746,204,2,,3,1,,,,
3,20,2015,2,1746,205,2,,25,5,,200,1,0
3,20,2015,2,1746,206,2,,30,5,,200,1,0
3,20,2015,2,1746,207,2,,30,5,,200,1,0
3,20,2015,2,1746,208,2,,30,5,,200,1,0
3,20,2015,2,1746,209,2,,30,5,,200,1,0
3,20,2015,2,1746,210,2,,30,5,,200,1,0
3,20,2015,2,1746,211,2,,30,5,,200,1,0
3,20,2015,2,1746,212,2,,30,5,,200,1,0
3,20,2015,2,1746,213,2,,30,5,,200,1,0
3,20,2015,2,1746,214,2,,5,1,,,,
3,20,2015,2,1746,215,2,,25,5,,200,1,0
3,20,2015,2,1746,216,2,,30,5,,200,1,0
3,20,2015,2,1746,217,2,,30,5,,200,1,0
3,20,2015,2,1746,218,2,,6,1,,,,
3,20,2015,2,1746,219,2,,4,1,,,,
3,20,2015,2,1746,220,1,8,,,,,,
3,20,2015,2,1746,221,2,,25,5,,150,1,0
3,20,2015,2,1746,222,2,,30,5,,200,1,0
3,20,2018,2,1134,201,2,,,,,,,
3,20,2018,2,1134,202,1,,,,,,,
3,20,2018,2,1134,203,2,,,,,,,
3,20,2018,2,1134,204,2,,0.300000011920929,1,,,,
3,20,2018,2,1134,205,2,,,,,,,
3,20,2018,2,1134,206,2,,,,,,,
3,20,2018,2,1134,207,2,,,,,,,
3,20,2018,2,1134,208,2,,,,,,,
3,20,2018,2,1134,209,2,,,,,,,
3,20,2018,2,1134,210,2,,,,,,,
3,20,2018,2,1134,211,2,,,,,,,
3,20,2018,2,1134,212,2,,,,,,,
3,20,2018,2,1134,213,2,,,,,,,
3,20,2018,2,1134,214,2,,,,,,,
3,20,2018,2,1134,215,2,,,,,,,
3,20,2018,2,1134,216,2,,,,,,,
3,20,2018,2,1134,217,2,,,,,,,
3,20,2018,2,1134,218,2,,,,,,,
3,20,2018,2,1134,219,1,1,,,,,,
3,20,2018,2,1134,220,1,5,,,,,,
3,20,2018,2,1134,221,2,,,,,,,
3,20,2018,2,1134,222,2,,,,,,,
3,20,2019,2,344,201,2,,10,5,,100,0,12
3,20,2019,2,344,202,2,,10,5,,100,0,10
3,20,2019,2,344,203,2,,10,5,,100,0,12
3,20,2019,2,344,204,2,,10,5,,100,0,12
3,20,2019,2,344,205,2,,10,5,,100,0,12
3,20,2019,2,344,206,2,,20,5,,100,0,20
3,20,2019,2,344,207,2,,20,5,,100,0,20
3,20,2019,2,344,208,2,,20,5,,120,0,20
3,20,2019,2,344,209,2,,20,5,,120,0,20
3,20,2019,2,344,210,2,,20,5,,120,0,20
3,20,2019,2,344,211,2,,20,5,,120,0,20
3,20,2019,2,344,212,2,,20,5,,120,0,20
3,20,2019,2,344,213,2,,20,5,,120,0,20
3,20,2019,2,344,214,2,,10,5,,120,0,20
3,20,2019,2,344,215,2,,20,5,,120,0,20
3,20,2019,2,344,216,2,,20,5,,120,0,20
3,20,2019,2,344,217,2,,20,5,,120,0,20
3,20,2019,2,344,218,2,,20,5,,120,0,20
3,20,2019,2,344,219,2,,20,5,,120,0,20
3,20,2019,2,344,220,1,8,,,,,,
3,20,2019,2,344,221,2,,20,5,,120,0,20
3,20,2019,2,344,222,2,,20,5,,120,0,20
3,20,2021,1,3300,201,1,,,,,,,
3,20,2021,1,3300,202,1,,,,,,,
3,20,2021,1,3300,203,1,,,,,,,
3,20,2021,1,3300,204,2,,0.200000002980232,1,,,,
3,20,2021,1,3300,205,2,,0.200000002980232,4,,50,0,10
3,20,2021,1,3300,206,2,,0.5,4,,50,0,10
3,20,2021,1,3300,207,2,,0.699999988079071,4,,50,0,10
3,20,2021,1,3300,208,2,,0.699999988079071,4,,50,0,10
3,20,2021,1,3300,209,2,,0.5,4,,50,0,10
3,20,2021,1,3300,210,2,,1.5,4,,50,0,15
3,20,2021,1,3300,211,2,,0.600000023841858,4,,50,0,10
3,20,2021,1,3300,212,2,,0,,,,,
3,20,2021,1,3300,213,2,,1,4,,50,0,12
3,20,2021,1,3300,214,2,,0.200000002980232,1,,,,
3,20,2021,1,3300,215,2,,0.200000002980232,1,,,,
3,20,2021,1,3300,216,2,,,,,,,
3,20,2021,1,3300,217,2,,1,4,,50,0,10
3,20,2021,1,3300,218,2,,0.300000011920929,1,,,,
3,20,2021,1,3300,219,2,,1,4,,50,0,10
3,20,2021,1,3300,220,2,,0.100000001490116,1,,,,
3,20,2021,1,3300,221,2,,,,,,,
3,20,2021,1,3300,222,2,,1,4,,50,0,10
3,20,2022,2,1130,201,2,,,,,,,
3,20,2022,2,1130,202,1,,,,,,,
3,20,2022,2,1130,203,2,,,,,,,
3,20,2022,2,1130,204,1,2,,,,,,
3,20,2022,2,1130,205,2,,15,5,,50,0,20
3,20,2022,2,1130,206,2,,25,5,,120,0,40
3,20,2022,2,1130,207,2,,25,5,,120,0,40
3,20,2022,2,1130,208,2,,25,5,,120,0,40
3,20,2022,2,1130,209,2,,15,5,,50,0,20
3,20,2022,2,1130,210,2,,15,5,,50,0,20
3,20,2022,2,1130,211,2,,15,5,,50,0,20
3,20,2022,2,1130,212,2,,25,5,,120,0,40
3,20,2022,2,1130,213,2,,25,5,,120,0,40
3,20,2022,2,1130,214,2,,5,1,,,,
3,20,2022,2,1130,215,2,,25,5,,120,0,40
3,20,2022,2,1130,216,2,,25,5,,120,0,40
3,20,2022,2,1130,217,2,,25,5,,50,0,40
3,20,2022,2,1130,218,2,,15,5,,50,0,20
3,20,2022,2,1130,219,2,,7,4,,50,0,15
3,20,2022,2,1130,220,1,8,,,,,,
3,20,2022,2,1130,221,2,,15,5,,50,0,20
3,20,2022,2,1130,222,2,,25,5,,120,0,40
3,20,2025,2,760,201,1,,,,,,,
3,20,2025,2,760,202,1,,,,,,,
3,20,2025,2,760,203,1,,,,,,,
3,20,2025,2,760,204,1,,,,,,,
3,20,2025,2,760,205,1,,,,,,,
3,20,2025,2,760,206,1,,,,,,,
3,20,2025,2,760,207,1,,,,,,,
3,20,2025,2,760,208,1,,,,,,,
3,20,2025,2,760,209,1,,,,,,,
3,20,2025,2,760,210,1,,,,,,,
3,20,2025,2,760,211,1,,,,,,,
3,20,2025,2,760,212,1,,,,,,,
3,20,2025,2,760,213,1,,,,,,,
3,20,2025,2,760,214,1,,,,,,,
3,20,2025,2,760,215,1,,,,,,,
3,20,2025,2,760,216,1,8,,,,,,
3,20,2025,2,760,217,1,8,,,,,,
3,20,2025,2,760,218,1,8,,,,,,
3,20,2025,2,760,219,1,8,,,,,,
3,20,2025,2,760,220,1,7,,,,,,
3,20,2025,2,760,221,1,8,,,,,,
3,20,2025,2,760,222,1,8,,,,,,
3,20,2025,2,1304,201,1,,,,,,,
3,20,2025,2,1304,202,1,,,,,,,
3,20,2025,2,1304,203,1,,,,,,,
3,20,2025,2,1304,204,1,8,,,,,,
3,20,2025,2,1304,205,1,8,,,,,,
3,20,2025,2,1304,206,1,8,,,,,,
3,20,2025,2,1304,207,1,8,,,,,,
3,20,2025,2,1304,208,1,8,,,,,,
3,20,2025,2,1304,209,1,8,,,,,,
3,20,2025,2,1304,210,1,8,,,,,,
3,20,2025,2,1304,211,1,8,,,,,,
3,20,2025,2,1304,212,1,,,,,,,
3,20,2025,2,1304,213,1,,,,,,,
3,20,2025,2,1304,214,2,,,,,,,
3,20,2025,2,1304,215,1,8,,,,,,
3,20,2025,2,1304,216,1,8,,,,,,
3,20,2025,2,1304,217,1,8,,,,,,
3,20,2025,2,1304,218,1,8,,,,,,
3,20,2025,2,1304,219,1,8,,,,,,
3,20,2025,2,1304,220,1,8,,,,,,
3,20,2025,2,1304,221,1,8,,,,,,
3,20,2025,2,1304,222,1,8,,,,,,
3,20,2028,2,498,201,1,,,,,,,
3,20,2028,2,498,202,1,,,,,,,
3,20,2028,2,498,203,1,,,,,,,
3,20,2028,2,498,204,1,8,,,,,,
3,20,2028,2,498,205,1,,,,,,,
3,20,2028,2,498,206,2,,10,5,,150,0,40
3,20,2028,2,498,207,2,,10,5,,150,0,30
3,20,2028,2,498,208,2,,10,5,,150,0,30
3,20,2028,2,498,209,2,,10,5,,150,0,30
3,20,2028,2,498,210,2,,10,5,,150,0,40
3,20,2028,2,498,211,2,,10,5,,150,0,45
3,20,2028,2,498,212,2,,10,5,,150,0,15
3,20,2028,2,498,213,2,,10,5,,150,0,20
3,20,2028,2,498,214,2,,10,5,,150,0,25
3,20,2028,2,498,215,2,,10,5,,150,0,40
3,20,2028,2,498,216,2,,,,,,,
3,20,2028,2,498,217,2,,,,,,,
3,20,2028,2,498,218,1,8,,,,,,
3,20,2028,2,498,219,1,8,,,,,,
3,20,2028,2,498,220,1,8,,,,,,
3,20,2028,2,498,221,2,,,,,,,
3,20,2028,2,498,222,2,,,,,,,
3,20,2030,2,1050,201,2,,,,,,,
3,20,2030,2,1050,202,1,,,,,,,
3,20,2030,2,1050,203,2,,,,,,,
3,20,2030,2,1050,204,1,2,,,,,,
3,20,2030,2,1050,205,2,,,,,,,
3,20,2030,2,1050,206,2,,,,,,,
3,20,2030,2,1050,207,2,,,,,,,
3,20,2030,2,1050,208,2,,,,,,,
3,20,2030,2,1050,209,2,,,,,,,
3,20,2030,2,1050,210,2,,,,,,,
3,20,2030,2,1050,211,2,,,,,,,
3,20,2030,2,1050,212,2,,,,,,,
3,20,2030,2,1050,213,2,,,,,,,
3,20,2030,2,1050,214,2,,,,,,,
3,20,2030,2,1050,215,2,,,,,,,
3,20,2030,2,1050,216,2,,,,,,,
3,20,2030,2,1050,217,2,,,,,,,
3,20,2030,2,1050,218,2,,,,,,,
3,20,2030,2,1050,219,2,,,,,,,
3,20,2030,2,1050,220,1,8,,,,,,
3,20,2030,2,1050,221,2,,,,,,,
3,20,2030,2,1050,222,2,,,,,,,
3,20,2032,1,1390,201,1,,,,,,,
3,20,2032,1,1390,202,1,,,,,,,
3,20,2032,1,1390,203,1,,,,,,,
3,20,2032,1,1390,204,1,8,,,,,,
3,20,2032,1,1390,205,2,,0.300000011920929,1,,,,
3,20,2032,1,1390,206,2,,5,5,,50,0,15
3,20,2032,1,1390,207,2,,5,5,,50,0,15
3,20,2032,1,1390,208,2,,5,5,,50,0,15
3,20,2032,1,1390,209,1,8,,,,,,
3,20,2032,1,1390,210,1,8,,,,,,
3,20,2032,1,1390,211,1,8,,,,,,
3,20,2032,1,1390,212,2,,5,5,,50,0,15
3,20,2032,1,1390,213,2,,5,5,,50,0,15
3,20,2032,1,1390,214,1,8,,,,,,
3,20,2032,1,1390,215,2,,,,,,,
3,20,2032,1,1390,216,2,,5,5,,50,0,15
3,20,2032,1,1390,217,2,,5,5,,50,0,15
3,20,2032,1,1390,218,1,8,,,,,,
3,20,2032,1,1390,219,1,5,,,,,,
3,20,2032,1,1390,220,1,8,,,,,,
3,20,2032,1,1390,221,1,5,,,,,,
3,20,2032,1,1390,222,1,8,,,,,,
3,20,2032,2,1772,201,2,,10,1,,,,
3,20,2032,2,1772,202,1,,,,,,,
3,20,2032,2,1772,203,2,,10,1,,,,
3,20,2032,2,1772,204,1,2,,,,,,
3,20,2032,2,1772,205,2,,10,1,,,,
3,20,2032,2,1772,206,2,,15,5,,120,1,0
3,20,2032,2,1772,207,2,,15,5,,120,1,0
3,20,2032,2,1772,208,2,,15,5,,120,1,0
3,20,2032,2,1772,209,2,,15,5,,120,1,0
3,20,2032,2,1772,210,2,,15,5,,120,1,0
3,20,2032,2,1772,211,2,,15,5,,120,1,0
3,20,2032,2,1772,212,2,,15,5,,120,1,0
3,20,2032,2,1772,213,2,,15,5,,120,1,0
3,20,2032,2,1772,214,2,,10,1,,,,
3,20,2032,2,1772,215,2,,15,5,,120,1,0
3,20,2032,2,1772,216,2,,15,5,,120,1,0
3,20,2032,2,1772,217,2,,15,5,,120,1,0
3,20,2032,2,1772,218,2,,15,5,,120,1,0
3,20,2032,2,1772,219,2,,6,1,,,,
3,20,2032,2,1772,220,1,8,,,,,,
3,20,2032,2,1772,221,2,,5,1,,,,
3,20,2032,2,1772,222,2,,15,5,,120,1,0
3,21,2102,2,1124,201,2,,20,4,,200,0,50
3,21,2102,2,1124,202,1,,,,,,,
3,21,2102,2,1124,203,2,,4,4,,100,0,16
3,21,2102,2,1124,204,1,8,,,,,,
3,21,2102,2,1124,205,2,,20,4,,200,0,50
3,21,2102,2,1124,206,2,,50,4,,350,1,10
3,21,2102,2,1124,207,2,,50,4,,350,1,10
3,21,2102,2,1124,208,2,,50,4,,350,1,10
3,21,2102,2,1124,209,2,,20,4,,200,0,50
3,21,2102,2,1124,210,2,,50,4,,350,1,10
3,21,2102,2,1124,211,2,,20,4,,200,0,50
3,21,2102,2,1124,212,2,,20,4,,200,0,50
3,21,2102,2,1124,213,2,,50,4,,350,1,10
3,21,2102,2,1124,214,2,,20,4,,200,0,50
3,21,2102,2,1124,215,2,,50,4,,350,1,10
3,21,2102,2,1124,216,2,,20,4,,200,0,50
3,21,2102,2,1124,217,2,,50,4,,350,1,10
3,21,2102,2,1124,218,2,,4,4,,100,0,16
3,21,2102,2,1124,219,2,,4,4,,100,0,16
3,21,2102,2,1124,220,1,8,,,,,,
3,21,2102,2,1124,221,1,8,,,,,,
3,21,2102,2,1124,222,2,,20,4,,200,0,50
3,21,2106,2,236,201,2,,9,4,,100,0,15
3,21,2106,2,236,202,1,,,,,,,
3,21,2106,2,236,203,1,,,,,,,
3,21,2106,2,236,204,1,8,,,,,,
3,21,2106,2,236,205,2,,9,4,,100,0,15
3,21,2106,2,236,206,2,,9,4,,100,0,15
3,21,2106,2,236,207,2,,9,4,,100,0,15
3,21,2106,2,236,208,2,,9,4,,100,0,15
3,21,2106,2,236,209,1,8,,,,,,
3,21,2106,2,236,210,2,,9,4,,100,0,15
3,21,2106,2,236,211,2,,9,4,,100,0,15
3,21,2106,2,236,212,2,,9,4,,100,0,15
3,21,2106,2,236,213,2,,9,4,,100,0,15
3,21,2106,2,236,214,1,,,,,,,
3,21,2106,2,236,215,2,,9,4,,100,0,15
3,21,2106,2,236,216,2,,9,4,,100,0,15
3,21,2106,2,236,217,2,,9,4,,100,0,15
3,21,2106,2,236,218,1,8,,,,,,
3,21,2106,2,236,219,1,8,,,,,,
3,21,2106,2,236,220,1,8,,,,,,
3,21,2106,2,236,221,2,,9,4,,100,0,15
3,21,2106,2,236,222,2,,9,4,,100,0,15
3,21,2106,2,2822,201,1,,,,,,,
3,21,2106,2,2822,202,1,,,,,,,
3,21,2106,2,2822,203,1,,,,,,,
3,21,2106,2,2822,204,1,8,,,,,,
3,21,2106,2,2822,205,1,8,,,,,,
3,21,2106,2,2822,206,1,8,,,,,,
3,21,2106,2,2822,207,1,8,,,,,,
3,21,2106,2,2822,208,1,8,,,,,,
3,21,2106,2,2822,209,1,8,,,,,,
3,21,2106,2,2822,210,1,8,,,,,,
3,21,2106,2,2822,211,1,8,,,,,,
3,21,2106,2,2822,212,1,,,,,,,
3,21,2106,2,2822,213,1,,,,,,,
3,21,2106,2,2822,214,1,8,,,,,,
3,21,2106,2,2822,215,1,8,,,,,,
3,21,2106,2,2822,216,1,1,,,,,,
3,21,2106,2,2822,217,1,1,,,,,,
3,21,2106,2,2822,218,1,8,,,,,,
3,21,2106,2,2822,219,1,8,,,,,,
3,21,2106,2,2822,220,1,8,,,,,,
3,21,2106,2,2822,221,1,8,,,,,,
3,21,2106,2,2822,222,1,8,,,,,,
3,21,2108,1,520,201,1,,,,,,,
3,21,2108,1,520,202,1,,,,,,,
3,21,2108,1,520,203,1,,,,,,,
3,21,2108,1,520,204,1,8,,,,,,
3,21,2108,1,520,205,1,8,,,,,,
3,21,2108,1,520,206,1,8,,,,,,
3,21,2108,1,520,207,1,8,,,,,,
3,21,2108,1,520,208,1,8,,,,,,
3,21,2108,1,520,209,1,8,,,,,,
