"zone","state","lga","sector","ea","is_cd","sc2q1","sc2q2","sc2q3","sc2q4a","sc2q4b","sc2q5","sc2q6a","sc2q6b"
5,3,305,2,1542,215,2,,13,4,,150,,20
5,3,305,2,1542,216,2,,13,4,,150,,20
5,3,305,2,1542,217,2,,13,4,,150,,20
5,3,305,2,1542,218,2,,13,4,,150,,20
5,3,305,2,1542,219,1,8,,,,,,
5,3,305,2,1542,220,1,8,,,,,,
5,3,305,2,1542,221,2,,13,4,,150,,20
5,3,305,2,1542,222,2,,13,4,,150,,20
5,3,307,1,634,201,1,,,,,,,
5,3,307,1,634,202,1,,,,,,,
5,3,307,1,634,203,1,,,,,,,
5,3,307,1,634,204,1,8,,,,,,
5,3,307,1,634,205,1,8,,,,,,
5,3,307,1,634,206,1,8,,,,,,
5,3,307,1,634,207,2,,25,4,,200,,45
5,3,307,1,634,208,2,,25,4,,200,,45
5,3,307,1,634,209,1,8,,,,,,
5,3,307,1,634,210,1,,,,,,,
5,3,307,1,634,211,1,,,,,,,
5,3,307,1,634,212,2,,25,4,,200,,45
5,3,307,1,634,213,1,,,,,,,
5,3,307,1,634,214,1,8,,,,,,
5,3,307,1,634,215,2,,25,4,,200,,45
5,3,307,1,634,216,1,8,,,,,,
5,3,307,1,634,217,2,,25,4,,200,,45
5,3,307,1,634,218,1,8,,,,,,
5,3,307,1,634,219,1,8,,,,,,
5,3,307,1,634,220,1,8,,,,,,
5,3,307,1,634,221,1,8,,,,,,
5,3,307,1,634,222,1,8,,,,,,
5,3,309,2,478,201,2,,15,4,,200,,35
5,3,309,2,478,202,2,,15,1,,,,
5,3,309,2,478,203,2,,5,1,,,,
5,3,309,2,478,204,2,,5,4,,100,,12
5,3,309,2,478,205,2,,15,4,,500,1,5
5,3,309,2,478,206,2,,15,4,,500,1,5
5,3,309,2,478,207,2,,15,4,,500,1,5
5,3,309,2,478,208,2,,15,4,,500,1,5
5,3,309,2,478,209,1,8,,,,,,
5,3,309,2,478,210,2,,15,4,,500,1,5
5,3,309,2,478,211,2,,15,4,,500,1,5
5,3,309,2,478,212,2,,15,4,,500,1,5
5,3,309,2,478,213,2,,15,4,,500,1,5
5,3,309,2,478,214,2,,15,4,,500,1,5
5,3,309,2,478,215,2,,15,4,,500,1,5
5,3,309,2,478,216,2,,15,4,,500,1,5
5,3,309,2,478,217,2,,15,4,,500,1,5
5,3,309,2,478,218,2,,5,4,,100,,12
5,3,309,2,478,219,2,,5,4,,100,,12
5,3,309,2,478,220,1,8,,,,,,
5,3,309,2,478,221,2,,1,1,,,,
5,3,309,2,478,222,2,,15,4,,500,,
5,3,312,2,20,201,2,,2,4,,50,,7
5,3,312,2,20,202,1,,,,,,,
5,3,312,2,20,203,2,,2,1,,,,
5,3,312,2,20,204,2,,2,4,,50,,15
5,3,312,2,20,205,2,,5,4,,50,,15
5,3,312,2,20,206,2,,13,4,,150,1,
5,3,312,2,20,207,2,,13,4,,150,1,
5,3,312,2,20,208,2,,13,4,,150,1,
5,3,312,2,20,209,1,,,,,,,
5,3,312,2,20,210,2,,13,4,,150,1,
5,3,312,2,20,211,2,,13,4,,150,1,
5,3,312,2,20,212,2,,13,4,,150,1,
5,3,312,2,20,213,2,,13,4,,150,1,
5,3,312,2,20,214,2,,13,4,,150,1,
5,3,312,2,20,215,2,,13,4,,150,1,
5,3,312,2,20,216,2,,13,4,,150,1,
5,3,312,2,20,217,2,,13,4,,150,1,
5,3,312,2,20,218,2,,5,4,,30,,12
5,3,312,2,20,219,1,8,,,,,,
5,3,312,2,20,220,1,8,,,,,,
5,3,312,2,20,221,1,8,,,,,,
5,3,312,2,20,222,2,,13,4,,150,1,
5,3,313,2,70,201,1,,,,,,,
5,3,313,2,70,202,2,,2,1,,,,
5,3,313,2,70,203,2,,5,1,,,,
5,3,313,2,70,204,2,,3,1,,,,
5,3,313,2,70,205,2,,15,4,,500,1,
5,3,313,2,70,206,2,,15,4,,500,1,
5,3,313,2,70,207,2,,15,4,,500,1,
5,3,313,2,70,208,2,,15,4,,500,1,
5,3,313,2,70,209,2,,15,4,,500,1,
5,3,313,2,70,210,2,,15,4,,500,,
5,3,313,2,70,211,2,,15,4,,500,1,
5,3,313,2,70,212,2,,15,4,,500,1,
5,3,313,2,70,213,2,,15,4,,500,1,
5,3,313,2,70,214,1,8,,,,,,
5,3,313,2,70,215,2,,15,4,,500,1,
5,3,313,2,70,216,2,,15,4,,500,1,
5,3,313,2,70,217,2,,15,4,,500,1,
5,3,313,2,70,218,2,,15,4,,500,1,
5,3,313,2,70,219,1,8,,,,,,
5,3,313,2,70,220,1,8,,,,,,
5,3,313,2,70,221,1,8,,,,,,
5,3,313,2,70,222,2,,15,4,,500,1,
5,3,316,2,874,201,1,,,,,,,
5,3,316,2,874,202,1,,,,,,,
5,3,316,2,874,203,2,,1,1,,,,
5,3,316,2,874,204,1,8,,,,,,
5,3,316,2,874,205,2,,10,4,,300,,15
5,3,316,2,874,206,2,,3,4,,100,,6
5,3,316,2,874,207,2,,3,4,,100,,6
5,3,316,2,874,208,2,,3,4,,100,,6
5,3,316,2,874,209,1,8,,,,,,
5,3,316,2,874,210,2,,4,4,,100,,6
5,3,316,2,874,211,2,,3,4,,100,,6
5,3,316,2,874,212,2,,3,4,,100,,6
5,3,316,2,874,213,2,,3,4,,100,,6
5,3,316,2,874,214,2,,3,4,,100,,6
5,3,316,2,874,215,2,,3,4,,100,,6
5,3,316,2,874,216,2,,5,4,,100,,7
5,3,316,2,874,217,2,,5,4,,100,,7
5,3,316,2,874,218,1,8,,,,,,
5,3,316,2,874,219,1,8,,,,,,
5,3,316,2,874,220,1,8,,,,,,
5,3,316,2,874,221,1,8,,,,,,
5,3,316,2,874,222,2,,7,4,,150,,9
5,3,318,2,1136,201,1,,,,,,,
5,3,318,2,1136,202,1,,,,,,,
5,3,318,2,1136,203,1,,,,,,,
5,3,318,2,1136,204,2,,3,4,,50,,10
5,3,318,2,1136,205,2,,15,4,,150,,20
5,3,318,2,1136,206,2,,15,4,,150,,20
5,3,318,2,1136,207,2,,15,4,,150,,20
5,3,318,2,1136,208,2,,15,4,,150,,20
5,3,318,2,1136,209,2,,3,4,,50,,10
5,3,318,2,1136,210,2,,15,4,,150,,20
5,3,318,2,1136,211,2,,15,4,,150,,20
5,3,318,2,1136,212,2,,15,4,,150,,20
5,3,318,2,1136,213,1,,,,,,,
5,3,318,2,1136,214,2,,3,4,,150,,20
5,3,318,2,1136,215,2,,15,4,,150,,20
5,3,318,2,1136,216,2,,7,4,,100,,15
5,3,318,2,1136,217,2,,15,4,,150,,20
5,3,318,2,1136,218,2,,3,4,,50,,10
5,3,318,2,1136,219,1,8,,,,,,
5,3,318,2,1136,220,1,8,,,,,,
5,3,318,2,1136,221,2,,7,4,,100,,15
5,3,318,2,1136,222,2,,15,4,,150,,20
5,3,321,2,364,201,1,1,,,,,,
5,3,321,2,364,202,1,1,,,,,,
5,3,321,2,364,203,2,,4,1,,,,
5,3,321,2,364,204,1,8,,,,,,
5,3,321,2,364,205,2,,10,4,,500,,45
5,3,321,2,364,206,2,,10,4,,500,,45
5,3,321,2,364,207,2,,4,4,,50,,10
5,3,321,2,364,208,2,,10,4,,500,,45
5,3,321,2,364,209,1,8,,,,,,
5,3,321,2,364,210,1,8,,,,,,
5,3,321,2,364,211,1,8,,,,,,
5,3,321,2,364,212,2,,28,4,,600,1,10
5,3,321,2,364,213,2,,4,4,,50,,10
5,3,321,2,364,214,2,,4,4,,50,,10
5,3,321,2,364,215,2,,28,4,,600,1,10
5,3,321,2,364,216,1,8,,,,,,
5,3,321,2,364,217,2,,,,,,,
5,3,321,2,364,218,1,8,,,,,,
5,3,321,2,364,219,2,,2,1,,,,
5,3,321,2,364,220,1,8,,,,,,
5,3,321,2,364,221,2,,4,1,,,,
5,3,321,2,364,222,2,,12,4,,500,,45
5,3,323,2,580,201,1,,,,,,,
5,3,323,2,580,202,1,,,,,,,
5,3,323,2,580,203,1,,,,,,,
5,3,323,2,580,204,1,,,,,,,
5,3,323,2,580,205,2,,4,1,,,,
5,3,323,2,580,206,2,,15,4,,80,,10
5,3,323,2,580,207,2,,15,4,,150,1,
5,3,323,2,580,208,2,,15,4,,150,1,
5,3,323,2,580,209,1,,,,,,,
5,3,323,2,580,210,2,,15,4,,150,1,
5,3,323,2,580,211,2,,15,4,,150,1,
5,3,323,2,580,212,2,,15,4,,150,1,
5,3,323,2,580,213,2,,15,4,,150,1,
5,3,323,2,580,214,2,,4,4,,50,,10
5,3,323,2,580,215,2,,15,4,,150,1,
5,3,323,2,580,216,2,,3,4,,50,,7
5,3,323,2,580,217,2,,15,4,,150,1,
5,3,323,2,580,218,2,,3,4,,50,,7
5,3,323,2,580,219,1,,,,,,,
5,3,323,2,580,220,1,,,,,,,
5,3,323,2,580,221,1,,,,,,,
5,3,323,2,580,222,2,,15,4,,150,1,
5,3,326,2,74,201,2,,,,,,,
5,3,326,2,74,202,1,,,,,,,
5,3,326,2,74,203,2,,7,1,,,,
5,3,326,2,74,204,2,,9,4,,150,,30
5,3,326,2,74,205,2,,,,,,,
5,3,326,2,74,206,2,,,,,,,
5,3,326,2,74,207,2,,,,,,,
5,3,326,2,74,208,2,,,,,,,
5,3,326,2,74,209,2,,,,,,,
5,3,326,2,74,210,2,,,,,,,
5,3,326,2,74,211,2,,,,,,,
5,3,326,2,74,212,2,,,,,,,
5,3,326,2,74,213,2,,,,,,,
5,3,326,2,74,214,2,,,,,,,
5,3,326,2,74,215,2,,,,,,,
5,3,326,2,74,216,2,,9,4,,150,,30
5,3,326,2,74,217,2,,18,4,,300,1,0
5,3,326,2,74,218,2,,9,4,,150,,30
5,3,326,2,74,219,2,,9,4,,150,,30
5,3,326,2,74,220,1,8,,,,,,
5,3,326,2,74,221,1,6,,,,,,
5,3,326,2,74,222,2,,9,4,,150,,30
5,3,329,2,696,201,1,,,,,,,
5,3,329,2,696,202,1,,,,,,,
5,3,329,2,696,203,2,,2,1,,,,
5,3,329,2,696,204,2,,3,1,,,,
5,3,329,2,696,205,1,8,,,,,,
5,3,329,2,696,206,2,,12,4,,200,,25
5,3,329,2,696,207,2,,12,,,,,
5,3,329,2,696,208,2,,12,,,,,
5,3,329,2,696,209,1,8,,,,,,
5,3,329,2,696,210,2,,12,4,,200,,25
5,3,329,2,696,211,2,,12,4,,200,,25
5,3,329,2,696,212,2,,12,4,,200,,25
5,3,329,2,696,213,2,,12,4,,200,,25
5,3,329,2,696,214,2,,12,4,,200,,25
5,3,329,2,696,215,2,,12,4,,200,,25
5,3,329,2,696,216,1,8,,,,,,
5,3,329,2,696,217,2,,12,4,,200,,25
5,3,329,2,696,218,2,,12,4,,200,,25
5,3,329,2,696,219,1,8,,,,,,
5,3,329,2,696,220,1,8,,,,,,
5,3,329,2,696,221,2,,12,4,,200,,25
5,3,329,2,696,222,2,,12,4,,200,,25
5,3,331,1,516,201,1,,,,,,,
5,3,331,1,516,202,1,,,,,,,
5,3,331,1,516,203,1,,,,,,,
5,3,331,1,516,204,1,,,,,,,
5,3,331,1,516,205,2,,4,4,,150,,18
5,3,331,1,516,206,2,,4,4,,150,,18
5,3,331,1,516,207,2,,4,4,,150,,18
5,3,331,1,516,208,2,,6,4,,150,,20
5,3,331,1,516,209,1,8,,,,,,
5,3,331,1,516,210,1,8,,,,,,
5,3,331,1,516,211,1,8,,,,,,
5,3,331,1,516,212,1,,,,,,,
5,3,331,1,516,213,1,,,,,,,
5,3,331,1,516,214,1,8,,,,,,
5,3,331,1,516,215,1,8,,,,,,
5,3,331,1,516,216,1,8,,,,,,
5,3,331,1,516,217,1,8,,,,,,
5,3,331,1,516,218,2,,1.79999995231628,1,,,,
5,3,331,1,516,219,1,8,,,,,,
5,3,331,1,516,220,1,8,,,,,,
5,3,331,1,516,221,2,,1.5,1,,,,
5,3,331,1,516,222,2,,5,4,,150,,16
5,3,331,1,2322,201,1,,,,,,,
5,3,331,1,2322,202,1,,,,,,,
5,3,331,1,2322,203,1,,,,,,,
5,3,331,1,2322,204,2,,1,1,,,,
5,3,331,1,2322,205,2,,1,1,,,,
5,3,331,1,2322,206,2,,3,1,,,,
5,3,331,1,2322,207,2,,2,1,,,,
5,3,331,1,2322,208,2,,2,1,,,,
5,3,331,1,2322,209,1,8,,,,,,
5,3,331,1,2322,210,2,,1.5,1,,,,
5,3,331,1,2322,211,2,,1.5,1,,,,
5,3,331,1,2322,212,1,,,,,,,
5,3,331,1,2322,213,1,,,,,,,
5,3,331,1,2322,214,1,8,,,,,,
5,3,331,1,2322,215,1,8,,,,,,
5,3,331,1,2322,216,2,,1.60000002384186,1,,,,
5,3,331,1,2322,217,2,,1.39999997615814,1,,,,
5,3,331,1,2322,218,2,,2,1,,,,
5,3,331,1,2322,219,2,,3,4,,70,,7
5,3,331,1,2322,220,1,8,,,,,,
5,3,331,1,2322,221,2,,2,1,,,,
5,3,331,1,2322,222,2,,2,1,,,,
4,4,401,1,738,201,1,,1,1,,,,
4,4,401,1,738,202,1,,1,1,,,,
4,4,401,1,738,203,1,,7,4,,40,,30
4,4,401,1,738,204,1,8,6,4,,40,,35
4,4,401,1,738,205,1,8,7,4,,40,,35
4,4,401,1,738,206,1,8,7,4,,40,,35
4,4,401,1,738,207,2,,,,,,,
4,4,401,1,738,208,2,,,,,,,
4,4,401,1,738,209,2,,,,,,,
4,4,401,1,738,210,2,,,,,,,
4,4,401,1,738,211,2,,,,,,,
4,4,401,1,738,212,1,,10,4,,70,,45
4,4,401,1,738,213,1,,10,4,,70,,45
4,4,401,1,738,214,1,8,7,4,,40,,25
4,4,401,1,738,215,2,,,,,,,
4,4,401,1,738,216,1,8,10,4,,50,,45
4,4,401,1,738,217,1,8,10,4,,50,,45
4,4,401,1,738,218,1,8,1,4,,50,,50
4,4,401,1,738,219,1,8,6,4,,30,,30
4,4,401,1,738,220,1,8,7,4,,40,,30
4,4,401,1,738,221,1,8,7,4,,40,,30
4,4,401,1,738,222,2,,,,,,,
4,4,401,1,1460,201,1,,4,1,,,,
4,4,401,1,1460,202,1,,4,1,,,,
4,4,401,1,1460,203,1,,6,1,,,,
4,4,401,1,1460,204,2,,,,,,,
4,4,401,1,1460,205,1,,10,4,,60,,45
4,4,401,1,1460,206,2,,,,,,,
4,4,401,1,1460,207,1,,4,1,,,,
4,4,401,1,1460,208,2,,,,,,,
4,4,401,1,1460,209,2,,,,,,,
4,4,401,1,1460,210,2,,,,,,,
4,4,401,1,1460,211,2,,,,,,,
4,4,401,1,1460,212,2,,,,,,,
4,4,401,1,1460,213,2,,,,,,,
4,4,401,1,1460,214,2,,,,,,,
4,4,401,1,1460,215,2,,,,,,,
4,4,401,1,1460,216,2,,,,,,,
4,4,401,1,1460,217,2,,,,,,,
4,4,401,1,1460,218,2,,,,,,,
4,4,401,1,1460,219,2,,,,,,,
4,4,401,1,1460,220,2,,,,,,,
4,4,401,1,1460,221,1,8,5,4,,50,,25
4,4,401,1,1460,222,2,,,,,,,
4,4,401,2,2106,201,1,,5,1,,,,
4,4,401,2,2106,202,1,,5,1,,,,
4,4,401,2,2106,203,1,,10,4,,50,,30
4,4,401,2,2106,204,2,,,,,,,
4,4,401,2,2106,205,2,,,,,,,
4,4,401,2,2106,206,2,,,,,,,
4,4,401,2,2106,207,2,,,,,,,
4,4,401,2,2106,208,2,,,,,,,
4,4,401,2,2106,209,2,,,,,,,
4,4,401,2,2106,210,2,,,,,,,
4,4,401,2,2106,211,2,,,,,,,
4,4,401,2,2106,212,2,,,,,,,
4,4,401,2,2106,213,2,,,,,,,
4,4,401,2,2106,214,2,,,,,,,
4,4,401,2,2106,215,2,,,,,,,
4,4,401,2,2106,216,2,,,,,,,
4,4,401,2,2106,217,2,,,,,,,
4,4,401,2,2106,218,2,,,,,,,
4,4,401,2,2106,219,2,,,,,,,
4,4,401,2,2106,220,1,8,5,4,,50,,30
4,4,401,2,2106,221,1,8,5,4,,50,,30
4,4,401,2,2106,222,2,,,,,,,
4,4,402,2,1080,201,1,8,,,,,,
4,4,402,2,1080,202,1,8,,,,,,
4,4,402,2,1080,203,1,8,,,,,,
4,4,402,2,1080,204,2,,,,,,,
4,4,402,2,1080,205,2,,,,,,,
4,4,402,2,1080,206,2,,,,,,,
4,4,402,2,1080,207,2,,,,,,,
4,4,402,2,1080,208,2,,,,,,,
4,4,402,2,1080,209,2,,,,,,,
4,4,402,2,1080,210,2,,,,,,,
4,4,402,2,1080,211,2,,,,,,,
4,4,402,2,1080,212,2,,,,,,,
4,4,402,2,1080,213,2,,,,,,,
4,4,402,2,1080,214,2,,,,,,,
4,4,402,2,1080,215,2,,,,,,,
4,4,402,2,1080,216,2,,,,,,,
4,4,402,2,1080,217,2,,,,,,,
4,4,402,2,1080,218,2,,,,,,,
4,4,402,2,1080,219,1,8,,,,,,
4,4,402,2,1080,220,2,,,,,,,
4,4,402,2,1080,221,2,,,,,,,
4,4,402,2,1080,222,2,,,,,,,
4,4,403,2,836,201,1,8,,,,,,
4,4,403,2,836,202,1,8,,,,,,
4,4,403,2,836,203,1,8,,,,,,
4,4,403,2,836,204,1,8,,,,,,
4,4,403,2,836,205,2,,,,,,,
4,4,403,2,836,206,1,8,,,,,,
4,4,403,2,836,207,1,8,,,,,,
4,4,403,2,836,208,1,8,,,,,,
4,4,403,2,836,209,2,,,,,,,
4,4,403,2,836,210,2,,,,,,,
4,4,403,2,836,211,2,,,,,,,
4,4,403,2,836,212,2,,,,,,,
4,4,403,2,836,213,2,,,,,,,
4,4,403,2,836,214,2,,,,,,,
4,4,403,2,836,215,2,,,,,,,
4,4,403,2,836,216,2,,,,,,,
4,4,403,2,836,217,2,,,,,,,
4,4,403,2,836,218,2,,,,,,,
4,4,403,2,836,219,1,8,,,,,,
4,4,403,2,836,220,2,,,,,,,
4,4,403,2,836,221,2,,,,,,,
4,4,403,2,836,222,2,,,,,,,
4,4,405,2,484,201,1,,3,4,,40,,30
4,4,405,2,484,202,1,,3,4,,40,,30
4,4,405,2,484,203,1,,6,4,,50,,50
4,4,405,2,484,204,2,,,,,,,
4,4,405,2,484,205,2,,,,,,,
4,4,405,2,484,206,2,,,,,,,
4,4,405,2,484,207,2,,,,,,,
4,4,405,2,484,208,2,,,,,,,
4,4,405,2,484,209,2,,,,,,,
4,4,405,2,484,210,2,,,,,,,
4,4,405,2,484,211,1,,3,1,,,,
4,4,405,2,484,212,2,,,,,,,
4,4,405,2,484,213,2,,,,,,,
4,4,405,2,484,214,2,,,,,,,
4,4,405,2,484,215,2,,,,,,,
4,4,405,2,484,216,2,,,,,,,
4,4,405,2,484,217,2,,,,,,,
4,4,405,2,484,218,1,,5,4,,40,,25
4,4,405,2,484,219,1,,6,4,,40,,30
4,4,405,2,484,220,1,,4,4,,40,,30
4,4,405,2,484,221,2,,,,,,,
4,4,405,2,484,222,2,,,,,,,
4,4,405,2,722,201,1,,2,1,,,,
4,4,405,2,722,202,1,,2,1,,,,
4,4,405,2,722,203,1,,5,4,,50,,25
4,4,405,2,722,204,2,,,,,,,
4,4,405,2,722,205,1,8,8,4,,70,,40
4,4,405,2,722,206,2,,,,,,,
4,4,405,2,722,207,2,,,,,,,
4,4,405,2,722,208,2,,,,,,,
4,4,405,2,722,209,1,8,2,1,,,,
4,4,405,2,722,210,2,,,,,,,
4,4,405,2,722,211,2,,,,,,,
4,4,405,2,722,212,2,,,,,,,
4,4,405,2,722,213,2,,,,,,,
4,4,405,2,722,214,2,,,,,,,
4,4,405,2,722,215,2,,,,,,,
4,4,405,2,722,216,2,,,,,,,
4,4,405,2,722,217,2,,,,,,,
4,4,405,2,722,218,2,,,,,,,
4,4,405,2,722,219,1,8,3,1,,,,
4,4,405,2,722,220,1,8,5,4,,40,,25
4,4,405,2,722,221,1,8,3,1,,,,
4,4,405,2,722,222,2,,,,,,,
4,4,407,2,796,201,1,,2,1,,,,
4,4,407,2,796,202,1,,2,1,,,,
4,4,407,2,796,203,1,,3,1,,,,
4,4,407,2,796,204,1,,6,4,,50,,30
4,4,407,2,796,205,2,,,,,,,
4,4,407,2,796,206,2,,,,,,,
4,4,407,2,796,207,2,,,,,,,
4,4,407,2,796,208,2,,,,,,,
4,4,407,2,796,209,2,,,,,,,
4,4,407,2,796,210,2,,,,,,,
4,4,407,2,796,211,2,,,,,,,
4,4,407,2,796,212,2,,,,,,,
4,4,407,2,796,213,2,,,,,,,
4,4,407,2,796,214,2,,,,,,,
4,4,407,2,796,215,2,,,,,,,
4,4,407,2,796,216,2,,,,,,,
4,4,407,2,796,217,2,,,,,,,
4,4,407,2,796,218,2,,,,,,,
4,4,407,2,796,219,1,5,3,1,,,,
4,4,407,2,796,220,2,,,,,,,
4,4,407,2,796,221,1,4,4,1,,,,
4,4,407,2,796,222,2,,,,,,,
4,4,410,1,3192,201,1,,3,1,,,,
4,4,410,1,3192,202,1,,3,1,,,,
4,4,410,1,3192,203,1,,6,4,,50,,20
4,4,410,1,3192,204,2,,,,,,,
4,4,410,1,3192,205,2,,,,,,,
4,4,410,1,3192,206,2,,,,,,,
4,4,410,1,3192,207,1,8,4,1,,,,
4,4,410,1,3192,208,2,,,,,,,
4,4,410,1,3192,209,1,8,3,1,,,,
4,4,410,1,3192,210,2,,,,,,,
4,4,410,1,3192,211,2,,,,,,,
4,4,410,1,3192,212,2,,,,,,,
4,4,410,1,3192,213,2,,,,,,,
4,4,410,1,3192,214,2,,,,,,,
4,4,410,1,3192,215,2,,,,,,,
4,4,410,1,3192,216,2,,,,,,,
4,4,410,1,3192,217,2,,,,,,,
4,4,410,1,3192,218,2,,,,,,,
4,4,410,1,3192,219,1,8,7,4,,50,,30
4,4,410,1,3192,220,1,8,6,4,,50,,25
4,4,410,1,3192,221,1,8,4,1,,,,
4,4,410,1,3192,222,2,,,,,,,
4,4,410,1,3414,201,1,,1,1,,,,
4,4,410,1,3414,202,1,,1,1,,,,
4,4,410,1,3414,203,1,,5,4,,50,,20
4,4,410,1,3414,204,1,8,5,4,,50,,20
4,4,410,1,3414,205,2,,,,,,,
4,4,410,1,3414,206,1,8,6,4,,50,,25
4,4,410,1,3414,207,2,,,,,,,
4,4,410,1,3414,208,2,,,,,,,
4,4,410,1,3414,209,1,8,4,4,,50,,20
4,4,410,1,3414,210,2,,,,,,,
4,4,410,1,3414,211,2,,,,,,,
4,4,410,1,3414,212,2,,,,,,,
4,4,410,1,3414,213,2,,,,,,,
4,4,410,1,3414,214,2,,,,,,,
4,4,410,1,3414,215,2,,,,,,,
4,4,410,1,3414,216,2,,,,,,,
4,4,410,1,3414,217,2,,,,,,,
4,4,410,1,3414,218,2,,,,,,,
4,4,410,1,3414,219,2,,,,,,,
4,4,410,1,3414,220,1,8,5,4,,50,,30
4,4,410,1,3414,221,1,8,6,4,,50,,30
4,4,410,1,3414,222,2,,,,,,,
4,4,410,2,4036,201,1,8,,,,,,
4,4,410,2,4036,202,1,8,,,,,,
4,4,410,2,4036,203,1,8,,,,,,
4,4,410,2,4036,204,1,8,,,,,,
4,4,410,2,4036,205,1,8,,,,,,
4,4,410,2,4036,206,1,8,,,,,,
4,4,410,2,4036,207,1,8,,,,,,
4,4,410,2,4036,209,2,,,,,,,
4,4,410,2,4036,210,2,,,,,,,
4,4,410,2,4036,211,2,,,,,,,
4,4,410,2,4036,212,2,,,,,,,
4,4,410,2,4036,213,1,8,,,,,,
4,4,410,2,4036,214,1,8,,,,,,
4,4,410,2,4036,215,1,8,,,,,,
4,4,410,2,4036,216,1,8,,,,,,
4,4,410,2,4036,217,1,8,,,,,,
4,4,410,2,4036,218,2,,,,,,,
4,4,410,2,4036,219,1,,,,,,,
4,4,410,2,4036,220,2,,,,,,,
4,4,410,2,4036,221,2,,,,,,,
4,4,410,2,4036,222,2,,,,,,,
4,4,411,1,1486,201,1,8,,,,,,
4,4,411,1,1486,202,1,8,,,,,,
4,4,411,1,1486,203,1,8,,,,,,
4,4,411,1,1486,204,1,8,,,,,,
4,4,411,1,1486,205,1,8,,,,,,
4,4,411,1,1486,206,1,8,,,,,,
4,4,411,1,1486,207,1,8,,,,,,
4,4,411,1,1486,208,1,8,,,,,,
4,4,411,1,1486,209,1,8,,,,,,
4,4,411,1,1486,210,2,,,,,,,
4,4,411,1,1486,211,1,8,,,,,,
4,4,411,1,1486,212,1,8,,,,,,
4,4,411,1,1486,213,1,8,,,,,,
4,4,411,1,1486,214,1,8,,,,,,
4,4,411,1,1486,215,1,8,,,,,,
4,4,411,1,1486,216,1,8,,,,,,
4,4,411,1,1486,217,1,8,,,,,,
4,4,411,1,1486,218,1,8,,,,,,
4,4,411,1,1486,219,1,8,,,,,,
4,4,411,1,1486,220,2,,,,,,,
4,4,411,1,1486,221,2,,,,,,,
4,4,411,1,1486,222,2,,,,,,,
4,4,412,2,1606,201,1,8,,,,,,
4,4,412,2,1606,202,1,8,,,,,,
4,4,412,2,1606,203,1,8,,,,,,
4,4,412,2,1606,204,1,8,,,,,,
4,4,412,2,1606,205,2,,,,,,,
4,4,412,2,1606,206,2,,,,,,,
4,4,412,2,1606,207,2,,,,,,,
4,4,412,2,1606,208,2,,,,,,,
4,4,412,2,1606,209,2,,,,,,,
4,4,412,2,1606,210,2,,,,,,,
4,4,412,2,1606,211,2,,,,,,,
4,4,412,2,1606,212,2,,,,,,,
4,4,412,2,1606,213,2,,,,,,,
4,4,412,2,1606,214,2,,,,,,,
4,4,412,2,1606,215,2,,,,,,,
4,4,412,2,1606,216,2,,,,,,,
4,4,412,2,1606,217,2,,,,,,,
4,4,412,2,1606,218,2,,,,,,,
4,4,412,2,1606,219,1,8,,,,,,
4,4,412,2,1606,220,2,,,,,,,
4,4,412,2,1606,221,2,,,,,,,
4,4,412,2,1606,222,2,,,,,,,
4,4,412,2,2592,201,1,8,,,,,,
4,4,412,2,2592,202,1,8,,,,,,
4,4,412,2,2592,203,1,8,,,,,,
4,4,412,2,2592,204,1,8,,,,,,
4,4,412,2,2592,205,1,8,,,,,,
4,4,412,2,2592,206,1,8,,,,,,
4,4,412,2,2592,207,1,8,,,,,,
4,4,412,2,2592,208,1,8,,,,,,
4,4,412,2,2592,209,1,8,,,,,,
4,4,412,2,2592,210,2,,,,,,,
4,4,412,2,2592,211,1,8,,,,,,
4,4,412,2,2592,212,2,,,,,,,
4,4,412,2,2592,213,2,,,,,,,
4,4,412,2,2592,214,2,,,,,,,
4,4,412,2,2592,215,1,8,,,,,,
4,4,412,2,2592,216,1,8,,,,,,
4,4,412,2,2592,217,1,8,,,,,,
4,4,412,2,2592,218,1,8,,,,,,
4,4,412,2,2592,219,1,8,,,,,,
4,4,412,2,2592,220,1,8,,,,,,
4,4,412,2,2592,221,1,8,,,,,,
4,4,412,2,2592,222,1,8,,,,,,
4,4,413,2,1540,201,1,,3,1,,,,
4,4,413,2,1540,202,1,,3,1,,,,
4,4,413,2,1540,203,1,,5,4,,40,,30
4,4,413,2,1540,204,2,,,,,,,
4,4,413,2,1540,205,2,,,,,,,
4,4,413,2,1540,206,1,,4,1,,,,
4,4,413,2,1540,207,2,,,,,,,
4,4,413,2,1540,208,2,,,,,,,
4,4,413,2,1540,209,2,,,,,,,
4,4,413,2,1540,210,2,,,,,,,
4,4,413,2,1540,211,2,,,,,,,
4,4,413,2,1540,212,2,,,,,,,
4,4,413,2,1540,213,2,,,,,,,
4,4,413,2,1540,214,2,,,,,,,
4,4,413,2,1540,215,2,,,,,,,
4,4,413,2,1540,216,2,,,,,,,
4,4,413,2,1540,217,2,,,,,,,
4,4,413,2,1540,218,2,,,,,,,
4,4,413,2,1540,219,2,,,,,,,
4,4,413,2,1540,220,1,8,6,6,,50,,35
4,4,413,2,1540,221,1,1,4,1,,,,
4,4,413,2,1540,222,2,,,,,,,
4,4,414,1,2176,201,1,8,,,,,,
