"zone","state","lga","sector","ea","item_cd","itemspecify","sc7q1","sc7q2a","sc7q2b","sc7q3","sc7q4a","sc7q4b","sc7q4c","sc7q4d","sc7q4e","sc7q4f","sc7q5","sc7q6a","sc7q6b","sc7q6c","sc7q6d","sc7q6e","sc7q6f","sc7q7","sc7q8a","sc7q8b","sc7q8c","sc7q8d","sc7q8e","sc7q8f"
4,11,1110,2,2752,704,,1,10,,2,,,,,,,,,,,,,,,,,,,,
4,11,1110,2,2752,705,,1,3,,1,2,8,9,3,1,,2,,,,,,,,,,,,,
4,11,1110,2,2752,706,,1,3,,1,3,2,9,8,1,,2,,,,,,,,,,,,,
4,11,1110,2,2752,707,,1,9,,1,2,9,8,3,1,,2,,,,,,,,,,,,,
4,11,1110,2,2752,708,,1,9,,1,2,4,3,1,2,,2,,,,,,,,,,,,,
4,11,1110,2,2752,709,,1,5,,1,3,4,2,1,8,,2,,,,,,,,,,,,,
4,11,1110,2,2752,710,,1,5,,1,8,4,9,1,2,,2,,,,,,,,,,,,,
4,11,1110,2,2752,711,,1,9,,2,,,,,,,,,,,,,,,,,,,,
4,11,1110,2,2752,712,,1,10,,2,,,,,,,,,,,,,,,,,,,,
4,11,1110,2,2752,713,,1,9,,2,,,,,,,,,,,,,,,,,,,,
4,11,1110,2,2752,714,,1,6,,2,,,,,,,,,,,,,,,,,,,,
4,11,1110,2,2752,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,701,,1,9,,1,8,9,2,1,5,,2,,,,,,,,,,,,,
4,11,1112,2,78,702,,1,10,,1,9,8,5,2,1,,2,,,,,,,,,,,,,
4,11,1112,2,78,703,,1,10,,1,9,8,2,5,1,,2,,,,,,,,,,,,,
4,11,1112,2,78,704,,1,10,,1,8,9,1,2,5,,2,,,,,,,,,,,,,
4,11,1112,2,78,705,,1,9,,1,9,8,5,1,2,,2,,,,,,,,,,,,,
4,11,1112,2,78,706,,1,3,,1,8,9,2,1,5,,2,,,,,,,,,,,,,
4,11,1112,2,78,707,,1,10,,1,8,9,5,2,3,,2,,,,,,,,,,,,,
4,11,1112,2,78,708,,1,9,,1,9,8,2,1,5,,2,,,,,,,,,,,,,
4,11,1112,2,78,709,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,710,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,711,,1,10,,1,9,8,5,2,1,,2,,,,,,,,,,,,,
4,11,1112,2,78,712,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,713,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,714,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,1952,701,,1,9,,1,8,9,2,1,5,,2,,,,,,,,,,,,,
4,11,1112,2,1952,702,,1,10,,1,9,8,5,2,1,,2,,,,,,,,,,,,,
4,11,1112,2,1952,703,,1,10,,1,9,8,2,5,1,,2,,,,,,,,,,,,,
4,11,1112,2,1952,704,,1,10,,1,8,9,1,2,5,,2,,,,,,,,,,,,,
4,11,1112,2,1952,705,,1,9,,1,9,8,5,1,2,,2,,,,,,,,,,,,,
4,11,1112,2,1952,706,,1,3,,1,8,9,2,1,5,,2,,,,,,,,,,,,,
4,11,1112,2,1952,707,,1,10,,1,8,9,5,2,1,,2,,,,,,,,,,,,,
4,11,1112,2,1952,708,,1,9,,1,9,8,1,5,2,,2,,,,,,,,,,,,,
4,11,1112,2,1952,709,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,1952,710,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,1952,711,,1,10,,1,8,9,5,2,1,,2,,,,,,,,,,,,,
4,11,1112,2,1952,712,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,1952,713,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,1952,714,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1112,2,1952,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,701,,1,1,,1,2,9,8,5,1,,2,,,,,,,,,,,,,
4,11,1113,2,954,702,,1,9,,1,9,8,5,2,1,,2,,,,,,,,,,,,,
4,11,1113,2,954,703,,1,10,,1,8,9,5,2,1,,2,,,,,,,,,,,,,
4,11,1113,2,954,704,,1,10,,1,9,8,5,6,2,,2,,,,,,,,,,,,,
4,11,1113,2,954,705,,1,9,,1,3,5,9,8,2,,2,,,,,,,,,,,,,
4,11,1113,2,954,706,,1,9,,1,4,3,5,8,9,,2,,,,,,,,,,,,,
4,11,1113,2,954,707,,1,10,,1,9,8,3,2,1,,2,,,,,,,,,,,,,
4,11,1113,2,954,708,,1,10,,1,3,2,9,8,6,,2,,,,,,,,,,,,,
4,11,1113,2,954,709,,1,5,,1,4,3,8,9,2,,2,,,,,,,,,,,,,
4,11,1113,2,954,710,,1,5,,1,9,8,4,2,1,,2,,,,,,,,,,,,,
4,11,1113,2,954,711,,1,9,,1,8,9,2,5,6,,2,,,,,,,,,,,,,
4,11,1113,2,954,712,,1,9,,1,2,8,9,6,5,,2,,,,,,,,,,,,,
4,11,1113,2,954,713,,1,2,,1,1,2,8,9,6,,2,,,,,,,,,,,,,
4,11,1113,2,954,714,,1,6,,1,5,6,9,8,2,,2,,,,,,,,,,,,,
4,11,1113,2,954,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,702,,1,2,,1,1,2,,,,,1,1,2,2,2,2,"    2",,,,,,,
5,12,1202,1,2146,703,,2,,,2,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2146,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,701,,1,10,,2,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,702,,1,9,,2,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,706,,2,,,,,,,,,,2,,,,,,,,,,,,,
5,12,1202,1,2710,707,,2,,,,,,,,,,1,2,2,2,1,1,,2,1,1,1,1,2,1
5,12,1202,1,2710,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,2710,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1204,2,736,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1204,2,736,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1204,2,736,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1204,2,736,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1204,2,736,705,,2,,,2,,,,,,,,,,,,,,,,,,,,
5,12,1204,2,736,706,,2,,,2,,,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,2
5,12,1204,2,736,708,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1204,2,736,709,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1204,2,736,710,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1204,2,736,711,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1204,2,736,712,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1204,2,736,713,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1204,2,736,714,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1204,2,736,715,,2,,,2,,,,,,,2,2,2,2,2,2,,,,,,,,
5,12,1208,2,526,701,,1,1,,1,1,8,,,,,2,,,,,,,,,,,,,
5,12,1208,2,526,702,,1,1,,1,1,8,,,,,2,,,,,,,,,,,,,
5,12,1208,2,526,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,704,,1,1,,1,1,8,,,,,2,,,,,,,,,,,,,
5,12,1208,2,526,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,701,,1,2,,1,1,8,,,,,2,,,,,,,,,,,,,
5,12,1210,2,462,702,,1,2,,1,1,8,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,706,,2,,,,,,,,,,1,2,1,2,1,2,,2,2,2,2,2,2,1
5,12,1210,2,462,707,,1,2,,1,3,8,3,,,,1,2,1,2,1,2,,2,2,2,2,2,2,1
5,12,1210,2,462,708,,1,2,,1,3,8,3,,,,2,2,2,2,2,2,,,,,,,,
5,12,1210,2,462,709,,2,,,,,,,,,,2,,,,,,,,,,,,,
5,12,1210,2,462,710,,2,,,,,,,,,,2,,,,,,,,,,,,,
5,12,1210,2,462,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1210,2,462,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2220,701,,1,1,,,,7,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,702,,1,2,,,,7,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,703,,2,,,,,,,,,,2,,,,,,,,,,,,,
5,12,1211,1,2220,704,,2,,,,,,,,,,2,,,,,,,,,,,,,
5,12,1211,1,2220,705,,1,1,,1,1,1,8,,,,1,,1,,,1,,1,2,2,2,2,2,2
5,12,1211,1,2220,706,,1,2,,1,1,1,8,,,,1,,1,,,1,,1,2,2,2,2,2,2
5,12,1211,1,2220,707,,1,1,,1,1,1,8,,,,1,,1,,,1,,3,2,2,2,2,2,2
5,12,1211,1,2220,708,,1,1,,1,1,1,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,709,,1,1,,1,1,1,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,710,,1,1,,1,1,1,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,711,,1,1,,1,1,1,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,712,,1,1,,1,1,1,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,713,,1,1,,1,1,1,8,,,,1,,1,,,1,,2,2,2,2,2,2,2
5,12,1211,1,2220,714,,,,,,,,,,,,2,,,,,,,,,,,,,
5,12,1211,1,2220,715,,,,,,,,,,,,2,,,,,,,,,,,,,
5,12,1211,1,2856,701,,1,8,,1,1,2,7,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,702,,1,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,711,,1,1,,1,1,2,7,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,708,,1,10,,2,9,,,,,,2,,,,,,,,,,,,,
5,12,1212,1,1392,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,1392,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,701,,1,1,,1,1,,,,,,2,,,,,,,,,,,,,
6,13,1305,2,10,702,,1,1,,1,1,,,,,,1,2,1,2,1,2,,3,1,1,2,2,1,2
6,13,1305,2,10,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,2,10,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,703,,1,1,,1,1,5,,,,,1,2,1,2,1,2,,1,1,1,1,1,1,2
6,13,1305,1,1232,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1305,1,1232,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,711,,1,2,,1,1,,,,,,1,2,1,1,1,2,,3,1,1,2,2,2,2
6,13,1307,1,268,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,701,,1,1,,1,1,2,,,,,1,2,1,2,1,2,,3,2,2,2,2,2,2
6,13,1309,2,674,702,,1,1,,1,1,2,,,,,1,2,1,2,1,2,,3,1,1,1,1,1,1
6,13,1309,2,674,703,,1,1,,1,1,2,,,,,1,2,1,2,1,2,,3,1,1,1,1,1,1
6,13,1309,2,674,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,705,,1,1,,1,1,2,,,,,1,2,1,2,1,2,,3,2,2,2,2,2,2
6,13,1309,2,674,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,709,,1,1,,1,1,2,,,,,1,2,1,2,1,2,,3,2,2,2,2,2,2
6,13,1309,2,674,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,701,,1,3,,1,1,2,10,,,,2,,,,,,,,,,,,,
6,13,1310,1,1300,702,,1,3,,1,1,2,10,,,,2,,,,,,,,,,,,,
6,13,1310,1,1300,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,706,,1,4,,1,1,3,10,,,,2,,,,,,,,,,,,,
6,13,1310,1,1300,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,708,,1,4,,1,1,3,10,,,,2,,,,,,,,,,,,,
6,13,1310,1,1300,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,710,,1,5,,1,1,4,10,,,,2,,,,,,,,,,,,,
6,13,1310,1,1300,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,714,,1,2,,1,5,6,10,,,,1,2,2,2,1,2,,3,1,2,1,2,2,2
6,13,1310,1,1300,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,13,1314,1,6,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,712,,1,1,,1,1,2,8,9,,,1,1,1,2,2,2,,3,1,2,2,2,2,2
