"zone","state","lga","sector","ea","group_cd","groupspecify","sc3q1","sc3q2","sc3q3a","sc3q3b","sc3q4","sc3q5","sc3q6"
5,32,3210,2,1692,311,,1,1,3,,600,250,15
5,32,3210,2,1692,312,,2,,,,,,
5,32,3210,2,1692,313,,2,,,,,,
5,32,3210,2,1692,314,,2,,,,,,
5,32,3210,2,1692,315,,1,11,6,"PORTNIGHT",550,200,
5,32,3212,2,314,301,,1,4,6,"AS THE NEEDARIS",8,3,0
5,32,3212,2,314,302,,1,1,,,200,50,
5,32,3212,2,314,303,,2,,,,,,
5,32,3212,2,314,304,,2,,,,,,
5,32,3212,2,314,305,,1,6,2,,500,,15
5,32,3212,2,314,306,,1,1,2,,100,200,60
5,32,3212,2,314,307,,1,3,6,"ALWAYS",200,100,50
5,32,3212,2,314,308,,1,6,6,"AS D NEEDARISE",500,300,80
5,32,3212,2,314,309,,1,1,3,,10,4,
5,32,3212,2,314,310,,1,1,3,,8,0,0
5,32,3212,2,314,311,,1,1,3,,150,100,20
5,32,3212,2,314,312,,2,,,,,,
5,32,3212,2,314,313,,2,,,,,,
5,32,3212,2,314,314,,2,,,,,,
5,32,3212,2,314,315,,2,,,,,,
5,32,3213,2,128,301,,1,1,6,"FOURTNIGHT",22,8,0
5,32,3213,2,128,302,,2,,,,,,
5,32,3213,2,128,303,,2,,,,,,
5,32,3213,2,128,304,,2,,,,,,
5,32,3213,2,128,305,,1,10,2,,250,0,0
5,32,3213,2,128,306,,1,4,2,,500,200,20
5,32,3213,2,128,307,,1,5,6,"WHEN NECESSARY",,,
5,32,3213,2,128,308,,1,10,2,,250,700,15
5,32,3213,2,128,309,,1,1,2,,5,,
5,32,3213,2,128,310,,1,1,2,,6,,
5,32,3213,2,128,311,,1,,,,,,
5,32,3213,2,128,312,,2,,,,,,
5,32,3213,2,128,313,,1,1,6,"FORTNIGHT",80,,25
5,32,3213,2,128,314,,2,,,,,,
5,32,3213,2,128,315,,1,10,2,,500,170,0
5,32,3215,1,1896,301,,1,1,2,,12,3,2
5,32,3215,1,1896,302,,2,,,,,,
5,32,3215,1,1896,303,,1,3,2,,30,12,4
5,32,3215,1,1896,304,,1,4,2,,25,7,3
5,32,3215,1,1896,305,,1,7,2,,32,32,45
5,32,3215,1,1896,306,,1,6,2,,300,120,18
5,32,3215,1,1896,307,,1,10,1,,324,105,26
5,32,3215,1,1896,308,,1,4,2,,250,65,20
5,32,3215,1,1896,309,,1,1,2,,11,5,
5,32,3215,1,1896,310,,1,4,2,,42,12,2
5,32,3215,1,1896,311,,1,4,2,,450,160,40
5,32,3215,1,1896,312,,1,2,2,,25,12,5
5,32,3215,1,1896,313,,1,1,2,,24,3,16
5,32,3215,1,1896,314,,1,1,2,,20,8,12
5,32,3215,1,1896,315,,2,,,,,,
5,32,3215,1,2978,301,,1,1,2,,90,0,25
5,32,3215,1,2978,302,,2,,,,,,
5,32,3215,1,2978,303,,2,,,,,,
5,32,3215,1,2978,304,,2,,,,,,
5,32,3215,1,2978,305,,1,3,2,,150,150,40
5,32,3215,1,2978,306,,2,,,,,,
5,32,3215,1,2978,307,,2,,,,,,
5,32,3215,1,2978,308,,2,,,,,,
5,32,3215,1,2978,309,,2,,,,,,
5,32,3215,1,2978,310,,1,1,3,,,50,0
5,32,3215,1,2978,311,,1,1,3,,,40,0
5,32,3215,1,2978,312,".",2,,,,,,
5,32,3215,1,2978,313,,2,,,,,,
5,32,3215,1,2978,314,,2,,,,,,
5,32,3215,1,2978,315,,2,,,,,,
5,32,3215,1,4712,301,,1,1,2,,16,5,2
5,32,3215,1,4712,302,,2,,,,,,
5,32,3215,1,4712,303,,1,5,1,,33,18,8
5,32,3215,1,4712,304,,1,6,2,,25,7,2
5,32,3215,1,4712,305,,1,12,2,,180,180,20
5,32,3215,1,4712,306,,1,8,1,,230,680,12
5,32,3215,1,4712,307,,1,20,1,,420,115,30
5,32,3215,1,4712,308,,1,6,2,,500,200,50
5,32,3215,1,4712,309,,1,1,2,,12,5,2
5,32,3215,1,4712,310,,1,1,2,,14,6,3
5,32,3215,1,4712,311,,1,5,2,,650,200,14
5,32,3215,1,4712,312,,1,3,2,,120,40,8
5,32,3215,1,4712,313,,1,1,2,,30,4,5
5,32,3215,1,4712,314,,1,1,2,,35,10,23
5,32,3215,1,4712,315,,2,,,,,,
5,32,3216,2,1184,301,,1,1,2,,9,,
5,32,3216,2,1184,302,,2,,,,,,
5,32,3216,2,1184,303,,2,,,,,,
5,32,3216,2,1184,304,,2,,,,,,
5,32,3216,2,1184,305,,1,5,2,,350,350,39
5,32,3216,2,1184,306,,1,1,2,,400,120,48
5,32,3216,2,1184,307,,1,2,1,,250,50,12
5,32,3216,2,1184,308,,1,3,2,,140,62,23
5,32,3216,2,1184,309,,2,,,,,,
5,32,3216,2,1184,310,,1,1,2,,40,12,5
5,32,3216,2,1184,311,,1,1,2,,120,56,10
5,32,3216,2,1184,312,,2,,,,,,
5,32,3216,2,1184,313,,2,,,,,,
5,32,3216,2,1184,314,,2,,,,,,
5,32,3216,2,1184,315,,2,,,,,,
5,32,3218,2,296,301,,1,1,2,,18,3,1
5,32,3218,2,296,302,,2,,,,,,
5,32,3218,2,296,303,,2,,,,,,
5,32,3218,2,296,304,,2,,,,,,
5,32,3218,2,296,305,,1,1,2,,100,,20
5,32,3218,2,296,306,,1,1,2,,12,,5
5,32,3218,2,296,307,,1,6,6,"REGULAR",200,,12
5,32,3218,2,296,308,,1,1,6,"WHEN NECESSARY",20,,20
5,32,3218,2,296,309,,2,,,,,,
5,32,3218,2,296,310,,1,1,3,,6,,
5,32,3218,2,296,311,,2,,,,,,
5,32,3218,2,296,312,,2,,,,,,
5,32,3218,2,296,313,,2,,,,,,
5,32,3218,2,296,314,,2,,,,,,
5,32,3218,2,296,315,,2,,,,,,
5,32,3221,2,132,301,,1,1,2,,12,2,0
5,32,3221,2,132,302,,1,4,2,,200,50,0
5,32,3221,2,132,303,,1,1,2,,30,10,0
5,32,3221,2,132,304,,2,,,,,,
5,32,3221,2,132,305,,1,3,6,"FORTHNIGHT",100,,20
5,32,3221,2,132,306,,1,2,2,,100,50,30
5,32,3221,2,132,307,,1,6,1,,200,100,10
5,32,3221,2,132,308,,1,4,1,,100,20,60
5,32,3221,2,132,309,,1,1,2,,10,2,0
5,32,3221,2,132,310,,2,,,,,,
5,32,3221,2,132,311,,1,2,3,,20,5,0
5,32,3221,2,132,312,,2,,,,,,
5,32,3221,2,132,313,,1,1,1,,20,0,0
5,32,3221,2,132,314,,2,,,,,,
5,32,3221,2,132,315,,2,,,,,,
5,32,3222,1,1624,301,,1,1,2,,15,6,2
5,32,3222,1,1624,302,,2,,,,,,
5,32,3222,1,1624,303,,1,4,1,,20,13,3
5,32,3222,1,1624,304,,1,5,2,,27,18,2
5,32,3222,1,1624,305,,1,13,2,,155,155,75
5,32,3222,1,1624,306,,1,15,1,,650,150,34
5,32,3222,1,1624,307,,1,24,1,,540,130,23
5,32,3222,1,1624,308,,1,5,2,,250,52,12
5,32,3222,1,1624,309,,1,1,2,,12,8,2
5,32,3222,1,1624,310,,1,6,2,,125,58,6
5,32,3222,1,1624,311,,1,6,2,,250,120,5
5,32,3222,1,1624,312,,1,2,2,,35,12,9
5,32,3222,1,1624,313,,1,1,2,,38,2,2
5,32,3222,1,1624,314,,2,,,,,,
5,32,3222,1,1624,315,,2,,,,,,
5,32,3222,1,2780,301,,1,6,1,,12,0,0
5,32,3222,1,2780,302,,2,,,,,,
5,32,3222,1,2780,303,,2,,,,,,
5,32,3222,1,2780,304,,1,1,2,,200,80,50
5,32,3222,1,2780,305,,1,1,2,,500,0,50
5,32,3222,1,2780,306,,1,4,1,,14,0,8
5,32,3222,1,2780,307,,1,25,1,,100,400,50
5,32,3222,1,2780,308,,1,5,2,,100,500,40
5,32,3222,1,2780,309,,1,2,2,,10,0,0
5,32,3222,1,2780,310,,1,1,3,,8,3,0
5,32,3222,1,2780,311,,1,1,3,,200,70,0
5,32,3222,1,2780,312,,2,,,,,,
5,32,3222,1,2780,313,,1,2,1,,12,0,0
5,32,3222,1,2780,314,,2,,,,,,
5,32,3222,1,2780,315,,2,,,,,,
5,32,3223,2,390,301,,1,1,2,,18,5,0
5,32,3223,2,390,302,,2,,,,,,
5,32,3223,2,390,303,,2,,,,,,
5,32,3223,2,390,304,,2,,,,,,
5,32,3223,2,390,305,,1,5,2,,800,,20
5,32,3223,2,390,306,,1,1,2,,100,40,45
5,32,3223,2,390,307,,1,1,6,"AS THE NEED BE",100,20,40
5,32,3223,2,390,308,,1,5,6,"AS THE NEED BE",400,80,30
5,32,3223,2,390,309,,1,1,2,,5,0,0
5,32,3223,2,390,310,,1,1,3,,5,0,0
5,32,3223,2,390,311,,1,1,3,,150,30,0
5,32,3223,2,390,312,,2,,,,,,
5,32,3223,2,390,313,,2,,,,,,
5,32,3223,2,390,314,,2,,,,,,
5,32,3223,2,390,315,,2,,,,,,
5,32,3223,2,578,301,,1,1,2,,15,4,0
5,32,3223,2,578,302,,2,,,,,,
5,32,3223,2,578,303,,2,,,,,,
5,32,3223,2,578,304,,2,,,,,,
5,32,3223,2,578,305,,1,1,2,,15,0,15
5,32,3223,2,578,306,,1,1,2,,30,10,20
5,32,3223,2,578,307,,1,3,6,"ALWAYS",50,15,20
5,32,3223,2,578,308,,1,2,3,,100,50,12
5,32,3223,2,578,309,,2,,,,,,
5,32,3223,2,578,310,,1,1,3,,8,0,0
5,32,3223,2,578,311,,2,,,,,,
5,32,3223,2,578,312,,2,,,,,,
5,32,3223,2,578,313,,2,,,,,,
5,32,3223,2,578,314,,2,,,,,,
5,32,3223,2,578,315,,2,,,,,,
3,33,3304,2,418,301,,1,1,4,,10,0,0
3,33,3304,2,418,302,,2,,,,,,
3,33,3304,2,418,303,,2,,,,,,
3,33,3304,2,418,304,,2,,,,,,
3,33,3304,2,418,305,,2,,,,,,
3,33,3304,2,418,306,,1,1,2,,100,0,70
3,33,3304,2,418,307,,1,2,2,,20,0,15
3,33,3304,2,418,308,,2,,,,,,
3,33,3304,2,418,309,,2,,,,,,
3,33,3304,2,418,310,,2,,,,,,
3,33,3304,2,418,311,,1,1,5,,25,0,8
3,33,3304,2,418,312,,2,,,,,,
3,33,3304,2,418,313,,2,,,,,,
3,33,3304,2,418,314,,2,,,,,,
3,33,3304,2,418,315,,2,,,,,,
3,33,3307,2,688,301,,1,1,5,,200,0,99
3,33,3307,2,688,302,,2,,,,,,
3,33,3307,2,688,303,,2,,,,,,
3,33,3307,2,688,304,,2,,,,,,
3,33,3307,2,688,305,,2,,,,,,
3,33,3307,2,688,306,,1,1,1,,150,0,99
3,33,3307,2,688,307,,1,4,1,,120,0,70
3,33,3307,2,688,308,,2,,,,,,
3,33,3307,2,688,309,,1,,3,,12,0,5
3,33,3307,2,688,310,,2,,,,,,
3,33,3307,2,688,311,,1,1,3,,15,0,6
3,33,3307,2,688,312,,2,,,,,,
3,33,3307,2,688,313,,1,1,2,,11,0,5
3,33,3307,2,688,314,,1,1,2,,14,3,0
3,33,3307,2,688,315,,2,,,,,,
3,33,3310,2,476,301,,1,1,2,,40,0,20
3,33,3310,2,476,302,,2,,,,,,
3,33,3310,2,476,303,,2,,,,,,
3,33,3310,2,476,304,,2,,,,,,
3,33,3310,2,476,305,,2,,,,,,
3,33,3310,2,476,306,,1,1,2,,45,0,30
3,33,3310,2,476,307,,1,3,1,,15,0,12
3,33,3310,2,476,308,,2,,,,,,
3,33,3310,2,476,309,,2,,,,,,
3,33,3310,2,476,310,,2,,,,,,
3,33,3310,2,476,311,,1,1,3,,10,0,0
3,33,3310,2,476,312,,2,,,,,,
3,33,3310,2,476,313,,2,,,,,,
3,33,3310,2,476,314,,2,,,,,,
3,33,3310,2,476,315,,2,,,,,,
3,33,3311,1,702,301,,1,1,2,,20,0,8
3,33,3311,1,702,302,,1,2,2,,30,0,12
3,33,3311,1,702,303,,2,,,,,,
3,33,3311,1,702,304,,2,,,,,,
3,33,3311,1,702,305,,2,,,,,,
3,33,3311,1,702,306,,1,1,2,,25,0,20
3,33,3311,1,702,307,,1,2,1,,30,10,12
3,33,3311,1,702,308,,2,,,,,,
3,33,3311,1,702,309,,1,1,2,,10,0,2
3,33,3311,1,702,310,,1,1,3,,15,4,0
3,33,3311,1,702,311,,1,1,3,,20,0,0
3,33,3311,1,702,312,,2,,,,,,
3,33,3311,1,702,313,,2,,,,,,
3,33,3311,1,702,314,,2,,,,,,
3,33,3311,1,702,315,,2,,,,,,
3,33,3313,2,930,301,,1,1,2,,20,0,5
3,33,3313,2,930,302,,1,1,2,,50,0,20
3,33,3313,2,930,303,,2,,,,,,
3,33,3313,2,930,304,,1,1,5,,40,0,20
3,33,3313,2,930,305,,2,,,,,,
3,33,3313,2,930,306,,1,1,2,,200,0,99
3,33,3313,2,930,307,,1,3,,,,,
3,33,3313,2,930,308,,1,1,4,,50,0,30
3,33,3313,2,930,309,,1,1,3,,20,6,0
3,33,3313,2,930,310,,1,1,3,,25,1,0
3,33,3313,2,930,311,,1,1,3,,22,1,0
3,33,3313,2,930,312,,2,,,,,,
3,33,3313,2,930,313,,2,,,,,,
3,33,3313,2,930,314,,2,,,,,,
3,33,3313,2,930,315,,2,,,,,,
3,33,3318,2,30,301,,1,1,2,,40,0,20
3,33,3318,2,30,302,,1,1,2,,60,0,25
3,33,3318,2,30,303,,2,,,,,,
3,33,3318,2,30,304,,2,,,,,,
3,33,3318,2,30,305,,2,,,,,,
3,33,3318,2,30,306,,1,1,1,,120,0,90
3,33,3318,2,30,307,,1,4,1,,20,0,12
3,33,3318,2,30,308,,2,,,,,,
3,33,3318,2,30,309,,2,,,,,,
3,33,3318,2,30,310,,2,,,,,,
3,33,3318,2,30,311,,1,1,3,,10,0,0
3,33,3318,2,30,312,,2,,,,,,
3,33,3318,2,30,313,,2,,,,,,
3,33,3318,2,30,314,,2,,,,,,
3,33,3318,2,30,315,,2,,,,,,
3,33,3321,1,1182,301,,1,1,2,,50,0,32
3,33,3321,1,1182,302,,2,,,,,,
3,33,3321,1,1182,303,,2,,,,,,
3,33,3321,1,1182,304,,2,,,,,,
3,33,3321,1,1182,305,,2,,,,,,
3,33,3321,1,1182,306,,1,1,2,,35,0,28
3,33,3321,1,1182,307,,1,4,1,,65,15,40
3,33,3321,1,1182,308,,1,1,3,,15,5,11
3,33,3321,1,1182,309,,1,1,2,,12,3,0
3,33,3321,1,1182,310,,1,1,2,,15,1,0
3,33,3321,1,1182,311,,1,1,3,,20,0,0
3,33,3321,1,1182,312,,1,4,2,,20,0,0
3,33,3321,1,1182,313,,2,,,,,,
3,33,3321,1,1182,314,,2,,,,,,
3,33,3321,1,1182,315,,2,,,,,,
3,33,3323,2,92,301,,1,1,2,,120,0,70
3,33,3323,2,92,302,,1,2,3,,50,0,20
3,33,3323,2,92,303,,2,,,,,,
3,33,3323,2,92,304,,2,,,,,,
3,33,3323,2,92,305,,2,,,,,,
3,33,3323,2,92,306,,2,,,,,,
3,33,3323,2,92,307,,1,3,1,,40,0,30
3,33,3323,2,92,308,,2,,,,,,
3,33,3323,2,92,309,,2,,,,,,
3,33,3323,2,92,310,,2,,,,,,
3,33,3323,2,92,311,,2,,,,,,
3,33,3323,2,92,312,,2,,,,,,
3,33,3323,2,92,313,,2,,,,,,
3,33,3323,2,92,314,,2,,,,,,
3,33,3323,2,92,315,,2,,,,,,
2,34,3401,2,526,301,,1,1,2,,30,,10
2,34,3401,2,526,302,,2,,,,,,
2,34,3401,2,526,303,,2,,,,,,
2,34,3401,2,526,304,,2,,,,,,
2,34,3401,2,526,305,,2,,,,,,
2,34,3401,2,526,306,,1,1,2,,35,,35
2,34,3401,2,526,307,,1,1,1,,100,20,35
2,34,3401,2,526,308,,1,1,2,,,,
2,34,3401,2,526,309,,2,,,,,,
2,34,3401,2,526,310,,2,,,,,,
2,34,3401,2,526,311,,2,,,,,,
2,34,3401,2,526,312,,2,,,,,,
2,34,3401,2,526,313,,2,,,,,,
2,34,3401,2,526,314,,2,,,,,,
2,34,3401,2,526,315,,2,,,,,,
2,34,3403,2,198,301,,1,1,3,,50,,
2,34,3403,2,198,302,,1,1,2,,850,,
2,34,3403,2,198,303,,2,,,,,,
2,34,3403,2,198,304,,2,,,,,,
2,34,3403,2,198,305,,1,1,3,,200,155,45
2,34,3403,2,198,306,,1,1,2,,150,,30
2,34,3403,2,198,307,,1,5,1,,100,200,50
2,34,3403,2,198,308,,1,1,2,,,,
2,34,3403,2,198,309,,2,,,,,,
2,34,3403,2,198,310,,2,,,,,,
2,34,3403,2,198,311,,1,1,4,,250,,
2,34,3403,2,198,312,,2,,,,,,
2,34,3403,2,198,313,,2,,,,,,
2,34,3403,2,198,314,,2,,,,,,
2,34,3403,2,198,315,,2,,,,,,
2,34,3405,2,456,301,,1,1,2,,400,,50
2,34,3405,2,456,302,,1,1,2,,400,,11
2,34,3405,2,456,303,,2,,,,,,
2,34,3405,2,456,304,,2,,,,,,
2,34,3405,2,456,305,,1,1,3,,200,,
2,34,3405,2,456,306,,1,1,2,,350,,25
2,34,3405,2,456,307,,1,1,1,,400,50,10
2,34,3405,2,456,308,,1,1,3,,180,100,10
2,34,3405,2,456,309,,2,,,,,,
2,34,3405,2,456,310,,2,,,,,,
2,34,3405,2,456,311,,2,,,,,,
2,34,3405,2,456,312,,2,,,,,,
2,34,3405,2,456,313,,2,,,,,,
2,34,3405,2,456,314,,2,,,,,,
2,34,3405,2,456,315,,2,,,,,,
2,34,3405,2,1706,301,,1,1,3,,5,5,
2,34,3405,2,1706,302,,1,1,2,,210,,
2,34,3405,2,1706,303,,2,,,,,,
2,34,3405,2,1706,304,,2,,,,,,
2,34,3405,2,1706,305,,2,,,,,,
2,34,3405,2,1706,306,,1,1,2,,200,,25
2,34,3405,2,1706,307,,1,3,1,,150,,30
2,34,3405,2,1706,308,,2,,,,,,
2,34,3405,2,1706,309,,2,,,,,,
2,34,3405,2,1706,310,,2,,,,,,
2,34,3405,2,1706,311,,2,,,,,,
2,34,3405,2,1706,312,,2,,,,,,
2,34,3405,2,1706,313,,2,,,,,,
2,34,3405,2,1706,314,,2,,,,,,
2,34,3405,2,1706,315,,2,,,,,,
2,34,3408,2,870,301,,1,,2,,100,,35
2,34,3408,2,870,302,,2,,,,,,
2,34,3408,2,870,303,,2,,,,,,
2,34,3408,2,870,304,,2,,,,,,
2,34,3408,2,870,305,,2,,,,,,
2,34,3408,2,870,306,,1,,2,,250,,20
2,34,3408,2,870,307,,1,,2,,,,
2,34,3408,2,870,308,,1,,4,,120,40,
2,34,3408,2,870,309,,2,,,,,,
2,34,3408,2,870,310,,2,,,,,,
2,34,3408,2,870,311,,1,,3,,50,,
2,34,3408,2,870,312,,2,,,,,,
2,34,3408,2,870,313,,2,,,,,,
2,34,3408,2,870,314,,2,,,,,,
2,34,3408,2,870,315,,2,,,,,,
2,34,3410,2,42,301,,1,1,2,,100,,8
2,34,3410,2,42,302,,1,1,2,,200,,12
2,34,3410,2,42,303,,2,,,,,,
2,34,3410,2,42,304,,2,,,,,,
2,34,3410,2,42,305,,1,1,2,,200,200,
2,34,3410,2,42,306,,1,1,2,,300,,
2,34,3410,2,42,307,,1,2,2,,100,300,20
2,34,3410,2,42,308,,1,1,2,,400,,
2,34,3410,2,42,309,,2,,,,,,
2,34,3410,2,42,310,,1,1,2,,150,,10
2,34,3410,2,42,311,,2,,,,,,
2,34,3410,2,42,312,,2,,,,,,
2,34,3410,2,42,313,,2,,,,,,
2,34,3410,2,42,314,,2,,,,,,
2,34,3410,2,42,315,,2,,,,,,
2,34,3412,2,156,301,,1,1,2,,130,,20
2,34,3412,2,156,302,,1,1,2,,800,,28
2,34,3412,2,156,303,,2,,,,,,
2,34,3412,2,156,304,,2,,,,,,
2,34,3412,2,156,305,,1,1,2,,600,600,12
2,34,3412,2,156,306,,1,1,2,,100,,30
2,34,3412,2,156,307,,1,10,1,,250,,70
2,34,3412,2,156,308,,1,1,3,,300,,30
2,34,3412,2,156,309,,1,1,3,,100,,40
2,34,3412,2,156,310,,1,1,3,,100,14,
2,34,3412,2,156,311,,1,1,3,,210,70,14
2,34,3412,2,156,312,,2,,,,,,
2,34,3412,2,156,313,,2,,,,,,
2,34,3412,2,156,314,,2,,,,,,
2,34,3412,2,156,315,,2,,,,,,
2,34,3413,2,262,301,,1,1,3,,200,,40
2,34,3413,2,262,302,,1,1,4,,400,,12
2,34,3413,2,262,303,,2,,,,,,
2,34,3413,2,262,304,,2,,,,,,
2,34,3413,2,262,305,,2,,,,,,
2,34,3413,2,262,306,,1,1,3,,220,,50
2,34,3413,2,262,307,,1,1,3,,300,50,10
2,34,3413,2,262,308,,2,,,,,,
2,34,3413,2,262,309,,2,,,,,,
2,34,3413,2,262,310,,2,,,,,,
2,34,3413,2,262,311,,2,,,,,,
2,34,3413,2,262,312,,2,,,,,,
2,34,3413,2,262,313,,2,,,,,,
2,34,3413,2,262,314,,2,,,,,,
2,34,3413,2,262,315,,2,,,,,,
2,34,3415,2,268,301,,1,2,2,,50,,10
2,34,3415,2,268,302,,1,1,2,,101,,32
2,34,3415,2,268,303,,2,,,,,,
2,34,3415,2,268,304,,2,,,,,,
2,34,3415,2,268,305,,2,,,,,,
2,34,3415,2,268,306,,1,1,2,,100,,
2,34,3415,2,268,307,,1,1,1,,80,,22
2,34,3415,2,268,308,,2,,,,,,
2,34,3415,2,268,309,,2,,,,,,
2,34,3415,2,268,310,,2,,,,,,
2,34,3415,2,268,311,,1,,4,,125,,22
2,34,3415,2,268,312,,2,,,,,,
2,34,3415,2,268,313,,2,,,,,,
2,34,3415,2,268,314,,2,,,,,,
2,34,3415,2,268,315,,2,,,,,,
2,35,3501,1,702,301,,1,4,2,,100,20,30
2,35,3501,1,702,302,,1,1,3,,25,5,0
2,35,3501,1,702,303,,1,2,3,,25,10,2
2,35,3501,1,702,304,,1,5,1,,200,120,5
2,35,3501,1,702,305,,1,10,2,,180,180,60
2,35,3501,1,702,306,,1,7,2,,300,0,98
2,35,3501,1,702,307,,1,4,6,"WHEN NECESSARY",300,160,98
2,35,3501,1,702,308,,1,1,3,,80,10,0
2,35,3501,1,702,309,,1,3,2,,20,15,5
2,35,3501,1,702,310,,1,4,2,,100,60,25
2,35,3501,1,702,311,,1,4,3,,200,70,42
2,35,3501,1,702,312,,1,3,4,,22,5,6
2,35,3501,1,702,313,,1,4,1,,30,0,15
2,35,3501,1,702,314,,1,1,2,,38,18,30
2,35,3501,1,702,315,,2,,,,,,
2,35,3501,2,1228,301,,1,1,6,"WHEN NECESSARY",20,0,0
2,35,3501,2,1228,302,,2,,,,,,
2,35,3501,2,1228,303,,2,,,,,,
2,35,3501,2,1228,304,,1,1,1,,18,0,5
2,35,3501,2,1228,305,,1,2,6,"""",20,20,12
2,35,3501,2,1228,306,,1,1,1,,170,0,98
2,35,3501,2,1228,307,,1,3,6,"""",200,80,80
2,35,3501,2,1228,308,,1,1,2,,10,0,3
2,35,3501,2,1228,309,,1,1,2,,15,0,10
2,35,3501,2,1228,310,,1,3,2,,10,4,5
2,35,3501,2,1228,311,,1,3,3,,150,10,80
2,35,3501,2,1228,312,,1,,,,,,
2,35,3501,2,1228,313,,2,,,,,,
2,35,3501,2,1228,314,,1,1,1,,10,0,4
2,35,3501,2,1228,315,,2,,,,,,
2,35,3503,1,54,301,"VILLAGE DEVP. COMMITTED",1,1,3,,50,5,5
2,35,3503,1,54,302,"AGRICULTURAL COOP",2,,,,,,
2,35,3503,1,54,303,"SAVINGS & CRIDI COOP",2,,,,,,
2,35,3503,1,54,304,"BUSINESS ASSOC.",1,1,1,,120,40,20
2,35,3503,1,54,305,"WOMEN'S GROUP",1,1,2,,50,50,30
2,35,3503,1,54,306,"YOUTH GROUP",1,1,3,,40,5,38
2,35,3503,1,54,307,"POLITICAL GROUP",1,1,2,,200,80,60
2,35,3503,1,54,308,"CULTURAL GROUP",2,,2,,,,
2,35,3503,1,54,309,"HEALTH COMMITTEE",1,1,3,,10,2,3
2,35,3503,1,54,310,"SCHOOL COMMITTEE",1,1,3,,20,3,4
2,35,3503,1,54,311,"PARENT-TEACHER ASSOC.",1,1,3,,100,20,2
2,35,3503,1,54,312,"NGO",1,1,3,,10,4,1
2,35,3503,1,54,313,"COMMUNITY POLICE/WATCH GP",1,1,3,,20,0,5
2,35,3503,1,54,314,"DISABLED ASSOC.",1,1,4,,50,15,40
2,35,3503,1,54,315,"OTHER(SPECIFY)",2,,,,,,
2,35,3504,2,1288,301,,1,1,3,,120,1,80
2,35,3504,2,1288,302,,2,,,,,,
2,35,3504,2,1288,303,,2,,,,,,
2,35,3504,2,1288,304,,2,,,,,,
2,35,3504,2,1288,305,,2,,,,,,
2,35,3504,2,1288,306,,1,1,2,,115,0,11
2,35,3504,2,1288,307,,1,3,1,,400,80,18
2,35,3504,2,1288,308,,2,,,,,,
2,35,3504,2,1288,309,,2,,,,,,
2,35,3504,2,1288,310,,1,1,1,,12,0,8
2,35,3504,2,1288,312,,2,,,,,,
2,35,3504,2,1288,313,,1,1,2,,4,0,0
2,35,3504,2,1288,314,,2,,,,,,
2,35,3504,2,1288,315,,2,,,,,,
2,35,3506,2,1040,301,,1,1,2,,80,4,20
2,35,3506,2,1040,302,,2,,,,,,
2,35,3506,2,1040,303,,2,,,,,,
2,35,3506,2,1040,304,,2,,,,,,
2,35,3506,2,1040,305,,2,,,,,,
2,35,3506,2,1040,306,,1,1,2,,30,0,30
2,35,3506,2,1040,307,,1,3,2,,490,90,17
2,35,3506,2,1040,308,,1,1,5,,100,400,23
2,35,3506,2,1040,309,,2,,,,,,
2,35,3506,2,1040,310,,2,,,,,,
2,35,3506,2,1040,311,,2,,,,,,
2,35,3506,2,1040,312,,2,,,,,,
2,35,3506,2,1040,313,,1,1,2,,10,0,6
2,35,3506,2,1040,314,,2,,,,,,
2,35,3506,2,1040,315,,2,,,,,,
2,35,3507,2,746,301,"VILLAGE DEVPT.COMMITTEE",1,1,3,,50,0,40
2,35,3507,2,746,302,"AGRICULTURAL COOP",2,,,,,,
2,35,3507,2,746,303,"SAVINGS & CREDIT COOP",2,,,,,,
2,35,3507,2,746,304,"BUSINESS ASSOC.",1,1,2,,100,20,30
2,35,3507,2,746,305,"WOMEN'S GROUP",1,1,2,,60,60,20
2,35,3507,2,746,306,"YOUTH GROUP",1,1,2,,70,0,25
2,35,3507,2,746,307,"POLITICAL GROUP",1,3,,,600,100,
2,35,3507,2,746,308,"CULTURAL GROUP",2,,,,,,
2,35,3507,2,746,309,"HRALTH COMMITTEE",2,,,,,,
2,35,3507,2,746,310,"SCHOOL COMMITTEE",1,1,3,,120,15,60
2,35,3507,2,746,311,"PARENT-TEACHER ASSOC.",1,3,3,,400,30,75
2,35,3507,2,746,312,"NGO",2,,,,,,
2,35,3507,2,746,313,"COMMUNITY POLICE/WATCH GP",1,2,2,,60,3,43
2,35,3507,2,746,314,"DISABLED ASSOC.",2,,,,,,
2,35,3507,2,746,315,"OTHER(SPECIFY)",2,,,,,,
2,35,3509,2,1310,301,,1,1,5,,500,200,50
2,35,3509,2,1310,302,,1,1,5,,50,0,0
2,35,3509,2,1310,303,,2,,,,,,
2,35,3509,2,1310,304,,2,,,,,,
2,35,3509,2,1310,305,,1,1,5,,25,25,0
2,35,3509,2,1310,306,,2,,,,,,
2,35,3509,2,1310,307,,1,3,1,,600,300,98
2,35,3509,2,1310,309,,1,1,2,,5,1,0
2,35,3509,2,1310,310,,1,1,5,,5,0,0
2,35,3509,2,1310,311,,1,2,3,,20,2,0
2,35,3509,2,1310,312,,2,,,,,,0
2,35,3509,2,1310,313,,1,1,1,,5,0,0
2,35,3509,2,1310,314,,2,,,,,,
2,35,3509,2,1310,315,,2,,,,,,
