"zone","state","lga","sector","ea","hhid","indiv","s4aq1","s4aq2a","s4aq2b","s4aq2c","s4aq3","s4aq4","s4aq5","s4aq6a","s4aq6b","s4aq6c","s4aq7a","s4aq7b","s4aq7c","s4aq8a","s4aq8b","s4aq8c","s4aq9","s4aq10","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq15","s4aq16","s4aq17","s4aq18","s4aq19","s4aq20","s4aq20b","s4aq21","s4aq22a","s4aq22b","s4aq22c","s4aq22d","s4aq22e","s4aq23","s4aq24","s4aq25","s4aq26","s4aq27","s4aq28","s4aq29","s4aq30","s4aq31","s4aq32","s4aq33","s4aq34","s4aq35","s4aq35b","s4aq35c","s4aq36","s4aq36b","s4aq37","s4aq38","s4aq39","s4aq40","s4aq41","s4aq42","s4aq43","s4aq44a","s4aq44b","s4aq45a","s4aq45b","s4aq46","s4aq47","s4aq48","s4aq49","s4aq50","s4aq51","s4aq52","s4aq53","s4aq54","s4aq54b","trackingobs"
3,20,2019,2,344,200123,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,1,1,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200123,6,1,8,,,1,1,2,8,,,4,,,7,,,0,200,,30,,10,2,,2,,,2,,,,,2,2,2,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,11.8000001907349,106.199996948242,1,,0
3,20,2019,2,344,200123,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,1,0,0,2,,,,,,,,,,0
3,20,2019,2,344,200123,8,1,8,,,1,1,3,8,,,4,,,7,,,0,150,,30,,20,2,,2,,,2,,,,,2,2,2,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,7.09999990463257,10.6000003814697,1,,0
3,20,2019,2,344,200124,1,2,,,,1,1,3,5,,,1,,,2,,,0,100,0,10,0,15,1,250,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200124,2,2,,,,1,1,6,2,,,1,,,2,,,0,400,0,30,2,0,1,2700,2,,,1,850,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,1,1,1,1,,4,1,,2,,1,1,0,0,4,0,2,,,,,,,,,,0
3,20,2019,2,344,200124,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200124,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200124,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,1,1,1,1,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200124,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,180,3,,0,2,2,2,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,12.5,87.3000030517578,1,,0
3,20,2019,2,344,200124,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,,,2,,0
3,20,2019,2,344,200125,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200125,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,4,1,1,2,,,,,,,,,,0
3,20,2019,2,344,200125,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200125,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200125,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,2,,,,,,,,,,,1,12.6000003814697,97.0999984741211,1,,0
3,20,2019,2,344,200125,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,1,2,,,,,,,,,,0
3,20,2019,2,344,200125,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,200,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,13.5,98.4000015258789,1,,0
3,20,2019,2,344,200125,8,1,4,,,1,1,4,5,,,2,,,3,,,0,150,0,30,1,0,1,600,2,,,2,,,,,2,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10.3999996185303,76.5,1,,0
3,20,2019,2,344,200125,9,1,4,,,1,1,4,5,,,2,,,3,,,0,150,0,45,0,30,1,450,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,8.60000038146973,60.5,1,,0
3,20,2019,2,344,200125,10,1,3,,,1,1,8,2,,,2,,,3,,,0,100,0,45,0,20,1,450,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,6.40000009536743,50.5999984741211,1,,0
3,20,2019,2,344,200125,11,1,3,,,1,1,8,2,,,2,,,3,,,0,100,0,45,0,30,1,450,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,6.30000019073486,50.5999984741211,1,,0
3,20,2019,2,344,200126,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200126,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,5,2,0,0,2,,,,,,,,,,0
3,20,2019,2,344,200126,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200126,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
3,20,2019,2,344,200126,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200126,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200126,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200126,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,15.5,96.8000030517578,1,,0
3,20,2019,2,344,200126,9,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,15.5,86.8000030517578,1,,0
3,20,2019,2,344,200127,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200127,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,,1,2,2,2,,,,,,,,,,0
3,20,2019,2,344,200127,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200127,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200127,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200127,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,9.80000019073486,74.8000030517578,1,,0
3,20,2019,2,344,200127,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
3,20,2019,2,344,200127,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200127,9,2,,,,1,2,,8,,,4,,,7,,,0,50,0,15,0,30,1,300,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200127,10,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,11.5,96.6999969482422,1,,0
3,20,2019,2,344,200127,11,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,7.59999990463257,68.5,1,,0
3,20,2019,2,344,200128,1,2,,,,3,,,,,,,,,,,,,,,,,,1,1500,2,,,1,1500,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200128,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,3,0,0,0,2,,,,,,,,,,0
3,20,2019,2,344,200128,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200128,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200128,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200129,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200129,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,3,3,0,0,2,,,,,,,,,,0
3,20,2019,2,344,200129,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2019,2,344,200129,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200129,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200129,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200129,7,2,,,,3,,,,,,,,,,,,,,,,,,1,110,2,,,2,,,,,2,2,2,2,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,11.5,99,1,,0
3,20,2019,2,344,200129,8,2,,,,3,,,,,,,,,,,,,,,,,,1,200,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,7.09999990463257,60,1,,0
3,20,2019,2,344,200130,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,2,2,,,,1,1,3,1,,,1,,,2,,,0,140,1,30,,40,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,2,,1,1,4,0,1,1,1,2,,,,,,,,,0
3,20,2019,2,344,200130,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,5,2,,,,1,1,4,1,,,1,,,2,,,0,250,,45,,40,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,2,,1,1,5,0,0,0,1,2,,,,,,,,,0
3,20,2019,2,344,200130,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,9,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,10,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,11,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2019,2,344,200130,12,2,,,,1,1,2,1,,,1,,,2,,,0,350,1,20,,45,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,12.1000003814697,72.0999984741211,1,,0
3,20,2009,2,240,200131,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,9,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,6.69999980926514,69.5,1,,0
3,20,2009,2,240,200131,10,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,0
3,20,2009,2,240,200131,11,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,4.59999990463257,54.0999984741211,1,,0
3,20,2009,2,240,200132,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200132,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,1,2,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,2,0,0,2,,,,,,,,,,0
3,20,2009,2,240,200132,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200132,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,2,,,,,,,,,,,1,14,100,1,,0
3,20,2009,2,240,200132,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10,65.5999984741211,1,,0
3,20,2009,2,240,200133,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200133,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,,,,,,,,2,,,,,,,0
3,20,2009,2,240,200133,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200133,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,2,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200133,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,2,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200133,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,14.1999998092651,99.0999984741211,1,,0
3,20,2009,2,240,200133,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,11.3000001907349,87.129997253418,1,,0
3,20,2009,2,240,200133,8,1,8,,,1,1,1,2,,,1,,,2,,,0,100,1,30,0,40,1,1400,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,8.5,52.0999984741211,1,,0
3,20,2009,2,240,200134,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200134,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
3,20,2009,2,240,200134,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200134,4,2,,,,1,1,3,5,,,2,,,3,,".",0,200,0,20,1,0,1,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,13.6999998092651,98.5,1,,0
3,20,2009,2,240,200134,5,2,,,,1,1,14,5,,,2,,,3,,,0,200,0,20,1,0,1,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,9.19999980926514,75,1,,0
3,20,2009,2,240,200135,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200135,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,1,0,0,1,2,,,,2,,,,,0
3,20,2009,2,240,200135,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200135,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200135,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200136,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200136,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,1,0,0,2,,,,,2,,,,,0
3,20,2009,2,240,200136,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200136,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200136,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200136,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,0,0,0,2,,,,,,,,,,0
3,20,2009,2,240,200136,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200137,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200137,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
3,20,2009,2,240,200137,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0
3,20,2009,2,240,200137,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,12.8000001907349,96.6999969482422,1,,0
3,20,2009,2,240,200137,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,,,,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,0,0,2,,0
3,20,2009,2,240,200138,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,2,,,,,,,,,,,2,,,,,0
3,20,2009,2,240,200138,2,1,3,,,1,1,7,1,,,1,,,2,,,0,100,,20,,40,1,350,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,3,1,1,0,2,,,,,,,,,,0
