"zone","state","lga","sector","ea","hhid","indiv","s3bq1a","s3bq1b","s3bq1c","s3bsept10","s3bq1d","s3bq1e","s3bq1f","s3boct10","s3bq1g","s3bq1h","s3bq1i","s3bnov10","s3bq1j","s3bq1k","s3bq1l","s3bdec10","s3bq1m","s3bq1n","s3bq1o","s3bjan11","s3bq1p","s3bq1q","s3bq1r","s3bfeb11","trackingobs"
5,32,3216,2,1184,320145,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320146,1,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320146,2,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320146,3,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320146,4,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320146,5,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320146,6,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320146,7,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320147,1,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320147,2,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320147,3,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320148,1,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320148,2,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320148,3,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320149,1,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320150,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320150,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320150,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320151,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320151,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320151,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320151,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320151,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320152,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320152,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320152,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320152,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320152,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320152,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320153,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320153,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320153,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320153,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320154,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320154,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320155,1,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
5,32,3223,2,390,320155,2,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
5,32,3223,2,390,320155,3,14,14,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320155,4,14,14,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320155,5,14,14,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320156,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320156,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320156,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320156,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320156,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320156,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320157,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320157,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320157,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320157,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320158,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320158,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320158,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320158,4,15,,,,15,,,,15,,,,15,,,,15,,,,15,,,,0
5,32,3223,2,390,320158,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320158,6,15,,,,15,,,,15,,,,15,,,,15,,,,15,,,,0
5,32,3223,2,390,320158,7,15,,,,15,,,,15,,,,15,,,,15,,,,15,,,,0
5,32,3223,2,390,320158,8,15,,,,15,,,,15,,,,15,,,,15,,,,15,,,,0
5,32,3223,2,390,320158,9,15,,,,15,,,,15,,,,15,,,,15,,,,15,,,,0
5,32,3223,2,390,320158,10,15,,,,15,,,,15,,,,15,,,,15,,,,15,,,,0
5,32,3223,2,390,320159,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320159,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320159,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320159,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320159,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320159,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320159,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320160,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320160,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320160,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320160,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320160,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320160,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3223,2,390,320160,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320161,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320161,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320161,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320161,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320161,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320162,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320162,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320162,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320162,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320162,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320162,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320163,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320163,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320163,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320163,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320163,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,9,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,10,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,11,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320164,12,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320165,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320165,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,9,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320166,10,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320167,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320167,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320167,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320167,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320167,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320167,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320168,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320168,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320168,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320169,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320169,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320169,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320169,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320169,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320169,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320169,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320170,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320170,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3221,2,132,320170,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320171,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320171,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320171,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320171,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320171,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320171,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,9,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,10,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,11,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,12,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,13,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320172,14,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320173,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320173,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320173,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320173,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320173,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,9,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,10,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320174,12,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320175,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320175,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320175,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320175,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320175,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320175,6,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3210,2,1692,320175,7,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3210,2,1692,320175,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320176,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320176,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320176,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320176,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320177,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320178,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320178,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320178,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320178,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320178,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320178,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320179,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320179,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320179,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320179,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320179,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320179,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320179,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320180,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320180,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3210,2,1692,320180,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320181,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320181,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320181,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320181,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320181,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320181,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320182,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320182,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320182,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320182,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320182,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320182,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320183,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320184,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320184,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320184,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320184,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320185,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320185,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320186,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320186,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320186,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320186,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320186,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320186,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320186,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320187,1,13,,,,13,,,,13,,,,13,,,,13,,,,13,,,,0
5,32,3216,2,1184,320187,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
5,32,3216,2,1184,320187,3,7,,,,7,,,,7,,,,7,,,,7,,,,7,,,,0
5,32,3216,2,1184,320187,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320187,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320187,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320187,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320187,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320187,9,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320187,10,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
5,32,3216,2,1184,320187,12,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320188,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320188,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320188,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3216,2,1184,320189,1,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320189,2,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320189,3,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3216,2,1184,320189,4,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3207,2,1464,320190,1,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3207,2,1464,320190,2,,,14,,,,14,,,,14,,,,14,,,,14,,,,14,,0
5,32,3213,2,128,320191,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320191,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320191,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320191,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3213,2,128,320191,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320192,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320192,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320192,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320193,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320193,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320193,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320193,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320193,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320193,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3212,2,314,320194,1,14,,,"14    14    14    14",,,14,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320194,2,14,,,"14    14    14    14",,,14,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320194,3,14,,,"14    14    14    14",,,14,,,,,,,,,,,,,,,,,,0
5,32,3207,2,1464,320197,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3207,2,1464,320197,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3207,2,1464,320197,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3207,2,1464,320197,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3207,2,1464,320197,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
5,32,3207,2,1464,320198,1,2,,,,13,,,,13,,,,13,,,,13,,,,13,,,,1
5,32,3207,2,1464,320198,2,13,,,,13,,,,13,,,,13,,,,13,,,,13,,,,1
5,32,3207,2,1464,320198,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,1
5,32,3207,2,1464,320198,4,8,,,,8,,,,8,,,,8,,,,8,,,,14,,,,1
