"zone","state","lga","sector","ea","ric","hhid","item_cd","s10bq1","s10bq2a","s10bq2b","s10bq3a","s10bq3b","s10bq4","s10bq5a","s10bq5b","s10bq6a","s10bq6b"
2,15,1502,2,590,1002,150040,10,1,3,1,3,1,300,0,,0,
2,15,1502,2,590,1002,150040,12,1,4.44,1,4.44,1,240,0,,0,
2,15,1502,2,590,1002,150040,13,1,,,,,,,,,
2,15,1502,2,590,1002,150040,15,1,2,1,2,1,240,0,,0,
2,15,1502,2,590,1002,150040,31,1,5.2,1,5.2,1,250,0,,0,
2,15,1502,2,590,1002,150040,32,1,2,1,2,1,200,0,,0,
2,15,1502,2,590,1002,150040,36,1,4.46,1,4.46,1,200,0,,0,
2,15,1502,2,590,1002,150040,41,1,2.7,1,2.7,1,240,0,,0,
2,15,1502,2,590,1002,150040,44,1,3,3,3,3,500,0,,0,
2,15,1502,2,590,1002,150040,51,1,3,3,3,3,750,0,,0,
2,15,1502,2,590,1002,150040,53,1,3,1,3,1,300,0,,0,
2,15,1502,2,590,1002,150040,60,1,2.6,1,2.6,1,250,0,,0,
2,15,1502,2,590,1002,150040,71,1,4,1,4,1,300,0,,0,
2,15,1502,2,590,1002,150040,76,1,2,1,2,1,500,0,,0,
2,15,1502,2,590,1002,150040,90,1,2,1,2,1,800,0,,0,
2,15,1502,2,590,1002,150040,122,1,4,3,4,3,300,0,,0,
2,15,1502,2,590,1002,150040,130,1,2,1,2,1,660,0,,0,
2,15,1502,2,590,1002,150040,150,1,3,1,3,1,250,0,,0,
2,15,1510,2,616,1409,150041,10,1,21,1,21,1,,21,1,0,
2,15,1510,2,616,1409,150041,12,1,4,1,4,1,,0,,0,
2,15,1510,2,616,1409,150041,13,1,7.5,1,7.5,1,750,0,,0,
2,15,1510,2,616,1409,150041,15,1,7,1,7,1,840,0,,0,
2,15,1510,2,616,1409,150041,36,1,3.57,1,3.57,1,200,0,,0,
2,15,1510,2,616,1409,150041,42,1,3,1,0,,,3,1,0,
2,15,1510,2,616,1409,150041,50,1,2,3,2,3,500,0,,0,
2,15,1510,2,616,1409,150041,52,1,2,3,2,3,520,0,,0,
2,15,1510,2,616,1409,150041,70,1,2.6,1,2.6,1,150,0,,0,
2,15,1510,2,616,1409,150041,76,1,1.5,1,1.5,1,130,0,,0,
2,15,1510,2,616,1409,150041,103,1,2.2,1,2.2,1,500,0,,0,
2,15,1510,2,616,1409,150041,122,1,1,1,1,1,130,0,,0,
2,15,1510,2,616,1409,150041,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1510,2,616,1409,150041,153,1,36,3,36,3,300,0,,0,
2,15,1510,2,616,1409,150042,10,1,3,1,0,,,3,1,0,
2,15,1510,2,616,1409,150042,11,1,4.5,1,0,,,4.5,1,0,
2,15,1510,2,616,1409,150042,12,1,4,1,0,,,4,1,0,
2,15,1510,2,616,1409,150042,13,1,3,1,3,1,480,0,,0,
2,15,1510,2,616,1409,150042,15,1,3,1,3,1,360,0,,0,
2,15,1510,2,616,1409,150042,31,1,3.2,1,3.2,1,300,0,,0,
2,15,1510,2,616,1409,150042,32,1,2,1,2,1,200,0,,0,
2,15,1510,2,616,1409,150042,34,1,1.4,1,1.4,1,50,0,,0,
2,15,1510,2,616,1409,150042,36,1,3.57,1,3.57,1,100,0,,0,
2,15,1510,2,616,1409,150042,41,1,1.35,1,1.35,1,120,0,,0,
2,15,1510,2,616,1409,150042,44,1,3,3,3,3,500,0,,0,
2,15,1510,2,616,1409,150042,51,1,2,3,2,3,540,0,,0,
2,15,1510,2,616,1409,150042,61,1,2,1,2,1,100,0,,0,
2,15,1510,2,616,1409,150042,71,1,3,1,3,1,200,0,,0,
2,15,1510,2,616,1409,150042,73,1,4,1,4,1,100,0,,0,
2,15,1510,2,616,1409,150042,91,1,2,1,2,1,750,0,,0,
2,15,1510,2,616,1409,150042,107,1,2,1,2,1,300,0,,0,
2,15,1510,2,616,1409,150042,120,1,5,3,5,3,200,0,,0,
2,15,1510,2,616,1409,150042,121,1,1,1,1,1,350,0,,0,
2,15,1510,2,616,1409,150042,132,1,1,1,1,1,100,0,,0,
2,15,1510,2,616,1409,150043,11,1,15,1,0,,,15,1,0,
2,15,1510,2,616,1409,150043,13,1,4.5,1,4.5,1,450,0,,0,
2,15,1510,2,616,1409,150043,15,1,100,2,100,2,120,0,,0,
2,15,1510,2,616,1409,150043,31,1,2.5,1,2.5,1,150,0,,0,
2,15,1510,2,616,1409,150043,36,1,3.15,1,3.15,1,100,0,,0,
2,15,1510,2,616,1409,150043,42,1,3,1,3,1,200,0,,0,
2,15,1510,2,616,1409,150043,50,1,0.6,1,60,1,220,0,,0,
2,15,1510,2,616,1409,150043,52,1,0.6,1,60,1,250,0,,0,
2,15,1510,2,616,1409,150043,72,1,2.5,1,2.5,1,150,0,,0,
2,15,1510,2,616,1409,150043,76,1,,,,,,,,,
2,15,1510,2,616,1409,150043,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1510,2,616,1409,150044,12,1,7.5,1,0,,,7.5,1,0,
2,15,1510,2,616,1409,150044,13,1,7.5,1,0,,,7.5,1,0,
2,15,1510,2,616,1409,150044,14,1,3,1,3,1,300,0,,0,
2,15,1510,2,616,1409,150044,36,1,3.57,1,3.57,1,100,0,,0,
2,15,1510,2,616,1409,150044,41,1,3,1,3,1,200,0,,0,
2,15,1510,2,616,1409,150044,44,1,0.6,3,0.6,3,220,0,,0,
2,15,1510,2,616,1409,150044,51,1,35,3,35,3,140,0,,0,
2,15,1510,2,616,1409,150044,66,1,2.4,1,2.4,1,100,0,,0,
2,15,1510,2,616,1409,150044,71,1,1.5,1,1.5,1,50,0,,0,
2,15,1510,2,616,1409,150044,78,1,4,1,4,1,650,0,,0,
2,15,1510,2,616,1409,150044,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1510,2,616,1409,150045,10,1,9,1,0,,,9,1,0,
2,15,1510,2,616,1409,150045,12,1,6,1,0,,,6,1,0,
2,15,1510,2,616,1409,150045,13,1,,,,,,,,,
2,15,1510,2,616,1409,150045,15,1,7,1,7,1,840,0,,0,
2,15,1510,2,616,1409,150045,36,1,3.57,1,3.57,1,200,0,,0,
2,15,1510,2,616,1409,150045,42,1,6,1,0,,,6,1,0,
2,15,1510,2,616,1409,150045,50,1,1,3,1,3,250,0,,0,
2,15,1510,2,616,1409,150045,52,1,1,3,1,3,270,0,,0,
2,15,1510,2,616,1409,150045,70,1,2.6,1,2.6,1,130,0,,0,
2,15,1510,2,616,1409,150045,76,1,1.5,1,1.5,1,140,0,,0,
2,15,1510,2,616,1409,150045,93,1,1,1,1,1,750,0,,0,
2,15,1510,2,616,1409,150045,122,1,2,1,2,1,130,0,,0,
2,15,1510,2,616,1409,150045,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1510,2,616,1409,150045,140,1,1.5,1,1.5,1,100,0,,0,
2,15,1510,2,616,1409,150046,10,1,4,1,4,1,280,0,,0,
2,15,1510,2,616,1409,150046,12,1,3,1,3,1,210,0,,0,
2,15,1510,2,616,1409,150046,13,1,3,1,3,1,450,0,,0,
2,15,1510,2,616,1409,150046,15,1,4,1,4,1,460,0,,0,
2,15,1510,2,616,1409,150046,32,1,1,1,1,1,100,0,,0,
2,15,1510,2,616,1409,150046,34,1,1.73,1,1.73,1,100,0,,0,
2,15,1510,2,616,1409,150046,36,1,3.57,1,3.57,1,100,0,,0,
2,15,1510,2,616,1409,150046,42,1,2.7,1,2.7,1,240,0,,0,
2,15,1510,2,616,1409,150046,50,1,2,3,2,3,500,0,,0,
2,15,1510,2,616,1409,150046,52,1,1,3,1,3,270,0,,0,
2,15,1510,2,616,1409,150046,71,1,3,1,3,1,200,0,,0,
2,15,1510,2,616,1409,150046,73,1,2,1,2,1,150,0,,0,
2,15,1510,2,616,1409,150046,78,1,2,1,2,1,700,0,,0,
2,15,1510,2,616,1409,150046,93,1,2,1,2,1,1600,0,,0,
2,15,1510,2,616,1409,150046,122,1,3,3,3,3,250,0,,0,
2,15,1510,2,616,1409,150046,130,1,2,1,2,1,500,0,,0,
2,15,1510,2,616,1409,150046,140,1,3,1,3,1,300,0,,0,
2,15,1510,2,616,1409,150047,12,1,15,1,0,,,15,1,0,
2,15,1510,2,616,1409,150047,13,1,3,1,3,1,450,0,,0,
2,15,1510,2,616,1409,150047,15,1,150,2,150,2,160,0,,0,
2,15,1510,2,616,1409,150047,36,1,3.5,1,3.5,1,100,0,,0,
2,15,1510,2,616,1409,150047,43,1,3,1,3,1,200,0,,0,
2,15,1510,2,616,1409,150047,51,1,0.6,1,60,1,200,0,,0,
2,15,1510,2,616,1409,150047,53,1,0.6,1,60,1,240,0,,0,
2,15,1510,2,616,1409,150047,72,1,1.5,1,1.5,1,70,0,,0,
2,15,1510,2,616,1409,150047,76,1,1.5,1,1.5,1,100,0,,0,
2,15,1510,2,616,1409,150047,90,1,1.5,1,1.5,1,700,0,,0,
2,15,1510,2,616,1409,150047,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1510,2,616,1409,150047,153,1,,,,,,,,,
2,15,1510,2,616,1409,150048,10,1,21,1,0,,,21,1,0,
2,15,1510,2,616,1409,150048,12,1,10.5,1,0,,,10.5,1,0,
2,15,1510,2,616,1409,150048,15,1,7,2,7,2,840,0,,0,
2,15,1510,2,616,1409,150048,35,1,5,1,5,1,250,0,,0,
2,15,1510,2,616,1409,150048,40,1,6,1,0,,,6,1,0,
2,15,1510,2,616,1409,150048,43,1,1,3,1,3,250,0,,0,
2,15,1510,2,616,1409,150048,50,1,1,3,1,3,260,0,,0,
2,15,1510,2,616,1409,150048,65,1,2.6,1,2.6,1,120,0,,0,
2,15,1510,2,616,1409,150048,74,1,1.5,1,1.5,1,150,0,,0,
2,15,1510,2,616,1409,150048,102,1,2.2,1,2.2,1,400,0,,0,
2,15,1510,2,616,1409,150048,110,1,1,1,1,1,450,0,,0,
2,15,1510,2,616,1409,150048,122,1,1.5,1,1.5,1,400,0,,0,
2,15,1510,2,616,1409,150049,10,1,18,1,0,,,18,1,0,
2,15,1510,2,616,1409,150049,11,1,20,1,0,,,20,1,0,
2,15,1510,2,616,1409,150049,12,1,18,1,0,,,18,1,0,
2,15,1510,2,616,1409,150049,13,1,2,1,2,1,360,0,,0,
2,15,1510,2,616,1409,150049,15,1,3,1,3,1,360,0,,0,
2,15,1510,2,616,1409,150049,32,1,1,1,1,1,100,0,,0,
2,15,1510,2,616,1409,150049,42,1,2,1,2,1,240,0,,0,
2,15,1510,2,616,1409,150049,50,1,3,3,3,3,750,0,,0,
2,15,1510,2,616,1409,150049,52,1,3,3,3,3,800,0,,0,
2,15,1510,2,616,1409,150049,72,1,4,1,4,1,300,0,,0,
2,15,1510,2,616,1409,150049,80,1,1,1,1,1,700,0,,0,
2,15,1510,2,616,1409,150049,93,1,1,1,1,1,700,0,,0,
2,15,1510,2,616,1409,150049,122,1,3,3,3,3,250,0,,0,
2,15,1510,2,616,1409,150049,130,1,1,1,1,1,250,0,,0,
2,15,1510,2,616,1409,150049,140,1,1,1,1,1,150,0,,0,
2,15,1510,2,616,1409,150050,11,1,15,1,15,1,800,0,,0,
2,15,1510,2,616,1409,150050,12,1,15,1,15,1,1300,0,,0,
2,15,1510,2,616,1409,150050,13,1,6,1,6,1,1400,0,,0,
2,15,1510,2,616,1409,150050,30,1,1.35,1,1.35,1,100,0,,0,
2,15,1510,2,616,1409,150050,32,1,1,1,1,1,100,0,,0,
2,15,1510,2,616,1409,150050,34,1,1.73,1,1.57,1,100,0,,0,
2,15,1510,2,616,1409,150050,36,1,3.57,1,3.37,1,100,0,,0,
2,15,1510,2,616,1409,150050,42,1,2.7,1,2.7,1,240,0,,0,
2,15,1510,2,616,1409,150050,50,1,1,1,1,1,250,0,,0,
2,15,1510,2,616,1409,150050,52,1,2,3,2,3,750,0,,0,
2,15,1510,2,616,1409,150050,70,1,2.4,1,2.4,1,100,0,,0,
2,15,1510,2,616,1409,150050,72,1,3,1,3,1,200,0,,0,
2,15,1510,2,616,1409,150050,94,1,2,1,2,1,1600,0,,0,
2,15,1510,2,616,1409,150050,130,1,3,3,3,3,350,0,,0,
2,15,1510,2,616,1409,150050,140,1,3,1,3,1,200,0,,0,
2,15,1507,2,458,1206,150051,10,1,7.5,1,0,,,7.5,1,0,
2,15,1507,2,458,1206,150051,12,1,3,1,3,1,300,0,,0,
2,15,1507,2,458,1206,150051,14,1,100,2,100,2,120,0,,0,
2,15,1507,2,458,1206,150051,30,1,2.3,1,2.3,1,200,0,,0,
2,15,1507,2,458,1206,150051,36,1,3.5,1,3.5,1,500,0,,0,
2,15,1507,2,458,1206,150051,41,1,4.5,1,4.5,1,450,0,,0,
2,15,1507,2,458,1206,150051,44,1,60,4,60,4,200,0,,0,
2,15,1507,2,458,1206,150051,51,1,60,4,60,4,240,0,,0,
2,15,1507,2,458,1206,150051,70,1,2.4,1,2.4,1,100,0,,0,
2,15,1507,2,458,1206,150051,72,1,2.6,1,2.6,1,120,0,,0,
2,15,1507,2,458,1206,150051,76,1,1.5,1,1.5,1,100,0,,0,
2,15,1507,2,458,1206,150051,91,1,1.5,1,1.5,1,700,0,,0,
2,15,1507,2,458,1206,150051,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1507,2,458,1206,150051,140,1,1.5,1,1.5,1,350,0,,0,
2,15,1507,2,458,1206,150052,10,1,3,1,3,1,140,0,,0,
2,15,1507,2,458,1206,150052,12,1,5,1,5,1,250,0,,0,
2,15,1507,2,458,1206,150052,13,1,3,1,3,1,450,0,,0,
2,15,1507,2,458,1206,150052,14,1,2,1,2,1,500,0,,0,
2,15,1507,2,458,1206,150052,15,1,3,1,3,1,360,0,,0,
2,15,1507,2,458,1206,150052,42,1,2,1,2,1,240,0,,0,
2,15,1507,2,458,1206,150052,50,1,3,3,3,3,750,0,,0,
2,15,1507,2,458,1206,150052,52,1,4,3,4,3,1000,0,,0,
2,15,1507,2,458,1206,150052,53,1,5,1,5,1,300,0,,0,
2,15,1507,2,458,1206,150052,60,1,6,1,6,1,200,0,,0,
2,15,1507,2,458,1206,150052,72,1,5,1,5,1,300,0,,0,
2,15,1507,2,458,1206,150052,74,1,3,1,3,1,150,0,,0,
2,15,1507,2,458,1206,150052,76,1,1,1,1,1,250,0,,0,
2,15,1507,2,458,1206,150052,80,1,2,1,2,1,1000,0,,0,
2,15,1507,2,458,1206,150052,91,1,2,1,2,1,1800,0,,0,
2,15,1507,2,458,1206,150052,110,1,3,3,3,3,400,0,,0,
2,15,1507,2,458,1206,150052,122,1,3,3,3,3,350,0,,0,
2,15,1507,2,458,1206,150052,130,1,2,1,2,1,500,0,,0,
2,15,1507,2,458,1206,150052,140,1,1,1,1,1,200,0,,0,
2,15,1507,2,458,1206,150052,152,1,1,3,1,3,120,0,,0,
2,15,1507,2,458,1206,150053,10,1,21,1,0,,,21,1,0,
2,15,1507,2,458,1206,150053,11,1,6,1,0,,,6,1,0,
2,15,1507,2,458,1206,150053,12,1,10.5,1,0,,,10.5,1,0,
2,15,1507,2,458,1206,150053,42,1,6,1,0,,,6,1,0,
2,15,1507,2,458,1206,150053,50,1,1,1,3,1,250,0,,0,
2,15,1507,2,458,1206,150053,52,1,1,3,1,3,270,0,,0,
2,15,1507,2,458,1206,150053,76,1,1,1,1,1,200,0,,0,
2,15,1507,2,458,1206,150053,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1507,2,458,1206,150053,140,1,1.5,1,1.5,1,100,0,,0,
2,15,1507,2,458,1206,150054,12,1,,,,,,,,,
2,15,1507,2,458,1206,150054,13,1,4.5,1,4.5,1,450,0,,0,
2,15,1507,2,458,1206,150054,15,1,200,2,200,2,120,0,,0,
2,15,1507,2,458,1206,150054,31,1,2,1,2,1,200,0,,0,
2,15,1507,2,458,1206,150054,42,1,3,1,0,,,3,1,0,
2,15,1507,2,458,1206,150054,50,1,0.6,3,0.6,3,220,0,,0,
2,15,1507,2,458,1206,150054,52,1,0.6,3,0.6,3,240,0,,0,
2,15,1507,2,458,1206,150054,70,1,1.5,1,1.5,1,100,0,,0,
2,15,1507,2,458,1206,150054,72,1,2,1,2,1,200,0,,0,
2,15,1507,2,458,1206,150054,76,1,1.5,1,1.5,1,100,0,,0,
2,15,1507,2,458,1206,150054,90,1,1.5,1,1.5,1,750,0,,0,
2,15,1507,2,458,1206,150055,10,1,10.5,1,0,,,10.5,1,0,
2,15,1507,2,458,1206,150055,12,1,6,1,0,,,6,1,0,
2,15,1507,2,458,1206,150055,13,1,15,1,15,1,150,0,,0,
2,15,1507,2,458,1206,150055,15,1,7,2,7,2,840,0,,0,
2,15,1507,2,458,1206,150055,31,1,4.6,1,4.6,1,500,0,,0,
2,15,1507,2,458,1206,150055,42,1,7.5,1,0,,,7.5,1,0,
2,15,1507,2,458,1206,150055,50,1,1,3,1,3,250,0,,0,
2,15,1507,2,458,1206,150055,52,1,1,3,1,3,270,0,,0,
2,15,1507,2,458,1206,150055,61,1,2.6,1,2.6,1,120,0,,0,
2,15,1507,2,458,1206,150055,70,1,2.4,1,2.4,1,100,0,,0,
2,15,1507,2,458,1206,150055,76,1,3,1,3,1,200,0,,0,
2,15,1507,2,458,1206,150055,103,1,1.9,1,1.9,1,250,0,,0,
2,15,1507,2,458,1206,150055,111,1,1,1,1,1,550,0,,0,
2,15,1507,2,458,1206,150055,122,1,1,1,1,1,130,0,,0,
2,15,1507,2,458,1206,150055,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1507,2,458,1206,150055,140,1,1.5,1,1.5,1,100,0,,0,
2,15,1507,2,458,1206,150055,153,1,175,4,175,4,250,0,,0,
2,15,1507,2,458,1206,150056,12,1,14.8,1,0,,,14.8,1,0,
2,15,1507,2,458,1206,150056,14,1,3,1,3,1,900,0,,0,
2,15,1507,2,458,1206,150056,15,1,5,1,5,1,360,0,,0,
2,15,1507,2,458,1206,150056,30,1,5.2,1,5,1,300,0,,0,
2,15,1507,2,458,1206,150056,35,1,3.57,1,3.57,1,100,0,,0,
2,15,1507,2,458,1206,150056,40,1,4.05,1,4.05,1,360,0,,0,
2,15,1507,2,458,1206,150056,44,1,1,3,1,3,270,0,,0,
2,15,1507,2,458,1206,150056,51,1,1,3,1,3,250,0,,0,
2,15,1507,2,458,1206,150056,61,1,2.6,1,2.6,1,100,0,,0,
2,15,1507,2,458,1206,150056,70,1,2.4,1,2.4,1,100,0,,0,
2,15,1507,2,458,1206,150056,71,1,3,1,3,1,200,0,,0,
2,15,1507,2,458,1206,150056,75,1,1.5,1,1.5,1,50,0,,0,
2,15,1507,2,458,1206,150056,84,1,1.2,1,1.2,1,180,0,,0,
2,15,1507,2,458,1206,150056,104,1,1.1,1,1.1,1,500,0,,0,
2,15,1507,2,458,1206,150056,130,1,3,3,3,3,300,0,,0,
2,15,1507,2,458,1206,150056,131,1,1,1,1,1,320,0,,0,
2,15,1507,2,458,1206,150056,150,1,1,1,1,1,200,0,,0,
2,15,1507,2,458,1206,150057,10,1,21,1,0,,,21,1,0,
2,15,1507,2,458,1206,150057,12,1,10.5,1,0,,,10.5,1,0,
2,15,1507,2,458,1206,150057,13,1,10.5,1,10.5,1,1050,0,,0,
2,15,1507,2,458,1206,150057,15,1,7,2,7,2,840,0,,0,
2,15,1507,2,458,1206,150057,42,1,10.5,1,0,,,10.5,1,0,
2,15,1507,2,458,1206,150057,50,1,2,3,2,3,500,0,,0,
2,15,1507,2,458,1206,150057,52,1,2,3,2,3,540,0,,0,
2,15,1507,2,458,1206,150057,75,1,1.5,1,1.5,1,220,0,,0,
2,15,1507,2,458,1206,150058,10,1,14.8,1,0,,,14.8,1,0,
2,15,1507,2,458,1206,150058,12,1,14.8,1,0,,,14.8,1,0,
2,15,1507,2,458,1206,150058,13,1,3,1,3,1,480,0,,0,
2,15,1507,2,458,1206,150058,15,1,150,2,150,2,360,0,,0,
2,15,1507,2,458,1206,150058,31,1,5.2,1,5.2,1,350,0,,0,
2,15,1507,2,458,1206,150058,36,1,3.57,1,3.57,1,200,0,,0,
2,15,1507,2,458,1206,150058,42,1,2.7,1,2.7,1,240,0,,0,
2,15,1507,2,458,1206,150058,50,1,3,3,3,3,750,0,,0,
2,15,1507,2,458,1206,150058,52,1,3,3,3,3,700,0,,0,
2,15,1507,2,458,1206,150058,61,1,2.6,1,2.6,1,100,0,,0,
2,15,1507,2,458,1206,150058,70,1,2.4,1,2.4,1,100,0,,0,
2,15,1507,2,458,1206,150058,72,1,3,1,3,1,200,0,,0,
2,15,1507,2,458,1206,150058,80,1,1,1,1,1,600,0,,0,
2,15,1507,2,458,1206,150058,83,1,0.1,1,0.1,1,160,0,,0,
2,15,1507,2,458,1206,150058,93,1,1,1,1,1,700,0,,0,
2,15,1507,2,458,1206,150058,103,1,1.1,1,1.1,1,500,0,,0,
2,15,1507,2,458,1206,150058,122,1,4,3,4,3,450,0,,0,
2,15,1507,2,458,1206,150058,130,1,2,1,2,1,700,0,,0,
2,15,1507,2,458,1206,150058,140,1,3,1,3,1,100,0,,0,
2,15,1507,2,458,1206,150059,15,1,1.52,1,1.5,1,340,0,,0,
2,15,1507,2,458,1206,150059,60,1,1.55,1,1.55,1,250,0,,0,
2,15,1507,2,458,1206,150059,62,1,1.3,1,1.3,1,100,0,,0,
2,15,1507,2,458,1206,150059,113,1,0.5,1,0.5,1,240,0,,0,
2,15,1507,2,458,1206,150059,122,1,0.25,1,0.25,1,120,0,,0,
2,15,1507,2,458,1206,150059,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1507,2,458,1206,150059,152,1,160,4,160,4,360,0,,0,
2,15,1507,2,458,1206,150059,153,1,105,4,105,4,150,0,,0,
2,15,1507,2,458,1206,150060,10,1,10.5,1,0,,,10.5,1,0,
2,15,1507,2,458,1206,150060,12,1,10.5,1,0,,,10.5,1,0,
2,15,1507,2,458,1206,150060,13,1,7,1,7,1,1050,0,,0,
2,15,1507,2,458,1206,150060,42,1,7.5,1,0,,,7.5,1,0,
2,15,1507,2,458,1206,150060,50,1,2,3,2,3,750,0,,0,
2,15,1507,2,458,1206,150060,52,1,2,3,2,3,770,0,,0,
2,15,1503,2,634,1003,150061,14,1,10.5,1,10.5,1,1750,0,,0,
2,15,1503,2,634,1003,150061,15,1,7,1,7,1,840,0,,0,
2,15,1503,2,634,1003,150061,31,1,3.2,1,3.2,1,350,0,,0,
2,15,1503,2,634,1003,150061,36,1,3.57,1,3.57,1,150,0,,0,
2,15,1503,2,634,1003,150061,42,1,6,1,6,1,120,0,,0,
2,15,1503,2,634,1003,150061,50,1,1,3,1,3,230,0,,0,
2,15,1503,2,634,1003,150061,52,1,1,3,1,3,230,0,,0,
2,15,1503,2,634,1003,150061,70,1,1,1,1,1,120,0,,0,
2,15,1503,2,634,1003,150061,76,1,1.5,1,1.5,1,100,0,,0,
2,15,1503,2,634,1003,150061,102,1,1.1,1,1.1,1,350,0,,0,
2,15,1503,2,634,1003,150061,122,1,1,1,1,1,120,0,,0,
2,15,1503,2,634,1003,150061,130,1,1.5,1,1.5,1,400,0,,0,
2,15,1503,2,634,1003,150062,11,1,10.19,1,10.19,1,420,0,,0,
2,15,1503,2,634,1003,150062,12,1,10.5,1,10.5,1,420,0,,0,
2,15,1503,2,634,1003,150062,13,1,3,1,3,1,360,0,,0,
2,15,1503,2,634,1003,150062,14,1,15,2,15,2,460,0,,0,
2,15,1503,2,634,1003,150062,30,1,5.2,1,5.2,1,250,0,,0,
2,15,1503,2,634,1003,150062,41,1,1.38,1,1.38,1,120,0,,0,
2,15,1503,2,634,1003,150062,44,1,2,3,2,3,500,0,,0,
2,15,1503,2,634,1003,150062,60,1,2.6,1,2.6,1,100,0,,0,
2,15,1503,2,634,1003,150062,70,1,2.4,1,2.4,1,100,0,,0,
2,15,1503,2,634,1003,150062,72,1,4,1,4,1,200,0,,0,
2,15,1503,2,634,1003,150062,76,1,1.5,1,1.5,1,150,0,,0,
2,15,1503,2,634,1003,150062,93,1,2,1,2,1,1600,0,,0,
2,15,1503,2,634,1003,150062,103,1,0.3,1,0.3,1,250,0,,0,
2,15,1503,2,634,1003,150062,130,1,2,1,2,1,500,0,,0,
2,15,1503,2,634,1003,150062,140,1,4,1,4,1,260,0,,0,
2,15,1503,2,634,1003,150063,11,1,4,1,4,1,175,0,,0,
2,15,1503,2,634,1003,150063,12,1,3,1,3,1,300,0,,0,
2,15,1503,2,634,1003,150063,13,1,7,1,7,1,1000,0,,0,
2,15,1503,2,634,1003,150063,14,1,2,1,2,1,500,0,,0,
2,15,1503,2,634,1003,150063,15,1,1,1,1,1,240,0,,0,
2,15,1503,2,634,1003,150063,42,1,3,1,3,1,420,0,,0,
2,15,1503,2,634,1003,150063,50,1,2,3,2,3,750,0,,0,
2,15,1503,2,634,1003,150063,52,1,30,3,3,3,500,0,,0,
2,15,1503,2,634,1003,150063,70,1,2.4,1,2.4,1,100,0,,0,
2,15,1503,2,634,1003,150063,72,1,2,1,2,1,200,0,,0,
2,15,1503,2,634,1003,150063,76,1,1.5,1,1.5,1,50,0,,0,
2,15,1503,2,634,1003,150063,94,1,2,1,2,1,1600,0,,0,
2,15,1503,2,634,1003,150063,104,1,1.1,1,1.1,1,400,0,,0,
2,15,1503,2,634,1003,150063,111,1,2,3,2,3,300,0,,0,
2,15,1503,2,634,1003,150063,130,1,4,3,4,3,350,0,,0,
2,15,1503,2,634,1003,150063,131,1,2,1,2,1,550,0,,0,
2,15,1503,2,634,1003,150063,150,1,3,1,3,1,250,0,,0,
2,15,1503,2,634,1003,150063,151,1,5,3,5,3,300,0,,0,
2,15,1503,2,634,1003,150064,10,1,21,1,21,1,700,0,,0,
2,15,1503,2,634,1003,150064,12,1,21,1,0,,,21,1,0,
2,15,1503,2,634,1003,150064,13,1,10.5,1,10.5,1,1050,0,,0,
2,15,1503,2,634,1003,150064,15,1,5.2,2,5.2,2,600,0,,0,
2,15,1503,2,634,1003,150064,42,1,21,1,0,,,21,1,0,
2,15,1503,2,634,1003,150064,50,1,2,3,2,3,500,0,,0,
2,15,1503,2,634,1003,150064,52,1,2,3,2,3,520,0,,0,
2,15,1503,2,634,1003,150064,61,1,4.3,1,4.3,1,200,0,,0,
2,15,1503,2,634,1003,150064,75,1,0.45,1,0.45,1,150,0,,0,
2,15,1503,2,634,1003,150064,90,1,250,2,250,2,200,0,,0,
2,15,1503,2,634,1003,150064,103,1,200,2,200,2,200,0,,0,
2,15,1503,2,634,1003,150064,130,1,2,1,2,1,800,0,,0,
2,15,1503,2,634,1003,150064,140,1,2,1,2,1,200,0,,0,
2,15,1503,2,634,1003,150064,153,1,105,4,105,4,350,0,,0,
2,15,1503,2,634,1003,150065,10,1,3,1,3,1,240,0,,0,
2,15,1503,2,634,1003,150065,12,1,5.95,1,5.95,1,240,0,,0,
2,15,1503,2,634,1003,150065,13,1,2,1,2,1,340,0,,0,
2,15,1503,2,634,1003,150065,14,1,2,1,2,1,340,0,,0,
2,15,1503,2,634,1003,150065,15,1,2,1,2,1,500,0,,0,
2,15,1503,2,634,1003,150065,16,1,15,1,15,1,360,0,,0,
2,15,1503,2,634,1003,150065,36,1,1.73,1,1.73,1,100,0,,0,
2,15,1503,2,634,1003,150065,38,1,3.57,1,3.57,1,200,0,,0,
2,15,1503,2,634,1003,150065,44,1,2,1,2,1,240,0,,0,
2,15,1503,2,634,1003,150065,52,1,2,3,2,3,550,0,,0,
2,15,1503,2,634,1003,150065,60,1,2,3,2,3,500,0,,0,
2,15,1503,2,634,1003,150065,62,1,1.3,1,1.3,1,50,0,,0,
2,15,1503,2,634,1003,150065,72,1,3,1,3,1,300,0,,0,
2,15,1503,2,634,1003,150065,74,1,2,1,2,1,100,0,,0,
2,15,1503,2,634,1003,150065,75,1,0.85,1,0.85,1,50,0,,0,
