"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7b","s12q7c","s12q7d","tracked_obs"
6,30,3002,1,1310,300138,2,2,0,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1310,300139,4,4,2,2,0,0,0,3,0,3,,1,,,,1,,,,1,,,10,,,,0
6,30,3021,1,0,300140,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,,,,,,10,,,,1
6,30,3002,1,1264,300141,5,7,0,0,3,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300142,0,3,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300143,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300144,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,2,0,300145,0,0,0,0,0,0,0,0,0,3,0,2,1,,,2,,,,,,,,,,,1
6,30,3002,1,1264,300146,0,4,4,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,0,300147,0,0,0,0,0,0,0,0,0,0,,1,,,,2,,,,,,,,,,,1
6,30,3002,1,1264,300148,1,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300149,0,0,0,0,0,0,0,0,0,6,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300150,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300151,2,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300152,4,7,0,0,0,0,0,1,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300153,2,2,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300154,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300156,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300157,4,3,0,2,0,0,0,0,0,3,,2,3,2,,1,7,,,5,,,5,,,,0
6,30,3030,1,946,300158,0,0,0,0,0,0,0,0,0,3,,2,2,2,1,1,11,,,1,,,5,,,,0
6,30,3030,1,946,300159,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300160,2,2,2,0,0,0,0,0,0,3,,1,,,,1,1,2,4,,,,10,,,"FLUCTUATION OF BUSSI",0
6,30,3016,1,390,300161,3,2,6,0,0,0,0,0,0,3,6,2,3,3,1,2,,,,,,,,,,,0
6,30,3016,1,390,300162,5,4,4,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300164,2,3,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,27,2715,2,0,300165,0,0,0,0,0,0,0,0,0,3,4,2,,,,2,,,,,,,,,,,1
6,30,3016,1,390,300166,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300167,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300168,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300169,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300170,3,2,2,2,2,0,0,0,0,3,5,2,,,1,1,7,,,2,,,5,,,,0
6,30,3023,2,622,300171,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300172,4,7,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300173,4,3,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300174,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300175,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300176,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300177,4,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300178,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300179,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300180,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3033,2,554,300182,0,0,0,0,0,0,0,0,0,3,,2,,2,,2,,,,,,,,,,,0
6,30,3033,2,554,300183,3,7,3,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3033,2,0,300184,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,,,,,,10,,,,3
6,30,3033,2,554,300185,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3033,2,554,300186,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3033,2,554,300187,3,3,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3033,2,554,300188,4,5,0,2,0,0,0,0,0,1,,1,,,,2,,,,,,,,,,,0
6,30,3033,2,554,300190,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300191,0,0,0,0,0,0,0,0,0,3,5,2,,,1,2,,,,,,,,,,,0
6,30,3015,2,1688,300192,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300193,0,3,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300194,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300195,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300196,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300197,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300198,4,7,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300199,6,6,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3015,2,1688,300200,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300201,3,3,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300202,0,0,0,0,0,0,0,0,0,3,4,2,3,3,1,2,,,,,,,,,,,0
6,30,3032,1,1088,300203,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300204,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300205,1,1,1,1,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300206,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300207,1,0,0,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300208,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300209,0,1,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,1,1088,300210,4,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,2,520,300211,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,30,3032,2,520,300212,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,2,520,300213,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,30,3032,2,520,300214,3,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3032,2,520,300217,3,7,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3032,2,520,300218,4,7,2,0,0,0,0,0,0,3,3,2,3,3,1,2,,,,,,,,,,,0
6,30,3032,2,520,300220,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3004,2,216,300221,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3004,2,0,300223,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,1
6,30,3004,2,216,300225,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,,0
6,30,3004,2,216,300226,2,6,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3004,2,216,300227,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3004,2,216,300228,3,6,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3004,2,216,300229,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3004,2,216,300230,2,6,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
1,31,3105,1,2914,310001,0,0,0,3,0,0,0,0,0,3,0,1,,,,1,12,,,,,,5,,,,0
1,31,3105,1,2914,310002,3,3,0,0,0,2,0,0,0,3,0,1,,,,1,12,,,,,,5,,,,0
1,31,3105,1,2914,310003,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
1,31,3105,1,2914,310004,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
1,31,3105,1,2914,310005,0,4,3,1,0,0,0,0,0,0,0,1,,,,1,1,,,2,,,1,3,5,,0
1,31,3105,1,2914,310006,2,1,1,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
1,31,3105,1,2914,310007,,,2,2,2,0,3,2,2,1,1,1,,,,1,1,,,2,,,10,,,,0
1,31,3105,1,2914,310008,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3105,1,2914,310009,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3105,1,2914,310010,1,2,2,1,1,0,0,0,0,2,3,1,,,,1,7,,,,,,10,,,"DELAYED SALARY",0
1,31,3101,2,604,310011,2,3,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3101,2,604,310012,0,2,2,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3101,2,604,310013,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3101,2,604,310014,2,1,2,2,2,2,0,0,0,2,3,1,,,,1,5,9,,,,,6,9,,,0
1,31,3101,2,604,310015,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3101,2,604,310016,1,1,1,1,1,0,0,0,0,3,3,1,,,,1,8,,,,,,1,8,3,,0
1,31,3101,2,604,310017,2,3,3,2,0,0,0,0,0,3,0,1,,,,1,8,,,,,,1,4,3,,0
1,31,3101,2,604,310018,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
1,31,3101,2,604,310019,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,0
1,31,3101,2,604,310020,0,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,,,,,,,,0
1,31,3115,2,680,310021,2,3,2,2,0,0,0,0,0,3,0,1,,,,1,8,,,,,,3,1,8,".",0
1,31,3115,2,680,310022,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310023,2,1,2,2,2,0,0,0,0,2,2,1,,,,1,7,,,,,,10,9,4,"LACK OF FERTILIZER",0
1,31,3115,2,680,310024,3,2,1,0,1,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3115,2,680,310025,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,2,,,,,,4,3,,,0
1,31,3115,2,680,310026,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,1,2,,,,,1,3,4,,0
1,31,3115,2,680,310027,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3115,2,680,310028,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,0
1,31,3115,2,680,310029,3,4,4,3,4,2,0,0,0,3,3,1,,,,1,8,,,,,,1,3,4,,0
1,31,3115,2,680,310030,2,1,2,1,1,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3111,2,2966,310031,2,2,2,2,1,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3111,2,2966,310032,3,3,3,2,2,0,0,0,0,3,3,1,,,,1,7,8,,,,,1,3,4,,0
1,31,3111,2,2966,310033,2,3,2,2,2,0,0,0,0,3,3,1,,,,1,7,8,,,,,1,3,4,,0
1,31,3111,2,2966,310034,0,0,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,,,,,,0
1,31,3111,2,2966,310035,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,0
1,31,3111,2,2966,310036,1,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3111,2,2966,310037,2,2,2,3,0,0,0,0,0,3,0,1,,,,1,7,8,,,,,1,3,4,,0
1,31,3111,2,2966,310038,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3111,2,2966,310039,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3111,2,2966,310040,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3107,2,1092,310041,3,3,2,2,2,0,0,0,0,3,3,2,3,2,1,1,7,8,,,,,1,4,3,,0
1,31,3107,2,1092,310042,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3107,2,1092,310043,2,2,1,1,1,2,1,0,0,2,3,1,,,,1,8,,,,,,1,10,,,0
1,31,3107,2,1092,310044,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3107,2,1092,310045,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3107,2,1092,310046,0,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,,,,,,,,0
1,31,3107,2,1092,310047,3,2,2,2,2,2,2,2,2,2,3,1,,,,1,7,,,,,,1,10,,"LACK OF MONEY",0
1,31,3107,2,1092,310048,3,3,2,2,3,0,0,0,0,3,3,1,,,,1,7,8,,,,,4,3,1,,0
1,31,3107,2,1092,310049,,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,,,,,,,,0
1,31,3107,2,1092,310050,0,0,0,0,0,0,0,0,0,,,2,,,,2,,,,,,,,,,,0
1,31,3107,1,724,310051,2,2,3,2,0,0,0,0,0,3,,1,,,,1,7,8,,,,,,,,,0
1,31,3107,1,724,310052,2,2,3,3,2,0,0,0,0,3,3,1,,,,1,7,8,,,,,1,3,4,,0
1,31,3107,1,724,310053,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310054,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3107,1,724,310055,0,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,,,,,,,,0
1,31,3107,1,724,310056,0,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,,,,,,,,0
1,31,3107,1,724,310057,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3107,1,724,310058,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3107,1,724,310059,3,3,2,2,0,0,0,0,0,3,,1,,,,1,7,8,,,,,4,3,1,,0
1,31,3107,1,724,310060,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310061,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310062,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310063,2,2,3,2,3,0,0,0,0,3,0,1,,,,1,7,8,,,,,1,3,4,,0
1,31,3113,2,332,310064,3,2,2,0,0,0,0,0,0,3,0,1,,,,1,7,8,,,,,1,3,4,,0
1,31,3113,2,332,310065,0,2,0,0,1,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310066,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310067,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310068,1,0,0,0,0,0,0,0,1,2,3,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310069,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,0
1,31,3113,2,332,310070,1,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310071,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310072,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310073,,,,,,,,,,2,2,1,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310074,,,,,,,,,,3,3,1,,,,1,8,,,,,,1,,,,0
1,31,3109,2,1026,310075,3,3,2,2,3,0,0,0,0,3,3,2,3,2,1,1,7,8,,,,,4,3,1,,0
1,31,3109,2,1026,310076,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310077,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310078,2,1,2,2,1,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310079,3,3,2,2,3,0,0,0,0,2,3,2,3,3,1,1,7,8,,,,,4,1,3,,0
1,31,3109,2,1026,310080,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310081,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310082,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310083,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310085,3,3,3,2,0,0,0,0,0,3,,1,,,,1,8,,,,,,4,3,1,,0
1,31,3112,2,350,310086,2,3,2,2,3,0,0,0,0,3,0,1,,,,1,7,8,,,,,4,1,3,,0
1,31,3112,2,350,310087,2,2,3,2,1,0,0,0,0,3,3,1,,,,1,7,8,,,,,3,4,1,,0
1,31,3112,2,350,310088,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310089,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,7,,,,,,1,,,,0
1,31,3112,2,350,310090,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310091,2,2,3,2,0,0,0,0,0,3,0,1,,,,1,6,7,8,,,,4,1,3,,0
1,31,3116,2,1344,310092,0,0,0,0,0,0,0,0,0,3,0,1,,,,1,7,8,,,,,3,4,1,,0
1,31,3116,2,1344,310093,2,2,2,2,0,0,0,0,0,3,0,1,,,,1,7,8,,,,,3,4,1,,0
1,31,3116,2,1344,310094,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3116,2,1344,310095,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310096,2,2,2,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310097,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310098,2,2,2,2,1,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310099,0,0,2,2,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310100,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,8,,,,,,1,,,,0
1,31,3103,2,874,310101,2,3,2,2,2,0,0,0,0,3,3,1,,,,1,8,,,,,2,3,4,,,0
1,31,3103,2,874,310102,3,5,3,3,2,0,3,2,2,1,2,1,,,,1,1,,,4,,,3,10,2,,0
1,31,3103,2,874,310103,3,3,3,2,2,0,0,0,0,2,3,1,,,,1,8,,,,,,3,4,1,,0
1,31,3103,2,874,310104,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3103,2,874,310105,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310106,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310107,3,2,2,3,3,1,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310108,2,2,1,1,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310109,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,2,3,2,2,1,0,0,0,0,3,3,1,,,,1,6,7,8,,,,3,1,4,,0
5,32,3215,1,2978,320001,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,32,3222,1,0,320002,0,0,0,0,0,0,0,0,0,2,3,2,2,2,1,2,,,,,,,,,,,1
5,32,3215,1,2978,320003,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,32,3215,1,0,320004,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,1
5,32,3215,1,2978,320006,0,0,0,0,0,0,0,0,0,3,,2,2,3,,2,,,,,,,,,,,0
5,32,3215,1,2978,320007,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,,,,,,,,,,,0
5,32,3215,1,0,320008,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,1
5,32,3215,1,2978,320009,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
5,32,3215,1,2978,320010,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320011,2,2,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320012,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320013,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320014,1,1,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320015,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320016,2,2,2,2,0,0,0,0,0,3,0,1,,,,1,1,7,,,,,3,8,9,,0
5,32,3222,1,2780,320017,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320018,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320019,1,1,1,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3222,1,2780,320020,2,2,2,2,1,0,0,0,0,3,4,1,,,,1,1,,,7,,,3,5,9,,0
5,32,3218,2,0,320021,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,,,,,,,,1
5,32,3218,2,296,320022,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3218,2,296,320023,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,32,3218,2,296,320024,1,1,2,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3218,2,0,320025,3,5,7,2,0,0,0,1,3,2,1,1,,,,1,8,9,10,11,12,7,2,5,4,,1
5,32,3218,2,296,320026,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,32,3218,2,296,320027,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,,,,,,,,,,,0
5,32,3218,2,0,320028,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,1
5,32,3218,2,296,320029,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3218,2,296,320030,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320031,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320032,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320033,2,2,4,0,0,0,0,0,2,3,3,2,3,3,1,2,,,,,,,,,,,0
5,32,3223,2,578,320034,3,0,1,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320035,3,4,2,2,1,0,0,0,0,2,3,2,2,2,3,1,2,,,,,,4,3,,,0
5,32,3223,2,578,320036,7,1,2,0,0,0,0,0,0,2,,1,,,,1,4,,,,,,3,4,,,0
5,32,3223,2,578,320037,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320038,2,1,3,2,1,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320039,2,2,1,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320040,1,2,1,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3209,1,1208,320041,0,0,0,0,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,0
5,32,3209,1,1208,320042,0,0,0,0,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,0
5,32,3209,1,1208,320043,4,2,2,0,0,0,0,0,0,2,3,2,3,2,1,2,,,,,,,,,,,0
5,32,3209,1,1208,320044,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,,,,,,,,,,,0
5,32,3209,1,1208,320045,1,1,2,1,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,,0
5,32,3221,2,0,320046,1,1,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
5,32,3209,1,1208,320047,0,0,0,1,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,32,3209,1,1208,320048,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3209,1,1208,320049,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3209,1,1208,320050,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,32,3213,2,128,320051,1,1,1,1,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
5,32,3213,2,128,320052,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,,,,,,,,,,,0
5,32,3213,2,128,320053,1,2,1,1,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
