"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10cq10","s10cq11","tracked_obs"
2,34,3415,2,268,340014,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3415,2,268,340019,1,"CHILDREN 0-5 YEARS",3,3,0
2,34,3415,2,268,340019,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3415,2,268,340019,3,"ADULTS 16-65 YEARS",2,4,0
2,34,3415,2,268,340019,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3415,2,268,340020,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3415,2,268,340020,2,"CHILDREN 6-15 YEARS",1,2,0
2,34,3415,2,268,340020,3,"ADULTS 16-65 YEARS",4,4,0
2,34,3415,2,268,340020,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,1706,340024,1,"CHILDREN 0-5 YEARS",2,2,0
2,34,3405,2,1706,340024,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3405,2,1706,340024,3,"ADULTS 16-65 YEARS",3,6,0
2,34,3405,2,1706,340024,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,1706,340026,1,"CHILDREN 0-5 YEARS",2,5,0
2,34,3405,2,1706,340026,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3405,2,1706,340026,3,"ADULTS 16-65 YEARS",3,2,0
2,34,3405,2,1706,340026,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,1706,340028,1,"CHILDREN 0-5 YEARS",2,4,0
2,34,3405,2,1706,340028,2,"CHILDREN 6-15 YEARS",1,2,0
2,34,3405,2,1706,340028,3,"ADULTS 16-65 YEARS",0,0,0
2,34,3405,2,1706,340028,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,1706,340029,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3405,2,1706,340029,2,"CHILDREN 6-15 YEARS",2,5,0
2,34,3405,2,1706,340029,3,"ADULTS 16-65 YEARS",1,2,0
2,34,3405,2,1706,340029,4,"PEOPLE OVER 65 YEARS OLD",3,4,0
2,34,3405,2,1706,340030,1,"CHILDREN 0-5 YEARS",2,4,0
2,34,3405,2,1706,340030,2,"CHILDREN 6-15 YEARS",2,5,0
2,34,3405,2,1706,340030,3,"ADULTS 16-65 YEARS",3,6,0
2,34,3405,2,1706,340030,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,456,340031,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3405,2,456,340031,2,"CHILDREN 6-15 YEARS",4,2,0
2,34,3405,2,456,340031,3,"ADULTS 16-65 YEARS",2,2,0
2,34,3405,2,456,340031,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,456,340034,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3405,2,456,340034,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3405,2,456,340034,3,"ADULTS 16-65 YEARS",3,5,0
2,34,3405,2,456,340034,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,456,340035,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3405,2,456,340035,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3405,2,456,340035,3,"ADULTS 16-65 YEARS",3,5,0
2,34,3405,2,456,340035,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3405,2,456,340039,1,"CHILDREN 0-5 YEARS",3,2,0
2,34,3405,2,456,340039,2,"CHILDREN 6-15 YEARS",2,4,0
2,34,3405,2,456,340039,3,"ADULTS 16-65 YEARS",0,0,0
2,34,3405,2,456,340039,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3410,2,42,340041,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3410,2,42,340041,2,"CHILDREN 6-15 YEARS",2,2,0
2,34,3410,2,42,340041,3,"ADULTS 16-65 YEARS",1,1,0
2,34,3410,2,42,340041,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3410,2,42,340043,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3410,2,42,340043,2,"CHILDREN 6-15 YEARS",5,6,0
2,34,3410,2,42,340043,3,"ADULTS 16-65 YEARS",4,4,0
2,34,3410,2,42,340043,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3410,2,42,340044,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3410,2,42,340044,2,"CHILDREN 6-15 YEARS",4,4,0
2,34,3410,2,42,340044,3,"ADULTS 16-65 YEARS",3,5,0
2,34,3410,2,42,340044,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3410,2,42,340045,1,"CHILDREN 0-5 YEARS",2,1,0
2,34,3410,2,42,340045,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3410,2,42,340045,3,"ADULTS 16-65 YEARS",3,7,0
2,34,3410,2,42,340045,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3410,2,42,340046,1,"CHILDREN 0-5 YEARS",2,4,0
2,34,3410,2,42,340046,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3410,2,42,340046,3,"ADULTS 16-65 YEARS",1,7,0
2,34,3410,2,42,340046,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3410,2,42,340048,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3410,2,42,340048,2,"CHILDREN 6-15 YEARS",1,2,0
2,34,3410,2,42,340048,3,"ADULTS 16-65 YEARS",7,7,0
2,34,3410,2,42,340048,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3412,2,0,340055,1,"CHILDREN 0-5 YEARS",3,3,3
2,34,3412,2,0,340055,2,"CHILDREN 6-15 YEARS",4,4,3
2,34,3412,2,0,340055,3,"ADULTS 16-65 YEARS",3,3,3
2,34,3412,2,0,340055,4,"PEOPLE OVER 65 YEARS OLD",0,0,3
2,34,3412,2,156,340056,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3412,2,156,340056,2,"CHILDREN 6-15 YEARS",2,4,0
2,34,3412,2,156,340056,3,"ADULTS 16-65 YEARS",3,5,0
2,34,3412,2,156,340056,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3412,2,156,340058,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3412,2,156,340058,2,"CHILDREN 6-15 YEARS",3,5,0
2,34,3412,2,156,340058,3,"ADULTS 16-65 YEARS",4,6,0
2,34,3412,2,156,340058,4,"PEOPLE OVER 65 YEARS OLD",3,5,0
2,34,3412,2,156,340060,1,"CHILDREN 0-5 YEARS",2,3,0
2,34,3412,2,156,340060,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3412,2,156,340060,3,"ADULTS 16-65 YEARS",4,6,0
2,34,3412,2,156,340060,4,"PEOPLE OVER 65 YEARS OLD",3,5,0
2,34,3413,2,262,340064,1,"CHILDREN 0-5 YEARS",6,9,0
2,34,3413,2,262,340064,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3413,2,262,340064,3,"ADULTS 16-65 YEARS",0,0,0
2,34,3413,2,262,340064,4,"PEOPLE OVER 65 YEARS OLD",1,2,0
2,34,3413,2,262,340066,1,"CHILDREN 0-5 YEARS",3,1,0
2,34,3413,2,262,340066,2,"CHILDREN 6-15 YEARS",1,1,0
2,34,3413,2,262,340066,3,"ADULTS 16-65 YEARS",0,0,0
2,34,3413,2,262,340066,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3413,2,262,340067,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3413,2,262,340067,2,"CHILDREN 6-15 YEARS",3,5,0
2,34,3413,2,262,340067,3,"ADULTS 16-65 YEARS",4,6,0
2,34,3413,2,262,340067,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3413,2,262,340069,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3413,2,262,340069,2,"CHILDREN 6-15 YEARS",4,4,0
2,34,3413,2,262,340069,3,"ADULTS 16-65 YEARS",2,3,0
2,34,3413,2,262,340069,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3403,2,198,340072,1,"CHILDREN 0-5 YEARS",1,3,0
2,34,3403,2,198,340072,2,"CHILDREN 6-15 YEARS",2,4,0
2,34,3403,2,198,340072,3,"ADULTS 16-65 YEARS",4,7,0
2,34,3403,2,198,340072,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3403,2,198,340073,1,"CHILDREN 0-5 YEARS",2,3,0
2,34,3403,2,198,340073,2,"CHILDREN 6-15 YEARS",5,6,0
2,34,3403,2,198,340073,3,"ADULTS 16-65 YEARS",0,0,0
2,34,3403,2,198,340073,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3403,2,198,340074,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3403,2,198,340074,2,"CHILDREN 6-15 YEARS",2,4,0
2,34,3403,2,198,340074,3,"ADULTS 16-65 YEARS",5,6,0
2,34,3403,2,198,340074,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3403,2,198,340075,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3403,2,198,340075,2,"CHILDREN 6-15 YEARS",3,6,0
2,34,3403,2,198,340075,3,"ADULTS 16-65 YEARS",2,4,0
2,34,3403,2,198,340075,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3403,2,198,340078,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3403,2,198,340078,2,"CHILDREN 6-15 YEARS",3,4,0
2,34,3403,2,198,340078,3,"ADULTS 16-65 YEARS",2,4,0
2,34,3403,2,198,340078,4,"PEOPLE OVER 65 YEARS OLD",1,2,0
2,34,3403,2,198,340079,1,"CHILDREN 0-5 YEARS",3,4,0
2,34,3403,2,198,340079,2,"CHILDREN 6-15 YEARS",2,4,0
2,34,3403,2,198,340079,3,"ADULTS 16-65 YEARS",0,0,0
2,34,3403,2,198,340079,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3408,2,870,340081,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3408,2,870,340081,2,"CHILDREN 6-15 YEARS",3,5,0
2,34,3408,2,870,340081,3,"ADULTS 16-65 YEARS",2,4,0
2,34,3408,2,870,340081,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3408,2,870,340082,1,"CHILDREN 0-5 YEARS",2,1,0
2,34,3408,2,870,340082,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3408,2,870,340082,3,"ADULTS 16-65 YEARS",1,2,0
2,34,3408,2,870,340082,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3408,2,870,340084,1,"CHILDREN 0-5 YEARS",5,6,0
2,34,3408,2,870,340084,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3408,2,870,340084,3,"ADULTS 16-65 YEARS",4,6,0
2,34,3408,2,870,340084,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3408,2,870,340085,1,"CHILDREN 0-5 YEARS",0,0,0
2,34,3408,2,870,340085,2,"CHILDREN 6-15 YEARS",4,6,0
2,34,3408,2,870,340085,3,"ADULTS 16-65 YEARS",0,0,0
2,34,3408,2,870,340085,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,34,3408,2,870,340087,1,"CHILDREN 0-5 YEARS",2,2,0
2,34,3408,2,870,340087,2,"CHILDREN 6-15 YEARS",0,0,0
2,34,3408,2,870,340087,3,"ADULTS 16-65 YEARS",1,1,0
2,34,3408,2,870,340087,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3507,2,746,350011,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3507,2,746,350011,2,"CHILDREN 6-15 YEARS",7,14,0
2,35,3507,2,746,350011,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3507,2,746,350011,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3507,2,746,350012,1,"CHILDREN 0-5 YEARS",3,2,0
2,35,3507,2,746,350012,2,"CHILDREN 6-15 YEARS",2,5,0
2,35,3507,2,746,350012,3,"ADULTS 16-65 YEARS",1,1,0
2,35,3507,2,746,350012,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3507,2,746,350013,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3507,2,746,350013,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3507,2,746,350013,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3507,2,746,350013,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3507,2,746,350014,1,"CHILDREN 0-5 YEARS",7,7,0
2,35,3507,2,746,350014,2,"CHILDREN 6-15 YEARS",7,7,0
2,35,3507,2,746,350014,3,"ADULTS 16-65 YEARS",7,7,0
2,35,3507,2,746,350014,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
2,35,3507,2,746,350015,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3507,2,746,350015,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3507,2,746,350015,3,"ADULTS 16-65 YEARS",2,2,0
2,35,3507,2,746,350015,4,"PEOPLE OVER 65 YEARS OLD",2,3,0
2,35,3507,2,746,350017,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3507,2,746,350017,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3507,2,746,350017,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3507,2,746,350017,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3507,2,746,350018,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3507,2,746,350018,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3507,2,746,350018,3,"ADULTS 16-65 YEARS",7,3,0
2,35,3507,2,746,350018,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3507,2,746,350019,1,"CHILDREN 0-5 YEARS",3,9,0
2,35,3507,2,746,350019,2,"CHILDREN 6-15 YEARS",5,10,0
2,35,3507,2,746,350019,3,"ADULTS 16-65 YEARS",5,6,0
2,35,3507,2,746,350019,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3507,2,746,350020,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3507,2,746,350020,2,"CHILDREN 6-15 YEARS",7,3,0
2,35,3507,2,746,350020,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3507,2,746,350020,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3515,2,316,350022,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3515,2,316,350022,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3515,2,316,350022,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3515,2,316,350022,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3515,2,316,350025,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3515,2,316,350025,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3515,2,316,350025,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3515,2,316,350025,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3515,2,316,350027,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3515,2,316,350027,2,"CHILDREN 6-15 YEARS",7,17,0
2,35,3515,2,316,350027,3,"ADULTS 16-65 YEARS",7,17,0
2,35,3515,2,316,350027,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3515,2,316,350028,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3515,2,316,350028,2,"CHILDREN 6-15 YEARS",7,14,0
2,35,3515,2,316,350028,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3515,2,316,350028,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3516,2,1632,350031,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3516,2,1632,350031,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3516,2,1632,350031,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3516,2,1632,350031,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3516,2,1632,350032,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3516,2,1632,350032,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3516,2,1632,350032,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3516,2,1632,350032,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3516,2,1632,350033,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3516,2,1632,350033,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3516,2,1632,350033,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3516,2,1632,350033,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3516,2,1632,350040,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3516,2,1632,350040,2,"CHILDREN 6-15 YEARS",7,14,0
2,35,3516,2,1632,350040,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3516,2,1632,350040,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3506,2,1040,350043,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3506,2,1040,350043,2,"CHILDREN 6-15 YEARS",7,2,0
2,35,3506,2,1040,350043,3,"ADULTS 16-65 YEARS",7,1,0
2,35,3506,2,1040,350043,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3506,2,1040,350044,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3506,2,1040,350044,2,"CHILDREN 6-15 YEARS",7,14,0
2,35,3506,2,1040,350044,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3506,2,1040,350044,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3506,2,1040,350047,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3506,2,1040,350047,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3506,2,1040,350047,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3506,2,1040,350047,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3506,2,1040,350048,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3506,2,1040,350048,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3506,2,1040,350048,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3506,2,1040,350048,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3506,2,1040,350049,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3506,2,1040,350049,2,"CHILDREN 6-15 YEARS",7,14,0
2,35,3506,2,1040,350049,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3506,2,1040,350049,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3506,2,1040,350050,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3506,2,1040,350050,2,"CHILDREN 6-15 YEARS",7,14,0
2,35,3506,2,1040,350050,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3506,2,1040,350050,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3511,2,1646,350051,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3511,2,1646,350051,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3511,2,1646,350051,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3511,2,1646,350051,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3511,2,1646,350052,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3511,2,1646,350052,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3511,2,1646,350052,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3511,2,1646,350052,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3511,2,1646,350053,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3511,2,1646,350053,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3511,2,1646,350053,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3511,2,1646,350053,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3511,2,1646,350054,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3511,2,1646,350054,2,"CHILDREN 6-15 YEARS",7,14,0
2,35,3511,2,1646,350054,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3511,2,1646,350054,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3511,2,1646,350056,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3511,2,1646,350056,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3511,2,1646,350056,3,"ADULTS 16-65 YEARS",7,3,0
2,35,3511,2,1646,350056,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3511,2,1646,350059,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3511,2,1646,350059,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3511,2,1646,350059,3,"ADULTS 16-65 YEARS",7,7,0
2,35,3511,2,1646,350059,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3511,2,1646,350060,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3511,2,1646,350060,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3511,2,1646,350060,3,"ADULTS 16-65 YEARS",7,6,0
2,35,3511,2,1646,350060,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,2,576,350063,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,2,576,350063,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,2,576,350063,3,"ADULTS 16-65 YEARS",7,7,0
2,35,3513,2,576,350063,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,2,576,350064,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,2,576,350064,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,2,576,350064,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3513,2,576,350064,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,2,576,350067,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,2,576,350067,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,2,576,350067,3,"ADULTS 16-65 YEARS",7,7,0
2,35,3513,2,576,350067,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,2,576,350068,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,2,576,350068,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,2,576,350068,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3513,2,576,350068,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,2,576,350070,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,2,576,350070,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,2,576,350070,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3513,2,576,350070,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,1,1278,350074,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,1,1278,350074,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,1,1278,350074,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3513,1,1278,350074,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,1,1278,350076,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,1,1278,350076,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,1,1278,350076,3,"ADULTS 16-65 YEARS",7,7,0
2,35,3513,1,1278,350076,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3513,1,1278,350078,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3513,1,1278,350078,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3513,1,1278,350078,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3513,1,1278,350078,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,2,1228,350081,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,2,1228,350081,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,2,1228,350081,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3501,2,1228,350081,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,2,1228,350082,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,2,1228,350082,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,2,1228,350082,3,"ADULTS 16-65 YEARS",7,7,0
2,35,3501,2,1228,350082,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,2,1228,350084,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,2,1228,350084,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,2,1228,350084,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3501,2,1228,350084,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
2,35,3501,2,1228,350085,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,2,1228,350085,2,"CHILDREN 6-15 YEARS",1,7,0
2,35,3501,2,1228,350085,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3501,2,1228,350085,4,"PEOPLE OVER 65 YEARS OLD",1,7,0
2,35,3501,2,1228,350087,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,2,1228,350087,2,"CHILDREN 6-15 YEARS",7,5,0
2,35,3501,2,1228,350087,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3501,2,1228,350087,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,2,1228,350088,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,2,1228,350088,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,2,1228,350088,3,"ADULTS 16-65 YEARS",7,14,0
2,35,3501,2,1228,350088,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,2,1228,350089,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,2,1228,350089,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,2,1228,350089,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3501,2,1228,350089,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,1,702,350092,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,1,702,350092,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,1,702,350092,3,"ADULTS 16-65 YEARS",1,7,0
2,35,3501,1,702,350092,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,1,702,350093,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,1,702,350093,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,1,702,350093,3,"ADULTS 16-65 YEARS",0,0,0
2,35,3501,1,702,350093,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,1,702,350094,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,1,702,350094,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,1,702,350094,3,"ADULTS 16-65 YEARS",7,7,0
2,35,3501,1,702,350094,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,1,702,350095,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,1,702,350095,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,1,702,350095,3,"ADULTS 16-65 YEARS",7,12,0
2,35,3501,1,702,350095,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,1,702,350098,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,1,702,350098,2,"CHILDREN 6-15 YEARS",0,0,0
2,35,3501,1,702,350098,3,"ADULTS 16-65 YEARS",7,21,0
2,35,3501,1,702,350098,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
2,35,3501,1,702,350099,1,"CHILDREN 0-5 YEARS",0,0,0
2,35,3501,1,702,350099,2,"CHILDREN 6-15 YEARS",0,0,0
