"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","sa3iq3","sa3iq4","sa3iq4a1","sa3iq4a2","sa3iq5a","sa3iq5b","sa3iq5c","sa3iq6i","sa3iq6ii","sa3iq6ii_os","sa3iq6a","sa3iq6b","sa3iq6c1","sa3iq6c2","sa3iq6d1","sa3iq6d2","sa3iq6d2_os","sa3iq6e1","sa3iq6e2"
1,31,3116,2,1344,310095,1,1,"GUINEA CORN",1070,1,,11,2015,5,4,100,3,132,,30000,1,11,2015,,,,2,
1,31,3116,2,1344,310095,1,2,"MILLET",1100,1,,10,2015,3,4,100,0.5,132,,5000,1,10,2015,,,,2,
1,31,3116,2,1344,310095,2,1,"MILLET",1100,1,,10,2015,5,4,100,1,132,,10000,1,10,2015,,,,2,
1,31,3116,2,1344,310095,3,1,"MILLET",1100,1,,10,2015,3.5,4,100,0.5,132,,5000,1,10,2015,,,,2,
1,31,3116,2,1344,310095,3,2,"GUINEA CORN",1070,1,,11,2015,5,4,100,3,132,,15000,1,11,2015,,,,2,
1,31,3116,2,1344,310095,4,1,"MILLET",1100,1,,10,2015,5,4,100,1,132,,10000,1,10,2015,,,,2,
1,31,3116,2,1344,310096,1,1,"YAM",1120,1,,12,2015,2,4,100,1000,81,,120000,1,1,2016,,,,1,
1,31,3116,2,1344,310096,2,1,"MILLET",1100,1,,11,2015,8,4,100,500,1,,50000,1,12,2015,,,,1,
1,31,3116,2,1344,310096,2,2,"GUINEA CORN",1070,1,,11,2015,8,4,100,600,1,,60000,1,12,2015,,,,1,
1,31,3116,2,1344,310096,3,1,"RICE",1110,1,,11,2015,8,4,100,1000,1,,70000,1,12,2015,,,,1,
1,31,3116,2,1344,310096,4,1,"BAMBARA NUT",2020,1,,11,2015,6,4,100,300,1,,36000,1,12,2015,,,,1,
1,31,3116,2,1344,310097,1,1,"YAM",1120,1,,12,2015,8,4,100,1000,81,,140000,1,1,2016,,,,1,2
1,31,3116,2,1344,310097,2,1,"GUINEA CORN",1070,1,,11,2015,12,4,100,800,1,,80000,1,12,2015,,,,1,2
1,31,3116,2,1344,310097,2,2,"MILLET",1100,1,,11,2015,8,4,100,400,1,,40000,1,12,2015,,,,1,2
1,31,3116,2,1344,310097,3,1,"RICE",1110,1,,11,2015,10,4,100,1500,1,,105000,1,12,2015,,,,1,2
1,31,3116,2,1344,310098,1,1,"MAIZE",1080,1,,9,2015,2,4,100,1,131,,10000,1,9,2015,,,,1,
1,31,3116,2,1344,310098,1,2,"GUINEA CORN",1070,1,,12,2015,2,4,100,1,131,,12000,1,12,2015,,,,1,
1,31,3116,2,1344,310098,1,3,"GROUNDNUT",1060,1,,10,2015,2,4,100,1,131,,8000,1,10,2015,,,,1,
1,31,3116,2,1344,310098,2,1,"GUINEA CORN",1070,1,,12,2015,2,4,100,1,131,,12000,1,12,2015,,,,1,
1,31,3116,2,1344,310099,1,1,"MILLET",1100,1,,10,2015,15,4,100,5,132,,50000,1,10,2015,,,,1,
1,31,3116,2,1344,310099,1,2,"GROUND NUT",1060,1,,11,2015,15,4,100,8,132,,42000,1,11,2015,,,,1,
1,31,3116,2,1344,310099,2,1,"MILLET",1100,1,,10,2015,10,4,100,6,132,,60000,1,10,2015,,,,1,
1,31,3116,2,1344,310099,2,2,"GROUND NUT",1060,1,,11,2015,10,4,100,12,132,,60000,1,11,2015,,,,1,
1,31,3116,2,1344,310099,3,1,"GUINEA CORN",1070,1,,11,2015,7,4,100,3,132,,30000,1,11,2015,,,,1,
1,31,3116,2,1344,310099,3,2,"GROUND NUT",1060,1,,11,2015,5,4,100,4,132,,20000,1,11,2015,,,,1,
1,31,3116,2,1344,310099,4,1,"YAM",1120,1,,12,2015,5,4,100,1000,82,,100000,1,12,2015,,,,1,
1,31,3116,2,1344,310099,5,1,"YAM",1120,1,,12,2015,5,4,100,1200,82,,120000,1,12,2015,,,,1,
1,31,3116,2,1344,310099,6,1,"YAM",1120,1,,12,2015,5,4,100,1522,80,,16000,1,12,2015,,,,1,
1,31,3116,2,1344,310099,7,1,"YAM",1120,1,,12,2015,5,4,100,1000,81,,32000,1,12,2015,,,,1,
1,31,3116,2,1344,310100,1,1,"YAM",1120,1,,12,2015,2,4,100,300,81,,30000,1,12,2015,,,,1,
1,31,3116,2,1344,310100,2,1,"GUINEA CORN",1070,1,,12,2015,2,4,100,2,131,,1600,1,12,2015,,,,1,
1,31,3116,2,1344,310100,2,2,"MILLET",1100,1,,11,2015,2,4,100,1.5,131,,9000,1,11,2015,,,,1,
1,31,3103,2,874,310101,1,1,"MAIZE",1080,1,,10,2015,4,4,100,4,132,,50000,1,10,2015,,,,1,
1,31,3103,2,874,310101,2,1,"MAIZE",1080,1,,10,2015,2,4,100,2,132,,17000,1,10,2015,,,,1,
1,31,3103,2,874,310102,1,1,"MAIZE",1080,1,,11,2015,8,4,100,1000,1,,100000,1,12,2015,,,,1,
1,31,3103,2,874,310102,2,1,"MAIZE",1080,1,,11,2015,6,4,100,1000,1,,100000,1,12,2015,,,,1,
1,31,3103,2,874,310102,3,1,"ACHA",2010,1,,11,2015,1,4,100,200,1,,15000,1,12,2015,,,,1,
1,31,3103,2,874,310103,1,1,"MAIZE",1080,1,,10,2015,7,4,100,10,131,,100000,1,10,2015,,,,1,
1,31,3103,2,874,310103,2,1,"MAIZE",1080,1,,11,2015,3,4,100,4,131,,80000,1,11,2015,,,,1,
1,31,3103,2,874,310103,3,1,"ACHA",2010,1,,10,2015,5,4,100,2,131,,30000,1,10,2015,,,,1,
1,31,3103,2,874,310104,1,1,"MAIZE",1080,1,,11,2015,10,4,100,1500,1,,150000,1,12,2015,,,,1,
1,31,3103,2,874,310104,2,1,"MAIZE",1080,1,,11,2015,6,4,100,1000,1,,100000,1,12,2015,,,,1,
1,31,3103,2,874,310105,1,1,"MAIZE",1080,1,,11,2015,3,4,100,5,130,,25000,1,11,2015,,,,1,
1,31,3103,2,874,310105,1,2,"POTATOES",2180,1,,10,2015,3,4,100,11,130,,22000,1,10,2015,,,,1,
1,31,3103,2,874,310105,1,3,"BEANS",1010,1,,10,2015,3,4,100,1,130,,10000,1,10,2015,,,,1,
1,31,3103,2,874,310106,1,1,"MAIZE",1080,1,,10,2015,4,4,100,800,1,,80000,1,11,2015,,,,1,
1,31,3103,2,874,310106,2,1,"GUINEA CORN",1070,1,,11,2015,4,4,100,500,1,,50000,1,12,2015,,,,1,
1,31,3103,2,874,310106,3,1,"ACHA",2010,1,,11,2015,1,4,100,150,1,,20000,1,12,2015,,,,1,
1,31,3103,2,874,310107,1,1,,1080,1,,10,2015,10,4,100,18,132,,180000,1,10,2015,,,,1,
1,31,3103,2,874,310107,1,2,,2220,1,,10,2015,10,4,100,1,132,,12000,1,10,2015,,,,1,
1,31,3103,2,874,310107,2,1,,1070,1,,11,2015,8,4,100,5,132,,50000,1,11,2015,,,,1,
1,31,3103,2,874,310107,3,1,,2010,1,,10,2015,6,4,100,4,132,,45000,1,10,2015,,,,1,
1,31,3103,2,874,310107,4,1,,2050,1,,10,2015,2,4,100,3,132,,15000,1,10,2015,,,,1,
1,31,3103,2,874,310108,1,1,"MAIZE",1080,1,,11,2015,2,4,100,5,130,,25000,1,11,2015,,,,1,
1,31,3103,2,874,310108,1,2,"BEANS",1010,1,,11,2015,2,4,100,1,130,,10000,1,11,2015,,,,1,
1,31,3103,2,874,310108,1,3,"POTATOES",2180,1,,10,2015,2,4,100,20,130,,70000,1,10,2015,,,,1,
1,31,3103,2,874,310109,1,1,"MAIZE",1080,1,,11,2015,12,4,100,20,132,,200000,1,11,2015,,,,1,
1,31,3103,2,874,310109,2,1,"ACHA",2010,1,,10,2015,7,4,100,5,132,,50000,1,10,2015,,,,1,
1,31,3103,2,874,310110,1,1,"MAIZE",1080,1,,11,2015,3,4,50,5,130,,25000,1,11,2015,,,,1,
1,31,3103,2,874,310110,1,2,"POTATOES",2180,1,,10,2015,3,4,50,12,130,,24000,1,10,2015,,,,1,
1,31,3103,2,874,310110,2,1,"ACHA",2010,1,,10,2015,2,4,100,4,130,,40000,1,10,2015,,,,1,
5,32,3223,2,578,320031,1,1,"WHITE YAM",1121,1,,11,2015,600,1,100,6,142,,54000,1,12,2015,,,,1,
5,32,3223,2,578,320031,1,2,"MAIZE",1080,1,,9,2015,1000,3,100,5,131,,15000,1,10,2015,,,,1,
5,32,3223,2,578,320031,1,3,"CASSAVA",1020,1,,1,2016,700,1,50,12,131,,36000,2,,,12,131,,1,
5,32,3223,2,578,320031,2,1,"MAIZE",1080,1,,9,2015,800,3,100,4,131,,12000,1,10,2015,,,,1,
5,32,3223,2,578,320031,2,2,"CASSAVA",1020,1,,1,2016,600,1,50,10,131,,30000,2,,,10,131,,1,
5,32,3223,2,578,320032,1,1,"PEPPER",2140,1,,1,2016,300,1,40,3,141,,10500,2,,,60,141,,1,
5,32,3223,2,578,320032,1,2,"MAIZE",1080,1,,9,2015,3000,3,100,10,131,,30000,1,10,2015,,,,1,
5,32,3223,2,578,320032,1,3,"CASSAVA",1020,1,,1,2016,1500,1,40,17,131,,42500,2,,,60,131,,1,
5,32,3223,2,578,320032,2,1,"MAIZE",1080,1,,9,2015,3000,3,100,9,131,,27000,1,10,2015,,,,1,
5,32,3223,2,578,320032,2,2,"WHITE YAM",1121,1,,11,2015,300,1,100,10,141,,50000,1,12,2015,,,,1,
5,32,3223,2,578,320032,2,3,"CASSAVA",1020,1,,1,2016,1000,1,30,13,131,,32500,2,,,70,131,,1,
5,32,3223,2,578,320033,1,1,"CASSAVA",1020,1,,11,2015,4200,1,70,420,151,,420000,2,,,180,151,,2,1
5,32,3223,2,578,320033,2,1,"YAM",1120,1,,1,2016,7950,1,100,397,131,,794000,1,2,2016,,,,1,2
5,32,3223,2,578,320033,3,1,"PEPPER",2140,1,,11,2015,2500,1,50,50,131,,100000,2,,,50,131,,1,2
5,32,3223,2,578,320033,4,1,"CASSAVA",1020,1,,12,2015,750,1,50,75,151,,75000,2,,,75,151,,2,1
5,32,3223,2,578,320034,1,1,"YAM",1120,1,,10,2015,3000,1,50,15,131,,15000,2,,,15,131,,1,
5,32,3223,2,578,320034,2,1,"CASSAVA",1020,1,,12,2015,1200,1,50,300,131,,60000,2,,,300,131,,2,
5,32,3223,2,578,320035,1,1,"CASSAVA",1020,1,,1,2016,960,1,50,20,131,,40000,2,,,20,131,,1,
5,32,3223,2,578,320035,2,1,"YAM",1120,1,,12,2015,450,1,100,500,81,,60000,1,12,2015,,,,1,
5,32,3223,2,578,320035,2,2,"CASSAVA",1020,1,,1,2016,300,1,100,12,131,,24000,1,2,2016,,,,1,
5,32,3223,2,578,320036,1,1,"CASSAVA",1020,1,,1,2016,580,1,100,26,131,,52000,1,3,2016,,,,1,
5,32,3223,2,578,320036,2,1,"YAM",1120,1,,10,2015,1000,1,100,1150,81,,15000,1,12,2015,,,,1,
5,32,3223,2,578,320036,2,2,"THREE LEAVE YAM",1124,1,,12,2015,250,1,100,22,150,,44000,1,3,2016,,,,1,
5,32,3223,2,578,320040,1,1,"YAM",1120,1,,12,2015,2800,1,100,140,170,,420000,1,12,2015,,,,1,2
5,32,3223,2,578,320040,2,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,320047,1,1,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,320047,2,1,"YAM",1120,1,,1,2016,1200,1,100,30,170,,120000,1,,,,,,1,2
5,32,3209,1,1208,320047,2,2,"CASSAVA",1020,2,2,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,320048,1,1,"CASSAVA",1020,1,,2,2016,1600,1,10,8,131,,12000,2,,,72,131,,1,2
5,32,3209,1,1208,320048,2,1,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,320050,1,1,"CASSAVA FARM",1020,1,,1,2016,3000,1,50,100,131,,200000,2,,,100,131,,2,
5,32,3209,1,1208,320050,2,1,"YAM FARM",1120,1,,12,2015,900,1,100,1000,81,,100000,1,12,2015,,,,2,
5,32,3209,1,1208,320050,3,1,"PLANTAIN FARM",2170,1,,1,2016,40,1,40,40,111,,40000,2,,,40,111,,2,
5,32,3213,2,128,320051,1,1,"CASSAVA",1020,1,,1,2016,2000,1,100,200,130,,200000,1,1,2016,,,,2,3
5,32,3213,2,128,320051,2,1,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320052,1,1,"CASSAVA",1020,1,,1,2016,1800,1,50,45,131,,45000,2,,,45,131,,1,2
5,32,3213,2,128,320052,2,1,"CASSAVA",1020,1,,2,2016,1600,1,50,40,131,,40000,2,,,40,131,,1,2
5,32,3215,1,0,320054,1,1,"CASSAVA OLD",1020,1,,11,2015,50,1,20,20,151,,47500,2,,,100,151,,3,
5,32,3215,1,0,320054,1,2,"MAIZE",1080,1,,7,2015,1500,3,100,40,170,,75000,1,8,2015,,,,3,
5,32,3215,1,0,320054,2,1,"YAM",1120,1,,12,2015,1000,1,100,60,170,,250000,1,12,2015,,,,3,
5,32,3215,1,0,320054,2,2,"CASSAVA OLD",1020,1,,1,2015,1500,1,100,10,151,,20000,2,,,70,151,,3,
5,32,3201,2,2034,320104,1,1,"CASSAVA",1020,1,,12,2015,2000,1,66,100,151,,99000,2,,,100,151,,1,2
5,32,3201,2,2034,320104,2,1,"CASSAVA",1020,1,,12,2015,1000,1,33,50,151,,45000,2,,,50,151,,1,2
5,32,3201,2,2034,320105,1,1,"CASSAVA",1020,1,,12,2015,1000,1,33,50,151,,45000,2,,,100,151,,1,
5,32,3201,2,2034,320106,1,1,"CASSAVA",1020,1,,7,2015,400,3,70,14,132,,28000,1,12,2015,,,,1,
5,32,3201,2,2034,320106,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,320118,1,1,"MAIZE",1080,1,,5,2015,30,1,75,50,170,,47000,1,7,2015,,,,6,
5,32,3201,2,2034,320118,1,2,"YAM",1120,1,,12,2015,25,1,80,5,170,,100000,1,12,2015,,,,6,
5,32,3201,2,2034,320118,1,3,"CASSAVA",1020,1,,11,2015,10,1,20,10,151,,20000,2,,,20,151,,6,
5,32,3201,2,2034,320119,1,1,"CASSAVA OLD",1020,1,,7,2015,50,1,10,25,150,,30000,2,,,100,150,,1,2
5,32,3201,2,2034,320119,2,1,"MAIZE",1080,1,,8,2015,1000,1,33,70,170,,75000,2,,,0,,,1,2
5,32,3201,2,2034,320119,2,2,"CASSAVA OLD",1020,1,,12,2015,40,1,20,15,150,,10000,2,,,100,150,,8,1
5,32,3201,2,2034,320121,1,1,"CASSAVA",1020,1,,1,2016,1200,1,60,10,131,,30000,2,,,1,130,,1,3
5,32,3201,2,2034,320121,2,1,"MAIZE",1080,1,,1,2016,1200,1,60,10,131,,40000,2,,,1,130,,1,3
5,32,3201,2,2034,320122,1,1,"PLANTAIN",2170,1,,6,2015,10,1,50,10,112,,0,2,,,7,112,,1,
5,32,3201,2,2034,320122,2,1,"CASSAVA",1020,1,,8,2015,10,1,50,20,132,,0,1,12,2016,,,,10,
5,32,3201,2,2034,320123,1,1,"CASSAVA",1020,1,,12,2015,20,1,60,5,132,,60000,1,2,2016,,,,1,2
5,32,3201,2,2034,320123,1,2,"VEGETABLE",2194,1,,12,2015,5,1,60,3,170,,10000,2,,,1,170,,1,2
5,32,3203,2,2644,320124,1,1,"CASSAVA",1020,1,,1,2016,500,1,,25,151,,25000,2,,,50,151,,1,2
5,32,3203,2,2644,320124,2,1,"CASSAVA",1020,1,,1,2016,800,1,,40,151,,40000,2,,,60,151,,1,2
5,32,3203,2,2644,320125,1,1,"CASSAVA",1020,1,,1,2015,1000,1,,50,151,,50000,2,,,50,151,,1,2
5,32,3203,2,0,320126,1,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,320127,1,1,"YAM",1120,1,,12,2015,100,1,100,27,170,,10000,1,12,2015,,,,1,2
5,32,3203,2,2644,320127,2,1,"CASSAVA OLD",1020,1,,11,2015,50,1,33,15,151,,45000,2,,,60,150,,8,1
5,32,3203,2,2644,320128,1,1,"MAIZE",1080,1,,8,2015,100,1,100,30,170,,40000,1,8,2015,,,,2,10
5,32,3203,2,2644,320128,1,2,"CASSAVA OLD",1020,1,,12,2015,30,1,20,7,151,,25000,2,,,60,151,,2,
5,32,3203,2,2644,320128,1,3,"PEPPER",2140,1,,9,2015,20,1,100,17,140,,20000,1,9,2015,,,,2,
5,32,3203,2,2644,320128,2,1,"MAIZE",1080,1,,8,2015,80,1,100,25,170,,35000,1,8,2015,,,,2,
5,32,3203,2,2644,320128,2,2,"CASSAVA OLD",1020,2,9,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,320128,2,3,"PUMPKIN",2190,1,,5,2015,10,1,100,20,160,,20000,1,5,2015,,,,2,
5,32,3203,2,2644,320128,2,4,"CUCUMBER",2060,1,,8,2015,15,1,100,12,141,,25000,1,8,2015,,,,2,10
5,32,3203,2,2644,320129,1,1,"MAIZE",1080,1,,7,2015,70,1,100,30,170,,35000,1,8,2015,,,,1,2
5,32,3203,2,2644,320129,1,2,"CASSAVA OLD",1020,1,,2,2015,40,1,20,10,151,,27000,2,,,70,151,,1,2
5,32,3203,2,2644,320129,2,1,"CASSAVA OLD",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,320129,2,2,"FRESH PEPPER",2140,1,,9,2015,15,1,100,5,140,,17000,1,10,2015,,,,1,2
5,32,3203,2,2644,320129,2,3,"PUMPKIN LEAF",2191,1,,8,2015,20,1,100,17,161,,7000,1,12,2015,,,,1,2
5,32,3203,2,2644,320131,1,1,"CASSAVA",1020,1,,12,2015,1000,1,,4,141,,30000,1,1,2016,,,,1,2
5,32,3203,2,2644,320131,1,2,"YAM",1120,1,,1,2016,1000,1,,3,141,,30000,2,,,2,150,,1,2
5,32,3203,2,2644,320132,1,1,"CASSAVA",1020,1,,7,2015,60,3,,30,132,,15000,1,12,2015,,,,1,
5,32,3203,2,2644,320132,1,2,"PUMPKIN LEAF",2191,1,,6,2015,20,1,,6,102,,7000,1,1,2016,,,,1,
5,32,3203,2,2644,320133,1,1,"CASSAVA",1020,1,,11,2015,300,1,80,42,130,,17000,1,2,2016,,,,1,2
5,32,3203,2,2644,320133,2,1,"YAM",1120,1,,10,2015,300,1,80,20,130,,10000,1,2,2016,,,,1,2
5,32,3203,2,2644,320133,2,2,"CUCUMBER",2060,1,,11,2015,20,1,90,20,130,,5000,1,1,2016,,,,1,4
5,32,3202,2,84,320134,1,1,"CASSAVA",1020,2,2,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320135,1,1,"CASSAVA",1020,1,,1,2016,1000,1,,50,151,,50000,2,,,50,151,,2,
5,32,3202,2,84,320135,2,1,"CASSAVA",1020,1,,1,2016,1700,1,,85,151,,85000,2,,,50,151,,2,
5,32,3202,2,84,320136,1,1,"OKRO",2120,1,,11,2015,300,1,100,1,142,,5000,1,3,2016,,,,1,2
5,32,3202,2,84,320136,1,2,"CORN",1080,1,,12,2015,300,1,100,2,132,,8000,1,3,2016,,,,1,2
5,32,3202,2,84,320136,2,1,"CASSAVA",1020,1,,12,2015,500,1,90,2,170,,8000,2,,,1,140,,1,2
5,32,3202,2,84,320136,2,2,"THREE LEAVE YAM",1124,1,,1,2016,300,1,100,1,142,,6000,1,3,2016,,,,1,2
5,32,3202,2,84,320137,1,1,"CASSAVA OLD",1020,2,6,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320137,2,1,"CASSAVA OLD",1020,1,,11,2015,100,1,90,1.5,170,,30000,2,,,1,140,,1,2
5,32,3202,2,84,320137,2,2,"MAIZE",1080,1,,11,2015,500,3,90,5,151,,20000,1,2,2016,,,,1,2
5,32,3202,2,84,320138,1,1,"CASSAVA",1020,1,,9,2015,200,1,65,7,170,,12500,2,,,5,170,,3,
5,32,3202,2,84,320138,1,2,"CORN",1080,1,,7,2015,150,3,65,5,132,,22000,1,10,2015,,,,3,
5,32,3202,2,84,320138,1,3,"OKRO",2120,1,,8,2015,70,3,70,1,132,,6000,1,11,2015,,,,3,
5,32,3202,2,84,320138,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320139,1,1,"MAIZE",1080,1,,7,2015,300,3,100,35,151,,42000,1,8,2015,,,,2,9
5,32,3202,2,84,320139,1,2,"CASSAVA OLD",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320139,2,1,"PLANTAIN",2170,1,,9,2015,50,3,55,50,111,,56000,2,,,50,111,,2,
5,32,3202,2,84,320139,2,2,"BANANNA",2030,1,,9,2015,40,3,60,40,110,,39000,2,,,40,111,,2,
5,32,3202,2,84,320139,3,1,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320140,1,1,"MAIZE",1080,1,,7,2015,500,1,100,50,151,,60000,1,8,2015,,,,2,
5,32,3202,2,84,320140,1,2,"CASSAVA OLD",1020,1,,1,2016,75,1,20,10,151,,27000,2,,,70,151,,2,
5,32,3202,2,84,320140,2,1,"THREE LEAVE YAM",1124,1,,12,2015,100,1,100,40,170,,30000,1,1,2016,,,,2,
5,32,3202,2,84,320140,2,2,"CASSAVA OLD",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320141,1,1,"MAIZE",1080,1,,8,2015,150,3,100,20,170,,70000,1,9,2015,,,,2,
5,32,3202,2,84,320141,1,2,"CASSAVA",1020,1,,1,2016,70,1,20,14,151,,16800,2,,,60,151,,2,
5,32,3202,2,84,320142,1,1,"CASSAVA",1020,1,,9,2015,500,1,,5,170,,7500,2,,,3,170,,2,1
5,32,3202,2,84,320142,1,2,"THREE LEAVE YAM",1124,2,10,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320142,1,3,"COCOYAM",1040,1,,12,2015,10,1,,2,71,,4000,2,,,2,71,,2,
5,32,3216,2,1184,320144,1,1,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,320145,1,1,"CASSAVA",1020,1,,1,2016,1000,1,60,50,151,,50000,2,,,70,151,,1,2
5,32,3216,2,1184,320147,1,1,"MAIZE",1080,1,,8,2015,700,1,100,20,170,,47000,1,9,2015,,,,6,
5,32,3216,2,1184,320147,1,2,"CASSAVA OLD",1020,2,9,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,320147,2,1,"MAIZE",1080,1,,9,2015,800,1,100,30,170,,60000,1,9,2015,,,,6,
5,32,3216,2,1184,320147,2,2,"YAM",1120,1,,12,2015,500,1,100,40,151,,120000,1,12,2015,,,,6,
5,32,3216,2,1184,320147,2,3,"CASSAVA OLD",1020,2,9,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,320150,1,1,"CASSAVA",1020,1,,11,2015,800,1,90,23,131,,30000,2,,,1,131,,1,
5,32,3223,2,390,320151,1,1,"CASSAVA",1020,1,,1,2016,1000,1,100,30,131,,45000,1,2,2016,,,,1,2
5,32,3223,2,390,320151,2,1,"YAM",1120,1,,11,2015,1500,1,100,9,141,,81000,1,12,2015,,,,1,2
5,32,3223,2,390,320151,2,2,"CASSAVA.",1020,1,,2,2016,2000,1,50,40,131,,60000,2,,,40,131,,1,2
5,32,3223,2,390,320152,1,1,"CASSAVA",1020,1,,1,2016,4000,1,100,100,131,,150000,1,2,2016,,,,1,
5,32,3223,2,390,320152,2,1,"WHITE YAM",1121,1,,11,2015,4000,1,100,20,142,,150000,1,12,2015,,,,1,
5,32,3223,2,390,320152,2,2,"CASSAVA",1020,1,,2,2016,4000,1,60,110,131,,165000,2,,,55,131,,1,
5,32,3223,2,390,320153,1,1,"YAM",1120,1,,11,2015,150,1,50,8,130,,24000,2,,,8,130,,1,
5,32,3223,2,390,320153,2,1,"CASSAVA",1020,1,,12,2015,200,1,50,20,151,,20000,2,,,20,151,,1,
5,32,3223,2,390,320156,1,1,"CASSAVA",1020,1,,1,2016,2000,1,50,80,131,,160000,2,,,80,131,,1,
5,32,3223,2,390,320156,2,1,"CASSAVA",1020,1,,1,2016,1500,1,50,60,131,,120000,2,,,60,131,,1,
5,32,3223,2,390,320157,1,1,"CASSAVA",1020,1,,11,2015,2400,1,50,60,131,,120000,2,,,60,131,,1,2
5,32,3223,2,390,320157,2,1,"YAM",1120,1,,12,2015,1400,1,100,70,170,,28000,1,2,2016,,,,1,2
5,32,3223,2,390,320157,2,2,"COCOYAM",1040,1,,1,2016,2000,1,100,150,150,,150000,1,2,2016,,,,1,2
5,32,3223,2,390,320157,2,3,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3223,2,390,320160,1,1,"YAM",1120,1,,12,2015,2000,1,100,66,170,,300000,1,1,2016,,,,1,2
5,32,3223,2,390,320160,1,2,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3223,2,390,320160,2,1,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
5,32,3221,2,132,320161,1,1,"CASSAVA",1020,1,,12,2015,600,1,50,15,131,,15000,2,,,15,131,,2,
5,32,3221,2,132,320161,2,1,"CASSAVA",1020,1,,1,2016,600,1,50,15,131,,15000,2,,,15,131,,2,
5,32,3221,2,132,320162,1,1,"CASSAVA",1020,1,,12,2015,800,1,50,20,131,,20000,2,,,50,131,,1,2
5,32,3221,2,132,320162,2,1,"CASSAVA",1020,1,,1,2016,700,1,50,17,131,,17000,2,,,50,131,,1,2
5,32,3221,2,132,320163,1,1,"CASSAVA",1020,1,,1,2016,1500,1,50,75,131,,112500,2,,,75,131,,1,2
5,32,3221,2,132,320163,2,1,"CASSAVA",1020,1,,1,2016,3500,1,50,175,131,,262500,2,,,175,131,,1,2
5,32,3221,2,132,320164,1,1,"WHITE YAM",1121,1,,12,2015,400,1,100,3,142,,50000,1,1,2016,,,,2,
5,32,3221,2,132,320164,1,2,"CASSAVA",1020,1,,9,2015,2200,3,80,15,132,,37500,2,,,5,132,,2,
5,32,3221,2,132,320164,1,3,"MAIZE",1080,1,,6,2015,3000,3,100,3,132,,12000,1,7,2015,,,,2,
5,32,3221,2,132,320164,2,1,"CASSAVA",1020,1,,9,2015,2000,3,70,12,132,,30000,2,,,7,132,,2,
5,32,3221,2,132,320164,2,2,"MAIZE",1080,1,,7,2015,2100,3,100,2,132,,8000,1,7,2015,,,,2,
5,32,3221,2,132,320165,1,1,"CASSAVA",1020,1,,1,2016,1860,1,100,93,131,,139500,1,2,2016,,,,2,1
5,32,3221,2,132,320165,2,1,"CASSAVA",1020,1,,1,2016,1600,1,50,80,131,,120000,2,,,80,131,,2,1
5,32,3221,2,132,320165,3,1,"CASSAVA",1020,1,,1,2016,500,1,100,25,131,,30000,1,2,2016,,,,2,1
5,32,3221,2,132,320166,1,1,"WHITE YAM",1121,1,,11,2015,1200,1,100,2,142,,20000,1,12,2015,,,,1,2
5,32,3221,2,132,320166,1,2,"CASSAVA",1020,1,,1,2016,1800,1,60,16,130,,22500,2,,,10,130,,1,2
5,32,3221,2,132,320166,1,3,"MAIZE",1080,1,,10,2015,2000,3,100,4,142,,10000,1,10,2015,,,,1,2
5,32,3221,2,132,320166,2,1,"CASSAVA",1020,1,,2,2016,1150,1,65,14,130,,21000,2,,,8,130,,1,2
5,32,3221,2,132,320166,2,2,"MAIZE",1080,1,,10,2015,1500,3,100,3,141,,6000,1,11,2015,,,,1,2
5,32,3221,2,132,320167,1,1,"CASSAVA",1020,1,,9,2015,50000,1,25,5000,151,,500000,2,,,15000,151,,2,1
5,32,3221,2,132,320167,2,1,"CASSAVA",1020,1,,10,2015,2250,1,25,225,151,,225000,2,,,675,151,,2,1
