"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","ag1","ag2","ag3","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","saq22b_os"
5,12,1214,2,452,120094,1208,4,1,2,1,2,1,4,1,"09032016",9,3,2016,8,20,11,19,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,12,1214,2,0,120096,0,0,1,1,2,2,2,5,1,"09032016",9,3,2016,13,1,16,24,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,12,1214,2,452,120098,1208,8,1,2,1,1,1,2,1,"10032016",10,3,2016,10,0,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,12,1214,2,452,120099,1208,9,1,2,1,2,1,3,1,"09032016",9,3,2016,9,20,13,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,12,1214,2,452,120100,1208,10,1,2,1,1,1,2,1,"09032016",9,3,2016,12,7,15,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1310,1,0,130001,0,0,1,2,1,2,1,4,1,"23022016",23,2,2016,10,15,13,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1310,1,0,130003,0,0,1,1,2,2,2,3,1,"24022016",24,2,2016,9,54,13,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1310,1,0,130004,0,0,1,1,2,2,2,2,1,"24022016",24,2,2016,16,20,19,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1310,1,0,130005,0,0,1,1,2,2,2,2,1,"23022016",23,2,2016,9,30,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1310,1,0,130007,0,0,1,2,1,1,1,3,1,"23022016",23,2,2016,11,34,13,49,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
6,13,1310,1,0,130008,0,0,1,1,2,2,2,3,1,"26022016",26,2,2016,10,24,13,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1310,1,1300,130010,1407,33,1,2,1,2,1,4,1,"23022016",23,2,2016,14,48,17,18,9,,"24022016",24,2,2016,14,5,18,14,6,,,,,,,,,,,,2,1,,1,
6,13,1314,1,6,130011,1409,1,1,1,2,2,2,3,1,"25022016",25,2,2016,11,50,13,43,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1314,1,6,130012,1409,2,1,1,2,2,2,3,1,"25022016",25,2,2016,13,46,16,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1314,1,6,130013,1409,4,1,2,1,1,1,3,1,"27022016",27,2,2016,9,36,14,43,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1314,1,6,130014,1409,7,1,1,2,2,2,2,1,"26022016",26,2,2016,10,0,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1314,1,6,130015,1409,9,1,1,2,2,2,2,1,"25022016",25,2,2016,16,0,18,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1314,1,6,130016,1409,10,1,2,1,2,1,2,1,"27022016",27,2,2016,12,10,16,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1314,1,6,130017,1409,11,1,1,2,2,2,4,1,"25022016",25,2,2016,10,13,14,44,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
6,13,1314,1,6,130018,1409,12,1,2,1,2,1,4,1,"26022016",26,2,2016,10,41,15,7,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1314,1,0,130019,0,0,1,1,2,2,2,4,1,"02052016",2,5,2016,9,35,13,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1311,1,0,130020,0,0,1,1,2,2,2,3,1,"20032016",20,3,2016,12,26,15,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1307,1,268,130021,1504,1,1,2,1,1,1,3,1,"29022016",29,2,2016,9,36,13,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1307,1,0,130023,0,0,1,1,2,2,2,3,1,"01032016",1,3,2016,10,27,13,46,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,0,130024,0,0,1,1,2,2,2,6,2,"04032016",4,3,2016,9,10,16,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1307,1,268,130025,1504,15,1,2,1,2,1,4,1,"29022016",29,2,2016,9,15,14,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1307,1,0,130026,0,0,1,1,2,2,2,4,1,"29022016",29,2,2016,15,5,19,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1307,1,268,130027,1504,20,1,2,1,2,1,4,1,"01032016",1,3,2016,9,45,14,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1307,1,268,130029,1504,26,1,2,1,2,1,2,1,"29022016",29,2,2016,13,10,17,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1307,1,0,130030,0,0,1,1,2,2,2,2,1,"01032016",1,3,2016,9,15,11,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1303,1,626,130032,1002,4,1,2,1,2,1,4,1,"03032016",3,3,2016,11,45,17,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1303,1,626,130033,1002,7,1,1,2,2,2,2,1,"03032016",3,3,2016,13,38,16,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1303,1,626,130034,1002,8,1,2,1,1,1,3,1,"03032016",3,3,2016,10,34,14,26,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
6,13,1303,1,0,130035,0,0,1,1,2,2,2,2,1,"02032016",2,3,2016,9,0,12,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1303,1,626,130036,1002,10,1,1,2,2,2,4,1,"02032016",2,3,2016,9,14,13,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1303,1,626,130038,1002,12,1,1,2,2,2,4,1,"02032016",2,3,2016,14,3,18,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1303,1,626,130039,1002,13,1,1,2,2,2,3,1,"02032016",2,3,2016,9,36,13,23,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1303,1,626,130040,1002,14,1,1,2,2,2,2,1,"03032016",3,3,2016,10,3,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,1232,130041,1203,2,1,1,2,2,2,4,1,"06032016",6,3,2016,12,40,16,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,1232,130042,1203,13,1,2,1,2,1,3,1,"27032016",27,3,2016,9,10,14,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,1232,130043,1203,16,1,1,2,2,2,3,1,"05032016",5,3,2016,10,36,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,0,130044,0,0,1,1,2,2,2,3,1,"06032016",6,3,2016,8,24,13,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,0,130045,0,0,1,2,1,2,1,4,1,"07032016",7,3,2016,10,5,15,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,1232,130046,1203,27,1,1,2,2,2,2,1,"07032016",7,3,2016,11,20,15,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,1232,130048,1203,36,1,2,1,2,1,2,1,"04032016",4,3,2016,10,30,13,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,1232,130049,1203,38,1,1,2,2,2,2,1,"05032016",5,3,2016,14,2,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,1,1232,130050,1203,41,1,3,1,2,1,4,1,"04032016",4,3,2016,10,45,17,8,7,,"05032016",5,3,2016,9,37,16,45,16,,,,,,,,,,,,2,1,,1,
6,13,1309,2,674,130051,1406,1,1,2,1,1,1,2,1,"12032016",12,3,2016,10,2,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,674,130052,1406,22,1,2,1,1,1,3,1,"12032016",12,3,2016,10,26,14,13,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,0,130053,0,0,1,2,1,2,1,4,1,"10032016",10,3,2016,10,15,15,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,674,130054,1406,4,1,2,1,2,1,2,1,"11032016",11,3,2016,11,15,15,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,674,130055,1406,5,1,2,1,2,1,4,1,"11032016",11,3,2016,10,13,15,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,674,130056,1406,6,1,2,1,2,1,2,1,"13032016",13,3,2016,10,5,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,674,130057,1406,8,1,2,1,1,1,3,1,"11032016",11,3,2016,8,26,13,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,0,130059,0,0,1,2,1,2,1,4,1,"12032016",12,3,2016,13,45,18,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1309,2,674,130060,1406,11,1,2,1,1,1,3,1,"13032016",13,3,2016,8,46,12,26,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,0,130061,0,0,1,2,1,2,1,2,1,"10032016",10,3,2016,10,1,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,10,130062,1304,2,1,2,1,1,1,3,1,"09032016",9,3,2016,9,48,14,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,10,130063,1304,3,1,2,1,2,1,4,1,"10032016",10,3,2016,9,15,16,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,10,130064,1304,4,1,2,1,1,1,3,1,"10032016",10,3,2016,8,4,12,16,13,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,10,130065,1304,5,1,1,2,2,2,4,1,"08032016",8,3,2016,10,30,14,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,10,130067,1304,7,1,1,2,2,2,2,1,"09032016",9,3,2016,9,20,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,10,130068,1304,8,1,1,2,2,2,2,1,"08032016",8,3,2016,9,0,11,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1305,2,10,130069,1304,11,1,1,2,2,2,3,1,"08032016",8,3,2016,10,28,13,46,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
6,13,1305,2,10,130070,1304,12,1,1,2,2,2,4,1,"09032016",9,3,2016,11,0,16,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,1206,130071,1101,3,1,1,2,2,2,3,1,"17032016",17,3,2016,9,12,13,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,0,130072,0,0,1,1,2,2,2,4,1,"16032016",16,3,2016,10,12,15,49,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,1206,130073,1101,6,1,1,2,2,2,3,1,"18032016",18,3,2016,10,28,13,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,0,130074,0,0,1,1,2,2,2,2,1,"16032016",16,3,2016,11,10,15,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,0,130075,0,0,1,1,2,2,2,4,1,"18032016",18,3,2016,11,5,17,48,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,1206,130076,1101,12,1,1,2,2,2,2,1,"17032016",17,3,2016,9,25,15,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,1206,130077,1101,14,1,1,2,2,2,2,1,"18032016",18,3,2016,10,15,16,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,1206,130078,1101,15,1,1,2,2,2,3,1,"19032016",19,3,2016,9,16,12,48,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1301,1,0,130080,0,0,1,1,2,2,2,4,1,"17032016",17,3,2016,10,15,17,55,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140001,1001,40,1,2,1,2,1,2,1,"08032016",8,3,2016,12,2,14,37,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3213,2,0,140002,0,0,1,1,2,2,2,3,1,"12052016",12,5,2016,11,32,13,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140003,1001,8,1,2,1,2,1,2,1,"08032016",8,3,2016,15,7,18,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140004,1001,12,1,2,1,1,1,3,1,"08032016",8,3,2016,13,30,17,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1403,2,0,140005,0,0,1,1,2,2,2,3,1,"10032016",10,3,2016,10,45,13,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140006,1001,19,1,2,1,2,1,5,1,"08032016",8,3,2016,15,0,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140007,1001,43,1,2,1,2,1,5,1,"08032016",8,3,2016,11,40,14,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140008,1001,26,1,2,1,2,1,4,1,"08032016",8,3,2016,14,45,17,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140009,1001,29,1,2,1,2,1,4,1,"08032016",8,3,2016,12,10,14,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1401,2,1116,140010,1001,33,1,1,2,2,2,4,1,"08032016",8,3,2016,10,31,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1407,2,68,140011,1004,1,1,2,1,1,1,3,1,"01032016",1,3,2016,14,35,17,25,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1407,2,68,140012,1004,2,1,2,1,1,1,3,1,"02032016",2,3,2016,13,16,17,30,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1407,2,68,140013,1004,3,1,2,1,1,1,3,1,"01032016",1,3,2016,17,30,18,10,6,,"02032016",2,3,2016,10,20,13,0,9,,,,,,,,,,,,1,1,,1,
4,14,1407,2,68,140014,1004,5,1,2,1,2,1,5,1,"01032016",1,3,2016,15,10,17,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1407,2,68,140015,1004,6,1,1,2,2,2,5,1,"02032016",2,3,2016,15,0,17,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1407,2,68,140016,1004,7,1,2,1,2,1,5,1,"02032016",2,3,2016,12,10,14,50,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1407,2,68,140017,1004,5,1,2,1,2,1,4,1,"01032016",1,3,2016,14,35,17,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1407,2,68,140018,1004,9,1,1,2,2,2,4,1,"02032016",2,3,2016,11,35,13,15,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1407,2,68,140019,1004,68,1,2,1,2,1,2,1,"01032016",1,3,2016,18,45,20,19,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1407,2,68,140020,1004,12,1,2,1,2,1,2,1,"01032016",1,3,2016,20,45,21,1,3,,"02032016",2,3,2016,11,27,13,19,12,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140021,1005,1,1,1,2,1,2,5,1,"25022016",25,2,2016,14,50,16,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140022,1005,2,1,2,1,2,1,4,1,"25022016",25,2,2016,14,19,17,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140023,1005,3,1,1,2,2,2,3,1,"25022016",25,2,2016,14,35,16,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140024,1005,4,1,2,1,2,1,2,1,"25022016",25,2,2016,10,50,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140025,1005,5,1,2,1,1,1,3,1,"25022016",25,2,2016,10,32,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140026,1005,6,1,2,1,2,1,4,1,"25022016",25,2,2016,10,58,14,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140027,1005,7,1,2,1,2,1,2,1,"25022016",25,2,2016,13,30,18,23,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1408,2,1996,140030,1005,10,1,2,1,1,1,5,1,"25022016",25,2,2016,10,47,13,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140031,1008,1,1,2,1,2,1,5,1,"29022016",29,2,2016,14,10,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140032,1008,2,1,1,2,2,2,2,1,"01032016",1,3,2016,11,20,14,21,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140033,1008,4,1,2,1,1,1,3,1,"29022016",29,2,2016,16,30,17,15,10,,"01032016",1,3,2016,10,45,11,48,16,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140034,1008,5,1,2,1,1,1,3,1,"29022016",29,2,2016,14,0,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140035,1008,7,1,2,1,2,1,4,1,"29022016",29,2,2016,13,45,15,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140036,1008,8,1,2,1,2,1,4,1,"29022016",29,2,2016,15,35,17,28,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140037,1008,16,1,2,1,2,1,2,1,"01032016",1,3,2016,14,50,16,16,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140038,1008,11,1,2,1,2,1,2,1,"29022016",29,2,2016,11,17,13,13,16,,,,,,,,,,,,,,,,,,,,,,2,2,,1,
4,14,1413,2,2578,140039,1008,12,1,2,1,2,1,4,1,"01032016",1,3,2016,10,53,13,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,2578,140040,1008,19,1,2,1,2,1,5,1,"29022016",29,2,2016,16,25,18,15,9,,"01032016",1,3,2016,10,30,11,45,16,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140041,1009,1,1,2,1,1,1,3,1,"27022016",27,2,2016,11,20,14,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140042,1009,3,1,1,2,2,2,3,1,"27022016",27,2,2016,14,30,16,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140043,1009,4,1,2,1,1,1,3,1,"27022016",27,2,2016,16,10,19,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140044,1009,1,1,2,1,2,1,2,1,"27022016",27,2,2016,11,3,13,42,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140045,1009,7,1,2,1,1,1,5,1,"27022016",27,2,2016,11,35,14,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140046,1009,9,1,2,1,2,1,5,1,"29022016",29,2,2016,10,52,13,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140047,1009,5,1,2,1,2,1,4,1,"27022016",27,2,2016,14,30,17,32,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140048,1009,12,1,2,1,2,1,4,1,"27022016",27,2,2016,11,25,14,9,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140049,1009,13,1,2,1,2,1,2,1,"27022016",27,2,2016,14,6,17,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1415,2,952,140050,1009,15,1,2,1,2,1,5,1,"27022016",27,2,2016,15,20,17,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1403,1,34,140051,1102,1,1,1,2,2,2,5,1,"20032016",20,3,2016,16,0,18,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2418,1,0,140052,0,0,1,1,2,2,2,5,2,"08032016",8,3,2016,16,37,19,52,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1403,1,34,140053,1102,4,1,1,2,2,2,2,1,"21032016",21,3,2016,8,3,12,11,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1403,1,34,140054,1102,18,1,1,2,2,2,2,1,"19032016",19,3,2016,11,50,13,58,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1403,1,34,140055,1102,21,1,1,2,2,2,4,1,"19032016",19,3,2016,10,30,12,25,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1403,1,0,140059,0,0,1,1,2,2,2,3,1,"21032016",21,3,2016,8,10,10,25,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1403,1,34,140060,1102,22,1,1,2,2,2,3,1,"19032016",19,3,2016,11,30,11,35,1,,,,,,,,,,,,,,,,,,,,,,1,4,,4,
4,14,1406,2,694,140061,1104,42,1,1,2,2,2,4,1,"04032016",4,3,2016,11,9,13,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140062,1104,5,1,2,1,2,1,4,1,"04032016",4,3,2016,13,30,16,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140063,1104,8,1,2,1,1,1,3,1,"04032016",4,3,2016,11,20,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140065,1104,14,1,2,1,1,1,3,1,"04032016",4,3,2016,13,25,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140066,1104,17,1,2,1,2,1,5,1,"04032016",4,3,2016,11,15,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140067,1104,20,1,2,1,2,1,5,1,"04032016",4,3,2016,13,25,15,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140068,1104,23,1,2,1,2,1,5,1,"04032016",4,3,2016,15,50,17,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140069,1104,27,1,1,2,2,2,2,1,"04032016",4,3,2016,11,37,13,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1406,2,694,140070,1104,36,1,2,1,1,1,2,1,"04032016",4,3,2016,14,50,16,22,16,,,,,,,,,,,,,,,,,,,,,,1,2,,2,
4,14,1413,2,670,140071,1108,1,1,2,1,2,1,5,1,"15032016",15,3,2016,14,55,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,670,140072,1108,2,1,2,1,1,1,3,1,"15032016",15,3,2016,12,10,16,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,670,140073,1108,3,1,2,1,2,1,5,1,"15032016",15,3,2016,11,47,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,670,140074,1108,4,1,2,1,1,1,3,1,"15032016",15,3,2016,16,35,18,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,670,140075,1108,6,1,2,1,2,1,2,1,"15032016",15,3,2016,13,47,15,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,0,140076,0,0,1,2,1,2,1,2,1,"15032016",15,3,2016,16,12,18,41,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,670,140077,1108,8,1,1,2,2,2,2,1,"15032016",15,3,2016,11,45,13,17,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,670,140078,1108,9,1,2,1,2,1,4,1,"15032016",15,3,2016,9,5,12,1,16,,,,,,,,,,,,,,,,,,,,,,1,2,,2,
4,14,1413,2,670,140079,1108,10,1,2,1,2,1,4,1,"15032016",15,3,2016,12,10,15,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1413,2,670,140080,1108,11,1,2,1,2,1,4,1,"15032016",15,3,2016,15,30,17,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140082,1206,21,2,1,1,1,1,3,1,"03032016",3,3,2016,15,0,16,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140083,1206,23,1,2,1,1,1,3,1,"03032016",3,3,2016,11,55,14,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140084,1206,7,1,2,1,2,1,2,1,"03032016",3,3,2016,15,5,18,26,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140085,1206,9,1,2,1,2,1,2,1,"03032016",3,3,2016,12,10,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140086,1206,25,1,2,1,2,1,4,1,"03032016",3,3,2016,12,10,14,19,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140087,1206,13,1,2,1,2,1,4,1,"03032016",3,3,2016,14,30,16,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,26,2623,1,0,140088,0,0,1,1,2,2,2,3,1,"02032016",2,3,2016,13,40,16,32,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140089,1206,17,1,2,1,2,1,5,1,"03032016",3,3,2016,14,35,17,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1410,2,236,140090,1206,19,1,2,1,2,1,5,1,"03032016",3,3,2016,11,58,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1404,1,96,140091,1302,1,1,1,2,2,2,3,1,"12032016",12,3,2016,11,0,14,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1404,1,96,140092,1302,3,1,1,2,2,2,3,1,"12032016",12,3,2016,14,20,18,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1404,1,96,140093,1302,5,1,1,2,2,2,2,1,"12032016",12,3,2016,19,6,19,45,4,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,14,1404,1,0,140094,0,0,1,1,2,2,2,4,1,"12032016",12,3,2016,11,5,13,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1404,1,96,140096,1302,11,1,1,2,2,2,4,1,"12032016",12,3,2016,14,15,16,35,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
