"zone","state","sector","lga","ea","hhid","plotid","dist_household","srtmslp_nga","srtm_nga","twi_nga"
5,10,1,1005,662,100095,1,2.6,1.4,19,15
5,10,1,1005,662,100095,2,2.7,0.9,18,20
5,10,1,1005,662,100096,1,2.8,1.5,19,15
5,10,1,1005,662,100097,1,0.9,2.1,17,13
5,10,1,1005,662,100098,1,5.5,0.5,21,16
5,10,1,1005,662,100098,2,5.6,0.5,21,16
5,10,2,1018,898,100101,1,0.7,0.8,12,18
5,10,2,1018,898,100102,1,0.7,0.3,12,16
5,10,2,1018,898,100102,2,0.7,0.4,12,20
5,10,2,1018,898,100103,1,0.8,0.6,12,17
5,10,2,1018,898,100103,2,0.7,0.9,13,22
5,10,2,1018,898,100104,1,0.4,0,12,35
5,10,2,1018,898,100105,1,0,0.3,12,16
5,10,2,1018,898,100105,2,0,0.3,12,20
5,10,2,1018,898,100105,3,0,0.2,12,17
5,10,2,1018,898,100109,1,0.8,1.1,12,21
5,10,2,1018,898,100110,1,0.6,0,12,29
4,11,2,1112,1952,110011,1,0.4,4.1,111,13
4,11,2,1112,1952,110012,1,0,3.6,108,14
4,11,2,1112,1952,110013,1,0.3,5.2,109,13
4,11,2,1112,1952,110013,2,0.3,4.3,110,13
4,11,2,1112,1952,110014,1,0.5,5.8,106,13
4,11,2,1112,1952,110014,2,0.4,4,109,13
4,11,2,1112,1952,110015,1,0.3,4.9,105,14
4,11,2,1112,1952,110016,1,0.2,4.4,107,14
4,11,2,1112,1952,110016,2,0.4,2.6,101,15
4,11,2,1112,1952,110017,1,0.1,3.2,112,13
4,11,2,1112,1952,110017,2,0.1,3.2,112,13
4,11,2,1112,1952,110018,1,0.4,3.7,103,14
4,11,2,1112,1952,110018,2,0,4,107,14
4,11,2,1112,1952,110019,1,0.1,3.1,112,13
4,11,2,1112,1952,110019,2,0.1,2.8,111,13
4,11,2,1112,1952,110020,1,0,3.7,107,14
4,11,2,1112,78,110021,1,0,2.4,108,13
4,11,2,1112,78,110021,2,0,2.6,108,13
4,11,2,1112,78,110021,3,0,2.1,108,14
4,11,2,1112,78,110022,1,0,2.9,107,14
4,11,2,1112,78,110022,2,0,3.3,105,14
4,11,2,1112,78,110022,3,0,3.3,105,14
4,11,2,1112,78,110023,1,0.1,3.5,97,15
4,11,2,1112,78,110023,2,0,3.7,100,15
4,11,2,1112,78,110024,1,0,2,106,14
4,11,2,1112,78,110024,2,0,2.3,106,13
4,11,2,1112,78,110025,1,0.1,2.5,111,13
4,11,2,1112,78,110025,2,0.1,2.4,111,13
4,11,2,1112,78,110025,3,0,2.8,110,13
4,11,2,1112,78,110026,1,0,3,93,13
4,11,2,1112,78,110026,2,0.1,2.8,92,13
4,11,2,1112,78,110027,1,0,2.9,104,15
4,11,2,1112,78,110027,2,0.1,1.6,104,16
4,11,2,1112,78,110028,1,0,3.3,104,13
4,11,2,1112,78,110028,2,0,2.5,105,13
4,11,2,1112,78,110029,1,0,2.1,112,14
4,11,2,1112,78,110029,2,0.1,1.8,113,14
4,11,2,1112,78,110029,3,0,1.7,112,14
4,11,2,1112,78,110030,1,0.1,2.1,104,14
4,11,2,1112,78,110030,2,0,2.5,104,14
4,11,2,1112,78,110030,3,0,2.4,104,14
4,11,2,1110,714,110031,1,0,3.2,121,13
4,11,2,1110,714,110031,2,0,4.1,120,13
4,11,2,1110,714,110032,1,0,2.7,107,13
4,11,2,1110,714,110033,1,0,3.6,117,13
4,11,2,1110,714,110033,2,0,3.9,118,12
4,11,2,1110,714,110034,1,0,4.4,112,13
4,11,2,1110,714,110035,1,0.1,1.7,92,13
4,11,2,1110,714,110035,2,0,2.1,92,13
4,11,2,1110,714,110036,1,0.1,4.4,91,13
4,11,2,1110,714,110036,2,0.1,4.5,91,13
4,11,2,1110,714,110037,1,0.1,1.9,93,13
4,11,2,1110,714,110038,1,0,3.1,114,13
4,11,2,1110,714,110039,1,0.1,3.1,117,12
4,11,2,1110,714,110039,2,0.1,3,117,12
4,11,2,1110,714,110040,1,0,3,117,12
4,11,2,1110,2752,110041,1,1,2.4,49,13
4,11,2,1110,2752,110042,1,0.8,1.6,53,14
4,11,2,1110,2752,110042,2,0.9,1.5,48,13
4,11,2,1110,2752,110043,1,1.1,2.5,49,13
4,11,2,1110,2752,110043,2,1.2,1.5,48,13
4,11,2,1110,2752,110044,1,0.9,2.1,49,13
4,11,2,1110,2752,110045,1,1,3.5,47,13
4,11,2,1110,2752,110046,1,0.8,2.2,51,14
4,11,2,1110,2752,110047,1,0.8,3.5,47,13
4,11,2,1110,2752,110048,1,0.7,3.1,48,13
4,11,2,1110,2752,110049,1,1.1,3.5,47,13
4,11,2,1110,2752,110050,1,0.8,3.2,48,13
4,11,2,1108,492,110051,1,1.2,1.6,85,14
4,11,2,1108,492,110053,1,1.2,2.9,89,13
4,11,2,1108,492,110053,2,1.3,1.5,84,14
4,11,2,1108,492,110055,1,0,1.6,77,15
4,11,2,1108,492,110055,2,0.8,3.1,86,13
4,11,2,1108,492,110057,1,4.1,2.6,74,13
4,11,2,1108,492,110057,2,4.6,1.8,76,16
4,11,2,1108,492,110059,1,0.2,1.6,81,13
4,11,2,1108,492,110059,2,0.9,2.7,89,13
4,11,2,1108,492,110060,1,0.9,3.7,86,13
4,11,2,1105,100,110061,1,0.1,4.3,89,14
4,11,2,1105,100,110061,2,0.1,5.3,92,13
4,11,2,1105,100,110062,1,0.1,1.4,93,14
4,11,2,1105,100,110063,1,0.7,2.2,84,16
4,11,2,1105,100,110063,2,0.5,3.4,96,13
4,11,2,1105,100,110064,1,0.1,5.5,92,13
4,11,2,1105,100,110065,1,0.5,4.4,95,13
4,11,2,1105,100,110065,2,0.6,4.7,89,13
4,11,2,1105,100,110066,1,0.1,2.4,91,15
4,11,2,1105,100,110066,2,0.2,1.7,90,15
4,11,2,1105,100,110067,1,0.1,4.4,95,13
4,11,2,1105,100,110067,2,0.2,2.6,92,14
4,11,2,1105,100,110068,1,0.2,3.2,88,15
4,11,2,1105,100,110068,2,0.2,3.2,88,15
4,11,2,1105,100,110069,1,0.2,3.1,87,15
4,11,2,1105,100,110069,2,0.1,4.4,89,14
4,11,2,1105,100,110070,1,0.3,2,87,15
4,11,2,1105,100,110070,2,0.1,4.9,90,13
4,11,2,1106,446,110071,1,0.9,6.6,59,13
4,11,2,1106,446,110071,2,0.7,4.9,50,14
4,11,2,1106,446,110072,1,0.5,4.2,41,14
4,11,2,1106,446,110072,2,0.8,7.2,48,15
4,11,2,1106,446,110072,3,0.4,4.1,41,14
4,11,2,1106,446,110073,1,0,4.8,52,12
4,11,2,1106,446,110073,2,0.1,5,52,13
4,11,2,1106,446,110074,1,0.7,5.7,46,14
4,11,2,1106,446,110075,1,0.6,4.5,43,14
4,11,2,1106,446,110076,1,0.3,3.9,42,14
4,11,2,1106,446,110078,1,0.3,4.6,45,14
4,11,2,1106,446,110078,2,0.6,4.4,42,14
4,11,2,1106,446,110079,1,0.6,3.9,40,14
4,11,2,1106,446,110080,1,0.4,3.5,43,14
4,11,2,1104,434,110081,1,0,2.7,94,13
4,11,2,1104,434,110081,2,0,2.7,94,13
4,11,2,1104,434,110082,1,0,2.4,100,15
4,11,2,1104,434,110082,2,0.1,2.2,100,15
4,11,2,1104,434,110083,1,0,4.2,99,12
4,11,2,1104,434,110083,2,0,4.4,98,12
4,11,2,1104,434,110084,1,0,4.3,95,12
4,11,2,1104,434,110085,1,0.1,2.3,101,14
4,11,2,1104,434,110085,2,0.1,1.4,101,14
4,11,2,1104,434,110086,1,0,3.8,97,15
4,11,2,1104,434,110086,2,0.1,3.7,99,14
4,11,2,1104,434,110087,1,0,2.5,105,13
4,11,2,1104,434,110088,1,0,1.8,89,16
4,11,2,1104,434,110089,1,0,2.8,92,14
4,11,2,1104,434,110089,2,0,2.9,93,14
4,11,2,1104,434,110090,1,0,1.5,104,14
4,11,2,1104,434,110090,2,0.1,1.6,104,14
4,11,2,1104,434,110090,3,0.1,1.4,104,14
4,11,2,1107,1034,110091,1,0,4.3,30,13
4,11,2,1107,1034,110091,2,0,4.4,30,13
4,11,2,1107,1034,110092,1,0.1,1.1,30,14
4,11,2,1107,1034,110092,2,0,0.9,30,14
4,11,2,1107,1034,110093,1,0,2.4,29,13
4,11,2,1107,1034,110093,2,0,2.1,30,13
4,11,2,1107,1034,110094,1,0,2.7,29,15
4,11,2,1107,1034,110094,2,0,2.8,29,15
4,11,2,1107,1034,110095,1,0.1,1.6,30,13
4,11,2,1107,1034,110095,2,0,1.2,29,14
4,11,2,1107,1034,110096,1,0,2.8,34,13
4,11,2,1107,1034,110097,1,0.2,3.6,31,13
4,11,2,1107,1034,110097,2,0.1,3.8,31,13
4,11,2,1107,1034,110098,1,0,4.2,33,12
4,11,2,1107,1034,110099,1,0.5,1.2,30,14
4,11,2,1107,1034,110099,2,0.4,1.5,29,15
4,11,2,1107,1034,110100,1,0,2,29,14
4,11,2,1107,1034,110100,2,0.1,1.2,30,14
4,11,2,1109,672,110101,1,0.6,1.3,63,14
4,11,2,1109,672,110101,2,0.6,1.5,63,15
4,11,2,1109,672,110102,1,0.6,2.4,62,13
4,11,2,1109,672,110102,2,1.2,5,82,12
4,11,2,1109,672,110103,1,0.6,1.6,63,15
4,11,2,1109,672,110103,2,0.6,2.1,63,13
4,11,2,1109,672,110103,3,0.6,1.4,63,15
4,11,2,1109,672,110105,1,0,3.2,71,13
4,11,2,1109,672,110105,2,0,3.1,72,13
4,11,2,1109,672,110106,1,0.5,1.1,62,14
4,11,2,1109,672,110107,1,0.2,2.9,73,14
4,11,2,1109,672,110107,2,1.5,6.3,77,13
4,11,2,1109,672,110108,1,0,3.8,71,12
4,11,2,1109,672,110109,1,0.5,1.4,63,15
4,11,2,1109,672,110109,2,0.5,1.1,62,14
4,11,2,1109,672,110110,1,0.1,2.8,72,14
4,11,2,1109,672,110110,2,0.2,4.2,70,12
4,11,2,1113,954,110111,1,0.7,3.9,66,13
4,11,2,1113,954,110111,2,0.7,4,66,13
4,11,2,1113,954,110112,1,0.5,2.2,75,14
4,11,2,1113,954,110113,1,0.4,3,76,13
4,11,2,1113,954,110113,2,1.1,1.1,77,16
4,11,2,1113,954,110114,1,0.8,2.8,60,16
4,11,2,1113,954,110115,1,0.1,0.7,77,14
4,11,2,1113,954,110115,2,0.6,3.9,62,15
4,11,2,1113,954,110116,1,11.3,1.5,50,13
4,11,2,1113,954,110117,1,0.7,4.3,65,13
4,11,2,1113,954,110117,2,0.1,1,79,15
4,11,2,1113,954,110118,1,0.8,6.1,63,14
4,11,2,1113,954,110118,2,0.6,4.8,76,13
4,11,2,1113,954,110119,1,0.7,3.1,66,14
4,11,2,1113,954,110119,2,0.7,3.8,66,13
4,11,2,1113,954,110120,1,0.3,2.6,77,13
4,11,2,1102,936,110121,1,2.3,2.2,46,13
4,11,2,1102,936,110122,1,2.4,2.4,45,14
4,11,2,1102,936,110122,2,2.3,1.4,48,13
4,11,2,1102,936,110123,1,2.3,1.4,48,13
4,11,2,1102,936,110124,1,2.4,2.4,47,13
4,11,2,1102,936,110125,1,2.4,2.4,47,13
4,11,2,1102,936,110126,1,2.4,2.6,44,14
4,11,2,1102,936,110127,1,2.5,2.5,44,14
4,11,2,1102,936,110128,1,1.7,0.2,45,24
4,11,2,1102,936,110128,2,2.3,2.6,46,13
4,11,2,1102,936,110129,1,2.4,2.5,45,14
4,11,2,1102,936,110130,1,2.3,2.9,45,13
4,11,2,1102,936,110130,2,2.3,3.5,44,13
4,11,2,1101,154,110131,1,0,1.6,78,14
4,11,2,1101,154,110131,2,0,1.7,77,13
4,11,2,1101,154,110132,1,0.1,1.7,67,15
4,11,2,1101,154,110132,2,0.9,1.7,72,16
4,11,2,1101,154,110132,3,0.9,1.6,72,16
4,11,2,1101,154,110133,1,0.1,3.8,74,13
4,11,2,1101,154,110133,2,0.1,2.6,74,13
4,11,2,1101,154,110134,1,0.4,3.8,70,14
4,11,2,1101,154,110135,1,0.7,1.3,76,13
4,11,2,1101,154,110136,1,0.7,0.8,76,14
4,11,2,1101,154,110136,2,0.8,1.5,75,14
4,11,2,1101,154,110136,3,0,3.3,70,13
4,11,2,1101,154,110137,1,0,1.3,75,13
4,11,2,1101,154,110137,2,0,1.2,75,13
4,11,2,1101,154,110137,3,0,2.8,75,13
4,11,2,1101,154,110138,1,0,1.2,75,14
4,11,2,1101,154,110138,2,0,1.4,76,13
4,11,2,1101,154,110139,1,0,2.3,67,15
4,11,2,1101,154,110139,2,0,3.2,68,14
4,11,2,1101,154,110139,3,0.1,1.5,67,15
4,11,2,1101,154,110140,1,0,1.8,73,15
4,11,2,1101,154,110140,2,0,1.7,72,16
5,12,1,1211,2856,120010,1,0.2,2,80,17
5,12,1,1212,0,120033,1,1,1,121,14
5,12,1,1212,0,120033,2,0.8,1.5,119,16
5,12,1,1212,0,120033,3,0.9,1.4,119,15
5,12,1,1212,1392,120040,1,4.6,1.6,119,14
5,12,1,1212,1392,120040,2,4.7,1.5,120,14
5,12,2,1208,526,120041,1,0.4,3.7,311,13
5,12,2,1208,526,120041,2,0.4,4.2,312,13
5,12,2,1208,526,120042,1,0.2,8.4,327,12
5,12,2,1208,526,120045,1,0.4,3.9,312,13
5,12,2,1208,526,120046,1,0.3,12.7,317,13
5,12,2,1208,526,120047,1,0.4,12.7,317,13
5,12,2,1208,526,120047,2,0,3.8,321,13
5,12,2,1208,526,120048,1,0.6,3.7,311,13
5,12,2,1208,526,120048,2,32.7,3,219,13
5,12,2,1208,526,120049,1,0.5,2.7,314,13
5,12,2,1216,618,120051,1,0.1,4.1,212,13
5,12,2,1216,618,120051,2,0.7,7.1,229,12
5,12,2,1216,618,120052,1,0,5.2,209,13
5,12,2,1216,618,120053,1,0.3,4.7,217,13
5,12,2,1216,618,120053,2,0.6,4.2,222,13
5,12,2,1216,618,120054,1,0.3,4.2,217,12
5,12,2,1216,618,120054,2,0.4,7.2,213,12
5,12,2,1216,618,120055,1,1.1,3,219,13
5,12,2,1216,618,120056,1,0.4,7.9,212,12
5,12,2,1216,618,120056,2,0.7,6.3,227,12
5,12,2,1216,618,120057,1,0.6,3.1,220,13
5,12,2,1216,618,120057,2,0.6,3.1,220,13
5,12,2,1216,618,120058,1,0.2,5.9,199,12
5,12,2,1216,618,120059,1,0.5,3.6,218,13
5,12,2,1216,618,120059,2,0.6,3.2,222,13
5,12,2,1216,0,120060,1,0.4,8.1,211,12
5,12,2,1216,0,120060,2,0.6,3.1,220,13
5,12,2,1216,0,120060,3,0.4,3.2,218,13
5,12,2,1210,462,120061,1,2.1,0.9,202,16
5,12,2,1210,462,120062,1,2,0.8,202,16
5,12,2,1210,462,120063,1,1.3,2.1,219,13
5,12,2,1210,462,120063,2,0.2,1.7,211,18
5,12,2,1210,462,120064,1,21.1,1.4,299,16
5,12,2,1210,462,120065,1,13.1,2.8,205,14
5,12,2,1210,462,120065,2,0.7,1.6,208,17
5,12,2,1210,462,120066,1,1.4,2.2,219,13
5,12,2,1210,462,120066,2,91.3,3.8,318,14
5,12,2,1210,462,120067,1,21.2,1.4,299,16
5,12,2,1210,462,120067,2,11.4,3.2,148,14
5,12,2,1210,462,120068,1,7.5,2.9,181,15
5,12,2,1210,462,120068,2,0.8,3.3,208,13
5,12,2,1210,462,120069,1,1.3,1.5,225,18
5,12,2,1210,462,120069,2,1.3,2.6,226,15
5,12,2,1210,462,120069,3,0.7,3.7,219,14
5,12,2,1210,462,120070,1,67.4,7.4,230,12
5,12,2,1204,736,120073,1,0.6,1.3,304,15
5,12,2,1204,736,120073,2,1.1,1.5,308,15
5,12,2,1204,736,120075,1,0.1,2,300,16
5,12,2,1204,736,120075,2,0.2,3.5,303,13
5,12,2,1204,736,120078,1,1,3.5,304,14
5,12,2,1204,736,120078,2,0.6,1.1,305,14
5,12,2,1204,736,120079,1,0.8,1.7,305,15
5,12,2,1204,736,120079,2,0.6,1.8,304,14
5,12,2,1204,736,120080,1,0.1,1.4,300,16
5,12,2,1204,736,120080,2,0.6,1.7,305,14
5,12,2,1214,452,120091,1,16.9,3.6,98,13
5,12,2,1214,452,120091,2,0.4,4.3,116,13
5,12,2,1214,452,120092,1,0.4,12.2,93,12
5,12,2,1214,452,120092,2,0,7.8,96,12
5,12,2,1214,452,120093,1,17,3.4,97,13
5,12,2,1214,452,120093,2,0.2,5.9,109,12
5,12,2,1214,452,120094,1,16.9,3.4,97,13
5,12,2,1214,452,120094,2,0.6,4,114,12
5,12,2,1214,452,120098,1,16.9,3.3,97,13
5,12,2,1214,452,120098,2,0.4,5.1,114,12
5,12,2,1214,452,120099,1,0.5,8.5,109,12
5,12,2,1214,452,120099,2,0.1,3.6,104,12
5,12,2,1214,452,120100,1,17,3.1,97,13
5,12,2,1214,452,120100,2,17,3.2,97,13
5,12,2,1214,452,120100,3,0.4,4.3,116,12
6,13,1,1310,0,130001,1,4.8,4.2,379,13
6,13,1,1310,0,130001,2,4.8,3.8,379,12
6,13,1,1310,0,130001,3,11.9,18.3,379,13
6,13,1,1310,0,130007,1,6.7,5.8,367,13
6,13,1,1310,0,130007,2,6.6,7,370,13
6,13,1,1310,0,130007,3,15.1,5.4,358,13
6,13,1,1310,1300,130010,1,1.1,17.4,414,12
6,13,1,1310,1300,130010,2,1.2,16.2,417,12
6,13,1,1314,6,130013,1,6.2,4.7,364,14
6,13,1,1314,6,130013,2,6.3,5,366,14
6,13,1,1314,6,130016,1,2.2,2.8,404,14
6,13,1,1314,6,130018,1,2.7,3.5,381,14
6,13,1,1314,6,130018,2,2.8,4.6,380,14
6,13,1,1307,268,130021,1,1.6,3,390,14
6,13,1,1307,268,130021,2,1.6,2.8,392,13
6,13,1,1307,268,130025,1,4,3.2,394,14
6,13,1,1307,268,130025,2,3.9,5.4,393,14
6,13,1,1307,268,130025,3,0,1.7,381,15
6,13,1,1307,268,130027,1,2.1,1.2,395,15
6,13,1,1307,268,130027,2,2.2,2.2,394,13
6,13,1,1307,268,130029,1,1.5,1.8,397,15
6,13,1,1307,268,130029,2,1.3,2.6,399,14
6,13,1,1303,626,130032,1,5.9,3.6,458,13
6,13,1,1303,626,130032,2,5.8,7.5,479,14
6,13,1,1303,626,130034,1,3.1,5.6,516,13
6,13,1,1303,626,130034,2,3.1,5.8,519,12
6,13,1,1303,626,130034,3,1.1,3.3,552,13
6,13,1,1305,1232,130042,1,2.9,3.7,543,13
6,13,1,1305,1232,130042,2,0.5,3.2,459,14
6,13,1,1305,0,130045,1,1.6,5.3,430,16
6,13,1,1305,1232,130048,1,0.5,2.2,457,14
6,13,1,1305,1232,130050,1,1.2,5.5,491,12
6,13,1,1305,1232,130050,2,1.3,8,494,12
6,13,1,1305,1232,130050,3,0.4,2.7,456,17
6,13,1,1305,1232,130050,4,0.6,0.9,457,17
6,13,2,1309,674,130051,1,0.4,4.1,450,14
6,13,2,1309,674,130052,1,0.1,5.6,443,12
6,13,2,1309,674,130052,2,0.1,5.3,445,12
6,13,2,1309,0,130053,1,0.1,5.1,445,12
6,13,2,1309,0,130053,2,0.1,4.9,444,13
6,13,2,1309,674,130054,1,0.2,5.3,441,12
6,13,2,1309,674,130055,1,0.2,1.9,438,15
6,13,2,1309,674,130055,2,0.1,7.2,440,13
6,13,2,1309,674,130056,1,0.1,5.2,446,12
6,13,2,1309,674,130056,2,0.2,3.1,439,13
6,13,2,1309,674,130056,3,0.2,2.4,438,14
6,13,2,1309,674,130056,4,0.1,5.3,440,13
6,13,2,1309,674,130056,5,0,5.3,441,13
6,13,2,1309,674,130057,1,0.4,5.9,448,14
6,13,2,1309,0,130059,1,7.3,5.4,440,12
6,13,2,1309,0,130059,2,7.3,6.2,443,12
6,13,2,1309,674,130060,1,0,5.2,446,12
6,13,2,1305,0,130061,1,2,3.9,381,13
6,13,2,1305,0,130061,2,2.1,4,382,13
6,13,2,1305,10,130062,1,4.3,10.8,427,12
6,13,2,1305,10,130063,1,1.1,10.7,388,12
6,13,2,1305,10,130064,1,8.6,18.4,496,11
6,13,2,1305,10,130064,2,4.1,4.4,400,13
4,14,2,1401,1116,140001,1,0,4.9,37,13
4,14,2,1401,1116,140001,2,0.1,2.5,34,14
5,32,2,3213,0,140002,1,141.6,3.7,37,13
5,32,2,3213,0,140002,2,,,,
5,32,2,3213,0,140002,3,,,,
5,32,2,3213,0,140002,4,,,,
4,14,2,1401,1116,140003,1,0.2,2.8,35,13
4,14,2,1401,1116,140003,2,0.2,3.1,36,13
4,14,2,1401,1116,140003,3,0.2,2.5,35,13
4,14,2,1401,1116,140003,4,0.3,1.2,34,17
4,14,2,1401,1116,140004,1,0.6,0.7,34,15
4,14,2,1401,1116,140004,2,0.6,0.9,34,16
4,14,2,1401,1116,140004,3,0.5,1.2,35,14
4,14,2,1401,1116,140004,4,0.2,2.2,40,14
4,14,2,1401,1116,140004,5,0.2,2.7,41,14
4,14,2,1401,1116,140004,6,0.2,2.5,41,14
4,14,2,1401,1116,140006,1,0.3,2,34,13
4,14,2,1401,1116,140006,2,0.4,0.1,34,31
4,14,2,1401,1116,140006,3,0.4,0.4,34,25
4,14,2,1401,1116,140006,4,0.5,0,34,36
4,14,2,1401,1116,140007,1,0,3.6,42,12
4,14,2,1401,1116,140007,2,0,3.2,42,12
4,14,2,1401,1116,140007,3,0.2,3.1,35,13
4,14,2,1401,1116,140008,1,0,2.5,37,13
4,14,2,1401,1116,140009,1,0,1.9,42,14
4,14,2,1401,1116,140009,2,0.3,2.9,38,13
4,14,2,1407,68,140011,1,0.1,4,314,16
4,14,2,1407,68,140011,2,0.1,2.8,312,15
4,14,2,1407,68,140011,3,0.1,2.3,311,16
4,14,2,1407,68,140012,1,0.2,3.9,321,13
4,14,2,1407,68,140012,2,0.2,4.3,321,13
4,14,2,1407,68,140012,3,0.1,4.7,318,14
4,14,2,1407,68,140013,1,0,2.6,311,16
4,14,2,1407,68,140013,2,,,,
4,14,2,1407,68,140013,3,,,,
4,14,2,1407,68,140014,1,0.2,1.4,311,13
4,14,2,1407,68,140014,2,0.2,1.6,311,13
4,14,2,1407,68,140016,1,0,2.7,307,16
4,14,2,1407,68,140016,2,0.1,1.9,311,15
4,14,2,1407,68,140016,3,0.1,2.4,310,16
4,14,2,1407,68,140016,4,0,2.5,307,16
4,14,2,1407,68,140017,1,0,2.1,313,13
4,14,2,1407,68,140019,1,0.2,1.4,307,14
4,14,2,1407,68,140020,1,0.3,3,313,14
4,14,2,1407,68,140020,2,0.2,2.7,313,15
4,14,2,1408,1996,140022,1,0,1.5,384,14
4,14,2,1408,1996,140022,2,0,1.5,384,14
4,14,2,1408,1996,140024,1,0,3.2,412,13
4,14,2,1408,1996,140024,2,0,3.3,412,13
4,14,2,1408,1996,140025,1,0,4.5,405,15
4,14,2,1408,1996,140025,2,0,4,407,14
4,14,2,1408,1996,140026,1,0,4.3,406,14
4,14,2,1408,1996,140026,2,0,4.5,406,14
4,14,2,1408,1996,140027,1,0,4.8,404,15
4,14,2,1408,1996,140027,2,0,4.8,404,15
4,14,2,1408,1996,140030,1,0,4.4,409,14
4,14,2,1408,1996,140030,2,0,4.7,409,15
4,14,1,1413,2578,140031,1,1.8,6,475,13
4,14,1,1413,2578,140031,2,0,2.9,514,13
4,14,1,1413,2578,140031,3,0,3.1,514,13
4,14,1,1413,2578,140033,1,0,5.5,510,13
4,14,1,1413,2578,140034,1,0,5.5,509,13
4,14,1,1413,2578,140034,2,0,5.4,511,13
4,14,1,1413,2578,140035,1,0,5.7,508,12
4,14,1,1413,2578,140035,2,0,5.3,510,12
4,14,1,1413,2578,140036,1,0,3.7,508,15
4,14,1,1413,2578,140037,1,0,1.9,509,15
4,14,1,1413,2578,140038,1,0,3.2,506,16
4,14,1,1413,2578,140038,2,0.1,2.5,507,16
4,14,1,1413,2578,140039,1,0.1,2.8,505,16
4,14,1,1413,2578,140040,1,0.1,2.4,506,17
4,14,1,1413,2578,140040,2,0.1,2.3,506,17
4,14,1,1413,2578,140040,3,0.1,2.3,506,17
4,14,1,1413,2578,140040,4,0.1,2.4,506,17
4,14,2,1415,952,140041,1,0,5.2,486,13
4,14,2,1415,952,140041,2,0,5.1,487,13
4,14,2,1415,952,140043,1,0.1,3.7,482,13
4,14,2,1415,952,140043,2,0,3.7,481,14
4,14,2,1415,952,140044,1,0,3.6,481,12
4,14,2,1415,952,140044,2,0,4,481,12
4,14,2,1415,952,140044,3,0,4.3,480,12
4,14,2,1415,952,140045,1,0,2.5,458,15
4,14,2,1415,952,140045,2,0,2.4,458,15
4,14,2,1415,952,140045,3,0,2.5,458,15
4,14,2,1415,952,140045,4,0,2.3,457,15
4,14,2,1415,952,140045,5,0,2.4,458,15
4,14,2,1415,952,140046,1,0,5.1,476,13
4,14,2,1415,952,140047,1,0,3.6,490,12
4,14,2,1415,952,140048,1,0,5.1,474,13
4,14,2,1415,952,140048,2,0,4.9,474,13
4,14,2,1415,952,140048,3,0,5.1,474,13
4,14,2,1415,952,140048,4,0,4.9,474,13
4,14,2,1415,952,140049,1,0,2.7,461,16
4,14,2,1415,952,140049,2,0.1,2.6,458,15
4,14,2,1415,952,140049,3,0.1,2.6,458,15
4,14,2,1415,952,140050,1,0,5.3,476,14
4,14,2,1415,952,140050,2,0,4.9,478,14
4,14,2,1406,694,140062,1,0.1,0.9,99,16
4,14,2,1406,694,140063,1,0.1,0.9,99,16
4,14,2,1406,694,140063,2,0,0.8,99,16
4,14,2,1406,694,140063,3,0,0.7,99,15
4,14,2,1406,694,140065,1,0,4,99,15
4,14,2,1406,694,140065,2,0.2,1.2,99,17
4,14,2,1406,694,140066,1,0,7.9,107,13
4,14,2,1406,694,140066,2,0.1,5.7,103,14
4,14,2,1406,694,140067,1,0,8.2,106,13
4,14,2,1406,694,140067,2,0,7.8,105,14
4,14,2,1406,694,140067,3,0,8.2,107,13
4,14,2,1406,694,140068,1,0,8.4,109,13
4,14,2,1406,694,140068,2,0,8.7,110,13
4,14,2,1406,694,140068,3,0.2,1.2,99,17
4,14,2,1406,694,140068,4,0,8.1,108,13
4,14,2,1406,694,140070,1,0.1,3.7,112,14
4,14,2,1406,694,140070,2,0.1,3.6,112,14
4,14,2,1406,694,140070,3,0.1,3.6,112,15
4,14,2,1413,670,140071,1,0,1.3,334,16
4,14,2,1413,670,140071,2,0,2.7,336,14
4,14,2,1413,670,140072,1,0.7,2,324,13
4,14,2,1413,670,140072,2,0.6,1.5,325,13
4,14,2,1413,670,140072,3,0.6,2.4,326,13
4,14,2,1413,670,140073,1,0,2.2,335,15
4,14,2,1413,670,140073,2,0.9,3.1,319,14
4,14,2,1413,670,140073,3,0.9,3.3,319,15
4,14,2,1413,670,140074,1,0,3.1,336,13
4,14,2,1413,670,140075,1,0.1,1.4,334,17
4,14,2,1413,0,140076,1,0.1,2.5,334,15
4,14,2,1413,0,140076,2,0.6,3.8,328,14
4,14,2,1413,0,140076,3,0.1,1.8,335,15
4,14,2,1413,670,140078,1,0.1,2,335,18
4,14,2,1413,670,140078,2,0.1,2,335,18
4,14,2,1413,670,140079,1,0,2.4,335,17
4,14,2,1413,670,140080,1,0,1.6,334,20
4,14,2,1413,670,140080,2,0.1,1.8,334,19
4,14,2,1410,236,140082,1,0,2.1,163,18
4,14,2,1410,236,140082,2,0,2.1,164,17
4,14,2,1410,236,140082,3,0.1,2.7,165,16
4,14,2,1410,236,140082,4,0.1,2.3,165,15
4,14,2,1410,236,140083,1,0.2,2.4,165,15
4,14,2,1410,236,140083,2,0,6,166,14
4,14,2,1410,236,140083,3,0,5.9,166,14
4,14,2,1410,236,140084,1,0.2,2.4,172,15
4,14,2,1410,236,140085,1,0,5.4,166,13
4,14,2,1410,236,140085,2,0.2,4.5,177,12
4,14,2,1410,236,140085,3,0,5.4,166,14
4,14,2,1410,236,140086,1,0,1.1,163,19
