"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22b"
3,18,1803,2,840,180031,1202,2,1,2,2,1,"28082015",28,8,2015,15,6,18,19,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180032,1202,5,1,2,5,1,"27082015",27,8,2015,12,38,18,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180033,1202,12,1,2,3,1,"27082015",27,8,2015,13,38,18,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180034,1202,15,1,3,3,1,"27082015",27,8,2015,9,6,11,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180035,1202,18,1,2,4,1,"28082015",28,8,2015,10,25,14,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180036,1202,28,1,3,4,1,"27082015",27,8,2015,12,34,18,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180037,1202,31,1,2,5,1,"28082015",28,8,2015,10,20,15,50,16,,"28082015",28,8,2015,8,48,12,25,16,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180038,1202,41,1,3,3,1,"28082015",28,8,2015,10,10,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,840,180039,1202,44,1,2,2,1,"27082015",27,8,2015,12,46,14,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1803,2,0,180040,0,10,1,3,2,1,"28082015",28,8,2015,10,15,13,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180041,1307,2,1,2,4,1,"31082015",31,8,2015,13,23,16,23,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180042,1307,5,1,2,5,1,"31082015",31,8,2015,13,20,16,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180043,1307,8,1,2,5,1,"01092015",1,9,2015,16,56,19,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180044,1307,19,1,2,2,1,"01092015",1,9,2015,13,28,16,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180045,1307,22,1,2,4,1,"31092015",31,9,2015,9,55,13,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180046,1307,25,1,2,3,1,"01092015",1,9,2015,9,34,13,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180047,1307,28,1,2,3,1,"31082015",31,8,2015,8,25,11,13,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180048,1307,34,1,1,4,1,"01092015",1,9,2015,8,10,8,20,1,,,,,,,,,,,,,,,,,,,,,,1,6,1
3,18,1816,1,378,180049,1307,36,1,1,5,1,"01092015",1,9,2015,10,21,12,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1816,1,378,180050,1307,39,1,1,2,1,"01092015",1,9,2015,9,12,12,42,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180051,1502,1,1,2,4,1,"28082015",28,8,2015,10,2,14,24,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180052,1502,4,1,2,3,1,"03092015",3,9,2015,11,50,14,44,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180053,1502,6,1,2,4,1,"03092015",3,9,2015,14,32,17,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180054,1502,9,1,2,5,1,"04092015",4,9,2015,12,4,15,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180055,1502,12,1,2,2,1,"03092015",3,9,2015,8,24,11,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180056,1502,14,1,2,3,1,"03092015",3,9,2015,15,5,18,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180057,1502,17,1,2,3,1,"03092015",3,9,2015,8,31,11,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180058,1502,20,1,2,5,1,"03092015",3,9,2015,10,3,16,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180059,1502,22,1,2,2,1,"03092015",3,9,2015,11,19,14,36,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1805,2,534,180060,1502,25,1,2,2,1,"04092015",4,9,2015,9,32,12,44,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180061,1208,1,1,2,4,1,"16092015",16,9,2015,14,11,17,37,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180062,1208,5,1,1,3,1,"17092015",17,9,2015,15,15,17,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180063,1208,12,1,2,5,1,"18092015",18,9,2015,8,21,13,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180064,1208,16,1,2,3,1,"16092015",16,9,2015,9,49,12,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180065,1208,19,1,2,3,1,"17092015",17,9,2015,13,25,16,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180066,1208,23,1,2,4,1,"17092015",17,9,2015,9,19,12,46,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180067,1208,27,1,2,5,1,"17092015",17,9,2015,12,56,15,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180068,1208,30,1,2,2,1,"18092015",18,9,2015,9,22,12,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180069,1208,38,1,3,5,1,"15092015",15,9,2015,9,21,12,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,370,180070,1208,45,1,2,4,1,"16092015",16,9,2015,10,31,13,57,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180071,1104,1,1,3,3,1,"10092015",10,9,2015,8,30,12,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180072,1104,2,1,2,2,1,"11092015",11,9,2015,8,11,11,49,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180073,1104,4,1,2,3,1,"10092015",10,9,2015,13,24,15,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180074,1104,6,1,2,4,1,"11092015",11,9,2015,8,59,12,3,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180075,1104,9,1,2,4,1,"09092015",9,9,2015,8,15,11,37,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180076,1104,10,1,2,4,1,"12092015",12,9,2015,12,17,15,45,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180077,1104,7,1,2,2,1,"11092015",11,9,2015,13,4,17,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180078,1104,8,1,2,2,1,"12092015",12,9,2015,10,12,13,54,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180079,1104,17,1,2,5,1,"10092015",10,9,2015,9,4,15,22,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1808,2,1726,180080,1104,19,1,3,5,1,"11092015",11,9,2015,11,27,15,58,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180081,1105,1,1,2,4,1,"13092015",13,9,2015,9,43,12,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180082,1105,4,1,2,3,1,"12092015",12,9,2015,10,10,14,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180083,1105,6,1,2,3,1,"12092015",12,9,2015,14,35,16,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180084,1105,9,1,2,2,1,"13092015",13,9,2015,13,4,17,11,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180085,1105,11,1,2,3,1,"12092015",12,9,2015,17,2,19,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180086,1105,14,1,2,5,1,"14092015",14,9,2015,12,28,15,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180087,1105,16,1,2,2,1,"13092015",13,9,2015,9,32,12,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180088,1105,17,1,2,4,1,"13092015",13,9,2015,12,49,15,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180089,1105,24,1,2,5,1,"13092015",13,9,2015,14,3,16,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1811,2,364,180090,1105,36,1,2,5,1,"13092015",13,9,2015,9,45,13,41,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180091,1409,1,1,2,2,1,"09092015",9,9,2015,12,4,15,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180092,1409,2,1,2,2,1,"09092015",9,9,2015,8,38,11,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180093,1409,3,1,2,5,1,"09092015",9,9,2015,9,0,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180094,1409,4,1,2,3,1,"09092015",9,9,2015,15,24,16,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180095,1409,5,1,2,4,1,"10092015",10,9,2015,10,3,12,57,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180096,1409,3,1,2,3,1,"09092015",9,9,2015,12,12,15,11,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180097,1409,7,1,2,5,1,"09092015",9,9,2015,9,7,11,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180098,1409,8,1,2,3,1,"09092015",9,9,2015,8,38,11,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180099,1409,11,1,2,4,1,"09092015",9,9,2015,12,30,15,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1820,2,450,180100,1409,13,1,2,2,1,"09092015",9,9,2015,15,42,18,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180101,1410,1,1,3,5,1,"07092015",7,9,2015,10,5,12,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180102,1410,3,1,3,4,1,"07092015",7,9,2015,10,52,14,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180103,1410,8,1,2,3,1,"07092015",7,9,2015,9,10,13,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180104,1410,11,1,2,2,1,"07092015",7,9,2015,13,52,17,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180105,1410,13,1,3,2,1,"07090015",7,9,15,9,16,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180106,1410,7,1,2,3,1,"07092015",7,9,2015,13,50,17,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,0,180107,0,18,1,1,2,1,"17092015",17,9,2015,8,32,11,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180108,1410,21,1,2,4,1,"07092015",7,9,2015,14,43,17,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1822,2,1654,180109,1410,26,1,3,5,1,"07092015",7,9,2015,13,18,16,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1817,2,0,180110,0,28,1,2,2,1,"17092015",17,9,2015,12,6,15,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1814,2,678,180111,1406,1,1,2,2,1,"05092015",5,9,2015,9,23,13,7,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1814,2,678,180112,1406,3,1,2,4,1,"04092015",4,9,2015,10,39,12,53,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1814,2,678,180113,1406,5,1,2,5,1,"05092015",5,9,2015,10,15,13,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1814,2,678,180117,1406,13,1,2,3,1,"05092015",5,9,2015,12,6,16,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1814,2,0,180118,0,,1,2,2,,"16102015",16,10,2015,11,11,14,38,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,5,517,2,0,180119,0,17,1,2,3,1,"17092015",17,9,2015,9,0,13,14,1,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,18,1814,2,0,180120,0,0,1,2,3,,"16102015",16,10,2015,10,38,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1925,2,3394,190001,1206,4,1,1,3,1,"13092015",13,9,2015,9,48,11,30,15,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1925,2,3394,190002,1206,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4
3,19,1925,2,3394,190003,1206,7,1,1,10,1,"13092015",13,9,2015,10,5,12,40,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1925,2,3394,190004,1206,8,1,1,10,1,"11092015",11,9,2015,10,10,10,11,2,,,,,,,,,,,,,,,,,,,,,,,4,4
3,19,1925,2,3394,190005,1206,3,1,2,9,1,"13092015",13,9,2015,10,32,12,41,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1925,2,3394,190006,1206,12,1,1,6,1,"13092015",13,9,2015,9,36,12,58,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1925,2,3394,190007,1206,14,1,1,9,1,"13092015",13,9,2015,9,38,11,7,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1925,2,3394,190008,1206,15,,,10,1,"14092015",14,9,2015,10,9,12,10,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1925,2,3394,190009,1206,16,1,1,6,1,"14092015",14,9,2015,9,45,13,12,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1925,2,3394,190010,1206,18,1,2,9,1,"14092015",14,9,2015,11,0,13,46,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1921,1,842,190011,1105,11,1,1,3,1,"24082015",24,8,2015,9,22,12,15,9,,"25082015",25,8,2015,9,13,11,52,15,,,,,,,,,,,,2,1,1
3,19,1921,1,842,190012,1105,12,1,1,3,1,"24082015",24,8,2015,12,30,15,38,12,,"25082015",25,8,2015,12,21,13,2,15,,,,,,,,,,,,2,1,
3,19,1921,1,842,190013,1105,13,1,1,3,1,"24082015",24,8,2015,15,47,17,28,11,,"25062015",25,6,2015,13,20,15,3,15,,,,,,,,,,,,2,1,
3,19,1921,1,842,190014,1105,6,1,2,6,1,"24082015",24,8,2015,12,5,15,35,14,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1925,2,0,190015,0,8,1,1,7,1,"19102015",19,10,2015,9,20,11,46,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1925,2,0,190016,0,9,1,1,7,1,"20102015",20,10,2015,10,4,12,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1921,1,842,190017,1105,11,1,1,9,1,"25082015",25,8,2015,11,5,13,27,14,,,,,,,,,,,,,,,,,,,,,,1,1,
3,19,1921,1,842,190018,1105,13,1,1,9,1,"24082015",24,8,2015,11,54,14,37,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1921,1,842,190019,1105,15,1,1,10,1,"25082015",25,8,2015,10,6,15,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1921,1,842,190020,1105,10,1,1,10,1,"24082015",24,8,2015,11,5,15,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1943,2,668,190021,1210,1,1,2,3,1,"03082015",3,8,2015,10,5,12,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190022,1210,3,1,2,3,1,"31082015",31,8,2015,10,5,11,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190023,1210,,1,2,9,1,"01082015",1,8,2015,10,25,14,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190024,1210,6,1,2,6,1,"31082015",31,8,2015,10,30,13,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190025,1210,0,1,2,9,1,"02092015",2,9,2015,14,15,16,37,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190026,1210,9,1,2,10,1,"31082015",31,8,2015,10,10,13,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190027,1210,10,1,2,10,1,"01092015",1,9,2015,10,32,13,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190029,1210,14,1,3,6,1,"01092015",1,9,2015,10,10,15,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1943,2,668,190030,1210,16,1,2,9,1,"01092015",1,9,2015,16,45,18,54,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1916,2,1516,190031,1104,1,1,2,10,1,"09092015",9,9,2015,10,10,13,8,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1916,2,1516,190032,1104,3,1,2,10,1,"10092013",10,9,2013,10,18,13,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1916,2,1516,190033,1104,6,1,2,6,1,"09092015",9,9,2015,10,37,14,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1916,2,1516,190034,1104,8,1,2,3,1,"09092015",9,9,2015,10,15,13,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1916,2,1516,190035,1104,10,1,2,3,1,"10092015",10,9,2015,10,25,13,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1916,2,1516,190036,1104,12,1,2,3,1,"09092015",9,9,2015,10,38,12,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1916,2,1516,190037,1104,9,1,2,6,1,"10092015",10,9,2015,13,17,15,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1916,2,1516,190038,1104,17,1,2,6,1,"09092015",9,9,2015,14,27,15,52,16,,"10092015",10,9,2015,10,9,13,3,,,,,,,,,,,,,2,1,
3,19,1916,2,1516,190039,1104,19,1,2,9,1,"09092015",9,9,2015,9,28,11,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1916,2,1516,190040,1104,21,1,2,9,1,"10092015",10,9,2015,11,59,13,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1901,2,640,190041,1001,1,1,2,9,1,"25092015",25,9,2015,10,15,13,40,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190042,1001,3,1,2,6,1,"26082015",26,8,2015,11,5,13,55,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190043,1001,5,1,2,3,1,"26082015",26,8,2015,13,20,16,42,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190044,1001,8,1,2,9,1,"26082015",26,8,2015,13,59,17,25,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190045,1001,10,1,2,9,1,"26082015",26,8,2015,10,45,13,56,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190046,1001,12,1,2,6,1,"27082015",27,8,2015,11,30,14,27,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190047,1001,16,1,2,3,1,"27082015",27,8,2015,10,5,12,18,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190048,1001,19,1,2,10,1,"27082015",27,8,2015,11,0,15,30,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190049,1001,25,1,2,3,1,"26082015",26,8,2015,10,15,12,38,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1901,2,640,190050,1001,23,1,2,10,1,"26082015",26,8,2015,11,0,15,20,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190051,1409,3,1,3,6,1,"05092015",5,9,2015,10,40,14,11,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,36,3611,2,0,190052,0,4,1,2,2,1,"13092015",13,9,2015,10,10,13,16,9,,"13092015",13,9,2015,15,55,18,8,16,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190053,1409,19,1,3,6,1,"06092015",6,9,2015,12,25,16,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190054,1409,7,1,2,3,1,"06012015",6,1,2015,10,7,11,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190055,1409,14,1,1,9,1,"06092015",6,9,2015,9,55,11,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190056,1409,15,1,2,10,1,"05092015",5,9,2015,10,10,15,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190057,1409,23,1,1,10,1,"05092015",5,9,2015,10,15,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190058,1409,20,1,1,3,1,"05092015",5,9,2015,10,8,12,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190059,1409,22,1,2,9,1,"05092015",5,9,2015,10,2,12,58,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1937,2,432,190060,1409,23,1,1,6,1,"05092015",5,9,2015,14,20,15,40,8,,"06092015",6,9,2015,10,7,12,15,,,,,,,,,,,,,2,1,1
3,19,1936,2,1994,190061,1309,1,1,2,6,1,"08092015",8,9,2015,11,16,15,22,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1936,2,1994,190062,1309,3,1,2,6,1,"07092015",7,9,2015,11,0,15,12,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,15,1510,2,0,190063,0,0,1,2,4,1,"31102015",31,10,2015,10,43,13,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1936,2,1994,190064,1309,6,1,2,9,1,"08092015",8,9,2015,9,52,11,9,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1936,2,1994,190065,1309,11,1,2,9,1,"07092015",7,9,2015,10,12,13,43,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1936,2,1994,190066,1309,13,1,2,3,1,"07092015",7,9,2015,10,32,12,41,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1936,2,1994,190067,1309,14,1,2,3,1,"08092015",8,9,2015,10,35,12,31,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1936,2,1994,190068,1309,16,1,2,10,1,"08092015",8,9,2015,10,15,13,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1936,2,1994,190069,1309,16,1,2,10,1,"07092015",7,9,2015,10,20,15,42,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1936,2,1994,190070,1309,19,1,2,10,1,"07092015",7,9,2015,10,15,12,30,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1902,2,52,190071,1401,1,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1902,2,52,190072,1401,3,1,2,6,1,"30082015",30,8,2015,10,35,14,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1902,2,52,190073,1401,6,1,2,3,1,"29082015",29,8,2015,10,28,12,2,15,,"30082015",30,8,2015,10,31,11,48,1,,,,,,,,,,,,2,1,1
3,19,1902,2,52,190074,1401,8,1,2,10,1,"26082015",26,8,2015,10,0,11,5,15,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1902,2,52,190075,1401,10,1,2,10,1,"27082015",27,8,2015,10,0,11,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1902,2,52,190076,1401,13,1,2,10,1,"29082015",29,8,2015,10,20,13,49,15,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1902,2,52,190077,1401,15,1,3,6,1,"29082015",29,8,2015,10,20,13,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1902,2,52,190078,1401,17,1,2,9,1,"30082015",30,8,2015,10,32,13,51,12,,,,,,,,,,,,,,,,,,,,,,,1,
3,19,1902,2,52,190079,1401,20,1,2,9,1,"31082015",31,8,2015,10,15,18,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1902,2,52,190080,1401,22,1,2,9,1,"30082015",30,8,2015,14,2,16,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1914,2,934,190081,1004,2,1,2,6,1,"04092015",4,9,2015,12,50,14,38,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1914,2,934,190082,1004,5,1,2,3,1,"03092015",3,9,2015,14,48,16,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1914,2,934,190083,1004,8,1,2,10,1,"04092015",4,9,2015,11,0,13,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1914,2,934,190084,1004,11,1,2,3,1,"04092015",4,9,2015,12,50,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1914,2,934,190085,1004,13,1,2,3,1,"03092015",3,9,2015,10,45,12,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1914,2,934,190086,1004,16,1,2,9,1,"04092015",4,9,2015,9,40,11,12,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1914,2,934,190087,1004,22,1,2,9,1,"04092015",4,9,2015,11,37,14,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1914,2,934,190088,1004,25,1,2,6,1,"04092015",4,9,2015,10,40,12,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1914,2,934,190089,1004,28,1,2,10,1,"04092015",4,9,2015,10,15,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,
3,19,1914,2,934,190090,1004,31,1,2,6,1,"04092015",4,9,2015,11,14,14,7,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1941,2,518,190091,1310,2,1,2,9,1,"11092015",11,9,2015,9,51,11,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1941,2,0,190092,0,2,1,1,9,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,6,1
3,19,1941,2,518,190093,1310,3,1,3,3,1,"11092015",11,9,2015,11,0,13,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1941,2,518,190094,1310,5,1,3,3,1,"12092015",12,9,2015,11,2,14,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,19,1941,2,518,190095,1310,6,1,4,6,1,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
