"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq3a","s11eq3b","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37"
4,4,405,2,722,40070,1,3,"YAM",1120,1,2,4,2,,,,,,2,,,,,,,,,1,1,2,"N2",1120,2,170,50,5,,4000,1,,,,2,,,,,,,,,,,,,
4,4,405,2,722,40070,2,1,"MAIZE",1080,1,2,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1080,1,1,50,5,,600,1,,,,2,,,,,,,,,,,,,
4,4,405,2,722,40070,2,2,"CASSAVA",1020,1,2,2,1,1020,3,161,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40071,1,1,"CASSAVA",1020,1,2,4,1,1020,2,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40071,1,2,"MAIZE",1080,1,2,4,1,1080,3,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40071,2,1,"BAMBARA NUT",2020,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N3",2020,1,11,0,1,,1200,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40071,2,2,"GREEN VEGETABLE",2194,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N4",2193,1,160,0,1,,1000,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40072,1,1,"CASSAVA",1020,1,2,3,1,1020,25,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40072,1,2,"MAIZE",1080,1,2,3,1,1080,10,11,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40072,2,1,"CASSAVA",1020,1,2,3,1,1020,30,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40072,2,2,"MAIZE",1080,1,2,3,1,1080,20,11,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40073,1,1,"CASSAVA",1020,1,1,2,1,1020,6,162,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40073,2,1,"CASSAVA",1020,1,1,2,1,1020,6,162,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40073,3,1,"CASSAVA",1020,1,1,2,1,1020,8,162,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40074,1,1,"CASSAVA",1020,1,2,4,1,1020,3,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40074,1,2,"COCOYAM",1040,1,,,,,,,,,2,,,,,,,,,1,7,,"N1",1040,2,90,500,2,,3500,1,,,,1,7,8,"N2",1040,1,90,300,2,1800,1,,,
4,4,405,2,484,40075,1,1,"YAM",1120,1,2,3,1,1120,200,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40075,2,1,"CASSAVA",1020,1,2,3,1,1020,15,170,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40076,1,1,"CASSAVA",1020,1,2,2,1,1020,10,161,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40076,1,2,"MAIZE",1080,1,2,2,1,1080,12,13,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40076,2,1,"CASSAVA",1020,1,2,2,1,1020,8,161,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40076,2,2,"MAIZE",1080,1,2,2,1,1080,10,13,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40076,2,3,"YAM",1120,1,2,4,2,,,,,,2,,,,,,,,,1,1,2,"N1",1120,50,81,0,2,,10000,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40076,2,4,"PUMPKIN SEED",2193,1,2,2,1,2193,2,82,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40076,2,5,"COCOYAM",1040,1,2,2,2,,,,,,2,,,,,,,,,1,1,2,"N2",1040,2,140,0,2,,4000,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40077,1,1,"CASSAVA",1020,1,1,2,1,1020,6,102,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40077,2,1,"CASSAVA",1020,1,1,2,1,1020,6,102,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40077,3,1,"CASSAVA",1020,1,1,2,1,1020,7,102,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40078,1,1,"CASSAVA",1020,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N2",1020,16,161,0,2,,4800,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40078,1,2,"YAM",1120,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N3",1120,147,80,0,2,,14700,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40078,1,3,"MAIZE",1080,1,2,4,2,,,,,,1,1080,10,13,"N1",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40080,1,1,"MAIZE",1080,1,2,1,2,,,,,,2,,,,,,,,,1,2,,"N2",1080,1.5,1,100,5,,900,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40080,1,2,"CASSAVA",1020,1,2,1,1,1020,8,162,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,40080,2,1,"MAIZE",1080,1,2,1,2,,,,,,2,,,,,,,,,1,2,,"N2",1080,2,1,100,5,,1200,1,,,,2,,,,,,,,,,,,,
4,4,405,2,484,40080,2,2,"CASSAVA",1020,1,2,1,1,1020,10,162,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40081,1,1,"YAM",1120,1,2,4,1,1120,100,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40081,1,2,"CASSAVA",1020,1,2,4,1,1020,3,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40081,1,3,"PALM OIL TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40081,1,4,"PAWPAW",3210,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40081,1,5,"PLANTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40081,1,6,"MANGO TREE",3160,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40082,1,1,"YAM",1120,1,2,3,1,1120,120,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40082,1,2,"MAIZE",1080,1,2,3,1,1080,5,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40082,1,3,"CASSAVA",1020,1,2,3,1,1020,3,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40082,1,4,"PUNKIN",2190,1,2,3,2,,,,,,2,,,,,,,,,1,2,,"N1",2191,3,90,0,1,,,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40082,1,5,"PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40084,1,1,"MAIZE",1080,1,2,2,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,2,13,100,5,,60,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40084,1,2,"YAM",1120,1,2,3,2,,,,,,2,,,,,,,,,1,2,,"N1",1120,50,80,100,5,,2500,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40084,1,3,"CASSAVA",1020,1,2,2,1,1020,2,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40084,2,1,"MAIZE",1080,1,2,2,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,2,13,100,5,,60,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40084,2,2,"CASSAVA",1020,1,2,2,1,1020,2,160,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40084,2,3,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40085,1,1,"YAM",1120,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N2",1120,350,80,1000,5,,28000,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40085,1,2,"COCOYAM",1040,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N3",1040,3,140,600,5,,9000,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40085,1,3,"MAIZE",1080,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N4",1080,10,900,0,1,,1000,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40085,1,4,"MELON",1090,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N5",1090,7,13,0,1,,350,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40085,1,5,"CASSAVA",1020,1,2,3,1,1020,15,161,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,1,1,"YAM",1120,1,2,3,1,1120,20,80,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,1,2,"CASSAVA",1020,1,2,3,1,1020,1,160,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,2,1,"YAM",1120,1,2,3,1,1120,40,80,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,2,2,"CASSAVA",1020,1,2,3,1,1020,2,160,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,2,3,"COCOYAM",1040,1,2,3,1,1040,1,141,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,2,4,"MAIZE",1080,1,2,3,1,1080,4,900,5,"PREVIOUS YILED",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,2,5,"PLANTAIN",2170,1,2,3,1,2170,7,80,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40086,3,1,"YAM",1120,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,100,80,0,1,,10000,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40086,3,2,"CASSAVA",1020,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1020,11,161,0,1,,2200,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40086,3,3,"COCOYAM",1040,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1040,2,141,0,1,,6000,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40086,3,4,"MAIZE",1080,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,15,900,0,1,,1500,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40086,3,5,"MELON",1090,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N2",1090,1,11,0,1,,1000,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40086,3,6,"PUMPKIN",2190,1,2,3,2,,,,,,2,,,,,,,,,1,9,,"N3",2193,3,900,0,1,,900,1,,,,2,,,,,,,,,,,,,
4,4,419,2,296,40088,1,1,"YAM",1120,1,2,3,1,1120,2000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40088,1,2,"CASSAVA",1020,1,2,3,1,1020,25,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40088,2,1,"MAIZE",1080,1,2,3,1,1080,30,11,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40089,1,1,"YAM",1120,1,2,4,1,1120,500,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40089,1,2,"CASSAVA",1020,1,2,4,1,1020,15,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40089,2,1,"MAIZE",1080,1,2,4,1,1080,1500,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40089,2,2,"CASSAVA",1020,1,2,4,1,1020,20,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40089,3,1,"YAM",1120,1,2,4,1,1120,300,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40089,3,2,"CASSAVA",1020,1,2,4,1,1020,17,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,419,2,296,40090,1,1,"CASSAVA",1020,1,2,4,1,1020,10,160,1,,1,1020,5,160,"N1",,0,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40092,1,1,"YAM",1120,1,2,4,1,1120,300,80,1,,2,,,,,,,,,1,1,2,"N1",1120,300,80,250,2,,25000,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40093,1,1,"GARDENEGG",2080,1,2,3,2,,,,,,2,,,,,,,,,1,3,,"N3",2080,3,160,300,5,,800,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40093,1,2,"COCO YAM",1040,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N2",1040,4,90,200,5,,2000,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40094,1,1,"YAM",1120,1,2,3,1,1120,100,2,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40094,1,2,"CASSAVA",1020,1,2,3,1,1020,100,2,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40094,2,1,"YAM",1120,1,2,3,1,1120,150,2,4,"NO NEED",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40094,2,2,"CASSAVA",1020,1,2,3,1,1020,150,2,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40095,1,1,"MAIZE",1080,1,2,2,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,2,13,200,5,,60,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40095,1,2,"CASSAVA",1020,1,2,2,1,1020,1,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40095,1,3,"COCOYAM",1040,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N2",1040,1,141,200,5,,3000,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40095,1,4,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40096,1,1,"CASSAVA",1020,1,2,3,1,1020,10,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40096,1,2,"YAM",1120,1,2,3,1,1120,300,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40096,1,3,"COCOYAM",1040,1,2,3,1,1040,5,140,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40097,1,1,"YAM",1120,1,2,4,1,1120,200,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40097,1,2,"CASSAVA",1020,1,2,4,1,1020,7,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40097,1,3,"COCOYAM",1040,1,2,4,1,1040,10,10,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40099,1,1,"YAM",1120,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N3",1120,30,81,400,5,,4500,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40099,1,2,"CASSAVA",1020,1,2,2,2,,,,,,1,1020,3,161,"N2",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40099,1,3,"COCOYAM",1040,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N4",1040,1,141,400,5,,4000,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40099,1,4,"MAIZE",1080,1,2,2,2,,,,,,1,1080,10,80,"N2",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40099,1,5,"PUMPKIN SEED",2190,1,2,3,2,,,,,,1,2193,1,900,"N2",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,40100,1,1,"YAM",1120,1,2,4,2,,,,,,2,,,,,,,,,1,1,2,"N2",1120,40,80,0,1,,4000,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40100,1,2,"CASSAVA",1020,1,2,2,2,,,,,,2,,,,,,,,,1,1,2,"N3",1020,6,161,0,1,,1200,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40100,1,3,"COCOYAM",1040,1,2,4,2,,,,,,2,,,,,,,,,1,1,2,"N2",1040,1,141,0,1,,4000,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40100,1,4,"MAIZE",1080,1,2,2,2,,,,,,2,,,,,,,,,1,1,2,"N2",1080,6,13,0,1,,600,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40100,1,5,"PUMPKIN SEED",2193,1,2,4,2,,,,,,2,,,,,,,,,1,1,2,"N2",2193,2,900,0,1,,300,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40100,1,6,"GARDEN EGG",2080,1,2,4,2,,,,,,2,,,,,,,,,1,1,2,"N2",2080,1,101,0,1,,200,1,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,40100,1,7,"CUCUMBER",2060,1,2,2,2,,,,,,2,,,,,,,,,1,1,2,"N2",2060,1,12,0,1,,100,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40101,1,1,"YAM",1120,1,2,4,1,1120,1,92,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40101,1,2,"CASSAVA",1020,1,2,2,1,1020,2,162,1,,1,1020,1,161,"N2",,50,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40101,1,3,"COCOYAM",1040,1,2,4,1,1040,2,92,1,,2,,,,,,,,,1,2,,"N3",1040,1,92,150,5,,6000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40101,1,4,"PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40101,2,1,"YAM",1120,1,2,4,1,1120,2,92,1,,2,,,,,,,,,1,1,,"N4",1120,1,91,100,5,,5000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40101,2,2,"CASSAVA",1020,1,2,2,1,1020,1,162,1,,2,,,,,,,,,1,2,,"N3",1020,1,162,150,5,,2000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40101,2,3,"COCOYAM",1040,1,2,4,1,1040,2,92,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40101,2,4,"MAIZE",1080,1,2,2,2,,,,,,2,,,,,,,,,1,1,,"N3",1080,1,13,50,1,,70,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40101,2,5,"PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40101,2,6,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40102,1,1,"YAM",1120,1,2,4,2,,,,,,1,1120,1,92,"N2",,100,2,,1,1,,"N3",1120,2,92,200,5,,15000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40102,1,2,"CASSAVA",1020,1,2,2,2,,,,,,1,1020,2,161,"N4","N5",100,2,,1,1,,"N6",1020,2,92,200,5,,2000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40102,1,3,"COCOYAM",1040,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N6",1040,3,92,300,5,,9000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40102,1,4,"MAIZE",1080,1,2,2,2,,,,,,2,,,,,,,,,1,1,,"N7",1080,2,13,100,5,,200,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40102,1,5,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40103,1,1,"YAM",1120,1,2,4,1,1120,1,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40103,1,2,"CASSAVA",1020,1,2,2,1,1020,2,162,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40103,1,3,"COCOYAM",1040,1,2,4,1,1040,3,92,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40103,1,4,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40103,2,1,"YAM",1120,1,2,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,1,91,100,5,,4000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40103,2,2,"CASSAVA",1020,1,2,4,1,1020,2,91,1,,1,1020,1,160,"N2",,50,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40103,2,3,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N3",1080,1,13,100,5,,80,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40103,2,4,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40103,2,5,"PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40104,1,1,"YAM",1120,1,2,3,1,1120,234,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40104,1,2,"CASSAVA",1020,1,2,3,1,1020,11,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40104,1,3,"MAIZE",1080,1,2,3,1,1080,2,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40104,2,1,"CASSAVA",1020,1,2,3,1,1020,10,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40105,1,1,"YAM",1120,1,2,3,1,1120,205,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40105,1,2,"CASSAVA",1020,1,2,3,1,1020,7,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40105,1,3,"MAIZE",1080,1,2,3,1,1080,2,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40106,1,1,"YAM",1120,1,2,3,1,1120,190,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40106,1,2,"COCOYAM",1040,1,2,3,1,1040,3,141,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40106,1,3,"CASSAVA",1020,1,2,3,1,1020,19,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40106,2,1,"YAM",1120,1,2,3,1,1120,105,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40106,2,2,"COCOYAM",1040,1,2,3,1,1040,2,141,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40106,2,3,"CASSAVA",1020,1,2,3,1,1020,10,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,412,2,2592,40107,1,1,"CASSAVA",1020,1,2,3,1,1020,2,161,1,,2,,,,,,,,,1,1,,"N1",1020,2,160,300,5,,1000,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40107,1,2,"YAM",1120,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,150,80,300,5,,1500,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40107,1,3,"MAIZE",1080,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,6,13,300,5,,300,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40107,1,4,"(UGU)PUMPKIN SEED",2193,1,2,3,1,2193,20,80,1,,2,,,,,,,,,1,2,,"N1",2193,20,80,200,5,,500,1,,,,2,,,,,,,,,,,,,
4,4,412,2,2592,40108,1,1,"YAM",1120,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,70,80,400,5,,1050,1,,,,2,,,,,,,,,,,,,
