"zone","state","lga","ea","sector","hhid","network_cd","s12q2","s12q2b","s12q3"
4,11,1101,154,2,110139,"N02",2,,1
4,11,1101,154,2,110140,"N01",9,,1
4,11,1101,154,2,110140,"N02",2,,1
5,12,1211,2856,1,120010,"N01",1,,5
5,12,1208,526,2,120041,"N01",1,,1
5,12,1208,526,2,120042,"N01",1,,1
5,12,1208,526,2,120045,"N01",9,,1
5,12,1208,526,2,120045,"N02",9,,2
5,12,1208,526,2,120046,"N01",16,,1
5,12,1208,526,2,120046,"N02",1,,2
5,12,1208,526,2,120047,"N01",9,,2
5,12,1208,526,2,120047,"N02",2,,1
5,12,1208,526,2,120048,"N01",1,,5
5,12,1208,526,2,120048,"N02",12,,3
5,12,1208,526,2,120048,"N03",12,,3
5,12,1216,618,2,120051,"N01",4,,2
5,12,1216,618,2,120053,"N01",3,,2
5,12,1216,618,2,120054,"N01",4,,2
5,12,1216,618,2,120055,"N01",3,,1
5,12,1216,618,2,120055,"N02",9,,2
5,12,1216,618,2,120056,"N01",3,,1
5,12,1216,618,2,120056,"N02",9,,1
5,12,1216,618,2,120056,"N03",9,,2
5,12,1216,618,2,120057,"N01",5,,2
5,12,1216,618,2,120058,"N01",9,,2
5,12,1216,618,2,120059,"N01",4,,2
5,12,1216,618,2,120059,"N02",9,,1
5,12,1216,618,2,120059,"N03",9,,2
5,12,1216,0,2,120060,"N01",4,,2
5,12,1216,0,2,120060,"N02",1,,1
5,12,1210,462,2,120061,"N01",31,"BIOLOGICAL SON",8
5,12,1210,462,2,120062,"N01",9,,2
5,12,1210,462,2,120063,"N01",1,,1
5,12,1210,462,2,120063,"N02",9,,2
5,12,1210,462,2,120063,"N03",9,,2
5,12,1210,462,2,120065,"N01",31,"OWNER''S FIRST SON",8
5,12,1210,462,2,120066,"N01",1,,1
5,12,1210,462,2,120068,"N01",1,,8
5,12,1210,462,2,120068,"N02",9,,2
5,12,1210,462,2,120069,"N01",9,,2
5,12,1210,462,2,120069,"N02",9,,2
5,12,1204,736,2,120075,"N01",1,,1
5,12,1204,736,2,120075,"N02",9,,1
5,12,1204,736,2,120078,"N01",4,,1
5,12,1204,736,2,120079,"N01",1,,8
5,12,1204,736,2,120080,"N01",2,,1
5,12,1204,736,2,120080,"N02",9,,1
5,12,1214,452,2,120091,"N01",2,,1
5,12,1214,452,2,120092,"N01",4,,1
5,12,1214,452,2,120093,"N01",4,,2
5,12,1214,452,2,120094,"N01",4,,1
5,12,1214,452,2,120098,"N01",4,,2
5,12,1214,452,2,120098,"N02",2,,1
5,12,1214,452,2,120099,"N01",4,,1
5,12,1214,452,2,120100,"N01",2,,1
6,13,1314,6,1,130011,"N01",9,,3
6,13,1314,6,1,130013,"N01",11,,3
6,13,1314,6,1,130018,"N01",2,,1
6,13,1314,6,1,130018,"N02",10,,1
6,13,1307,268,1,130025,"N01",9,,3
6,13,1303,626,1,130032,"N01",2,,3
6,13,1303,626,1,130032,"N02",10,,3
6,13,1303,626,1,130034,"N01",1,,6
6,13,1303,626,1,130034,"N02",2,,3
6,13,1303,626,1,130036,"N01",9,,3
6,13,1305,1232,1,130042,"N01",3,,1
6,13,1305,1232,1,130042,"N02",9,,1
6,13,1305,1232,1,130042,"N03",2,,1
6,13,1305,0,1,130044,"N01",9,,3
6,13,1305,0,1,130044,"N02",9,,3
6,13,1305,1232,1,130046,"N01",9,,1
6,13,1305,1232,1,130049,"N01",9,,3
6,13,1305,1232,1,130050,"N01",11,,3
6,13,1305,1232,1,130050,"N02",9,,3
6,13,1305,1232,1,130050,"N03",8,,3
6,13,1309,0,2,130053,"N01",1,,7
6,13,1309,674,2,130054,"N01",1,,1
6,13,1309,0,2,130059,"N01",10,,3
6,13,1305,10,2,130065,"N01",9,,3
6,13,1301,1206,1,130077,"N01",15,,5
6,13,1301,1206,1,130077,"N02",15,,5
4,14,1401,1116,2,140001,"N01",1,,8
4,14,1401,1116,2,140002,"N01",1,,8
4,14,1401,1116,2,140002,"N02",1,,1
4,14,1401,1116,2,140003,"N01",1,,8
4,14,1401,1116,2,140003,"N02",10,,2
4,14,1401,1116,2,140004,"N01",9,,3
4,14,1401,1116,2,140006,"N01",9,,1
4,14,1401,1116,2,140007,"N01",9,,1
4,14,1401,1116,2,140008,"N01",2,,1
4,14,1401,1116,2,140008,"N02",1,,3
4,14,1407,68,2,140011,"N01",1,,8
4,14,1407,68,2,140011,"N02",9,,1
4,14,1407,68,2,140012,"N01",1,,5
4,14,1407,68,2,140013,"N01",9,,1
4,14,1407,68,2,140014,"N01",10,,1
4,14,1407,68,2,140016,"N01",9,,1
4,14,1407,68,2,140017,"N01",2,,4
4,14,1407,68,2,140017,"N02",9,,1
4,14,1407,68,2,140019,"N01",1,,6
4,14,1407,68,2,140019,"N02",9,,1
4,14,1407,68,2,140020,"N01",1,,1
4,14,1407,68,2,140020,"N02",10,,1
4,14,1408,1996,2,140022,"N01",1,,6
4,14,1408,1996,2,140022,"N02",9,,4
4,14,1408,1996,2,140023,"N01",12,,3
4,14,1408,1996,2,140023,"N02",12,,2
4,14,1408,1996,2,140023,"N03",15,,1
4,14,1408,1996,2,140023,"N04",31,"PRIVATE HERDSMAN",8
4,14,1408,1996,2,140024,"N01",1,,8
4,14,1408,1996,2,140024,"N02",1,,1
4,14,1408,1996,2,140025,"N01",12,,2
4,14,1408,1996,2,140026,"N01",1,,6
4,14,1408,1996,2,140027,"N01",9,,3
4,14,1408,1996,2,140027,"N02",9,,2
4,14,1408,1996,2,140030,"N01",9,,1
4,14,1413,2578,1,140031,"N01",9,,1
4,14,1413,2578,1,140033,"N01",1,,5
4,14,1413,2578,1,140034,"N01",1,,1
4,14,1413,2578,1,140034,"N02",12,,3
4,14,1413,2578,1,140034,"N03",1,,5
4,14,1413,2578,1,140036,"N01",10,,2
4,14,1413,2578,1,140037,"N01",1,,7
4,14,1413,2578,1,140037,"N02",13,,5
4,14,1413,2578,1,140037,"N03",9,,1
4,14,1413,2578,1,140039,"N01",10,,1
4,14,1413,2578,1,140040,"N01",9,,1
4,14,1415,952,2,140043,"N01",12,,4
4,14,1415,952,2,140043,"N02",12,,6
4,14,1415,952,2,140043,"N03",6,,1
4,14,1415,952,2,140043,"N04",28,,4
4,14,1415,952,2,140043,"N05",28,,6
4,14,1415,952,2,140044,"N01",1,,8
4,14,1415,952,2,140044,"N02",31,"SELF",1
4,14,1415,952,2,140044,"N03",9,,1
4,14,1415,952,2,140045,"N01",4,,1
4,14,1415,952,2,140045,"N02",9,,1
4,14,1415,952,2,140046,"N01",1,,1
4,14,1415,952,2,140047,"N01",9,,1
4,14,1415,952,2,140049,"N01",1,,1
4,14,1415,952,2,140049,"N02",1,,2
4,14,1415,952,2,140049,"N03",1,,1
4,14,1415,952,2,140049,"N04",9,,2
4,14,1415,952,2,140049,"N05",9,,1
4,14,1406,694,2,140062,"N01",9,,1
4,14,1406,694,2,140063,"N01",1,,1
4,14,1406,694,2,140065,"N01",9,,1
4,14,1406,694,2,140065,"N02",1,,1
4,14,1406,694,2,140066,"N01",10,,1
4,14,1406,694,2,140067,"N01",9,,1
4,14,1406,694,2,140068,"N01",9,,1
4,14,1406,694,2,140070,"N01",1,,8
4,14,1413,670,2,140071,"N01",1,,1
4,14,1413,670,2,140072,"N01",2,,1
4,14,1413,670,2,140072,"N02",1,,1
4,14,1413,670,2,140072,"N03",9,,4
4,14,1413,670,2,140073,"N01",9,,1
4,14,1413,670,2,140074,"N01",1,,5
4,14,1413,670,2,140074,"N02",9,,4
4,14,1413,670,2,140075,"N01",1,,1
4,14,1413,0,2,140076,"N01",1,,1
4,14,1413,670,2,140078,"N01",1,,4
4,14,1413,670,2,140078,"N02",1,,1
4,14,1413,670,2,140079,"N01",9,,4
4,14,1413,670,2,140080,"N01",9,,4
4,14,1410,236,2,140082,"N01",1,,1
4,14,1410,236,2,140082,"N02",1,,5
4,14,1410,236,2,140083,"N01",4,,1
4,14,1410,236,2,140083,"N02",1,,5
4,14,1410,236,2,140085,"N01",1,,8
4,14,1410,236,2,140089,"N01",9,,1
4,14,1410,236,2,140090,"N01",9,,1
4,14,1408,968,2,140101,"N01",9,,1
4,14,1408,968,2,140102,"N01",2,,1
4,14,1408,968,2,140102,"N02",9,,2
4,14,1408,968,2,140103,"N01",9,,1
4,14,1408,968,2,140104,"N01",1,,8
4,14,1408,968,2,140104,"N02",9,,1
4,14,1408,968,2,140105,"N01",1,,1
4,14,1408,968,2,140106,"N01",9,,2
4,14,1408,0,2,140108,"N01",9,,3
4,14,1408,968,2,140109,"N01",1,,8
4,14,1408,968,2,140110,"N01",1,,1
4,14,1411,1066,2,140112,"N01",9,,1
4,14,1411,1066,2,140113,"N01",3,,1
4,14,1411,1066,2,140113,"N02",2,,1
4,14,1411,1066,2,140113,"N03",9,,3
4,14,1411,1066,2,140114,"N01",1,,8
4,14,1411,1066,2,140115,"N01",1,,8
4,14,1411,1066,2,140116,"N01",1,,6
4,14,1411,1066,2,140117,"N01",1,,8
4,14,1411,1066,2,140119,"N01",1,,8
4,14,1411,1066,2,140119,"N02",2,,1
4,14,1411,1066,2,140120,"N01",1,,8
4,14,1411,1066,2,140120,"N02",2,,1
4,14,1416,2314,2,140121,"N01",1,,1
4,14,1416,2314,2,140122,"N01",1,,7
4,14,1416,2314,2,140123,"N01",1,,8
4,14,1416,2314,2,140123,"N02",8,,4
4,14,1416,2314,2,140123,"N03",10,,1
4,14,1416,2314,2,140125,"N01",9,,4
4,14,1416,2314,2,140126,"N01",1,,8
4,14,1416,2314,2,140126,"N02",12,,6
4,14,1416,2314,2,140127,"N01",9,,3
4,14,1416,2314,2,140128,"N01",9,,2
4,14,1416,2314,2,140130,"N01",1,,8
2,15,1506,398,1,150002,"N01",2,,3
2,15,1506,398,1,150002,"N02",12,,3
2,15,1506,398,1,150002,"N03",10,,3
2,15,1506,398,1,150002,"N04",2,,3
2,15,1506,398,1,150004,"N01",1,,3
2,15,1506,398,1,150007,"N01",2,,3
2,15,1506,398,1,150007,"N02",12,,3
2,15,1506,398,1,150007,"N03",25,,7
2,15,1508,1682,2,150011,"N01",9,,2
2,15,1508,1682,2,150011,"N02",28,,3
2,15,1508,1682,2,150011,"N03",2,,1
2,15,1508,1682,2,150012,"N01",1,,1
2,15,1508,1682,2,150012,"N02",9,,2
2,15,1508,1682,2,150012,"N03",17,,2
2,15,1508,1682,2,150013,"N01",9,,2
2,15,1508,1682,2,150013,"N02",2,,1
2,15,1508,1682,2,150013,"N03",28,,2
2,15,1508,1682,2,150014,"N01",12,,2
2,15,1508,1682,2,150014,"N02",7,,2
2,15,1508,1682,2,150015,"N01",1,,1
2,15,1508,1682,2,150016,"N01",2,,1
2,15,1508,1682,2,150016,"N02",28,,2
2,15,1508,1682,2,150016,"N03",12,,2
2,15,1508,1682,2,150018,"N01",8,,2
2,15,1508,1682,2,150018,"N02",7,,2
2,15,1508,1682,2,150019,"N01",9,,2
2,15,1508,1682,2,150019,"N02",28,,2
2,15,1508,1682,2,150019,"N03",15,,2
2,15,1511,1938,2,150021,"N01",9,,1
2,15,1511,1938,2,150022,"N01",28,,2
2,15,1511,1938,2,150022,"N02",9,,2
2,15,1511,1938,2,150022,"N03",7,,1
2,15,1511,1938,2,150023,"N01",28,,1
2,15,1511,1938,2,150023,"N02",9,,1
2,15,1511,1938,2,150025,"N01",1,,1
2,15,1511,1938,2,150025,"N02",28,,1
2,15,1511,1938,2,150025,"N03",9,,1
2,15,1511,1938,2,150026,"N01",17,,2
2,15,1511,1938,2,150026,"N02",9,,1
2,15,1511,1938,2,150028,"N01",28,,1
2,15,1511,1938,2,150028,"N02",9,,1
2,15,1511,1938,2,150028,"N03",2,,1
2,15,1511,1938,2,150028,"N04",2,,1
2,15,1511,1938,2,150029,"N01",1,,1
2,15,1511,1938,2,150029,"N02",9,,1
2,15,1511,1938,2,150030,"N01",28,,2
2,15,1511,1938,2,150030,"N02",9,,2
2,15,1511,1938,2,150030,"N03",7,,1
2,15,1502,590,2,150031,"N01",1,,1
2,15,1502,590,2,150032,"N01",9,,2
2,15,1502,590,2,150032,"N02",28,,2
2,15,1502,590,2,150032,"N03",7,,1
2,15,1502,590,2,150033,"N01",9,,2
2,15,1502,590,2,150033,"N02",2,,1
2,15,1502,590,2,150034,"N01",9,,2
2,15,1502,590,2,150034,"N02",28,,2
2,15,1502,590,2,150035,"N01",9,,2
2,15,1502,590,2,150035,"N02",2,,1
2,15,1502,590,2,150037,"N01",2,,1
2,15,1502,590,2,150037,"N02",2,,1
2,15,1502,590,2,150037,"N03",9,,2
2,15,1502,590,2,150037,"N04",2,,1
2,15,1502,590,2,150038,"N01",28,,2
2,15,1502,590,2,150038,"N02",9,,2
2,15,1502,590,2,150038,"N03",7,,1
2,15,1502,590,2,150039,"N01",28,,2
2,15,1502,590,2,150039,"N02",9,,2
2,15,1502,590,2,150039,"N03",7,,1
2,15,1502,590,2,150040,"N01",2,,1
2,15,1502,590,2,150040,"N02",9,,2
2,15,1510,616,2,150041,"N01",28,,2
2,15,1510,616,2,150041,"N02",9,,2
2,15,1510,616,2,150042,"N01",9,,1
2,15,1510,616,2,150044,"N01",28,,1
2,15,1510,616,2,150044,"N02",9,,1
2,15,1510,616,2,150045,"N01",9,,2
2,15,1510,616,2,150045,"N02",2,,1
2,15,1510,616,2,150045,"N03",28,,2
2,15,1510,616,2,150047,"N01",9,,2
2,15,1510,616,2,150047,"N02",28,,2
2,15,1510,616,2,150047,"N03",7,,1
2,15,1510,616,2,150048,"N01",28,,2
2,15,1510,616,2,150048,"N02",9,,2
2,15,1510,616,2,150048,"N03",2,,1
2,15,1510,616,2,150048,"N04",15,,1
2,15,1510,616,2,150050,"N01",28,,2
2,15,1510,616,2,150050,"N02",9,,2
2,15,1510,616,2,150050,"N03",2,,1
2,15,1507,458,2,150051,"N01",8,,2
2,15,1507,458,2,150051,"N02",28,,2
2,15,1507,458,2,150051,"N03",9,,2
2,15,1507,458,2,150051,"N04",7,,1
2,15,1507,458,2,150052,"N01",1,,1
2,15,1507,458,2,150052,"N02",15,,1
2,15,1507,458,2,150052,"N03",9,,1
2,15,1507,458,2,150053,"N01",28,,2
2,15,1507,458,2,150053,"N02",2,,1
2,15,1507,458,2,150053,"N03",2,,1
2,15,1507,458,2,150053,"N04",12,,2
2,15,1507,458,2,150054,"N01",28,,1
2,15,1507,458,2,150054,"N02",9,,2
2,15,1507,458,2,150054,"N03",7,,1
2,15,1507,458,2,150055,"N01",28,,2
2,15,1507,458,2,150055,"N02",12,,2
2,15,1507,458,2,150055,"N03",2,,1
2,15,1507,458,2,150055,"N04",2,,1
2,15,1507,458,2,150055,"N05",2,,1
2,15,1507,458,2,150056,"N01",1,,1
2,15,1507,458,2,150057,"N01",12,,3
2,15,1507,458,2,150057,"N02",2,,1
2,15,1507,458,2,150058,"N01",1,,1
2,15,1507,458,2,150058,"N02",9,,2
2,15,1507,458,2,150059,"N01",1,,1
2,15,1507,458,2,150060,"N01",31,"grandson",2
2,15,1507,458,2,150060,"N02",12,,3
2,15,1503,634,2,150064,"N01",9,,1
2,15,1503,634,2,150064,"N02",28,,1
2,15,1503,634,2,150064,"N03",7,,1
2,15,1503,634,2,150066,"N01",9,,1
2,15,1503,634,2,150066,"N02",8,,5
1,25,2504,0,1,150071,"N01",7,,4
2,15,1506,148,1,150072,"N01",3,,1
2,15,1506,148,1,150072,"N02",9,,3
4,16,1626,1546,2,160002,"N01",1,,4
4,16,1626,1546,2,160008,"N01",12,,3
4,16,1626,1546,2,160008,"N02",9,,2
4,16,1610,1006,2,160011,"N01",1,,4
4,16,1610,1006,2,160011,"N02",9,,2
4,16,1610,1006,2,160012,"N01",1,,1
4,16,1610,1006,2,160012,"N02",1,,1
4,16,1610,1006,2,160012,"N03",9,,2
4,16,1610,1006,2,160012,"N04",2,,1
4,16,1610,1006,2,160012,"N05",9,,3
4,16,1610,1006,2,160013,"N01",1,,1
4,16,1624,136,1,160017,"N01",1,,1
4,16,1624,136,1,160018,"N01",9,,2
4,16,1624,136,1,160018,"N02",2,,1
4,16,1624,136,1,160018,"N03",13,,4
4,16,1624,136,1,160019,"N01",1,,1
4,16,1622,18,2,160020,"N01",1,,4
4,16,1612,414,2,160021,"N01",9,,2
4,16,1622,18,2,160023,"N01",1,,1
4,16,1624,136,1,160024,"N01",1,,8
4,16,1624,136,1,160024,"N02",1,,8
4,16,1624,136,1,160024,"N03",9,,4
4,16,1624,136,1,160025,"N01",9,,2
4,16,1602,1576,2,160026,"N01",1,,5
4,16,1602,1576,2,160026,"N02",9,,2
4,16,1608,1104,2,160027,"N01",1,,2
4,16,1624,0,1,160028,"N01",1,,1
4,16,1624,0,1,160028,"N02",9,,1
4,16,1624,286,1,160029,"N01",1,,1
4,16,1624,286,1,160029,"N02",9,,2
4,16,1624,286,1,160030,"N01",2,,1
4,16,1624,286,1,160030,"N02",9,,2
4,16,1624,286,1,160030,"N03",1,,1
4,16,1622,18,2,160031,"N01",1,,8
4,16,1622,18,2,160031,"N02",9,,2
4,16,1622,18,2,160031,"N03",9,,1
4,16,1624,136,1,160033,"N01",2,,2
4,16,1624,136,1,160033,"N02",9,,3
4,16,1622,18,2,160034,"N01",1,,8
4,16,1622,18,2,160034,"N02",9,,1
4,16,1624,136,1,160035,"N01",9,,2
4,16,1624,136,1,160036,"N01",1,,1
4,16,1624,136,1,160036,"N02",9,,4
4,16,1624,136,1,160036,"N03",9,,4
4,16,1622,18,2,160037,"N01",31,"COMMUNITY MEMBERS",1
4,16,1622,18,2,160037,"N02",9,,2
4,16,1606,590,2,160038,"N01",1,,8
4,16,1606,590,2,160038,"N02",9,,1
4,16,1606,590,2,160039,"N01",1,,1
4,16,1606,590,2,160039,"N02",9,,2
4,16,1606,590,2,160040,"N01",1,,7
4,16,1606,590,2,160040,"N02",9,,2
4,16,1624,136,1,160041,"N01",9,,2
4,16,1624,136,1,160041,"N02",9,,2
4,16,1622,18,2,160042,"N01",2,,1
4,16,1622,18,2,160042,"N02",2,,1
4,16,1622,18,2,160043,"N01",2,,2
4,16,1622,18,2,160044,"N01",31,"COMMUNITY MEMBER",1
4,16,1612,414,2,160046,"N01",2,,1
4,16,1602,1576,2,160048,"N01",1,,1
4,16,1602,1576,2,160048,"N02",9,,3
4,16,1602,1576,2,160049,"N01",1,,8
4,16,1602,1576,2,160049,"N02",1,,1
4,16,1602,1576,2,160050,"N01",2,,1
4,16,1602,1576,2,160050,"N02",9,,2
4,16,1613,440,2,160051,"N01",9,,2
4,16,1613,440,2,160051,"N02",2,,1
4,16,1613,440,2,160052,"N01",9,,1
4,16,1613,440,2,160052,"N02",31,"DAUGHTER",2
4,16,1613,440,2,160053,"N01",9,,2
4,16,1613,440,2,160053,"N02",31,"SON",1
4,16,1613,440,2,160054,"N01",1,,1
4,16,1613,440,2,160054,"N02",9,,1
4,16,1613,440,2,160055,"N01",1,,8
4,16,1613,440,2,160056,"N01",1,,8
4,16,1613,440,2,160056,"N02",9,,1
4,16,1613,440,2,160057,"N01",9,,1
4,16,1613,440,2,160057,"N02",9,,1
4,16,1616,296,2,160061,"N01",10,,2
4,16,1616,296,2,160061,"N02",1,,1
4,16,1616,296,2,160061,"N03",2,,2
4,16,1616,296,2,160061,"N04",9,,1
4,16,1616,296,2,160061,"N05",13,,7
4,16,1616,296,2,160066,"N01",1,,1
4,16,1616,296,2,160066,"N02",9,,3
4,16,1616,296,2,160067,"N01",31,"SON",8
4,16,1616,296,2,160067,"N02",1,,1
4,16,1616,296,2,160067,"N03",9,,1
4,16,1616,296,2,160069,"N01",1,,1
4,16,1616,296,2,160069,"N02",9,,1
4,16,1616,296,2,160070,"N01",2,,1
4,16,1616,296,2,160070,"N02",1,,1
4,16,1620,106,2,160071,"N01",1,,8
4,16,1620,106,2,160071,"N02",8,,2
4,16,1620,106,2,160072,"N01",1,,8
4,16,1620,106,2,160073,"N01",1,,8
4,16,1620,106,2,160073,"N02",9,,1
4,16,1620,106,2,160074,"N01",31,"SISTER",1
4,16,1620,106,2,160075,"N01",31,"BROTHER",7
4,16,1620,106,2,160076,"N01",1,,7
4,16,1620,106,2,160076,"N02",9,,1
4,16,1620,106,2,160076,"N03",9,,1
4,16,1620,106,2,160077,"N01",1,,1
4,16,1620,106,2,160077,"N02",9,,1
4,16,1620,106,2,160079,"N01",1,,1
4,16,1620,106,2,160080,"N01",2,,1
4,16,1620,106,2,160080,"N02",9,,1
4,16,1618,1060,2,160081,"N01",1,,1
4,16,1618,1060,2,160081,"N02",1,,1
4,16,1618,1060,2,160082,"N01",1,,1
4,16,1618,1060,2,160083,"N01",1,,1
4,16,1618,1060,2,160083,"N02",9,,1
4,16,1618,1060,2,160085,"N01",,,
4,16,1618,1060,2,160086,"N01",9,,1
4,16,1618,1060,2,160088,"N01",4,,1
4,16,1618,1060,2,160088,"N02",9,,1
4,16,1618,1060,2,160089,"N01",1,,1
4,16,1618,1060,2,160089,"N02",4,,1
4,16,1618,1060,2,160090,"N01",4,,1
4,16,1601,954,2,160091,"N01",9,,1
4,16,1601,954,2,160092,"N01",9,,1
4,16,1601,954,2,160092,"N02",28,,1
4,16,1601,954,2,160092,"N03",15,,7
4,16,1601,954,2,160092,"N04",15,,6
4,16,1601,954,2,160094,"N01",2,,1
4,16,1601,954,2,160095,"N01",1,,1
4,16,1601,954,2,160095,"N02",3,,1
4,16,1601,954,2,160097,"N01",2,,1
4,16,1601,954,2,160097,"N02",9,,2
4,16,1601,954,2,160098,"N01",1,,1
4,16,1601,954,2,160099,"N01",1,,1
4,16,1606,590,2,160101,"N01",1,,1
4,16,1606,590,2,160101,"N02",9,,2
4,16,1606,590,2,160101,"N03",2,,3
4,16,1606,590,2,160101,"N04",12,,2
4,16,1606,590,2,160103,"N01",12,,3
4,16,1610,1006,2,160105,"N01",1,,1
4,16,1610,1006,2,160105,"N02",1,,8
4,16,1610,1006,2,160105,"N03",31,"OWNER OF PLOT",1
4,16,1610,1006,2,160105,"N04",9,,2
4,16,1624,286,1,160106,"N01",31,"BROTHER IN-LAW",3
4,16,1624,286,1,160106,"N02",9,,1
4,16,1606,590,2,160107,"N01",9,,2
4,16,1606,590,2,160109,"N01",2,,1
4,16,1606,590,2,160109,"N02",1,,1
4,16,1606,590,2,160109,"N03",9,,2
4,16,1603,158,2,160111,"N01",31,"SON",7
4,16,1603,158,2,160111,"N02",9,,1
4,16,1603,158,2,160111,"N03",28,,5
4,16,1603,158,2,160111,"N04",10,,1
4,16,1610,1006,2,160112,"N01",9,,2
4,16,1624,286,1,160113,"N01",1,,7
4,16,1624,286,1,160113,"N02",9,,1
4,16,1610,1006,2,160114,"N01",9,,1
4,16,1610,1006,2,160115,"N01",31,"FIRST SON",8
4,16,1610,1006,2,160115,"N02",9,,1
4,16,1610,1006,2,160116,"N01",2,,1
4,16,1610,1006,2,160116,"N02",2,,1
4,16,1610,1006,2,160116,"N03",10,,1
4,16,1610,1006,2,160117,"N01",1,,1
4,16,1610,1006,2,160117,"N02",9,,2
4,16,1602,1576,2,160119,"N01",1,,8
4,16,1602,1576,2,160120,"N01",1,,1
4,16,1602,1576,2,160124,"N01",1,,8
4,16,1602,1576,2,160124,"N02",9,,2
4,16,1602,1576,2,160124,"N03",9,,2
4,16,1602,1576,2,160125,"N01",1,,1
4,16,1602,1576,2,160125,"N02",2,,1
4,16,1602,1576,2,160125,"N03",9,,2
4,16,1612,414,2,160127,"N01",1,,3
4,16,1612,414,2,160127,"N02",9,,1
4,16,1612,414,2,160128,"N01",2,,1
4,16,1612,414,2,160128,"N02",9,,1
4,16,1622,18,2,160129,"N01",1,,4
4,16,1622,18,2,160129,"N02",2,,1
4,16,1624,286,1,160132,"N01",1,,1
4,16,1624,286,1,160132,"N02",1,,1
4,16,1624,286,1,160132,"N03",12,,3
4,16,1624,286,1,160132,"N04",9,,3
4,16,1624,286,1,160133,"N01",31,"OWNER'S HOUSE",2
4,16,1624,286,1,160133,"N02",31,"OWNER'S HOUSE",2
4,16,1605,180,2,160146,"N01",31,"SON",7
4,16,1605,180,2,160146,"N02",9,,1
4,16,1605,180,2,160147,"N01",9,,1
4,16,1605,180,2,160148,"N01",31,"SON",7
4,16,1605,180,2,160148,"N02",9,,1
4,16,1605,180,2,160149,"N01",31,"son",1
4,16,1605,180,2,160150,"N01",1,,1
4,16,1605,180,2,160150,"N02",9,,4
4,16,1605,180,2,160151,"N01",31,"SON",1
4,16,1605,180,2,160152,"N01",9,,2
4,16,1605,180,2,160153,"N01",1,,2
4,16,1605,180,2,160153,"N02",9,,2
4,16,1603,158,2,160155,"N01",2,,1
4,16,1609,738,2,160156,"N01",9,,2
4,16,1609,738,2,160157,"N01",1,,1
4,16,1609,738,2,160157,"N02",9,,2
4,16,1609,738,2,160157,"N03",10,,2
4,16,1609,738,2,160160,"N01",1,,1
4,16,1609,738,2,160160,"N02",2,,1
4,16,1609,738,2,160160,"N03",3,,1
4,16,1608,1104,2,160163,"N01",1,,1
4,16,1608,1104,2,160164,"N01",9,,2
4,16,1608,1104,2,160165,"N01",9,,1
4,16,1608,1104,2,160165,"N02",9,,2
4,16,1608,1104,2,160166,"N01",1,,1
4,16,1608,1104,2,160166,"N02",13,,2
4,16,1608,1104,2,160166,"N03",2,,1
4,16,1608,1104,2,160167,"N01",9,,2
4,16,1609,738,2,160168,"N01",1,,1
4,16,1609,738,2,160168,"N02",1,,1
4,16,1609,738,2,160168,"N03",10,,2
4,16,1609,738,2,160168,"N04",9,,2
4,16,1609,738,2,160168,"N05",2,,1
4,16,1609,738,2,160169,"N01",1,,6
4,16,1609,738,2,160169,"N02",9,,3
4,16,1609,738,2,160169,"N03",12,,1
4,16,1609,738,2,160170,"N01",9,,2
4,16,1608,1104,2,160171,"N01",1,,8
4,16,1608,1104,2,160171,"N02",9,,2
4,16,1608,1104,2,160171,"N03",9,,1
4,16,1609,738,2,160172,"N01",9,,3
4,16,1608,1104,2,160173,"N01",2,,1
4,16,1612,108,2,160174,"N01",9,,2
4,16,1612,108,2,160175,"N01",9,,1
4,16,1603,158,2,160178,"N01",1,,7
4,16,1603,158,2,160178,"N02",9,,2
4,16,1603,158,2,160179,"N01",1,,1
4,16,1603,158,2,160180,"N01",31,"SON",7
4,16,1612,108,2,160181,"N01",31,"FIRST SON",1
4,16,1612,108,2,160181,"N02",7,,1
4,16,1612,108,2,160182,"N01",31,"FAMILY MEMBERS",1
4,16,1612,108,2,160183,"N01",2,,3
4,16,1612,108,2,160183,"N02",2,,1
4,16,1612,108,2,160183,"N03",31,"*** CONFIDENTIAL INFO ***",1
4,16,1612,108,2,160183,"N04",28,,5
4,16,1612,108,2,160183,"N05",9,,1
4,16,1603,158,2,160184,"N01",1,,8
4,16,1603,158,2,160185,"N01",2,,1
4,16,1603,158,2,160185,"N02",8,,2
4,16,1612,108,2,160186,"N01",4,,1
4,16,1612,108,2,160186,"N02",9,,1
4,16,1612,108,2,160186,"N03",28,,5
4,16,1612,108,2,160188,"N01",1,,8
4,16,1612,108,2,160188,"N02",1,,1
4,16,1612,108,2,160189,"N01",1,,8
4,16,1612,108,2,160189,"N02",1,,8
4,16,1612,108,2,160189,"N03",9,,2
4,16,1612,108,2,160190,"N01",1,,1
3,17,1706,284,2,170003,"N01",2,,3
3,17,1706,284,2,170003,"N02",1,,1
3,17,1706,284,2,170003,"N03",8,,3
3,17,1706,284,2,170003,"N04",8,,1
3,17,1706,284,2,170004,"N01",9,,5
3,17,1706,284,2,170004,"N02",2,,2
3,17,1706,284,2,170005,"N01",9,,2
3,17,1706,284,2,170005,"N02",9,,2
3,17,1706,284,2,170006,"N01",9,,5
3,17,1706,284,2,170006,"N02",2,,2
3,17,1706,284,2,170007,"N01",28,,5
3,17,1706,284,2,170007,"N02",9,,5
