"zone","state","lga","sector","ea","hhid","crop_number","cropname","cropcode","sa3iiq3","sa3iiq4","sa3iiq5a","sa3iiq5b","sa3iiq5b_os","sa3iiq6","sa3iiq7a","sa3iiq7b","sa3iiq8a","sa3iiq8b","sa3iiq9a","sa3iiq9b","sa3iiq10","sa3iiq11a","sa3iiq11b","sa3iiq11b_os","sa3iiq12a","sa3iiq12b","sa3iiq13a","sa3iiq13b","sa3iiq13b_os","sa3iiq14a","sa3iiq14b","sa3iiq14b_os","sa3iiq15a","sa3iiq15b","sa3iiq16a","sa3iiq16b","sa3iiq16b_os","sa3iiq17a","sa3iiq17b","sa3iiq17b_os","sa3iiq18a","sa3iiq18b","sa3iiq18b_os","sa3iiq18c","sa3iiq19","sa3iiq20a","sa3iiq20b","sa3iiq20b_os","sa3iiq21","sa3iiq22a","sa3iiq22b","sa3iiq23a","sa3iiq23b","sa3iiq24","sa3iiq25","sa3iiq25_os","sa3iiq26","sa3iiq27"
4,11,1105,2,100,110061,3,"MAIZE",1080,1,1,18,141,,3085,"N02",,1,,1,,1,2,141,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110061,4,"POTATOES",2180,1,1,20,141,,4226,"N02",,1,,1,,1,0,,,0,,3,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110061,5,"OKRO",2120,1,1,15,141,,3176,"N02",,1,,1,,1,1,141,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110062,1,"MAIZE",1080,1,2,10,141,,10000,"N01",,1,,1,,1,3,141,,0,,1,141,,0,,,0,,0,,,0,,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110062,2,"POTATOES",2180,1,2,13,141,,10400,"N01",,1,,1,,1,0,,,0,,2,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110062,3,"WHITE YAM",1121,1,1,20,141,,40000,"N01",,1,,1,,1,10,141,,0,,3,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110062,4,"WATER YAM",1123,1,1,18,141,,14400,"N01",,1,,1,,1,20,141,,0,,2,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110062,5,"COCOYAM",1040,1,1,5,141,,4000,"N01",,1,,1,,1,1,141,,0,,1,141,,0,,,0,,0,,,0,,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110063,1,"MAIZE",1080,1,1,12,141,,12000,"N01",,2,,1,2,1,4,141,,0,,2,141,,0,,,0,,0,,,3,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110063,2,"POTATOES",2180,1,1,5,141,,5000,"N01",,2,,1,2,1,0,,,0,,2,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110063,3,"YAM",1120,1,2,15,141,,13500,"N01",,2,,1,2,1,22,141,,0,,2,141,,0,,,0,,0,,,1,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110064,1,"MAIZE",1080,1,1,10,141,,2167,"N02",,1,,1,,1,1,141,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110064,2,"POTATOES",2180,1,1,12,141,,2400,"N02",,1,,1,,1,41,141,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110064,3,"YAM",1120,1,4,20,92,,30000,"N02",,1,,1,,1,8,92,,0,,2,92,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110065,1,"MAIZE",1080,1,2,7,141,,1500,"N02",,1,,1,,1,1,141,,0,,0.5,141,,0,,,0,,0,,,0,,,5,141,,5,2,,,,,,,,,,,,,
4,11,1105,2,100,110065,2,"POTATOES",2180,1,2,17,141,,2500,"N02",,1,,1,,1,0,,,0,,1,141,,0,,,0,,0,,,0,,,1,141,,12,2,,,,,,,,,,,,,
4,11,1105,2,100,110065,3,"YAM",1120,1,4,10,92,,8666,"N02",,1,,1,,1,3,92,,0,,1,92,,0,,,0,,0,,,0,,,1,92,,12,2,,,,,,,,,,,,,
4,11,1105,2,100,110066,1,"YAM",1120,1,4,40,81,,8000,"N01","N02",2,6,1,,1,200,80,,0,,20,81,,0,,,10,81,0,,,15,81,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110066,2,"WATER YAM",1123,1,4,60,81,,6000,"N01","N02",2,6,1,,1,220,80,,0,,30,81,,0,,,15,81,0,,,30,81,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110066,4,"MAIZE",1080,1,1,15,141,,15000,"N01",,6,,6,1,1,12,13,,0,,3,141,,0,,,1,141,0,,,2,141,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110066,5,"OKRO",2120,1,1,5,141,,6000,"N01",,6,,6,1,1,5,13,,0,,1,141,,0,,,1,141,0,,,1,141,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110066,6,"RICE",1110,1,3,5,131,,17500,"N01","N02",2,6,2,1,1,3,131,,0,,0.5,131,,0,,,0.25,131,0,,,0.25,131,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110067,1,"WHITE YAM",1121,1,3,19,141,,98000,"N01",,4,,2,,1,23,141,,0,,2,141,,0,,,0,,0,,,3,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110067,2,"OKRO",2120,1,1,5,141,,4750,"N01",,4,,2,,1,4,141,,0,,3,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110067,3,"MAIZE",1080,1,1,5,141,,5000,"N01",,4,,2,,1,3,141,,0,,4,141,,0,,,0,,0,,,1,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110067,4,"WATER YAM",1123,1,3,27,141,,21600,"N01",,4,,2,,1,15,141,,0,,2,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110068,1,"WHITE YAM",1121,1,3,29,141,,58000,"N01",,2,,1,2,1,15,141,,0,,4,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110068,2,"COCOYAM",1040,1,3,27,141,,29700,"N01",,2,,1,2,1,10,141,,0,,4,141,,0,,,0,,0,,,3,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110068,3,"WATER YAM",1123,1,3,21,141,,16800,"N01",,2,,1,2,1,27,141,,0,,6,141,,0,,,0,,0,,,3,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110068,4,"PEPPER",2140,2,,,,,,,,,,,,,9,13,,0,,4,13,,0,,,0,,0,,,2,13,,2,13,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110069,1,"YAM",1120,1,5,50,81,,10000,"N01","N02",2,,1,,1,150,80,,0,,20,81,,0,,,10,81,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110069,2,"WATER YAM",1123,1,5,200,81,,20000,"N01","N02",2,,1,,1,250,80,,0,,15,81,,0,,,20,81,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110069,4,"COCOYAM",1040,1,4,8,141,,12000,"N01","N02",2,,2,1,1,0.5,141,,0,,1,141,,0,,,1,141,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110069,5,"MAIZE",1080,1,1,10,141,,10000,"N01","N02",2,,2,1,1,12,13,,0,,4,141,,0,,,1,141,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110069,6,"OKRO",2120,1,1,4,141,,4800,"N01","N02",2,,2,1,1,6,12,,0,,0.5,141,,0,,,0.5,141,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110070,1,"WHITE YAM",1121,1,3,13,141,,26000,"N01",,2,,1,2,1,14,141,,0,,4,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110070,2,"WATER YAM",1123,1,3,5,141,,4000,"N01",,2,,1,2,1,9,141,,0,,3,141,,0,,,0,,0,,,0,,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110070,3,"OKRO",2120,1,1,5,141,,4750,"N01",,2,,1,2,1,2,141,,0,,1,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110070,4,"MAIZE",1080,1,1,5,141,,5000,"N01",,2,,1,2,1,2,141,,0,,3,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110071,1,"YAM",1120,1,3,19,141,,41800,"N01",,2,,1,2,1,17,141,,0,,3,141,,0,,,0,,0,,,0,,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110071,2,"MAIZE",1080,1,1,20,141,,20000,"N01",,2,,1,2,1,2,141,,0,,4,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110071,3,"PUMPKIN",2190,1,1,6,161,,6000,"N01",,2,,1,2,1,0,,,0,,2,161,,0,,,0,,0,,,1,161,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110071,4,"SWEET POTATO",2181,1,3,20,141,,18000,"N01",,2,,1,2,1,0,,,0,,3,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110072,1,"YAM",1120,1,4,100,91,,16000,"N01",,2,3,1,,1,44,91,,0,,3,91,,0,,,0,,2,91,,0,,,1,91,,5,2,,,,,,,,,,,,,
4,11,1106,2,446,110072,2,"MAIZE",1080,1,1,12,140,,1800,"N01",,2,3,1,,1,1,140,,0,,2,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110072,3,"OKRO",2120,1,1,20,140,,4000,"N01",,2,3,1,,1,2,140,,0,,3,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110072,4,"POTATOES",2181,1,1,10,141,,4170,"N01",,2,3,1,,1,0,,,0,,3,141,,0,,,0,,2,141,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,1,"YAM",1120,1,3,19,141,,43700,"N01",,2,,2,,1,13,141,,0,,5,141,,0,,,0,,0,,,0,,,2,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,2,"COCOYAM",1040,1,3,18,141,,21600,"N01",,2,,2,,1,10,141,,0,,3,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,3,"MAIZE",1080,1,1,27,141,,27000,"N01",,2,,2,,1,3,141,,0,,4,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,4,"POTATOES",2181,1,3,20,141,,18000,"N01",,2,,2,,1,0,,,0,,5,141,,0,,,0,,0,,,1,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,5,"OKRO",2120,1,1,10,141,,10000,"N01",,2,,2,,1,1,141,,0,,1,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110074,1,"YAM",1120,1,4,20,91,,30000,"N01",,2,,1,,1,5,91,,0,,3,191,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110074,2,"POTATOES",2181,1,1,7,141,,1540,"N01",,2,,1,,1,0,,,0,,3,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110074,3,"MAIZE",1080,1,1,8,141,,1920,"N01",,2,,1,,1,1,141,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,1,"MAIZE",1080,1,1,8,141,,8000,"N01",,2,,1,2,1,3,141,,0,,3,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,2,"COCOYAM",1040,1,3,10,141,,12000,"N01",,2,,1,2,1,9,141,,0,,2,141,,0,,,0,,0,,,1,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,3,"SWEET POTATO",2181,1,3,23,141,,20700,"N01",,2,,1,2,1,0,,,0,,3,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,4,"OKRO",2120,1,2,10,141,,11000,"N01",,2,,1,2,1,3,141,,0,,3,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,5,"PUMPKIN",2190,1,1,10,162,,10000,"N01",,2,,1,2,1,0,,,0,,2,161,,0,,,0,,0,,,2,161,,1,161,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,6,"PEPPER",2140,1,3,15,13,,1500,"N01",,2,,1,2,1,7,13,,0,,4,13,,0,,,0,,0,,,2,13,,2,13,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,7,"YAM",1120,1,3,15,141,,34500,"N01",,2,,1,2,1,20,141,,0,,4,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110076,1,"YAM",1120,1,5,100,81,,20000,"N01","N02",2,1,1,,1,200,81,,0,,40,81,,20,81,,20,81,0,,,30,81,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110076,2,"WATER YAM",1123,1,5,100,81,,10000,"N01","N02",2,,1,2,1,200,81,,0,,50,81,,30,81,,20,81,0,,,40,81,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110076,3,"MAIZE",1080,1,1,30,141,,27000,"N01","N02",2,,2,,1,10,13,,0,,3,141,,0.5,141,,0.5,141,0,,,1,141,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110078,1,"WHITE YAM",1121,1,3,22,141,,22000,"N01",,2,,1,2,1,13,141,,0,,4,141,,0,,,0,,0,,,2,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110078,2,"MAIZE",1080,1,1,12,141,,12000,"N01",,2,,1,2,1,2,141,,0,,3,141,,0,,,0,,0,,,1,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110079,1,"WHITE YAM",1121,1,3,15,142,,37500,"N01",,1,,1,,1,11,142,,0,,3,142,,0,,,0,,0,,,2,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110079,2,"MAIZE",1080,1,1,14,142,,16800,"N01",,1,,1,,1,4,142,,0,,3,142,,0,,,0,,0,,,1,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110080,1,"YAM",1120,1,5,100,81,,20000,"N01","N02",1,2,1,,1,150,81,,0,,20,81,,0,,,30,81,0,,,20,81,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110080,2,"WATER YAM",1123,1,5,100,81,,10000,"N01","N02",1,2,1,,1,200,81,,0,,30,81,,0,,,30,81,0,,,30,81,,0,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110080,4,"MAIZE",1080,1,1,20,141,,16000,"N01","N02",1,,2,1,1,10,13,,0,,2,141,,0,,,4,141,0,,,4,141,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110081,1,"WHITE YAM",1121,1,4,10,92,,25000,"N01",,2,,1,,1,6,92,,0,,2,92,,0,,,0,,0,,,3,92,,2,92,,2,2,,,,,,,,,,,,,
4,11,1104,2,434,110081,2,"WATER YAM",1123,1,4,8,91,,8800,"N01",,2,,1,,1,2,91,,0,,1,91,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110081,3,"MAIZE",1080,1,1,9,140,,1800,"N01",,2,,1,,1,1,140,,0,,1,140,,0,,,0,,0,,,0,,,1,140,,1,2,,,,,,,,,,,,,
4,11,1104,2,434,110081,4,"BEENI-SEED",2040,1,1,18,12,,900,"N01",,2,,1,,1,3,12,,0,,3,12,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110082,1,"WHITE YAM",1121,1,4,10,92,,20000,"N01",,2,4,6,,1,10,92,,0,,4,92,,0,,,0,,0,,,1,92,,2,92,,2,2,,,,,,,,,,,,,
4,11,1104,2,434,110082,2,"WATER YAM",1123,1,4,7,91,,7954,"N01",,2,4,6,,1,3,91,,0,,1,91,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110082,3,"MAIZE",1080,1,1,2,140,,400,"N01",,2,4,6,,1,1,140,,0,,1,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110083,1,"YAM",1120,1,5,30,81,,6000,"N01",,4,,2,,1,150,80,,0,,15,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110083,2,"WATER YAM",1123,1,5,30,81,,3000,"N01",,4,,2,,1,200,80,,0,,20,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110083,4,"MAIZE",1080,1,1,15,141,,15000,"N01",,4,,2,,1,15,13,,0,,4,141,,0,,,0.5,141,0,,,0.5,141,,2,141,,2,2,,,,,,,,,,,,,
4,11,1104,2,434,110083,5,"OKRO",2120,1,1,4,140,,4000,"N01",,4,,2,,1,5,13,,0,,1,141,,0,,,0,,0,,,0,,,1,141,,5,2,,,,,,,,,,,,,
4,11,1104,2,434,110084,1,"WHITE YAM",1121,1,3,10,142,,22000,"N01",,1,,1,,1,10,142,,0,,2,142,,0,,,0,,0,,,2,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110085,1,"WHITE YAM",1121,1,1,25,142,,55000,"N01",,2,,1,2,1,15,142,,0,,9,142,,0,,,0,,0,,,3,142,,3,142,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110085,2,"WATER YAM",1123,1,1,36,142,,36000,"N01",,2,,1,2,1,4,142,,0,,8,142,,0,,,0,,0,,,2,142,,2,142,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110085,3,"MAIZE",1080,1,1,10,141,,10000,"N01",,2,,1,2,1,30,142,,0,,5,142,,0,,,0,,0,,,2,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110086,1,"YAM",1120,1,4,100,81,,20000,"N01",,6,2,1,2,1,200,80,,0,,12,81,,0,,,10,81,0,,,5,81,,30,81,,5,2,,,,,,,,,,,,,
4,11,1104,2,434,110086,2,"WATER YAM",1123,1,4,200,81,,20000,"N01",,6,2,1,2,1,200,80,,0,,20,81,,0,,,15,81,0,,,15,81,,40,81,,5,2,,,,,,,,,,,,,
4,11,1104,2,434,110086,4,"MAIZE",1080,1,1,7,141,,7000,"N01",,3,2,2,3,1,15,13,,0,,4,141,,0,,,0.5,141,0,,,0.5,141,,1,141,,2,2,,,,,,,,,,,,,
4,11,1104,2,434,110086,5,"OKRO",2120,1,1,4,141,,6000,"N01",,3,2,2,3,1,10,12,,0,,1,141,,0,,,0.5,141,0,,,0.5,141,,1,141,,2,2,,,,,,,,,,,,,
4,11,1104,2,434,110087,1,"YAM",1120,1,2,15,81,,30000,"N01",,2,,2,,1,50,81,,0,,15,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110087,2,"WATER YAM",1123,1,2,20,81,,2000,"N01",,2,,2,,1,50,81,,0,,30,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110087,4,"MAIZE",1080,1,1,8,141,,8000,"N01",,2,,2,,1,5,13,,0,,2,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110087,5,"OKRO",2120,1,1,4,141,,6000,"N01",,2,,2,,1,3,13,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110088,1,"WHITE YAM",1121,1,3,10,142,,22000,"N01",,2,,1,2,1,10,142,,0,,4,142,,0,,,0,,0,,,0,,,1,142,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110088,2,"MAIZE",1080,1,2,15,142,,16500,"N01",,2,,1,2,1,3,142,,0,,3,142,,0,,,0,,0,,,1,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110088,3,"OKRO",2120,1,2,13,142,,13000,"N01",,2,,1,2,1,2,142,,0,,1,142,,0,,,0,,0,,,1,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110089,1,"WHITE YAM",1121,1,4,15,92,,27717,"N01",,2,,1,,1,4,92,,0,,2,92,,0,,,0,,0,,,1,92,,1,92,,1,2,,,,,,,,,,,,,
4,11,1104,2,434,110089,2,"WATER YAM",1123,1,4,18,91,,18000,"N01",,2,,1,,1,2,91,,0,,2,91,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110089,3,"MAIZE",1080,1,1,15,141,,3000,"N01",,2,,1,,1,1,141,,0,,1,141,,0,,,0,,0,,,1,141,,1,141,,1,2,,,,,,,,,,,,,
4,11,1104,2,434,110090,1,"BENISEED",2040,2,,,,,,,,,,,,,2,11,,0,,2,11,,0,,,0,,0,,,0,,,1,11,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110090,2,"WHITE YAM",1121,1,3,22,142,,48400,"N01",,2,6,1,2,1,15,142,,0,,4,142,,0,,,0,,0,,,0,,,1,142,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110090,3,"MAIZE",1080,1,1,19,141,,19000,"N01",,2,6,1,2,1,3,141,,0,,5,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,1,"WATER YAM",1123,1,3,19,142,,20900,"N01",,2,,1,2,1,11,142,,0,,6,142,,0,,,1,142,0,,,1,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,2,"MAIZE",1080,1,3,11,142,,11000,"N01",,2,,1,2,1,12,142,,0,,4,142,,0,,,0,,0,,,2,142,,2,142,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,3,"OKRO",2120,1,1,8,142,,9600,"N01",,2,,1,2,1,1,142,,0,,3,142,,0,,,0,,0,,,1,142,,2,142,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,4,"WHITE YAM",1121,1,4,5,142,,10000,"N01",,2,,1,2,1,13,142,,0,,2,142,,0,,,0,,0,,,1,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,5,"COCOYAM",1040,1,3,10,142,,12000,"N01",,2,,1,2,1,6,142,,0,,2,142,,0,,,0,,0,,,1,142,,1,142,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,1,"YAM",1120,1,4,150,81,,30000,"N01",,2,8,1,,1,300,81,,0,,30,81,,0,,,10,81,0,,,25,81,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,2,"WATER YAM",1123,1,4,200,81,,20000,"N01",,2,8,1,,1,200,81,,0,,40,81,,0,,,20,81,0,,,30,81,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,3,"MAIZE",1080,1,1,20,141,,18000,"N01",,2,8,1,,1,15,13,,0,,7,141,,0,,,1,141,0,,,1,141,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,4,"SWEET POTATO",2181,1,1,10,141,,7000,"N01",,2,8,1,,1,0,,,0,,4,141,,0,,,1,141,0,,,1,141,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110093,1,"RICE",1110,1,3,1,131,,6500,"N01",,1,,1,2,1,1,131,,0,,1,131,,0,,,0,,0,,,0.5,131,,0.5,131,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110093,2,"WATER YAM",1123,1,4,20,141,,16000,"N01",,2,,1,2,1,15,141,,0,,6,141,,0,,,0,,0,,,2,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110093,3,"POTATOES",2181,1,4,20,141,,1800,"N01",,2,,1,2,1,0,,,0,,6,141,,0,,,0,,0,,,1,141,,3,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110093,4,"MAIZE",1080,1,1,16,141,,16000,"N01",,2,,1,2,1,3,141,,0,,2,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110093,5,"WHITE YAM",1121,1,1,20,141,,40000,"N01",,2,,1,2,1,14,141,,0,,5,141,,0,,,0,,0,,,0,,,1,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110094,1,"POTATOES",2180,1,1,20,141,,18000,"N01",,2,,1,2,1,0,,,0,,4,141,,0,,,0,,0,,,2,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110094,2,"WATER YAM",1123,1,3,17,142,,17000,"N01",,2,,1,2,1,15,142,,0,,3,141,,0,,,0,,0,,,0,,,2,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110094,3,"OKRO",2120,1,2,5,141,,5500,"N01",,2,,1,2,1,5,141,,0,,2,141,,0,,,0,,0,,,1,141,,2,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110094,4,"MAIZE",1080,1,1,5,141,,5000,"N01",,2,,1,2,1,5,141,,0,,3,141,,0,,,0,,0,,,1,141,,1,141,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110095,1,"WATER YAM",1123,1,4,400,81,,40000,"N01",,2,,1,,1,4000,81,,0,,35,81,,0,,,25,81,0,,,25,81,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110095,3,"MAIZE",1080,1,1,40,141,,36000,"N01",,2,,1,2,1,20,13,,0,,10,141,,0,,,5,141,0,,,1,141,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110095,4,"SWEET POTATOES",2181,1,1,20,141,,14000,"N01",,2,,1,2,1,0,,,0,,5,141,,0,,,2,141,0,,,1,141,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110095,5,"YAM",1120,1,4,150,81,,30000,"N01",,2,1,1,,1,300,81,,0,,20,81,,0,,,15,81,0,,,15,81,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110096,1,"WATER YAM",1123,1,3,4,10,,2560,"N01",,1,,1,,1,3,90,,0,,3,90,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110096,2,"MAIZE",1080,1,1,6,10,,2000,"N01",,1,,1,,1,3,140,,0,,3,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,1,"WHITE YAM",1123,1,4,10,92,,5834,"N01",,1,,1,,1,4,92,,0,,4,92,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,2,"MAIZE",1080,1,1,12,140,,4533,"N01",,1,,1,,1,1,140,,0,,2,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,3,"WHITE YAM",1121,1,4,15,92,,12000,"N01",,1,,1,,1,5,92,,0,,4,92,,0,,,1,92,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,4,"POTATOES",2180,1,4,5,91,,1750,"N01",,1,,1,,1,0,,,0,,2,91,,0,,,1,91,0,,,0,,,0,,,,2,,,,,,,,,,,,,
