"zone","state","lga","sector","ea","hhid","plotid","s11b1q1","s11b1q2","s11b1q3","s11b1q4","s11b1q5","s11b1q6a","s11b1q6b","s11b1q7","s11b1q8","s11b1q8b","s11b1q8a","s11b1q8b1","s11b1q8b2","s11b1q8b3","s11b1q9","s11b1q9_os","s11b1q9a","s11b1q10a","s11b1q10b","s11b1q10c","s11b1q10d","s11b1q11","s11b1q12a","s11b1q12b","s11b1q12c","s11b1q12d","s11b1q13","s11b1q14","s11b1q15","s11b1q16a1","s11b1q16a2","s11b1q16b1","s11b1q16b2","s11b1q17","s11b1q18","s11b1q19","s11b1q19a","s11b1q20","s11b1q21","s11b1q22a","s11b1q22b","s11b1q22c","s11b1q23a","s11b1q23b","s11b1q23c","s11b1q23d","s11b1q24","s11b1q25a","s11b1q25b","s11b1q26","s11b1q27","s11b1q28","s11b1q28a","s11b1q29","s11b1q30a","s11b1q30b","s11b1q31","s11b1q32","s11b1q33","s11b1q34","s11b1q35","s11b1q39","s11b1q40","s11b1q41a","s11b1q41b","s11b1q42","s11b1q43","s11b1q43b","s11b1q44","s11b1q44_os","s11b1q45","s11b1q46","s11b1q47","s11b1q48","s11b1q49","s11b1q50a","s11b1q50a_os","s11b1q50b","s11b1q51"
1,7,710,2,2726,70058,2,1,,2013,5,,1,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,750000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70059,1,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,2,55,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70059,2,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,2,55,,40000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70059,3,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,2,55,,30000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70059,4,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,2,55,,40000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70060,1,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,54,,10000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70060,2,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,54,,5000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70060,3,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,54,,2000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70060,4,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,54,,2000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,710,2,2726,70060,5,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,54,,2000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,711,2,2532,70062,1,1,,1982,5,,2,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,"N1",,,,1,54,,300000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,711,2,2532,70062,2,1,,1982,5,,2,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,"N1",,,,1,54,,400000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,711,2,2532,70062,3,1,,1982,5,,2,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,"N1",,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,711,2,2532,70063,1,1,,2006,5,,2,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,25000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
1,7,711,2,2532,70063,2,1,,2006,5,,2,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,300000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
1,7,711,2,2532,70063,3,1,,2006,5,,2,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,250000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
1,7,711,2,2532,70064,1,1,,2015,2,,,,,,,,,,,,,,,,,,,,,,,2000,,"N1",1,,1,,2,1,,,,,,,,,,,,,,,5000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,7,711,2,2532,70064,2,1,,2015,2,,,,,,,,,,,,,,,,,,,,,,,3000,,"N2",1,,1,,2,1,,,,,,,,,,,,,,,7000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,7,711,2,2532,70066,1,1,,1990,5,,1,2,2,,,,,,,3,"FAMILY INHERITANCE.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,3,,2,3,2,,,,,,
1,7,711,2,2532,70066,2,1,,2015,5,,1,2,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,3,,2,3,2,,,,,,
1,7,711,2,2532,70066,3,1,,2015,5,,1,2,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,400000,1,,,,,,,,,,,2,,,,,,,3,,2,3,2,,,,,,
1,7,711,2,2532,70067,1,1,,2015,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,55,,15000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,7,711,2,2532,70067,2,1,,2015,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,55,,15000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,7,711,2,2532,70068,1,2,2,1990,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,2,54,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,7,711,2,2532,70068,2,2,2,1990,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,2,54,,150000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,7,711,2,2532,70068,3,2,2,1990,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,2,54,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,7,711,2,2532,70069,1,2,3,1999,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,3,,,1,54,,35000,1,,,,,,,,,,,2,,,,,,,1,,2,2,2,,,,,,
1,7,711,2,2532,70069,2,2,3,1999,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,3,,,1,54,,16000,1,,,,,,,,,,,2,,,,,,,1,,2,2,2,,,,,,
1,7,711,2,2532,70069,3,2,3,1999,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,3,,,1,54,,12000,1,,,,,,,,,,,2,,,,,,,1,,2,2,2,,,,,,
1,7,711,2,2532,70070,1,2,,2015,1,2000,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,2,51,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,711,2,2532,70070,2,2,,2014,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,2,51,,30000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,711,2,2532,70070,3,2,,2014,1,1500,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,2,51,,45000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70071,1,1,,2012,5,,1,2,2,,,,,,,3,"FAMILY LAND",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,3600000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70071,2,1,,2012,5,,1,2,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,2200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70071,3,1,,2012,5,,1,2,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,1950000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70071,4,1,,2012,5,,1,2,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,1950000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70071,5,1,,2012,5,,1,2,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70072,1,1,,2000,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
1,7,709,2,1226,70072,2,1,,2000,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
1,7,709,2,1226,70072,3,1,,2000,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
1,7,709,2,1226,70073,1,1,,1989,5,,1,2,2,,,,,,,3,"FAMILY INHERITANCE.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,1,54,,700000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
1,7,709,2,1226,70073,2,1,,1989,5,,1,2,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,1,54,,800000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
1,7,709,2,1226,70073,3,1,,1989,5,,1,2,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
1,7,709,2,1226,70074,1,1,,1998,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,400000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,709,2,1226,70074,2,1,,1998,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,709,2,1226,70074,3,1,,1998,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,709,2,1226,70074,4,1,,1998,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,150000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,709,2,1226,70075,1,1,,2012,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,51,,500000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70075,2,1,,2012,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,51,,500000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70075,3,1,,2012,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,51,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70076,1,1,,1972,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,7,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
1,7,709,2,1226,70076,2,1,,1972,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,7,,,1,54,,150000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
1,7,709,2,1226,70076,3,1,,1972,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,7,,,1,54,,120000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
1,7,709,2,1226,70077,1,2,2,1988,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70077,2,2,2,1988,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,54,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70077,3,2,2,1988,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,54,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70078,1,1,,2012,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE.",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,3,,3,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,709,2,1226,70078,2,1,,2012,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,3,,3,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,709,2,1226,70078,3,1,,2012,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,3,,3,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,709,2,1226,70078,4,1,,2012,5,,1,,2,,,,,,,3,"FAMILY INHERITANCE",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,3,,3,,,1,54,,300000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,709,2,1226,70079,1,1,,2006,5,,1,,2,,,,,,,3,"FAMILY LAND",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,6,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70079,2,1,,2006,5,,1,,2,,,,,,,3,"FAMILY LAND",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,6,,,1,54,,1250000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70079,3,1,,2006,5,,1,,2,,,,,,,3,"FAMILY LAND",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,6,,,1,54,,1000000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70080,1,1,,2006,5,,1,,2,,,,,,,3,"FAMILY LAND",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,800000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70080,2,1,,2006,5,,1,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,850000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70080,3,1,,2010,5,,1,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,709,2,1226,70080,4,1,,2006,5,,1,,2,,,,,,,3,"FAMILY LAND.",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,8500000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,719,1,1612,70083,1,1,,1998,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,1,52,,150000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70083,2,1,,1998,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,1,52,,600000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70083,3,1,,1998,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,1,52,,700000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70083,4,1,,1998,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,1,52,,120000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70083,5,1,,1998,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,1,52,,120000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70083,6,1,,1998,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,1,52,,100000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70089,1,1,,1994,2,,,,,,,,,,,,,,,,,,,,,,,2000,0,"N1",1,,1,,3,1,,,,,,,,,,,,,,,300000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70089,2,1,,1994,2,,,,,,,,,,,,,,,,,,,,,,,2000,0,"N1",1,,1,,3,1,,,,,,,,,,,,,,,500000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,719,1,1612,70090,1,1,,2000,2,,,,,,,,,,,,,,,,,,,,,,,2000,0,"N1",1,,1,2,2,1,,,,,,,,,,,,,,,400000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,719,1,1612,70090,2,1,,2000,2,,,,,,,,,,,,,,,,,,,,,,,2000,0,"N1",1,,1,2,2,1,,,,,,,,,,,,,,,400000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,719,1,1612,70090,3,1,,2000,2,,,,,,,,,,,,,,,,,,,,,,,2000,0,"N1",1,,1,2,2,1,,,,,,,,,,,,,,,200000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,719,1,1612,70090,4,1,,2000,2,,,,,,,,,,,,,,,,,,,,,,,2000,0,"N1",1,,1,2,2,1,,,,,,,,,,,,,,,50000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,7,717,2,1248,70091,1,1,,2004,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,1,54,,100000,1,,,,,,,,,,,2,,,,,,,4,,1,4,1,1,2,,,,
1,7,717,2,1248,70091,2,1,,2004,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,2,,,1,54,,90000,1,,,,,,,,,,,2,,,,,,,4,,1,4,1,1,2,,,,
1,7,717,2,1248,70092,1,1,,1975,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,"N1",,,,1,51,,120000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70093,1,1,,1990,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,4,,,1,51,,100000,1,,,,,,,,,,,2,,,,,,,3,,2,4,1,1,2,,,,
1,7,717,2,1248,70093,2,1,,1990,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,4,,,1,51,,60000,1,,,,,,,,,,,2,,,,,,,3,,2,4,1,1,2,,,,
1,7,717,2,1248,70093,3,1,,1990,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,4,,,1,51,,40000,1,,,,,,,,,,,2,,,,,,,3,,2,4,1,1,2,,,,
1,7,717,2,1248,70093,4,1,,1990,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,4,,,1,51,,50000,1,,,,,,,,,,,2,,,,,,,3,,2,4,1,1,2,,,,
1,7,717,2,1248,70094,1,1,,1981,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,800000,1,,,,,,,,,,,2,,,,,,,4,,1,4,1,1,2,,,,
1,7,717,2,1248,70095,1,1,,1984,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,150000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70095,2,1,,1984,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,120000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70095,3,1,,1984,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,100000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70096,1,1,,1986,5,,5,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,100000,1,,,,,,,,,,,2,,,,,,,4,,1,4,1,1,2,,,,
1,7,717,2,1248,70097,1,1,,1977,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,200000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70097,2,1,,1977,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,40000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70098,1,1,,1981,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,3,,,1,53,,40000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70098,2,1,,1981,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,3,,,1,53,,40000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70099,1,1,,1987,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,100000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70099,2,1,,1987,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,50000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70099,3,1,,1987,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,200000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70100,1,1,,1999,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,9,,3,,,1,53,,45000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,717,2,1248,70100,2,1,,1999,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,9,,3,,,1,53,,40000,1,,,,,,,,,,,2,,,,,,,4,,2,4,1,1,2,,,,
1,7,701,2,606,70101,1,1,,2001,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,3,,,1,54,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,701,2,606,70101,2,1,,2001,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,701,2,606,70101,3,1,,2001,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,701,2,606,70101,4,1,,2001,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,54,,150000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,7,701,2,606,70102,1,1,,1977,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,6,,,,6,,,1,54,,40000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,701,2,606,70102,2,1,,1977,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,6,,,,6,,,1,54,,20000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,701,2,606,70102,3,1,,1977,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,6,,,,6,,,1,54,,30000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,7,701,2,606,70102,4,1,,1977,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,6,,,,6,,,1,54,,25000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
