"hhid","indiv","pstatus_w1v1","pstatus_w1v2","pstatus_w2v1","pstatus_w2v2","pstatus_w3v1","pstatus_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","sex","age","relat_w1v1","relat_w1v2","relat_w2v1","relat_w2v2","relat_w3v1","relat_w3v2"
10062,1,1,1,1,1,1,1,0,0,0,0,2,61,1,1,1,1,1,1
10062,2,1,1,1,1,1,1,0,0,0,0,2,19,3,3,3,3,3,3
10062,3,6,1,1,1,1,2,0,0,0,0,2,27,,3,3,3,3,3
10063,1,1,1,1,1,1,1,0,0,0,0,1,100,1,1,1,1,1,1
10063,2,1,1,5,2,5,5,0,0,0,0,2,60,2,2,2,2,2,2
10063,3,1,1,1,1,1,2,0,0,0,0,1,26,3,3,3,3,3,3
10063,4,1,1,1,1,1,2,0,0,0,0,1,24,3,3,3,3,3,3
10063,5,1,1,1,1,1,1,0,0,0,0,1,22,3,3,3,3,3,3
10064,1,1,1,1,1,1,1,0,0,0,0,1,59,1,1,1,1,1,1
10064,2,1,1,1,1,1,1,0,0,0,0,2,45,2,2,2,2,2,2
10064,3,1,1,2,2,2,2,0,0,0,0,2,18,3,3,3,3,3,3
10064,4,1,1,1,1,1,1,0,0,0,0,1,11,3,3,3,3,3,3
10064,5,1,1,1,1,1,1,0,0,0,0,2,9,3,3,3,3,3,3
10064,6,1,1,1,1,1,1,0,0,0,0,1,4,3,3,3,3,3,3
10064,7,6,6,6,1,1,1,0,0,0,0,1,1,,,,6,6,6
10065,1,1,2,1,1,5,5,0,0,1,1,1,55,1,1,1,1,14,14
10065,2,1,1,1,1,1,1,0,0,1,1,2,46,2,2,2,2,1,1
10065,3,1,1,1,1,1,1,0,0,1,1,2,17,3,3,3,3,3,3
10065,4,1,1,1,1,1,2,0,0,1,1,2,15,3,3,3,3,3,3
10065,5,1,1,1,1,1,1,0,0,1,1,2,12,3,3,3,3,3,3
10065,6,1,1,1,1,1,1,0,0,1,1,2,10,3,3,3,3,3,3
10066,1,1,1,1,1,1,5,0,0,0,0,1,70,1,1,1,1,1,14
10066,2,1,1,1,1,1,1,0,0,0,0,2,45,2,2,2,2,2,1
10066,3,1,1,1,1,1,2,0,0,0,0,2,22,3,3,3,3,3,3
10066,4,1,1,1,1,1,1,0,0,0,0,2,18,3,3,3,3,3,3
10066,5,1,1,1,1,1,1,0,0,0,0,2,14,3,3,3,3,3,3
10066,6,1,1,1,1,1,1,0,0,0,0,1,14,3,3,3,3,3,3
10067,1,1,1,1,1,1,1,0,0,0,0,1,65,1,1,1,1,1,1
10067,2,1,1,1,1,1,1,0,0,0,0,2,46,2,2,2,2,2,2
10067,3,1,1,1,1,1,2,0,0,0,0,2,19,3,3,3,3,3,3
10067,4,1,1,1,1,1,2,0,0,0,0,1,17,3,3,3,3,3,3
10067,5,1,1,1,1,5,5,0,0,0,0,1,14,3,3,3,3,3,3
10067,6,1,1,1,1,1,1,0,0,0,0,1,8,3,3,3,3,3,3
10068,1,1,1,5,2,5,5,0,0,0,0,1,66,1,1,2,2,14,14
10068,2,1,1,1,1,1,1,0,0,0,0,2,45,2,2,1,1,1,1
10068,3,1,1,1,2,1,2,0,0,0,0,1,22,3,3,3,3,3,3
10068,4,1,1,1,1,1,2,0,0,0,0,1,18,7,7,7,7,7,9
10068,5,6,6,6,1,1,2,0,0,0,0,2,19,,,,12,12,13
10069,1,1,1,1,1,1,1,0,0,0,0,2,60,1,1,1,1,1,1
10069,2,1,1,1,1,1,1,0,0,0,0,1,30,3,3,3,3,3,3
10069,3,1,1,1,1,1,1,0,0,0,0,2,26,3,3,3,3,3,3
10069,4,1,1,1,1,1,1,0,0,0,0,2,22,3,3,3,3,3,6
10069,5,1,1,1,1,1,1,0,0,0,0,2,18,3,3,3,3,3,6
10069,6,1,1,1,1,1,1,0,0,0,0,2,13,3,3,3,3,3,6
10069,7,6,1,1,1,1,1,0,0,0,0,2,19,,7,7,7,7,7
10069,8,6,6,1,1,1,1,0,0,0,0,2,1,,,3,3,3,6
10069,9,6,6,1,1,1,1,0,0,0,0,2,28,,,9,9,9,9
10069,10,6,6,1,1,1,1,0,0,0,0,1,8,,,6,6,6,6
10069,11,6,6,6,1,1,1,0,0,0,0,2,19,,,,6,6,6
10069,12,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
10070,1,1,1,1,1,5,5,0,0,1,1,1,55,1,1,1,1,14,14
10070,2,1,1,1,1,1,1,0,0,1,1,2,46,2,2,2,2,1,1
10070,3,1,1,1,1,2,2,0,0,1,1,1,25,3,3,3,3,3,3
10070,4,1,1,1,2,2,2,0,0,1,1,1,23,3,3,3,3,3,3
10070,5,1,1,1,1,2,2,0,0,1,1,1,21,3,3,3,3,3,3
10070,6,1,1,1,1,1,1,0,0,1,1,2,18,3,3,3,3,3,3
10070,7,1,1,1,1,2,2,0,0,1,1,1,16,3,3,3,3,3,3
10070,8,1,1,1,1,1,1,0,0,1,1,1,7,3,3,3,3,3,3
10070,9,1,1,1,1,1,1,0,0,1,1,1,11,9,9,9,9,9,9
10070,10,6,6,6,6,1,1,0,0,1,1,2,1,,,,,9,9
10071,1,1,1,1,1,1,1,0,0,0,0,1,45,1,1,1,1,1,1
10071,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
10071,3,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
10071,4,1,1,1,1,1,2,0,0,0,0,2,5,3,3,3,3,3,3
10071,5,1,1,1,1,1,1,0,0,0,0,2,1,3,3,3,3,3,3
10072,1,1,1,1,1,1,1,0,0,0,0,1,31,1,1,1,1,1,1
10072,2,1,1,1,1,1,1,0,0,0,0,2,29,2,2,2,2,2,2
10072,3,1,1,1,1,1,2,0,0,0,0,1,13,3,3,3,3,3,3
10072,4,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
10072,5,1,1,1,1,2,2,0,0,0,0,1,7,3,3,3,3,3,3
10072,6,1,1,1,1,1,1,0,0,0,0,2,2,3,3,3,3,3,3
10072,7,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,3,3
10072,8,1,1,1,1,1,1,0,0,0,0,2,0,3,3,3,3,3,3
10072,9,6,6,1,1,1,1,0,0,0,0,2,0,,,3,3,3,3
10072,10,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
10073,1,1,1,1,1,1,1,0,0,0,0,2,43,1,1,1,1,1,1
10073,2,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
10074,1,1,1,1,1,1,1,0,0,0,0,2,56,1,1,1,1,1,1
10074,2,1,1,1,1,1,1,0,0,0,0,1,30,3,3,3,3,3,3
10074,3,1,1,1,1,2,2,0,0,0,0,1,27,3,3,3,3,3,3
10074,4,6,6,6,6,1,1,0,0,0,0,2,1,,,,,9,9
10074,5,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
10074,6,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
10075,1,1,1,1,1,1,1,0,0,0,0,2,63,1,1,1,1,1,1
10075,2,6,6,1,1,1,1,0,0,0,0,2,2,,,6,6,6,6
10075,3,6,6,1,2,1,1,0,0,0,0,1,17,,,3,3,3,3
10076,1,1,1,1,1,1,1,0,0,0,0,1,68,1,1,1,1,1,1
10076,2,1,1,1,1,2,2,0,0,0,0,2,50,2,2,2,2,2,2
10077,1,1,1,1,1,5,5,0,0,0,0,2,63,1,1,1,1,14,14
10077,2,1,1,1,1,1,1,0,0,0,0,1,32,3,3,3,3,1,1
10078,1,1,1,1,1,1,1,0,0,0,0,1,75,1,1,1,1,1,1
10078,2,1,1,1,1,1,2,0,0,0,0,2,60,2,2,2,2,2,2
10078,3,1,1,1,1,1,2,0,0,0,0,1,3,4,4,4,4,4,4
10078,4,1,1,1,1,1,1,0,0,0,0,2,50,2,2,2,2,2,2
10078,5,1,1,1,1,1,1,0,0,0,0,2,13,3,3,3,3,3,3
10078,6,1,1,1,1,1,1,0,0,0,0,2,9,3,3,3,3,3,3
10079,1,1,1,1,1,1,1,0,0,0,0,1,63,1,1,1,1,1,1
10079,2,1,1,1,1,1,1,0,0,0,0,2,50,2,2,2,2,2,2
10080,1,1,1,1,1,1,1,0,0,0,0,2,62,1,1,1,1,1,1
10080,2,1,1,1,1,1,1,0,0,0,0,2,28,3,3,3,3,3,3
10080,3,1,1,1,1,2,2,0,0,0,0,1,15,3,3,3,3,3,3
10080,4,1,1,1,1,2,1,0,0,0,0,2,13,3,3,3,3,3,3
10080,5,1,1,1,1,2,2,0,0,0,0,2,6,6,6,6,6,6,6
10080,6,1,1,1,1,2,2,0,0,0,0,1,4,6,6,6,6,6,6
10080,7,1,1,1,1,2,2,0,0,0,0,1,0,6,6,6,6,6,6
10080,8,6,6,1,1,2,2,0,0,0,0,2,32,,,9,9,9,9
10080,9,6,6,1,1,2,2,0,0,0,0,1,4,,,6,6,6,6
10081,1,1,1,1,1,1,1,0,0,0,0,2,68,1,1,1,1,1,1
10081,2,6,6,1,1,2,2,0,0,0,0,1,10,,,6,6,6,6
10082,1,1,1,1,1,1,1,0,0,0,0,2,62,1,1,1,1,1,1
10083,1,1,1,1,1,1,1,1,1,1,1,1,34,1,1,1,1,1,1
10083,2,1,1,1,1,1,1,1,1,1,1,2,30,2,2,2,2,2,2
10083,3,6,6,1,1,1,5,1,1,1,1,2,7,,,3,3,3,3
10083,4,6,6,1,1,1,2,1,1,1,1,1,5,,,3,3,3,3
10083,5,6,6,6,6,1,1,1,1,1,1,1,1,,,,,3,3
10083,6,6,6,6,6,1,1,1,1,1,1,1,1,,,,,3,3
10084,1,1,1,1,1,1,1,0,0,0,0,2,25,1,1,1,1,1,1
10084,2,1,1,1,1,1,1,0,0,0,0,2,8,3,3,3,3,3,3
10084,3,1,1,1,1,1,2,0,0,0,0,2,5,3,3,3,3,3,3
10084,4,6,6,1,1,1,1,0,0,0,0,2,3,,,3,3,3,3
10085,1,1,1,1,1,1,1,0,0,0,0,2,70,1,1,1,1,1,1
10085,2,1,1,1,1,1,1,0,0,0,0,1,11,6,6,6,6,6,6
10086,1,1,1,5,2,5,5,0,0,0,0,1,65,1,1,2,2,14,14
10086,2,1,1,1,1,1,1,0,0,0,0,2,60,2,2,1,1,1,1
10086,3,6,6,1,1,1,1,0,0,0,0,1,7,,,6,6,6,6
10087,1,1,1,1,1,1,1,0,0,0,0,2,72,1,1,1,1,1,1
10088,1,1,1,5,1,1,1,0,0,0,0,1,65,1,1,1,1,1,1
10088,2,1,1,1,1,1,1,0,0,0,0,2,53,2,2,2,2,2,2
10088,3,1,1,1,1,2,2,0,0,0,0,1,20,3,3,3,3,2,3
10088,4,1,1,1,2,1,1,0,0,0,0,1,19,3,3,3,3,3,3
10088,5,1,1,1,1,2,2,0,0,0,0,2,18,3,3,3,3,3,3
10088,6,1,1,1,2,2,2,0,0,0,0,2,18,3,3,3,3,3,3
10088,7,1,1,1,2,2,2,0,0,0,0,2,9,3,3,3,3,3,3
10088,8,6,6,6,1,1,1,0,0,0,0,2,11,,,,3,3,3
10089,1,1,1,5,2,5,5,0,0,0,0,1,86,1,1,,,14,14
10089,2,6,6,1,1,1,1,0,0,0,0,2,64,,,1,1,1,1
10090,1,1,1,91,91,9,9,,,,,1,55,1,1,,,,
10091,1,1,1,1,1,1,5,0,0,0,0,1,78,1,1,1,1,1,14
10091,2,1,1,1,1,1,1,0,0,0,0,2,60,2,2,2,2,2,1
10091,3,1,1,5,5,5,5,0,0,0,0,1,50,8,8,8,8,8,8
10091,4,1,1,1,1,2,2,0,0,0,0,1,8,12,12,12,12,12,12
10091,5,6,6,6,6,1,1,0,0,0,0,1,1,,,,,12,12
10092,1,1,1,1,1,1,1,0,0,0,0,2,48,1,1,1,1,1,1
10092,2,1,1,1,2,1,1,0,0,0,0,2,28,3,3,3,3,3,3
10092,3,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,3,3
10092,4,6,6,6,1,2,2,0,0,0,0,2,3,,,,6,6,6
10092,5,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
10093,1,1,1,4,4,1,1,,,1,1,1,63,1,1,,,1,1
10093,2,6,6,6,6,1,1,,,1,1,2,1,,,,,2,2
10093,3,6,6,6,6,1,1,,,1,1,1,1,,,,,3,3
10093,4,6,6,6,6,1,1,,,1,1,2,1,,,,,3,3
10093,5,6,6,6,6,1,1,,,1,1,2,1,,,,,3,3
10093,6,6,6,6,6,1,1,,,1,1,1,1,,,,,3,3
10093,7,6,6,6,6,1,1,,,1,1,1,1,,,,,3,3
10093,8,6,6,6,6,1,1,,,1,1,1,1,,,,,3,3
10094,1,1,1,1,1,1,1,0,0,0,0,1,39,1,1,1,1,1,1
10094,2,1,1,1,1,1,1,0,0,0,0,2,25,2,2,2,2,2,2
10094,3,1,1,1,1,1,1,0,0,0,0,1,5,3,3,3,3,3,3
10094,4,1,1,1,1,2,1,0,0,0,0,2,4,3,3,3,3,3,3
10094,5,1,1,1,1,1,1,0,0,0,0,2,1,3,3,3,3,3,3
10094,6,6,6,1,1,1,1,0,0,0,0,2,0,,,3,3,3,3
10094,7,6,6,1,1,1,1,0,0,0,0,1,0,,,3,3,3,3
10095,1,1,1,91,4,4,4,,,,,2,65,1,1,,,,
10096,1,1,1,1,1,5,5,0,0,0,0,1,76,1,1,1,1,14,14
10096,2,1,1,1,1,5,5,0,0,0,0,2,68,2,2,2,2,2,2
10096,3,1,1,1,1,1,1,0,0,0,0,2,58,2,2,2,2,1,1
10096,4,1,1,1,1,1,1,0,0,0,0,1,14,3,3,3,3,3,3
10096,5,1,1,1,1,1,1,0,0,0,0,1,21,3,3,3,3,3,3
10096,6,1,1,1,1,1,1,0,0,0,0,2,16,3,3,3,3,3,3
10096,7,6,1,1,1,2,2,0,0,0,0,2,13,,9,9,9,7,7
10096,8,6,1,1,1,1,2,0,0,0,0,1,6,,9,9,9,7,7
10096,9,6,6,1,1,1,1,0,0,0,0,1,26,,,3,3,3,3
10096,10,6,6,6,6,1,1,0,0,0,0,2,1,,,,,14,9
10096,11,6,6,6,6,1,1,0,0,0,0,2,1,,,,,14,9
10096,12,6,6,6,6,1,1,0,0,0,0,2,1,,,,,6,6
10097,1,1,1,1,1,1,1,0,0,0,0,1,80,1,1,1,1,1,1
10097,2,1,1,1,1,1,1,0,0,0,0,2,67,2,2,2,2,2,2
10097,3,1,1,1,2,5,5,0,0,0,0,2,28,3,3,3,3,3,3
10097,4,1,1,1,1,2,1,0,0,0,0,1,26,3,3,3,3,3,3
10097,5,1,1,1,1,2,1,0,0,0,0,2,14,6,6,6,6,6,6
10097,6,1,1,1,1,1,1,0,0,0,0,1,11,6,6,6,6,6,6
10097,7,1,1,1,1,1,1,0,0,0,0,1,9,6,6,6,6,6,6
10097,8,1,1,1,1,1,1,0,0,0,0,2,11,6,6,6,6,6,6
10097,9,1,1,1,1,1,2,0,0,0,0,2,17,6,6,6,6,6,6
10098,1,1,1,1,1,1,5,0,0,0,0,1,79,1,1,1,1,1,14
10098,2,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,1
10099,1,1,1,1,1,1,1,0,0,0,0,2,76,1,1,1,1,1,1
10100,1,1,1,1,1,1,1,0,0,0,0,1,60,1,1,1,1,1,1
10100,2,1,1,1,1,1,1,0,0,0,0,2,35,2,2,2,2,2,2
10100,3,1,1,1,1,1,2,0,0,0,0,1,14,3,3,3,3,3,3
10100,4,1,1,1,1,1,1,0,0,0,0,1,2,3,3,6,6,6,6
10101,1,1,1,5,2,9,9,0,0,,,1,83,1,1,2,2,,
10101,2,1,1,1,1,9,9,0,0,,,2,72,2,2,1,1,,
10102,1,1,1,1,1,1,1,0,0,0,0,2,70,1,1,1,1,1,1
10102,2,1,1,1,2,2,2,0,0,0,0,2,23,3,3,3,3,3,3
10102,3,1,1,1,1,1,2,0,0,0,0,2,20,3,3,3,3,3,3
10103,1,1,1,1,1,1,1,0,0,0,0,1,62,1,1,1,1,1,1
10103,2,1,1,1,1,1,1,0,0,0,0,2,55,2,2,2,2,2,2
10103,3,1,1,2,2,1,2,0,0,0,0,1,30,3,3,3,3,3,3
10103,4,1,1,1,1,1,1,0,0,0,0,1,28,3,3,3,3,3,3
10103,5,1,1,1,1,1,1,0,0,0,0,1,27,3,3,3,3,3,3
10103,6,1,1,1,2,2,2,0,0,0,0,2,20,3,3,3,3,3,3
10103,7,6,6,6,6,1,1,0,0,0,0,2,1,,,,,9,9
10103,8,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
10103,9,6,6,6,6,1,1,0,0,0,0,2,1,,,,,6,6
10104,1,1,1,1,1,1,1,0,0,0,0,2,75,1,1,1,1,1,1
10104,2,1,1,1,1,2,2,0,0,0,0,1,5,6,6,6,6,6,6
10104,3,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
10105,1,1,1,1,1,1,1,0,0,0,0,2,32,1,1,1,1,1,1
10105,2,1,1,1,1,1,1,0,0,0,0,1,11,3,3,3,3,3,3
10105,3,1,1,1,1,1,1,0,0,0,0,1,10,3,3,3,3,3,3
10105,4,1,1,1,1,1,1,0,0,0,0,2,7,3,3,3,3,3,3
10106,1,1,1,1,1,1,1,0,0,0,0,2,52,1,1,1,1,1,1
10106,2,1,1,1,1,1,1,0,0,0,0,1,24,3,3,3,3,3,3
10106,3,1,1,1,1,1,1,0,0,0,0,1,23,3,3,3,3,3,3
10106,4,1,1,1,1,1,1,0,0,0,0,1,21,3,3,3,3,3,3
10106,5,1,1,1,1,1,1,0,0,0,0,1,7,6,6,6,6,6,6
10106,6,1,1,1,1,1,1,0,0,0,0,1,7,6,6,6,6,6,6
10107,1,1,1,1,1,1,1,0,0,0,0,1,77,1,1,1,1,1,1
10107,2,1,1,1,5,5,5,0,0,0,0,2,55,2,2,2,2,2,2
10107,3,1,1,1,1,2,2,0,0,0,0,2,35,3,3,3,3,3,3
10107,4,1,1,1,1,1,1,0,0,0,0,1,31,3,3,3,3,3,3
10107,5,1,1,1,1,2,2,0,0,0,0,2,25,3,3,3,3,3,3
10107,6,1,1,1,1,2,2,0,0,0,0,1,21,3,3,3,3,6,6
10107,7,6,6,1,1,1,2,0,0,0,0,1,12,,,6,6,3,3
10107,8,6,6,6,6,1,1,0,0,0,0,2,1,,,,,6,6
10108,1,1,1,5,2,5,5,0,0,0,0,1,85,1,1,2,2,14,14
10108,2,1,1,1,1,1,1,0,0,0,0,2,72,2,2,1,1,1,1
10109,1,1,1,1,1,1,1,0,0,0,0,1,47,1,1,1,1,1,1
10109,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
10109,3,1,1,1,1,5,5,0,0,0,0,1,21,3,3,3,3,3,3
10109,4,1,1,1,2,1,1,0,0,0,0,1,17,3,3,3,3,3,3
10109,5,1,1,1,1,1,1,0,0,0,0,1,12,3,3,3,3,3,3
10109,6,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
10109,7,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
10109,8,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
10109,9,1,1,1,1,1,1,0,0,0,0,2,66,10,10,10,10,10,10
10109,10,6,6,1,2,1,1,0,0,0,0,2,24,,,9,9,9,9
10110,1,1,1,1,1,1,1,0,0,0,0,2,55,1,1,1,1,1,1
10110,2,1,1,1,1,1,1,0,0,0,0,2,31,3,3,3,3,3,3
10110,3,1,1,1,1,2,2,0,0,0,0,2,30,3,3,3,3,3,3
10110,4,1,1,1,1,1,2,0,0,0,0,1,28,3,3,3,3,3,3
10110,5,6,1,1,1,1,2,0,0,0,0,2,11,,6,6,6,6,3
10110,6,6,6,6,1,1,1,0,0,0,0,2,0,,,,6,6,6
20001,1,1,1,5,5,5,5,0,0,0,0,1,25,1,1,1,1,14,14
20001,2,1,1,2,2,2,2,0,0,0,0,2,20,2,2,2,2,2,9
20001,3,1,1,2,2,1,1,0,0,0,0,2,0,3,3,3,3,8,8
20001,4,1,1,1,1,1,1,0,0,0,0,1,22,7,7,7,7,1,1
20001,5,1,1,1,1,1,1,0,0,0,0,1,20,7,7,7,7,7,7
20001,6,1,1,1,1,1,1,0,0,0,0,1,16,7,7,7,7,7,7
20001,7,1,1,1,1,1,2,0,0,0,0,1,23,7,7,7,7,7,7
20001,8,6,6,6,1,1,1,0,0,0,0,2,23,,,,2,2,2
20001,9,6,6,6,6,1,1,0,0,0,0,2,1,,,,,2,2
20002,1,1,1,1,1,5,5,0,0,0,0,1,85,1,1,1,1,14,14
20002,2,1,1,1,1,1,1,0,0,0,0,2,65,2,2,2,2,1,1
20002,3,1,1,2,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
20003,1,1,1,1,91,5,5,0,,1,1,1,30,1,1,1,,14,14
20003,2,1,1,1,91,1,1,0,,1,1,2,17,2,2,2,,2,2
20003,3,1,1,1,91,2,2,0,,1,1,2,10,3,3,3,,4,4
20003,4,6,1,1,91,1,1,0,,1,1,1,0,,3,3,,4,4
20003,5,6,6,1,91,1,1,0,,1,1,1,0,,,3,,4,4
20003,6,6,6,6,6,1,1,0,,1,1,1,1,,,,,1,1
20004,1,1,1,1,1,1,1,0,0,1,1,2,50,1,1,1,1,1,1
20004,2,1,1,1,1,1,1,0,0,1,1,1,20,3,3,3,3,3,3
20004,3,1,1,1,1,1,1,0,0,1,1,1,18,3,3,3,3,3,3
20004,4,1,1,1,1,1,1,0,0,1,1,1,16,3,3,3,3,3,3
20004,5,6,6,6,6,1,1,0,0,1,1,1,1,,,,,3,3
20004,6,6,6,6,6,1,1,0,0,1,1,2,1,,,,,9,9
20004,7,6,6,6,6,1,1,0,0,1,1,1,1,,,,,8,8
20004,8,6,6,6,6,1,1,0,0,1,1,2,1,,,,,8,8
20004,9,6,6,6,6,1,1,0,0,1,1,2,1,,,,,8,8
20004,10,6,6,6,6,1,1,0,0,1,1,1,1,,,,,8,8
20004,11,6,6,6,6,1,1,0,0,1,1,2,1,,,,,8,8
20004,12,6,6,6,6,1,1,0,0,1,1,2,1,,,,,8,8
20005,1,1,1,1,1,5,5,0,0,0,0,1,70,1,1,1,1,14,14
20005,2,1,1,1,1,1,2,0,0,0,0,2,60,2,2,2,2,10,10
20005,3,1,1,1,1,1,2,0,0,0,0,1,7,4,4,4,4,15,15
20005,4,1,2,1,1,1,1,0,0,0,0,1,34,3,3,3,3,1,1
20005,5,1,2,1,1,1,1,0,0,0,0,2,23,9,9,9,9,2,2
20005,6,1,2,1,1,1,1,0,0,0,0,1,6,6,6,6,6,3,3
20005,7,1,2,1,1,1,1,0,0,0,0,2,2,6,6,6,6,3,3
20005,8,6,6,6,6,1,5,0,0,0,0,1,1,,,,,3,3
20006,1,1,1,1,1,5,5,0,0,0,0,1,80,1,1,1,1,14,14
20006,2,1,1,1,1,1,1,0,0,0,0,2,52,2,2,2,2,10,10
20006,3,1,1,1,1,1,1,0,0,0,0,1,28,3,3,3,3,7,7
20006,4,1,1,1,1,1,1,0,0,0,0,1,33,3,3,3,3,1,1
20006,5,1,1,1,1,1,2,0,0,0,0,2,8,6,6,6,6,5,5
20006,6,1,1,1,1,1,1,0,0,0,0,1,5,6,6,6,6,5,5
20006,7,1,1,1,1,1,1,0,0,0,0,2,12,6,6,6,6,5,5
20006,8,1,1,1,1,1,2,0,0,0,0,2,16,6,6,6,6,5,5
20006,9,1,1,1,1,1,1,0,0,0,0,2,4,6,6,6,6,3,3
20006,10,1,1,1,1,1,1,0,0,0,0,1,2,6,6,6,6,3,3
20006,11,6,6,1,1,1,1,0,0,0,0,1,0,,,3,3,7,3
20006,12,6,6,1,5,5,5,0,0,0,0,1,0,,,3,3,3,3
20006,13,6,6,1,1,1,1,0,0,0,0,2,0,,,4,4,3,3
20006,14,6,6,1,1,5,5,0,0,0,0,2,42,,,2,2,14,14
20006,15,6,6,6,6,1,1,0,0,0,0,2,1,,,,,2,2
20006,16,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
20007,1,1,1,1,1,1,1,0,0,0,0,1,35,1,1,1,1,1,1
20007,2,1,1,1,1,1,1,0,0,0,0,2,30,2,2,2,2,2,2
20007,3,1,1,1,1,1,1,0,0,0,0,2,15,3,3,3,3,3,3
20007,4,1,1,1,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
20007,5,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
20007,6,1,1,1,1,1,1,0,0,0,0,1,5,3,3,3,3,3,3
20007,7,1,1,1,1,5,5,0,0,0,0,2,0,3,3,3,3,3,3
20007,8,6,6,6,1,1,1,0,0,0,0,1,7,,,,8,8,8
20007,9,6,6,6,1,1,1,0,0,0,0,1,9,,,,8,8,8
20008,1,1,1,1,1,1,1,0,0,0,0,1,54,1,1,1,1,1,1
20008,2,1,1,1,1,1,1,0,0,0,0,2,48,2,2,2,2,2,2
20008,3,1,1,1,1,1,1,0,0,0,0,1,21,3,3,3,3,3,3
20008,4,1,1,1,1,1,1,0,0,0,0,2,15,3,3,3,3,3,3
20008,5,1,1,1,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
20008,6,1,1,1,5,1,1,0,0,0,0,1,3,3,3,3,3,3,3
20008,7,6,6,1,1,5,5,0,0,0,0,1,1,,,3,3,3,3
20009,1,1,1,1,1,1,1,0,0,0,0,1,42,1,1,1,1,1,1
20009,2,1,1,1,1,1,1,0,0,0,0,2,20,2,2,2,2,2,2
20009,3,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,3,3
20009,4,1,1,1,1,5,5,0,0,0,0,1,70,10,10,10,10,10,10
20009,5,1,1,1,1,5,5,0,0,0,0,2,60,10,10,10,10,10,10
20009,6,1,1,1,1,1,1,0,0,0,0,1,30,7,7,7,7,7,7
20009,7,1,1,1,1,1,1,0,0,0,0,2,56,10,10,10,10,10,10
20009,8,1,1,1,1,1,1,0,0,0,0,1,12,8,8,8,8,8,8
20009,9,6,6,1,1,2,2,0,0,0,0,1,1,,,3,3,3,3
20009,10,6,6,6,6,1,1,0,0,0,0,2,1,,,,,2,2
20009,11,6,6,6,6,1,1,0,0,0,0,2,1,,,,,5,5
20010,1,1,1,1,1,5,5,0,0,0,0,1,65,1,1,1,1,14,14
20010,2,1,1,1,1,2,2,0,0,0,0,2,45,2,2,2,2,10,10
20010,3,1,1,1,1,1,1,0,0,0,0,1,30,3,3,3,3,1,1
20010,4,1,1,1,1,1,1,0,0,0,0,1,19,3,3,3,3,7,7
20010,5,1,1,1,1,1,1,0,0,0,0,1,9,3,3,3,3,7,7
20010,6,6,6,6,6,1,1,0,0,0,0,2,1,,,,,2,2
20011,1,1,1,1,1,1,1,0,0,1,1,1,40,1,1,1,1,1,1
20011,2,1,1,1,1,1,1,0,0,1,1,2,38,2,2,2,2,2,2
20011,3,1,1,1,1,1,1,0,0,1,1,1,16,3,3,3,3,3,3
20011,4,1,1,1,1,1,1,0,0,1,1,1,14,3,3,3,3,3,3
20011,5,1,1,1,1,1,1,0,0,1,1,1,12,3,3,3,3,3,3
20011,6,1,1,1,1,1,1,0,0,1,1,1,8,3,3,3,3,3,3
20011,7,1,1,1,1,1,1,0,0,1,1,1,5,3,3,3,3,3,3
20011,8,1,1,1,1,1,1,0,0,1,1,2,3,8,8,8,8,8,8
20011,9,6,6,1,2,2,2,0,0,1,1,2,22,,,3,3,3,3
20011,10,6,6,1,1,2,2,0,0,1,1,1,1,,,6,6,6,6
20011,11,6,6,1,1,2,2,0,0,1,1,2,4,,,6,6,6,6
20012,1,1,1,1,1,1,1,0,0,0,0,1,77,1,1,1,1,1,1
20012,2,1,1,1,1,1,1,0,0,0,0,2,70,2,2,2,2,2,2
20012,3,1,1,1,1,1,1,0,0,0,0,1,25,3,3,3,3,3,3
