"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11fc5","s11fq1a","s11fq1b","s11fq2","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq5","s11fq6","s11fq7","s11fq8a","s11fq8b","s11fq8c","s11fq8d","s11fq9","s11fq10","s11fq10_os","s11fq11a","s11fq11b","s11fq11b_os","s11fq12a","s11fq12b","s11fq12b_os","s11fq13","s11fq14a","s11fq14b","s11fq14c","s11fq14c_os","s11fq15"
3,19,1902,2,52,190077,1,5,,2220,1,100,2,4,6,2015,,,,,,,,,,,,,,,,10,130,,1,100,,,,80000
3,19,1902,2,52,190077,1,6,,1080,1,100,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,2,,,,,
3,19,1902,2,52,190077,2,1,,1060,1,75,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,1,30,,,,35000
3,19,1902,2,52,190077,2,2,,1100,1,75,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,2,,,,,
3,19,1902,2,52,190077,2,3,,1070,1,75,2,4,6,2015,,,,,,,,,,,,,,,,15,130,,2,,,,,
3,19,1902,2,52,190078,1,1,,1070,1,72,2,4,6,2015,,,,,,,,,,,,,,,,150,31,,2,,,,,
3,19,1902,2,52,190078,1,2,,1100,1,66,2,4,6,2015,,,,,,,,,,,,,,,,96,31,,2,,,,,
3,19,1902,2,52,190078,1,3,,1060,1,48,2,4,7,2015,,,,,,,,,,,,,,,,88,31,,2,,,,,
3,19,1902,2,52,190078,1,4,,1010,1,31,2,4,7,2015,,,,,,,,,,,,,,,,100,31,,2,,,,,
3,19,1902,2,52,190078,2,1,,1060,1,62,2,4,7,2015,,,,,,,,,,,,,,,,90,31,,2,,,,,
3,19,1902,2,52,190078,2,2,,1070,1,90,2,4,6,2015,,,,,,,,,,,,,,,,160,31,,2,,,,,
3,19,1902,2,52,190078,2,3,,1010,1,74,2,4,7,2015,,,,,,,,,,,,,,,,98,31,,2,,,,,
3,19,1902,2,52,190079,1,1,,1100,1,67,2,4,6,2015,,,,,,,,,,,,,,,,120,31,,2,,,,,
3,19,1902,2,52,190079,1,2,,1070,1,49,2,4,6,2015,,,,,,,,,,,,,,,,98,31,,2,,,,,
3,19,1902,2,52,190079,1,3,,1010,1,53,2,4,7,2015,,,,,,,,,,,,,,,,92,31,,2,,,,,
3,19,1902,2,52,190079,1,4,,1060,1,23,2,4,7,2015,,,,,,,,,,,,,,,,69,31,,2,,,,,
3,19,1902,2,52,190079,2,1,,1070,1,40,2,4,6,2015,,,,,,,,,,,,,,,,120,31,,2,,,,,
3,19,1902,2,52,190079,2,2,,1060,1,32,2,4,7,2015,,,,,,,,,,,,,,,,90,31,,2,,,,,
3,19,1902,2,52,190079,2,3,,1010,1,30,2,4,7,2015,,,,,,,,,,,,,,,,82,31,,2,,,,,
3,19,1902,2,52,190080,1,1,,1070,1,70,2,4,6,2015,,,,,,,,,,,,,,,,300,31,,2,,,,,
3,19,1902,2,52,190080,1,2,,1100,1,70,2,4,6,2015,,,,,,,,,,,,,,,,180,31,,2,,,,,
3,19,1902,2,52,190080,1,3,,1060,1,30,2,4,7,2015,,,,,,,,,,,,,,,,260,31,,2,,,,,
3,19,1902,2,52,190080,1,4,,1010,1,30,2,4,6,2015,,,,,,,,,,,,,,,,120,31,,2,,,,,
3,19,1914,2,934,190081,1,1,,1070,1,30,2,4,6,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1914,2,934,190081,1,2,,1100,1,30,2,4,6,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1914,2,934,190081,1,3,,1010,1,30,2,4,6,2015,,,,,,,,,,,,,,,,30,51,,2,,,,,
3,19,1914,2,934,190081,1,4,,1060,1,30,2,4,6,2015,,,,,,,,,,,,,,,,40,51,,2,,,,,
3,19,1914,2,934,190081,2,1,,1070,1,20,2,4,6,2015,,,,,,,,,,,,,,,,2,131,,2,,,,,
3,19,1914,2,934,190081,2,2,,1100,1,20,2,4,6,2015,,,,,,,,,,,,,,,,2,131,,2,,,,,
3,19,1914,2,934,190081,2,3,,1060,1,40,2,4,6,2015,,,,,,,,,,,,,,,,40,51,,2,,,,,
3,19,1914,2,934,190082,1,1,,1070,1,20,2,4,6,2015,,,,,,,,,,,,,,,,25,162,,2,,,,,
3,19,1914,2,934,190082,1,2,,1100,1,20,2,4,6,2015,,,,,,,,,,,,,,,,25,162,,2,,,,,
3,19,1914,2,934,190082,1,3,,1010,1,15,2,4,6,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1914,2,934,190082,1,4,,1062,1,15,2,4,6,2015,,,,,,,,,,,,,,,,10,131,,1,50,5,131,,15000
3,19,1914,2,934,190082,2,1,,2181,1,15,2,4,6,2015,,,,,,,,,,,,,,,,5,131,,1,60,3,131,,10000
3,19,1914,2,934,190082,2,2,,1070,1,15,2,4,6,2015,,,,,,,,,,,,,,,,15,162,,2,,,,,
3,19,1914,2,934,190082,2,3,,1020,1,20,2,4,6,2015,,,,,,,,,,,,,,,,10,131,,2,,,,,
3,19,1914,2,934,190083,1,1,,1080,1,40,2,4,6,2015,,,,,,,,,,,,,,,,100,52,,2,,,,,
3,19,1914,2,934,190083,1,2,,1070,1,40,2,4,6,2015,,,,,,,,,,,,,,,,100,52,,2,,,,,
3,19,1914,2,934,190083,2,1,,1100,1,20,2,4,6,2015,,,,,,,,,,,,,,,,80,52,,2,,,,,
3,19,1914,2,934,190083,2,2,,1010,1,20,2,4,6,2015,,,,,,,,,,,,,,,,80,52,,1,50,,,,8000
3,19,1914,2,934,190083,2,3,,2220,1,20,2,4,6,2015,,,,,,,,,,,,,,,,60,52,,1,100,,,,10000
3,19,1914,2,934,190084,1,1,,1100,1,15,2,4,6,2015,,,,,,,,,,,,,,,,10,161,,2,,,,,
3,19,1914,2,934,190084,1,2,,1070,1,15,2,4,6,2015,,,,,,,,,,,,,,,,10,161,,2,,,,,
3,19,1914,2,934,190084,1,3,,1010,1,10,2,4,6,2015,,,,,,,,,,,,,,,,20,52,,2,,,,,
3,19,1914,2,934,190084,2,1,,1070,1,15,2,4,6,2015,,,,,,,,,,,,,,,,10,161,,2,,,,,
3,19,1914,2,934,190084,2,2,,1010,1,8,2,4,6,2015,,,,,,,,,,,,,,,,10,52,,2,,,,,
3,19,1914,2,934,190084,2,3,,1110,1,7,2,4,6,2015,,,,,,,,,,,,,,,,1.5,131,,2,,,,,
3,19,1914,2,934,190085,1,1,,1100,1,30,2,4,6,2015,,,,,,,,,,,,,,,,25,162,,2,,,,,
3,19,1914,2,934,190085,1,2,,1070,1,30,2,4,6,2015,,,,,,,,,,,,,,,,25,162,,2,,,,,
3,19,1914,2,934,190085,1,3,,1060,1,20,2,4,6,2015,,,,,,,,,,,,,,,,5,131,,2,,,,,
3,19,1914,2,934,190085,1,4,,1010,1,20,2,4,6,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1914,2,934,190086,1,1,,1100,1,106,2,4,6,2015,,,,,,,,,,,,,,,,127,31,,2,,,,,
3,19,1914,2,934,190086,1,2,,1070,1,97,2,4,6,2015,,,,,,,,,,,,,,,,120,31,,2,,,,,
3,19,1914,2,934,190086,1,3,,1010,1,132,2,4,7,2015,,,,,,,,,,,,,,,,60,31,,2,,,,,
3,19,1914,2,934,190086,2,1,,1070,1,98,2,4,6,2015,,,,,,,,,,,,,,,,160,31,,2,,,,,
3,19,1914,2,934,190086,2,2,,1100,1,76,2,4,6,2015,,,,,,,,,,,,,,,,82,31,,2,,,,,
3,19,1914,2,934,190086,2,3,,1010,1,29,2,4,7,2015,,,,,,,,,,,,,,,,56,31,,2,,,,,
3,19,1914,2,934,190086,2,4,,2140,1,16,2,4,7,2015,,,,,,,,,,,,,,,,25,31,,2,,,,,
3,19,1914,2,934,190086,3,1,,1070,1,109,2,4,6,2015,,,,,,,,,,,,,,,,112,31,,2,,,,,
3,19,1914,2,934,190086,3,2,,1010,1,85,2,4,7,2015,,,,,,,,,,,,,,,,90,31,,2,,,,,
3,19,1914,2,934,190086,3,3,,1100,1,95,2,4,7,2015,,,,,,,,,,,,,,,,108,31,,2,,,,,
3,19,1914,2,934,190087,1,1,,1070,1,190,2,4,6,2015,,,,,,,,,,,,,,,,132,31,,2,,,,,
3,19,1914,2,934,190087,1,2,,1100,1,65,2,4,6,2015,,,,,,,,,,,,,,,,83,31,,2,,,,,
3,19,1914,2,934,190087,1,3,,1010,1,51,2,4,7,2015,,,,,,,,,,,,,,,,96,31,,1,50,,,,15200
3,19,1914,2,934,190087,1,4,,1020,1,30,2,4,6,2015,,,,,,,,,,,,,,,,20,142,,1,70,,,,14000
3,19,1914,2,934,190087,2,1,,1070,1,183,2,4,6,2015,,,,,,,,,,,,,,,,92,31,,2,,,,,
3,19,1914,2,934,190087,2,2,,1010,1,40,2,4,7,2015,,,,,,,,,,,,,,,,76,31,,2,,,,,
3,19,1914,2,934,190087,2,3,,1100,1,71,2,4,6,2015,,,,,,,,,,,,,,,,116,31,,2,,,,,
3,19,1914,2,934,190088,1,1,,1070,1,75,2,4,6,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1914,2,934,190088,1,2,,1100,1,75,2,4,6,2015,,,,,,,,,,,,,,,,0.5,131,,2,,,,,
3,19,1914,2,934,190088,1,3,,2194,1,10,2,4,6,2015,,,,,,,,,,,,,,,,10,51,,1,70,,,,1750
3,19,1914,2,934,190088,1,4,,1060,1,75,2,4,6,2015,,,,,,,,,,,,,,,,1,131,,1,70,,,,15000
3,19,1914,2,934,190088,1,5,,1010,1,75,2,4,6,2015,,,,,,,,,,,,,,,,20,51,,1,40,,,,3600
3,19,1914,2,934,190088,1,6,,1020,1,1,5,4,6,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1914,2,934,190088,2,1,,1070,1,50,2,4,6,2015,,,,,,,,,,,,,,,,30,51,,2,,,,,
3,19,1914,2,934,190088,2,2,,1100,1,50,2,4,6,2015,,,,,,,,,,,,,,,,15,51,,2,,,,,
3,19,1914,2,934,190088,2,3,,1010,1,50,2,4,6,2015,,,,,,,,,,,,,,,,10,51,,1,70,,,,2100
3,19,1914,2,934,190088,2,4,,2040,1,25,2,4,6,2015,,,,,,,,,,,,,,,,5,51,,1,100,,,,2250
3,19,1914,2,934,190089,1,1,,1080,1,50,2,2,6,2015,,,,,,,,,,,,,,,,150,52,,2,,,,,
3,19,1914,2,934,190089,1,2,,1070,1,50,2,2,6,2015,,,,,,,,,,,,,,,,150,52,,2,,,,,
3,19,1914,2,934,190089,1,3,,1100,1,50,2,2,6,2015,,,,,,,,,,,,,,,,100,52,,1,90,10,52,,6000
3,19,1914,2,934,190089,1,4,,1010,1,50,2,2,6,2015,,,,,,,,,,,,,,,,100,52,,1,100,100,52,,16000
3,19,1914,2,934,190089,2,1,,2220,1,50,2,2,6,2015,,,,,,,,,,,,,,,,80,52,,1,100,80,52,,22000
3,19,1914,2,934,190090,1,1,,1070,1,50,2,4,6,2015,,,,,,,,,,,,,,,,2,131,,2,,,,,
3,19,1914,2,934,190090,1,2,,1010,1,50,2,4,6,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1914,2,934,190090,2,1,,1070,1,70,2,4,6,2015,,,,,,,,,,,,,,,,6,131,,2,,,,,
3,19,1914,2,934,190090,2,2,,1060,1,70,2,4,6,2015,,,,,,,,,,,,,,,,5,131,,2,,,,,
3,19,1941,2,518,190091,1,1,,1080,1,92,2,1,6,2015,,,,,,,,,,,,,,,,3,131,,1,40,1,131,,33000
3,19,1941,2,518,190091,1,2,,1070,1,72,2,1,6,2015,,,,,,,,,,,,,,,,4,161,,2,,,,,
3,19,1941,2,518,190091,1,3,,1100,1,65,2,1,6,2015,,,,,,,,,,,,,,,,2,161,,2,,,,,
3,19,1941,2,518,190091,1,4,,1110,1,63,2,1,7,2015,,,,,,,,,,,,,,,,3,131,,1,30,1,131,,25000
3,19,1941,2,518,190091,1,5,,2220,1,50,2,1,6,2015,,,,,,,,,,,,,,,,3,131,,1,70,1,130,,6000
3,19,1941,2,518,190091,2,1,,1070,1,85,2,1,6,2015,,,,,,,,,,,,,,,,3,161,,2,,,,,
3,19,1941,2,518,190091,2,2,,1010,1,69,2,1,6,2015,,,,,,,,,,,,,,,,2,131,,1,45,1,131,,20000
3,19,1941,2,518,190091,2,3,,2130,1,47,2,1,7,2015,,,,,,,,,,,,,,,,4,131,,1,80,1,131,,70000
3,19,1941,2,518,190091,2,4,,1060,1,76,2,1,6,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1941,2,518,190091,3,1,,2140,1,111,2,1,6,2015,,,,,,,,,,,,,,,,2,131,,1,70,1,131,,69000
3,19,1941,2,518,190091,3,2,,2130,1,98,2,1,6,2015,,,,,,,,,,,,,,,,3,131,,1,80,1,131,,67000
3,19,1941,2,518,190093,1,1,,1070,1,20,2,4,6,2015,,,,,,,,,,,,,,,,8,132,,2,,,,,
3,19,1941,2,518,190093,1,2,,1110,1,30,2,4,6,2015,,,,,,,,,,,,,,,,8,132,,2,,,,,
3,19,1941,2,518,190093,2,1,,1070,1,35,2,4,6,2015,,,,,,,,,,,,,,,,6,132,,2,,,,,
3,19,1941,2,518,190093,2,2,,1080,1,50,2,4,6,2015,,,,,,,,,,,,,,,,14,132,,2,,,,,
3,19,1941,2,518,190094,1,1,,1070,1,20,2,4,6,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1941,2,518,190094,1,2,,1080,1,20,2,4,6,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1941,2,518,190094,1,3,,1010,1,10,2,4,6,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1941,2,518,190094,2,1,,1070,1,30,2,4,6,2015,,,,,,,,,,,,,,,,5,132,,2,,,,,
3,19,1941,2,518,190094,2,2,,1080,1,30,2,4,6,2015,,,,,,,,,,,,,,,,8,132,,2,,,,,
3,19,1941,2,518,190095,1,1,,1080,1,70,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,2,,,,,
3,19,1941,2,518,190095,1,2,,1070,1,70,2,4,6,2015,,,,,,,,,,,,,,,,10,130,,2,,,,,
3,19,1941,2,518,190095,1,3,,1060,1,70,2,4,6,2015,,,,,,,,,,,,,,,,15,130,,1,,5,130,,24000
3,19,1941,2,518,190095,1,4,,2130,1,70,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,1,,20,130,,140000
3,19,1941,2,518,190095,2,1,,2130,1,250,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,1,,20,130,,140000
3,19,1941,2,518,190096,1,1,,1070,1,40,2,1,6,2015,,,,,,,,,,,,,,,,400,52,,2,,,,,
3,19,1941,2,518,190096,1,2,,1080,1,30,2,1,6,2015,,,,,,,,,,,,,,,,400,52,,2,,,,,
3,19,1941,2,518,190096,1,3,,2220,1,10,2,1,6,2015,,,,,,,,,,,,,,,,100,52,,1,100,100,52,,20000
3,19,1941,2,518,190096,2,1,,2130,1,20,2,1,6,2015,,,,,,,,,,,,,,,,100,132,,1,100,100,132,,20000
3,19,1941,2,518,190096,2,2,,1010,1,30,2,1,6,2015,,,,,,,,,,,,,,,,120,52,,1,100,100,52,,25000
3,19,1941,2,518,190097,1,1,,1070,1,30,2,1,6,2015,,,,,,,,,,,,,,,,450,52,,2,,,,,
3,19,1941,2,518,190097,1,2,,1080,1,30,2,1,6,2015,,,,,,,,,,,,,,,,400,52,,2,,,,,
3,19,1941,2,518,190097,2,1,,2220,1,20,2,1,6,2015,,,,,,,,,,,,,,,,100,52,,1,100,,,,22000
3,19,1941,2,518,190097,2,2,,2130,1,20,2,1,6,2015,,,,,,,,,,,,,,,,120,52,,1,90,,,,40000
3,19,1941,2,518,190097,2,3,,1110,1,20,2,1,6,2015,,,,,,,,,,,,,,,,200,52,,1,50,,,,20000
3,19,1941,2,518,190098,1,1,,1070,1,40,2,4,6,2015,,,,,,,,,,,,,,,,10,132,,2,,,,,
3,19,1941,2,518,190098,1,2,,1080,1,40,2,4,6,2015,,,,,,,,,,,,,,,,15,132,,2,,,,,
3,19,1941,2,518,190098,1,3,,2220,1,20,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,1,50,1,132,,10000
3,19,1941,2,518,190098,2,1,,1080,1,50,2,4,6,2015,,,,,,,,,,,,,,,,5,132,,2,,,,,
3,19,1941,2,518,190098,2,2,,1070,1,40,2,4,6,2015,,,,,,,,,,,,,,,,3,132,,2,,,,,
3,19,1941,2,518,190098,2,3,,2140,1,20,2,4,6,2015,,,,,,,,,,,,,,,,4,132,,1,80,3.5,132,,21000
3,19,1941,2,518,190098,2,4,,2130,1,40,2,4,6,2015,,,,,,,,,,,,,,,,20,132,,1,80,16,132,,128000
3,19,1941,2,518,190099,1,1,,1080,1,50,2,4,6,2015,,,,,,,,,,,,,,,,10,130,,2,,,,,
3,19,1941,2,518,190099,1,2,,1070,1,50,2,4,6,2015,,,,,,,,,,,,,,,,5,130,,2,,,,,
3,19,1941,2,518,190099,1,3,,1100,1,50,2,4,6,2015,,,,,,,,,,,,,,,,3,130,,2,,,,,
3,19,1941,2,518,190099,1,4,,1010,1,75,2,4,6,2015,,,,,,,,,,,,,,,,1,130,,2,,,,,
3,19,1941,2,518,190099,1,5,,2130,1,75,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,1,100,,,,140000
3,19,1941,2,518,190099,1,6,,3030,1,50,2,4,6,2015,,,,,,,,,,,,,,,,5,130,,1,100,,,,80000
3,19,1941,2,518,190099,1,7,,2140,1,50,2,4,6,2015,,,,,,,,,,,,,,,,10,130,,1,100,,,,200000
3,19,1941,2,518,190099,2,1,,1070,1,100,2,4,6,2015,,,,,,,,,,,,,,,,5,130,,2,,,,,
3,19,1941,2,518,190099,2,2,,1060,1,100,2,4,6,2015,,,,,,,,,,,,,,,,15,130,,1,70,,,,200000
3,19,1941,2,518,190099,2,3,,1010,1,100,2,4,6,2015,,,,,,,,,,,,,,,,1,130,,2,,,,,
3,19,1941,2,518,190099,2,4,,2020,1,100,2,4,6,2015,,,,,,,,,,,,,,,,10,130,,1,70,,,,28000
3,19,1941,2,518,190099,2,5,,2220,1,100,2,4,6,2015,,,,,,,,,,,,,,,,2,130,,1,100,,,,36000
3,19,1941,2,518,190100,1,1,,1080,1,250,2,4,6,2015,,,,,,,,,,,,,,,,40,130,,1,40,,,,90000
3,19,1941,2,518,190100,1,2,,2220,1,250,2,4,6,2015,,,,,,,,,,,,,,,,20,130,,1,100,,,,200000
3,19,1941,2,518,190100,2,1,,1070,1,150,2,4,6,2015,,,,,,,,,,,,,,,,10,130,,1,40,,,,20000
3,19,1941,2,518,190100,2,2,,2130,1,150,2,4,6,2015,,,,,,,,,,,,,,,,30,130,,1,100,,,,90000
3,19,1925,1,2858,190101,1,1,,1070,1,60,2,2,6,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1925,1,2858,190101,1,2,,1010,1,60,2,2,6,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1925,1,2858,190101,2,1,,2190,1,40,2,2,6,2015,,,,,,,,,,,,,,,,100,81,,1,,90,81,,10000
3,19,1925,1,2858,190101,2,2,,1070,1,40,2,2,6,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1925,1,2858,190101,3,1,,1100,1,100,2,2,6,2015,,,,,,,,,,,,,,,,3,132,,2,,,,,
3,19,1925,1,2858,190101,3,2,,1070,1,100,2,2,6,2015,,,,,,,,,,,,,,,,5,132,,2,,,,,
3,19,1925,1,2858,190102,1,1,,1100,1,290,2,4,7,2015,,,,,,,,,,,,,,,,15,132,,2,,,,,
3,19,1925,1,2858,190102,1,2,,1070,1,290,2,4,7,2015,,,,,,,,,,,,,,,,10,132,,2,,,,,
3,19,1925,1,2858,190102,2,1,,1080,1,75,2,1,7,2015,,,,,,,,,,,,,,,,12,132,,2,,,,,
3,19,1925,1,2858,190102,3,1,,1070,1,280,2,4,7,2015,,,,,,,,,,,,,,,,6,132,,2,,,,,
3,19,1925,1,2858,190102,3,2,,1060,1,280,2,4,7,2015,,,,,,,,,,,,,,,,7,132,,2,,,,,
3,19,1925,1,2858,190102,4,1,,1070,1,60,2,1,7,2015,,,,,,,,,,,,,,,,6,132,,2,,,,,
3,19,1925,1,2858,190103,1,1,,1100,1,350,2,4,7,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1925,1,2858,190103,1,2,,1070,1,350,2,4,7,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1925,1,2858,190103,1,3,,1010,1,350,2,4,7,2015,,,,,,,,,,,,,,,,1,131,,2,,,,,
3,19,1925,1,2858,190104,1,1,,1070,1,200,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1925,1,2858,190104,1,2,,1100,1,200,2,4,6,2015,,,,,,,,,,,,,,,,3,132,,2,,,,,
3,19,1925,1,2858,190104,2,1,,1070,1,170,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1925,1,2858,190104,2,2,,1100,1,170,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1925,1,2858,190104,3,1,,1070,1,240,2,4,6,2015,,,,,,,,,,,,,,,,3,132,,2,,,,,
3,19,1925,1,2858,190104,3,2,,1010,1,240,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,1,50,1,132,,12000
3,19,1925,1,2858,190105,1,1,,1080,1,90,2,4,6,2015,,,,,,,,,,,,,,,,5,132,,2,,,,,
3,19,1925,1,2858,190105,1,2,,1070,1,90,2,4,6,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1925,1,2858,190105,2,1,,1070,1,320,2,4,6,2015,,,,,,,,,,,,,,,,5,132,,2,,,,,
3,19,1925,1,2858,190105,2,2,,1100,1,320,2,4,6,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1925,1,2858,190105,2,3,,1010,1,320,2,4,6,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1925,1,2858,190105,3,1,,1080,1,140,2,4,6,2015,,,,,,,,,,,,,,,,3,132,,2,,,,,
3,19,1925,1,2858,190105,3,2,,2190,1,140,2,4,6,2015,,,,,,,,,,,,,,,,10,92,,1,,7,92,,20000
3,19,1925,1,2858,190105,4,1,,1070,1,60,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1925,1,2858,190105,4,2,,1100,1,60,2,4,6,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1925,1,2858,190106,1,1,,1100,1,200,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,1,,1,132,,5000
3,19,1925,1,2858,190106,1,2,,1070,1,200,2,4,6,2015,,,,,,,,,,,,,,,,7,132,,1,,2,132,,8000
3,19,1925,1,2858,190106,1,3,,1010,1,200,2,4,6,2015,,,,,,,,,,,,,,,,1,132,,1,,30,52,,6000
3,19,1925,1,2858,190107,1,1,,1070,1,220,2,4,6,2015,,,,,,,,,,,,,,,,2,131,,2,,,,,
3,19,1925,1,2858,190107,1,2,,1100,1,220,2,4,6,2015,,,,,,,,,,,,,,,,2,131,,2,,,,,
3,19,1925,1,2858,190107,1,3,,1010,1,220,2,4,6,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1925,1,2858,190108,1,1,,1070,1,2,5,4,6,2015,,,,,,,,,,,,,,,,5,132,,2,,,,,
3,19,1925,1,2858,190108,1,2,,1010,1,2,5,4,6,2015,,,,,,,,,,,,,,,,2,132,,1,50,1,132,,8000
3,19,1925,1,2858,190108,2,1,,1100,1,1,5,4,6,2015,,,,,,,,,,,,,,,,3,132,,1,50,1.5,132,,8000
3,19,1925,1,2858,190108,2,2,,1070,1,1,5,4,6,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1925,1,2858,190109,1,1,,2040,1,90,2,4,6,2015,,,,,,,,,,,,,,,,4,132,,1,50,,,,80000
3,19,1925,1,2858,190109,1,2,,1070,1,90,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,1,50,,,,9600
3,19,1925,1,2858,190109,1,3,,2190,1,90,2,4,6,2015,,,,,,,,,,,,,,,,200,81,,1,50,,,,6000
3,19,1925,1,2858,190109,2,1,,1100,1,80,2,4,6,2015,,,,,,,,,,,,,,,,5,132,,1,50,,,,28000
3,19,1925,1,2858,190109,2,2,,1070,1,80,2,4,6,2015,,,,,,,,,,,,,,,,7,132,,1,50,,,,33600
3,19,1925,1,2858,190109,2,3,,1010,1,80,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,1,50,,,,26000
3,19,1925,1,2858,190110,1,1,,1070,1,70,2,4,5,2015,,,,,,,,,,,,,,,,80,52,,2,,,,,
3,19,1925,1,2858,190110,1,2,,1100,1,70,2,4,5,2015,,,,,,,,,,,,,,,,40,52,,2,,,,,
3,19,1925,1,2858,190110,1,3,,1010,1,50,2,4,5,2015,,,,,,,,,,,,,,,,40,52,,1,,40,52,,13000
3,19,1925,1,2858,190110,2,1,,1010,1,50,2,4,5,2015,,,,,,,,,,,,,,,,20,52,,2,,,,,
3,19,1905,2,1290,190121,1,1,,1080,1,80,2,4,5,2015,,,,,,,,,,,,,,,,10,132,,2,,,,,
3,19,1905,2,1290,190121,1,2,,1100,1,80,2,4,5,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1905,2,1290,190121,1,3,,2140,1,30,2,4,5,2015,,,,,,,,,,,,,,,,50,141,,1,,45,141,,13400
3,19,1905,2,1290,190121,2,1,,1080,1,120,2,4,5,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1905,2,1290,190121,2,2,,1010,1,120,2,4,5,2015,,,,,,,,,,,,,,,,20,52,,2,,,,,
3,19,1905,2,1290,190121,2,3,,2260,1,120,2,4,5,2015,,,,,,,,,,,,,,,,25,142,,1,,20,142,,14000
3,19,1905,2,1290,190122,1,1,,1080,1,420,2,4,7,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1905,2,1290,190122,1,2,,1070,1,420,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1905,2,1290,190122,1,3,,2130,1,420,2,4,7,2015,,,,,,,,,,,,,,,,1,132,,2,,,,,
3,19,1905,2,1290,190122,1,4,,2260,1,420,2,4,7,2015,,,,,,,,,,,,,,,,8,142,,2,,,,,
3,19,1905,2,1290,190123,1,1,,1070,1,240,2,4,6,2015,,,,,,,,,,,,,,,,4,132,,2,,,,,
3,19,1905,2,1290,190123,1,2,,1010,1,240,2,4,6,2015,,,,,,,,,,,,,,,,2,132,,2,,,,,
3,19,1905,2,1290,190123,2,1,,1080,1,120,2,4,6,2015,,,,,,,,,,,,,,,,5,132,,2,,,,,
3,19,1905,2,1290,190123,2,2,,1010,1,120,2,4,6,2015,,,,,,,,,,,,,,,,2,130,,1,,2,132,,12000
3,19,1905,2,1290,190124,1,1,,1080,1,200,2,1,6,2015,,,,,,,,,,,,,,,,12,132,,2,,,,,
3,19,1905,2,1290,190124,2,1,,2130,1,150,2,1,6,2015,,,,,,,,,,,,,,,,7,131,,1,,6,131,,18000
3,19,1905,2,1290,190124,3,1,,2130,1,150,2,1,6,2015,,,,,,,,,,,,,,,,8,131,,1,,8,131,,24000
3,19,1905,2,1290,190124,4,1,,2130,1,120,2,1,6,2015,,,,,,,,,,,,,,,,7,131,,1,,7,131,,20000
3,19,1905,2,1290,190124,5,1,,2130,1,100,2,1,6,2015,,,,,,,,,,,,,,,,6,131,,1,,6,131,,150000
3,19,1905,2,1290,190125,1,1,,1070,1,108,2,4,7,2015,,,,,,,,,,,,,,,,4,132,,1,,2,132,,10000
