"zone","state","lga","sector","ea","hhid","network_cd","sa10q2","sa10q2b","sa10q3"
4,16,1610,2,1006,160011,"N01",9,,4
4,16,1610,2,1006,160011,"N02",7,,1
4,16,1610,2,1006,160012,"N01",12,,4
4,16,1610,2,1006,160012,"N02",9,,2
4,16,1610,2,1006,160012,"N03",7,,1
4,16,1610,2,1006,160012,"N04",12,,4
4,16,1610,2,1006,160013,"N01",9,,2
4,16,1610,2,1006,160013,"N02",12,,3
4,16,1624,1,0,160014,"N01",12,,3
4,16,1624,1,0,160014,"N02",9,,4
4,16,1624,1,136,160017,"N01",12,,4
4,16,1624,1,136,160017,"N02",9,,2
4,16,1624,1,136,160018,"N01",13,,4
4,16,1624,1,136,160019,"N01",1,,3
4,16,1622,2,18,160020,"N01",1,,1
4,16,1622,2,18,160020,"N02",2,,1
4,16,1622,2,18,160020,"N03",9,,2
4,16,1622,2,18,160020,"N04",7,,1
4,16,1622,2,18,160020,"N05",12,,4
4,16,1612,2,414,160021,"N01",12,,4
4,16,1612,2,414,160021,"N02",9,,2
4,16,1622,2,18,160022,"N01",7,,1
4,16,1622,2,18,160022,"N02",6,,1
4,16,1622,2,18,160022,"N03",12,,4
4,16,1622,2,18,160022,"N04",12,,4
4,16,1622,2,18,160022,"N05",7,,2
4,16,1622,2,18,160023,"N01",9,,2
4,16,1622,2,18,160023,"N02",9,,2
4,16,1622,2,18,160023,"N03",12,,4
4,16,1622,2,18,160023,"N04",12,,4
4,16,1624,1,136,160024,"N01",9,,1
4,16,1624,1,136,160025,"N01",13,,2
4,16,1602,2,1576,160026,"N01",9,,2
4,16,1624,1,286,160030,"N01",12,,3
4,16,1624,1,286,160030,"N02",7,,1
4,16,1624,1,136,160033,"N01",2,,1
4,16,1624,1,136,160035,"N01",2,,1
4,16,1624,1,136,160035,"N02",9,,2
4,16,1624,1,136,160036,"N01",2,,1
4,16,1622,2,18,160037,"N01",2,,1
4,16,1622,2,18,160037,"N02",9,,4
4,16,1606,2,590,160038,"N01",9,,1
4,16,1606,2,590,160039,"N01",2,,1
4,16,1606,2,590,160039,"N02",9,,2
4,16,1606,2,590,160040,"N01",9,,3
4,16,1606,2,590,160040,"N02",9,,1
4,16,1624,1,136,160041,"N01",12,,2
4,16,1622,2,18,160043,"N01",2,,1
4,16,1612,2,414,160046,"N01",9,,2
4,16,1602,2,1576,160048,"N01",9,,2
4,16,1602,2,1576,160049,"N01",9,,2
4,16,1602,2,1576,160049,"N02",2,,1
4,16,1613,2,440,160051,"N01",9,,1
4,16,1613,2,440,160052,"N01",31,"school pupils",1
4,16,1613,2,440,160052,"N02",9,,2
4,16,1613,2,440,160053,"N01",9,,1
4,16,1613,2,440,160054,"N01",9,,1
4,16,1613,2,440,160054,"N02",1,,1
4,16,1613,2,440,160055,"N01",11,,4
4,16,1613,2,440,160055,"N02",13,,1
4,16,1613,2,440,160056,"N01",1,,4
4,16,1613,2,440,160056,"N02",9,,1
4,16,1613,2,440,160056,"N03",11,,3
4,16,1613,2,440,160056,"N04",10,,3
4,16,1613,2,440,160057,"N01",31,"sister inlaw",1
4,16,1613,2,440,160057,"N02",9,,1
4,16,1613,2,440,160058,"N01",9,,1
4,16,1613,2,440,160059,"N01",9,,1
4,16,1616,2,296,160061,"N01",9,,1
4,16,1616,2,296,160061,"N02",2,,1
4,16,1616,2,296,160062,"N01",9,,1
4,16,1616,2,296,160064,"N01",2,,1
4,16,1616,2,296,160066,"N01",9,,3
4,16,1616,2,296,160066,"N02",2,,1
4,16,1616,2,296,160066,"N03",9,,2
4,16,1616,2,296,160067,"N01",1,,1
4,16,1616,2,296,160067,"N02",2,,1
4,16,1616,2,296,160067,"N03",15,,1
4,16,1616,2,296,160067,"N04",9,,1
4,16,1616,2,296,160069,"N01",9,,2
4,16,1616,2,296,160069,"N02",9,,1
4,16,1616,2,296,160070,"N01",9,,1
4,16,1620,2,106,160071,"N01",13,,5
4,16,1620,2,106,160071,"N02",9,,3
4,16,1620,2,106,160071,"N03",2,,1
4,16,1620,2,106,160071,"N04",11,,1
4,16,1620,2,106,160072,"N01",13,,5
4,16,1620,2,106,160073,"N01",12,,5
4,16,1620,2,106,160073,"N02",1,,1
4,16,1620,2,106,160073,"N03",10,,3
4,16,1620,2,106,160075,"N01",9,,1
4,16,1620,2,106,160076,"N01",9,,1
4,16,1620,2,106,160077,"N01",9,,1
4,16,1620,2,106,160080,"N01",9,,1
4,16,1618,2,1060,160081,"N01",9,,3
4,16,1618,2,1060,160085,"N01",9,,2
4,16,1618,2,1060,160086,"N01",9,,1
4,16,1618,2,1060,160088,"N01",9,,1
4,16,1618,2,1060,160088,"N02",9,,1
4,16,1618,2,1060,160089,"N01",1,,1
4,16,1618,2,1060,160089,"N02",1,,1
4,16,1618,2,1060,160089,"N03",9,,1
4,16,1618,2,1060,160090,"N01",9,,1
4,16,1601,2,954,160091,"N01",9,,3
4,16,1601,2,954,160091,"N02",11,,1
4,16,1601,2,954,160092,"N01",13,,5
4,16,1601,2,954,160092,"N02",9,,3
4,16,1601,2,954,160093,"N01",9,,1
4,16,1601,2,954,160094,"N01",9,,1
4,16,1601,2,954,160095,"N01",2,,1
4,16,1601,2,954,160095,"N02",9,,1
4,16,1601,2,954,160096,"N01",9,,1
4,16,1601,2,954,160099,"N01",30,,1
4,16,1601,2,954,160099,"N02",9,,1
4,16,1606,2,590,160101,"N01",12,,4
4,16,1606,2,590,160101,"N02",9,,3
4,16,1606,2,590,160101,"N03",7,,1
4,16,1606,2,590,160103,"N01",12,,4
4,16,1606,2,590,160103,"N02",9,,2
4,16,1606,2,590,160103,"N03",12,,4
4,16,1610,2,1006,160105,"N01",9,,1
4,16,1624,1,286,160106,"N01",9,,2
4,16,1603,2,158,160111,"N01",9,,1
4,16,1610,2,1006,160112,"N01",2,,1
4,16,1610,2,1006,160115,"N01",9,,1
4,16,1610,2,1006,160116,"N01",10,,1
4,16,1610,2,1006,160116,"N02",1,,1
4,16,1610,2,1006,160117,"N01",9,,2
4,16,1610,2,1006,160117,"N02",9,,2
4,16,1610,2,1006,160117,"N03",2,,1
4,16,1602,2,1576,160119,"N01",9,,2
4,16,1602,2,1576,160119,"N02",12,,4
4,16,1602,2,1576,160120,"N01",9,,2
4,16,1602,2,1576,160120,"N02",7,,1
4,16,1602,2,1576,160121,"N01",12,,4
4,16,1602,2,1576,160121,"N02",9,,2
4,16,1602,2,1576,160121,"N03",12,,4
4,16,1608,2,1104,160122,"N01",10,,3
4,16,1608,2,1104,160122,"N02",9,,2
4,16,1608,2,1104,160122,"N03",9,,2
4,16,1602,2,1576,160124,"N01",9,,1
4,16,1602,2,1576,160124,"N02",12,,3
4,16,1602,2,1576,160125,"N01",12,,2
4,16,1602,2,1576,160125,"N02",2,,1
4,16,1602,2,1576,160125,"N03",2,,1
4,16,1602,2,1576,160125,"N04",1,,1
4,16,1602,2,1576,160125,"N05",2,,1
4,16,1612,2,414,160128,"N01",2,,1
4,16,1612,2,414,160128,"N02",9,,2
4,16,1622,2,18,160129,"N01",7,,1
4,16,1622,2,18,160129,"N02",8,,2
4,16,1612,2,414,160131,"N01",12,,4
4,16,1612,2,414,160131,"N02",9,,2
4,16,1624,1,286,160133,"N01",2,,2
4,16,1605,2,180,160144,"N01",9,,4
4,16,1605,2,180,160144,"N02",11,,1
4,16,1605,2,180,160145,"N01",9,,4
4,16,1605,2,180,160146,"N01",9,,1
4,16,1605,2,180,160147,"N01",1,,1
4,16,1605,2,180,160147,"N02",2,,1
4,16,1605,2,180,160147,"N03",10,,1
4,16,1605,2,180,160147,"N04",9,,1
4,16,1605,2,180,160148,"N01",9,,1
4,16,1605,2,180,160149,"N01",2,,2
4,16,1605,2,180,160150,"N01",9,,2
4,16,1605,2,180,160152,"N01",9,,2
4,16,1605,2,180,160153,"N01",9,,4
4,16,1603,2,158,160154,"N01",9,,1
4,16,1609,2,738,160156,"N01",2,,1
4,16,1609,2,738,160156,"N02",9,,2
4,16,1609,2,738,160157,"N01",7,,1
4,16,1609,2,738,160157,"N02",9,,2
4,16,1609,2,738,160160,"N01",7,,1
4,16,1609,2,738,160160,"N02",1,,1
4,16,1609,2,738,160160,"N03",9,,2
4,16,1609,2,738,160160,"N04",12,,4
4,16,1609,2,738,160160,"N05",13,,3
4,16,1609,2,738,160160,"N06",6,,1
4,16,1609,2,738,160162,"N01",2,,1
4,16,1609,2,738,160162,"N02",9,,2
4,16,1608,2,1104,160163,"N01",1,,2
4,16,1608,2,1104,160163,"N02",12,,3
4,16,1608,2,1104,160163,"N03",9,,2
4,16,1608,2,1104,160163,"N04",7,,1
4,16,1608,2,1104,160165,"N01",9,,2
4,16,1608,2,1104,160166,"N01",9,,2
4,16,1608,2,1104,160166,"N02",7,,1
4,16,1609,2,738,160168,"N01",1,,1
4,16,1609,2,738,160168,"N02",12,,4
4,16,1609,2,738,160168,"N03",9,,2
4,16,1609,2,738,160168,"N04",13,,1
4,16,1609,2,738,160168,"N05",12,,4
4,16,1609,2,738,160170,"N01",2,,1
4,16,1609,2,738,160170,"N02",9,,2
4,16,1608,2,1104,160171,"N01",9,,2
4,16,1608,2,1104,160171,"N02",2,,1
4,16,1608,2,1104,160173,"N01",7,,1
4,16,1612,2,108,160174,"N01",9,,3
4,16,1603,2,158,160178,"N01",1,,1
4,16,1603,2,158,160179,"N01",9,,1
4,16,1603,2,158,160179,"N02",1,,1
4,16,1603,2,158,160180,"N01",9,,1
4,16,1612,2,108,160182,"N01",9,,1
4,16,1612,2,108,160183,"N01",9,,1
4,16,1603,2,158,160184,"N01",9,,1
4,16,1603,2,158,160185,"N01",2,,1
4,16,1603,2,158,160185,"N02",9,,2
4,16,1612,2,108,160186,"N01",9,,1
4,16,1612,2,108,160188,"N01",2,,1
4,16,1612,2,108,160188,"N02",9,,1
4,16,1612,2,108,160189,"N01",9,,1
3,17,1706,2,284,170001,"N01",2,,1
3,17,1706,2,284,170002,"N01",2,,1
3,17,1706,2,284,170002,"N02",8,,1
3,17,1706,2,284,170003,"N01",9,,5
3,17,1706,2,284,170005,"N01",2,,2
3,17,1706,2,284,170007,"N01",9,,5
3,17,1706,2,284,170008,"N01",1,,1
3,17,1706,2,284,170009,"N01",2,,1
3,17,1706,2,284,170010,"N01",2,,1
3,17,1719,2,1354,170011,"N01",8,,5
3,17,1719,2,1354,170011,"N02",8,,5
3,17,1719,2,1354,170012,"N01",2,,1
3,17,1719,2,1354,170012,"N02",2,,1
3,17,1719,2,1354,170013,"N01",1,,2
3,17,1719,2,1354,170013,"N02",2,,1
3,17,1719,2,1354,170014,"N01",2,,1
3,17,1719,2,1354,170014,"N02",2,,1
3,17,1719,2,1354,170015,"N01",2,,1
3,17,1719,2,1354,170015,"N02",2,,1
3,17,1719,2,1354,170016,"N01",8,,5
3,17,1719,2,1354,170016,"N02",8,,5
3,17,1719,2,1354,170017,"N01",9,,2
3,17,1719,2,1354,170018,"N01",9,,1
3,17,1719,2,1354,170019,"N01",1,,1
3,17,1719,2,1354,170019,"N02",9,,2
3,17,1719,2,1354,170020,"N01",6,,6
3,17,1719,2,1354,170020,"N02",5,,6
3,17,1704,2,1080,170023,"N01",2,,1
3,17,1704,2,1080,170024,"N01",8,,5
3,17,1704,2,0,170025,"N01",2,,1
3,17,1704,2,0,170025,"N02",9,,3
3,17,1704,2,1080,170026,"N01",2,,2
3,17,1704,2,1080,170026,"N02",2,,2
3,17,1704,2,1080,170027,"N01",2,,1
3,17,1704,2,1080,170028,"N01",8,,3
3,17,1704,2,1080,170028,"N02",8,,3
3,17,1704,2,1080,170029,"N01",8,,3
3,17,1704,2,1080,170029,"N02",8,,3
3,17,1704,2,1080,170030,"N01",1,,1
3,17,1722,2,96,170041,"N01",15,,2
3,17,1722,2,96,170041,"N02",15,,2
3,17,1722,2,96,170042,"N01",9,,1
3,17,1722,2,96,170042,"N02",2,,2
3,17,1722,2,96,170043,"N01",9,,4
3,17,1722,2,96,170044,"N01",9,,3
3,17,1722,2,96,170044,"N02",1,,1
3,17,1722,2,96,170044,"N03",9,,4
3,17,1722,2,96,170045,"N01",9,,2
3,17,1722,2,96,170045,"N02",1,,1
3,17,1722,2,96,170046,"N01",9,,2
3,17,1722,2,96,170046,"N02",2,,1
3,17,1722,2,96,170046,"N03",9,,2
3,17,1722,2,96,170046,"N04",9,,2
3,17,1722,2,96,170047,"N01",1,,1
3,17,1722,2,96,170047,"N02",9,,4
3,17,1722,2,96,170048,"N01",15,,2
3,17,1722,2,96,170048,"N02",15,,2
3,17,1722,2,96,170048,"N03",8,,5
3,17,1722,2,96,170049,"N01",1,,1
3,17,1722,2,96,170049,"N02",1,,1
3,17,1722,2,96,170049,"N03",9,,4
3,17,1722,2,96,170050,"N01",15,,2
3,17,1722,2,96,170050,"N02",15,,2
3,17,1722,2,96,170050,"N03",8,,1
3,17,1715,2,2244,170051,"N01",2,,2
3,17,1715,2,2244,170053,"N01",9,,2
3,17,1715,2,2244,170054,"N01",2,,1
3,17,1715,2,2244,170054,"N02",1,,1
3,17,1715,2,2244,170054,"N03",3,,1
3,17,1715,2,2244,170054,"N04",3,,1
3,17,1715,2,2244,170054,"N05",3,,1
3,17,1715,2,2244,170054,"N06",1,,1
3,17,1715,2,2244,170054,"N07",9,,1
3,17,1715,2,2244,170055,"N01",1,,1
3,17,1715,2,2244,170055,"N02",9,,2
3,17,1715,2,2244,170056,"N01",8,,4
3,17,1715,2,2244,170056,"N02",2,,1
3,17,1715,2,2244,170056,"N03",8,,4
3,17,1715,2,2244,170057,"N01",9,,2
3,17,1715,2,2244,170059,"N01",2,,1
3,17,1715,2,2244,170060,"N01",8,,4
3,17,1715,2,2244,170060,"N02",8,,4
3,17,1710,2,546,170061,"N01",2,,3
3,17,1710,2,546,170061,"N02",2,,2
3,17,1710,2,546,170061,"N03",2,,2
3,17,1710,2,546,170061,"N04",9,,4
3,17,1710,2,546,170062,"N01",9,,2
3,17,1710,2,546,170062,"N02",9,,2
3,17,1710,2,546,170062,"N03",10,,1
3,17,1710,2,546,170063,"N01",2,,1
3,17,1710,2,546,170063,"N02",11,,4
3,17,1710,2,546,170063,"N03",9,,4
3,17,1710,2,546,170064,"N01",9,,4
3,17,1710,2,546,170064,"N02",9,,4
3,17,1710,2,546,170065,"N01",1,,1
3,17,1710,2,546,170065,"N02",9,,5
3,17,1710,2,546,170066,"N01",17,,3
3,17,1710,2,546,170066,"N02",2,,3
3,17,1710,2,546,170066,"N03",9,,3
3,17,1710,2,546,170067,"N01",9,,4
3,17,1710,2,546,170067,"N02",2,,1
3,17,1710,2,546,170068,"N01",9,,2
3,17,1710,2,546,170068,"N02",2,,2
3,17,1710,2,546,170068,"N03",9,,2
3,17,1710,2,546,170068,"N04",9,,2
3,17,1710,2,546,170068,"N05",9,,2
3,17,1710,2,546,170069,"N01",2,,1
3,17,1710,2,546,170069,"N02",9,,2
3,17,1710,2,546,170070,"N01",9,,2
3,17,1710,2,546,170070,"N02",9,,2
3,17,1710,2,546,170070,"N03",2,,2
3,17,1713,1,226,170079,"N01",2,,3
3,17,1713,1,226,170079,"N02",2,,3
3,17,1716,2,1452,170081,"N01",17,,3
3,17,1716,2,1452,170082,"N01",2,,2
3,17,1716,2,1452,170083,"N01",1,,1
3,17,1716,2,1452,170084,"N01",2,,1
3,17,1716,2,1452,170084,"N02",2,,1
3,17,1716,2,1452,170085,"N01",2,,1
3,17,1716,2,1452,170086,"N01",2,,2
3,17,1716,2,1452,170086,"N02",2,,2
3,17,1716,2,1452,170086,"N03",9,,2
3,17,1716,2,1452,170086,"N04",9,,2
3,17,1716,2,1452,170087,"N01",1,,1
3,17,1716,2,1452,170087,"N02",9,,2
3,17,1716,2,1452,170088,"N01",8,,4
3,17,1716,2,1452,170089,"N01",2,,1
3,17,1716,2,1452,170089,"N02",2,,1
3,17,1716,2,1452,170089,"N03",1,,1
3,17,1716,2,1452,170089,"N04",9,,3
3,17,1716,2,1452,170090,"N01",8,,4
3,17,1716,2,1452,170090,"N02",8,,4
3,17,1702,2,510,170091,"N01",1,,1
3,17,1702,2,510,170091,"N02",9,,4
3,17,1702,2,510,170092,"N01",9,,2
3,17,1702,2,510,170092,"N02",9,,2
3,17,1702,2,510,170092,"N03",9,,2
3,17,1702,2,510,170094,"N01",8,,5
3,17,1702,2,510,170095,"N01",9,,2
3,17,1702,2,510,170095,"N02",9,,2
3,17,1702,2,510,170095,"N03",9,,2
3,17,1702,2,510,170096,"N01",2,,1
3,17,1702,2,510,170097,"N01",9,,4
3,17,1702,2,510,170097,"N02",9,,4
3,17,1702,2,510,170098,"N01",2,,1
3,17,1702,2,510,170098,"N02",9,,4
3,17,1702,2,510,170099,"N01",9,,4
3,17,1702,2,510,170099,"N02",9,,4
3,17,1702,2,510,170099,"N03",9,,4
3,17,1702,2,510,170100,"N01",2,,1
3,17,1702,2,510,170100,"N02",1,,1
3,17,1727,2,634,170101,"N01",9,,2
3,17,1727,2,634,170103,"N01",9,,5
3,17,1727,2,634,170104,"N01",9,,2
3,17,1727,2,634,170104,"N02",2,,1
3,17,1727,2,634,170104,"N03",9,,2
3,17,1727,2,634,170104,"N04",9,,2
3,17,1727,2,634,170105,"N01",9,,3
3,17,1727,2,634,170105,"N02",2,,1
3,17,1727,2,634,170106,"N01",9,,2
3,17,1727,2,634,170107,"N01",9,,4
3,17,1727,2,634,170107,"N02",9,,4
3,17,1727,2,634,170108,"N01",9,,4
3,17,1727,2,634,170108,"N02",9,,4
3,17,1727,2,634,170109,"N01",2,,1
3,17,1727,2,634,170109,"N02",9,,5
3,17,1727,2,634,170109,"N03",1,,2
3,17,1727,2,634,170110,"N01",9,,2
3,17,1727,2,634,170110,"N02",9,,2
3,17,1712,2,794,170111,"N01",9,,2
3,17,1712,2,794,170111,"N02",2,,1
3,17,1712,2,794,170111,"N03",9,,2
3,17,1712,2,794,170111,"N04",2,,1
3,17,1712,2,794,170111,"N05",2,,2
3,17,1712,2,794,170111,"N06",2,,1
3,17,1712,2,794,170112,"N01",1,,1
3,17,1712,2,794,170112,"N02",2,,1
3,17,1712,2,794,170112,"N03",1,,1
3,17,1712,2,794,170113,"N01",2,,1
3,17,1712,2,794,170113,"N02",1,,1
3,17,1712,2,794,170113,"N03",9,,3
3,17,1712,2,794,170114,"N01",12,,5
3,17,1712,2,794,170114,"N02",8,,5
3,17,1712,2,794,170115,"N01",8,,5
3,17,1712,2,794,170116,"N01",9,,2
3,17,1712,2,794,170116,"N02",2,,2
3,17,1712,2,794,170116,"N03",9,,2
3,17,1712,2,794,170116,"N04",9,,2
3,17,1712,2,794,170117,"N01",2,,1
3,17,1712,2,794,170117,"N02",1,,1
3,17,1712,2,794,170117,"N03",1,,1
3,17,1712,2,794,170117,"N04",9,,3
3,17,1712,2,794,170117,"N05",13,,6
3,17,1712,2,794,170118,"N01",12,,5
3,17,1712,2,794,170118,"N02",9,,5
3,17,1712,2,794,170118,"N03",2,,2
3,17,1712,2,794,170119,"N01",8,,5
3,17,1712,2,794,170119,"N02",8,,5
3,17,1712,2,794,170120,"N01",8,,5
3,17,1724,2,786,170121,"N01",9,,5
3,17,1724,2,786,170123,"N01",9,,2
3,17,1724,2,786,170123,"N02",9,,2
3,17,1724,2,786,170123,"N03",9,,2
3,17,1724,2,786,170124,"N01",2,,1
3,17,1724,2,786,170124,"N02",9,,1
3,17,1724,2,786,170124,"N03",8,,4
3,17,1724,2,786,170125,"N01",9,,2
3,17,1724,2,786,170126,"N01",9,,2
3,17,1724,2,786,170126,"N02",2,,1
3,17,1724,2,786,170126,"N03",9,,2
3,17,1724,2,786,170127,"N01",9,,2
3,17,1724,2,786,170127,"N02",9,,2
3,17,1724,2,786,170129,"N01",2,,1
3,17,1724,2,786,170129,"N02",9,,2
3,17,1724,2,786,170130,"N01",1,,1
3,17,1724,2,786,170130,"N02",8,,4
3,18,1803,2,840,180031,"N01",1,,1
3,18,1803,2,840,180031,"N02",9,,2
3,18,1803,2,840,180031,"N03",15,,1
3,18,1803,2,840,180032,"N01",9,,1
3,18,1803,2,840,180032,"N02",8,,1
3,18,1803,2,840,180033,"N01",1,,1
3,18,1803,2,840,180033,"N02",10,,1
3,18,1803,2,840,180033,"N03",2,,1
3,18,1803,2,840,180033,"N04",13,,2
3,18,1803,2,840,180033,"N05",12,,2
3,18,1803,2,840,180034,"N01",1,,1
3,18,1803,2,840,180034,"N02",9,,2
3,18,1803,2,840,180034,"N03",2,,1
3,18,1803,2,840,180035,"N01",9,,2
3,18,1803,2,840,180035,"N02",9,,2
3,18,1803,2,840,180036,"N01",9,,1
3,18,1803,2,840,180036,"N02",2,,1
3,18,1803,2,840,180036,"N03",2,,2
3,18,1803,2,840,180036,"N04",9,,2
3,18,1803,2,840,180036,"N05",2,,2
3,18,1803,2,840,180036,"N06",2,,2
3,18,1803,2,840,180037,"N01",8,,3
3,18,1803,2,840,180037,"N02",1,,1
3,18,1803,2,840,180037,"N03",8,,3
3,18,1803,2,840,180038,"N01",10,,1
3,18,1803,2,840,180038,"N02",2,,1
3,18,1803,2,840,180038,"N03",10,,2
3,18,1803,2,840,180038,"N04",12,,2
3,18,1803,2,840,180039,"N01",9,,2
3,18,1803,2,840,180039,"N02",2,,1
3,18,1803,2,840,180039,"N03",9,,2
3,18,1803,2,840,180039,"N04",8,,2
3,18,1803,2,0,180040,"N01",9,,2
3,18,1803,2,0,180040,"N02",9,,2
3,18,1803,2,0,180040,"N03",12,,2
3,18,1816,1,378,180041,"N01",2,,1
3,18,1816,1,378,180041,"N02",2,,1
3,18,1816,1,378,180041,"N03",2,,1
3,18,1816,1,378,180041,"N04",9,,2
3,18,1816,1,378,180042,"N01",9,,1
3,18,1816,1,378,180042,"N02",11,,6
3,18,1816,1,378,180043,"N01",7,,1
3,18,1816,1,378,180043,"N02",9,,1
3,18,1816,1,378,180044,"N01",10,,1
3,18,1816,1,378,180044,"N02",10,,1
3,18,1816,1,378,180044,"N03",12,,2
3,18,1816,1,378,180044,"N04",2,,1
3,18,1816,1,378,180045,"N01",7,,1
3,18,1816,1,378,180045,"N02",2,,1
3,18,1816,1,378,180045,"N03",9,,2
3,18,1816,1,378,180046,"N01",10,,2
3,18,1816,1,378,180046,"N02",9,,1
3,18,1816,1,378,180047,"N01",1,,1
3,18,1816,1,378,180047,"N02",1,,1
3,18,1816,1,378,180047,"N03",2,,1
3,18,1816,1,378,180047,"N04",8,,1
3,18,1816,1,378,180047,"N05",25,,5
3,18,1816,1,378,180047,"N06",10,,1
3,18,1805,2,534,180051,"N01",2,,1
3,18,1805,2,534,180051,"N02",12,,3
3,18,1805,2,534,180051,"N03",9,,2
3,18,1805,2,534,180052,"N01",2,,1
3,18,1805,2,534,180052,"N02",10,,2
3,18,1805,2,534,180052,"N03",12,,2
3,18,1805,2,534,180053,"N01",12,,5
3,18,1805,2,534,180053,"N02",9,,3
3,18,1805,2,534,180054,"N01",2,,2
3,18,1805,2,534,180054,"N02",12,,3
3,18,1805,2,534,180054,"N03",12,,3
3,18,1805,2,534,180055,"N01",7,,1
3,18,1805,2,534,180055,"N02",9,,1
3,18,1805,2,534,180055,"N03",10,,1
3,18,1805,2,534,180055,"N04",2,,2
3,18,1805,2,534,180056,"N01",1,,2
3,18,1805,2,534,180056,"N02",10,,3
3,18,1805,2,534,180057,"N01",12,,4
3,18,1805,2,534,180057,"N02",1,,1
3,18,1805,2,534,180057,"N03",4,,2
3,18,1805,2,534,180058,"N01",12,,5
3,18,1805,2,534,180058,"N02",13,,3
3,18,1805,2,534,180059,"N01",2,,1
3,18,1805,2,534,180059,"N02",9,,4
3,18,1805,2,534,180060,"N01",2,,1
3,18,1805,2,534,180060,"N02",2,,1
3,18,1805,2,534,180060,"N03",9,,2
3,18,1805,2,534,180060,"N04",9,,2
3,18,1817,2,370,180061,"N01",2,,1
3,18,1817,2,370,180061,"N02",2,,1
3,18,1817,2,370,180061,"N03",2,,1
3,18,1817,2,370,180061,"N04",9,,2
3,18,1817,2,370,180063,"N01",9,,2
3,18,1817,2,370,180064,"N01",9,,2
3,18,1817,2,370,180064,"N02",12,,2
3,18,1817,2,370,180065,"N01",1,,2
3,18,1817,2,370,180065,"N02",1,,2
3,18,1817,2,370,180065,"N03",12,,2
3,18,1817,2,370,180066,"N01",2,,1
3,18,1817,2,370,180067,"N01",2,,1
3,18,1817,2,370,180067,"N02",2,,1
3,18,1817,2,370,180067,"N03",9,,2
3,18,1817,2,370,180067,"N04",9,,2
3,18,1817,2,370,180068,"N01",2,,1
3,18,1817,2,370,180068,"N02",2,,1
3,18,1817,2,370,180068,"N03",1,,2
3,18,1817,2,370,180068,"N04",8,,2
3,18,1817,2,370,180068,"N05",9,,2
3,18,1817,2,370,180069,"N01",2,,1
3,18,1817,2,370,180070,"N01",9,,2
3,18,1817,2,370,180070,"N02",2,,1
3,18,1808,2,1726,180071,"N01",9,,2
3,18,1808,2,1726,180071,"N02",2,,1
3,18,1808,2,1726,180071,"N03",10,,2
3,18,1808,2,1726,180071,"N04",2,,2
3,18,1808,2,1726,180071,"N05",10,,2
3,18,1808,2,1726,180072,"N01",9,,2
3,18,1808,2,1726,180072,"N02",9,,2
3,18,1808,2,1726,180073,"N01",1,,7
3,18,1808,2,1726,180073,"N02",10,,2
3,18,1808,2,1726,180073,"N03",10,,4
3,18,1808,2,1726,180074,"N01",9,,1
3,18,1808,2,1726,180074,"N02",9,,1
3,18,1808,2,1726,180075,"N01",2,,1
3,18,1808,2,1726,180075,"N02",9,,2
3,18,1808,2,1726,180075,"N03",9,,2
3,18,1808,2,1726,180076,"N01",9,,1
3,18,1808,2,1726,180076,"N02",9,,1
3,18,1808,2,1726,180077,"N01",9,,2
3,18,1808,2,1726,180078,"N01",2,,1
3,18,1808,2,1726,180078,"N02",9,,2
3,18,1808,2,1726,180079,"N01",2,,1
3,18,1808,2,1726,180079,"N02",9,,2
3,18,1808,2,1726,180080,"N01",2,,2
3,18,1808,2,1726,180080,"N02",12,,3
3,18,1808,2,1726,180080,"N03",12,,5
3,18,1811,2,364,180081,"N01",9,,2
3,18,1811,2,364,180081,"N02",9,,2
3,18,1811,2,364,180082,"N01",1,,1
3,18,1811,2,364,180082,"N02",1,,1
3,18,1811,2,364,180082,"N03",10,,2
3,18,1811,2,364,180082,"N04",10,,2
3,18,1811,2,364,180083,"N01",1,,1
3,18,1811,2,364,180083,"N02",1,,1
3,18,1811,2,364,180083,"N03",10,,2
3,18,1811,2,364,180083,"N04",10,,2
3,18,1811,2,364,180084,"N01",9,,2
3,18,1811,2,364,180084,"N02",9,,2
3,18,1811,2,364,180085,"N01",9,,2
3,18,1811,2,364,180085,"N02",9,,2
3,18,1811,2,364,180086,"N01",9,,5
3,18,1811,2,364,180086,"N02",9,,4
3,18,1811,2,364,180086,"N03",2,,2
3,18,1811,2,364,180087,"N01",9,,2
3,18,1811,2,364,180087,"N02",9,,2
3,18,1811,2,364,180088,"N01",9,,2
3,18,1811,2,364,180088,"N02",9,,2
3,18,1811,2,364,180088,"N03",9,,4
3,18,1811,2,364,180088,"N04",9,,4
3,18,1811,2,364,180089,"N01",9,,2
3,18,1811,2,364,180090,"N01",9,,4
3,18,1820,2,450,180091,"N01",12,,2
3,18,1820,2,450,180091,"N02",12,,2
3,18,1820,2,450,180091,"N03",8,,4
3,18,1820,2,450,180092,"N01",9,,2
3,18,1820,2,450,180092,"N02",8,,2
3,18,1820,2,450,180093,"N01",1,,1
3,18,1820,2,450,180093,"N02",12,,2
3,18,1820,2,450,180094,"N01",12,,2
3,18,1820,2,450,180095,"N01",1,,1
3,18,1820,2,450,180095,"N02",7,,2
3,18,1820,2,450,180095,"N03",9,,2
3,18,1820,2,450,180096,"N01",1,,2
3,18,1820,2,450,180096,"N02",12,,2
