"hhid","zone","state","lga","ea","hhstatus_w1v1","hhstatus_w1v2","hhstatus_w2v1","hhstatus_w2v2","hhstatus_w3v1","hhstatus_w3v2","tracking_w1v2","tracking_w2v1","tracking_w2v2","tracking_w3v1","tracking_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","wt_w1v1","wt_w1v2","wt_w2v1","wt_w2v2","wt_w3v1","wt_w3v2","wt_wave1","wt_wave2","wt_wave3","wt_combined","wt_w1_w3","wt_w2_w3","wt_w1_w2_w3"
120083,5,12,1211,2220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7931.22113536991,8812.46792818879,9914.02641921239,9914.02641921239,7931.22113536991,7931.22113536991,8812.46792818879,9914.02641921239,7931.22113536991,9914.02641921239,8812.46792818879,9914.02641921239,9914.02641921239
120084,5,12,1211,2220,1,1,3,6,1,5,0,,,0,1,,,0,1,7931.22113536991,8812.46792818879,,,7931.22113536991,7931.22113536991,8812.46792818879,,7931.22113536991,,8812.46792818879,,
120085,5,12,1211,2220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7931.22113536991,8812.46792818879,9914.02641921239,9914.02641921239,7931.22113536991,7931.22113536991,8812.46792818879,9914.02641921239,7931.22113536991,9914.02641921239,8812.46792818879,9914.02641921239,9914.02641921239
120086,5,12,1211,2220,1,91,4,4,1,1,,,,0,0,,,0,0,7931.22113536991,,,,7931.22113536991,7931.22113536991,,,7931.22113536991,,,,
120087,5,12,1211,2220,1,1,5,5,1,1,0,1,1,0,0,1,1,1,1,7931.22113536991,8812.46792818879,9914.02641921239,9914.02641921239,7931.22113536991,7931.22113536991,8812.46792818879,9914.02641921239,7931.22113536991,9914.02641921239,8812.46792818879,9914.02641921239,9914.02641921239
120088,5,12,1211,2220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7931.22113536991,8812.46792818879,9914.02641921239,9914.02641921239,7931.22113536991,7931.22113536991,8812.46792818879,9914.02641921239,7931.22113536991,9914.02641921239,8812.46792818879,9914.02641921239,9914.02641921239
120089,5,12,1211,2220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7931.22113536991,8812.46792818879,9914.02641921239,9914.02641921239,7931.22113536991,7931.22113536991,8812.46792818879,9914.02641921239,7931.22113536991,9914.02641921239,8812.46792818879,9914.02641921239,9914.02641921239
120090,5,12,1211,2220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7931.22113536991,8812.46792818879,9914.02641921239,9914.02641921239,7931.22113536991,7931.22113536991,8812.46792818879,9914.02641921239,7931.22113536991,9914.02641921239,8812.46792818879,9914.02641921239,9914.02641921239
120091,5,12,1214,452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
120092,5,12,1214,452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
120093,5,12,1214,452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
120094,5,12,1214,452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
120095,5,12,1214,452,1,1,3,6,6,6,0,,,0,0,,,,,3469.90924672434,3469.90924672434,,,,,3469.90924672434,,,,,,
120096,5,12,1214,452,1,1,5,5,5,1,0,1,1,1,0,1,1,1,1,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
120097,5,12,1214,452,1,1,1,1,4,4,0,0,0,0,0,0,0,,,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,,,3469.90924672434,3855.4547185826,,3855.4547185826,,,
120098,5,12,1214,452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
120099,5,12,1214,452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
120100,5,12,1214,452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3469.90924672434,3469.90924672434,3855.4547185826,3855.4547185826,4337.38655840542,4337.38655840542,3469.90924672434,3855.4547185826,4337.38655840542,3855.4547185826,4337.38655840542,4337.38655840542,4337.38655840542
130001,6,13,1310,1300,1,1,5,5,1,1,0,1,1,0,0,1,1,1,1,6377.03123900367,7085.59026555963,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,10628.3853983394,9110.0446271481,10628.3853983394
130002,6,13,1310,1300,1,1,91,91,4,4,0,,,0,0,,,,,6377.03123900367,7085.59026555963,,,,,7085.59026555963,,,,,,
130003,6,13,1310,1300,1,1,5,1,1,1,1,1,0,0,0,0,0,1,1,6377.03123900367,7085.59026555963,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,10628.3853983394,9110.0446271481,10628.3853983394
130004,6,13,1310,1300,1,1,5,5,1,1,0,1,1,0,0,1,1,1,1,6377.03123900367,7085.59026555963,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,10628.3853983394,9110.0446271481,10628.3853983394
130005,6,13,1310,1300,1,91,5,5,1,1,,1,1,0,0,1,1,1,1,6377.03123900367,,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,,7971.28904875459,9110.0446271481,,,9110.0446271481,
130006,6,13,1310,1300,1,1,1,1,4,4,0,0,0,0,0,0,0,,,6377.03123900367,7085.59026555963,7085.59026555963,7971.28904875459,,,7085.59026555963,7971.28904875459,,9110.0446271481,,,
130007,6,13,1310,1300,1,1,1,1,5,1,0,0,0,1,0,0,0,1,1,6377.03123900367,7085.59026555963,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,10628.3853983394,9110.0446271481,10628.3853983394
130008,6,13,1310,1300,1,1,5,5,5,1,0,1,1,1,0,1,1,1,1,6377.03123900367,7085.59026555963,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,10628.3853983394,9110.0446271481,10628.3853983394
130009,6,13,1310,1300,1,1,1,91,4,4,0,0,,0,0,0,,,,6377.03123900367,7085.59026555963,7085.59026555963,,,,7085.59026555963,,,,,,
130010,6,13,1310,1300,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,7085.59026555963,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,7085.59026555963,7971.28904875459,9110.0446271481,9110.0446271481,10628.3853983394,9110.0446271481,10628.3853983394
130011,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130012,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130013,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130014,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130015,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130016,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130017,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130018,6,13,1314,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130019,6,13,1314,6,1,1,5,5,1,5,1,1,1,0,1,1,1,1,1,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130020,6,13,1314,6,1,1,5,5,5,1,0,1,1,1,0,1,1,1,1,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367,6377.03123900367
130021,6,13,1307,268,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11282.4398843911,11282.4398843911,22564.8797687822,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,22564.8797687822,14103.0498554889,22564.8797687822,14103.0498554889,22564.8797687822,22564.8797687822
130022,6,13,1307,268,1,1,91,91,4,4,0,,,0,0,,,,,11282.4398843911,11282.4398843911,,,,,11282.4398843911,,,,,,
130023,6,13,1307,268,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,11282.4398843911,11282.4398843911,22564.8797687822,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,22564.8797687822,14103.0498554889,22564.8797687822,14103.0498554889,22564.8797687822,22564.8797687822
130024,6,13,1307,268,1,1,1,1,5,1,0,0,0,1,0,0,0,1,1,11282.4398843911,11282.4398843911,22564.8797687822,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,22564.8797687822,14103.0498554889,22564.8797687822,14103.0498554889,22564.8797687822,22564.8797687822
130025,6,13,1307,268,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11282.4398843911,11282.4398843911,22564.8797687822,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,22564.8797687822,14103.0498554889,22564.8797687822,14103.0498554889,22564.8797687822,22564.8797687822
130026,6,13,1307,268,1,1,5,5,1,1,0,1,1,0,0,1,1,1,1,11282.4398843911,11282.4398843911,22564.8797687822,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,22564.8797687822,14103.0498554889,22564.8797687822,14103.0498554889,22564.8797687822,22564.8797687822
130027,6,13,1307,268,1,1,91,1,1,1,0,,0,0,0,,0,0,0,11282.4398843911,11282.4398843911,,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,,14103.0498554889,,14103.0498554889,,
130028,6,13,1307,268,1,1,91,1,3,3,0,,0,0,0,,0,,,11282.4398843911,11282.4398843911,,12536.0443159901,,,11282.4398843911,,,,,,
130029,6,13,1307,268,1,1,91,1,1,1,0,,0,0,0,,0,0,0,11282.4398843911,11282.4398843911,,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,,14103.0498554889,,14103.0498554889,,
130030,6,13,1307,268,1,1,91,1,5,1,0,,0,1,0,,0,1,1,11282.4398843911,11282.4398843911,,12536.0443159901,14103.0498554889,14103.0498554889,11282.4398843911,,14103.0498554889,,14103.0498554889,,
130031,6,13,1303,626,1,1,1,1,4,4,0,0,0,0,0,0,0,,,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,,,10301.3581553136,11445.953505904,,11445.953505904,,,
130032,6,13,1303,626,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130033,6,13,1303,626,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130034,6,13,1303,626,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130035,6,13,1303,626,1,1,1,1,5,1,0,0,0,1,0,0,0,1,1,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130036,6,13,1303,626,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130037,6,13,1303,626,1,1,3,3,3,3,0,,,0,0,,,,,10301.3581553136,10301.3581553136,,,,,10301.3581553136,,,,,,
130038,6,13,1303,626,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130039,6,13,1303,626,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130040,6,13,1303,626,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,12876.697694142,12876.697694142,10301.3581553136,11445.953505904,12876.697694142,11445.953505904,12876.697694142,12876.697694142,12876.697694142
130041,6,13,1305,1232,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130042,6,13,1305,1232,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130043,6,13,1305,1232,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130044,6,13,1305,1232,1,1,5,5,1,1,0,1,1,0,0,1,1,1,1,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130045,6,13,1305,1232,1,1,5,5,5,1,0,1,1,1,0,1,1,1,1,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130046,6,13,1305,1232,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130047,6,13,1305,1232,1,3,91,91,4,4,,,,0,0,,,,,15206.7668007011,,,,,,,,,,,,
130048,6,13,1305,1232,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130049,6,13,1305,1232,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130050,6,13,1305,1232,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15206.7668007011,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345,16896.4075563345
130051,6,13,1309,674,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130052,6,13,1309,674,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130053,6,13,1309,674,1,1,5,5,1,1,0,1,1,0,0,1,1,1,1,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130054,6,13,1309,674,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130055,6,13,1309,674,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130056,6,13,1309,674,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130057,6,13,1309,674,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130058,6,13,1309,674,1,1,1,91,4,4,0,0,,0,0,0,,,,6377.03123900367,6377.03123900367,6377.03123900367,,,,6377.03123900367,,,,,,
130059,6,13,1309,674,1,1,5,5,1,1,0,1,1,0,0,1,1,1,1,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130060,6,13,1309,674,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6377.03123900367,6377.03123900367,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,6377.03123900367,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963,7085.59026555963
130061,6,13,1305,10,1,1,1,1,5,1,0,0,0,1,0,0,0,1,1,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904
130062,6,13,1305,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904
130063,6,13,1305,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904
130064,6,13,1305,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10301.3581553136,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,10301.3581553136,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904,11445.953505904
