"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s8q9","s8q10","s8q11","tracked_obs"
2,2,207,2,1302,20093,519,"Grass for thatching roof or ot",2,,,0
2,2,207,2,1302,20094,518,"Woodpoles, bamboo",2,,,0
2,2,207,2,1302,20094,519,"Grass for thatching roof or ot",2,,,0
2,2,207,2,1302,20095,518,"Woodpoles, bamboo",1,500,,0
2,2,207,2,1302,20095,519,"Grass for thatching roof or ot",1,1500,,0
2,2,207,2,1302,20096,518,"Woodpoles, bamboo",2,,,0
2,2,207,2,1302,20096,519,"Grass for thatching roof or ot",2,,,0
2,2,207,2,1302,20097,518,"Woodpoles, bamboo",2,,,0
2,2,207,2,1302,20097,519,"Grass for thatching roof or ot",1,2000,2000,0
2,2,207,2,1302,20098,518,"Woodpoles, bamboo",2,,,0
2,2,207,2,1302,20098,519,"Grass for thatching roof or ot",2,,,0
2,2,207,2,1302,20099,518,"Woodpoles, bamboo",2,,,0
2,2,207,2,1302,20099,519,"Grass for thatching roof or ot",2,,,0
2,2,207,2,1302,20100,518,"Woodpoles, bamboo",2,,,0
2,2,207,2,1302,20100,519,"Grass for thatching roof or ot",2,,,0
2,2,205,2,712,20101,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20101,519,"Grass for thatching roof or ot",2,,,0
2,2,205,2,712,20102,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20102,519,"Grass for thatching roof or ot",2,,,0
2,2,205,2,712,20103,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20103,519,"Grass for thatching roof or ot",2,,,0
2,2,205,2,712,20104,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20104,519,"Grass for thatching roof or ot",2,,,0
2,2,205,2,712,20105,518,"Woodpoles, bamboo",1,500,500,0
2,2,205,2,712,20105,519,"Grass for thatching roof or ot",1,2500,2500,0
2,2,205,2,712,20106,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20106,519,"Grass for thatching roof or ot",2,,,0
2,2,205,2,712,20107,518,"Woodpoles, bamboo",1,3000,1000,0
2,2,205,2,712,20107,519,"Grass for thatching roof or ot",1,5000,2000,0
2,2,205,2,712,20108,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20108,519,"Grass for thatching roof or ot",1,1800,,0
2,2,205,2,712,20109,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20109,519,"Grass for thatching roof or ot",2,,,0
2,2,205,2,712,20110,518,"Woodpoles, bamboo",2,,,0
2,2,205,2,712,20110,519,"Grass for thatching roof or ot",2,,,0
2,2,218,2,1592,20111,518,"Woodpoles, bamboo",2,,,0
2,2,218,2,1592,20111,519,"Grass for thatching roof or ot",2,,,0
2,2,218,2,1592,20112,518,"Woodpoles, bamboo",2,,,0
2,2,218,2,1592,20112,519,"Grass for thatching roof or ot",2,,,0
2,2,218,2,1592,20113,518,"Woodpoles, bamboo",1,400,400,0
2,2,218,2,1592,20113,519,"Grass for thatching roof or ot",1,1600,1600,0
2,2,218,2,1592,20114,518,"Woodpoles, bamboo",2,,,0
2,2,218,2,1592,20114,519,"Grass for thatching roof or ot",2,,,0
2,2,218,2,1592,20115,518,"Woodpoles, bamboo",2,,,0
2,2,218,2,1592,20115,519,"Grass for thatching roof or ot",2,,,0
2,2,218,2,1592,20116,518,"Woodpoles, bamboo",2,,,0
2,2,218,2,1592,20116,519,"Grass for thatching roof or ot",2,,,0
2,2,218,2,1592,20117,518,"Woodpoles, bamboo",2,,,0
2,2,218,2,1592,20117,519,"Grass for thatching roof or ot",2,,,0
2,2,218,2,1592,20118,518,"Woodpoles, bamboo",1,1500,1500,0
2,2,218,2,1592,20118,519,"Grass for thatching roof or ot",1,2000,2000,0
2,2,218,2,1592,20119,518,"Woodpoles, bamboo",1,1000,1000,0
2,2,218,2,1592,20119,519,"Grass for thatching roof or ot",1,2500,2500,0
2,2,218,2,1592,20120,518,"Woodpoles, bamboo",2,,,0
2,2,218,2,1592,20120,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30001,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30001,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30002,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30002,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30003,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30003,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30004,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30004,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30005,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30005,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30006,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30006,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30007,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30007,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30008,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30008,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30009,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30009,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,2322,30010,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,2322,30010,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30011,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30011,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30012,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30012,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30013,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30013,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30015,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30015,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30016,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30016,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30017,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30017,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30018,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30018,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30019,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30019,519,"Grass for thatching roof or ot",2,,,0
5,3,331,1,516,30020,518,"Woodpoles, bamboo",2,,,0
5,3,331,1,516,30020,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30021,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30021,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30022,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30022,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30023,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30023,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30024,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30024,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30025,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30025,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30026,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30026,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30027,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30027,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,874,30028,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30028,519,"Grass for thatching roof or ot",2,,,0
5,3,316,2,0,30029,518,"Woodpoles, bamboo",,,,0
5,3,316,2,0,30029,519,"Grass for thatching roof or ot",,,,0
5,3,316,2,874,30030,518,"Woodpoles, bamboo",2,,,0
5,3,316,2,874,30030,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30031,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30031,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30032,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30032,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30033,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30033,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30034,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30034,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30035,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30035,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30036,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30036,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30037,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30037,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30038,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30038,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30039,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30039,519,"Grass for thatching roof or ot",2,,,0
5,3,309,2,478,30040,518,"Woodpoles, bamboo",2,,,0
5,3,309,2,478,30040,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30041,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30041,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30042,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30042,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30043,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30043,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30044,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30044,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30045,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30045,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30046,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30046,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30047,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30047,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30048,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30048,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30049,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30049,519,"Grass for thatching roof or ot",2,,,0
5,3,307,1,634,30050,518,"Woodpoles, bamboo",2,,,0
5,3,307,1,634,30050,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30051,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30051,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30052,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30052,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30053,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30053,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30054,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30054,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30055,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30055,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30056,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30056,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30057,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30057,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30058,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30058,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30059,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30059,519,"Grass for thatching roof or ot",2,,,0
5,3,321,2,364,30060,518,"Woodpoles, bamboo",2,,,0
5,3,321,2,364,30060,519,"Grass for thatching roof or ot",2,,,0
5,3,329,2,696,30061,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30061,519,"Grass for thatching roof or ot",2,,,0
5,3,329,2,696,30062,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30062,519,"Grass for thatching roof or ot",2,,,0
5,3,329,2,696,30063,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30063,519,"Grass for thatching roof or ot",2,,,0
5,3,308,1,0,30064,518,"Woodpoles, bamboo",,,,0
5,3,308,1,0,30064,519,"Grass for thatching roof or ot",,,,0
5,3,329,2,696,30065,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30065,519,"Grass for thatching roof or ot",2,,,0
5,3,329,2,696,30066,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30066,519,"Grass for thatching roof or ot",2,,,0
5,3,329,2,696,30067,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30067,519,"Grass for thatching roof or ot",2,,,0
5,3,329,2,696,30068,518,"Woodpoles, bamboo",,,,0
5,3,329,2,696,30068,519,"Grass for thatching roof or ot",,,,0
5,3,329,2,696,30069,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30069,519,"Grass for thatching roof or ot",2,,,0
5,3,329,2,696,30070,518,"Woodpoles, bamboo",2,,,0
5,3,329,2,696,30070,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30071,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30071,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30072,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30072,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30073,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30073,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30074,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30074,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30075,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30075,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30076,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30076,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30077,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30077,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30078,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30078,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30079,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30079,519,"Grass for thatching roof or ot",2,,,0
5,3,323,2,580,30080,518,"Woodpoles, bamboo",2,,,0
5,3,323,2,580,30080,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30081,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30081,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30082,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30082,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30083,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30083,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30084,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30084,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30085,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30085,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30086,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30086,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30087,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30087,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30088,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30088,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30089,518,"Woodpoles, bamboo",1,2000,200,0
5,3,318,2,1136,30089,519,"Grass for thatching roof or ot",2,,,0
5,3,318,2,1136,30090,518,"Woodpoles, bamboo",2,,,0
5,3,318,2,1136,30090,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30091,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30091,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30092,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30092,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30093,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30093,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30094,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30094,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,0,30095,518,"Woodpoles, bamboo",,,,0
5,3,313,2,0,30095,519,"Grass for thatching roof or ot",,,,0
5,3,313,2,70,30096,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30096,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30097,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30097,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30098,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30098,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30099,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30099,519,"Grass for thatching roof or ot",2,,,0
5,3,313,2,70,30100,518,"Woodpoles, bamboo",2,,,0
5,3,313,2,70,30100,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30101,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30101,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30102,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30102,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30103,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30103,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30104,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30104,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30105,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30105,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30106,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30106,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30107,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30107,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30108,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30108,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30109,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30109,519,"Grass for thatching roof or ot",2,,,0
5,3,301,1,1198,30110,518,"Woodpoles, bamboo",2,,,0
5,3,301,1,1198,30110,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30111,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30111,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30112,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30112,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30113,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30113,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30114,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30114,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30115,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30115,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30116,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30116,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30117,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30117,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30118,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30118,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30119,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30119,519,"Grass for thatching roof or ot",2,,,0
5,3,326,2,74,30120,518,"Woodpoles, bamboo",2,,,0
5,3,326,2,74,30120,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30121,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30121,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30122,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30122,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30123,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30123,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30124,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30124,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30125,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30125,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30126,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30126,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30127,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30127,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30128,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30128,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30129,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30129,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,1542,30130,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,1542,30130,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30131,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30131,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30132,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30132,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30133,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30133,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30134,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30134,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30135,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30135,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30137,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30137,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30138,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30138,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30139,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30139,519,"Grass for thatching roof or ot",2,,,0
5,3,312,2,20,30140,518,"Woodpoles, bamboo",2,,,0
5,3,312,2,20,30140,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30141,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30141,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30142,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30142,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30143,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30143,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30144,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30144,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30145,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30145,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30146,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30146,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30147,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30147,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30148,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30148,519,"Grass for thatching roof or ot",2,,,0
5,3,305,2,4,30149,518,"Woodpoles, bamboo",2,,,0
5,3,305,2,4,30149,519,"Grass for thatching roof or ot",2,,,0
5,32,3222,2,0,30150,518,"Woodpoles, bamboo",,,,0
5,32,3222,2,0,30150,519,"Grass for thatching roof or ot",,,,0
4,4,418,1,44,40001,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40001,519,"Grass for thatching roof or ot",2,,,0
4,4,418,1,44,40002,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40002,519,"Grass for thatching roof or ot",,,,0
4,4,418,1,44,40003,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40003,519,"Grass for thatching roof or ot",2,,,0
4,4,418,1,44,40005,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40005,519,"Grass for thatching roof or ot",2,,,0
4,4,418,1,44,40006,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40006,519,"Grass for thatching roof or ot",2,,,0
4,4,418,1,44,40007,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40007,519,"Grass for thatching roof or ot",2,,,0
4,4,418,1,44,40008,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40008,519,"Grass for thatching roof or ot",2,,,0
4,4,418,1,44,40009,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40009,519,"Grass for thatching roof or ot",2,,,0
4,4,418,1,44,40010,518,"Woodpoles, bamboo",2,,,0
4,4,418,1,44,40010,519,"Grass for thatching roof or ot",2,,,0
4,4,417,1,678,40011,518,"Woodpoles, bamboo",2,,,0
4,4,417,1,678,40011,519,"Grass for thatching roof or ot",2,,,0
4,4,417,1,678,40012,518,"Woodpoles, bamboo",2,,,0
4,4,417,1,678,40012,519,"Grass for thatching roof or ot",2,,,0
4,4,417,1,678,40013,518,"Woodpoles, bamboo",2,,,0
4,4,417,1,678,40013,519,"Grass for thatching roof or ot",2,,,0
4,4,417,1,678,40015,518,"Woodpoles, bamboo",2,,,0
4,4,417,1,678,40015,519,"Grass for thatching roof or ot",2,,,0
4,4,417,1,678,40016,518,"Woodpoles, bamboo",2,,,0
4,4,417,1,678,40016,519,"Grass for thatching roof or ot",2,,,0
4,4,417,1,678,40017,518,"Woodpoles, bamboo",2,,,0
4,4,417,1,678,40017,519,"Grass for thatching roof or ot",2,,,0
4,4,417,1,678,40018,518,"Woodpoles, bamboo",2,,,0
4,4,417,1,678,40018,519,"Grass for thatching roof or ot",2,,,0
