"zone","state","lga","sector","ea","hhid","indiv","s3cq1","s3cq2","s3cq3","s3cq4","s3cq5a","s3cq5b","s3cq6a","s3cq6b","s3cq7","s3cq8","s3cq9","s3cq9b","s3cq10","s3cq11a","s3cq11b","s3cq12a","s3cq12b","s3cq13","s3cq14","s3cq15","s3cq15b","tracked_obs"
6,30,3024,1,1924,300056,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3024,1,1924,300056,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3024,1,1924,300056,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3024,1,1924,300056,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3024,1,1924,300056,9,2,2,1,1,"HELPING MOTHER IN SHOP",3416,"RETAIL OF PROVISION",45,2,,4,,2,,,,,,,,,0
6,30,3024,1,1924,300056,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3024,1,1406,300065,1,1,2,2,1,"PRY SCHOOL TEACHER",2331,"EDUCATION",85,4,40,4,,2,,,,,,,,,0
6,30,3024,1,1406,300065,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3025,1,2052,300076,1,1,2,2,1,"BANK SECURITY",9153,"SECURITY MAN",64,6,10,4,,2,,,,,,,,,0
6,30,3025,1,2052,300076,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3025,1,2052,300076,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3025,1,2052,300077,1,2,2,1,1,"MOTOR VEHICLE REPAIRER",7231,"MOTOR VEHICLE REPAIRER",45,6,60,9,,2,,,,,,,,,0
6,30,3025,1,2052,300077,2,2,2,1,1,"FASHION DESIGNER",7433,"WEARING APPAREL",14,3,24,9,,2,,,,,,,,,0
6,30,3005,1,2870,300090,1,1,2,2,1,"MACHINE OPERATOR",8272,"OPERATOR IN DAIRY COMPANY",11,6,54,4,,2,,,,,,,,,0
6,30,3005,1,2870,300090,2,1,2,1,1,"TEACHER IN PRYMARY SCHOOL",2331,"TEACHING IN PRYMARY SCHOO",85,6,40,4,,1,"CATERER CAKE,OTHERS",7412,"BAKING CAKE,MEAT PIE OTHE",10,12,24,9,,0
6,30,3005,1,2942,300092,1,2,2,1,1,"SURVEYOR",2148,"SURVEYOR",68,6,56,9,,2,,,,,,,,,0
6,30,3005,1,2942,300092,2,1,2,2,1,"TEACHING",2320,"TEACHING",85,3,40,2,,2,,,,,,,,,0
6,30,3005,1,2942,300092,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3005,1,2942,300094,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3005,1,2942,300094,2,2,2,1,1,"FOOD SELLER PREPARING",3416,"FOOD PREPARATION & SELLIN",8,6,54,9,,2,,,,,,,,,0
6,30,3005,1,2942,300094,3,2,2,1,1,"APPRENTICE FASHION/DESIGN",7433,"FASHION DESIGNER",3,6,54,4,,2,,,,,,,,,0
6,30,3005,1,2942,300098,1,1,2,2,1,"PRIN EXECUTIVE OFFICER",1120,"PRIN EXECUTIVE OFFICER",84,6,40,2,,2,,,,,,,,,0
6,30,3005,1,2942,300098,2,1,1,2,1,"PURCHASING & SUPPLY OFFIC",1120,"PURCHASING & SUPPLY OFFIC",84,6,40,2,,1,"POULTRY FARMER",6122,"POULTRY FARMER",1,6,14,9,,0
6,30,3005,1,2942,300098,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3005,1,2942,300098,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3005,1,2942,300098,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3005,1,2942,300098,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3005,1,2942,300098,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3010,1,1762,300101,1,2,2,1,1,"MOTOR DRIVER",8323,"MOTOR DRIVING",49,8,40,9,,2,,,,,,,,,0
6,30,3010,1,1762,300101,2,2,2,1,1,"BUYING AND SELLING",3416,"PETTY RADING BUYING/SELLI",47,12,56,9,,2,,,,,,,,,0
6,30,3010,1,1762,300105,1,2,2,1,1,"CAPENTARY",7124,"FURNUTURE AND WOOD PRODUC",16,5,30,9,,2,,,,,,,,,0
6,30,3010,1,1762,300105,2,2,2,1,1,"SELLING OF FOOD",3416,"COOKING FOOD AND SELLING",47,5,20,9,,2,,,,,,,,,0
6,30,3010,1,1762,300105,3,2,2,1,1,"FOOD SELLER",3416,"FOOD SELLER",47,4,20,9,,2,,,,,,,,,0
6,30,3010,1,1762,300105,4,2,2,1,1,"DYE AND TYE SELLER",3416,"RETAIL OF TYE AND DYE",47,5,25,9,,2,,,,,,,,,0
6,30,3010,1,1762,300106,1,2,2,1,1,"IMAM/MALIM (ARABIC TEACHE",2460,"TEACHING ARABIC",85,12,72,9,,2,,,,,,,,,0
6,30,3020,1,322,300127,1,1,2,2,1,"DIRECTOR OF WORKS",1120,"PUBLIC ADMINISTRATION",84,6,40,2,,2,,,,,,,,,0
6,30,3020,1,322,300127,2,1,2,2,1,"TEACHER",2320,"EDUCATION",85,6,30,2,,2,,,,,,,,,0
6,30,3002,1,1310,300138,1,1,2,2,1,"VEHICLE INSP. OFFICER",4133,"LAND TRANSPORT INSPECTION",49,3,40,2,,2,,,,,,,,,0
6,30,3002,1,1264,300146,1,2,2,1,1,"COMMERCIAL BUS DRIVER",8323,"TRANSPORTATION",49,6,52,9,,2,,,,,,,,,0
6,30,3002,1,1264,300146,2,2,2,1,1,"SELLING OF BABY WEARS",3416,"BUYING AND SELLING",47,6,54,9,,2,,,,,,,,,0
6,30,3002,1,1264,300146,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3002,1,1264,300146,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3002,1,1264,300146,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3002,1,1264,300146,7,2,2,1,1,"SELLING OF PROVISION",3416,"BUYING AND SELLING",47,6,54,9,,2,,,,,,,,,0
6,30,3002,1,1264,300146,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3002,1,1264,300146,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3002,1,1264,300146,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3002,1,1264,300146,11,2,2,1,1,"SELLING OF PROVISION",3416,"BUYING AND SELLING",47,6,56,9,,2,,,,,,,,,0
6,30,3002,1,1264,300146,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3002,1,1264,300146,13,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3030,1,946,300151,1,2,1,2,1,"FIELD CROP GROWER",6111,"CROP PRODUCTION",1,6,35,9,,2,,,,,,,,,0
6,30,3030,1,946,300151,2,2,2,1,1,"SELLING SOUP INGREDIENTS",3416,"BUYING & SELLING",47,6,50,9,,2,,,,,,,,,0
6,30,3030,1,946,300151,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3030,1,946,300152,1,1,1,2,1,"TRACTOR OPERATOR",8331,"CROP PRODUCTION RELATED",1,6,48,4,,1,"FIELD CROP GROWER",6111,"CROP PRODUCTION",1,6,28,9,,0
6,30,3030,1,946,300152,2,2,1,1,1,"BUYING & SELLING GARRI",3416,"RETAIL TRADE",47,6,48,9,,1,"FIELD CROP GROWER",6111,"CROP PRODUCTION",1,6,14,9,,0
6,30,3030,1,946,300152,4,2,1,2,1,"TAILORING",7433,"MANUFACTURE OF WEARING",14,6,48,4,,2,,,,,,,,,0
6,30,3030,1,946,300152,5,2,1,2,1,"VEGETABLE GROWER",6111,"CROP PRODUCTION",1,6,48,9,,2,,,,,,,,,0
6,30,3030,1,946,300152,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3030,1,946,300152,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3016,1,390,300166,1,2,2,1,1,"BUYING & SELLING OF CLOTH",3416,"BUYING AND SELLING",47,6,56,9,,2,,,,,,,,,0
6,30,3016,1,390,300166,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3016,1,390,300166,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3023,2,622,300175,1,2,1,2,1,"MIXED CROP GROWER",6114,"CROP PRODUCTION",1,6,30,9,,2,,,,,,,,,0
6,30,3023,2,622,300175,2,2,1,2,1,"MIXED CROP GROWER",6114,"CROP PRODUCTION",1,6,30,9,,2,,,,,,,,,0
6,30,3023,2,622,300175,3,2,1,2,1,"MIXED CROP GROWER",6114,"CROP PRODUCTION",1,6,30,9,,2,,,,,,,,,0
6,30,3023,2,622,300175,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3023,2,622,300175,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3023,2,622,300176,1,2,1,2,1,"TREE SHRUB CROP GROWER",6112,"CROP PRODUTION",1,6,30,9,,2,,,,,,,,,0
6,30,3023,2,622,300176,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3023,2,622,300176,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3023,2,622,300176,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3033,2,554,300185,1,2,1,2,1,"FIELD CROPS GROWER",6111,"CROP PRODUCTION",1,6,36,9,,2,,,,,,,,,0
6,30,3033,2,554,300185,2,2,1,2,1,"FIELD CROPS GROWER",6111,"CROP PRODUCTION",1,6,36,9,,2,,,,,,,,,0
6,30,3033,2,554,300185,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3033,2,554,300185,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3033,2,554,300185,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3033,2,554,300186,1,2,1,2,1,"MIXED CROP GROWER",6114,"CROP PRODUCTION",1,6,36,9,,2,,,,,,,,,0
6,30,3033,2,554,300186,2,2,1,2,1,"MIXED CROP GROWER",6114,"CROP PRODUCTION",1,6,36,9,,2,,,,,,,,,0
6,30,3033,2,554,300186,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3033,2,554,300186,5,2,2,1,1,"SELLING OF PROVISION",3416,"RETAIL TRADE",47,6,54,9,,2,,,,,,,,,0
6,30,3033,2,554,300186,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3015,2,1688,300192,1,2,1,2,1,"CROP VEGETABLE GROWER",6111,"CROP PRODUCTION",1,8,18,9,,2,,,,,,,,,0
6,30,3015,2,1688,300192,2,2,1,1,1,"CROP VEGETABLE GROWER",6111,"CROP PRODUCTION",1,6,30,9,,1,"BUYING&SELLING PROVISION",3416,"RETAIL TRADE EXCEPT OF",47,6,30,9,,0
6,30,3015,2,1688,300193,1,2,1,1,1,"FIELD CROP GROWER",6111,"CROP PRODUCTION",1,6,30,9,,1,"MOTOR DRIVER",8322,"LAND TRANSPORT",49,6,10,9,,0
6,30,3015,2,1688,300193,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3015,2,1688,300193,4,2,1,2,1,"FIELD CROP GROWER",6111,"CROP PRODUCTION",1,6,24,9,,2,,,,,,,,,0
6,30,3032,1,1088,300203,1,2,2,1,1,"CARPENTRY",7124,"CONSTRUCTION OF BUILDING",41,4,30,9,,2,,,,,,,,,0
6,30,3032,1,1088,300203,2,2,2,1,1,"PREPARATION OF SNACKS",7412,"FOODS & BEVERAGES SERVICE",56,6,54,9,,2,,,,,,,,,0
6,30,3032,1,1088,300203,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300203,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300208,1,2,2,1,1,"CATTLE DEALER",3416,"WHOLESALE TRADE, EXCEPT",46,6,56,9,,2,,,,,,,,,0
6,30,3032,1,1088,300208,2,2,2,1,1,"SELLING YAM FLOUR",3416,"RETAIL TRADE",47,6,70,9,,2,,,,,,,,,0
6,30,3032,1,1088,300208,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300208,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300208,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300208,6,2,2,1,1,"SELLING PROVISION",3416,"RETAIL TRADE",47,6,56,9,,2,,,,,,,,,0
6,30,3032,1,1088,300208,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300208,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300208,9,2,2,1,1,"SELLING JEWELRIES",3416,"RETAIL TRADE",47,6,70,9,,2,,,,,,,,,0
6,30,3032,1,1088,300208,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,1,1088,300208,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,2,520,300217,1,2,1,2,1,"FIELD CROPS GROWER",6111,"CROP PRODUCTION",1,6,48,9,,2,,,,,,,,,0
6,30,3032,2,520,300217,2,2,1,2,1,"FIELD CROPS GROWER",6111,"CROP PRODUCTION",1,6,40,9,,2,,,,,,,,,0
6,30,3032,2,520,300217,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,2,520,300217,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,2,520,300217,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
6,30,3032,2,520,300218,1,2,1,2,1,"FIELD CROPS GROWER",6111,"CROP PRODUCTION",1,6,48,9,,2,,,,,,,,,0
6,30,3032,2,520,300218,2,2,1,2,1,"FIELD CROPS GROWER",6111,"CROP PRODUCTION",1,6,40,9,,2,,,,,,,,,0
6,30,3004,2,216,300225,1,2,1,1,1,"MIXED CROP GROWER",6114,"CROP & ANIMAL PRODUCTION",1,6,63,9,,2,,,,,,,,,0
6,30,3004,2,216,300225,2,2,1,1,1,"MIXED CROP GROWER",6114,"CROP & ANIMAL PRODUCTION",1,6,35,9,,1,"SELLING OF FROZEN FISH",3416,"BUYING AND SELLING",47,6,35,9,,0
6,30,3004,2,216,300225,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310003,1,1,2,2,1,"SECURITY GUARD",9153,"RELIGIOUS ORGANISATION",94,12,40,8,,2,,,,,,,,,0
1,31,3105,1,2914,310003,2,1,2,2,1,"HOUSE MAID",5121,"RESIDENTIAL STEWARDS",87,12,40,4,,2,,,,,,,,,0
1,31,3105,1,2914,310003,3,1,2,2,1,"HOUSE BOY",5121,"RESIDENTIAL STEWARDS",87,12,40,4,,2,,,,,,,,,0
1,31,3105,1,2914,310003,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310003,5,2,2,1,1,"SHOE MAKER",7442,"MANUFACTURE LEADER SHOES",15,12,52,9,,2,,,,,,,,,0
1,31,3105,1,2914,310003,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310003,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310003,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310003,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310003,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310003,11,1,2,2,1,"HOUSE BOY",5121,"RESIDENTIAL STEWARDS",87,12,40,4,,2,,,,,,,,,0
1,31,3105,1,2914,310005,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310005,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310005,3,1,2,2,1,"HOUSEHELP",5121,"HOUSEHELP",87,6,24,4,,2,,,,,,,,,0
1,31,3105,1,2914,310005,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,9,2,2,1,1,"BUYING&SELIN OF SOUP INGD",3417,"BUYIN&SELIN OF SOUP INGDT",,6,52,9,,2,,,,,,,,,0
1,31,3105,1,2914,310007,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310007,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3105,1,2914,310009,1,2,2,1,1,"BUTCHER",7411,"BUTCHER",1,12,58,9,,2,,,,,,,,,0
1,31,3105,1,2914,310009,2,1,2,2,1,"CLEANER",9152,"CLEANER",96,6,42,2,,2,,,,,,,,,0
1,31,3105,1,2914,310009,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3101,2,604,310014,1,2,1,1,1,"CARPENTER",7124,"MANUFACTURING",16,6,56,9,,1,"FARMING",6111,"AGRICULTURE",1,6,45,9,,0
1,31,3101,2,604,310014,2,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,40,9,,1,"AS ABOVE",6111,"AS ABOVE",1,4,30,9,,0
1,31,3101,2,604,310014,3,2,2,1,1,"CARPENTER",7121,"MANUFACTURING",16,6,56,9,,2,,,,,,,,,0
1,31,3101,2,604,310014,4,2,2,1,1,"HAIR DRESSER",5141,"PERSONAL SERVICES",10,6,42,4,,2,,,,,,,,,0
1,31,3101,2,604,310014,5,2,2,1,1,"AS ABOVE",5141,"AS ABOVE",10,6,42,4,,2,,,,,,,,,0
1,31,3101,2,604,310014,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3101,2,604,310014,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3101,2,604,310014,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3101,2,604,310014,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3101,2,604,310014,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3101,2,604,310014,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310024,1,2,1,1,1,"FARMING",6111,"AGRICULTURE",1,4,16,9,,1,"PAINTER",8152,"PAINTER",68,4,36,9,,0
1,31,3115,2,680,310024,2,2,1,1,1,"AS ABOVE",6111,"AS ABOVE",1,6,50,9,,1,"SELLING OF COOKED YAM",5230,"TRADER",46,6,36,9,,0
1,31,3115,2,680,310024,3,2,1,2,1,"AS ABOVE",6111,"AS ABOVE",1,6,50,9,,,,,,,,,,,0
1,31,3115,2,680,310024,4,2,2,1,1,"AS ABOVE",6111,"AS ABOVE",1,6,50,9,,,,,,,,,,,0
1,31,3115,2,680,310024,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,7,2,1,1,1,"FARMING",6114,"MIXED CROP FARMING",1,6,42,9,,1,"KUNU SELLER",8279,"KUNU SELLER",11,6,24,9,,0
1,31,3111,2,2966,310035,1,2,2,1,1,"FARMING",6111,"AGRICULTURE",1,6,18,9,,1,"COBBLER",7442,"MANUFACTURING",16,3,21,9,,0
1,31,3111,2,2966,310035,2,2,1,1,1,"'''''",6111,"'''   '''",1,6,18,9,,1,"PETTY TRADER",3416,"BUYING & SELLING",47,5,63,9,,0
1,31,3111,2,2966,310035,3,2,1,2,1,"'''''",6111,"'''   '''",1,5,15,10,"FAMILY",2,,,,,,,,,0
1,31,3111,2,2966,310035,4,2,1,2,1,"'''''",6111,"'''   '''",1,5,15,10,"'''",2,,,,,,,,,0
1,31,3111,2,2966,310035,5,2,1,2,1,"'''''",6111,"'''   '''",1,5,15,10,"'''",2,,,,,,,,,0
1,31,3111,2,2966,310040,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,6,25,9,,1,"TRANSPORTATION",8322,"TRANSPORTATION",49,6,12,9,,0
1,31,3111,2,2966,310040,2,2,1,1,1,"AS ABOVE",6111,"AS ABOVE",1,6,20,10,"UNPAID FAMILY WORKER",1,"BUYING & SELLING",3416,"BUYING & SELLING",47,6,10,9,,0
1,31,3111,2,2966,310040,3,2,1,2,1,"AS ABOVE",6111,"AS ABOVE",1,6,15,10,"AS ABOVE",2,,,,,,,,,0
1,31,3111,2,2966,310040,4,2,1,2,1,"AS ABOVE",6111,"AS ABOVE",1,6,15,10,"AS ABOVE",2,,,,,,,,,0
1,31,3111,2,2966,310040,5,2,1,2,1,"AS ABOVE",6111,"AS ABOVE",1,6,10,10,"AS ABOVE",2,,,,,,,,,0
1,31,3107,2,1092,310041,1,2,1,2,1,"AGRICULTURE",6111,"AGRICULTURE",1,4,12,9,,2,,,,,,,,,0
1,31,3107,2,1092,310041,2,2,1,2,1,"''",6111,"''",1,4,12,9,,2,,,,,,,,,0
1,31,3107,2,1092,310041,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,6,2,1,2,1,"AGRICULTURE",6111,"AGRICULTURE",1,4,12,9,,2,,,,,,,,,0
1,31,3107,2,1092,310041,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
1,31,3107,2,1092,310043,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310044,1,2,1,1,1,"FARMING",6111,"AGRICULTURE",1,6,12,9,,1,"BUTCHER",7411,"BUTCHER",10,6,12,9,,0
1,31,3107,2,1092,310044,2,2,1,2,1,"BUYING & SELLING",3416,"MANUFACTURING",10,6,12,9,,2,,,,,,,,,0
1,31,3107,2,1092,310044,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310046,1,2,1,1,1,"FARMING",6111,"AGRICULTURE",1,7,56,9,,1,"BUYING & SELLING",3416,"BUYING & SELLING",47,12,29,9,,0
1,31,3107,2,1092,310046,2,2,2,1,1,"SELLING FOOD",9111,"MANUFACTURE",10,6,21,10,"UNPAID FAMILY WORKA",2,,,,,,,,,0
1,31,3107,2,1092,310046,3,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,14,10,"''    ''      ''",2,,,,,,,,,0
1,31,3107,2,1092,310046,4,2,1,2,1,"''   ''",6111,"''     ''",1,5,14,10,"''    ''       ''",2,,,,,,,,,0
1,31,3107,2,1092,310046,6,2,2,1,1,"GRINDING",8151,"GRINDING OF FOOD CONDIMNT",10,6,60,10,"''    ''       ''",2,,,,,,,,,0
1,31,3107,2,1092,310046,7,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,3,14,10,"''    ''       ''",2,,,,,,,,,0
1,31,3107,1,724,310053,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310053,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310058,1,2,2,1,1,"SELLING OF ENGINE OIL",3416,"BUYING & SELLING",47,6,22,9,,2,,,,,,,,,0
1,31,3107,1,724,310058,2,2,2,1,1,"PETTY TRADING",3416,"AS ABOVE",47,6,22,9,,2,,,,,,,,,0
1,31,3107,1,724,310058,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310058,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310058,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310058,7,2,2,1,1,"PETTY TRADING",3416,"BUYING & SELLING",47,6,22,9,,2,,,,,,,,,0
1,31,3107,1,724,310058,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310058,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310058,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310058,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310060,1,2,1,1,1,"FARMING",6111,"AGRICULTURE",1,6,70,9,,1,"BICYCLE REPAIRER",7231,"BICYCLE REPAIRER",96,6,35,9,,0
1,31,3107,1,724,310060,2,2,2,1,1,"BUYING & SELLING",3416,"BUYING & SELLING",47,6,20,9,,2,,,,,,,,,0
1,31,3107,1,724,310060,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310060,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310060,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310060,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,16,9,,2,,,,,,,,,0
1,31,3113,2,332,310063,2,2,1,2,1,"'''",6111,"''''",1,6,36,10,"PARENT",2,,,,,,,,,0
1,31,3113,2,332,310063,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310065,1,2,1,1,1,"SELLING OF MEAT BUTCHER",7411,"FARMING",1,3,49,9,,2,,,,,,,,,0
1,31,3113,2,332,310065,2,2,1,1,1,"SELLING OF BURUKUTU",8279,"FARMING",1,3,49,9,,2,,,,,,,,,0
1,31,3113,2,332,310065,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310065,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310065,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310068,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,2,25,9,,2,,,,,,,,,0
