"zone","state","lga","sector","ea","hhid","indiv","s3bq1","s3bq2","s3bq3","s3bq4","s3bq5a","s3bq5b","s3bq6a","s3bq6b","s3bq7","s3bq8","s3bq9","s3bq9b","s3bq10","s3bq11a","s3bq11b","s3bq12a","s3bq12b","s3bq13","s3bq14","s3bq15","s3bq15b","tracked_obs"
3,33,3310,2,476,330021,4,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,12,28,9,,2,,,,,,,,,0
3,33,3310,2,476,330021,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330021,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330021,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330022,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,18,9,,2,,,,,,,,,0
3,33,3310,2,476,330022,3,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,12,42,9,,2,,,,,,,,,0
3,33,3310,2,476,330022,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330022,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330025,1,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,12,42,9,,2,,,,,,,,,0
3,33,3310,2,476,330025,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330025,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330033,1,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,35,9,,2,,,,,,,,,0
3,33,3323,2,92,330033,2,2,2,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,6,28,9,,2,,,,,,,,,0
3,33,3323,2,92,330033,3,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,35,9,,2,,,,,,,,,0
3,33,3323,2,92,330033,4,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,28,9,,2,,,,,,,,,0
3,33,3323,2,92,330033,5,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,28,9,,2,,,,,,,,,0
3,33,3323,2,92,330033,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330033,8,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,21,9,,2,,,,,,,,,0
3,33,3323,2,92,330033,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330033,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330033,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330034,1,1,1,2,1,"FARMING",6114,"AGRICULTURE",1,12,28,9,,1,"TEACHING",2320,"EDUCATION",85,11,40,2,,0
3,33,3323,2,92,330034,2,2,2,1,1,"CAP WASHING",9113,"PERSONAL SERVICES",96,12,21,9,,2,,,,,,,,,0
3,33,3323,2,92,330034,3,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,12,49,9,,2,,,,,,,,,0
3,33,3323,2,92,330034,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330034,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330034,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330038,1,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,35,9,,2,,,,,,,,,0
3,33,3323,2,92,330038,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330038,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330038,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330038,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330038,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330038,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330040,1,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,28,9,,2,,,,,,,,,0
3,33,3323,2,92,330040,2,2,2,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,6,21,9,,2,,,,,,,,,0
3,33,3323,2,92,330040,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330040,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330040,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330040,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330040,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330040,8,2,2,1,1,"FOOD SELLER",7413,"FOOD SELLER",56,6,21,9,,2,,,,,,,,,0
3,33,3323,2,92,330040,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330042,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,49,9,,2,,,,,,,,,0
3,33,3318,2,30,330042,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330043,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,12,49,9,,2,,,,,,,,,0
3,33,3318,2,30,330043,2,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,8,49,9,,1,"OKADA RIDER",8321,"TRANSPORTATION",49,4,70,9,,0
3,33,3318,2,30,330047,1,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,8,42,9,,2,,,,,,,,,0
3,33,3318,2,30,330047,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330047,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330047,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330047,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330047,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330054,2,2,2,1,1,"KNITTING",7432,"PERSONAL SERVICES",96,12,21,9,,2,,,,,,,,,0
3,33,3313,2,930,330057,1,1,1,2,1,"CIVIL SERVANT",2351,"CIVIL SERVANT (EDUCAT DEP",85,11,40,2,,1,"MIXED FARMING",6114,"AGRICULTURE",1,8,29,9,,0
3,33,3313,2,930,330057,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330057,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330060,1,2,1,1,1,"FARMING",6114,"AGRICULURE",1,12,40,9,,1,"TAILORING",7433,"PERSONAL SERVICES",96,6,20,9,,0
3,33,3313,2,930,330060,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330060,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330060,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330061,1,2,1,2,1,"MIXED FARMING",6114,"MIXED FARMING",1,12,40,9,,2,,,,,,,,,0
3,33,3304,2,418,330061,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330061,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330061,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330061,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330061,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330065,1,2,1,2,1,"MIXED FARMING",6114,"AGRICULTURE",1,12,35,9,,2,,,,,,,,,0
3,33,3304,2,418,330065,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330065,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,8,42,9,,1,"TRADING",3416,"BUYING AND SELLING",47,12,49,9,,0
3,33,3307,2,688,330071,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,3,2,2,1,1,"TRADING",3416,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,4,2,1,2,1,"FARMING",,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330076,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,12,35,9,,2,,,,,,,,,0
3,33,3307,2,688,330076,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330076,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,8,42,9,,1,"TRADING",3416,"BUYING AND SELLING",47,4,70,9,,0
3,33,3307,2,688,330080,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,1,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,8,35,9,,2,,,,,,,,,0
2,34,3401,2,526,340004,2,2,2,1,1,"DAIRY",6121,"MANUFACTURING",11,12,12,9,,2,,,,,,,,,0
2,34,3401,2,526,340004,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,5,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,8,35,9,,2,,,,,,,,,0
2,34,3401,2,526,340004,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,7,2,1,2,1,"REARING ANIMALS",6121,"AGRICULTURE",1,8,35,9,,2,,,,,,,,,0
2,34,3401,2,526,340004,8,2,1,2,1,"REARING ANIMALS",6121,"AGRIC",1,8,35,9,,2,,,,,,,,,0
2,34,3401,2,526,340004,9,2,1,2,1,"REARING ANIMALS",6121,"AGRIC",1,8,35,9,,2,,,,,,,,,0
2,34,3401,2,526,340004,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340005,1,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,56,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340005,3,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,56,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,4,2,1,2,1,"FARMING",6112,"CROP PRODUCTION",1,7,56,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340005,6,2,1,2,1,"FARMING",6112,"CROP FARMING",1,7,56,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,1,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",2,4,56,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,2,2,2,1,1,"SELLING OF NONO (MILK)",,"SELLING OF NONO (MILK)",2,5,56,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,3,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",2,4,42,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,4,2,1,2,1,"FARMING",6112,"CROP PRODUCTION",2,4,42,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,5,2,1,2,1,"FARMING",6112,"CROP PRODUCTION",2,4,42,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,6,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",2,4,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,7,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",2,4,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,8,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",2,4,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,9,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",2,4,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,10,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",2,4,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,11,2,2,1,1,"SELLING OF NONO (MILK)",,"SELLING OF NONO (MILK)",2,4,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340007,12,2,1,2,1,"CROP FAMING",6112,"CROP PRODUCTION",2,4,45,9,,2,,,,,,,,,0
2,34,3415,2,268,340014,1,2,1,2,1,"FARMING",6112,"CROP PRODUCTION",1,10,48,9,,2,,,,,,,,,0
2,34,3415,2,268,340014,2,2,1,2,1,"FARMING",6112,"CROP PRODUCTION.",1,10,48,9,,2,,,,,,,,,0
2,34,3415,2,268,340014,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340015,1,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,10,36,9,,2,,,,,,,,,0
2,34,3415,2,268,340015,2,2,1,1,1,"CROP FARMING",6112,"AGRICULTURE",1,10,36,9,,1,"BURKUTU MAKING",7413,"MANUFACTURING",3,12,16,9,,0
2,34,3415,2,268,340016,1,2,1,2,1,"CROP FARMING",6112,"ARICULTURE",1,7,56,9,,2,,,,,,,,,0
2,34,3415,2,268,340016,9,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,7,48,4,,2,,,,,,,,,0
2,34,3415,2,268,340016,10,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,7,48,4,,2,,,,,,,,,0
2,34,3405,2,1706,340027,1,2,1,2,1,"CROP FARMING",6112,"CROP FARMING",1,9,56,9,,1,"FISHING",6210,"FISHING AND AQUATIVE",3,6,24,9,,0
2,34,3405,2,1706,340027,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340027,3,2,1,2,1,"CROP FARMING",6112,"CROP FARMING",1,9,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340027,4,2,1,2,1,"CROP FARMING",6112,"CROP FARMING",1,9,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340027,5,2,1,2,1,"CROP FARMING",6112,"CROP FARMING",1,9,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340027,6,2,1,2,1,"CROP FAMING",6112,"CROP FARMING",1,9,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340027,9,2,1,2,1,"CROP FARMING",6112,"CROP FARMING",1,9,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340028,1,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,7,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340028,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340028,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340028,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340028,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340028,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340028,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340039,1,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",10,10,36,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,2,2,1,2,1,"CROP FARMING",6112,"AGRIC",10,10,36,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,3,2,1,2,1,"CROP FARMING",6112,"AGRIC",3,3,18,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,4,2,1,2,1,"CROP FARMING",6112,"AGRIC",3,3,18,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340039,6,2,1,2,1,"CROP FARMING",6112,"AGRIC",3,3,7,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340039,9,2,1,2,1,"CROP FARMING",6112,"AGRIC",10,10,36,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,10,2,1,2,1,"CROP FARMING",6112,"AGRIC",3,3,18,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,11,2,1,2,1,"CROP FARMING",6112,"AGRIC",3,3,18,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,12,2,1,2,1,"CROP FARMING",6112,"AGRIC",2,3,18,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,13,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,3,7,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,14,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340039,16,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340039,17,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,3,7,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,18,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,4,6,9,,2,,,,,,,,,0
2,34,3405,2,456,340039,19,2,1,2,1,"READING ANIMAL",6121,"AGRIC",1,4,6,9,,2,,,,,,,,,0
2,34,3410,2,42,340047,1,1,1,2,1,"FARMING",6112,"AGRICULTURE",1,6,24,9,,1,"POLITICIAN",1141,"ADMINISTRATIVE",82,12,40,10,,0
2,34,3410,2,42,340047,2,2,1,1,1,"TAILORING",8263,"MANUFACTURING",3,12,52,9,,2,,,,,,,,,0
2,34,3410,2,42,340047,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340047,5,2,1,2,1,"FARMING",6112,"AGRICULTURE",1,6,24,4,,2,,,,,,,,,0
2,34,3410,2,42,340047,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340047,7,2,2,1,1,"TAILORING",8263,"MANUFACTURING",3,12,52,9,,2,,,,,,,,,0
2,34,3410,2,42,340047,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340047,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340047,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340047,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340047,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340047,13,2,1,2,1,"PETTY TRADING",3416,"BUYING AND SELLING",8,12,52,9,,2,,,,,,,,,0
2,34,3410,2,42,340048,1,2,1,2,1,"TEACHING",2320,"TEACHING EDUCATION",85,10,40,1,,1,"CROP FARMING",6112,"CROP PRODUCTION",1,7,40,9,,0
2,34,3410,2,42,340048,2,2,2,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,11,44,9,,2,,,,,,,,,0
2,34,3410,2,42,340048,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340048,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340048,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340048,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340048,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340048,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340048,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340048,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3412,2,156,340054,1,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,6,24,9,,1,"ACHABA OR OKADA",8321,"TRANSPORTATION",49,6,6,9,,0
2,34,3412,2,156,340054,2,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,6,240,9,,2,,,,,,,,,0
2,34,3412,2,156,340054,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3412,2,156,340054,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3412,2,156,340056,1,2,1,1,1,"CROP FARMING",6111,"CROP FARMING",9,6,48,9,,1,"MOTOR MECHANIC",2145,,6,8,7,9,,0
2,34,3412,2,156,340056,2,2,1,2,1,"CROP FARMING",6111,"CROP FARMING",9,6,48,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,1,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,8,56,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,2,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,8,56,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,3,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,7,42,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,4,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,7,42,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,5,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,7,42,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,6,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,7,35,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,7,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,6,35,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,8,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,6,35,9,,2,,,,,,,,,0
2,34,3413,2,262,340066,9,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,6,35,9,,2,,,,,,,,,0
2,34,3413,2,262,340067,1,2,1,1,1,"CROP FARMING",6112,"AGRICULTURE",1,10,12,9,,1,"LUMBERING",7423,"AGRICULTURE",2,8,45,9,,0
2,34,3413,2,262,340067,2,2,1,1,1,"CROP FARMING",6112,"AGRICULTURE",1,10,48,4,,1,"PETTY TRADING",1314,"WHOLE SALE AND RETAIL",47,12,35,9,,0
2,34,3413,2,262,340067,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3413,2,262,340067,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3413,2,262,340067,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3413,2,262,340067,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340076,1,2,1,2,1,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340076,2,2,1,2,1,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340076,3,2,1,2,1,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340076,4,2,1,2,1,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340076,5,2,1,2,1,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340076,6,2,1,2,1,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340076,7,2,1,2,1,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340077,1,2,1,2,1,"CROP FARMING",6112,"AGRICULTURE",1,10,72,9,,2,,,,,,,,,0
2,34,3403,2,198,340077,2,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,10,48,4,,1,"KUNU MAKINBG",9111,"MANUFACTURING",11,12,40,9,,0
2,34,3403,2,198,340077,3,2,1,2,1,"CROP FARMING",6112,"AGRIC.",1,10,48,4,,2,,,,,,,,,0
2,34,3403,2,198,340077,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340077,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340077,6,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,10,48,4,,2,,,,,,,,,0
2,34,3403,2,198,340077,7,2,1,2,1,"CROP FARMING",6112,"AGRIC",1,10,48,4,,2,,,,,,,,,0
2,34,3403,2,198,340077,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340078,1,2,1,1,1,"CROP FARMING",6112,"AGRIC",1,10,56,9,,2,,,,,,,,,0
2,34,3403,2,198,340078,2,2,1,1,1,"CROP FARMING",6112,"AGRIC",1,10,56,9,,2,,,,,,,,,0
2,34,3403,2,198,340078,3,2,1,1,1,"CROP FARMING",6112,"AGRIC",1,10,40,9,,2,,,,,,,,,0
2,34,3403,2,198,340078,4,2,1,1,1,"CROP FARMING",6112,"AGRIC",1,10,40,9,,2,,,,,,,,,0
2,34,3403,2,198,340078,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340078,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340078,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340082,1,1,2,2,1,"MESSENGER",9151,"ADMINISTRATION",82,5,40,3,,2,,,,,,,,,0
2,34,3408,2,870,340082,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340082,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340082,4,2,2,1,1,"ELECTRICIAN",7242,"ELECTRICIAN",30,6,40,9,,2,,,,,,,,,0
2,34,3408,2,870,340082,5,2,2,1,1,"SELLING SPARE APRT",3416,"WHOLESALE AND RETAIL",45,6,40,9,,2,,,,,,,,,0
2,34,3408,2,870,340082,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340082,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340082,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340082,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340088,1,1,1,2,1,"CIVIL SERNAT",3431,"PUBLIC ADMINISTRATION",84,11,40,3,,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,34,9,,0
2,34,3408,2,870,340088,2,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,42,9,,2,,,,,,,,,0
2,34,3408,2,870,340088,3,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,42,9,,2,,,,,,,,,0
2,34,3408,2,870,340088,4,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,42,9,,2,,,,,,,,,0
2,34,3408,2,870,340088,5,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,42,9,,2,,,,,,,,,0
2,34,3408,2,870,340088,6,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,42,9,,2,,,,,,,,,0
2,34,3408,2,870,340088,7,2,1,2,1,"CROP FARMING",6112,"CROP PRODUCTION",1,8,42,9,,2,,,,,,,,,0
2,34,3408,2,870,340089,1,1,1,2,1,"PERSONNEL OFFICER",2412,"ADMINISTRATION",82,12,40,3,,1,"CROP FARMING",6112,"AGRICULTURE",1,4,0,9,,0
2,34,3408,2,870,340089,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340089,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340089,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340089,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
