"zone","state","sector","lga","ea","hhid","plotid","plot_qa_type","dist_household","srtmslp_nga","srtm_nga","twi_nga"
5,3,2,329,696,30069,2,1,1.42,0.8,52,14
5,3,2,329,696,30070,3,1,1.32,3.3,50,14
5,3,2,329,696,30070,1,2,1.43,1.2,52,14
5,3,2,329,696,30070,2,1,1.47,0.8,52,14
5,3,2,323,580,30071,1,1,0.58,2.5,48,14
5,3,2,323,580,30072,1,1,0.02,2.5,50,13
5,3,2,323,580,30076,5,1,3.39,2.3,46,13
5,3,2,323,580,30077,3,1,2.86,1.1,48,14
5,3,2,323,580,30077,2,1,2.89,0.8,49,14
5,3,2,323,580,30077,7,1,0.04,0.8,53,14
5,3,2,323,580,30077,5,1,0.01,0.8,53,14
5,3,2,323,580,30077,1,1,1.74,6.6,49,12
5,3,2,313,70,30093,2,1,0.31,1.8,30,13
5,3,2,313,70,30093,3,1,0.28,1,31,14
5,3,2,313,70,30093,4,1,0.3,2.4,25,15
5,3,2,313,70,30098,1,1,0.18,2,29,14
5,3,2,313,70,30098,3,1,0.06,1.1,31,15
5,3,2,313,70,30098,2,1,0.12,1.4,30,14
5,3,2,313,70,30099,1,1,0.02,1.7,31,13
5,3,1,301,1198,30102,1,1,0.03,2.1,64,13
5,3,1,301,1198,30105,1,1,0.1,2.3,62,13
5,3,1,301,1198,30109,1,1,0.26,2.1,58,13
5,3,1,301,1198,30109,3,1,1.07,1.6,58,13
5,3,1,301,1198,30109,2,1,0.65,3.3,57,14
5,3,1,301,1198,30109,4,1,1.2,3.6,59,13
5,3,2,326,74,30111,4,1,0.23,2.9,48,14
5,3,2,326,74,30111,1,1,0.27,2.1,47,16
5,3,2,326,74,30111,2,1,0.16,3.2,49,13
5,3,2,326,74,30111,3,1,0.24,2.5,48,15
5,3,2,326,74,30113,1,1,0.59,0.9,45,16
5,3,2,326,74,30113,2,1,0.49,1.6,45,14
5,3,2,326,74,30114,2,1,0.54,3.4,42,14
5,3,2,326,74,30114,1,1,0.52,3.3,43,13
5,3,2,326,74,30115,1,1,0.02,2.3,46,17
5,3,2,326,74,30115,2,1,0.05,1.8,45,17
5,3,2,326,74,30116,2,1,0.48,4.2,49,12
5,3,2,326,74,30116,1,1,0.4,2,49,14
5,3,2,326,74,30116,3,1,0.48,3,46,16
5,3,2,326,74,30116,4,1,0.04,1.7,44,18
5,3,2,326,74,30117,1,1,0.31,0.9,44,19
5,3,2,326,74,30118,2,1,0.49,1.8,46,15
5,3,2,326,74,30118,3,1,0.35,3.1,52,13
5,3,2,326,74,30118,1,1,0.03,2.1,44,16
5,3,2,326,74,30120,2,1,0.01,2.6,43,20
5,3,2,326,74,30120,3,1,0.02,2.9,43,18
5,3,2,326,74,30120,4,1,0.04,2.5,43,19
5,3,2,305,1542,30121,2,2,0.02,3.5,72,14
5,3,2,305,1542,30121,1,2,0.02,3.5,72,14
5,3,2,305,1542,30123,4,1,0,1.2,69,19
5,3,2,305,1542,30123,3,1,0.01,1.2,69,19
5,3,2,305,1542,30125,1,1,0.01,2.7,71,15
5,3,2,305,1542,30127,2,1,0.3,2.2,72,15
5,3,2,305,1542,30127,4,1,0.01,1.1,73,16
5,3,2,305,1542,30127,1,1,1.53,0.2,80,31
5,3,2,305,1542,30127,3,1,0.34,2.2,71,14
5,3,2,305,1542,30128,2,1,0.12,1,74,15
5,3,2,305,1542,30128,1,1,0.04,1.6,74,15
5,3,2,305,1542,30130,2,1,0.02,1.8,75,15
5,3,2,305,1542,30130,3,1,0.02,1.6,75,16
5,3,2,305,1542,30130,1,1,0.02,1.7,75,15
5,3,2,312,20,30131,1,1,0.01,0.5,133,13
5,3,2,312,20,30135,3,1,0.01,10.7,123,12
5,3,2,312,20,30138,2,1,0.06,4.5,128,12
5,3,2,312,20,30138,1,1,0.06,4.5,129,12
5,3,2,305,4,30141,2,1,0.23,2.6,92,15
5,3,2,305,4,30141,1,1,0.03,2.7,95,14
5,3,2,305,4,30143,1,1,0.01,2,95,15
5,3,2,305,4,30143,3,1,0.04,2.4,95,14
5,3,2,305,4,30143,2,1,0.03,2.2,95,14
5,3,2,305,4,30145,1,1,0.37,2.1,96,13
5,3,2,305,4,30147,1,1,0.03,2.1,96,13
4,4,1,414,2176,40031,1,1,0.05,3.5,136,13
4,4,1,414,2176,40033,1,1,0.02,3.7,137,13
4,4,1,414,2176,40034,1,1,0.04,4.9,131,13
4,4,1,414,2176,40034,2,1,0.15,2.8,137,13
4,4,1,414,2176,40037,1,1,0.01,5.2,136,12
4,4,1,414,2176,40037,2,1,0.02,4.7,137,13
4,4,1,415,2108,40042,1,1,0.31,6,111,14
4,4,1,415,2108,40043,2,1,0.05,3.1,130,12
4,4,1,415,2108,40043,1,1,0.03,3.8,129,13
4,4,2,415,0,40044,1,1,0.02,4,129,12
4,4,1,415,2108,40045,1,1,0,5.9,123,13
4,4,1,415,2108,40045,2,1,0.04,5.2,125,12
4,4,1,415,2108,40047,1,1,1.23,19.1,108,11
4,4,1,415,2108,40047,2,1,1.3,22.7,94,11
4,4,1,415,2108,40049,2,1,0.06,5,125,13
4,4,1,415,2108,40049,1,1,0.09,5.4,124,12
4,4,1,415,2108,40050,1,1,0.03,3.9,127,13
4,4,2,413,1540,40051,1,1,0,5.9,167,13
4,4,2,413,1540,40053,2,1,0.22,7.6,164,13
4,4,2,413,1540,40053,3,5,11.32,3.1,323,14
4,4,2,413,1540,40053,1,5,30.47,0.9,26,15
4,4,2,413,1540,40054,4,5,10.98,4.1,314,13
4,4,2,413,1540,40054,3,5,11.3,5.2,320,14
4,4,2,413,1540,40054,2,1,0.77,5.9,177,12
4,4,2,413,1540,40054,1,5,11.71,4.2,328,13
4,4,2,413,1540,40055,1,1,0.11,9.2,160,13
4,4,2,413,1540,40055,2,1,0.08,8.6,163,13
4,4,2,413,1540,40056,1,1,0.03,4.5,169,13
4,4,2,413,1540,40058,1,1,1.47,8.6,100,12
4,4,2,413,1540,40058,2,1,0.41,7.1,173,12
4,4,2,413,1540,40058,3,5,22.72,0.8,67,17
4,4,2,413,1540,40060,3,5,11.55,3,328,14
4,4,2,413,1540,40060,1,5,11.19,4.2,319,13
4,4,2,413,1540,40060,2,1,0.41,6.5,173,12
4,4,2,405,722,40062,4,1,0.04,1.7,68,13
4,4,2,405,722,40062,2,1,3.16,4.1,117,13
4,4,2,405,722,40062,1,1,3.16,3.7,115,13
4,4,2,405,722,40062,3,1,3.24,2.5,97,13
4,4,2,405,722,40063,1,1,0.03,1.2,68,17
4,4,2,405,722,40063,2,1,0.34,0.7,67,14
4,4,2,405,722,40064,1,1,0.03,1.6,69,13
4,4,2,405,722,40065,2,1,0.03,2.2,70,14
4,4,2,405,722,40065,1,1,0,1.7,70,14
4,4,2,405,722,40066,1,1,0.04,2,71,14
4,4,2,405,722,40067,1,1,3.3,2.3,88,13
4,4,2,405,722,40067,3,1,2.04,2.1,73,15
4,4,2,405,722,40067,2,1,2.89,4.2,85,13
4,4,2,405,722,40067,4,1,3.71,7.2,112,12
4,4,2,405,722,40069,5,1,0.31,1.1,68,14
4,4,2,405,722,40069,2,1,0.43,0.6,68,25
4,4,2,405,722,40069,1,1,0.24,1.6,69,14
4,4,2,405,722,40069,3,1,0.2,2,70,13
4,4,2,405,722,40069,4,1,0.16,1.5,70,14
4,4,2,405,722,40069,6,1,0.36,0.8,68,15
4,4,2,405,722,40070,3,1,2.69,3,73,15
4,4,2,405,722,40070,2,1,2.74,5.1,104,13
4,4,2,405,722,40070,1,1,0.37,1,66,15
4,4,2,405,722,40070,4,1,0.36,1.7,67,14
4,4,2,405,484,40071,1,1,0.06,3,77,14
4,4,2,405,484,40073,1,1,5.65,3.6,76,13
4,4,2,405,484,40073,2,1,9.26,1.2,31,17
4,4,2,405,484,40074,1,1,0.02,2.9,78,14
4,4,2,405,484,40075,1,1,0.36,2.5,79,13
4,4,2,405,484,40075,2,1,2.19,2.4,58,14
4,4,2,405,484,40075,3,5,11.22,6.2,126,12
4,4,2,405,484,40076,3,1,1.83,8.6,60,14
4,4,2,405,484,40076,2,1,1.53,5.3,78,13
4,4,2,405,484,40076,1,1,1.2,2.8,95,12
4,4,2,405,484,40076,4,1,2.02,2.8,49,15
4,4,2,405,484,40077,2,1,0.35,3.2,79,14
4,4,2,405,484,40077,3,1,0.54,1.8,75,16
4,4,2,405,484,40077,1,1,0.24,3.1,78,14
4,4,2,405,484,40080,2,1,1.34,2.5,59,14
4,4,2,405,484,40080,1,1,0.29,1.8,74,14
4,4,2,419,296,40081,1,1,0.52,6,95,12
4,4,2,419,296,40082,1,1,0.03,4.5,128,12
4,4,2,419,296,40083,1,1,0.14,2.8,98,13
4,4,2,419,296,40084,1,1,1.51,10.3,137,11
4,4,2,419,296,40084,3,1,0.02,4.1,119,13
4,4,2,419,296,40084,2,1,0.02,3.3,119,13
4,4,2,419,296,40085,2,1,1.39,4.5,106,15
4,4,2,419,296,40085,1,1,0.83,9.4,118,12
4,4,2,419,296,40085,3,1,0.12,6,107,12
4,4,2,419,296,40085,4,1,0.09,5,109,12
4,4,2,419,296,40086,1,1,0.1,6,106,12
4,4,2,419,296,40086,2,1,0.08,6.4,107,12
4,4,2,419,296,40086,3,1,0.1,6.2,105,13
4,4,2,419,296,40087,1,1,0,3.9,125,13
4,4,2,419,296,40088,1,1,0.38,4.5,122,14
4,4,2,419,296,40089,1,1,9.22,6.1,141,12
4,4,2,419,296,40089,2,1,9.26,6,143,12
4,4,2,419,296,40090,1,1,0.21,2.5,111,13
4,4,1,401,1460,40093,1,1,0.02,1.6,308,16
4,4,1,401,1460,40094,1,1,0.01,3.5,310,14
4,4,1,401,1460,40095,1,1,0.01,2.8,312,14
4,4,1,401,1460,40097,1,1,0.04,2.6,315,14
4,4,1,401,1460,40097,2,1,0.04,2.6,315,13
4,4,2,412,2592,40101,1,1,0.03,4.5,111,12
4,4,2,412,2592,40101,2,1,0.01,4.1,112,12
4,4,2,412,2592,40101,3,1,1.17,3.7,147,12
4,4,2,412,2592,40103,1,1,0.01,3.7,113,12
4,4,2,412,2592,40103,2,1,0.02,3.6,114,12
4,4,2,412,2592,40104,1,1,3.86,1.7,73,18
4,4,2,412,2592,40105,2,1,0.02,2.8,113,14
4,4,2,412,2592,40105,1,1,0.04,3.6,113,13
4,4,2,412,2592,40106,1,1,0.02,3.4,114,13
4,4,2,412,2592,40106,2,1,0.12,2.2,114,13
4,4,2,412,2592,40107,1,1,0.18,2.8,107,17
4,4,2,412,2592,40107,2,1,0.01,1.9,114,13
4,4,2,412,2592,40108,1,1,0,1.6,114,14
4,4,2,412,2592,40109,2,1,0.07,4,109,13
4,4,2,412,2592,40109,1,1,0.1,4,110,13
4,4,2,412,2592,40110,2,1,3.69,1,148,15
4,4,2,412,2592,40110,1,1,0.05,1.6,114,14
4,4,2,412,2592,40110,3,1,0.05,1.6,114,14
4,4,2,412,1606,40111,1,1,0.34,8.3,134,12
4,4,2,412,1606,40111,2,1,0.32,8.7,137,12
4,4,2,412,1606,40112,1,1,0.07,9.1,153,12
4,4,2,412,1606,40112,2,1,0.05,11.7,147,12
4,4,2,412,1606,40113,1,1,0,7.8,124,14
4,4,2,412,1606,40114,3,1,0.04,10.4,149,12
4,4,2,412,1606,40114,1,1,0.05,8.8,150,11
4,4,2,412,1606,40114,2,1,0.08,9.3,149,12
4,4,2,412,1606,40115,2,1,0.08,7.5,154,12
4,4,2,412,1606,40115,1,1,0.29,11.3,139,13
4,4,2,412,1606,40116,1,1,0.04,6.2,155,12
4,4,2,412,1606,40117,1,1,0.01,4,157,13
4,4,2,412,1606,40118,1,1,3.41,1.6,170,13
4,4,2,412,1606,40118,2,1,0.04,3.1,158,13
4,4,2,412,1606,40120,1,1,0.06,5.9,157,12
4,4,2,410,4036,40123,2,1,0.05,5,166,14
4,4,2,410,4036,40123,1,1,0.02,5.7,169,13
4,4,2,410,4036,40124,1,1,0.35,2.4,171,16
4,4,2,410,4036,40125,1,1,0.01,5.7,172,13
4,4,2,410,4036,40125,2,1,0.02,6.3,171,13
4,4,2,410,4036,40126,1,1,0.02,7.6,165,14
4,4,2,410,4036,40126,2,1,0.03,7.8,164,14
4,4,2,410,4036,40126,3,1,0.05,6.7,166,13
4,4,2,410,4036,40128,2,1,0.09,7.2,163,14
4,4,2,410,4036,40128,1,1,0.11,6.7,163,14
4,4,2,410,4036,40129,2,1,0.03,6.3,160,14
4,4,2,410,4036,40129,1,1,0.02,6.8,161,14
4,4,2,410,4036,40130,1,1,0.02,5,174,14
4,4,2,410,4036,40130,2,1,0.28,4,154,15
4,4,2,407,796,40131,3,5,20.62,5.9,47,13
4,4,2,407,796,40131,1,1,0.06,1.6,37,13
4,4,2,407,796,40131,2,1,3.79,0.6,30,17
4,4,2,407,796,40132,1,1,0.15,1.4,37,13
4,4,2,407,796,40132,2,1,0.24,1.3,36,17
4,4,2,407,796,40132,3,1,0.28,1.5,36,17
4,4,2,407,796,40133,1,1,0.04,1.2,34,18
4,4,2,407,796,40133,2,1,0.08,1.8,35,14
4,4,2,407,796,40134,2,1,0.1,1.5,35,15
4,4,2,407,796,40134,3,1,0.91,1.2,36,15
4,4,2,407,796,40134,1,1,0.01,1.2,35,18
4,4,2,407,796,40135,3,5,35.61,2.4,59,14
4,4,2,407,796,40135,2,1,9.34,3.4,39,13
4,4,2,407,796,40135,4,1,9.47,2.1,45,13
4,4,2,407,796,40135,1,5,35.63,1.3,64,16
4,4,2,407,796,40136,3,4,23.91,1.3,53,17
4,4,2,407,796,40136,1,4,23.89,1.2,53,17
4,4,2,407,796,40136,2,4,23.86,1.2,52,18
4,4,2,407,796,40137,1,1,0.01,1,34,20
4,4,2,407,796,40137,2,1,0.02,1,34,20
4,4,2,407,796,40138,2,1,0.3,2.1,37,13
4,4,2,407,796,40138,3,1,0.11,1.5,36,14
4,4,2,407,796,40138,4,1,0.06,1.7,36,14
4,4,2,407,796,40138,1,2,0.27,1.8,37,14
4,4,2,407,796,40139,1,1,0.01,1.8,36,14
4,4,2,407,796,40139,2,1,0.03,1.8,36,14
4,4,2,407,796,40140,3,2,0.3,1.8,37,14
4,4,2,407,796,40140,2,1,0.26,1.7,38,13
4,4,2,407,796,40140,1,1,0.23,1.8,39,13
4,4,1,410,3192,40141,1,1,0.16,2,179,13
4,4,1,410,3192,40141,3,1,0.11,4,176,14
4,4,1,410,3192,40141,2,1,0.12,3.7,176,14
4,4,1,410,3192,40142,1,1,0.31,2.5,182,14
4,4,1,410,3192,40144,4,1,0.11,2.4,175,14
4,4,1,410,3192,40144,3,1,0.2,3.5,173,13
4,4,1,410,3192,40144,1,1,0.19,1.6,176,14
4,4,1,410,3192,40144,2,1,0.18,0.9,176,14
4,4,1,410,3192,40146,4,1,0.24,4.3,176,14
4,4,1,410,3192,40146,2,1,0.08,2.7,175,14
4,4,1,410,3192,40146,1,1,0.18,1.1,176,14
4,4,1,410,3192,40146,3,1,0.95,6.8,131,14
4,4,1,410,3192,40147,1,1,0.03,2.6,177,13
4,4,1,410,3192,40148,1,1,0.02,2.3,178,13
4,4,1,410,3192,40149,1,1,0.03,3.2,178,13
4,4,1,410,3192,40149,2,1,0.14,1.4,176,14
4,4,1,410,3414,40151,1,1,1.95,2.5,174,13
4,4,1,410,3414,40152,1,1,0.08,5.9,164,16
4,4,1,410,3414,40154,1,1,0.04,3.8,169,16
4,4,1,410,3414,40155,2,1,0.07,5.9,164,16
4,4,1,410,3414,40155,1,1,0.1,5.9,163,13
4,4,1,410,3414,40158,1,1,0.05,3.1,169,15
4,4,1,410,3414,40159,1,1,0.01,2.1,159,16
4,4,1,401,738,40161,2,1,0.03,1.4,341,14
4,4,1,401,738,40161,1,1,0.03,1.5,341,14
4,4,1,401,738,40163,2,1,0.02,1.3,341,16
4,4,1,401,738,40163,1,1,0.02,1.3,341,16
4,4,1,401,738,40164,1,1,0.02,1,340,16
4,4,1,401,738,40165,1,1,0.03,1.3,342,14
4,4,1,401,738,40166,1,1,0.02,1.8,340,17
4,4,1,401,738,40168,1,1,0.02,2,341,15
4,4,1,401,738,40169,1,1,0.01,3.2,341,13
4,4,1,401,738,40170,1,1,0.01,3.3,341,13
4,4,1,421,800,40172,2,1,0,1.1,135,14
4,4,1,421,800,40172,1,1,0.02,1.3,134,14
4,4,1,421,800,40173,1,5,92.18,3.1,129,17
4,4,1,421,800,40173,2,5,92.2,2.9,129,17
4,4,1,421,800,40174,2,1,0.01,1.2,135,14
4,4,1,421,800,40174,1,1,0.01,1.1,135,14
4,4,1,421,800,40176,1,1,1.57,5.9,118,14
4,4,1,421,800,40177,3,1,0.5,4.4,131,12
4,4,1,421,800,40177,1,1,0.01,2.1,134,13
4,4,1,421,800,40177,2,1,0.44,4.5,132,13
4,4,1,421,800,40178,2,1,0.24,1.8,132,14
4,4,1,421,800,40178,1,1,0.26,2.5,132,14
4,4,1,411,1486,40181,1,1,0.02,1.2,139,15
4,4,1,411,1486,40182,2,1,0.01,1.4,140,14
4,4,1,411,1486,40182,3,1,0.03,1.4,139,15
4,4,1,411,1486,40182,1,1,0.11,2.4,143,13
4,4,1,411,1486,40184,1,3,1.15,3.8,138,14
4,4,1,411,1486,40186,1,1,0.02,1.3,139,15
4,4,1,411,1486,40187,1,1,0.06,2,141,13
4,4,1,411,1486,40188,1,1,0.03,1.8,141,13
4,4,1,411,1486,40189,1,1,2.25,3.9,76,14
4,4,1,411,1486,40189,2,1,2.21,4.1,77,13
4,4,1,411,1486,40190,1,1,0.03,1.4,143,14
4,4,2,401,2106,40191,1,1,0.39,3.7,219,13
4,4,2,401,2106,40191,2,2,0.1,6.1,224,13
4,4,2,401,2106,40192,1,1,0.03,4.4,220,15
4,4,2,401,2106,40192,2,1,0.03,4.4,220,15
4,4,2,401,2106,40193,1,1,0.02,5.1,217,17
4,4,2,401,2106,40193,2,1,0.02,5,217,17
4,4,2,401,2106,40194,1,1,0.04,4.5,220,13
4,4,2,401,2106,40194,2,1,0.05,4.5,220,14
4,4,2,401,2106,40195,1,1,0.06,5,219,14
4,4,2,401,2106,40197,1,2,0.48,6.4,239,13
4,4,2,401,2106,40198,2,1,0.05,3.3,217,13
4,4,2,401,2106,40198,1,1,0.03,3.9,219,13
4,4,2,401,2106,40199,1,1,0.02,3,216,14
4,4,2,401,2106,40199,2,1,0.4,2.7,215,18
4,4,2,401,2106,40200,1,2,0.48,6.4,239,13
4,4,2,401,2106,40200,2,2,0.08,6.1,224,13
4,4,2,401,2106,40200,3,1,0.01,6.6,222,16
4,4,2,402,1080,40201,3,1,1.72,4.7,74,12
4,4,2,402,1080,40201,2,1,1.73,4.2,75,12
4,4,2,402,1080,40201,1,1,1.73,4.3,75,12
4,4,2,402,1080,40202,1,1,0.18,4.8,84,13
4,4,2,402,1080,40202,2,1,0.04,1.9,85,13
4,4,2,402,1080,40204,1,1,1.06,4,84,13
4,4,2,402,1080,40206,1,1,0.15,4.2,82,12
4,4,2,402,1080,40206,2,1,0.09,2.5,83,13
4,4,2,402,1080,40207,1,1,0.05,2.2,82,13
4,4,2,402,1080,40208,1,1,0.14,4.3,81,12
4,4,2,402,1080,40209,1,1,0.46,3.3,81,13
4,4,2,402,1080,40209,2,1,0.41,2.2,83,13
4,4,2,402,1080,40210,1,1,1.1,4.8,69,12
4,4,2,403,836,40211,1,1,2.56,0,24,31
4,4,2,403,836,40211,2,1,2.49,0.1,24,33
4,4,2,403,836,40212,1,1,2.51,0,24,36
4,4,2,403,836,40213,1,1,2.77,1.1,25,14
2,5,2,506,830,50001,1,1,0.02,3.5,577,13
2,5,2,506,830,50001,2,1,0.75,1,581,14
2,5,2,506,830,50002,1,1,0.04,3.8,576,12
2,5,2,506,830,50002,2,1,0.15,1,580,14
2,5,2,506,830,50004,1,1,1.32,2.7,597,14
2,5,2,506,830,50005,1,1,2.12,3.7,581,16
2,5,2,506,830,50006,1,1,1.75,3,577,13
2,5,2,506,830,50006,2,1,1.77,2.7,578,13
2,5,2,506,830,50007,2,1,0.28,3.7,571,14
2,5,2,506,830,50007,1,1,0.39,3.3,573,13
2,5,2,506,830,50008,1,1,0.14,3.9,575,13
2,5,2,506,830,50008,2,1,0.21,3.3,573,13
2,5,2,506,830,50009,2,1,1.45,1.1,594,14
2,5,2,506,830,50009,3,1,0.29,2.4,570,16
2,5,2,506,830,50009,1,1,1.23,1,591,17
2,5,2,506,830,50010,1,1,0.48,3,579,15
2,5,1,502,2194,50016,3,1,4.92,1.7,574,13
2,5,1,502,2194,50016,1,1,4.33,1.3,579,18
2,5,1,502,2194,50016,2,1,4.28,8,589,12
2,5,2,515,18,50021,1,1,0.12,2.4,627,16
2,5,2,515,18,50021,4,1,0.14,1.8,628,15
2,5,2,515,18,50021,2,1,0.76,1,632,14
2,5,2,515,18,50021,3,1,0.61,1.3,629,20
2,5,2,515,18,50022,3,1,0.78,4.9,640,13
2,5,2,515,18,50022,1,1,0.59,1.1,634,14
2,5,2,515,18,50022,2,1,0.73,8.3,642,13
2,5,2,515,18,50023,2,1,0.82,4.4,641,13
2,5,2,515,18,50023,1,1,0.68,0.8,633,14
2,5,2,515,18,50023,3,1,0.66,2.1,643,13
2,5,2,515,18,50024,1,2,0.77,1.1,643,15
2,5,2,515,18,50024,3,2,0.77,1.1,643,15
2,5,2,515,18,50024,2,1,0.75,3.1,642,13
2,5,2,515,18,50025,4,1,0.43,16.3,628,12
2,5,2,515,18,50025,3,1,0.39,2,629,14
2,5,2,515,18,50025,1,1,0.76,1.1,632,14
2,5,2,515,18,50025,2,1,0.2,2.2,629,13
2,5,2,515,18,50026,2,1,0.3,1.9,628,13
2,5,2,515,18,50026,1,1,0.56,2.1,628,16
2,5,2,515,18,50027,2,1,1.03,2.8,648,13
2,5,2,515,18,50027,1,1,0.81,3.1,643,14
2,5,2,515,18,50028,1,1,0.83,3,639,15
2,5,2,515,18,50028,2,1,0.76,1.8,637,16
2,5,2,515,18,50029,1,1,0.35,2.1,635,15
2,5,2,515,18,50030,3,1,1.09,2.6,649,13
2,5,2,515,18,50030,2,1,0.4,2.1,630,14
2,5,2,515,18,50030,1,1,0.53,2,629,14
2,5,2,502,3878,50031,1,1,1.45,2.1,470,13
2,5,2,502,3878,50031,2,1,0.24,4.6,460,17
2,5,2,502,3878,50032,3,1,0.35,5.1,458,18
2,5,2,502,3878,50032,2,1,0.03,4.9,456,15
2,5,2,502,3878,50032,1,1,0.62,3.6,465,14
2,5,2,502,3878,50032,4,1,0.54,0.7,466,15
2,5,2,502,3878,50033,3,1,0.87,3.2,463,14
2,5,2,502,3878,50033,2,1,0.98,1.5,461,24
2,5,2,502,3878,50033,1,1,1.1,0.4,461,33
2,5,2,502,3878,50034,2,1,6.01,1,482,14
2,5,2,502,3878,50034,1,1,5.86,1.8,480,18
2,5,2,502,3878,50034,4,1,0.05,3.6,462,13
2,5,2,502,3878,50034,3,1,2.39,1.2,475,18
2,5,2,502,3878,50035,3,1,1.57,2.8,468,13
2,5,2,502,3878,50035,4,1,2.28,0.6,476,15
2,5,2,502,3878,50035,1,1,5.25,2.2,478,13
2,5,2,502,3878,50035,2,1,2.27,0.6,475,19
2,5,2,502,3878,50036,1,1,4.27,3,470,19
2,5,2,502,3878,50036,2,1,5.71,2.5,479,17
2,5,2,502,3878,50036,4,1,3.24,1.5,493,14
2,5,2,502,3878,50036,5,1,0.27,1.6,465,13
2,5,2,502,3878,50036,3,1,3.18,2.1,492,14
2,5,2,502,3878,50037,1,1,2.38,0.4,475,20
2,5,2,502,3878,50037,2,1,2.42,0.8,476,16
2,5,2,502,3878,50037,3,1,1.9,2.6,472,16
2,5,2,502,3878,50038,3,1,3.48,5.1,492,12
2,5,2,502,3878,50038,2,1,4.58,2.3,472,16
2,5,2,502,3878,50038,1,1,0.04,3.4,462,13
2,5,2,502,3878,50039,1,1,1.27,2.4,466,14
2,5,2,502,3878,50039,2,1,1.07,2.4,465,13
2,5,2,502,3878,50040,3,1,0.58,3,464,14
2,5,2,502,3878,50040,1,1,4.98,3.8,478,13
2,5,2,502,3878,50040,2,1,0.82,3.5,464,14
2,5,2,504,708,50042,3,1,0.83,0.5,451,15
2,5,2,504,708,50042,1,1,0.95,0.5,450,15
2,5,2,504,708,50042,2,1,0.59,0.4,452,15
2,5,2,504,708,50042,4,1,1.18,1.3,453,14
2,5,2,504,708,50043,1,1,0.92,1.4,451,17
2,5,2,504,708,50044,3,1,0.37,1.9,454,13
2,5,2,504,708,50044,2,1,0.63,1,453,17
2,5,2,504,708,50044,1,2,0.27,0.7,454,14
2,5,2,504,708,50045,1,1,1.31,1.3,453,15
2,5,2,504,708,50046,1,1,1,1,452,15
2,5,2,504,708,50047,1,1,0.87,1.3,454,14
2,5,2,504,708,50047,2,1,0.97,0.5,452,28
2,5,2,504,708,50048,2,1,0.37,1.9,454,13
2,5,2,504,708,50048,1,1,1.32,0.8,451,15
2,5,2,504,708,50049,1,1,0.44,0.8,453,14
2,5,2,504,708,50050,2,1,1.03,1,452,15
2,5,2,504,708,50050,3,1,0.86,1.3,454,14
2,5,2,504,708,50050,1,2,0.14,0.7,454,14
2,5,2,513,348,50051,1,1,0.22,5,332,13
2,5,2,513,348,50051,3,1,1.83,3.5,393,15
2,5,2,513,348,50051,5,1,1.43,8.3,340,13
2,5,2,513,348,50051,4,1,1.47,14.6,348,12
2,5,2,513,348,50051,2,1,1.9,2.7,399,14
2,5,2,513,348,50052,2,1,1.13,16.9,337,12
2,5,2,513,348,50052,1,1,0.79,6.6,385,12
2,5,2,513,348,50053,3,1,0.18,4.9,331,13
2,5,2,513,348,50053,2,1,1.4,10.6,334,12
2,5,2,513,348,50053,1,1,1.53,7.9,347,15
2,5,2,513,348,50054,2,1,1.82,2.1,399,14
2,5,2,513,348,50054,1,1,1.94,2,400,14
2,5,2,513,348,50054,3,1,0.59,13.6,351,13
2,5,2,513,348,50054,4,1,1.64,4.8,334,14
2,5,2,513,348,50055,2,1,1.48,7.1,341,13
2,5,2,513,348,50055,1,1,0.22,4.1,330,14
2,5,2,513,348,50056,3,1,0.15,9.6,338,14
2,5,2,513,348,50056,1,1,0.18,4,337,12
2,5,2,513,348,50056,2,1,0.25,2.4,329,15
2,5,2,513,348,50057,2,1,0.25,16,342,12
2,5,2,513,348,50057,1,1,0.05,4.7,341,12
2,5,2,513,348,50057,3,1,0.8,5.5,332,14
2,5,2,513,348,50058,3,1,1.44,10.8,339,12
2,5,2,513,348,50058,2,1,0.3,3.1,333,14
2,5,2,513,348,50058,1,1,0.13,4.3,341,13
2,5,2,513,348,50059,1,1,2.64,3,405,15
2,5,2,513,348,50059,2,1,0.86,3.3,382,13
2,5,2,513,348,50059,3,1,0.07,8.1,339,12
2,5,2,513,348,50060,1,1,0.02,4.8,340,12
2,5,2,513,348,50060,2,1,1.92,2.1,401,14
2,5,2,513,348,50060,3,1,2.26,1.3,401,15
2,5,2,514,710,50061,1,1,0.46,1.5,398,14
2,5,2,514,710,50062,1,1,0.6,1.5,397,15
2,5,2,514,710,50063,1,1,1.3,0.5,390,18
2,5,2,514,710,50063,2,1,0.65,2.4,398,14
2,5,2,514,710,50064,1,1,1.46,0.8,408,17
2,5,2,514,710,50065,2,1,0.75,0.9,391,17
2,5,2,514,710,50065,1,1,0.57,2.9,394,13
2,5,2,514,710,50066,1,1,0.54,2.2,398,13
2,5,2,514,710,50067,1,1,0.81,1.2,390,15
2,5,2,514,710,50067,2,1,0.28,2.7,393,18
2,5,2,514,710,50068,1,1,0.75,0.4,391,21
2,5,2,514,710,50069,1,1,0.64,0.5,391,16
2,5,2,514,710,50070,2,1,0.2,1.1,392,14
2,5,2,514,710,50070,1,1,0.65,0.7,391,16
2,5,2,501,60,50071,2,1,4.34,0.6,437,15
2,5,2,501,60,50071,1,1,0.43,2.6,382,14
