"zone","state","lga","sector","ea","hhid","qno1","qno2","hhno","tracked_obs"
3,36,3613,2,1066,360048,2,2,26,0
3,36,3613,2,1066,360049,2,2,29,0
3,36,3613,2,1066,360050,2,2,33,0
3,36,3610,2,1826,360051,2,2,1,0
3,36,3610,2,1826,360052,2,2,2,0
3,36,3610,2,1826,360053,2,2,4,0
3,36,3610,2,1826,360054,2,2,5,0
3,36,3610,2,1826,360055,2,2,6,0
3,36,3610,2,1826,360056,2,2,7,0
3,36,3610,2,1826,360057,2,2,9,0
3,36,3610,2,1826,360058,2,2,10,0
3,36,3610,2,1826,360059,2,2,11,0
3,36,3610,2,1826,360060,2,2,12,0
3,36,3601,2,1214,360061,2,2,1,0
3,36,3601,2,1214,360062,2,2,2,0
3,36,3601,2,1214,360063,2,2,3,0
3,36,3601,2,1214,360064,2,2,4,0
3,36,3601,2,1214,360065,2,2,5,0
3,36,3601,2,1214,360066,2,2,6,0
3,36,3601,2,1214,360067,2,2,7,0
3,36,3601,2,1214,360068,2,2,8,0
3,36,3601,2,1214,360069,2,2,9,0
3,36,3601,2,1214,360070,2,2,10,0
3,36,3612,1,1474,360071,2,2,1,0
3,36,3612,1,1474,360072,2,2,2,0
3,36,3612,1,1474,360073,2,2,4,0
3,36,3612,1,1474,360074,2,2,5,0
3,36,3612,1,1474,360075,2,2,7,0
3,36,3612,1,1474,360076,2,2,8,0
3,36,3612,1,1474,360077,2,2,9,0
3,36,3612,1,1474,360078,2,2,11,0
3,36,3612,1,1474,360079,2,2,12,0
3,36,3612,1,1474,360080,2,2,14,0
3,36,3606,2,1956,360081,2,2,2,0
3,36,3606,2,1956,360082,2,2,5,0
3,36,3606,2,1956,360083,2,2,8,0
3,36,3606,2,1956,360084,2,2,10,0
3,36,3606,2,1956,360085,2,2,13,0
3,36,3606,2,1956,360087,2,2,19,0
3,36,3606,2,1956,360088,2,2,22,0
3,36,3606,2,1956,360089,2,2,24,0
3,36,3606,2,1956,360090,2,2,27,0
1,37,3706,1,156,370017,1,1,8,0
1,37,3706,1,156,370019,1,1,10,0
1,37,3706,2,6,370031,1,1,2,0
1,37,3706,2,6,370032,1,1,6,0
1,37,3706,2,6,370033,1,1,10,0
1,37,3706,2,6,370034,1,1,14,0
1,37,3706,2,6,370035,1,1,18,0
1,26,2609,1,0,370036,,,,1
1,37,3706,2,6,370037,1,1,26,0
1,37,3706,2,6,370038,1,1,10,0
1,37,3706,2,6,370039,1,1,54,0
1,37,3706,2,6,370040,2,2,38,0
