"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11fq1a","s11fq1b","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq5","s11fq6","s11fq7","s11fq8","s11fq9","s11fq9b","s11fq10","s11fq11","s11fq11b","s11fq12","tracked_obs"
3,19,1925,1,2858,190107,2,1,"MAIZE",1080,80,2,4,,6,2012,400,1,1,1,"WHITE BEANS",4,2,2,,2,2,,2000,0
3,19,1925,1,2858,190107,2,2,"BEANS",1010,80,2,4,,6,2012,100,1,1,,,,,,,,,,,0
3,19,1925,1,2858,190107,3,1,"GROUND NUT",1060,127,2,4,,6,2012,250,1,1,2,,,,,,,,,,0
3,19,1925,1,2858,190107,3,2,"GUNEA CORN",1070,127,2,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1925,1,2858,190107,4,1,"GUNEA CORN",1070,109,2,4,,6,2012,600,1,2,1,"WHITE BEANS",4,2,2,,2,2,,2000,0
3,19,1925,1,2858,190107,4,2,"MILLET",1100,109,2,4,,6,2012,200,1,1,1,,,,,,,,,,0
3,19,1925,1,2858,190107,4,3,"BEANS",1010,109,2,4,,6,2012,100,1,1,1,,,,,,,,,,0
3,19,1925,1,2858,190108,1,1,"GUNEA CORN",1070,2,5,4,,6,2012,500,1,1,1,"KWANKWASO",1,1,1,,1,1,,2008,0
3,19,1925,1,2858,190108,1,2,"BEANS",1010,2,5,4,,6,2012,25,1,1,1,,,,,,,,,,0
3,19,1925,1,2858,190108,2,1,"GUNEA CORN",1070,1,5,4,,6,2012,200,1,1,1,"DAN MISIRA",1,1,1,,1,1,,2008,0
3,19,1925,1,2858,190108,2,2,"BEANS",1010,1,5,4,,6,2012,100,1,1,1,,,,,,,,,,0
3,19,1925,1,2858,190108,3,1,"GUNEA CORN",1070,175,2,4,,6,2012,350,1,1,1,"DAN MISIRA",1,1,1,,1,1,,2008,0
3,19,1925,1,2858,190108,3,2,"MILLET",1100,175,2,4,,6,2012,100,1,1,1,,,,,,,,,,0
3,19,1925,1,2858,190108,3,3,"BEANS",1010,175,2,4,,6,2012,25,1,1,1,,,,,,,,,,0
3,19,1925,1,2858,190109,1,1,"G/NUT",1060,3,5,4,,6,2012,400,1,2,2,,,,,,,,,,0
3,19,1925,1,2858,190109,1,2,"MILLET",1100,3,5,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1925,1,2858,190109,1,3,"MAIZE",1080,3,5,4,,6,2012,600,1,1,2,,,,,,,,,,0
3,19,1925,1,2858,190109,2,1,"BEANS",1010,2,5,4,,7,2012,200,1,1,1,"DANKAKA",2,2,2,,2,2,,2001,0
3,19,1925,1,2858,190109,2,2,"G/CORN",1070,2,5,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1925,1,2858,190109,2,3,"MAIZE",1080,2,5,4,,6,2012,600,1,1,2,,,,,,,,,,0
3,19,1925,1,2858,190109,3,1,"G/CORN",1070,2,5,4,,6,2012,600,1,1,2,,,,,,,,,,0
3,19,1925,1,2858,190109,3,2,"MILLET",1100,2,5,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,1,1,"G/CORN",1070,,,4,,5,2012,280,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,1,2,"TOMATOES",2260,,,4,,6,2012,200,16,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,1,3,"MAIZE",1080,,,4,,5,2012,950,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,1,4,"SOYA BEANS",2220,,,4,,5,2012,80,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,1,5,"MAIWA",1100,,,4,,5,2012,100,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,2,1,"BEANS",1010,,,4,,5,2012,80,1,1,1,"GAMA GARI",2,2,1,,2,1,,2011,0
3,19,1905,2,1290,190121,2,2,"G/CORN",1070,,,4,,5,2012,95,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,2,3,"MAIZE",1080,,,4,,5,2012,380,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,3,1,"G/CORN",1070,,,4,,5,2012,100,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,3,2,"MILLET",1100,,,4,,5,2012,95,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190121,3,3,"BEANS",1010,,,4,,5,2012,170,1,1,1,"BADAN KAMI",2,2,1,,1,1,,2010,0
3,19,1905,2,1290,190122,1,1,"G/NUT",1060,200,2,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190122,1,2,"MAIZE",1080,200,2,4,,6,2012,600,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190122,1,3,"G/CORN",1070,200,2,4,,6,2012,350,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190122,1,4,"BEANS",1010,200,2,4,,6,2012,200,1,1,1,"KWANKWASO",2,2,1,,1,1,,2011,0
3,19,1905,2,1290,190122,2,1,"G/CORN",1070,174,2,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190122,2,2,"ONION",2130,174,2,4,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190122,2,3,"B/NUT",2020,174,2,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190123,1,1,"G/CORN",1070,251,2,4,,6,2012,700,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190123,1,2,"MAIZE",1080,251,2,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190123,1,3,"MILLET",1100,251,2,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190123,2,1,"G/CORN",1070,117,2,4,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190123,2,2,"MAIZE",1080,117,2,4,,6,2012,600,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190124,1,1,"MAIZE",1080,,,2,,6,2012,800,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190124,1,2,"G/CORN",1070,,,2,,6,2012,700,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190124,1,3,"BEANS",1010,,,2,,8,2012,300,1,1,1,"DAN MISIRA",2,2,1,,2,1,,2000,0
3,19,1905,2,1290,190125,1,1,"G/CORN",1070,274,2,1,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190125,1,2,"G/NUT",1060,274,2,1,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190125,1,3,"BEANS",1010,274,2,1,,6,2012,200,1,1,1,"KWANKWASO",2,2,1,,1,1,,2011,0
3,19,1905,2,1290,190126,1,1,"MAIZE",1080,,,4,,6,2012,285,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190126,1,2,"MAIWA",1100,,,4,,6,2012,100,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190126,2,1,"G/CORN",1070,,,4,,6,2012,285,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190126,2,2,"MAIWA",1100,,,4,,6,2012,100,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190126,2,3,"BEANS",1010,,,4,,6,2012,170,1,1,1,"GAMA GARI",2,2,1,,2,1,,2009,0
3,19,1905,2,1290,190127,1,1,"MAIZE",1080,,,4,,6,2012,380,1,2,2,,,,,,,,,,0
3,19,1905,2,1290,190127,1,2,"G/CORN",1070,,,4,,6,2012,380,1,2,2,,,,,,,,,,0
3,19,1905,2,1290,190127,1,3,"BEANS",1010,,,4,,6,2012,170,1,2,1,"GAMA GARI",2,2,1,,2,1,,2008,0
3,19,1905,2,1290,190127,2,1,"MAIZE",1080,,,4,,6,2012,237.5,1,2,2,,,,,,,,,,0
3,19,1905,2,1290,190127,2,2,"G/CORN",1070,,,4,,6,2012,185,1,2,2,,,,,,,,,,0
3,19,1905,2,1290,190127,2,3,"BEANS",1010,,,4,,6,2012,85,1,2,1,"GAMA GARI",2,1,1,,1,1,,2010,0
3,19,1905,2,1290,190127,3,1,"MAIZE",1080,,,4,,6,2012,285,1,2,2,,,,,,,,,,0
3,19,1905,2,1290,190127,3,2,"MILLET",1100,,,4,,6,2012,100,1,2,2,,,,,,,,,,0
3,19,1905,2,1290,190127,3,3,"BEANS",1010,,,4,,6,2012,125,1,2,1,"GAMA GARI",2,2,1,,2,1,,2008,0
3,19,1905,2,1290,190128,1,1,"G/CORN",1070,,,2,,6,2012,400,,2,2,,,,,,,,,,0
3,19,1905,2,1290,190128,1,2,"MAIZE",1080,,,2,,6,2012,600,,2,2,,,,,,,,,,0
3,19,1905,2,1290,190128,1,3,"ONION",2130,,,2,,6,2012,300,,3,2,,,,,,,,,,0
3,19,1905,2,1290,190129,1,1,"MAIZE",1080,60,2,4,,6,2012,400,1,1,1,"DANKAKA",1,2,1,,2,1,,1998,0
3,19,1905,2,1290,190129,1,2,"BEANS",1010,60,2,4,,6,2012,100,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190129,2,1,"MAIZE",1080,170,2,4,,6,2012,500,1,1,1,"DANKAKA",1,2,1,,2,1,,1998,0
3,19,1905,2,1290,190129,2,2,"MILLET",1100,170,2,4,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190129,2,3,"BEANS",1010,170,2,4,,6,2012,50,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190129,3,1,"ONION",2130,38,2,4,,5,2012,600,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190129,3,2,"PEPPER",2140,38,2,4,,5,2012,500,1,1,2,,,,,,,,,,0
3,19,1905,2,1290,190130,1,1,"MAIZE",1080,250,2,2,,6,2012,1400,1,2,2,,,,,,,,,,0
3,19,1905,2,1290,190130,1,2,"G/CORN",1070,250,2,2,,6,2012,600,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190131,1,1,"G/CORN",1070,3,5,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190131,1,2,"MILLET",1100,3,5,4,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190131,2,1,"MILLET",1100,2,5,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190131,2,2,"G/NUT",1060,2,5,4,,6,2012,600,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190131,2,3,"TOMATOES",2260,2,5,4,,6,2012,150,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190132,1,1,"MILLET",1100,374,2,4,,6,2012,600,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190132,1,2,"G/CORN",1070,374,2,4,,6,2012,665,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190132,1,3,"BEANS",1010,374,2,4,,6,2012,255,1,2,1,"DANKAKA",2,2,1,,2,1,,2009,0
3,19,1910,2,808,190133,1,1,"G/CORN",1070,100,2,4,,6,2012,500,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190133,1,2,"MILLET",1100,100,2,4,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190133,1,3,"MAIZE",1080,100,2,4,,6,2012,450,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190133,2,1,"MAIZE",1080,150,2,4,,6,2012,500,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190133,2,2,"TOMATOES",2260,150,2,4,,6,2012,650,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190133,2,3,"PEPPER",2140,150,2,4,,6,2012,700,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190133,2,4,"BEANS",1010,150,2,4,,6,2012,100,1,1,1,"KWANKEASO",1,1,2,,1,1,,2008,0
3,19,1910,2,808,190134,1,1,"MAIZE",1080,,,4,,6,2012,285,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190134,1,2,"G/CORN",1070,,,4,,6,2012,190,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190134,1,3,"TOMATOES",2260,,,4,,6,2012,,,,2,,,,,,,,,,0
3,19,1910,2,808,190134,2,1,"BEANS",1010,,,4,,6,2012,85,1,2,1,"MAI FUTULA",2,1,1,,1,1,,2008,0
3,19,1910,2,808,190134,2,2,"TOMATOES",2260,,,4,,6,2012,,,,2,,,,,,,,,,0
3,19,1910,2,808,190134,2,3,"MAIZE",1080,,,4,,6,2012,285,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190134,3,1,"G/NUT",1060,,,4,,6,2012,200,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190134,3,2,"MILLET",1100,,,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190134,3,3,"BEANS",1010,,,4,,6,2012,85,1,2,1,"GAMA GARI",2,2,1,,2,1,,2004,0
3,19,1910,2,808,190135,1,1,"MILLET",1100,127,2,2,,6,2012,500,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190135,1,2,"G/CORN",1070,127,2,2,,6,2012,400,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190135,1,3,"MAIZE",1080,127,2,2,,6,2012,300,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190135,2,1,"G/NUT",1060,92,2,2,,6,2012,800,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190135,2,2,"G/CORN",1070,92,2,2,,6,2012,300,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190136,1,1,"MAIZE",1080,3,5,4,,6,2012,285,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190136,1,2,"MILLET",1100,3,5,4,,6,2012,200,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190136,1,3,"G/CORN",1070,3,5,4,,6,2012,190,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190136,2,1,"BEANS",1010,3,5,1,,6,2012,250,1,2,1,"GAMA GARI",2,2,1,,2,1,,2010,0
3,19,1910,2,808,190136,3,1,"SOYA BEANS",2220,2,5,4,,6,2012,200,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190136,3,2,"MAIZE",1080,2,5,4,,6,2012,255,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190138,1,1,"G/CORN",1070,200,2,4,,6,2012,600,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190138,1,2,"MAIZE",1080,200,2,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190138,1,3,"MILLET",1100,200,2,4,,6,2012,100,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190138,1,4,"TOMATOES",2260,200,2,4,,6,2012,120,1,1,2,,,,,,,,,,0
3,19,1910,2,808,190139,1,1,"MILLET",1100,,,2,,6,2012,1300,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190139,1,2,"BEANS",1010,,,2,,6,2012,300,1,2,1,"KWANKWASO",2,2,1,,2,2,,2010,0
3,19,1910,2,808,190139,2,1,"G/CORN",1070,,,2,,6,2012,700,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190140,1,1,"TOMATOES",2260,124,2,2,,6,2012,500,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190140,1,2,"MAIZE",1080,124,2,2,,7,2012,2500,1,3,2,,,,,,,,,,0
3,19,1910,2,808,190140,2,1,"MAIZE",1080,114,2,2,,6,2012,600,1,2,2,,,,,,,,,,0
3,19,1910,2,808,190140,2,2,"TOMATOES",2260,114,2,2,,7,2012,4000,1,3,2,,,,,,,,,,0
3,19,1908,2,284,190141,1,1,"G/CORN",1070,200,2,4,,6,2012,700,1,1,1,"DANKAKA",1,2,1,,2,1,,1999,0
3,19,1908,2,284,190141,1,2,"MILLET",1100,200,2,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190141,1,3,"BEANS",1010,200,2,4,,6,2012,50,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190141,2,1,"G/CORN",1070,171,2,4,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190141,2,2,"MILLET",1100,171,2,4,,6,2012,50,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190142,1,1,"G/CORN",1070,136,2,2,,6,2012,600,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190142,1,2,"MILLET",1100,136,2,2,,6,2012,400,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190142,2,1,"G/CORN",1070,109,2,2,,6,2012,500,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190142,2,2,"BEANS",1010,109,2,2,,6,2012,50,1,2,1,"DANKAKA",2,2,1,,2,1,,2010,0
3,19,1908,2,284,190143,1,1,"GUNEA CORN",1070,180,2,4,,6,2012,800,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190143,1,2,"MILLET",1100,180,2,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190143,1,3,"BEANS",1010,180,2,4,,6,2012,50,1,1,1,"DANKAKA",1,2,1,,2,1,,2005,0
3,19,1908,2,284,190143,2,1,"GUNEA CORN",1070,260,2,4,,6,2012,500,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190143,2,2,"MAIZE",1080,260,2,4,,6,2012,700,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190143,2,3,"BEANS",1010,260,2,4,,6,2012,50,1,1,1,"DANKAKA",1,2,1,,2,1,,2005,0
3,19,1908,2,284,190144,1,1,"MILLET",1100,,,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190144,1,2,"GUNEA CORN",1070,,,4,,6,2012,150,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190144,1,3,"BEANS",1010,,,4,,6,2012,85,1,1,1,"WHITE BEANS",2,1,1,,1,1,,2012,0
3,19,1908,2,284,190144,2,1,"SESAME",2040,,,4,,6,2012,160,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190144,2,2,"BREANS",1010,,,4,,6,2012,127.5,1,1,1,"WHITE BEANS",2,2,1,,2,1,,2012,0
3,19,1908,2,284,190145,1,1,"MILLET",1100,507,2,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190145,1,2,"G/CORN",1070,507,2,4,,6,2012,250,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190145,1,3,"BEANS",1010,507,2,4,,6,2012,100,1,1,1,"DAN MISIRA",2,2,1,,2,1,,2011,0
3,19,1908,2,284,190145,2,1,"G/CORN",1070,487,2,1,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190145,3,1,"G/CORN",1070,309,2,1,,6,2012,300,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190146,1,1,"MILET",1100,301,2,4,,6,2012,500,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190146,1,2,"BEANS",1010,301,2,4,,6,2012,100,1,1,1,"DANKAKA",1,2,1,,2,1,,2004,0
3,19,1908,2,284,190146,2,1,"G/CORN",1070,204,2,1,,6,2012,700,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190147,1,1,"MILLET",1100,,,2,,6,2012,1200,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190147,1,2,"GUNEA CORN",1070,,,2,,6,2012,1000,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190147,1,3,"BEANS",1010,,,2,,6,2012,200,1,2,1,"DANKAKA",2,2,1,,2,1,,2000,0
3,19,1908,2,284,190148,1,1,"GUNEA CORN",1070,49,2,4,,6,2012,200,1,1,1,"DAN MISIRA",1,2,1,,2,2,,2005,0
3,19,1908,2,284,190148,1,2,"MILLET",1100,49,2,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190148,1,3,"BEANS",1010,49,2,4,,6,2012,50,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190148,1,4,"GROUND NUT",1060,49,2,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1908,2,284,190149,1,1,"MILLET",1100,386,2,2,,6,2012,1400,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190149,1,2,"G/CORN",1070,386,2,2,,6,2012,800,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190149,1,3,"MAIZE",1080,386,2,2,,6,2012,600,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190149,1,4,"BEANS",1010,386,2,2,,8,2012,300,1,2,1,"DANKAKA",2,2,1,,2,2,,1999,0
3,19,1908,2,284,190150,1,1,"MILLET",1100,3,5,1,,6,2012,2000,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190150,1,2,"GUNEA CORN",1070,3,5,1,,6,2012,10000,1,2,2,,,,,,,,,,0
3,19,1908,2,284,190150,1,3,"BEANS",1010,3,5,1,,8,2012,6000,1,2,1,"DAN MISIRA",2,2,1,,2,1,,2005,0
3,19,1934,2,386,190151,1,1,"RICE",1110,2,5,1,,7,2012,800,1,1,2,,,,,,,,,,0
3,19,1934,2,386,190151,2,1,"G/CORN",1070,2,5,4,,6,2012,280,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190151,2,2,"MAIZE",1080,2,5,4,,6,2012,475,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190151,2,3,"SOYA BEANS",2220,2,5,4,,7,2012,100,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190151,3,1,"SOYA BEANS",2220,2,5,4,,7,2012,100,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190151,3,2,"G/CORN",1070,2,5,4,,6,2012,280,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190151,4,1,"SOYA BEANS",2220,1,5,4,,7,2012,100,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190151,4,2,"G/CORN",1070,1,5,4,,6,2012,280,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190152,1,1,"G/CORN",1070,113,2,4,,6,2012,500,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190152,1,2,"MILLET",1100,113,2,4,,6,2012,100,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190152,1,3,"SOYA BEANS",2220,11,2,4,,6,2012,200,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190152,2,1,"G/CORN",1070,95,2,4,,6,2012,300,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190152,2,2,"MAIZE",1080,95,2,4,,6,2012,400,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190153,1,1,"G/CORN",1070,145,2,4,,6,2012,500,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190153,1,2,"MILLET",1100,145,2,4,,6,2012,250,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190153,1,3,"MAIZE",1080,145,2,4,,6,2012,400,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190153,2,1,"GCORN",1070,101,2,4,,6,2012,350,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190153,2,2,"MAIZE",1080,101,2,4,,6,2012,500,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190153,2,3,"SOYA BEANS",2220,101,2,4,,6,2012,300,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190154,1,1,"MAIZE",1080,200,2,4,,6,2012,750,14,2,2,,,,,,,,,,0
3,19,1934,2,386,190154,1,2,"SOYA BEANS",2220,200,2,4,,6,2012,400,14,2,2,,,,,,,,,,0
3,19,1934,2,386,190154,1,3,"G/CORN",1070,200,2,4,,6,2012,400,14,2,2,,,,,,,,,,0
3,19,1934,2,386,190154,1,4,"MILLET",1100,200,2,4,,6,2012,200,14,2,2,,,,,,,,,,0
3,19,1934,2,386,190154,1,5,"BEANS",1010,200,2,4,,6,2012,100,14,2,1,"DANKAKA",1,2,1,,2,1,,2010,0
3,19,1934,2,386,190154,2,1,"G/CORN",1070,100,2,1,,6,2012,450,14,2,2,,,,,,,,,,0
3,19,1934,2,386,190154,3,1,"RICE",1110,61,2,1,,6,2012,1000,14,1,2,,,,,,,,,,0
3,19,1934,2,386,190156,1,1,"SOYA BEANS",2220,3,5,4,,7,2012,200,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190156,1,2,"RICE",1110,3,5,4,,7,2012,900,1,1,2,,,,,,,,,,0
3,19,1934,2,386,190156,2,1,"MAIZE",1080,2,5,4,,6,2012,400,1,1,2,,,,,,,,,,0
3,19,1934,2,386,190156,2,2,"BEANS",1010,2,5,4,,7,2012,200,1,2,1,"DANKAKA",2,2,1,,2,1,,2010,0
3,19,1934,2,386,190157,1,1,"MAIZE",1080,3,5,2,,6,2012,1200,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190157,1,2,"G/CORN",1070,3,5,2,,6,2012,800,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190157,1,3,"MILLET",1100,3,5,2,,6,2012,500,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190157,2,1,"G/CORN",1070,2,5,2,,6,2012,600,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190158,1,1,"MAIZE",1080,370,2,2,,6,2012,2000,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190158,1,2,"MILLET",1100,370,2,2,,6,2012,700,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190158,1,3,"G/CORN",1070,370,2,2,,6,2012,1000,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190158,2,1,"RICE",1110,260,2,1,,7,2012,800,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190159,1,1,"G/CORN",1070,4,5,2,,6,2012,760,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190159,1,2,"SOYA BEANS",2220,4,5,2,,6,2012,1300,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190159,1,3,"MAIZE",1080,4,5,2,,6,2012,285,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190159,1,4,"ONION",2130,4,5,2,,7,2012,800,1,3,2,,,,,,,,,,0
3,19,1934,2,386,190160,1,1,"RICE",1110,1,5,1,,7,2012,700,1,1,2,,,,,,,,,,0
3,19,1934,2,386,190160,2,1,"MAIZE",1080,1,5,4,,6,2012,385,1,2,2,,,,,,,,,,0
3,19,1934,2,386,190160,2,2,"G/CORN",1070,1,5,4,,6,2012,285,1,2,2,,,,,,,,,,0
3,19,1919,2,366,190161,1,1,"MAIZE",1080,5,5,2,,6,2012,2000,1,2,2,,,,,,,,,,0
3,19,1919,2,366,190161,1,2,"G/CORN",1070,5,5,2,,6,2012,1000,1,2,2,,,,,,,,,,0
3,19,1919,2,366,190161,1,3,"BEANS",1010,5,5,2,,8,2012,300,1,2,1,"DANMISIRA",2,2,2,,2,2,,1992,0
3,19,1919,2,366,190162,1,1,"MAIZE",1080,2,5,4,,6,2012,800,1,1,2,,,,,,,,,,0
3,19,1919,2,366,190162,1,2,"COTTON",1050,2,5,4,,6,2012,300,1,2,2,,,,,,,,,,0
3,19,1919,2,366,190162,1,3,"BEANS",1010,2,5,4,,6,2012,100,1,1,1,"SASAKAWA",1,1,1,,1,1,,2007,0
3,19,1919,2,366,190162,1,4,"OKRO",2120,2,5,4,,6,2012,200,1,1,2,,,,,,,,,,0
3,19,1919,2,366,190162,2,1,"MAIZE",1080,2,5,4,,6,2012,500,1,1,2,,,,,,,,,,0
3,19,1919,2,366,190162,2,2,"COTTON",1050,2,5,4,,6,2012,210,1,2,2,,,,,,,,,,0
3,19,1919,2,366,190162,2,3,"G/CORN",1070,2,5,4,,6,2012,450,1,1,2,,,,,,,,,,0
3,19,1919,2,366,190163,1,1,"COTTON",1050,262,2,4,,6,2012,,,,2,,,,,,,,,,0
3,19,1919,2,366,190163,1,2,"G/CORN",1070,262,2,4,,6,2012,285,1,2,2,,,,,,,,,,0
3,19,1919,2,366,190163,1,3,"G/NUT",1060,262,2,4,,6,2012,300,1,2,2,,,,,,,,,,0
3,19,1919,2,366,190163,1,4,"MAIWA",1100,262,2,4,,6,2012,190,1,2,2,,,,,,,,,,0
