"zone","state","lga","sector","ea","hhid","item_cd","s11ic2","s11iq1","s11iq2","s11iq3","s11iq4a","s11iq4b","s11iq5a","s11iq5b","s11iq6","s11iq7","s11iq8","s11iq9","s11iq10","s11iq11","s11iq12a","s11iq12b","s11iq13","s11iq14","s11iq15","s11iq16","s11iq17","s11iq18a","s11iq18b","s11iq19a","s11iq19b","s11iq20","s11iq21a","s11iq21b","s11iq21c","s11iq21d","s11iq22","s11iq23a","s11iq23b","s11iq24a","s11iq24b","s11iq24c"
2,2,212,2,956,20060,111,,1,35,12000,1,,1,,29,6,,,0,,,,,,0,0,,,,,,2,,,,,0,,,,,
2,2,212,2,956,20060,114,,1,14,500,1,,1,,4,10,,,0,,,,,,0,0,,,,,,2,,,,,0,,,,,
2,2,210,2,1300,20061,107,,1,3,60000,1,,1,,3,,,,,,,,,,,,,,,,,2,,,,,3,"N5",,4,6,7
2,2,210,2,1300,20061,110,,1,4,3000,1,,1,,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20061,112,,1,2,5000,1,,1,,,,,,2,2000,"N4",,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20061,114,,1,8,500,1,,1,,3,25,,,,,,,,,,,,,,,,1,4,20,,,,,,,,
2,2,210,2,1300,20062,110,,1,4,4000,1,,6,7,3,1,,,,,,,,,,,,,,,2,,,,,,,,,,,
2,2,210,2,1300,20062,113,,1,8,500,1,,2,12,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,1300,20063,105,,1,3,50000,1,,1,,1,2,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20063,106,,1,2,70000,1,,1,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20063,110,,1,15,5000,1,,1,,5,10,2,2,3,4000,"N6",,,,5,2,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20063,114,,1,40,500,1,,1,,26,30,,,,,,,3,,8,,,,,,5,2,,,,,,,,,,
2,2,210,2,1300,20064,107,,1,2,100000,1,,4,2,2,,,,,,,,,,,,,,,,,1,,,,,2,"N3",,4,8,
2,2,210,2,1300,20064,111,,1,10,10000,1,,5,1,6,3,,,,,,,,,,,,,,,,1,,2,,,1,,,,,
2,2,210,2,1300,20064,112,,1,4,2000,7,,,,4,3,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20064,114,,1,23,800,2,1,2,7,13,9,,,,,,,,,,3,,,,,2,2,,,,,,,,,,
2,2,210,2,1300,20065,114,,1,4,4000,1,,1,,1,2,,,,,,,,,,,,,,,4,2,,,,,2,,,,,
2,2,210,2,1300,20066,110,,1,2,6000,1,,1,3,5,3,,,,,,,,,,1,6000,"N6",,,,2,,,,,,,,,,
2,2,210,2,1300,20066,111,,1,6,8000,1,,1,2,3,3,,,,,,,,,,,,,,,,1,7,1,,,,,,,,
2,2,210,2,1300,20066,112,,1,1,3000,2,,,,,,,,1,1200,"N6",,,,,,,,,,,,,,,,,,,,,
2,2,210,2,1300,20066,114,,1,4,500,2,,2,3,11,7,,,,,,,,,,,,,,,2,2,,,,,,,,,,
2,2,210,2,1300,20067,110,,1,8,4000,1,,1,,2,2,,,,,,,,,,,,,,,1,2,,,,,2,,,,,
2,2,210,2,1300,20067,114,,1,9,500,1,,1,,1,1,,,,,,,,,,,,,,,4,2,,,,,2,,,,,
2,2,210,2,1300,20068,106,,1,1,80000,1,,1,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20068,111,,1,5,5000,2,,2,,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20068,112,,1,4,4000,2,,2,,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20068,114,,1,15,500,1,,1,,5,12,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20069,107,,1,4,50000,1,,1,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,1300,20069,110,,1,5,4000,1,,1,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,1300,20069,114,,1,2,550,2,,2,,4,2,,,,,,,,,,2,1100,"N2",,,,,,,,,,,,,,
2,2,210,2,1300,20070,107,,1,4,75000,1,,1,,4,,,,,,,,,,,,,,,,,2,,,,,4,"N6",,4,6,9
2,2,210,2,1300,20070,110,,1,5,3000,1,,1,,3,2,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20070,111,,1,7,6000,1,,1,,4,3,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,210,2,1300,20070,112,,1,1,800,2,,2,,,,,,1,600,,,,,,,,,,,,2,,,,,,,,,,
2,2,214,2,898,20072,105,,1,200,70000,1,,1,,0,10,5,2,0,,,,4,0,0,10,,,,15,4,1,4,2,,,52,"N6",,4,,
2,2,214,2,898,20072,111,,1,40,7000,1,,1,,0,6,4,2,0,,,,6,0,0,4,,,,2,2,1,4,1,,,6,"N6",,4,,
2,2,214,2,898,20073,110,,1,2,4000,5,,,,0,0,0,0,2,8000,"N2",,0,,0,0,,,,0,0,2,,,,,0,,,,,
2,2,214,2,898,20074,111,,1,6,8000,3,7,3,7,6,0,0,0,0,,,,0,0,0,0,,,,,0,2,,,,,0,"N3",,8,,
2,2,214,2,898,20074,114,,1,2,700,7,,7,,2,0,0,0,0,,,,0,0,0,0,,,,,0,2,,,,,0,,,,,
2,2,214,2,898,20075,105,,1,200,60000,1,,1,,192,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,63,"N6",,6,4,8
2,2,214,2,898,20078,111,,1,3,20000,1,,2,,5,2,0,0,0,,,,0,0,0,2,0,,,0,0,2,,,,,3,"N1",,3,8,9
2,2,215,1,8,20081,110,,1,2,600,2,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,215,1,8,20085,110,,1,10,5000,2,11,2,11,7,3,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,215,1,8,20086,114,,1,2,700,6,,6,,,,,,2,800,"N3",,,,,,,,,,,2,,,,,,,,,,
2,2,215,1,8,20087,110,,1,12,6000,2,10,2,10,10,2,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,215,1,8,20087,111,,1,18,12000,2,10,2,10,14,4,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,215,1,8,20088,112,,1,7,8000,1,,1,2,10,,,,,,,,,,,3,23000,"N4",,,,2,,,,,,,,,,
2,2,215,1,8,20088,114,,1,3,800,1,,1,2,11,,,,,,,,,,,8,6400,"N1",,,,2,,,,,,,,,,
2,2,215,1,8,20089,110,,1,4,4000,1,,1,,,,,,,,,,,,,,,,,,1,2,,,,,2,,,,,
2,2,215,1,8,20089,114,,1,5,800,1,,1,,,1,,,,,,,,,,,,,,,2,2,,,,,2,,,,,
2,2,215,1,8,20089,123,,1,1,1200,1,,1,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,
2,2,207,2,1302,20091,106,,1,3,100000,1,,1,,3,,,,,,,,,,,,,,,,,1,10,,4,,3,"N5",,10,4,
2,2,207,2,1302,20092,107,,1,4,60000,1,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,207,2,1302,20092,110,,1,8,4000,1,2,3,,8,2,,,,,,,,,,2,11500,"N2",,,,,,,,,,,,,,
2,2,207,2,1302,20092,114,,1,9,450,1,3,2,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,207,2,1302,20092,120,,1,5,500,1,,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,207,2,1302,20093,110,,1,8,10000,1,,1,,,,,,,,,,,,,,,,,,,2,,,,,,"N4",,4,,
2,2,207,2,1302,20093,114,,1,30,1200,1,,1,,2,2,,,,,,,,,,,,,,,4,1,4,,,,4,"N4",,4,,
2,2,207,2,1302,20095,110,,1,4,8000,1,2,,,2,2,,,,,,,,,,,,,,,,2,,,,,2,,,,,
2,2,207,2,1302,20095,111,,1,5,10000,1,,,,4,1,,,,,,,,,,,,,,,,2,,,,,2,,,,,
2,2,207,2,1302,20095,114,,1,21,600,1,2,,,9,14,,,,,,,,,3,8,5200,"N3",,,2,2,,,,,2,,,,,
2,2,207,2,1302,20095,118,,1,5,800,1,,,,1,4,,,,,,,,,,,,,,,,2,,,,,2,,,,,
2,2,207,2,1302,20096,105,,1,1,60000,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,207,2,1302,20096,110,,1,2,3000,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,207,2,1302,20096,114,,1,6,500,1,,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,207,2,1302,20098,107,,1,4,40000,1,,1,,4,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,207,2,1302,20098,110,,1,12,5000,1,,1,,4,6,2,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,207,2,1302,20098,111,,1,1,6000,1,,1,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,207,2,1302,20098,114,,1,40,500,1,,1,,25,25,6,,,,,,2,,3,,,,,,,2,,,,,,,,,,
2,2,207,2,1302,20099,105,,1,2,50000,1,,1,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,207,2,1302,20099,119,,1,3,800,1,,1,,2,1,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,205,2,712,20101,110,,1,17,5000,1,,1,,12,10,0,0,0,,,,0,0,2,3,15000,"N2",,0,0,2,,,,,0,,,,,
2,2,205,2,712,20101,114,,1,25,600,1,,1,,10,21,0,0,0,,,,0,0,3,0,,,,0,3,2,,,,,2,,,,,
2,2,205,2,712,20102,105,,1,6,50000,1,,1,,6,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
2,2,205,2,712,20102,110,,1,13,4000,1,,4,5,6,4,0,0,0,,,,0,0,0,0,,,,0,0,1,8,3,,,0,,,,,
2,2,205,2,712,20102,114,,1,15,500,2,8,2,8,5,8,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,0,,,,,
2,2,205,2,712,20103,110,,1,2,400,1,,1,,4,2,0,0,0,,,,0,0,0,4,8500,"N2",,0,0,2,,,,,0,,,,,
2,2,205,2,712,20104,110,,1,13,7000,1,2,1,2,0,3,0,0,0,,,,0,0,2,0,,,,0,1,2,,,,,0,,,,,
2,2,205,2,712,20104,114,,1,22,700,2,,2,,0,6,0,0,0,,,,0,0,4,0,,,,0,4,2,,,,,0,,,,,
2,2,205,2,712,20106,111,,1,8,8000,1,,1,,0,1,0,0,0,,,,0,0,0,1,8000,,,1,0,2,,,,,2,"N3",,4,,
2,2,205,2,712,20106,114,,1,10,700,1,,1,,0,3,0,0,0,,,,0,0,1,0,,,,0,0,2,,,,,0,,,,,
2,2,205,2,712,20107,110,,1,8,5000,1,2,1,2,6,,,,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
2,2,205,2,712,20107,114,,1,3,600,1,,2,,13,,,,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
2,2,205,2,712,20107,123,,1,2,1500,1,,1,,2,,,,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
2,2,205,2,712,20108,110,,1,3,3500,1,,2,,1,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
2,2,205,2,712,20108,114,,1,4,400,6,,6,2,1,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
2,2,205,2,712,20110,114,,1,25,800,2,,2,,15,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
2,2,218,2,1592,20111,105,,1,5,30000,1,,1,2,8,3,,,,,,,,,,3,95000,"N1",,,,2,,,,,5,,,,,
2,2,218,2,1592,20111,106,,1,4,50000,1,,1,3,6,,2,,,,,,,,2,,,,,,,2,,,,,4,"N4",,4,,
2,2,218,2,1592,20111,110,,1,10,5000,1,,1,4,18,8,,,,,,,,,4,2,11000,"N2",,,,2,,,,,,,,,,
2,2,218,2,1592,20111,111,,1,10,6000,1,,1,4,14,4,,,,,,,,,2,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20111,114,,1,10,400,1,,1,,25,15,,,,,,,6,,3,4,2000,"N3",,,2,2,,,,,,,,,,
2,2,218,2,1592,20112,110,,1,5,5000,1,,1,,3,2,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20112,111,,1,1,70000,1,,1,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20112,114,,1,10,600,1,,1,2,3,8,,,,,,,,,,1,800,"N3",,,,2,,,,,,,,,,
2,2,218,2,1592,20113,107,,1,2,90000,1,,,,,,,,,,,,,,,,,,,,,2,,,,,2,"N1",,4,6,2
2,2,218,2,1592,20113,110,,1,25,6000,4,5,5,9,,19,,,,,,,,,,3,21000,"N1",,,,2,,,,,25,,,4,6,2
2,2,218,2,1592,20113,111,,1,7,5000,4,5,5,9,,4,,,,,,,,,,2,18500,"N1",,,,2,,,,,7,,,4,6,2
2,2,218,2,1592,20113,114,,1,52,500,5,9,5,9,,28,,,,,,,,,,6,4200,,,,2,2,,,,,,"N1",,1,2,
2,2,218,2,1592,20114,101,,1,16,30000,1,,1,,10,6,,,,,,,,,,,,,,,,2,,,,,16,"N6",,4,5,10
2,2,218,2,1592,20114,102,,1,10,40000,1,,1,,7,3,,,,,,,,,,,,,,,,2,,,,,10,"N6",,4,5,10
2,2,218,2,1592,20114,106,,1,5,65000,1,,1,,5,,,,,,,,,,,,,,,,,2,,,,,5,"N6",,4,5,10
2,2,218,2,1592,20114,107,,1,4,70000,1,,1,,5,,,,,,,,,,,,,,,,,2,,,,,4,"N6",,4,5,10
2,2,218,2,1592,20114,110,,1,20,6000,1,,1,,14,6,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20114,111,,1,40,12000,1,,1,,25,15,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20114,114,,1,50,500,1,,1,,20,30,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20114,118,,1,44,1000,1,,1,,4,40,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20115,105,,1,1,60000,1,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20115,110,,1,3,10000,1,,1,,,2,1,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20115,114,,1,10,900,1,,1,,,4,0,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20116,107,,1,2,75000,1,,9,,2,,,,,,,,,,,,,,,,,2,,,,,2,"N7",,4,10,5
2,2,218,2,1592,20116,110,,1,70,6000,1,,9,,57,13,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20116,111,,1,100,10000,1,,9,,92,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,2,218,2,1592,20116,114,,1,40,1000,1,,2,,10,40,,,,,,,,,,,,,,,10,,,,,,,,,,,
2,2,218,2,1592,20116,118,,1,30,1000,1,,3,,12,45,,,,,,,,,,,,,,,,1,2,27,,,,,,,,
2,2,218,2,1592,20117,105,,1,5,60000,1,,1,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,
2,2,218,2,1592,20117,114,,1,50,600,1,,1,,,10,,,,,,,,,3,,,,,4,,2,,,,,2,,,,,
2,2,218,2,1592,20118,101,,1,2,15000,1,2,1,2,0,2,,,,,,,,,,,,,,,,2,,,,,2,"N1",,4,8,9
2,2,218,2,1592,20118,102,,1,3,10000,1,2,1,2,0,2,,,,,,,,,,,,,,,,2,,,,,3,"N1",,4,8,9
2,2,218,2,1592,20118,103,,1,2,40000,1,2,1,2,2,,,,,,,,,,,,,,,,,2,,,,,2,"N1",,4,8,9
2,2,218,2,1592,20118,104,,1,2,40000,1,2,1,2,2,,,,,,,,,,,,,,,,,2,,,,,2,"N1",,4,8,9
2,2,218,2,1592,20118,105,,1,5,60000,1,2,1,2,5,,,,,,,,,,,,,,,,,2,,,,,5,"N1",,4,8,9
2,2,218,2,1592,20118,106,,1,1,100000,1,2,1,2,1,,,,,,,,,,,,,,,,,2,,,,,1,"N1",,4,8,9
2,2,218,2,1592,20118,107,,1,2,80000,1,2,1,2,2,,,,,,,,,,,,,,,,,2,,,,,2,"N1",,4,8,9
2,2,218,2,1592,20118,110,,1,11,6000,1,,1,2,6,5,,,,,,,,,,,,,,,,1,4,1,8,1,11,"N1",,4,8,9
2,2,218,2,1592,20118,114,,1,24,,,,,,,,,,,,,,,,,9,5500,"N1",,,3,2,,,,,2,,,,,
2,2,218,2,1592,20119,105,,1,20,50000,,,,,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,20119,110,,1,20,3000,,,,,25,5,,,,,,,,,,,30000,"N2",,,,,,,,,,,,,,
2,2,218,2,1592,20119,111,,1,15,4000,,,,,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,20119,114,,1,30,300,,,,,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,20120,110,,1,3,5000,1,,1,,4,,,,,,,,,,,1,5000,"N2",,,,2,,,,,,,,,,
2,2,218,2,1592,20120,114,,1,30,400,1,,1,,35,25,,,,,,,,,15,5,2500,"N3",,,5,2,,,,,,,,,,
5,3,331,1,2322,30001,114,"CHICKEN-LOCAL",1,14,1500,2,,2,,1,8,0,0,0,300,"N2",,0,0,2,0,,,,,2,2,,,,,0,,,,,
5,3,331,1,516,30011,112,"PIG",1,6,15000,1,,1,,10,0,0,0,0,,,,0,1,0,3,60000,"N2",,0,0,2,,,,,2,"N3",,,,
5,3,331,1,516,30020,110,"GOAT",1,5,10000,6,,6,,4,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
5,3,331,1,516,30020,114,"CHICKEN-LOCAL",1,26,800,6,,6,,16,16,0,0,0,,,,0,0,6,0,,,,0,0,2,,,,,2,,,,,
5,3,309,2,478,30032,110,"GOAT",1,2,7000,2,,2,,1,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
5,3,309,2,478,30033,110,"GOAT",1,8,5000,2,,2,,6,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,309,2,478,30033,115,"CHICKEN BROILER",1,69,1000,1,,1,,0,0,0,0,400,48000,"N2",,15,0,0,300,300000,"N3","N4",0,16,1,8,,,,400,"N2",,8,4,
5,3,309,2,478,30040,110,"GOAT",1,6,8500,2,,2,4,4,2,0,0,0,,"N1",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,309,2,478,30040,114,"CHICKEN-LOCAL",1,12,650,2,,2,,5,7,0,0,0,,"N2",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,307,1,634,30042,110,"GOAT",1,2,10000,1,,2,,1,1,1,0,0,,,,1,0,0,0,,,,0,0,,,,,,0,,,,,
5,3,307,1,634,30049,115,"CHICKEN COCKERY",1,46,1000,1,,1,,0,0,0,0,50,25000,"N3",,0,0,4,0,,,,0,0,2,,,,,0,,,,,
5,3,321,2,364,30052,110,"GOAT",1,8,8000,1,2,1,2,3,3,2,0,0,0,,,0,0,0,0,0,,,0,0,2,,,,,0,,,,,
5,3,321,2,364,30056,112,"PIG",1,49,20000,1,,1,,9,70,0,0,0,,,,0,0,0,30,120000,"N5","N6",0,0,2,,,,,34,"N7",,9,,
5,3,321,2,364,30057,114,"CHICKEN LOCAL",1,7,800,2,,2,,4,0,0,0,3,2400,"N1",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,321,2,364,30057,115,"CHICKEN BROILER",1,40,1300,1,,1,,20,0,0,0,20,2000,"N5",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,321,2,364,30058,113,"CHICKEN-LOCAL",1,30,700,2,1,2,1,10,20,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,321,2,364,30060,110,"GOAT",1,5,10000,1,,1,,5,2,0,0,0,,,,0,0,0,1,0,,,0,1,2,,,,,0,,,,,
5,3,329,2,696,30061,114,"CHICKEN LOCAL",1,12,,2,,2,,4,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,329,2,696,30062,110,"GOAT",1,2,15000,1,,1,,2,,0,0,0,,"N4",,0,0,0,0,,,,0,0,2,,,,,2,,,,,
5,3,329,2,696,30062,114,"CHICKEN LOCAL",1,16,1200,1,,1,,16,7,0,0,0,,"N4",,0,0,0,0,,,,2,0,2,,,,,2,,,,,
5,3,329,2,696,30067,110,"GOAT",1,3,8000,2,,2,,2,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,329,2,696,30067,114,"CHICKEN LOCAL",1,10,700,2,,2,,4,6,0,0,0,,,,0,0,0,0,,,,0,0,,,,,,0,,,,,
5,3,329,2,696,30070,114,"CHICKEN LOCAL",1,6,600,2,,2,,2,5,0,0,0,,,,0,0,1,0,,,,0,0,2,,,,,0,,,,,
5,3,323,2,580,30072,110,"GOAT",1,11,15000,1,,1,,10,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,323,2,580,30073,110,"GOAT",1,2,20000,1,,1,,1,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,323,2,580,30074,110,"GOAT",1,4,10000,2,,2,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,323,2,580,30074,115,"CHICKEN LOCAL",1,18,700,2,,2,,8,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,323,2,580,30076,114,"CHICKEN LOCAL",1,10,700,2,,2,,2,26,0,0,0,,,,0,0,15,0,,,,0,3,2,,,,,0,,,,,
5,3,323,2,580,30077,114,"CHICKEN LOCAL",1,5,1500,2,,2,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,323,2,580,30078,110,"GOAT",1,5,5000,1,,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,323,2,580,30078,114,"CHICKEN LOCAL",1,4,800,,2,,2,1,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,318,2,1136,30084,114,"CHICKEN LOCAL",1,5,650,2,,2,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,318,2,1136,30090,110,"GOAT",1,11,10000,2,,2,,6,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,318,2,1136,30090,114,"CHICKEN LOCAL",1,17,700,2,,2,,10,9,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,0,,,,,
5,3,313,2,70,30093,113,"LOCAL CHICKEN",1,30,600,1,2,1,2,10,20,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
5,3,313,2,70,30097,110,"GOAT",1,4,10000,,,,,4,0,,,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,313,2,70,30097,114,"CHICKEN BROILER",1,6,1000,,,,,3,3,,,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,313,2,70,30099,114,"CHICKEN LOCAL",1,5,700,2,,2,,0,0,0,0,5,1500,"N3",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,301,1,1198,30109,112,"16",1,15,4200,1,,1,,5,16,0,0,0,,,,0,0,0,6,29000,"N2","N3",0,0,2,,,,,0,,,,,
5,3,326,2,74,30111,114,"CHICKEN LOCAL",1,25,1000,1,,1,,15,21,1,0,0,,,,0,0,7,0,,,,0,5,2,,,,,0,,,,,
5,3,326,2,74,30113,115,"CHICKEN BROILER",1,19,1000,1,,1,,0,0,0,0,19,2280,"N5",,0,0,0,0,,,,0,0,2,,,,,19,"N6",,4,7,
5,3,326,2,74,30119,114,"CHICKEN LOCAL",1,4,600,2,,2,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,326,2,74,30120,116,"CHICKEN COCKERY",1,20,1000,3,,3,,20,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,1542,30122,110,"GOAT",1,5,7000,2,,2,,0,0,2,0,3,15000,"N1","N2",0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,1542,30122,114,"CHICKEN LOCAL",1,2,700,2,,2,,0,0,0,0,2,800,"N3",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,1542,30123,110,"GOAT",1,1,7500,2,,2,,0,0,0,0,1,5000,"N4",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,1542,30124,110,"GOAT",1,3,7000,1,,1,,2,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,1542,30124,114,"CHICKEN LOCAL",1,5,600,1,,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,1542,30128,114,"CHICKEN LOCAL",1,20,600,1,,2,,10,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,1542,30130,110,"GOAT",1,8,5000,1,2,2,,4,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,312,2,20,30132,110,"GOAT",1,4,800,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,312,2,20,30133,110,"GOAT",1,3,8000,2,,2,,0,0,2,0,1,4500,"N3",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,312,2,20,30133,115,"CHICKEN BROILER",1,5,1000,2,,2,,0,0,0,0,5,1000,"N3",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,312,2,20,30134,110,"GOAT",1,5,7000,2,,5,,0,0,2,0,3,12000,"N2","N3",0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,312,2,20,30135,110,"GOAT",1,2,8000,3,,2,,1,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,312,2,20,30135,114,"CHICKEN LOCAL",1,2,600,2,,2,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,4,30142,110,"GOAT",1,1,8000,2,,2,,0,0,0,0,1,4500,"N1",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,4,30143,110,"GOAT",1,3,5000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,4,30145,110,"GOAT",1,3,8000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,4,30145,114,"CHICKEN LOCAL",1,10,600,1,,1,,6,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,4,30148,110,"GOAT",1,2,5000,2,,2,,0,0,0,0,2,5000,"N1","N2",0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,3,305,2,4,30149,114,"LOCAL CHICKEN",1,2,800,1,,1,,0,0,1,0,1,350,"N1",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
4,4,414,1,2176,40034,110,,1,4,7000,1,,1,3,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
4,4,414,1,2176,40034,111,,1,2,1000,1,,1,3,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
