"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3"
4,14,1401,2,1116,140003,"N1",9,,2
4,14,1401,2,1116,140003,"N2",2,,2
4,14,1401,2,1116,140006,"N1",2,,1
4,14,1401,2,1116,140006,"N2",1,,1
4,14,1401,2,1116,140006,"N3",2,,1
4,14,1401,2,1116,140006,"N4",1,,1
4,14,1401,2,1116,140006,"N5",9,,1
4,14,1401,2,1116,140007,"N1",9,,1
4,14,1401,2,1116,140007,"N2",1,,2
4,14,1401,2,1116,140007,"N3",1,,3
4,14,1401,2,1116,140007,"N4",2,,1
4,14,1401,2,1116,140008,"N1",9,,1
4,14,1401,2,1116,140009,"N3",1,,1
4,14,1401,2,1116,140010,"N1",15,,3
4,14,1407,2,68,140012,"N1",10,,2
4,14,1407,2,68,140013,"N1",9,,1
4,14,1407,2,68,140013,"N2",10,,2
4,14,1407,2,68,140013,"N3",10,,2
4,14,1407,2,68,140015,"N1",9,,1
4,14,1407,2,68,140015,"N2",2,,1
4,14,1407,2,68,140016,"N1",9,,2
4,14,1407,2,68,140016,"N2",25,,2
4,14,1407,2,68,140016,"N3",9,,2
4,14,1407,2,68,140017,,9,,1
4,14,1407,2,68,140017,"N1",9,,1
4,14,1407,2,68,140019,"N1",9,,1
4,14,1408,2,1996,140021,"N1",9,,2
4,14,1408,2,1996,140023,"N2",13,,9
4,14,1408,2,1996,140025,"N1",13,,1
4,14,1408,2,1996,140027,"N1",9,,1
4,14,1408,2,1996,140028,"N1",1,,1
4,14,1408,2,1996,140028,"N2",9,,1
4,14,1408,2,1996,140030,"N1",9,,2
4,14,1408,2,1996,140030,"N2",10,,2
4,14,1413,1,2578,140031,"N1",9,,2
4,14,1413,1,2578,140035,"N1",9,,1
4,14,1413,1,2578,140035,"N2",10,,2
4,14,1413,1,2578,140036,"N1",9,,1
4,14,1413,1,2578,140037,"N1",13,,1
4,14,1413,1,2578,140038,"N1",10,,1
4,14,1413,1,2578,140039,"N1",2,,1
4,14,1413,1,2578,140039,"N2",9,,1
4,14,1413,1,2578,140040,"N1",9,,1
4,14,1413,1,2578,140040,"N2",9,,2
4,14,1415,2,952,140044,"N1",2,,1
4,14,1415,2,952,140044,"N2",10,,
4,14,1415,2,952,140044,"N3",28,,5
4,14,1415,2,952,140044,"N4",28,,5
4,14,1415,2,952,140044,"N5",9,,1
4,14,1415,2,952,140044,"N6",15,,4
4,14,1415,2,952,140045,"N1",9,,2
4,14,1415,2,952,140045,"N2",9,,3
4,14,1415,2,952,140045,"N3",2,,1
4,14,1415,2,952,140046,"N1",10,,1
4,14,1415,2,952,140046,"N2",1,,1
4,14,1415,2,952,140047,"N1",2,,1
4,14,1415,2,952,140047,"N2",10,,1
4,14,1415,2,952,140047,"N3",15,,5
4,14,1415,2,952,140050,"N1",9,,1
4,14,1415,2,952,140050,"N2",13,,2
4,14,1406,2,694,140061,"N1",13,,8
4,14,1406,2,694,140062,"N1",1,,1
4,14,1406,2,694,140062,"N2",9,,8
4,14,1406,2,694,140062,"N3",5,,5
4,14,1406,2,694,140063,"N1",13,,
4,14,1406,2,694,140064,"N1",1,,1
4,14,1406,2,694,140067,"N1",9,,1
4,14,1406,2,694,140067,"N2",2,,1
4,14,1406,2,694,140067,"N3",2,,1
4,14,1406,2,694,140068,"N1",2,,1
4,14,1406,2,694,140068,"N2",9,,1
4,14,1406,2,694,140069,"N1",10,,2
4,14,1406,2,694,140069,"N2",9,,1
4,14,1406,2,694,140070,"N1",10,,2
4,14,1406,2,694,140070,"N2",9,,1
4,14,1413,2,670,140071,"N1",1,,1
4,14,1413,2,670,140071,"N2",9,,2
4,14,1413,2,670,140071,"N3",2,,3
4,14,1413,2,670,140072,"N1",9,,2
4,14,1413,2,670,140072,"N2",1,,1
4,14,1413,2,670,140073,"N1",9,,2
4,14,1413,2,670,140073,"N2",9,,3
4,14,1413,2,670,140073,"N3",9,,4
4,14,1413,2,670,140073,"N4",2,,1
4,14,1413,2,670,140074,"N1",10,,3
4,14,1413,2,670,140074,"N2",5,,1
4,14,1413,2,670,140074,"N3",9,,1
4,14,1413,2,670,140075,"N1",10,,4
4,14,1413,2,670,140075,"N2",2,,1
4,14,1413,2,670,140075,"N3",13,,1
4,14,1413,2,670,140075,"N4",5,,3
4,14,1413,2,670,140076,"N1",13,,3
4,14,1413,2,670,140076,"N2",10,,2
4,14,1413,2,670,140076,"N3",9,,1
4,14,1413,2,670,140077,"N1",9,,1
4,14,1413,2,670,140078,"N1",13,,3
4,14,1413,2,670,140078,"N2",9,,2
4,14,1413,2,670,140078,"N3",10,,2
4,14,1413,2,670,140078,"N4",2,,1
4,14,1413,2,670,140079,"N1",9,,2
4,14,1413,2,670,140080,"N1",9,,2
4,14,1410,2,236,140084,"N1",9,,2
4,14,1410,2,236,140085,"N1",9,,2
4,14,1410,2,236,140086,"N1",9,,1
4,14,1410,2,236,140087,"N1",9,,3
4,14,1410,2,236,140087,"N2",9,,4
4,14,1410,2,236,140087,"N3",9,,4
4,14,1410,2,236,140087,"N4",9,,1
4,14,1410,2,236,140087,"N5",9,,2
4,14,1410,2,236,140088,"N1",9,,2
4,14,1410,2,236,140088,"N2",9,,4
4,14,1410,2,236,140089,"N1",2,,1
4,14,1410,2,236,140090,"N1",9,,2
4,14,1408,2,968,140101,"N1",9,,1
4,14,1408,2,968,140101,"N2",10,,2
4,14,1408,2,968,140102,"N1",10,,2
4,14,1408,2,968,140104,"N1",1,,1
4,14,1408,2,968,140104,"N2",9,,1
4,14,1408,2,968,140104,"N3",31,,1
4,14,1408,2,968,140105,"N1",1,,7
4,14,1408,2,968,140105,"N2",1,,9
4,14,1408,2,968,140105,"N3",9,,1
4,14,1408,2,968,140106,"N1",9,,1
4,14,1408,2,968,140108,"N1",13,,1
4,14,1408,2,968,140108,"N2",28,,3
4,14,1408,2,968,140109,"N1",9,,2
4,14,1408,2,968,140109,"N2",28,,2
4,14,1411,2,1066,140111,"N1",2,,1
4,14,1411,2,1066,140111,"N2",1,,1
4,14,1411,2,1066,140115,"N1",9,,2
4,14,1411,2,1066,140117,"N1",9,,1
4,14,1411,2,1066,140117,"N2",2,,1
4,14,1411,2,1066,140118,"N1",9,,1
4,14,1411,2,1066,140118,"N2",2,,2
4,14,1411,2,1066,140118,"N3",1,,1
4,14,1411,2,1066,140119,"N1",9,,2
4,14,1411,2,1066,140119,"N2",2,,1
4,14,1411,2,1066,140120,"N1",9,,2
4,14,1411,2,1066,140120,"N2",31,"LABOURER",7
4,14,1411,2,1066,140120,"N3",31,"LABOURER",6
4,14,1416,2,2314,140121,"N1",9,,2
4,14,1416,2,2314,140123,"N1",1,,1
4,14,1416,2,2314,140123,"N2",9,,1
4,14,1416,2,2314,140126,"N1",8,,5
4,14,1416,2,2314,140126,"N2",31,,3
4,14,1416,2,2314,140126,"N3",2,,3
4,14,1416,2,2314,140126,"N4",2,,4
4,14,1416,2,2314,140127,"N1",9,,6
4,14,1416,2,2314,140129,"N1",10,,2
4,14,1416,2,2314,140130,"N1",10,,2
2,15,1506,1,398,150001,"N1",13,,3
2,15,1506,1,398,150001,"N2",13,,3
2,15,1506,1,398,150001,"N3",13,,3
2,15,1506,1,398,150001,"N4",31,,3
2,15,1506,1,398,150001,"N5",13,,3
2,15,1506,1,398,150002,"N1",6,,1
2,15,1506,1,398,150002,"N2",12,,3
2,15,1506,1,398,150002,"N3",2,,3
2,15,1506,1,398,150002,"N4",28,,3
2,15,1506,1,398,150003,"N1",12,,6
2,15,1506,1,398,150003,"N2",7,,2
2,15,1506,1,398,150004,"N1",12,,3
2,15,1506,1,398,150004,"N2",12,,3
2,15,1508,2,1682,150011,"N1",12,,5
2,15,1508,2,1682,150011,"N2",9,,2
2,15,1508,2,1682,150011,"N3",2,,2
2,15,1508,2,1682,150012,"N1",9,,2
2,15,1508,2,1682,150012,"N2",9,,2
2,15,1508,2,1682,150012,"N3",9,,1
2,15,1508,2,1682,150012,"N4",28,,6
2,15,1508,2,1682,150012,"N5",28,,1
2,15,1508,2,1682,150013,"N1",9,,
2,15,1508,2,1682,150013,"N2",2,,
2,15,1508,2,1682,150013,"N3",9,,
2,15,1508,2,1682,150013,"N4",9,,
2,15,1508,2,1682,150013,"N5",9,,
2,15,1508,2,1682,150014,"N1",,,
2,15,1508,2,1682,150014,"N2",,,
2,15,1508,2,1682,150015,"N1",9,,2
2,15,1508,2,1682,150015,"N2",11,,6
2,15,1508,2,1682,150015,"N3",9,,5
2,15,1508,2,1682,150015,"N4",9,,2
2,15,1508,2,1682,150015,"N5",1,,1
2,15,1508,2,1682,150015,"N6",9,,6
2,15,1508,2,1682,150015,"N7",28,,6
2,15,1508,2,1682,150016,"N1",9,,2
2,15,1508,2,1682,150016,"N2",9,,2
2,15,1508,2,1682,150016,"N3",9,,2
2,15,1508,2,1682,150016,"N4",9,,2
2,15,1508,2,1682,150017,"N1",2,,1
2,15,1508,2,1682,150017,"N2",17,,6
2,15,1508,2,1682,150017,"N3",9,,4
2,15,1508,2,1682,150017,"N4",2,,2
2,15,1508,2,1682,150018,"N1",9,,
2,15,1508,2,1682,150018,"N2",2,,
2,15,1508,2,1682,150018,"N3",28,,
2,15,1508,2,1682,150019,"N1",9,,2
2,15,1508,2,1682,150019,"N2",9,,2
2,15,1508,2,1682,150020,"N1",,,
2,15,1508,2,1682,150020,"N2",,,
2,15,1508,2,1682,150020,"N3",,,
2,15,1511,2,1938,150021,"N1",1,,1
2,15,1511,2,1938,150021,"N2",2,,1
2,15,1511,2,1938,150021,"N3",8,,1
2,15,1511,2,1938,150021,"N4",28,,1
2,15,1511,2,1938,150022,"N1",9,,
2,15,1511,2,1938,150022,"N2",2,,
2,15,1511,2,1938,150022,"N3",28,,
2,15,1511,2,1938,150024,"N1",9,,
2,15,1511,2,1938,150024,"N2",2,,
2,15,1511,2,1938,150025,"N1",9,,
2,15,1511,2,1938,150025,"N2",9,,
2,15,1511,2,1938,150025,"N3",9,,
2,15,1511,2,1938,150026,"N1",9,,4
2,15,1511,2,1938,150027,"N1",9,,
2,15,1511,2,1938,150027,"N2",2,,
2,15,1511,2,1938,150027,"N3",28,,
2,15,1511,2,1938,150028,"N1",9,,1
2,15,1511,2,1938,150028,"N2",9,,1
2,15,1511,2,1938,150028,"N3",9,,1
2,15,1511,2,1938,150029,"N1",1,,1
2,15,1511,2,1938,150029,"N2",9,,1
2,15,1511,2,1938,150029,"N3",2,,3
2,15,1511,2,1938,150029,"N4",28,,3
2,15,1511,2,1938,150030,"N1",9,,
2,15,1511,2,1938,150030,"N2",2,,
2,15,1502,2,590,150032,"N1",,,
2,15,1502,2,590,150033,"N1",9,,2
2,15,1502,2,590,150034,"N1",9,,1
2,15,1502,2,590,150035,"N1",9,,2
2,15,1502,2,590,150035,"N2",9,,3
2,15,1502,2,590,150037,"N1",9,,2
2,15,1502,2,590,150038,"N1",9,,
2,15,1502,2,590,150038,"N2",28,,
2,15,1502,2,590,150039,"N1",9,,2
2,15,1502,2,590,150039,"N2",28,,2
2,15,1502,2,590,150040,"N1",9,,4
2,15,1502,2,590,150040,"N2",9,,2
2,15,1502,2,590,150040,"N3",28,,4
2,15,1510,2,616,150041,"N1",9,,2
2,15,1510,2,616,150041,"N2",9,,2
2,15,1510,2,616,150042,"N1",9,,1
2,15,1510,2,616,150042,"N2",1,,1
2,15,1510,2,616,150042,"N3",1,,1
2,15,1510,2,616,150042,"N4",9,,2
2,15,1510,2,616,150042,"N5",28,,2
2,15,1510,2,616,150043,"N1",9,,2
2,15,1510,2,616,150043,"N2",31,,2
2,15,1510,2,616,150043,"N3",28,,1
2,15,1510,2,616,150044,"N1",9,,
2,15,1510,2,616,150044,"N2",28,,
2,15,1510,2,616,150045,"N1",9,,2
2,15,1510,2,616,150045,"N2",7,,2
2,15,1510,2,616,150045,"N3",9,,2
2,15,1510,2,616,150046,"N1",2,,1
2,15,1510,2,616,150046,"N2",1,,1
2,15,1510,2,616,150046,"N3",9,,1
2,15,1510,2,616,150047,"N1",9,,2
2,15,1510,2,616,150047,"N2",28,,1
2,15,1510,2,616,150048,"N1",3,,1
2,15,1510,2,616,150048,"N2",7,,1
2,15,1510,2,616,150048,"N3",9,,2
2,15,1510,2,616,150049,"N1",13,,1
2,15,1510,2,616,150049,"N2",1,,1
2,15,1510,2,616,150049,"N3",9,,1
2,15,1510,2,616,150049,"N4",9,,1
2,15,1510,2,616,150050,"N1",9,,2
2,15,1510,2,616,150050,"N2",1,,1
2,15,1507,2,458,150051,,12,,4
2,15,1507,2,458,150051,"N2",28,,4
2,15,1507,2,458,150052,"N1",9,,3
2,15,1507,2,458,150052,"N2",1,,1
2,15,1507,2,458,150052,"N3",17,,3
2,15,1507,2,458,150052,"N4",2,,3
2,15,1507,2,458,150052,"N5",28,,3
2,15,1507,2,458,150053,"N1",9,,5
2,15,1507,2,458,150054,"N1",12,,1
2,15,1507,2,458,150054,"N2",2,,1
2,15,1507,2,458,150054,"N3",28,,2
2,15,1507,2,458,150055,"N1",9,,4
2,15,1507,2,458,150055,"N2",9,,4
2,15,1507,2,458,150055,"N3",6,,3
2,15,1507,2,458,150055,"N4",9,,2
2,15,1507,2,458,150056,"N1",9,,2
2,15,1507,2,458,150056,"N2",9,,2
2,15,1507,2,458,150056,"N3",7,,1
2,15,1507,2,458,150057,"N1",2,,1
2,15,1507,2,458,150057,"N2",9,,2
2,15,1507,2,458,150058,"N1",12,,2
2,15,1507,2,458,150058,"N2",2,,1
2,15,1507,2,458,150058,"N3",28,,3
2,15,1507,2,458,150059,"N1",12,,
2,15,1507,2,458,150059,"N2",,,
2,15,1507,2,458,150060,"N1",9,,2
2,15,1503,2,634,150062,"N1",1,,1
2,15,1503,2,634,150062,"N2",12,,1
2,15,1503,2,634,150063,"N1",12,,2
2,15,1503,2,634,150063,"N2",2,,1
2,15,1503,2,634,150064,"N1",12,,2
2,15,1503,2,634,150064,"N2",2,,1
2,15,1503,2,634,150064,"N3",17,,2
2,15,1503,2,634,150064,"N4",28,,2
2,15,1503,2,634,150065,"N1",1,,3
2,15,1503,2,634,150065,"N2",9,,3
2,15,1503,2,634,150066,"N1",9,,3
2,15,1503,2,634,150067,"N1",12,,
2,15,1503,2,634,150067,"N2",2,,
2,15,1503,2,634,150068,"N1",9,,3
2,15,1503,2,634,150068,"N2",9,,3
2,15,1503,2,634,150069,"N1",9,,2
2,15,1503,2,634,150069,"N2",12,,1
2,15,1503,2,634,150069,"N3",1,,1
2,15,1503,2,634,150069,"N4",9,,1
2,15,1503,2,634,150070,"N1",12,,3
2,15,1503,2,634,150070,"N2",2,,1
2,15,1506,1,148,150077,"N1",9,,3
2,15,1506,1,148,150077,"N2",28,,3
2,15,1506,1,148,150078,"N1",12,,3
2,15,1506,1,148,150078,"N2",2,,2
2,15,1506,1,148,150078,"N3",28,,3
4,16,1626,2,1546,160001,"N1",9,,4
4,16,1626,2,1546,160001,"N2",7,,1
4,16,1626,2,1546,160001,"N3",9,,3
4,16,1626,2,1546,160002,"N1",1,,2
4,16,1626,2,1546,160002,"N2",9,,1
4,16,1626,2,1546,160008,"N1",17,,6
4,16,1626,2,1546,160008,"N2",17,,6
4,16,1626,2,1546,160008,"N3",13,,3
4,16,1626,2,1546,160008,"N4",9,,1
4,16,1626,2,1546,160009,"N1",9,,4
4,16,1626,2,1546,160009,"N2",1,,6
4,16,1626,2,1546,160009,"N3",1,,8
4,16,1610,2,1006,160011,"N1",9,,1
4,16,1610,2,1006,160011,"N2",9,,1
4,16,1610,2,1006,160011,"N3",10,,2
4,16,1610,2,1006,160011,"N4",14,,2
4,16,1610,2,1006,160011,"N5",25,,3
4,16,1610,2,1006,160011,"N6",7,,1
4,16,1610,2,1006,160012,"N1",9,,3
4,16,1610,2,1006,160012,"N2",12,,4
4,16,1610,2,1006,160012,"N3",1,,2
4,16,1610,2,1006,160012,"N4",2,,1
4,16,1610,2,1006,160012,"N5",26,,1
4,16,1610,2,1006,160012,"N6",10,,2
4,16,1610,2,1006,160013,"N1",9,,1
4,16,1610,2,1006,160013,"N2",10,,3
4,16,1610,2,1006,160013,"N3",12,,3
4,16,1610,2,1006,160013,"N4",1,,1
4,16,1610,2,1006,160013,"N5",2,,3
4,16,1610,2,1006,160013,"N6",13,,2
4,16,1610,2,1006,160013,"N7",2,,1
4,16,1624,1,286,160014,"N1",9,,4
4,16,1624,1,286,160014,"N2",1,,2
4,16,1624,1,286,160014,"N3",12,,4
4,16,1624,1,286,160014,"N4",10,,1
4,16,1606,2,590,160016,"N1",9,,3
4,16,1624,1,136,160017,"N1",2,,2
4,16,1624,1,136,160017,"N2",9,,1
4,16,1624,1,136,160017,"N3",1,,3
4,16,1624,1,136,160017,"N4",5,,2
4,16,1624,1,136,160018,"N1",12,,4
4,16,1624,1,136,160018,"N2",9,,2
4,16,1624,1,136,160018,"N3",7,,1
4,16,1624,1,136,160018,"N4",2,,3
4,16,1624,1,136,160019,"N1",7,,3
4,16,1624,1,136,160019,"N2",12,,4
4,16,1624,1,136,160019,"N3",9,,2
4,16,1624,1,136,160019,"N4",11,,1
4,16,1612,2,414,160021,"N1",1,,1
4,16,1612,2,414,160021,"N2",9,,2
4,16,1612,2,414,160021,"N3",2,,1
4,16,1612,2,414,160021,"N4",12,,4
4,16,1612,2,414,160021,"N5",9,,2
4,16,1622,2,18,160022,"N1",2,,1
4,16,1622,2,18,160022,"N2",2,,2
4,16,1622,2,18,160022,"N3",9,,1
4,16,1622,2,18,160022,"N4",7,,3
4,16,1622,2,18,160022,"N5",10,,1
4,16,1622,2,18,160022,"N6",12,,4
4,16,1624,1,136,160024,"N1",9,,2
4,16,1624,1,136,160025,"N1",9,,1
4,16,1602,2,1576,160026,"N1",9,,1
4,16,1624,1,286,160028,"N1",9,,1
4,16,1624,1,286,160028,"N2",9,,1
4,16,1624,1,286,160028,"N3",9,,1
4,16,1624,1,286,160028,"N4",9,,1
4,16,1624,1,286,160028,"N5",1,,1
4,16,1624,1,286,160029,"N1",1,,1
4,16,1624,1,286,160029,"N2",9,,1
4,16,1624,1,286,160030,"N1",10,,2
4,16,1624,1,286,160030,"N2",12,,4
4,16,1624,1,286,160030,"N3",7,,1
4,16,1622,2,18,160031,"N1",3,,1
4,16,1622,2,18,160031,"N2",1,,1
4,16,1624,1,136,160032,"N1",5,,1
4,16,1624,1,136,160032,"N2",2,,1
4,16,1624,1,136,160032,"N3",1,,1
4,16,1624,1,136,160033,"N1",9,,2
4,16,1624,1,136,160033,"N2",12,,3
4,16,1624,1,136,160035,"N1",1,,1
4,16,1624,1,136,160036,"N1",3,,1
4,16,1624,1,136,160036,"N2",4,,1
4,16,1624,1,136,160036,"N3",1,,1
4,16,1606,2,590,160038,"N1",9,,2
4,16,1606,2,590,160039,"N1",9,,1
4,16,1606,2,590,160039,"N2",4,,2
4,16,1606,2,590,160039,"N3",9,,1
4,16,1624,1,136,160041,"N1",9,,2
4,16,1624,1,136,160041,"N2",10,,1
4,16,1622,2,18,160042,"N1",9,,1
4,16,1612,2,414,160046,"N1",9,,1
4,16,1612,2,414,160047,"N1",9,,1
4,16,1602,2,1576,160048,"N1",9,,1
4,16,1602,2,1576,160049,"N1",12,,5
4,16,1602,2,1576,160049,"N2",9,,1
4,16,1602,2,1576,160050,"N1",9,,1
4,16,1602,2,1576,160050,"N2",9,,1
4,16,1613,2,440,160051,"N1",9,,2
4,16,1613,2,440,160051,"N2",1,,2
4,16,1613,2,440,160051,"N3",1,,3
4,16,1613,2,440,160051,"N4",2,,1
4,16,1613,2,440,160051,"N5",2,,1
4,16,1613,2,440,160052,"N1",9,,1
4,16,1613,2,440,160053,"N1",9,,2
4,16,1613,2,440,160054,"N1",9,,3
4,16,1613,2,440,160054,"N2",2,,1
4,16,1613,2,440,160056,"N1",9,,3
4,16,1613,2,440,160057,"N1",9,,3
4,16,1613,2,440,160058,"N1",1,,1
4,16,1613,2,440,160059,"N1",5,,4
4,16,1613,2,440,160059,"N2",4,,2
4,16,1613,2,440,160059,"N3",1,,3
4,16,1613,2,440,160060,"N1",9,,1
4,16,1613,2,440,160060,"N2",9,,1
4,16,1616,2,296,160061,"N1",1,,1
4,16,1616,2,296,160061,"N2",9,,1
4,16,1616,2,296,160061,"N3",17,,6
4,16,1616,2,296,160061,"N4",2,,1
4,16,1616,2,296,160061,"N5",2,,2
4,16,1616,2,296,160062,"N1",2,,1
4,16,1616,2,296,160062,"N2",2,,1
4,16,1616,2,296,160062,"N3",2,,2
4,16,1616,2,296,160063,"N1",9,,1
4,16,1616,2,296,160064,"N1",9,,1
4,16,1616,2,296,160064,"N2",1,,9
4,16,1616,2,296,160065,"N1",9,,4
4,16,1616,2,296,160065,"N2",2,,1
4,16,1616,2,296,160066,"N1",9,,9
4,16,1616,2,296,160067,"N1",15,,2
4,16,1616,2,296,160067,"N2",1,,1
4,16,1616,2,296,160067,"N3",2,,1
4,16,1616,2,296,160068,"N1",15,,2
4,16,1616,2,296,160068,"N2",1,,1
4,16,1616,2,296,160069,"N1",13,,7
4,16,1616,2,296,160069,"N2",2,,1
4,16,1616,2,296,160069,"N3",1,,1
4,16,1616,2,296,160069,"N4",9,,2
4,16,1620,2,106,160071,"N1",9,,3
4,16,1620,2,106,160072,"N1",9,,3
4,16,1620,2,106,160073,"N1",9,,3
4,16,1620,2,106,160074,"N1",1,,1
4,16,1620,2,106,160074,"N2",2,,1
4,16,1620,2,106,160075,"N1",9,,2
4,16,1620,2,106,160077,"N1",9,,4
4,16,1620,2,106,160077,"N2",1,,1
4,16,1620,2,106,160078,"N1",9,,5
4,16,1620,2,106,160078,"N2",28,,6
4,16,1620,2,106,160080,"N1",9,,1
4,16,1618,2,1060,160081,"N1",9,,3
4,16,1618,2,1060,160082,"N1",9,,3
4,16,1618,2,1060,160084,"N1",9,,3
4,16,1618,2,1060,160085,"N1",9,,1
4,16,1618,2,1060,160086,"N1",9,,6
4,16,1618,2,1060,160086,"N2",10,,3
4,16,1618,2,1060,160087,"N1",9,,1
4,16,1618,2,1060,160087,"N2",1,,1
4,16,1618,2,1060,160087,"N3",1,,1
4,16,1618,2,1060,160088,"N1",13,,5
4,16,1618,2,1060,160088,"N2",13,,5
4,16,1618,2,1060,160088,"N3",13,,5
4,16,1618,2,1060,160088,"N4",13,,5
4,16,1618,2,1060,160089,"N1",1,,3
4,16,1618,2,1060,160089,"N2",7,,1
4,16,1618,2,1060,160089,"N3",10,,2
4,16,1618,2,1060,160090,"N1",2,,1
4,16,1618,2,1060,160090,"N2",2,,1
4,16,1618,2,1060,160090,"N3",2,,1
4,16,1618,2,1060,160090,"N4",2,,1
4,16,1601,2,954,160091,"N1",9,,3
4,16,1601,2,954,160091,"N2",1,,2
4,16,1601,2,954,160092,"N1",12,,6
4,16,1601,2,954,160092,"N2",2,,1
4,16,1601,2,954,160092,"N3",17,,5
4,16,1601,2,954,160092,"N4",29,,6
4,16,1601,2,954,160092,"N5",2,,1
4,16,1601,2,954,160093,"N1",9,,3
4,16,1601,2,954,160094,"N1",1,,1
4,16,1601,2,954,160095,"N1",9,,2
4,16,1601,2,954,160095,"N2",1,,1
4,16,1601,2,954,160096,"N1",1,,1
4,16,1601,2,954,160096,"N2",1,,1
4,16,1601,2,954,160097,"N1",9,,1
4,16,1601,2,954,160098,"N1",9,,2
4,16,1601,2,954,160098,"N2",1,,2
4,16,1601,2,954,160099,"N1",9,,2
4,16,1601,2,954,160100,"N1",1,,3
4,16,1601,2,954,160100,"N2",1,,2
4,16,1601,2,954,160100,"N3",1,,1
4,16,1606,2,590,160101,"N1",9,,2
4,16,1606,2,590,160101,"N2",12,,3
4,16,1606,2,590,160101,"N3",14,,2
4,16,1624,1,286,160102,"N1",2,,1
4,16,1624,1,286,160102,"N2",1,,1
4,16,1624,1,286,160102,"N3",9,,4
4,16,1624,1,286,160102,"N4",13,,3
4,16,1624,1,286,160102,"N5",7,,2
4,16,1606,2,590,160103,"N1",12,,3
4,16,1606,2,590,160103,"N2",2,,4
4,16,1606,2,590,160103,"N3",9,,1
4,16,1606,2,590,160103,"N4",7,,1
4,16,1606,2,590,160103,"N5",2,,3
4,16,1610,2,1006,160104,"N1",9,,1
4,16,1610,2,1006,160104,"N2",9,,1
4,16,1610,2,1006,160104,"N3",3,,2
4,16,1610,2,1006,160105,"N1",1,,1
4,16,1610,2,1006,160105,"N2",7,,1
4,16,1624,1,286,160106,"N1",9,,1
4,16,1624,1,286,160106,"N2",9,,1
4,16,1606,2,590,160107,"N1",1,,1
4,16,1606,2,590,160107,"N2",9,,1
4,16,1606,2,590,160108,"N1",9,,1
4,16,1606,2,590,160109,"N1",9,,1
4,16,1624,1,286,160110,"N1",17,,5
4,16,1624,1,286,160110,"N2",9,,1
4,16,1603,2,158,160111,"N1",1,,1
4,16,1610,2,1006,160112,"N1",14,,5
4,16,1624,1,286,160113,"N1",2,,1
4,16,1624,1,286,160113,"N2",9,,1
4,16,1610,2,1006,160114,"N1",9,,1
4,16,1610,2,1006,160114,"N2",2,,2
4,16,1610,2,1006,160114,"N3",12,,4
4,16,1610,2,1006,160115,"N1",9,,1
4,16,1610,2,1006,160116,"N1",9,,1
4,16,1610,2,1006,160117,"N1",9,,2
4,16,1610,2,1006,160117,"N2",11,,1
4,16,1610,2,1006,160117,"N3",2,,1
4,16,1610,2,1006,160117,"N4",2,,1
4,16,1610,2,1006,160117,"N5",3,,2
4,16,1602,2,1576,160120,"N1",9,,3
4,16,1602,2,1576,160120,"N2",12,,3
4,16,1602,2,1576,160121,"N1",7,,1
4,16,1602,2,1576,160124,"N1",9,,1
4,16,1602,2,1576,160125,"N1",9,,1
4,16,1602,2,1576,160126,"N1",9,,1
4,16,1602,2,1576,160126,"N2",9,,1
4,16,1602,2,1576,160126,"N3",9,,1
4,16,1612,2,414,160127,"N1",2,,1
4,16,1612,2,414,160128,"N1",9,,2
4,16,1622,2,18,160129,"N1",9,,1
4,16,1622,2,18,160129,"N2",9,,1
4,16,1612,2,414,160131,"N1",9,,2
4,16,1612,2,414,160131,"N2",9,,2
4,16,1624,1,286,160132,"N1",9,,1
4,16,1624,1,286,160133,"N1",9,,1
4,16,1605,2,180,160144,"N1",9,,3
4,16,1605,2,180,160145,"N1",9,,3
4,16,1605,2,180,160148,"N1",2,,1
4,16,1605,2,180,160148,"N2",2,,1
4,16,1605,2,180,160148,"N3",1,,1
4,16,1605,2,180,160149,"N1",8,,3
4,16,1605,2,180,160149,"N2",9,,3
4,16,1605,2,180,160150,"N1",9,,2
4,16,1605,2,180,160151,"N1",1,,1
4,16,1605,2,180,160151,"N2",9,,2
4,16,1605,2,180,160153,"N1",9,,3
4,16,1603,2,158,160154,"N1",8,,1
4,16,1603,2,158,160154,"N2",1,,1
4,16,1603,2,158,160155,"N1",9,,1
4,16,1609,2,738,160157,"N1",9,,2
4,16,1609,2,738,160158,"N1",9,,1
4,16,1608,2,1104,160163,"N1",9,,1
4,16,1608,2,1104,160164,"N1",9,,3
4,16,1608,2,1104,160165,"N1",9,,3
4,16,1608,2,1104,160167,"N1",1,,1
4,16,1608,2,1104,160167,"N2",2,,1
4,16,1608,2,1104,160167,"N3",9,,1
4,16,1609,2,738,160168,"N1",9,,1
4,16,1609,2,738,160169,"N1",10,,1
4,16,1609,2,738,160169,"N2",9,,1
4,16,1609,2,738,160172,"N1",9,,1
4,16,1612,2,108,160174,"N1",9,,2
4,16,1612,2,108,160175,"N1",9,,4
4,16,1603,2,158,160176,"N1",9,,2
4,16,1603,2,158,160177,"N1",9,,3
4,16,1603,2,158,160178,"N1",9,,3
4,16,1603,2,158,160179,"N1",9,,3
4,16,1603,2,158,160180,"N1",1,,1
4,16,1603,2,158,160180,"N2",1,,1
4,16,1603,2,158,160180,"N3",1,,1
