"zone","state","lga","sector","ea","hhid","plotid","cropid","s11eq1","s11eq2","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq6c","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq10c","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15","s11eq16","s11eq17a","s11eq17b","s11eq17c","s11eq18","s11eq19","s11eq19b","s11eq20","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27","s11eq28a","s11eq28b","s11eq28c","s11eq29","s11eq30","s11eq30b","s11eq31","s11eq32","s11eq33","s11eq34","s11eq35"
4,11,1105,2,100,110063,1,2,"WATER YAM",1123,1,1,1123,600,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,500,3,"PICES",300,6,,25000,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110063,1,3,"CASSAVA",1020,1,1,1020,18,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,5,3,"BUNDLE",300,6,,75,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110063,1,4,"COCOYAM",1040,1,1,1040,300,3,"PICES",1,,2,,,,,,,,,,1,"N1",1040,200,3,"PICES",300,6,,6000,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110064,1,1,"WHITE YAM",1121,1,1,1121,80,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,70,3,"PICES",300,4,,4000,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110064,1,2,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110065,1,1,"WHITE YAM",1121,1,1,1121,800,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,400,3,"PICES",300,6,,20000,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110065,1,2,"WATER YAM",1123,1,1,1123,850,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,450,3,"PICES",300,6,,22500,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110065,1,3,"CASSAVA",1020,1,1,1020,15,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,5,3,"BUNDLE",300,6,,1250,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110066,1,1,"WHITE YAM",1121,1,1,1121,600,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110066,1,2,"WATER YAM",1123,1,1,1123,750,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110066,1,3,"CASSAVA",1020,1,1,1020,14,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110066,1,4,"COCOYAM",1040,1,1,1040,350,3,"PIICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110066,1,5,"MAIZE",1080,1,1,1080,7,3,"CORBS",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110067,1,1,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,10,3,"BUNDLE",350,6,,3500,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110067,1,2,"WHITE YAM",1121,1,1,1121,1500,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,30,3,"PICES",350,6,,6000,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110067,2,1,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,3,3,"BUNDLE",400,6,,10500,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110067,2,2,"WHITE YAM",1121,1,1,1120,2500,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,500,3,"PICES",400,6,,20000,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110068,1,1,"CASSAVA",1020,1,1,1020,8,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,2,3,"BUNDLE",300,6,,800,1,,,,2,,,,,,,,,,,,,
4,11,1105,2,100,110068,2,1,"WHITE YAM",1121,1,1,1121,150,3,"PICES",1,,2,,,,,,,,,,2,"N1",,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110068,2,2,"COCOYAM",1040,1,1,1040,150,3,"PICES",1,,2,,,,,,,,,,2,"N1",,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110069,1,1,"YAM",1121,1,1,1121,600,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110069,1,2,"WATER YAM",1123,1,1,1123,500,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110069,1,3,"CASSAVA",1020,1,1,1020,14,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110069,1,4,"MAIZE",1080,1,1,1080,8,3,"CROBS",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110069,1,5,"COCOYAM",1040,1,1,1040,800,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1105,2,100,110070,1,1,"CASSAVA",1020,1,1,1020,2,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,2,3,"BUNDLE",250,6,,900,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110071,1,1,"WHITE YAM",1121,1,1,1121,80,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,20,3,"PICES",200,5,,1000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110071,1,2,"WATER YAM",1123,1,1,1123,90,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,10,3,"PICES",200,5,,400,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110071,1,3,"CASSAVA",1020,1,1,1020,5,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,446,110072,1,1,"WHITE YAM",1121,1,1,1121,100,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,50,3,"PICES",300,5,,2500,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110072,1,2,"WATER YAM",1123,1,1,1123,130,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,20,3,"PICES",300,5,,800,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110072,1,3,"CASSAVA",1020,1,1,1020,7,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,446,110073,1,1,"WHITE YAM",1121,1,1,1121,120,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,200,3,"PICES",300,5,,10000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,1,2,"WHITE YAM",1123,1,1,1123,170,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,150,3,"PICES",300,5,,6000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,1,3,"CASSAVA",1020,1,1,1020,9,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,8,3,"BUNDLE",300,5,,2000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,2,1,"WHITE YAM",1121,1,1,1121,150,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,130,3,"PICES",300,5,,6500,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,2,2,"WATER YAM",1123,1,1,1123,180,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,100,3,"PICES",300,5,,5000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110073,2,3,"CASSAVA",1020,1,1,1020,8,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,7,3,"BUNDLE",300,5,,1750,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110074,1,1,"WHITE YAM",1121,1,1,1121,85,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,25,3,"PICES",300,5,,1300,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110074,1,2,"WATER YAM",1123,1,1,1123,90,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,20,3,"PICES",300,5,,1000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110074,1,3,"CASSAVA",1020,1,1,1020,6,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,446,110075,1,1,"WATER YAM",1123,1,1,1123,120,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,30,3,"PICES",300,5,,1500,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,1,2,"COCOYAM",1040,1,1,1040,100,3,"PICES",1,,2,,,,,,,,,,1,"N1",1040,50,3,"PICES",300,5,,2000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110075,1,3,"CASSAVA",1020,1,1,1020,7,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,446,110076,1,1,"CASSAVA",1020,1,1,1020,4,3,"BUNDLES",1,,2,,,,,,,,,,1,"N1",1020,6,3,"BUNDLE",400,6,,1500,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110077,1,1,"CASSAVA",1020,1,1,1020,6,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,446,110078,1,1,"CASSAVA",1020,1,1,1020,4,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,3,3,"BUNDLE",250,5,,1200,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110078,1,2,"WATER YAM",1123,1,1,1123,700,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,100,3,"PICES",200,5,,10000,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110078,2,1,"CASSAVA",1020,1,1,1020,3,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,1,3,"BUNDLE",250,5,,400,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110078,2,2,"WATER YAM",1123,1,1,1123,60,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,21,3,"PICES",200,5,,2100,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110078,2,3,"OKRO",2120,1,1,2120,1,3,"CUP",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,446,110078,2,4,"WATER YAM",1121,1,1,1121,55,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,26,3,"PICES",200,5,,2600,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110079,1,1,"CASSAVA",1020,1,1,1020,2,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,2,3,"BUNDLE",100,5,,900,1,,,,2,,,,,,,,,,,,,
4,11,1106,2,446,110079,1,2,"WATER YAM",1123,1,1,1123,200,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,90,3,"PICES",100,5,,3950,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110081,1,1,"WHITE YAM",1121,1,1,1121,180,2,,1,,2,,,,,,,,,,1,"N1",1121,30,2,,400,5,,3000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110081,1,2,"WATER YAM",1123,1,1,1123,70,1,,1,,2,,,,,,,,,,1,"N1",1123,120,2,,400,5,,16000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110081,1,3,"CASSAVA",1020,1,1,1020,24,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110082,1,1,"WHITE YAM",1121,1,1,1121,150,2,,1,,2,,,,,,,,,,1,"N1",1121,120,2,,400,5,,12000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110082,1,2,"WATER YAM",1123,1,1,1123,180,2,,1,,2,,,,,,,,,,1,"N1",1123,90,2,,400,5,,9000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110082,1,3,"CASSAVA",1020,1,1,1020,24,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110082,2,1,"WHITE YAM",1121,1,1,1121,120,2,,1,,2,,,,,,,,,,1,"N1",1121,60,2,,400,5,,6000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110082,2,2,"WATER YAM",1123,1,1,1123,150,2,,1,,2,,,,,,,,,,1,"N1",1121,60,2,,400,5,,5000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110082,2,3,"CASSAVA",1020,1,1,1020,20,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110083,1,1,"YAM",1121,1,1,1121,550,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,48,3,"PICES",400,5,,3800,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110083,1,2,"WATER YAM",1123,1,1,1123,640,3,"PICES",1,,2,,,,,,,,,,1,"N1",1020,6,3,"BUNDLE",0,1,,900,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110083,1,3,"CASSAVA",1020,1,1,1020,8,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110083,1,4,"MAIZE",1080,1,1,1080,4,3,"CORBS",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110083,2,1,"WATER YAM",1123,1,1,1123,90,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110083,2,2,"CASSAVA",1020,1,1,1020,3,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110083,3,1,"YAM",1121,1,1,1121,200,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110083,3,2,"CASSAVA",1020,1,1,1020,5,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110084,1,1,"WHITE YAM",1121,1,1,1121,800,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110084,1,2,"WATER YAM",1123,1,1,1123,800,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110084,1,3,"CASSAVA",1020,1,1,1020,22,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,1,1,"WHITE YAM",1121,1,1,1121,180,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,1,2,"WATER YAM",1123,1,1,1122,150,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,1,3,"CASSAVA",1020,1,1,1020,20,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,2,3,"BUNDLE",400,5,,500,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110085,2,1,"WHITE YAM",1121,1,1,1121,120,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,2,2,"WATER YAM",1123,1,1,1123,90,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,2,3,"CASSAVA",1020,1,1,1020,18,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,2,3,"BUNDLE",400,5,,500,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110085,3,1,"RICE",1110,1,2,,,,,,,2,,,,,,,,,,1,"N1",1110,250,2,,500,5,,12500,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110085,4,1,"RICE",1110,1,2,,,,,,,2,,,,,,,,,,1,"N1",1110,50,2,,500,5,,2500,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110086,1,1,"YAM",1121,1,1,1121,250,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110086,1,2,"WATER YAM",1123,1,1,1123,300,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110086,1,3,"CASSAVA",1020,1,1,1020,6,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110086,2,1,"RICE",1110,1,1,1110,25,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110087,1,1,"WHITE YAM",1121,1,1,1120,650,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110087,1,2,"WATER YAM",1123,1,1,1123,800,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110087,1,3,"CASSAVA",1020,1,1,1020,15,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110087,1,4,"MAIZE",1080,1,1,1080,7,3,"CORBS",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110088,1,1,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,6,3,"BUNDLE",400,5,,1500,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110088,1,2,"WHITE YAM",1121,1,1,1121,1800,3,"PICES",1,,2,,,,,,,,,,1,"N1",1121,200,3,"PICES",400,5,,10000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110088,1,3,"WATER YAM",1123,1,1,1123,1600,3,"PICES",1,,2,,,,,,,,,,1,"N1",1123,400,3,"PICES",400,5,,3800,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110089,1,1,"WHITE YAM",1121,1,1,1121,30,2,,1,,2,,,,,,,,,,1,"N1",1121,90,2,,400,5,,6000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110089,1,2,"WATER YAM",1123,1,1,1123,60,2,,1,,2,,,,,,,,,,1,"N1",1123,60,2,,400,5,,6000,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110089,1,3,"CASSAVA",1020,1,1,1020,12,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,10,3,"BUNDLE",400,5,,2500,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110090,1,1,"CASSAVA",1020,1,1,1020,8,3,"BUNDLE",1,,1,1020,1,3,"BUNDLE","N1",,0,1,,1,"N2",1020,2,3,"BUNDLE",200,1,,900,1,,,,2,,,,,,,,,,,,,
4,11,1104,2,434,110090,2,1,"WHITE",1121,1,1,1121,1700,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110090,2,2,"CASSAVA",1020,1,1,1020,12,3,"PICES",1,,1,1020,1,3,"BUNDLE","N1",,0,1,,1,"N2",1020,3,3,"BUNDLE",200,1,,900,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,1,1,"CASSAVA",1020,1,1,1020,5,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110091,1,2,"WHITE YAM",1121,1,1,1121,40,3,"PICES",1,,2,,,,,,,,,,1,"N2",1123,45,3,"PICES",200,5,,5000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,1,3,"WATER YAM",1123,1,1,1123,45,3,"PICES",1,,2,,,,,,,,,,1,"N2",1123,50,1,,200,5,,3000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,2,1,"RICE",1110,1,1,1110,50,1,,1,,2,,,,,,,,,,1,"N2",1110,50,1,,200,5,,2500,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110091,3,1,"POTATOE {SWEET}",2181,1,2,,,,,,,2,,,,,,,,,,1,"N2",2181,5,3,"BUNDLE",200,5,,1000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,1,1,"WHITE YAM",1121,1,1,1121,520,3,"PICES",1,,2,,,,,,,,,,1,"N1",1080,5,3,"CORBS",100,6,,350,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,1,2,"WATER",1123,1,1,1123,600,3,"PICES",1,,2,,,,,,,,,,1,"N1",1020,5,3,"PICES",100,6,,300,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,1,3,"CASSAVA",1020,1,1,1020,13,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1080,5,3,"BUNDLE",100,6,,340,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110092,1,4,"MAIZE",1080,1,1,1080,5,3,"CORBS",1,,2,,,,,,,,,,1,"N1",1020,5,3,"PICES",100,6,,350,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110093,1,1,"CASSAVA",1020,1,1,1020,13,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110093,2,1,"WATER YAN",1123,1,1,1123,1180,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110093,2,2,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110093,2,3,"POTATOE",2181,1,2,,,,,,,2,,,,,,,,,,1,"N2",2181,35,3,"BUNDLE",150,5,,5250,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110093,3,1,"RICE",1110,1,2,,,,,,,2,,,,,,,,,,1,"N1",1110,100,2,,150,5,,8000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110094,1,1,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110094,1,2,"WHITE YAM",1121,1,1,1121,600,3,"PICEA",1,,2,,,,,,,,,,1,"N1",1121,250,3,"PICES",150,5,,10000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110094,1,3,"WATER YAM",1123,1,1,1123,600,3,"PICES",1,,2,,,,,,,,,,1,"N2",1123,250,3,"PICES",150,5,,10000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110094,2,1,"RICE",1110,1,1,1110,100,1,,1,,2,,,,,,,,,,1,"N2",1110,50,1,,340,6,,3000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110095,1,1,"WHITE YAM",1121,1,1,1121,950,3,"PICES",1,,2,,,,,,,,,,1,"N2",1121,200,3,"PICES",150,6,,2000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110095,1,2,"WATER YAM",1123,1,1,1123,760,3,"PICES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110095,1,3,"CASSAVA",1020,1,1,1020,15,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110095,1,4,"SWEET POTATOES",2181,1,1,2181,9,3,"BUNDLES",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,1107,2,1034,110095,2,1,"RICE",1110,1,1,1110,2,3,"PICES",1,,2,,,,,,,,,,1,"N2",1110,50,2,,150,6,,4000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110096,1,1,"CASSAVA",1020,1,1,1020,14,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,2,3,"BUNDLE",200,5,,500,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110096,1,2,"WHITW YAM",1121,1,1,1121,120,2,,1,,2,,,,,,,,,,1,"N1",1121,90,2,,200,5,,10000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110096,1,3,"WATER YAM",1123,1,1,1123,150,2,,1,,2,,,,,,,,,,1,"N1",1123,60,2,,200,5,,8000,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,1,1,"WHITE YAM",1121,1,1,1121,200,3,"PICES",1,,2,,,,,,,,,,1,"N2",1121,150,3,"PICES",200,5,,,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,1,2,"WATER YAM",1123,1,1,1123,250,3,"PICES",1,,2,,,,,,,,,,1,"N2",1123,100,3,"PICES",200,5,,,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,1,3,"SWEET POTATOES",2181,1,1,2181,1,3,"BUNDLES",1,,2,,,,,,,,,,1,"N2",2181,7,3,"BUNDLE",200,5,,,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,1,4,"CASSAVA",1020,1,1,2010,9,3,"BUNDLE",1,,2,,,,,,,,,,1,"N2",1020,4,3,"BUNDLE",200,5,,,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110097,2,1,"RICE",1110,1,2,,,,,,,2,,,,,,,,,,1,"N2",1110,25,2,,200,5,,,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110098,1,1,"WHITE YAM",1121,1,1,1121,250,3,"PICES",1,,2,,,,,,,,,,1,"N2",1121,110,3,"PICES",200,5,,5500,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110098,1,2,"WATER YAM",1123,1,1,1123,300,3,"PICES",1,,2,,,,,,,,,,1,"N2",1123,60,3,"PICES",200,5,,2400,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110098,1,3,"SWEET PATOTES",2181,1,1,2181,5,3,"BUNDLE",1,,2,,,,,,,,,,1,"N2",2181,2,3,"PICES",200,5,,300,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110098,1,4,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,1,"N2",1020,3,3,"BUNDLE",200,5,,750,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110098,2,1,"CASSAVA",1020,1,1,1020,5,3,"BUNDLE",1,,2,,,,,,,,,,1,"N2",1020,2,3,"BUNDLE",200,5,,500,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110098,2,2,"SWEET PATOTOE",2181,1,1,2181,4,3,"BUNDLE",1,,2,,,,,,,,,,1,"N2",2181,2,3,"BUNDLE",200,5,,300,1,,,,2,,,,,,,,,,,,,
4,11,1107,2,1034,110099,1,1,"CASSAVA",1020,1,1,1020,35,3,"BUNDLE",1,,2,,,,,,,,,,1,"N1",1020,2,3,"BUNDLE",200,5,,500,1,,,,2,,,,,,,,,,,,,
