"zone","state","lga","sector","ea","item_cd","sc2q2","sc2q3a","sc2q3b","sc2q3c"
4,11,1110,2,714,42,1,500,9,31
4,11,1110,2,714,43,1,700,10,22
4,11,1110,2,714,44,1,900,15,22
4,11,1110,2,714,50,1,1300,1,91
4,11,1110,2,714,52,1,1600,1,91
4,11,1110,2,714,53,1,1200,1,91
4,11,1110,2,714,60,1,150,1,42
4,11,1110,2,714,61,1,140,1,21
4,11,1110,2,714,64,1,200,3,31
4,11,1110,2,714,70,1,170,1,22
4,11,1110,2,714,71,1,130,1,21
4,11,1110,2,714,72,1,10,2,105
4,11,1110,2,714,73,1,100,15,22
4,11,1110,2,714,74,1,50,3,21
4,11,1110,2,714,75,1,120,2,21
4,11,1110,2,714,76,1,10,1,21
4,11,1110,2,714,77,1,120,5,22
4,11,1110,2,714,78,1,150,3,31
4,11,1110,2,714,80,1,800,1,106
4,11,1110,2,714,81,1,700,1,106
4,11,1110,2,714,82,1,1400,21,106
4,11,1110,2,714,83,1,200,10,106
4,11,1110,2,714,84,1,20,1,106
4,11,1110,2,714,85,1,40,5,106
4,11,1110,2,714,90,1,2000,7,101
4,11,1110,2,714,91,1,1600,10,101
4,11,1110,2,714,92,1,200,2,101
4,11,1110,2,714,93,1,1500,1,106
4,11,1110,2,714,94,1,1200,2,101
4,11,1110,2,714,96,1,1000,4,106
4,11,1110,2,714,100,1,400,5,22
4,11,1110,2,714,101,1,420,6,22
4,11,1110,2,714,102,1,1700,10,21
4,11,1110,2,714,103,1,1000,10,21
4,11,1110,2,714,104,1,700,15,21
4,11,1110,2,714,111,1,1700,1,106
4,11,1110,2,714,112,1,2000,1,106
4,11,1110,2,714,113,1,120,1,106
4,11,1110,2,714,114,1,1600,1,106
4,11,1110,2,714,121,1,170,1,106
4,11,1110,2,714,122,1,560,1,102
4,11,1110,2,714,130,1,160,1,102
4,11,1110,2,714,132,1,600,1,91
4,11,1110,2,714,133,1,700,1,91
4,11,1110,2,714,140,1,400,3,106
4,11,1110,2,714,150,1,130,1,103
4,11,1110,2,714,151,1,170,2,103
4,11,1110,2,714,152,1,120,1,106
4,11,1110,2,714,153,1,60,1,106
4,11,1110,2,714,154,1,150,1,106
4,11,1110,2,714,155,1,130,1,106
4,11,1110,2,714,160,1,180,1,106
4,11,1110,2,714,161,1,120,1,106
4,11,1110,2,714,163,1,540,1,106
4,11,1110,2,714,164,1,600,1,106
4,11,1110,2,2752,12,1,25,1,3
4,11,1110,2,2752,13,1,30,1,3
4,11,1110,2,2752,14,1,50,1,3
4,11,1110,2,2752,15,1,120,1,105
4,11,1110,2,2752,16,1,140,4,3
4,11,1110,2,2752,18,1,130,5,4
4,11,1110,2,2752,30,1,260,10,21
4,11,1110,2,2752,31,1,130,20,21
4,11,1110,2,2752,33,1,100,4,3
4,11,1110,2,2752,34,1,40,10,21
4,11,1110,2,2752,35,1,700,2,42
4,11,1110,2,2752,36,1,500,10,21
4,11,1110,2,2752,37,1,900,10,22
4,11,1110,2,2752,38,1,50,20,21
4,11,1110,2,2752,40,1,1900,14,32
4,11,1110,2,2752,41,1,450,10,31
4,11,1110,2,2752,42,1,900,6,31
4,11,1110,2,2752,43,1,700,7,22
4,11,1110,2,2752,44,1,800,8,22
4,11,1110,2,2752,50,1,1300,1,91
4,11,1110,2,2752,51,1,1400,1,91
4,11,1110,2,2752,52,1,1500,1,91
4,11,1110,2,2752,60,1,120,1,42
4,11,1110,2,2752,61,1,140,1,21
4,11,1110,2,2752,64,1,300,4,31
4,11,1110,2,2752,70,1,170,1,22
4,11,1110,2,2752,71,1,150,1,22
4,11,1110,2,2752,72,1,30,4,105
4,11,1110,2,2752,73,1,100,25,22
4,11,1110,2,2752,74,1,140,4,21
4,11,1110,2,2752,75,1,100,2,21
4,11,1110,2,2752,76,1,10,1,21
4,11,1110,2,2752,77,1,260,6,22
4,11,1110,2,2752,78,1,230,2,31
4,11,1110,2,2752,80,1,120,1,106
4,11,1110,2,2752,82,1,1000,1,106
4,11,1110,2,2752,83,1,400,10,106
4,11,1110,2,2752,84,1,30,2,106
4,11,1110,2,2752,85,1,20,1,106
4,11,1110,2,2752,90,1,2000,5,101
4,11,1110,2,2752,91,1,1600,6,101
4,11,1110,2,2752,92,1,700,4,101
4,11,1110,2,2752,93,1,1400,1,106
4,11,1110,2,2752,100,1,400,3,22
4,11,1110,2,2752,101,1,570,7,22
4,11,1110,2,2752,102,1,2000,10,21
4,11,1110,2,2752,103,1,1000,10,21
4,11,1110,2,2752,104,1,900,30,106
4,11,1110,2,2752,111,1,1700,1,106
4,11,1110,2,2752,112,1,2100,1,106
4,11,1110,2,2752,113,1,100,1,106
4,11,1110,2,2752,114,1,200,1,106
4,11,1110,2,2752,121,1,170,1,106
4,11,1110,2,2752,122,1,540,1,106
4,11,1110,2,2752,130,1,170,1,102
4,11,1110,2,2752,132,1,600,1,91
4,11,1110,2,2752,133,1,700,1,91
4,11,1110,2,2752,140,1,300,3,106
4,11,1110,2,2752,150,1,140,1,103
4,11,1110,2,2752,151,1,170,2,103
4,11,1110,2,2752,152,1,100,1,106
4,11,1110,2,2752,153,1,60,1,106
4,11,1110,2,2752,154,1,145,1,106
4,11,1110,2,2752,155,1,130,1,106
4,11,1110,2,2752,160,1,170,1,106
4,11,1110,2,2752,161,1,90,1,106
4,11,1110,2,2752,162,1,140,1,106
4,11,1110,2,2752,163,1,650,1,106
4,11,1110,2,2752,164,1,900,1,106
4,11,1112,2,78,10,1,150,2,1
4,11,1112,2,78,11,1,210,4,1
4,11,1112,2,78,12,1,20,1,3
4,11,1112,2,78,13,1,35,1,3
4,11,1112,2,78,14,1,50,1,3
4,11,1112,2,78,15,1,150,1,105
4,11,1112,2,78,16,1,100,4,3
4,11,1112,2,78,17,1,200,3,4
4,11,1112,2,78,18,1,150,5,4
4,11,1112,2,78,19,1,200,2,3
4,11,1112,2,78,30,1,400,10,22
4,11,1112,2,78,31,1,1000,20,22
4,11,1112,2,78,32,1,1400,20,33
4,11,1112,2,78,33,1,1500,20,33
4,11,1112,2,78,34,1,40,10,21
4,11,1112,2,78,35,1,900,2,42
4,11,1112,2,78,36,1,700,10,21
4,11,1112,2,78,37,1,400,5,22
4,11,1112,2,78,38,1,50,10,21
4,11,1112,2,78,40,1,2000,16,32
4,11,1112,2,78,41,1,400,12,31
4,11,1112,2,78,42,1,500,5,32
4,11,1112,2,78,43,1,700,9,22
4,11,1112,2,78,44,1,400,2,21
4,11,1112,2,78,50,1,1200,1,91
4,11,1112,2,78,52,1,1300,1,91
4,11,1112,2,78,53,1,1000,1,91
4,11,1112,2,78,60,1,100,1,41
4,11,1112,2,78,61,1,120,1,21
4,11,1112,2,78,64,1,200,3,31
4,11,1112,2,78,70,1,100,10,21
4,11,1112,2,78,71,1,150,1,21
4,11,1112,2,78,72,1,10,1,105
4,11,1112,2,78,73,1,200,25,22
4,11,1112,2,78,74,1,100,4,21
4,11,1112,2,78,75,1,120,2,21
4,11,1112,2,78,76,1,20,1,21
4,11,1112,2,78,77,1,200,10,22
4,11,1112,2,78,78,1,210,2,32
4,11,1112,2,78,80,1,800,1,106
4,11,1112,2,78,81,1,650,1,106
4,11,1112,2,78,82,1,1200,1,106
4,11,1112,2,78,83,1,250,15,106
4,11,1112,2,78,84,1,10,1,106
4,11,1112,2,78,85,1,10,1,106
4,11,1112,2,78,90,1,400,3,101
4,11,1112,2,78,91,1,350,2,101
4,11,1112,2,78,92,1,300,1,101
4,11,1112,2,78,93,1,1300,1,101
4,11,1112,2,78,100,1,500,4,22
4,11,1112,2,78,101,1,430,8,22
4,11,1112,2,78,102,1,2000,14,22
4,11,1112,2,78,103,1,1200,11,22
4,11,1112,2,78,104,1,1000,20,106
4,11,1112,2,78,111,1,1950,1,106
4,11,1112,2,78,112,1,2000,1,106
4,11,1112,2,78,113,1,90,1,106
4,11,1112,2,78,114,1,120,1,106
4,11,1112,2,78,120,1,450,1,106
4,11,1112,2,78,121,1,600,1,106
4,11,1112,2,78,122,1,560,1,102
4,11,1112,2,78,130,1,170,1,102
4,11,1112,2,78,132,1,650,1,91
4,11,1112,2,78,133,1,700,1,91
4,11,1112,2,78,140,1,400,2,106
4,11,1112,2,78,150,1,140,1,103
4,11,1112,2,78,151,1,120,1,103
4,11,1112,2,78,152,1,100,1,106
4,11,1112,2,78,153,1,70,1,106
4,11,1112,2,78,154,1,110,1,106
4,11,1112,2,78,155,1,120,1,106
4,11,1112,2,78,160,1,175,1,106
4,11,1112,2,78,161,1,80,1,106
4,11,1112,2,78,163,1,570,1,106
4,11,1112,2,78,164,1,610,1,106
4,11,1112,2,1952,11,1,200,4,1
4,11,1112,2,1952,12,1,20,1,1
4,11,1112,2,1952,13,1,25,1,3
4,11,1112,2,1952,14,1,50,1,3
4,11,1112,2,1952,15,1,120,1,105
4,11,1112,2,1952,16,1,120,4,3
4,11,1112,2,1952,17,1,200,2,4
4,11,1112,2,1952,18,1,100,6,4
4,11,1112,2,1952,19,1,170,4,3
4,11,1112,2,1952,30,1,200,20,21
4,11,1112,2,1952,31,1,120,4,21
4,11,1112,2,1952,32,1,80,5,3
4,11,1112,2,1952,33,1,80,4,3
4,11,1112,2,1952,34,1,30,12,21
4,11,1112,2,1952,35,1,700,3,42
4,11,1112,2,1952,36,1,400,10,21
4,11,1112,2,1952,37,1,800,12,22
4,11,1112,2,1952,38,1,60,20,21
4,11,1112,2,1952,40,1,400,5,32
4,11,1112,2,1952,41,1,200,4,31
4,11,1112,2,1952,42,1,200,6,31
4,11,1112,2,1952,43,1,600,7,22
4,11,1112,2,1952,44,1,1000,10,22
4,11,1112,2,1952,50,1,1300,1,91
4,11,1112,2,1952,52,1,1500,1,91
4,11,1112,2,1952,60,1,100,1,42
4,11,1112,2,1952,61,1,100,1,21
4,11,1112,2,1952,64,1,200,3,31
4,11,1112,2,1952,70,1,170,1,22
4,11,1112,2,1952,71,1,150,1,21
4,11,1112,2,1952,72,1,20,2,105
4,11,1112,2,1952,73,1,200,25,22
4,11,1112,2,1952,74,1,100,4,21
4,11,1112,2,1952,75,1,100,2,21
4,11,1112,2,1952,76,1,20,2,21
4,11,1112,2,1952,77,1,200,5,22
4,11,1112,2,1952,78,1,200,2,32
4,11,1112,2,1952,80,1,700,1,106
4,11,1112,2,1952,81,1,500,1,106
4,11,1112,2,1952,82,1,1200,1,106
4,11,1112,2,1952,84,1,10,1,106
4,11,1112,2,1952,90,1,500,1,101
4,11,1112,2,1952,91,1,400,1,101
4,11,1112,2,1952,92,1,300,1,101
4,11,1112,2,1952,93,1,1200,1,106
4,11,1112,2,1952,100,1,200,2,22
4,11,1112,2,1952,101,1,400,2,22
4,11,1112,2,1952,102,1,1000,10,21
4,11,1112,2,1952,103,1,900,10,21
4,11,1112,2,1952,104,1,700,11,106
4,11,1112,2,1952,111,1,1800,1,106
4,11,1112,2,1952,112,1,2100,1,106
4,11,1112,2,1952,113,1,100,1,106
4,11,1112,2,1952,121,1,180,1,106
4,11,1112,2,1952,122,1,520,1,102
4,11,1112,2,1952,130,1,190,1,102
4,11,1112,2,1952,132,1,600,1,91
4,11,1112,2,1952,140,1,300,2,106
4,11,1112,2,1952,150,1,150,1,103
4,11,1112,2,1952,151,1,170,2,103
4,11,1112,2,1952,152,1,110,1,106
4,11,1112,2,1952,153,1,60,1,106
4,11,1112,2,1952,154,1,150,1,106
4,11,1112,2,1952,155,1,130,1,106
4,11,1112,2,1952,160,1,170,1,106
4,11,1112,2,1952,161,1,100,1,106
4,11,1112,2,1952,163,1,520,1,106
4,11,1112,2,1952,164,1,640,2,106
4,11,1113,2,954,12,1,40,1,3
4,11,1113,2,954,13,1,35,1,3
4,11,1113,2,954,14,1,50,1,3
4,11,1113,2,954,15,1,160,1,105
4,11,1113,2,954,16,1,145,4,3
4,11,1113,2,954,17,1,240,24,4
4,11,1113,2,954,18,1,130,5,4
4,11,1113,2,954,19,1,170,2,3
4,11,1113,2,954,20,1,200,3,3
4,11,1113,2,954,30,1,250,9,21
4,11,1113,2,954,31,1,1300,20,21
4,11,1113,2,954,32,1,120,5,3
4,11,1113,2,954,33,1,100,4,3
4,11,1113,2,954,34,1,40,10,21
4,11,1113,2,954,35,1,700,2,42
4,11,1113,2,954,36,1,800,10,21
4,11,1113,2,954,37,1,800,10,22
4,11,1113,2,954,38,1,50,15,21
4,11,1113,2,954,40,1,1600,13,32
4,11,1113,2,954,41,1,400,10,31
4,11,1113,2,954,42,1,500,4,31
4,11,1113,2,954,43,1,750,7,22
4,11,1113,2,954,50,1,1450,1,91
4,11,1113,2,954,52,1,1500,1,91
4,11,1113,2,954,53,1,1300,1,91
4,11,1113,2,954,60,1,190,1,42
4,11,1113,2,954,61,1,160,1,21
4,11,1113,2,954,64,1,460,3,31
4,11,1113,2,954,65,1,130,2,21
4,11,1113,2,954,70,1,120,1,22
4,11,1113,2,954,71,1,145,1,21
4,11,1113,2,954,72,1,30,3,105
4,11,1113,2,954,73,1,200,21,22
4,11,1113,2,954,74,1,140,3,21
4,11,1113,2,954,75,1,140,2,21
4,11,1113,2,954,76,1,40,1,21
4,11,1113,2,954,77,1,260,3,22
4,11,1113,2,954,78,1,230,2,31
4,11,1113,2,954,80,1,700,1,106
4,11,1113,2,954,82,1,1400,1,106
4,11,1113,2,954,83,1,700,22,106
4,11,1113,2,954,84,1,20,1,106
4,11,1113,2,954,85,1,15,1,106
4,11,1113,2,954,90,1,2700,4,101
4,11,1113,2,954,91,1,900,3,101
4,11,1113,2,954,93,1,4000,1,106
4,11,1113,2,954,100,1,500,3,22
4,11,1113,2,954,101,1,450,6,22
4,11,1113,2,954,102,1,1800,9,21
4,11,1113,2,954,103,1,1300,10,21
4,11,1113,2,954,104,1,800,18,106
4,11,1113,2,954,111,1,1800,1,106
4,11,1113,2,954,112,1,1800,1,106
4,11,1113,2,954,113,1,100,1,106
4,11,1113,2,954,121,1,170,1,106
4,11,1113,2,954,122,1,450,1,102
4,11,1113,2,954,130,1,180,1,102
4,11,1113,2,954,140,1,200,3,106
4,11,1113,2,954,150,1,140,2,103
4,11,1113,2,954,151,1,160,20,103
4,11,1113,2,954,152,1,100,1,106
4,11,1113,2,954,153,1,60,1,106
4,11,1113,2,954,155,1,130,1,106
4,11,1113,2,954,160,1,180,1,106
4,11,1113,2,954,161,1,90,1,106
4,11,1113,2,954,163,1,540,1,106
4,11,1113,2,954,164,1,500,1,106
4,14,1401,2,1116,12,1,30,1,3
4,14,1401,2,1116,13,1,2300,1,106
4,14,1401,2,1116,15,1,120,1,105
4,14,1401,2,1116,31,1,250,1,82
4,14,1401,2,1116,33,1,10,1,106
4,14,1401,2,1116,34,1,1200,1,61
4,14,1401,2,1116,35,1,1000,1,73
4,14,1401,2,1116,36,1,800,1,61
4,14,1401,2,1116,42,1,30,1,3
4,14,1401,2,1116,43,1,100,1,61
4,14,1401,2,1116,50,1,150,1,106
4,14,1401,2,1116,52,1,200,1,106
4,14,1401,2,1116,60,1,20,5,105
4,14,1401,2,1116,61,1,20,3,105
4,14,1401,2,1116,64,1,50,1,106
4,14,1401,2,1116,65,1,120,1,106
4,14,1401,2,1116,70,1,40,8,105
4,14,1401,2,1116,71,1,30,1,106
4,14,1401,2,1116,72,1,50,4,105
4,14,1401,2,1116,73,1,40,5,106
4,14,1401,2,1116,74,1,40,20,105
4,14,1401,2,1116,76,1,20,15,105
4,14,1401,2,1116,77,1,20,1,106
4,14,1401,2,1116,80,1,700,1,106
4,14,1401,2,1116,82,1,2500,1,106
4,14,1401,2,1116,83,1,30,1,105
4,14,1401,2,1116,84,1,20,1,105
4,14,1401,2,1116,90,1,100,5,105
4,14,1401,2,1116,92,1,100,5,105
4,14,1401,2,1116,94,1,3500,1,106
4,14,1401,2,1116,100,1,500,1,105
4,14,1401,2,1116,101,1,180,1,105
4,14,1401,2,1116,104,1,100,4,105
4,14,1401,2,1116,105,1,100,1,102
4,14,1401,2,1116,111,1,30,1,106
4,14,1401,2,1116,112,1,1500,450,102
4,14,1401,2,1116,113,1,100,70,102
4,14,1401,2,1116,121,1,500,450,102
4,14,1401,2,1116,122,1,200,1,106
4,14,1401,2,1116,130,1,200,1,106
4,14,1401,2,1116,132,1,500,1,106
4,14,1401,2,1116,140,1,40,1,106
4,14,1401,2,1116,151,1,10,1,106
4,14,1401,2,1116,152,1,120,1,106
4,14,1401,2,1116,153,1,60,1,106
4,14,1401,2,1116,160,1,170,1,106
4,14,1401,2,1116,161,1,50,1,106
4,14,1401,2,1116,163,1,100,1,106
4,14,1403,1,34,10,1,35,1,3
4,14,1403,1,34,12,1,25,1,3
4,14,1403,1,34,13,1,30,1,3
4,14,1403,1,34,14,1,40,1,3
4,14,1403,1,34,15,1,170,1,106
4,14,1403,1,34,18,1,25,1,3
4,14,1403,1,34,19,1,35,1,3
4,14,1403,1,34,31,1,500,1,83
4,14,1403,1,34,32,1,20,1,3
4,14,1403,1,34,33,1,25,1,3
4,14,1403,1,34,34,1,200,6,106
4,14,1403,1,34,35,1,200,4,105
4,14,1403,1,34,36,1,100,7,105
4,14,1403,1,34,37,1,100,6,105
4,14,1403,1,34,40,1,25,1,3
4,14,1403,1,34,41,1,30,1,3
4,14,1403,1,34,42,1,25,1,3
4,14,1403,1,34,43,1,60,1,3
4,14,1403,1,34,44,1,80,1,3
4,14,1403,1,34,50,1,4000,20,103
4,14,1403,1,34,52,1,4500,20,103
4,14,1403,1,34,53,1,4500,20,103
4,14,1403,1,34,60,1,100,8,105
4,14,1403,1,34,61,1,100,6,105
4,14,1403,1,34,63,1,50,1,105
4,14,1403,1,34,64,1,250,1,106
4,14,1403,1,34,65,1,80,1,106
4,14,1403,1,34,70,1,100,14,105
4,14,1403,1,34,71,1,130,1,106
4,14,1403,1,34,72,1,100,8,105
4,14,1403,1,34,73,1,50,7,105
4,14,1403,1,34,74,1,50,8,105
4,14,1403,1,34,76,1,50,10,105
4,14,1403,1,34,77,1,50,1,106
4,14,1403,1,34,80,1,1500,1,106
4,14,1403,1,34,82,1,5000,1,106
4,14,1403,1,34,83,1,30,1,105
4,14,1403,1,34,90,1,500,12,105
4,14,1403,1,34,92,1,500,15,105
4,14,1403,1,34,95,1,280,1,106
4,14,1403,1,34,101,1,200,1,105
4,14,1403,1,34,102,1,200,1,105
4,14,1403,1,34,103,1,200,4,105
4,14,1403,1,34,104,1,400,10,105
4,14,1403,1,34,105,1,1000,1,106
4,14,1403,1,34,111,1,600,1,106
4,14,1403,1,34,112,1,1100,1,106
4,14,1403,1,34,113,1,100,1,106
4,14,1403,1,34,120,1,150,1,106
4,14,1403,1,34,121,1,550,1,106
4,14,1403,1,34,122,1,250,1,106
4,14,1403,1,34,130,1,160,1,106
4,14,1403,1,34,131,1,300,1,106
4,14,1403,1,34,132,1,900,1,106
4,14,1403,1,34,140,1,50,1,106
4,14,1403,1,34,150,1,120,1,106
4,14,1403,1,34,151,1,5,1,106
4,14,1403,1,34,152,1,100,1,106
4,14,1403,1,34,153,1,60,1,106
4,14,1403,1,34,154,1,180,1,106
4,14,1403,1,34,160,1,180,1,106
4,14,1403,1,34,161,1,150,1,106
4,14,1403,1,34,163,1,120,1,106
4,14,1404,1,96,10,1,35,1,3
4,14,1404,1,96,12,1,30,1,3
4,14,1404,1,96,13,1,35,1,3
4,14,1404,1,96,14,1,50,1,3
4,14,1404,1,96,15,1,120,1,3
4,14,1404,1,96,18,1,25,1,3
4,14,1404,1,96,19,1,35,1,3
4,14,1404,1,96,30,1,500,1,52
4,14,1404,1,96,31,1,400,1,82
4,14,1404,1,96,32,1,20,1,3
4,14,1404,1,96,33,1,25,1,3
4,14,1404,1,96,34,1,200,5,105
4,14,1404,1,96,35,1,200,4,105
4,14,1404,1,96,36,1,100,6,105
4,14,1404,1,96,40,1,35,1,3
4,14,1404,1,96,41,1,35,1,3
4,14,1404,1,96,42,1,30,1,3
4,14,1404,1,96,43,1,60,1,3
4,14,1404,1,96,44,1,80,1,3
4,14,1404,1,96,50,1,2200,10,103
4,14,1404,1,96,52,1,2500,10,103
4,14,1404,1,96,60,1,100,8,105
4,14,1404,1,96,61,1,50,4,105
4,14,1404,1,96,63,1,50,1,105
4,14,1404,1,96,64,1,150,1,105
4,14,1404,1,96,65,1,120,1,106
4,14,1404,1,96,70,1,50,7,105
4,14,1404,1,96,71,1,35,70,102
4,14,1404,1,96,72,1,50,4,105
4,14,1404,1,96,73,1,50,6,105
4,14,1404,1,96,74,1,50,10,105
4,14,1404,1,96,76,1,20,8,105
4,14,1404,1,96,77,1,100,1,91
4,14,1404,1,96,80,1,800,1,105
4,14,1404,1,96,83,1,30,1,105
4,14,1404,1,96,90,1,200,5,105
4,14,1404,1,96,92,1,200,7,105
4,14,1404,1,96,93,1,200,7,105
4,14,1404,1,96,101,1,150,1,105
4,14,1404,1,96,102,1,200,1,105
4,14,1404,1,96,103,1,200,4,105
4,14,1404,1,96,104,1,300,8,105
4,14,1404,1,96,105,1,50,10,102
4,14,1404,1,96,111,1,550,450,102
4,14,1404,1,96,112,1,1450,450,102
4,14,1404,1,96,113,1,100,70,102
4,14,1404,1,96,120,1,250,25,102
4,14,1404,1,96,122,1,550,450,102
4,14,1404,1,96,130,1,160,412,102
4,14,1404,1,96,140,1,35,25,102
4,14,1404,1,96,150,1,50,1,103
4,14,1404,1,96,151,1,5,1,106
4,14,1404,1,96,152,1,100,1,106
4,14,1404,1,96,153,1,60,1,106
4,14,1404,1,96,154,1,120,1,106
4,14,1404,1,96,160,1,180,1,103
4,14,1404,1,96,161,1,150,1,103
4,14,1404,1,96,163,1,200,1,103
4,14,1406,2,694,12,1,270,1,106
4,14,1406,2,694,13,1,30,1,3
4,14,1406,2,694,14,1,40,1,3
4,14,1406,2,694,15,1,120,1,106
4,14,1406,2,694,30,1,800,1,52
4,14,1406,2,694,31,1,300,1,82
4,14,1406,2,694,32,1,20,1,3
4,14,1406,2,694,33,1,20,1,3
4,14,1406,2,694,35,1,500,1,72
4,14,1406,2,694,36,1,50,5,105
4,14,1406,2,694,40,1,30,1,3
4,14,1406,2,694,41,1,30,1,3
4,14,1406,2,694,43,1,30,1,3
4,14,1406,2,694,44,1,50,1,3
4,14,1406,2,694,50,1,200,1,106
4,14,1406,2,694,52,1,200,1,106
4,14,1406,2,694,60,1,300,1,72
4,14,1406,2,694,61,1,50,5,105
4,14,1406,2,694,63,1,20,1,105
4,14,1406,2,694,64,1,50,1,106
4,14,1406,2,694,70,1,50,8,105
4,14,1406,2,694,71,1,30,1,106
4,14,1406,2,694,72,1,50,6,106
4,14,1406,2,694,73,1,20,4,105
4,14,1406,2,694,75,1,50,25,102
4,14,1406,2,694,76,1,20,30,105
4,14,1406,2,694,77,1,50,1,106
4,14,1406,2,694,80,1,1200,1,106
4,14,1406,2,694,82,1,1500,1,106
4,14,1406,2,694,83,1,30,1,105
4,14,1406,2,694,90,1,200,6,105
4,14,1406,2,694,92,1,200,4,105
4,14,1406,2,694,101,1,180,1,105
4,14,1406,2,694,102,1,200,5,105
4,14,1406,2,694,103,1,200,4,105
4,14,1406,2,694,104,1,50,15,102
4,14,1406,2,694,111,1,25,1,106
4,14,1406,2,694,112,1,1200,450,102
4,14,1406,2,694,113,1,100,70,102
4,14,1406,2,694,121,1,30,1,106
4,14,1406,2,694,122,1,200,1,106
4,14,1406,2,694,130,1,10,4,106
4,14,1406,2,694,140,1,30,1,106
4,14,1406,2,694,150,1,120,1,106
4,14,1406,2,694,151,1,5,1,106
4,14,1406,2,694,152,1,100,1,106
4,14,1406,2,694,153,1,60,1,106
4,14,1406,2,694,154,1,120,1,106
4,14,1406,2,694,160,1,180,1,106
4,14,1406,2,694,161,1,70,1,106
4,14,1406,2,694,163,1,5,2,106
4,14,1407,2,68,10,1,20,1,2
4,14,1407,2,68,12,1,100,8,2
4,14,1407,2,68,13,1,20,1,2
4,14,1407,2,68,14,1,50,1,2
4,14,1407,2,68,15,1,120,1,106
4,14,1407,2,68,16,1,100,7,2
4,14,1407,2,68,18,1,100,7,2
4,14,1407,2,68,31,1,500,1,82
4,14,1407,2,68,32,1,250,1,106
4,14,1407,2,68,33,1,300,1,106
4,14,1407,2,68,35,1,700,1,72
4,14,1407,2,68,42,1,100,5,2
4,14,1407,2,68,43,1,30,1,2
4,14,1407,2,68,50,1,5000,20,102
4,14,1407,2,68,52,1,200,1,106
4,14,1407,2,68,60,1,400,1,72
4,14,1407,2,68,61,1,100,4,105
4,14,1407,2,68,70,1,50,7,105
4,14,1407,2,68,71,1,30,1,106
4,14,1407,2,68,72,1,50,5,106
4,14,1407,2,68,73,1,50,10,105
4,14,1407,2,68,74,1,20,10,105
4,14,1407,2,68,76,1,50,1,2
4,14,1407,2,68,77,1,20,1,106
4,14,1407,2,68,80,1,700,1,106
4,14,1407,2,68,82,1,1500,1,105
4,14,1407,2,68,83,1,30,1,105
4,14,1407,2,68,84,1,1,20,105
4,14,1407,2,68,90,1,200,5,105
4,14,1407,2,68,92,1,200,5,105
4,14,1407,2,68,93,1,200,5,105
4,14,1407,2,68,94,1,3000,1,106
4,14,1407,2,68,101,1,200,1,105
4,14,1407,2,68,102,1,200,5,105
4,14,1407,2,68,103,1,200,3,105
4,14,1407,2,68,105,1,50,1,2
4,14,1407,2,68,111,1,700,450,102
4,14,1407,2,68,112,1,170,450,102
4,14,1407,2,68,113,1,100,70,102
4,14,1407,2,68,120,1,150,1,102
4,14,1407,2,68,121,1,550,1,106
4,14,1407,2,68,122,1,120,1,106
4,14,1407,2,68,130,1,10,4,105
4,14,1407,2,68,132,1,700,1,106
4,14,1407,2,68,140,1,30,1,106
4,14,1407,2,68,150,1,70,1,106
4,14,1407,2,68,151,1,5,1,106
4,14,1407,2,68,152,1,100,1,106
4,14,1407,2,68,153,1,60,1,106
4,14,1407,2,68,154,1,250,1,106
4,14,1407,2,68,160,1,170,1,106
4,14,1407,2,68,161,1,4200,20,102
4,14,1407,2,68,163,1,5,2,106
4,14,1408,2,968,10,1,50,4,2
4,14,1408,2,968,12,1,100,10,2
4,14,1408,2,968,13,1,100,11,2
4,14,1408,2,968,14,1,200,10,2
4,14,1408,2,968,15,1,120,1,106
4,14,1408,2,968,16,1,40,5,2
4,14,1408,2,968,18,1,30,5,2
4,14,1408,2,968,30,1,1300,1,106
4,14,1408,2,968,31,1,200,1,81
4,14,1408,2,968,32,1,50,3,2
4,14,1408,2,968,33,1,50,4,2
4,14,1408,2,968,34,1,50,4,105
4,14,1408,2,968,35,1,1000,1,72
4,14,1408,2,968,36,1,100,5,105
4,14,1408,2,968,41,1,100,5,2
4,14,1408,2,968,42,1,100,4,2
4,14,1408,2,968,43,1,20,3,2
4,14,1408,2,968,50,1,1200,7,103
4,14,1408,2,968,52,1,200,1,106
4,14,1408,2,968,60,1,800,1,72
4,14,1408,2,968,61,1,50,3,105
4,14,1408,2,968,63,1,20,6,105
4,14,1408,2,968,64,1,50,1,105
4,14,1408,2,968,65,1,100,1,106
4,14,1408,2,968,66,1,50,1,106
4,14,1408,2,968,70,1,20,4,105
4,14,1408,2,968,71,1,30,1,106
4,14,1408,2,968,72,1,10,1,105
4,14,1408,2,968,73,1,20,5,105
4,14,1408,2,968,74,1,20,7,105
4,14,1408,2,968,75,1,100,1,2
4,14,1408,2,968,76,1,40,1,2
4,14,1408,2,968,77,1,20,1,106
4,14,1408,2,968,80,1,800,1,106
4,14,1408,2,968,81,1,1300,1,106
4,14,1408,2,968,82,1,1400,1,106
4,14,1408,2,968,83,1,30,1,106
4,14,1408,2,968,84,1,20,1,105
4,14,1408,2,968,90,1,100,6,105
4,14,1408,2,968,92,1,200,10,105
4,14,1408,2,968,93,1,100,4,105
4,14,1408,2,968,95,1,250,1,106
4,14,1408,2,968,101,1,250,1,105
4,14,1408,2,968,103,1,100,4,105
