"zone","state","lga","sector","ea","cluster_id","serial_id","c1q2","c1q3","c1q4a","c1q4b","c1q4_os","c1q5","c1q6"
5,9,908,1,78,"908-78",1,1,67,1,,,40,12
5,9,908,1,78,"908-78",2,1,59,8,,,33,412
5,9,908,1,78,"908-78",3,2,48,8,,,14,16
5,9,908,1,78,"908-78",4,1,43,8,,,43,24
5,9,908,1,78,"908-78",5,1,55,3,12,,20,14
5,9,909,1,506,"909-506",2,1,45,3,8,,20,422
5,9,909,1,506,"909-506",3,1,36,8,,,4,26
5,9,909,1,506,"909-506",4,2,32,8,,,32,26
5,9,909,1,506,"909-506",5,2,38,3,8,,38,423
5,9,909,1,506,"909-506",6,1,40,9,,,40,411
5,9,910,2,370,"910-370",1,1,64,1,,,64,34
5,9,910,2,370,"910-370",2,2,51,2,8,,51,16
5,9,910,2,370,"910-370",3,1,62,2,,,62,21
5,9,910,2,370,"910-370",4,1,30,8,,,30,26
5,9,910,2,370,"910-370",5,1,30,3,8,,30,26
5,9,910,2,370,"910-370",6,1,39,2,12,,39,26
5,9,910,2,730,"910-730",1,1,48,1,,,25,26
5,9,910,2,730,"910-730",2,2,45,3,,"WOMEN'S LEADER",45,26
5,9,910,2,730,"910-730",3,1,36,8,12,,36,34
5,9,910,2,730,"910-730",4,1,35,8,,,35,26
5,9,910,2,730,"910-730",5,1,26,8,,,26,26
5,9,913,2,1510,"913-1510",1,1,70,1,8,,70,13
5,9,913,2,1510,"913-1510",2,2,56,2,8,,56,15
5,9,913,2,1510,"913-1510",3,1,43,8,,,43,16
5,9,913,2,1510,"913-1510",4,1,55,8,,,55,16
5,9,913,2,1510,"913-1510",5,2,36,8,,,36,12
5,9,915,1,1390,"915-1390",1,1,76,3,8,,76,16
5,9,915,1,1390,"915-1390",2,2,52,8,,,52,16
5,9,915,1,1390,"915-1390",3,1,46,8,9,,17,26
5,9,915,1,1390,"915-1390",4,1,26,8,,,26,26
5,9,915,1,1390,"915-1390",5,2,32,8,,,32,15
5,9,917,2,2282,"917-2282",1,1,75,1,8,,75,16
5,9,917,2,2282,"917-2282",2,2,69,2,8,,69,12
5,9,917,2,2282,"917-2282",3,1,30,8,,,30,34
5,9,917,2,2282,"917-2282",4,2,39,8,,,39,26
5,9,917,2,2282,"917-2282",5,1,42,3,8,,42,16
5,9,918,2,834,"918-834",1,1,66,1,8,,66,13
5,9,918,2,834,"918-834",2,2,46,2,8,,46,16
5,9,918,2,834,"918-834",3,1,47,8,,,47,16
5,9,918,2,834,"918-834",4,1,67,3,,"RTD. HEADMASTER",67,34
5,9,918,2,834,"918-834",5,1,36,3,8,,36,26
