"zone","state","lga","sector","ea","hhid","plotid","indiv","s11c1q1a","s11c1q1b","s11c1q1c","s11c1q1d_1","s11c1q1d_2","s11c1q1d_3","s11c1q1d_4","s11c1q1d_5","s11c1q1d_6"
5,12,1207,1,144,129025,2,4,2,,,,,,,,
5,12,1207,1,144,129025,2,6,1,6,5,1,1,0,0,0,0
5,12,1207,1,144,129025,2,7,2,,,,,,,,
5,12,1207,1,144,129025,2,1,1,6,7,1,1,1,0,0,0
5,12,1207,1,144,129025,2,2,1,11,5,1,0,1,0,0,0
5,12,1207,1,144,129025,2,3,2,,,,,,,,
5,12,1207,1,144,129025,2,5,1,4,6,0,1,0,0,0,0
5,12,1207,1,144,129026,1,2,2,,,,,,,,
5,12,1207,1,144,129026,1,1,1,32,8,1,1,1,0,0,0
5,12,1207,1,144,129027,1,4,1,5,8,1,1,1,0,0,0
5,12,1207,1,144,129027,1,2,1,6,8,1,1,1,0,0,0
5,12,1207,1,144,129027,1,1,1,3,8,1,1,1,0,0,0
5,12,1207,1,144,129027,2,2,1,4,8,1,1,1,0,0,0
5,12,1207,1,144,129027,2,4,1,8,8,1,1,1,0,0,0
5,12,1207,1,144,129027,2,1,1,3,8,1,0,1,0,0,0
5,12,1207,1,144,129028,3,6,2,,,,,,,,
5,12,1207,1,144,129028,3,3,2,,,,,,,,
5,12,1207,1,144,129028,3,4,1,8,7,1,0,0,0,0,0
5,12,1207,1,144,129028,3,7,2,,,,,,,,
5,12,1207,1,144,129028,3,1,1,8,7,1,1,0,0,0,0
5,12,1207,1,144,129028,3,10,1,7,8,1,1,0,0,0,0
5,12,1207,1,144,129028,3,2,1,8,7,0,1,0,0,0,0
5,12,1207,1,144,129028,3,8,2,,,,,,,,
5,12,1207,1,144,129028,3,5,1,7,7,1,1,0,0,0,0
5,12,1207,1,144,129028,4,3,2,,,,,,,,
5,12,1207,1,144,129028,4,1,1,7,8,1,0,0,0,0,0
5,12,1207,1,144,129028,4,5,2,,,,,,,,
5,12,1207,1,144,129028,4,2,2,,,,,,,,
5,12,1207,1,144,129028,4,7,2,,,,,,,,
5,12,1207,1,144,129028,4,10,1,9,7,1,1,1,0,0,0
5,12,1207,1,144,129028,4,8,2,,,,,,,,
5,12,1207,1,144,129028,4,4,2,,,,,,,,
5,12,1207,1,144,129028,4,6,1,7,8,1,0,0,0,0,0
5,12,1207,1,144,129028,5,8,2,,,,,,,,
5,12,1207,1,144,129028,5,4,2,,,,,,,,
5,12,1207,1,144,129028,5,5,2,,,,,,,,
5,12,1207,1,144,129028,5,7,2,,,,,,,,
5,12,1207,1,144,129028,5,1,1,9,8,0,1,0,0,0,0
5,12,1207,1,144,129028,5,3,2,,,,,,,,
5,12,1207,1,144,129028,5,2,2,,,,,,,,
5,12,1207,1,144,129028,5,10,1,8,7,0,0,1,0,0,0
5,12,1207,1,144,129028,5,6,2,,,,,,,,
5,12,1207,1,144,129028,6,1,2,,,,,,,,
5,12,1207,1,144,129028,6,3,2,,,,,,,,
5,12,1207,1,144,129028,6,7,2,,,,,,,,
5,12,1207,1,144,129028,6,8,2,,,,,,,,
5,12,1207,1,144,129028,6,5,1,21,5,1,1,1,0,0,0
5,12,1207,1,144,129028,6,10,1,1,7,0,0,0,0,0,1
5,12,1207,1,144,129028,6,6,2,,,,,,,,
5,12,1207,1,144,129028,6,2,2,,,,,,,,
5,12,1207,1,144,129028,6,4,2,,,,,,,,
5,12,1207,1,144,129028,8,5,2,,,,,,,,
5,12,1207,1,144,129028,8,4,2,,,,,,,,
5,12,1207,1,144,129028,8,6,1,8,6,1,1,0,0,0,1
5,12,1207,1,144,129028,8,2,2,,,,,,,,
5,12,1207,1,144,129028,8,8,2,,,,,,,,
5,12,1207,1,144,129028,8,10,2,,,,,,,,
5,12,1207,1,144,129028,8,1,2,,,,,,,,
5,12,1207,1,144,129028,8,7,2,,,,,,,,
5,12,1207,1,144,129028,8,3,2,,,,,,,,
5,12,1207,1,144,129028,9,5,1,8,8,0,0,1,0,0,0
5,12,1207,1,144,129028,9,2,2,,,,,,,,
5,12,1207,1,144,129028,9,4,2,,,,,,,,
5,12,1207,1,144,129028,9,10,2,,,,,,,,
5,12,1207,1,144,129028,9,3,2,,,,,,,,
5,12,1207,1,144,129028,9,8,2,,,,,,,,
5,12,1207,1,144,129028,9,7,2,,,,,,,,
5,12,1207,1,144,129028,9,1,1,1,4,0,0,0,0,0,1
5,12,1207,1,144,129028,9,6,2,,,,,,,,
5,12,1207,1,144,129028,10,8,2,,,,,,,,
5,12,1207,1,144,129028,10,2,2,,,,,,,,
5,12,1207,1,144,129028,10,1,1,12,7,1,1,0,0,0,1
5,12,1207,1,144,129028,10,10,2,,,,,,,,
5,12,1207,1,144,129028,10,7,2,,,,,,,,
5,12,1207,1,144,129028,10,4,2,,,,,,,,
5,12,1207,1,144,129028,10,6,2,,,,,,,,
5,12,1207,1,144,129028,10,3,2,,,,,,,,
5,12,1207,1,144,129028,10,5,2,,,,,,,,
5,12,1207,1,144,129028,11,10,2,,,,,,,,
5,12,1207,1,144,129028,11,4,2,,,,,,,,
5,12,1207,1,144,129028,11,2,2,,,,,,,,
5,12,1207,1,144,129028,11,5,2,,,,,,,,
5,12,1207,1,144,129028,11,7,2,,,,,,,,
5,12,1207,1,144,129028,11,6,2,,,,,,,,
5,12,1207,1,144,129028,11,8,2,,,,,,,,
5,12,1207,1,144,129028,11,3,2,,,,,,,,
5,12,1207,1,144,129028,11,1,2,,,,,,,,
5,12,1207,1,144,129028,12,5,1,1,7,0,0,0,0,0,1
5,12,1207,1,144,129028,12,7,2,,,,,,,,
5,12,1207,1,144,129028,12,1,1,12,7,1,1,1,0,0,1
5,12,1207,1,144,129028,12,6,2,,,,,,,,
5,12,1207,1,144,129028,12,8,2,,,,,,,,
5,12,1207,1,144,129028,12,4,2,,,,,,,,
5,12,1207,1,144,129028,12,3,2,,,,,,,,
5,12,1207,1,144,129028,12,2,2,,,,,,,,
5,12,1207,1,144,129028,12,10,2,,,,,,,,
5,12,1207,1,144,129029,1,9,2,,,,,,,,
5,12,1207,1,144,129029,1,5,1,6,6,0,1,1,0,0,0
5,12,1207,1,144,129029,1,7,2,,,,,,,,
5,12,1207,1,144,129029,1,1,1,20,9,1,1,1,0,0,0
5,12,1207,1,144,129029,1,2,1,15,8,0,1,1,0,0,0
5,12,1207,1,144,129029,1,4,1,5,6,0,1,1,0,0,0
5,12,1207,1,144,129029,1,3,2,,,,,,,,
5,12,1207,1,144,129029,1,6,1,10,8,0,1,1,0,0,0
5,12,1207,1,144,129029,2,3,2,,,,,,,,
5,12,1207,1,144,129029,2,6,1,10,5,0,0,1,0,0,0
5,12,1207,1,144,129029,2,7,1,7,5,0,0,1,0,0,0
5,12,1207,1,144,129029,2,4,2,,,,,,,,
5,12,1207,1,144,129029,2,9,2,,,,,,,,
5,12,1207,1,144,129029,2,1,1,40,10,1,1,1,0,0,0
5,12,1207,1,144,129029,2,5,2,,,,,,,,
5,12,1207,1,144,129029,2,2,1,10,5,0,0,1,0,0,0
5,12,1207,1,144,129030,1,2,1,20,5,1,1,1,0,0,0
5,12,1207,1,144,129030,1,7,1,10,5,0,0,1,0,0,0
5,12,1207,1,144,129030,1,1,2,,,,,,,,
5,12,1207,1,144,129030,1,4,2,,,,,,,,
5,12,1207,1,144,129030,1,6,2,,,,,,,,
5,12,1207,1,144,129030,1,3,2,,,,,,,,
5,12,1207,1,144,129030,1,8,2,,,,,,,,
5,12,1207,1,144,129030,2,1,2,,,,,,,,
5,12,1207,1,144,129030,2,6,2,,,,,,,,
5,12,1207,1,144,129030,2,8,1,10,3,0,0,1,0,0,0
5,12,1207,1,144,129030,2,2,1,10,5,0,1,1,0,0,0
5,12,1207,1,144,129030,2,3,2,,,,,,,,
5,12,1207,1,144,129030,2,4,2,,,,,,,,
5,12,1207,1,144,129030,2,7,1,10,5,0,0,1,0,0,0
5,12,1207,1,144,129031,1,7,2,,,,,,,,
5,12,1207,1,144,129031,1,11,1,4,5,0,1,0,0,0,0
5,12,1207,1,144,129031,1,4,1,4,5,0,0,1,0,0,0
5,12,1207,1,144,129031,1,1,1,10,7,0,1,1,0,0,0
5,12,1207,1,144,129031,1,3,1,3,5,0,0,1,0,0,0
5,12,1207,1,144,129031,1,2,2,,,,,,,,
5,12,1207,1,144,129031,1,5,2,,,,,,,,
5,12,1207,1,144,129031,1,8,2,,,,,,,,
5,12,1207,1,144,129031,1,10,1,3,4,0,0,1,0,0,0
5,12,1207,1,144,129031,1,6,2,,,,,,,,
5,12,1207,1,144,129031,1,9,1,4,5,0,1,0,0,0,0
5,12,1207,1,144,129031,2,8,2,,,,,,,,
5,12,1207,1,144,129031,2,6,1,4,5,0,1,1,0,0,0
5,12,1207,1,144,129031,2,7,2,,,,,,,,
5,12,1207,1,144,129031,2,9,1,6,5,0,1,1,0,0,0
5,12,1207,1,144,129031,2,10,2,,,,,,,,
5,12,1207,1,144,129031,2,2,1,3,5,1,0,0,0,0,0
5,12,1207,1,144,129031,2,5,2,,,,,,,,
5,12,1207,1,144,129031,2,1,1,10,6,0,1,1,0,0,0
5,12,1207,1,144,129031,2,4,2,,,,,,,,
5,12,1207,1,144,129031,2,3,2,,,,,,,,
5,12,1207,1,144,129031,2,11,2,,,,,,,,
5,12,1207,1,144,129031,3,5,2,,,,,,,,
5,12,1207,1,144,129031,3,6,2,,,,,,,,
5,12,1207,1,144,129031,3,8,2,,,,,,,,
5,12,1207,1,144,129031,3,11,2,,,,,,,,
5,12,1207,1,144,129031,3,1,1,7,5,0,1,1,0,0,0
5,12,1207,1,144,129031,3,10,1,3,5,0,0,1,0,0,0
5,12,1207,1,144,129031,3,4,1,3,5,0,1,1,0,0,0
5,12,1207,1,144,129031,3,9,2,,,,,,,,
5,12,1207,1,144,129031,3,2,2,,,,,,,,
5,12,1207,1,144,129031,3,7,2,,,,,,,,
5,12,1207,1,144,129031,3,3,2,,,,,,,,
5,12,1207,1,144,129031,4,5,2,,,,,,,,
5,12,1207,1,144,129031,4,9,2,,,,,,,,
5,12,1207,1,144,129031,4,10,2,,,,,,,,
5,12,1207,1,144,129031,4,4,2,,,,,,,,
5,12,1207,1,144,129031,4,2,2,,,,,,,,
5,12,1207,1,144,129031,4,11,1,3,5,0,1,0,0,0,0
5,12,1207,1,144,129031,4,7,2,,,,,,,,
5,12,1207,1,144,129031,4,8,2,,,,,,,,
5,12,1207,1,144,129031,4,6,2,,,,,,,,
5,12,1207,1,144,129031,4,1,1,5,5,0,1,0,0,0,0
5,12,1207,1,144,129031,4,3,2,,,,,,,,
5,12,1207,1,144,129032,1,7,1,11,4,0,1,1,0,0,0
5,12,1207,1,144,129032,1,2,1,3,9,1,1,0,0,0,0
5,12,1207,1,144,129032,1,9,1,4,3,0,1,1,0,0,0
5,12,1207,1,144,129032,1,3,2,,,,,,,,
5,12,1207,1,144,129032,1,1,2,,,,,,,,
5,12,1207,1,144,129032,1,4,2,,,,,,,,
5,12,1207,1,144,129032,2,1,2,,,,,,,,
5,12,1207,1,144,129032,2,2,1,5,4,0,1,1,0,0,0
5,12,1207,1,144,129032,2,3,2,,,,,,,,
5,12,1207,1,144,129032,2,4,2,,,,,,,,
5,12,1207,1,144,129032,2,7,1,5,4,0,1,1,0,0,0
5,12,1207,1,144,129032,2,9,1,5,3,0,1,1,0,0,0
5,12,1207,1,144,129032,4,3,2,,,,,,,,
5,12,1207,1,144,129032,4,2,1,4,3,0,1,0,0,0,0
5,12,1207,1,144,129032,4,7,1,4,3,0,1,0,0,0,0
5,12,1207,1,144,129032,4,9,1,4,3,0,1,1,0,0,0
5,12,1207,1,144,129032,4,4,2,,,,,,,,
5,12,1207,1,144,129032,4,1,1,5,3,0,1,0,0,0,0
5,12,1207,1,144,129032,5,1,2,,,,,,,,
5,12,1207,1,144,129032,5,2,1,4,4,0,0,1,0,0,0
5,12,1207,1,144,129032,5,9,1,4,2,0,1,1,0,0,0
5,12,1207,1,144,129032,5,4,2,,,,,,,,
5,12,1207,1,144,129032,5,3,2,,,,,,,,
5,12,1207,1,144,129032,5,7,1,6,3,0,1,0,0,0,0
5,12,1207,1,144,129032,6,2,1,3,2,0,1,0,0,0,0
5,12,1207,1,144,129032,6,4,2,,,,,,,,
5,12,1207,1,144,129032,6,3,2,,,,,,,,
5,12,1207,1,144,129032,6,1,2,,,,,,,,
5,12,1207,1,144,129032,6,7,1,3,2,0,1,1,0,0,0
5,12,1207,1,144,129032,6,9,1,4,3,0,1,1,0,0,0
5,12,1207,1,144,129032,7,3,2,,,,,,,,
5,12,1207,1,144,129032,7,4,2,,,,,,,,
5,12,1207,1,144,129032,7,2,1,5,3,0,1,1,0,0,0
5,12,1207,1,144,129032,7,1,2,,,,,,,,
5,12,1207,1,144,129032,7,9,1,4,3,0,1,0,0,0,0
5,12,1207,1,144,129032,7,7,1,5,4,0,1,0,0,0,0
5,12,1207,1,144,129032,8,7,1,5,2,0,1,0,0,0,0
5,12,1207,1,144,129032,8,1,2,,,,,,,,
5,12,1207,1,144,129032,8,2,1,5,3,0,1,0,0,0,0
5,12,1207,1,144,129032,8,3,2,,,,,,,,
5,12,1207,1,144,129032,8,4,2,,,,,,,,
5,12,1207,1,144,129032,8,9,1,4,3,0,1,1,0,0,0
5,12,1207,1,144,129032,9,3,2,,,,,,,,
5,12,1207,1,144,129032,9,2,1,5,4,0,1,0,0,0,0
5,12,1207,1,144,129032,9,7,1,4,3,0,1,1,0,0,0
5,12,1207,1,144,129032,9,4,2,,,,,,,,
5,12,1207,1,144,129032,9,9,1,5,4,0,1,0,0,0,0
5,12,1207,1,144,129032,9,1,2,,,,,,,,
5,12,1207,1,144,129034,1,2,1,10,7,1,1,1,0,0,0
5,12,1207,1,144,129034,1,4,1,5,5,0,1,0,0,0,0
5,12,1207,1,144,129034,1,1,1,15,4,1,0,1,0,0,0
5,12,1207,1,144,129034,1,3,1,26,6,1,1,1,0,0,0
5,12,1207,1,144,129034,2,2,2,,,,,,,,
5,12,1207,1,144,129034,2,1,1,31,6,1,0,0,0,0,1
5,12,1207,1,144,129034,2,4,2,,,,,,,,
5,12,1207,1,144,129034,2,3,1,25,5,0,1,1,0,0,0
5,12,1207,1,144,129034,3,2,2,,,,,,,,
5,12,1207,1,144,129034,3,1,1,15,4,1,1,0,0,0,0
5,12,1207,1,144,129034,3,4,2,,,,,,,,
5,12,1207,1,144,129034,3,3,1,20,5,1,0,1,0,0,0
5,12,1207,1,144,129034,4,2,1,5,8,1,1,1,0,0,0
5,12,1207,1,144,129034,4,4,2,,,,,,,,
5,12,1207,1,144,129034,4,1,1,21,3,1,0,0,0,0,1
5,12,1207,1,144,129034,4,3,1,10,5,0,1,1,0,0,0
5,12,1207,1,144,129034,5,4,2,,,,,,,,
5,12,1207,1,144,129034,5,3,1,15,6,0,1,1,0,0,0
5,12,1207,1,144,129034,5,2,2,,,,,,,,
5,12,1207,1,144,129034,5,1,1,12,4,1,0,0,0,0,1
5,12,1208,2,76,129038,1,9,2,,,,,,,,
5,12,1208,2,76,129038,1,4,2,,,,,,,,
5,12,1208,2,76,129038,1,1,1,3,8,0,0,0,0,0,1
5,12,1208,2,76,129038,1,2,1,3,8,0,0,1,0,0,0
5,12,1208,2,76,129038,1,3,1,3,8,0,0,1,0,0,0
5,12,1208,2,76,129038,1,8,2,,,,,,,,
5,12,1208,2,76,129038,1,7,2,,,,,,,,
5,12,1208,2,76,129038,1,5,2,,,,,,,,
5,12,1208,2,76,129038,2,8,2,,,,,,,,
5,12,1208,2,76,129038,2,9,2,,,,,,,,
5,12,1208,2,76,129038,2,2,1,3,5,1,1,0,0,0,0
5,12,1208,2,76,129038,2,3,1,3,5,1,1,0,0,0,0
5,12,1208,2,76,129038,2,4,2,,,,,,,,
5,12,1208,2,76,129038,2,7,2,,,,,,,,
5,12,1208,2,76,129038,2,1,1,4,8,1,1,0,0,0,1
5,12,1208,2,76,129038,2,5,2,,,,,,,,
5,12,1208,2,76,129039,1,5,2,,,,,,,,
5,12,1208,2,76,129039,1,3,2,,,,,,,,
5,12,1208,2,76,129039,1,1,1,10,7,0,0,1,0,0,0
5,12,1208,2,76,129039,1,2,2,,,,,,,,
5,12,1208,2,76,129039,2,2,1,15,6,0,1,1,0,0,0
5,12,1208,2,76,129039,2,5,1,10,6,1,0,1,0,0,0
5,12,1208,2,76,129039,2,1,2,,,,,,,,
5,12,1208,2,76,129039,2,3,1,10,6,0,1,1,0,0,0
5,12,1208,2,76,129039,3,3,1,7,6,0,1,1,0,0,0
5,12,1208,2,76,129039,3,2,1,10,6,0,1,1,0,0,0
5,12,1208,2,76,129039,3,5,1,10,6,1,0,1,0,0,0
5,12,1208,2,76,129039,3,1,2,,,,,,,,
5,12,1208,2,76,129040,3,1,1,20,6,1,1,1,0,0,0
5,12,1208,2,76,129040,3,8,1,20,4,0,0,1,0,0,0
5,12,1208,2,76,129040,3,3,2,,,,,,,,
5,12,1208,2,76,129040,3,4,2,,,,,,,,
5,12,1208,2,76,129040,3,5,2,,,,,,,,
5,12,1208,2,76,129040,3,2,1,20,4,0,0,1,0,0,0
5,12,1208,2,76,129040,4,8,1,5,4,0,0,1,0,0,0
5,12,1208,2,76,129040,4,4,2,,,,,,,,
5,12,1208,2,76,129040,4,3,1,10,5,1,1,1,0,0,0
5,12,1208,2,76,129040,4,1,1,25,5,1,1,1,0,0,0
5,12,1208,2,76,129040,4,5,2,,,,,,,,
5,12,1208,2,76,129040,4,2,1,15,5,1,1,1,0,0,0
5,12,1208,2,76,129040,5,8,2,,,,,,,,
5,12,1208,2,76,129040,5,3,2,,,,,,,,
5,12,1208,2,76,129040,5,1,1,10,5,1,1,1,0,0,0
5,12,1208,2,76,129040,5,2,2,,,,,,,,
5,12,1208,2,76,129040,5,4,2,,,,,,,,
5,12,1208,2,76,129040,5,5,2,,,,,,,,
5,12,1208,2,76,129041,1,3,1,14,5,1,1,0,0,0,1
5,12,1208,2,76,129041,1,1,1,24,9,1,0,0,0,0,1
5,12,1208,2,76,129041,1,2,1,12,5,1,0,1,0,0,0
5,12,1208,2,76,129041,2,2,1,12,5,1,1,1,0,0,0
5,12,1208,2,76,129041,2,1,1,8,5,0,1,1,0,0,0
5,12,1208,2,76,129041,2,3,1,12,8,1,1,1,0,0,0
5,12,1208,2,76,129041,3,2,1,5,5,1,0,1,0,0,0
5,12,1208,2,76,129041,3,3,1,7,5,0,1,0,0,0,0
5,12,1208,2,76,129041,3,1,1,12,7,1,0,0,0,0,1
5,12,1208,2,76,129042,1,2,1,7,4,0,0,1,0,0,0
5,12,1208,2,76,129042,1,3,1,12,5,1,0,1,0,0,0
5,12,1208,2,76,129042,1,1,1,15,5,0,1,1,0,0,0
5,12,1208,2,76,129042,2,2,1,5,4,0,0,1,0,0,0
5,12,1208,2,76,129042,2,3,2,,,,,,,,
5,12,1208,2,76,129042,2,1,1,10,5,1,0,1,0,0,0
5,12,1208,2,76,129043,1,1,1,5,3,0,0,1,0,0,0
5,12,1208,2,76,129043,2,1,1,2,3,0,0,1,0,0,0
5,12,1208,2,76,129043,3,1,1,3,2,0,0,1,0,0,0
5,12,1208,2,76,129043,4,1,1,3,2,0,0,1,0,0,0
5,12,1208,2,76,129044,1,4,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,1,1,1,2,7,0,0,1,0,0,0
5,12,1208,2,76,129044,1,3,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,1,2,1,2,7,0,0,1,0,0,0
5,12,1208,2,76,129044,1,5,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,1,6,1,1,1,0,1,0,0,0,0
5,12,1208,2,76,129044,1,7,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,2,3,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,2,1,1,2,7,0,0,1,0,0,0
5,12,1208,2,76,129044,2,2,1,2,7,0,0,1,0,0,0
5,12,1208,2,76,129044,2,7,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,2,5,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,2,6,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,2,4,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,3,5,2,,,,,,,,
5,12,1208,2,76,129044,3,3,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,3,7,1,1,7,0,1,0,0,0,0
5,12,1208,2,76,129044,3,2,1,3,7,0,0,1,0,0,1
5,12,1208,2,76,129044,3,4,2,,,,,,,,
5,12,1208,2,76,129044,3,1,1,3,7,0,0,1,0,0,0
5,12,1208,2,76,129044,3,6,2,,,,,,,,
5,12,1208,2,76,129044,4,6,2,,,,,,,,
5,12,1208,2,76,129044,4,5,2,,,,,,,,
5,12,1208,2,76,129044,4,1,1,3,7,0,0,1,0,0,1
5,12,1208,2,76,129044,4,2,1,3,7,0,0,1,0,0,0
5,12,1208,2,76,129044,4,7,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,4,4,2,,,,,,,,
5,12,1208,2,76,129044,4,3,2,,,,,,,,
5,12,1208,2,76,129044,5,4,2,,,,,,,,
5,12,1208,2,76,129044,5,6,2,,,,,,,,
5,12,1208,2,76,129044,5,3,2,,,,,,,,
5,12,1208,2,76,129044,5,5,2,,,,,,,,
5,12,1208,2,76,129044,5,2,2,,,,,,,,
5,12,1208,2,76,129044,5,7,2,,,,,,,,
5,12,1208,2,76,129044,5,1,1,4,7,0,0,0,0,0,1
5,12,1208,2,76,129044,6,1,1,4,7,0,0,0,0,0,1
5,12,1208,2,76,129044,6,4,2,,,,,,,,
5,12,1208,2,76,129044,6,7,2,,,,,,,,
5,12,1208,2,76,129044,6,2,1,4,7,0,0,0,0,0,1
5,12,1208,2,76,129044,6,5,2,,,,,,,,
5,12,1208,2,76,129044,6,6,2,,,,,,,,
5,12,1208,2,76,129044,6,3,2,,,,,,,,
5,12,1208,2,76,129044,7,6,2,,,,,,,,
5,12,1208,2,76,129044,7,5,2,,,,,,,,
5,12,1208,2,76,129044,7,2,2,,,,,,,,
5,12,1208,2,76,129044,7,3,2,,,,,,,,
5,12,1208,2,76,129044,7,7,2,,,,,,,,
5,12,1208,2,76,129044,7,1,1,4,6,0,0,0,0,0,1
5,12,1208,2,76,129044,7,4,2,,,,,,,,
5,12,1208,2,76,129044,8,7,2,,,,,,,,
5,12,1208,2,76,129044,8,5,2,,,,,,,,
5,12,1208,2,76,129044,8,1,1,4,6,0,0,1,0,0,0
5,12,1208,2,76,129044,8,3,2,,,,,,,,
5,12,1208,2,76,129044,8,2,1,4,6,0,0,0,0,0,1
5,12,1208,2,76,129044,8,4,2,,,,,,,,
5,12,1208,2,76,129044,8,6,2,,,,,,,,
5,12,1208,2,76,129044,9,3,2,,,,,,,,
5,12,1208,2,76,129044,9,1,1,3,7,0,0,1,0,0,0
5,12,1208,2,76,129044,9,7,1,1,7,0,0,1,0,0,0
5,12,1208,2,76,129044,9,4,2,,,,,,,,
5,12,1208,2,76,129044,9,6,2,,,,,,,,
5,12,1208,2,76,129044,9,2,1,4,7,0,0,0,0,0,1
5,12,1208,2,76,129044,9,5,2,,,,,,,,
5,12,1208,2,76,129046,1,2,1,2,3,0,0,1,0,0,0
5,12,1208,2,76,129046,1,7,1,3,2,0,0,1,0,0,0
5,12,1208,2,76,129046,1,4,1,1,4,0,0,1,0,0,0
5,12,1208,2,76,129046,1,3,1,2,3,0,0,1,0,0,0
5,12,1208,2,76,129046,1,5,1,2,3,0,0,1,0,0,0
5,12,1208,2,76,129046,1,8,2,,,,,,,,
5,12,1208,2,76,129046,1,1,1,5,3,1,0,0,0,0,1
5,12,1208,2,76,129046,1,6,1,2,3,0,0,1,0,0,0
5,12,1208,2,76,129046,2,3,2,,,,,,,,
5,12,1208,2,76,129046,2,1,1,6,4,1,0,0,0,0,1
5,12,1208,2,76,129046,2,4,2,,,,,,,,
5,12,1208,2,76,129046,2,5,2,,,,,,,,
5,12,1208,2,76,129046,2,6,2,,,,,,,,
5,12,1208,2,76,129046,2,7,2,,,,,,,,
5,12,1208,2,76,129046,2,2,1,2,4,1,0,1,0,0,0
5,12,1208,2,76,129046,2,8,2,,,,,,,,
5,12,1208,2,76,129046,3,3,1,3,4,1,0,1,0,0,0
5,12,1208,2,76,129046,3,8,2,,,,,,,,
5,12,1208,2,76,129046,3,2,1,3,4,1,0,1,0,0,0
5,12,1208,2,76,129046,3,6,2,,,,,,,,
5,12,1208,2,76,129046,3,5,1,2,2,1,0,1,0,0,0
5,12,1208,2,76,129046,3,7,2,,,,,,,,
5,12,1208,2,76,129046,3,1,1,6,4,1,0,1,0,0,0
5,12,1208,2,76,129046,3,4,1,2,2,1,0,1,0,0,0
5,12,1208,2,76,129046,4,6,1,2,2,0,0,1,0,0,0
5,12,1208,2,76,129046,4,8,2,,,,,,,,
5,12,1208,2,76,129046,4,3,1,2,3,0,0,1,0,0,0
5,12,1208,2,76,129046,4,5,1,2,2,0,0,1,0,0,0
5,12,1208,2,76,129046,4,2,1,1,3,0,0,1,0,0,0
5,12,1208,2,76,129046,4,4,1,2,2,0,0,1,0,0,0
5,12,1208,2,76,129046,4,1,1,4,4,1,0,1,0,0,0
5,12,1208,2,76,129046,4,7,2,,,,,,,,
5,12,1208,2,76,129047,1,1,2,,,,,,,,
5,12,1208,2,76,129047,1,3,1,21,10,1,1,1,0,0,0
5,12,1208,2,76,129047,1,2,1,14,5,1,0,0,0,0,1
5,12,1208,2,76,129048,1,7,2,,,,,,,,
5,12,1208,2,76,129048,1,4,1,3,4,0,1,0,0,0,0
5,12,1208,2,76,129048,1,3,1,4,2,0,1,1,0,0,0
5,12,1208,2,76,129048,1,6,1,6,2,0,0,1,0,0,0
5,12,1208,2,76,129048,1,1,1,3,1,0,1,1,0,0,0
5,12,1208,2,76,129048,1,2,1,3,4,0,1,1,0,0,0
5,12,1208,2,76,129048,1,5,2,,,,,,,,
5,12,1208,2,76,129048,2,3,1,4,2,0,1,0,0,0,0
5,12,1208,2,76,129048,2,6,1,5,1,0,1,0,0,0,0
5,12,1208,2,76,129048,2,1,1,3,1,0,0,1,0,0,0
5,12,1208,2,76,129048,2,2,1,1,4,0,0,1,0,0,0
5,12,1208,2,76,129048,2,7,2,,,,,,,,
5,12,1208,2,76,129048,2,5,2,,,,,,,,
5,12,1208,2,76,129048,2,4,1,6,4,0,1,0,0,0,0
5,12,1208,2,76,129048,3,2,1,1,2,0,0,1,0,0,0
5,12,1208,2,76,129048,3,4,1,4,3,0,0,1,0,0,0
5,12,1208,2,76,129048,3,7,2,,,,,,,,
5,12,1208,2,76,129048,3,6,1,3,4,0,1,0,0,0,0
5,12,1208,2,76,129048,3,1,1,3,2,0,1,0,0,0,0
5,12,1208,2,76,129048,3,3,1,4,5,0,0,1,0,0,0
5,12,1208,2,76,129048,3,5,2,,,,,,,,
5,12,1208,2,76,129048,4,2,1,1,2,0,0,1,0,0,0
5,12,1208,2,76,129048,4,7,2,,,,,,,,
5,12,1208,2,76,129048,4,6,1,6,2,0,0,1,0,0,0
5,12,1208,2,76,129048,4,1,1,1,1,0,0,0,0,0,1
5,12,1208,2,76,129048,4,5,2,,,,,,,,
5,12,1208,2,76,129048,4,4,1,5,2,0,0,1,0,0,0
5,12,1208,2,76,129048,4,3,1,4,3,0,0,1,0,0,0
5,12,1208,2,630,129050,1,1,1,52,5,1,1,0,0,0,0
5,12,1208,2,630,129050,1,4,2,,,,,,,,
5,12,1208,2,630,129050,1,2,1,48,5,1,0,1,0,0,0
5,12,1208,2,630,129050,1,5,1,22,4,0,0,1,0,0,0
5,12,1208,2,630,129050,1,3,2,,,,,,,,
5,12,1208,2,630,129050,4,1,1,48,5,1,1,0,0,0,1
