"hhid","zone","state","lga","sector","ea","cluster","strata","wt_wave4","wt_longpanel","old_new","hhidyn","hhsmlc","rspavl","constn","InterviewStart","ag1a","ag2a","ag4","ag5","interview_result","tracked_obs"
19137,4,1,111,2,118,"111-118",4,5772.70556640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849006258000,1,1,2,2,1,0
19138,4,1,111,2,118,"111-118",4,5772.70556640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849168604000,1,1,2,2,1,0
19139,4,1,111,2,118,"111-118",4,5772.70556640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849172859000,1,1,2,2,1,0
19140,4,1,111,2,118,"111-118",4,5772.70556640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849155086000,1,1,2,2,1,0
19141,4,1,111,2,118,"111-118",4,5772.70556640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849159246000,1,1,2,2,1,0
19143,4,1,111,2,118,"111-118",4,5772.70556640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849006213000,1,1,2,2,1,0
19144,4,1,111,2,118,"111-118",4,5772.70556640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849000102000,1,1,1,1,1,0
19145,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849589291000,2,2,2,2,1,0
19146,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849512154000,2,2,2,2,1,0
19147,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849589451000,2,2,2,2,1,0
19148,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849517402000,2,2,2,2,1,0
19149,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849589431000,2,2,2,2,1,0
19150,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849512050000,2,2,2,2,1,0
19151,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849512060000,2,1,2,2,1,0
19152,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849510773000,2,2,2,2,1,0
19153,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849509639000,1,2,2,2,1,0
19155,4,1,112,2,266,"112-266",4,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1849673063000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
19158,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849685664000,1,1,2,2,1,0
19159,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849755491000,1,1,1,2,1,0
19160,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849685429000,1,1,2,2,1,0
19161,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849757379000,1,1,2,2,1,0
19163,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849692885000,1,1,2,2,1,0
19164,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849685508000,1,1,2,2,1,0
19165,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849763357000,1,1,2,2,1,0
19166,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849685003000,1,1,2,2,1,0
19167,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849753963000,1,1,2,2,1,0
19168,4,1,112,2,556,"112-556",4,2568.56591796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849762609000,1,2,2,2,1,0
19169,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849234500000,1,1,1,1,1,0
19170,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849172933000,1,1,1,2,1,0
19171,4,1,113,2,6,"113-6",4,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1849230208000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
19173,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849165435000,1,2,2,2,1,0
19174,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849175385000,1,1,2,2,1,0
19175,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849178596000,1,1,2,2,1,0
19177,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849229127000,1,1,1,2,1,0
19178,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849184586000,1,1,1,2,1,0
19179,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849164917000,1,1,2,2,1,0
19180,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849233433000,1,2,2,2,1,0
19181,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849411995000,1,1,1,2,1,0
19182,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849329482000,1,1,1,2,1,0
19183,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849413049000,1,1,1,2,1,0
19184,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849332113000,1,1,2,2,1,0
19185,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849412300000,1,1,2,2,1,0
19186,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849328204000,1,1,1,2,1,0
19187,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849419787000,1,1,2,2,1,0
19188,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849342958000,1,1,2,2,1,0
19191,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849336435000,1,1,1,2,1,0
19192,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849326683000,1,1,2,2,1,0
19193,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848915124000,1,2,2,2,1,0
19194,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848975764000,1,2,2,2,1,0
19195,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848988198000,1,2,2,2,1,0
19196,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848914012000,2,2,2,2,1,0
19197,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848915511000,2,1,2,2,1,0
19198,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848919177000,2,2,2,2,1,0
19199,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848984094000,2,2,2,2,1,0
19201,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848921281000,2,2,2,2,1,0
19202,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848979502000,1,1,1,2,1,0
19204,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848977560000,2,1,1,2,1,0
19205,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849760700000,1,1,2,2,1,0
19206,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849770727000,1,1,1,2,1,0
19207,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849759240000,1,1,2,2,1,0
19208,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849778930000,1,1,2,2,1,0
19209,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849768699000,1,1,2,2,1,0
19211,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849842999000,1,1,2,2,1,0
19213,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849849988000,1,1,1,2,1,0
19214,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849759278000,1,1,2,2,1,0
19215,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849768082000,1,1,1,1,1,0
19216,4,1,115,1,176,"115-176",4,1.79769313486232e+308,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849843043000,2,2,2,2,1,0
19217,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850034902000,2,2,2,2,1,0
19218,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850126355000,2,2,2,2,1,0
19219,4,1,115,1,550,"115-550",4,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1850112745000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
19221,4,1,115,1,550,"115-550",4,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1850112795000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
19222,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850019286000,2,2,2,2,1,0
19224,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850021705000,2,2,2,2,1,0
19225,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850021605000,2,2,2,2,1,0
19226,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850026793000,2,2,2,2,1,0
19227,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850093255000,2,2,2,2,1,0
19228,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850104847000,2,2,2,2,1,0
19229,4,1,117,2,800,"117-800",4,1.79769313486232e+308,1.79769313486232e+308,2,1,1.79769313486232e+308,2,1.79769313486232e+308,1848649916000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,6,0
19230,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848556034000,1,1,1,1,1,0
19231,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848556916000,1,1,1,2,1,0
19232,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848551034000,1,1,1,1,1,0
19234,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848640665000,2,2,2,2,1,0
19235,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848551647000,1,1,2,2,1,0
19236,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848553388000,1,1,2,2,1,0
19238,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848639486000,1,1,2,2,1,0
19239,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848636595000,1,2,2,2,1,0
19240,4,1,117,2,800,"117-800",4,1.79769313486232e+308,1.79769313486232e+308,2,1,1.79769313486232e+308,2,1.79769313486232e+308,1848720269000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,6,0
19242,4,1,102,1,46,"102-46",4,3688.921875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850376634000,2,2,2,2,1,0
19243,4,1,102,1,806,"102-806",4,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1850283666000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
19244,4,1,102,1,806,"102-806",4,5176.703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850195160000,2,2,2,2,1,0
19245,4,1,102,1,2486,"102-2486",4,4284.16796875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850011489000,2,2,2,2,1,0
19246,4,1,102,1,2486,"102-2486",4,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1849949828000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
19250,4,1,104,2,1020,"104-1020",4,5403.970703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847968253000,1,2,2,2,1,0
19254,4,1,107,2,1322,"107-1322",4,5029.37158203125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847939777000,1,2,1,2,1,0
19266,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849517920000,1,2,2,2,1,0
19269,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849250999000,1,2,1,2,1,0
19270,4,1,113,2,6,"113-6",4,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1849249215000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
19277,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850115513000,2,1,2,2,1,0
19278,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850116021000,2,1,2,2,1,0
19279,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848737442000,2,1,2,2,1,0
19280,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848736626000,1,1,2,2,1,0
19284,4,1,102,1,806,"102-806",4,5176.703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850288663000,2,1,2,2,1,0
20001,2,2,209,2,1040,"209-1040",2,2253.91088867188,8080.86328125,1,1,1,1,1,1849345219000,1,2,2,1,1,0
20002,2,2,209,2,1040,"209-1040",2,2253.91088867188,20612.181640625,1,1,1,1,1,1849396218000,1,2,2,1,1,0
20003,2,34,3401,2,0,"209-1040",2,2253.91088867188,12512.3017578125,1,1,1,1,1,1855994021000,1,1,1,1,1,1
20005,2,2,209,2,1040,"209-1040",2,2253.91088867188,10972.87109375,1,1,1,1,1,1849330916000,1,2,2,2,1,0
20006,2,2,209,2,1040,"209-1040",2,2253.91088867188,12512.3017578125,1,1,1,1,1,1849314054000,1,2,2,2,1,0
20007,2,2,209,2,1040,"209-1040",2,2253.91088867188,8080.86328125,1,1,1,1,1,1849346900000,1,1,1,2,1,0
20008,2,2,209,2,1040,"209-1040",2,2253.91088867188,8080.86328125,1,1,1,1,1,1849314469000,1,1,1,2,1,0
20009,2,34,209,2,0,"209-1040",2,2253.91088867188,11724.923828125,1,1,1,1,1,1855458197000,1,1,1,2,1,1
20010,2,2,209,2,1040,"209-1040",2,2253.91088867188,11724.923828125,1,1,1,1,1,1849313446000,1,1,1,2,1,0
20041,2,2,203,2,1224,"203-1224",2,1473.34387207031,12512.3017578125,1,1,1,1,1,1848723749000,1,2,2,2,1,0
20042,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,1,1,1,1,1848707479000,1,2,2,2,1,0
20043,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,1,1,1,1,1848707120000,1,2,1,2,1,0
20044,2,2,203,2,1224,"203-1224",2,1473.34387207031,14507.5146484375,1,1,2,1,1,1848662165000,1,2,1,2,1,0
20045,2,2,203,2,1224,"203-1224",2,1473.34387207031,12512.3017578125,1,1,1,1,1,1848728264000,1,2,1,2,1,0
20046,2,2,203,2,1224,"203-1224",2,1473.34387207031,9415.4111328125,1,1,1,1,1,1848707143000,1,1,1,2,1,0
20047,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,1,1,1,1,1848720861000,1,2,1,2,1,0
20048,2,2,203,2,1224,"203-1224",2,1473.34387207031,10972.87109375,1,1,1,1,1,1848717893000,1,1,1,2,1,0
20049,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,1,1,1,1,1848706811000,1,1,1,1,1,0
20050,2,2,203,2,1224,"203-1224",2,1473.34387207031,10231.08984375,1,1,1,1,1,1848731704000,1,1,1,1,1,0
20061,2,2,210,2,1300,"210-1300",2,2485.0859375,10207.40234375,1,1,2,1,1,1847609074000,1,1,1,1,1,0
20062,2,2,210,2,1300,"210-1300",2,2485.0859375,6592.28271484375,1,1,1,1,1,1847609619000,1,1,2,1,1,0
20063,2,2,210,2,1300,"210-1300",2,2485.0859375,8346.4150390625,1,1,1,1,1,1847612609000,1,1,1,1,1,0
20064,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,1,1,1,1,1847612369000,1,1,2,2,1,0
20065,2,2,210,2,1300,"210-1300",2,2485.0859375,8951.552734375,1,1,1,1,1,1847520603000,1,1,1,2,1,0
20066,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,1,1,1,1,1847597997000,1,2,1,1,1,0
20067,6,24,2404,1,0,"210-1300",2,1.79769313486232e+308,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1849945441000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
20068,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,1,1,1,1,1847614749000,1,1,1,2,1,0
20069,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,1,1,1,1,1847597405000,1,1,1,2,1,0
20070,2,2,210,2,1300,"210-1300",2,2485.0859375,16815.201171875,1,1,1,1,1,1847685694000,1,1,1,2,1,0
20091,2,2,207,2,1302,"207-1302",2,1106.5712890625,11872.916015625,1,1,1,1,1,1849157908000,1,1,1,2,1,0
20092,2,2,207,2,1302,"207-1302",2,1106.5712890625,10689.74609375,1,1,1,1,1,1849148379000,1,1,1,1,1,0
20093,2,2,207,2,1302,"207-1302",2,1106.5712890625,6937.6708984375,1,1,1,1,1,1849147638000,1,2,2,2,1,0
20094,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,1,1,1,1,1849156480000,1,1,2,2,1,0
20095,2,2,207,2,1302,"207-1302",2,1106.5712890625,11872.916015625,1,1,1,1,1,1849498512000,1,2,1,2,1,0
20096,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,1,1,1,1,1849147420000,1,2,1,2,1,0
20097,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,1,1,1,1,1849155644000,1,2,1,2,1,0
20098,2,2,207,2,1302,"207-1302",2,1106.5712890625,8085.2724609375,1,1,1,1,1,1849147855000,1,1,1,2,1,0
20099,2,2,207,2,1302,"207-1302",2,1106.5712890625,8085.2724609375,1,1,1,1,1,1849158962000,1,1,2,2,1,0
20100,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,1,1,1,1,1849166147000,1,1,2,2,1,0
20101,2,2,205,2,712,"205-712",2,1822.60461425781,14149.228515625,1,1,1,1,1,1849334567000,1,1,2,2,1,0
20102,2,2,205,2,712,"205-712",2,1822.60461425781,10420.0615234375,1,1,1,1,1,1849322207000,1,1,1,1,1,0
20103,2,2,205,2,712,"205-712",2,1822.60461425781,13192.7216796875,1,1,1,1,1,1849336569000,1,1,1,2,1,0
20104,2,2,205,2,712,"205-712",2,1822.60461425781,14149.228515625,1,1,1,1,1,1849329896000,1,1,1,1,1,0
20105,2,2,205,2,712,"205-712",2,1822.60461425781,20777.607421875,1,1,1,1,1,1849328541000,2,2,2,2,1,0
20106,2,2,205,2,712,"205-712",2,1822.60461425781,14149.228515625,1,1,1,1,1,1849585397000,1,2,1,2,1,0
20107,2,2,205,2,712,"205-712",2,1822.60461425781,17258.390625,1,1,1,1,1,1849321548000,1,2,2,2,1,0
20108,2,2,205,2,712,"205-712",2,1822.60461425781,18707.05859375,1,1,1,1,1,1849330956000,1,1,2,2,1,0
20110,2,2,205,2,712,"205-712",2,1822.60461425781,12140.92578125,1,1,1,1,1,1849321606000,1,1,1,2,1,0
29001,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848303875000,1,1,1,1,1,0
29002,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848362246000,1,1,1,1,1,0
29003,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848296961000,1,1,2,2,1,0
29004,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848311528000,1,2,2,2,1,0
29005,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848314839000,1,2,2,2,1,0
29006,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848308239000,1,1,1,2,1,0
29007,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848372574000,1,1,1,2,1,0
29008,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848303846000,1,1,2,2,1,0
29009,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848306020000,1,1,1,1,1,0
29010,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848361724000,1,1,1,2,1,0
29013,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848142299000,1,1,1,2,1,0
29014,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848191365000,1,1,2,2,1,0
29017,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848119604000,2,2,2,2,1,0
29018,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848191846000,1,2,1,1,1,0
29019,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848144995000,1,1,2,2,1,0
29020,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848188750000,1,1,1,2,1,0
29021,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848200702000,1,1,1,2,1,0
29022,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848142814000,1,1,1,2,1,0
29023,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848140002000,1,2,1,2,1,0
29024,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848188443000,1,1,2,2,1,0
29025,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849232639000,1,1,2,1,1,0
29026,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849238303000,1,1,2,2,1,0
29028,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849249830000,1,1,1,2,1,0
29029,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849232505000,1,1,2,2,1,0
29031,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849233446000,1,2,2,2,1,0
29032,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849233208000,1,2,1,2,1,0
