"zone","state","lga","sector","ea","cluster_id","amenities_cd","c5q1"
2,35,3514,1,1050,"3514-1050",534,3
3,36,3606,2,1956,"3606-1956",501,5
3,36,3606,2,1956,"3606-1956",502,4
3,36,3606,2,1956,"3606-1956",503,3
3,36,3606,2,1956,"3606-1956",505,3
3,36,3606,2,1956,"3606-1956",506,2
3,36,3606,2,1956,"3606-1956",507,3
3,36,3606,2,1956,"3606-1956",508,4
3,36,3606,2,1956,"3606-1956",509,5
3,36,3606,2,1956,"3606-1956",510,4
3,36,3606,2,1956,"3606-1956",512,4
3,36,3606,2,1956,"3606-1956",513,3
3,36,3606,2,1956,"3606-1956",514,3
3,36,3606,2,1956,"3606-1956",516,2
3,36,3606,2,1956,"3606-1956",517,3
3,36,3606,2,1956,"3606-1956",518,4
3,36,3606,2,1956,"3606-1956",519,2
3,36,3606,2,1956,"3606-1956",520,2
3,36,3606,2,1956,"3606-1956",522,3
3,36,3606,2,1956,"3606-1956",523,2
3,36,3606,2,1956,"3606-1956",524,2
3,36,3606,2,1956,"3606-1956",525,2
3,36,3606,2,1956,"3606-1956",526,3
3,36,3606,2,1956,"3606-1956",527,2
3,36,3606,2,1956,"3606-1956",528,3
3,36,3606,2,1956,"3606-1956",529,4
3,36,3606,2,1956,"3606-1956",530,4
3,36,3606,2,1956,"3606-1956",531,2
3,36,3606,2,1956,"3606-1956",532,4
3,36,3606,2,1956,"3606-1956",533,2
3,36,3606,2,1956,"3606-1956",534,3
3,36,3608,2,1300,"3608-1300",501,2
3,36,3608,2,1300,"3608-1300",502,3
3,36,3608,2,1300,"3608-1300",503,4
3,36,3608,2,1300,"3608-1300",505,4
3,36,3608,2,1300,"3608-1300",506,1
3,36,3608,2,1300,"3608-1300",507,2
3,36,3608,2,1300,"3608-1300",508,5
3,36,3608,2,1300,"3608-1300",509,4
3,36,3608,2,1300,"3608-1300",510,5
3,36,3608,2,1300,"3608-1300",512,4
3,36,3608,2,1300,"3608-1300",513,2
3,36,3608,2,1300,"3608-1300",514,4
3,36,3608,2,1300,"3608-1300",516,2
3,36,3608,2,1300,"3608-1300",517,4
3,36,3608,2,1300,"3608-1300",518,4
3,36,3608,2,1300,"3608-1300",519,4
3,36,3608,2,1300,"3608-1300",520,3
3,36,3608,2,1300,"3608-1300",522,4
3,36,3608,2,1300,"3608-1300",523,2
3,36,3608,2,1300,"3608-1300",524,2
3,36,3608,2,1300,"3608-1300",525,2
3,36,3608,2,1300,"3608-1300",526,4
3,36,3608,2,1300,"3608-1300",527,1
3,36,3608,2,1300,"3608-1300",528,2
3,36,3608,2,1300,"3608-1300",529,4
3,36,3608,2,1300,"3608-1300",530,2
3,36,3608,2,1300,"3608-1300",531,3
3,36,3608,2,1300,"3608-1300",532,4
3,36,3608,2,1300,"3608-1300",533,3
3,36,3608,2,1300,"3608-1300",534,4
3,36,3608,2,2078,"3608-2078",501,3
3,36,3608,2,2078,"3608-2078",502,4
3,36,3608,2,2078,"3608-2078",503,3
3,36,3608,2,2078,"3608-2078",505,4
3,36,3608,2,2078,"3608-2078",506,1
3,36,3608,2,2078,"3608-2078",507,3
3,36,3608,2,2078,"3608-2078",508,4
3,36,3608,2,2078,"3608-2078",509,4
3,36,3608,2,2078,"3608-2078",510,3
3,36,3608,2,2078,"3608-2078",512,3
3,36,3608,2,2078,"3608-2078",513,4
3,36,3608,2,2078,"3608-2078",514,3
3,36,3608,2,2078,"3608-2078",516,3
3,36,3608,2,2078,"3608-2078",517,4
3,36,3608,2,2078,"3608-2078",518,4
3,36,3608,2,2078,"3608-2078",519,3
3,36,3608,2,2078,"3608-2078",520,4
3,36,3608,2,2078,"3608-2078",522,4
3,36,3608,2,2078,"3608-2078",523,3
3,36,3608,2,2078,"3608-2078",524,2
3,36,3608,2,2078,"3608-2078",525,2
3,36,3608,2,2078,"3608-2078",526,3
3,36,3608,2,2078,"3608-2078",527,1
3,36,3608,2,2078,"3608-2078",528,3
3,36,3608,2,2078,"3608-2078",529,2
3,36,3608,2,2078,"3608-2078",530,3
3,36,3608,2,2078,"3608-2078",531,3
3,36,3608,2,2078,"3608-2078",532,5
3,36,3608,2,2078,"3608-2078",533,2
3,36,3608,2,2078,"3608-2078",534,3
3,36,3611,1,10,"3611-10",501,3
3,36,3611,1,10,"3611-10",502,4
3,36,3611,1,10,"3611-10",503,3
3,36,3611,1,10,"3611-10",505,5
3,36,3611,1,10,"3611-10",506,2
3,36,3611,1,10,"3611-10",507,4
3,36,3611,1,10,"3611-10",508,5
3,36,3611,1,10,"3611-10",509,5
3,36,3611,1,10,"3611-10",510,4
3,36,3611,1,10,"3611-10",512,3
3,36,3611,1,10,"3611-10",513,4
3,36,3611,1,10,"3611-10",514,3
3,36,3611,1,10,"3611-10",516,2
3,36,3611,1,10,"3611-10",517,4
3,36,3611,1,10,"3611-10",518,4
3,36,3611,1,10,"3611-10",519,2
3,36,3611,1,10,"3611-10",520,4
3,36,3611,1,10,"3611-10",522,4
3,36,3611,1,10,"3611-10",523,3
3,36,3611,1,10,"3611-10",524,2
3,36,3611,1,10,"3611-10",525,1
3,36,3611,1,10,"3611-10",526,3
3,36,3611,1,10,"3611-10",527,2
3,36,3611,1,10,"3611-10",528,2
3,36,3611,1,10,"3611-10",529,2
3,36,3611,1,10,"3611-10",530,4
3,36,3611,1,10,"3611-10",531,3
3,36,3611,1,10,"3611-10",532,4
3,36,3611,1,10,"3611-10",533,2
3,36,3611,1,10,"3611-10",534,3
3,36,3613,2,1066,"3613-1066",501,4
3,36,3613,2,1066,"3613-1066",502,3
3,36,3613,2,1066,"3613-1066",503,2
3,36,3613,2,1066,"3613-1066",505,4
3,36,3613,2,1066,"3613-1066",506,2
3,36,3613,2,1066,"3613-1066",507,1
3,36,3613,2,1066,"3613-1066",508,5
3,36,3613,2,1066,"3613-1066",509,5
3,36,3613,2,1066,"3613-1066",510,4
3,36,3613,2,1066,"3613-1066",512,2
3,36,3613,2,1066,"3613-1066",513,2
3,36,3613,2,1066,"3613-1066",514,3
3,36,3613,2,1066,"3613-1066",516,3
3,36,3613,2,1066,"3613-1066",517,2
3,36,3613,2,1066,"3613-1066",518,2
3,36,3613,2,1066,"3613-1066",519,3
3,36,3613,2,1066,"3613-1066",520,3
3,36,3613,2,1066,"3613-1066",522,2
3,36,3613,2,1066,"3613-1066",523,2
3,36,3613,2,1066,"3613-1066",524,4
3,36,3613,2,1066,"3613-1066",525,1
3,36,3613,2,1066,"3613-1066",526,4
3,36,3613,2,1066,"3613-1066",527,1
3,36,3613,2,1066,"3613-1066",528,2
3,36,3613,2,1066,"3613-1066",529,2
3,36,3613,2,1066,"3613-1066",530,3
3,36,3613,2,1066,"3613-1066",531,3
3,36,3613,2,1066,"3613-1066",532,4
3,36,3613,2,1066,"3613-1066",533,2
3,36,3613,2,1066,"3613-1066",534,2
3,36,3613,2,1808,"3613-1808",501,2
3,36,3613,2,1808,"3613-1808",502,4
3,36,3613,2,1808,"3613-1808",503,3
3,36,3613,2,1808,"3613-1808",505,1
3,36,3613,2,1808,"3613-1808",506,4
3,36,3613,2,1808,"3613-1808",507,1
3,36,3613,2,1808,"3613-1808",508,5
3,36,3613,2,1808,"3613-1808",509,4
3,36,3613,2,1808,"3613-1808",510,4
3,36,3613,2,1808,"3613-1808",512,3
3,36,3613,2,1808,"3613-1808",513,3
3,36,3613,2,1808,"3613-1808",514,2
3,36,3613,2,1808,"3613-1808",516,2
3,36,3613,2,1808,"3613-1808",517,3
3,36,3613,2,1808,"3613-1808",518,4
3,36,3613,2,1808,"3613-1808",519,2
3,36,3613,2,1808,"3613-1808",520,3
3,36,3613,2,1808,"3613-1808",522,3
3,36,3613,2,1808,"3613-1808",523,2
3,36,3613,2,1808,"3613-1808",524,1
3,36,3613,2,1808,"3613-1808",525,1
3,36,3613,2,1808,"3613-1808",526,4
3,36,3613,2,1808,"3613-1808",527,1
3,36,3613,2,1808,"3613-1808",528,2
3,36,3613,2,1808,"3613-1808",529,2
3,36,3613,2,1808,"3613-1808",530,3
3,36,3613,2,1808,"3613-1808",531,2
3,36,3613,2,1808,"3613-1808",532,4
3,36,3613,2,1808,"3613-1808",533,2
3,36,3613,2,1808,"3613-1808",534,4
1,37,3701,1,308,"3701-308",501,4
1,37,3701,1,308,"3701-308",502,5
1,37,3701,1,308,"3701-308",503,5
1,37,3701,1,308,"3701-308",505,5
1,37,3701,1,308,"3701-308",506,4
1,37,3701,1,308,"3701-308",507,3
1,37,3701,1,308,"3701-308",508,4
1,37,3701,1,308,"3701-308",509,4
1,37,3701,1,308,"3701-308",510,5
1,37,3701,1,308,"3701-308",512,5
1,37,3701,1,308,"3701-308",513,4
1,37,3701,1,308,"3701-308",514,5
1,37,3701,1,308,"3701-308",516,4
1,37,3701,1,308,"3701-308",517,4
1,37,3701,1,308,"3701-308",518,4
1,37,3701,1,308,"3701-308",519,4
1,37,3701,1,308,"3701-308",520,4
1,37,3701,1,308,"3701-308",522,4
1,37,3701,1,308,"3701-308",523,4
1,37,3701,1,308,"3701-308",524,4
1,37,3701,1,308,"3701-308",525,4
1,37,3701,1,308,"3701-308",526,4
1,37,3701,1,308,"3701-308",527,3
1,37,3701,1,308,"3701-308",528,4
1,37,3701,1,308,"3701-308",529,4
1,37,3701,1,308,"3701-308",530,3
1,37,3701,1,308,"3701-308",531,4
1,37,3701,1,308,"3701-308",532,4
1,37,3701,1,308,"3701-308",533,4
1,37,3701,1,308,"3701-308",534,3
1,37,3702,1,1102,"3702-1102",501,4
1,37,3702,1,1102,"3702-1102",502,4
1,37,3702,1,1102,"3702-1102",503,5
1,37,3702,1,1102,"3702-1102",505,4
1,37,3702,1,1102,"3702-1102",506,3
1,37,3702,1,1102,"3702-1102",507,4
1,37,3702,1,1102,"3702-1102",508,4
1,37,3702,1,1102,"3702-1102",509,3
1,37,3702,1,1102,"3702-1102",510,4
1,37,3702,1,1102,"3702-1102",512,5
1,37,3702,1,1102,"3702-1102",513,5
1,37,3702,1,1102,"3702-1102",514,4
1,37,3702,1,1102,"3702-1102",516,4
1,37,3702,1,1102,"3702-1102",517,4
1,37,3702,1,1102,"3702-1102",518,4
1,37,3702,1,1102,"3702-1102",519,4
1,37,3702,1,1102,"3702-1102",520,5
1,37,3702,1,1102,"3702-1102",522,4
1,37,3702,1,1102,"3702-1102",523,4
1,37,3702,1,1102,"3702-1102",524,3
1,37,3702,1,1102,"3702-1102",525,3
1,37,3702,1,1102,"3702-1102",526,4
1,37,3702,1,1102,"3702-1102",527,4
1,37,3702,1,1102,"3702-1102",528,4
1,37,3702,1,1102,"3702-1102",529,3
1,37,3702,1,1102,"3702-1102",530,4
1,37,3702,1,1102,"3702-1102",531,4
1,37,3702,1,1102,"3702-1102",532,4
1,37,3702,1,1102,"3702-1102",533,4
1,37,3702,1,1102,"3702-1102",534,3
1,37,3702,1,158,"3702-158",501,4
1,37,3702,1,158,"3702-158",502,4
1,37,3702,1,158,"3702-158",503,5
1,37,3702,1,158,"3702-158",505,3
1,37,3702,1,158,"3702-158",506,4
1,37,3702,1,158,"3702-158",507,4
1,37,3702,1,158,"3702-158",508,4
1,37,3702,1,158,"3702-158",509,4
1,37,3702,1,158,"3702-158",510,4
1,37,3702,1,158,"3702-158",512,5
1,37,3702,1,158,"3702-158",513,5
1,37,3702,1,158,"3702-158",514,4
1,37,3702,1,158,"3702-158",516,4
1,37,3702,1,158,"3702-158",517,4
1,37,3702,1,158,"3702-158",518,4
1,37,3702,1,158,"3702-158",519,3
1,37,3702,1,158,"3702-158",520,4
1,37,3702,1,158,"3702-158",522,4
1,37,3702,1,158,"3702-158",523,4
1,37,3702,1,158,"3702-158",524,4
1,37,3702,1,158,"3702-158",525,3
1,37,3702,1,158,"3702-158",526,4
1,37,3702,1,158,"3702-158",527,4
1,37,3702,1,158,"3702-158",528,4
1,37,3702,1,158,"3702-158",529,4
1,37,3702,1,158,"3702-158",530,4
1,37,3702,1,158,"3702-158",531,4
1,37,3702,1,158,"3702-158",532,4
1,37,3702,1,158,"3702-158",533,3
1,37,3702,1,158,"3702-158",534,3
1,37,3702,1,972,"3702-972",501,4
1,37,3702,1,972,"3702-972",502,4
1,37,3702,1,972,"3702-972",503,5
1,37,3702,1,972,"3702-972",505,4
1,37,3702,1,972,"3702-972",506,4
1,37,3702,1,972,"3702-972",507,4
1,37,3702,1,972,"3702-972",508,5
1,37,3702,1,972,"3702-972",509,4
1,37,3702,1,972,"3702-972",510,5
1,37,3702,1,972,"3702-972",512,5
1,37,3702,1,972,"3702-972",513,5
1,37,3702,1,972,"3702-972",514,4
1,37,3702,1,972,"3702-972",516,4
1,37,3702,1,972,"3702-972",517,4
1,37,3702,1,972,"3702-972",518,4
1,37,3702,1,972,"3702-972",519,4
1,37,3702,1,972,"3702-972",520,4
1,37,3702,1,972,"3702-972",522,4
1,37,3702,1,972,"3702-972",523,4
1,37,3702,1,972,"3702-972",524,3
1,37,3702,1,972,"3702-972",525,3
1,37,3702,1,972,"3702-972",526,4
1,37,3702,1,972,"3702-972",527,4
1,37,3702,1,972,"3702-972",528,4
1,37,3702,1,972,"3702-972",529,4
1,37,3702,1,972,"3702-972",530,4
1,37,3702,1,972,"3702-972",531,3
1,37,3702,1,972,"3702-972",532,4
1,37,3702,1,972,"3702-972",533,4
1,37,3702,1,972,"3702-972",534,4
1,37,3703,1,202,"3703-202",501,4
1,37,3703,1,202,"3703-202",502,4
1,37,3703,1,202,"3703-202",503,4
1,37,3703,1,202,"3703-202",505,3
1,37,3703,1,202,"3703-202",506,3
1,37,3703,1,202,"3703-202",507,4
1,37,3703,1,202,"3703-202",508,3
1,37,3703,1,202,"3703-202",509,3
1,37,3703,1,202,"3703-202",510,4
1,37,3703,1,202,"3703-202",512,5
1,37,3703,1,202,"3703-202",513,5
1,37,3703,1,202,"3703-202",514,4
1,37,3703,1,202,"3703-202",516,4
1,37,3703,1,202,"3703-202",517,4
1,37,3703,1,202,"3703-202",518,4
1,37,3703,1,202,"3703-202",519,3
1,37,3703,1,202,"3703-202",520,4
1,37,3703,1,202,"3703-202",522,4
1,37,3703,1,202,"3703-202",523,4
1,37,3703,1,202,"3703-202",524,4
1,37,3703,1,202,"3703-202",525,4
1,37,3703,1,202,"3703-202",526,4
1,37,3703,1,202,"3703-202",527,4
1,37,3703,1,202,"3703-202",528,4
1,37,3703,1,202,"3703-202",529,4
1,37,3703,1,202,"3703-202",530,4
1,37,3703,1,202,"3703-202",531,4
1,37,3703,1,202,"3703-202",532,3
1,37,3703,1,202,"3703-202",533,4
1,37,3703,1,202,"3703-202",534,4
1,37,3703,1,236,"3703-236",501,4
1,37,3703,1,236,"3703-236",502,4
1,37,3703,1,236,"3703-236",503,4
1,37,3703,1,236,"3703-236",505,3
1,37,3703,1,236,"3703-236",506,4
1,37,3703,1,236,"3703-236",507,4
1,37,3703,1,236,"3703-236",508,3
1,37,3703,1,236,"3703-236",509,3
1,37,3703,1,236,"3703-236",510,4
1,37,3703,1,236,"3703-236",512,5
1,37,3703,1,236,"3703-236",513,4
1,37,3703,1,236,"3703-236",514,4
1,37,3703,1,236,"3703-236",516,4
1,37,3703,1,236,"3703-236",517,4
1,37,3703,1,236,"3703-236",518,4
1,37,3703,1,236,"3703-236",519,4
1,37,3703,1,236,"3703-236",520,4
1,37,3703,1,236,"3703-236",522,4
1,37,3703,1,236,"3703-236",523,4
1,37,3703,1,236,"3703-236",524,3
1,37,3703,1,236,"3703-236",525,3
1,37,3703,1,236,"3703-236",526,4
1,37,3703,1,236,"3703-236",527,4
1,37,3703,1,236,"3703-236",528,4
1,37,3703,1,236,"3703-236",529,3
1,37,3703,1,236,"3703-236",530,4
1,37,3703,1,236,"3703-236",531,4
1,37,3703,1,236,"3703-236",532,4
1,37,3703,1,236,"3703-236",533,4
1,37,3703,1,236,"3703-236",534,3
1,37,3704,2,214,"3704-214",501,2
1,37,3704,2,214,"3704-214",502,2
1,37,3704,2,214,"3704-214",503,4
1,37,3704,2,214,"3704-214",505,3
1,37,3704,2,214,"3704-214",506,4
1,37,3704,2,214,"3704-214",507,5
1,37,3704,2,214,"3704-214",508,3
1,37,3704,2,214,"3704-214",509,3
1,37,3704,2,214,"3704-214",510,4
1,37,3704,2,214,"3704-214",512,4
1,37,3704,2,214,"3704-214",513,5
1,37,3704,2,214,"3704-214",514,5
1,37,3704,2,214,"3704-214",516,4
1,37,3704,2,214,"3704-214",517,4
1,37,3704,2,214,"3704-214",518,3
1,37,3704,2,214,"3704-214",519,2
1,37,3704,2,214,"3704-214",520,4
1,37,3704,2,214,"3704-214",522,2
1,37,3704,2,214,"3704-214",523,4
1,37,3704,2,214,"3704-214",524,4
1,37,3704,2,214,"3704-214",525,3
1,37,3704,2,214,"3704-214",526,4
1,37,3704,2,214,"3704-214",527,4
1,37,3704,2,214,"3704-214",528,4
1,37,3704,2,214,"3704-214",529,4
1,37,3704,2,214,"3704-214",530,4
1,37,3704,2,214,"3704-214",531,5
1,37,3704,2,214,"3704-214",532,4
1,37,3704,2,214,"3704-214",533,4
1,37,3704,2,214,"3704-214",534,4
1,37,3705,2,254,"3705-254",501,4
1,37,3705,2,254,"3705-254",502,4
1,37,3705,2,254,"3705-254",503,4
1,37,3705,2,254,"3705-254",505,2
1,37,3705,2,254,"3705-254",506,4
1,37,3705,2,254,"3705-254",507,6
1,37,3705,2,254,"3705-254",508,3
1,37,3705,2,254,"3705-254",509,4
1,37,3705,2,254,"3705-254",510,4
1,37,3705,2,254,"3705-254",512,4
1,37,3705,2,254,"3705-254",513,6
1,37,3705,2,254,"3705-254",514,6
1,37,3705,2,254,"3705-254",516,4
1,37,3705,2,254,"3705-254",517,4
1,37,3705,2,254,"3705-254",518,6
1,37,3705,2,254,"3705-254",519,6
1,37,3705,2,254,"3705-254",520,6
1,37,3705,2,254,"3705-254",522,2
1,37,3705,2,254,"3705-254",523,6
1,37,3705,2,254,"3705-254",524,3
1,37,3705,2,254,"3705-254",525,3
1,37,3705,2,254,"3705-254",526,6
1,37,3705,2,254,"3705-254",527,4
1,37,3705,2,254,"3705-254",528,6
1,37,3705,2,254,"3705-254",529,4
1,37,3705,2,254,"3705-254",530,4
1,37,3705,2,254,"3705-254",531,4
1,37,3705,2,254,"3705-254",532,5
1,37,3705,2,254,"3705-254",533,4
1,37,3705,2,254,"3705-254",534,3
1,37,3705,2,32,"3705-32",501,3
1,37,3705,2,32,"3705-32",502,4
1,37,3705,2,32,"3705-32",503,4
1,37,3705,2,32,"3705-32",505,3
1,37,3705,2,32,"3705-32",506,4
1,37,3705,2,32,"3705-32",507,6
1,37,3705,2,32,"3705-32",508,4
1,37,3705,2,32,"3705-32",509,4
1,37,3705,2,32,"3705-32",510,4
1,37,3705,2,32,"3705-32",512,4
1,37,3705,2,32,"3705-32",513,3
1,37,3705,2,32,"3705-32",514,4
1,37,3705,2,32,"3705-32",516,4
1,37,3705,2,32,"3705-32",517,4
1,37,3705,2,32,"3705-32",518,4
1,37,3705,2,32,"3705-32",519,3
1,37,3705,2,32,"3705-32",520,4
1,37,3705,2,32,"3705-32",522,4
1,37,3705,2,32,"3705-32",523,6
1,37,3705,2,32,"3705-32",524,4
1,37,3705,2,32,"3705-32",525,3
1,37,3705,2,32,"3705-32",526,6
1,37,3705,2,32,"3705-32",527,4
1,37,3705,2,32,"3705-32",528,4
1,37,3705,2,32,"3705-32",529,4
1,37,3705,2,32,"3705-32",530,4
1,37,3705,2,32,"3705-32",531,5
1,37,3705,2,32,"3705-32",532,4
1,37,3705,2,32,"3705-32",533,4
1,37,3705,2,32,"3705-32",534,4
1,37,3706,1,1376,"3706-1376",501,4
1,37,3706,1,1376,"3706-1376",502,4
1,37,3706,1,1376,"3706-1376",503,4
1,37,3706,1,1376,"3706-1376",505,4
1,37,3706,1,1376,"3706-1376",506,4
1,37,3706,1,1376,"3706-1376",507,4
1,37,3706,1,1376,"3706-1376",508,3
1,37,3706,1,1376,"3706-1376",509,3
1,37,3706,1,1376,"3706-1376",510,4
1,37,3706,1,1376,"3706-1376",512,4
1,37,3706,1,1376,"3706-1376",513,5
1,37,3706,1,1376,"3706-1376",514,4
1,37,3706,1,1376,"3706-1376",516,4
1,37,3706,1,1376,"3706-1376",517,4
1,37,3706,1,1376,"3706-1376",518,4
1,37,3706,1,1376,"3706-1376",519,4
1,37,3706,1,1376,"3706-1376",520,4
1,37,3706,1,1376,"3706-1376",522,4
1,37,3706,1,1376,"3706-1376",523,4
1,37,3706,1,1376,"3706-1376",524,3
1,37,3706,1,1376,"3706-1376",525,3
1,37,3706,1,1376,"3706-1376",526,4
1,37,3706,1,1376,"3706-1376",527,4
1,37,3706,1,1376,"3706-1376",528,4
1,37,3706,1,1376,"3706-1376",529,3
1,37,3706,1,1376,"3706-1376",530,3
1,37,3706,1,1376,"3706-1376",531,4
1,37,3706,1,1376,"3706-1376",532,4
1,37,3706,1,1376,"3706-1376",533,4
1,37,3706,1,1376,"3706-1376",534,3
1,37,3706,1,156,"3706-156",501,4
1,37,3706,1,156,"3706-156",502,4
1,37,3706,1,156,"3706-156",503,4
1,37,3706,1,156,"3706-156",505,5
1,37,3706,1,156,"3706-156",506,4
1,37,3706,1,156,"3706-156",507,4
1,37,3706,1,156,"3706-156",508,3
1,37,3706,1,156,"3706-156",509,3
1,37,3706,1,156,"3706-156",510,5
1,37,3706,1,156,"3706-156",512,4
1,37,3706,1,156,"3706-156",513,4
1,37,3706,1,156,"3706-156",514,4
1,37,3706,1,156,"3706-156",516,4
1,37,3706,1,156,"3706-156",517,4
1,37,3706,1,156,"3706-156",518,4
1,37,3706,1,156,"3706-156",519,6
1,37,3706,1,156,"3706-156",520,4
1,37,3706,1,156,"3706-156",522,4
1,37,3706,1,156,"3706-156",523,4
1,37,3706,1,156,"3706-156",524,3
1,37,3706,1,156,"3706-156",525,4
1,37,3706,1,156,"3706-156",526,4
1,37,3706,1,156,"3706-156",527,4
1,37,3706,1,156,"3706-156",528,5
1,37,3706,1,156,"3706-156",529,4
1,37,3706,1,156,"3706-156",530,4
1,37,3706,1,156,"3706-156",531,4
1,37,3706,1,156,"3706-156",532,4
1,37,3706,1,156,"3706-156",533,4
1,37,3706,1,156,"3706-156",534,4
1,37,3706,1,1836,"3706-1836",501,4
1,37,3706,1,1836,"3706-1836",502,4
1,37,3706,1,1836,"3706-1836",503,4
1,37,3706,1,1836,"3706-1836",505,4
1,37,3706,1,1836,"3706-1836",506,4
1,37,3706,1,1836,"3706-1836",507,4
1,37,3706,1,1836,"3706-1836",508,3
1,37,3706,1,1836,"3706-1836",509,3
1,37,3706,1,1836,"3706-1836",510,4
1,37,3706,1,1836,"3706-1836",512,5
1,37,3706,1,1836,"3706-1836",513,5
1,37,3706,1,1836,"3706-1836",514,4
1,37,3706,1,1836,"3706-1836",516,4
1,37,3706,1,1836,"3706-1836",517,4
1,37,3706,1,1836,"3706-1836",518,4
1,37,3706,1,1836,"3706-1836",519,6
1,37,3706,1,1836,"3706-1836",520,4
1,37,3706,1,1836,"3706-1836",522,4
1,37,3706,1,1836,"3706-1836",523,4
1,37,3706,1,1836,"3706-1836",524,3
1,37,3706,1,1836,"3706-1836",525,3
1,37,3706,1,1836,"3706-1836",526,4
1,37,3706,1,1836,"3706-1836",527,4
1,37,3706,1,1836,"3706-1836",528,4
1,37,3706,1,1836,"3706-1836",529,4
1,37,3706,1,1836,"3706-1836",530,4
1,37,3706,1,1836,"3706-1836",531,4
1,37,3706,1,1836,"3706-1836",532,4
1,37,3706,1,1836,"3706-1836",533,4
1,37,3706,1,1836,"3706-1836",534,4
1,37,3706,1,4144,"3706-4144",501,4
1,37,3706,1,4144,"3706-4144",502,4
1,37,3706,1,4144,"3706-4144",503,4
1,37,3706,1,4144,"3706-4144",505,5
1,37,3706,1,4144,"3706-4144",506,4
1,37,3706,1,4144,"3706-4144",507,3
1,37,3706,1,4144,"3706-4144",508,4
1,37,3706,1,4144,"3706-4144",509,4
1,37,3706,1,4144,"3706-4144",510,5
1,37,3706,1,4144,"3706-4144",512,5
1,37,3706,1,4144,"3706-4144",513,4
1,37,3706,1,4144,"3706-4144",514,4
1,37,3706,1,4144,"3706-4144",516,5
1,37,3706,1,4144,"3706-4144",517,4
1,37,3706,1,4144,"3706-4144",518,4
1,37,3706,1,4144,"3706-4144",519,4
1,37,3706,1,4144,"3706-4144",520,4
1,37,3706,1,4144,"3706-4144",522,4
1,37,3706,1,4144,"3706-4144",523,4
1,37,3706,1,4144,"3706-4144",524,3
1,37,3706,1,4144,"3706-4144",525,3
1,37,3706,1,4144,"3706-4144",526,4
1,37,3706,1,4144,"3706-4144",527,3
1,37,3706,1,4144,"3706-4144",528,4
1,37,3706,1,4144,"3706-4144",529,4
1,37,3706,1,4144,"3706-4144",530,4
1,37,3706,1,4144,"3706-4144",531,6
1,37,3706,1,4144,"3706-4144",532,6
1,37,3706,1,4144,"3706-4144",533,3
1,37,3706,1,4144,"3706-4144",534,3
4,4,402,2,1080,"402-1080",501,5
4,4,402,2,1080,"402-1080",502,5
4,4,402,2,1080,"402-1080",503,4
4,4,402,2,1080,"402-1080",505,5
4,4,402,2,1080,"402-1080",506,5
4,4,402,2,1080,"402-1080",507,4
4,4,402,2,1080,"402-1080",508,2
4,4,402,2,1080,"402-1080",509,3
4,4,402,2,1080,"402-1080",510,4
4,4,402,2,1080,"402-1080",512,5
4,4,402,2,1080,"402-1080",513,3
4,4,402,2,1080,"402-1080",514,3
4,4,402,2,1080,"402-1080",516,3
4,4,402,2,1080,"402-1080",517,5
4,4,402,2,1080,"402-1080",518,5
4,4,402,2,1080,"402-1080",519,3
4,4,402,2,1080,"402-1080",520,4
4,4,402,2,1080,"402-1080",522,5
4,4,402,2,1080,"402-1080",523,4
4,4,402,2,1080,"402-1080",524,3
4,4,402,2,1080,"402-1080",525,2
4,4,402,2,1080,"402-1080",526,2
4,4,402,2,1080,"402-1080",527,2
4,4,402,2,1080,"402-1080",528,2
4,4,402,2,1080,"402-1080",529,2
4,4,402,2,1080,"402-1080",530,5
4,4,402,2,1080,"402-1080",531,4
4,4,402,2,1080,"402-1080",532,5
4,4,402,2,1080,"402-1080",533,2
4,4,402,2,1080,"402-1080",534,2
4,4,402,2,874,"402-874",501,5
4,4,402,2,874,"402-874",502,4
4,4,402,2,874,"402-874",503,4
4,4,402,2,874,"402-874",505,3
4,4,402,2,874,"402-874",506,4
4,4,402,2,874,"402-874",507,3
4,4,402,2,874,"402-874",508,4
4,4,402,2,874,"402-874",509,4
4,4,402,2,874,"402-874",510,3
4,4,402,2,874,"402-874",512,4
4,4,402,2,874,"402-874",513,3
4,4,402,2,874,"402-874",514,4
4,4,402,2,874,"402-874",516,4
4,4,402,2,874,"402-874",517,4
4,4,402,2,874,"402-874",518,3
4,4,402,2,874,"402-874",519,3
4,4,402,2,874,"402-874",520,3
4,4,402,2,874,"402-874",522,4
4,4,402,2,874,"402-874",523,4
4,4,402,2,874,"402-874",524,2
4,4,402,2,874,"402-874",525,2
4,4,402,2,874,"402-874",526,3
4,4,402,2,874,"402-874",527,3
4,4,402,2,874,"402-874",528,3
4,4,402,2,874,"402-874",529,3
4,4,402,2,874,"402-874",530,3
4,4,402,2,874,"402-874",531,3
4,4,402,2,874,"402-874",532,4
4,4,402,2,874,"402-874",533,3
4,4,402,2,874,"402-874",534,3
4,4,405,2,716,"405-716",501,3
4,4,405,2,716,"405-716",502,4
4,4,405,2,716,"405-716",503,4
4,4,405,2,716,"405-716",505,2
4,4,405,2,716,"405-716",506,3
4,4,405,2,716,"405-716",507,4
4,4,405,2,716,"405-716",508,3
4,4,405,2,716,"405-716",509,3
4,4,405,2,716,"405-716",510,4
4,4,405,2,716,"405-716",512,4
4,4,405,2,716,"405-716",513,3
4,4,405,2,716,"405-716",514,3
