"zone","state","lga","ea","sector","hhid","plotid","s11aq4aa","s11aq4b","s11aq4a","s11aq4b1","s11aq4b1_os","s11aq4b2","s11aq4c","s11b1q27","s11aq6a","s11aq6b","s11aq6c","s11aq6d"
4,1,111,118,2,19136,2,350,1,1,,,,387.46,1,1,,,
4,1,111,118,2,19136,3,346.69,7,,,,,,2,,,,
4,1,111,118,2,19137,1,1,5,1,,,,2519.5,1,1,,,
4,1,111,118,2,19137,2,526.72,7,,,,,,2,,,,
4,1,111,118,2,19138,1,1,5,1,,,,2956.3,1,1,2,4,
4,1,111,118,2,19138,2,642.89,7,,,,,,2,,,,
4,1,111,118,2,19139,1,350,1,1,,,,166.01,1,1,,,
4,1,111,118,2,19139,2,526.82,7,,,,,,2,,,,
4,1,111,118,2,19140,1,0.5,5,1,,,,626.83,1,1,,,
4,1,111,118,2,19140,2,0.5,5,,,,,,2,,,,
4,1,111,118,2,19141,1,1,5,1,,,,985.76,1,1,,,
4,1,111,118,2,19141,2,1,5,1,,,,992.37,1,1,,,
4,1,111,118,2,19141,3,1,5,1,,,,1384.7,1,1,,,
4,1,111,118,2,19143,1,0.5,5,1,,,,499.93,1,1,,,
4,1,111,118,2,19143,2,0.5,5,1,,,,730.37,1,2,1,,
4,1,111,118,2,19143,3,1,5,1,,,,364.78,1,1,,,
4,1,111,118,2,19143,4,0.5,5,,,,,,2,,,,
4,1,111,118,2,19144,1,1,5,1,,,,1062.6,1,1,,,
4,1,111,118,2,19144,2,1,5,,,,,,2,,,,
4,1,112,266,2,19151,1,98.65,7,,,,,,2,,,,
4,1,112,266,2,19153,1,254.98,7,1,,,,254.98,1,1,,,
4,1,112,556,2,19158,1,1,5,1,,,,547.97,1,1,2,3,4
4,1,112,556,2,19158,2,1,5,2,1,,,,1,1,2,3,4
4,1,112,556,2,19158,3,115.5,7,,,,,,2,,,,
4,1,112,556,2,19158,4,1,5,,,,,,2,,,,
4,1,112,556,2,19158,5,1,5,2,1,,,,1,1,2,3,4
4,1,112,556,2,19158,6,1,5,2,1,,,,1,1,2,3,4
4,1,112,556,2,19159,1,1,5,1,,,,2404,1,1,2,3,
4,1,112,556,2,19159,2,1,5,2,1,,,,1,1,2,3,
4,1,112,556,2,19159,3,1,5,2,1,,,,1,1,2,3,
4,1,112,556,2,19159,4,1,5,2,1,,,,1,1,2,3,
4,1,112,556,2,19159,5,125.5,7,,,,,,2,,,,
4,1,112,556,2,19159,6,1,5,,,,,,2,,,,
4,1,112,556,2,19160,1,2373.3,7,1,,,,2373.3,1,1,,,
4,1,112,556,2,19160,2,1596.6,7,1,,,,1596.6,1,1,,,
4,1,112,556,2,19160,3,110.56,7,,,,,,2,,,,
4,1,112,556,2,19161,1,676.19,7,1,,,,676.19,1,1,,,
4,1,112,556,2,19161,2,438.74,7,1,,,,438.74,1,1,,,
4,1,112,556,2,19161,3,2,5,,,,,,2,,,,
4,1,112,556,2,19161,4,1,5,,,,,,2,,,,
4,1,112,556,2,19163,1,1,5,1,,,,1788.3,1,1,,,
4,1,112,556,2,19163,2,300,1,1,,,,1370.8,1,1,,,
4,1,112,556,2,19163,3,1,5,,,,,,2,,,,
4,1,112,556,2,19164,1,1,5,2,1,,,,1,1,,,
4,1,112,556,2,19164,2,2,5,1,,,,2904.8,1,1,,,
4,1,112,556,2,19164,3,1,5,1,,,,2493.6,1,1,,,
4,1,112,556,2,19164,4,1,5,2,4,,,,1,1,,,
4,1,112,556,2,19164,5,2,5,,,,,,2,,,,
4,1,112,556,2,19165,1,100,1,1,,,,518.1,1,1,,,
4,1,112,556,2,19165,2,1,5,,,,,,2,,,,
4,1,112,556,2,19165,3,1,5,,,,,,2,,,,
4,1,112,556,2,19166,1,600,1,1,,,,1593.3,1,1,2,,
4,1,112,556,2,19166,2,600,1,1,,,,985.77,1,1,2,,
4,1,112,556,2,19166,3,76.8,7,,,,,,2,,,,
4,1,112,556,2,19166,4,400,1,1,,,,1335.1,1,1,2,,
4,1,112,556,2,19166,5,250.86,7,,,,,,2,,,,
4,1,112,556,2,19167,1,600,1,1,,,,325.03,1,1,2,3,4
4,1,112,556,2,19167,2,650,1,1,,,,590.05,1,1,2,3,4
4,1,112,556,2,19167,3,200.98,7,,,,,,2,,,,
4,1,112,556,2,19168,1,600,1,1,,,,3905.9,1,1,2,3,
4,1,112,556,2,19168,2,500,1,1,,,,1947.8,1,1,2,3,
4,1,112,556,2,19168,3,600,1,1,,,,774.68,1,1,2,3,
4,1,112,556,2,19168,4,600,1,1,,,,4379.4,1,1,2,,
4,1,113,6,2,19169,1,1,5,1,,,,2061.9,1,1,2,3,4
4,1,113,6,2,19169,2,2,5,1,,,,5969.7,1,1,2,3,4
4,1,113,6,2,19169,3,1,5,,,,,,2,,,,
4,1,113,6,2,19169,4,1,5,,,,,,2,,,,
4,1,113,6,2,19169,5,1,5,,,,,,2,,,,
4,1,113,6,2,19169,6,2,5,,,,,,2,,,,
4,1,113,6,2,19170,1,6533.6,7,1,,,,6533.6,1,1,2,3,4
4,1,113,6,2,19170,2,1,5,,,,,,2,,,,
4,1,113,6,2,19170,3,3,5,,,,,,2,,,,
4,1,113,6,2,19173,1,78.27,7,1,,,,78.27,1,2,1,,
4,1,113,6,2,19173,2,4,5,1,,,,4172.1,1,1,,,
4,1,113,6,2,19173,3,1,5,2,1,,,,1,1,,,
4,1,113,6,2,19174,1,1,5,2,1,,,,1,1,,,
4,1,113,6,2,19174,2,2,5,2,1,,,,1,1,,,
4,1,113,6,2,19174,3,300,1,1,,,,767.32,1,1,,,
4,1,113,6,2,19174,4,2,5,,,,,,2,,,,
4,1,113,6,2,19175,1,1200,1,1,,,,3213.2,1,2,1,,
4,1,113,6,2,19175,2,100.95,7,,,,,,2,,,,
4,1,113,6,2,19177,1,1500,1,1,,,,6421.1,1,1,,,
4,1,113,6,2,19177,2,98.56,7,,,,,,2,,,,
4,1,113,6,2,19178,1,500,1,2,1,,,,1,1,2,3,4
4,1,113,6,2,19178,2,400,1,1,,,,409.74,1,1,2,3,4
4,1,113,6,2,19178,3,550,1,2,1,,,,1,1,2,3,4
4,1,113,6,2,19178,4,98.98,7,,,,,,2,,,,
4,1,113,6,2,19179,1,4,5,1,,,,7605.2,1,2,1,,
4,1,113,6,2,19179,2,3,5,1,,,,7590.6,1,1,,,
4,1,113,6,2,19179,3,2,5,,,,,,2,,,,
4,1,113,6,2,19180,1,1,5,1,,,,1262.5,1,1,,,
4,1,113,6,2,19180,2,1,5,1,,,,1138.3,1,1,,,
4,1,113,44,2,19181,1,1000,1,1,,,,3213.3,1,1,2,3,
4,1,113,44,2,19181,2,150,7,,,,,,2,,,,
4,1,113,44,2,19181,3,200.96,7,,,,,,2,,,,
4,1,113,44,2,19182,1,697.07,7,1,,,,697.07,1,1,,,
4,1,113,44,2,19182,2,829.96,7,1,,,,829.96,1,1,,,
4,1,113,44,2,19182,3,593.92,7,1,,,,593.42,1,1,,,
4,1,113,44,2,19182,4,308.51,7,1,,,,308.51,1,1,,,
4,1,113,44,2,19182,5,1,5,,,,,,2,,,,
4,1,113,44,2,19183,1,882.31,7,1,,,,882.31,1,1,,,
4,1,113,44,2,19184,1,1,5,1,,,,962.61,1,1,,,
4,1,113,44,2,19184,2,700,3,2,1,,,,1,1,,,
4,1,113,44,2,19184,3,700,3,2,1,,,,1,1,,,
4,1,113,44,2,19184,4,115.5,7,,,,,,2,,,,
4,1,113,44,2,19185,1,1,5,1,,,,2421.4,1,1,,,
4,1,113,44,2,19185,2,1,5,2,1,,,,1,1,,,
4,1,113,44,2,19185,3,1,5,1,,,,547.41,1,1,,,
4,1,113,44,2,19185,4,1,5,1,,,,526.75,1,1,,,
4,1,113,44,2,19185,5,150,7,,,,,,2,,,,
4,1,113,44,2,19185,6,500,1,,,,,,2,,,,
4,1,113,44,2,19185,7,450,1,,,,,,2,,,,
4,1,113,44,2,19186,1,5,5,1,,,,3210,1,1,2,,
4,1,113,44,2,19186,2,3,5,1,,,,963.47,1,1,2,,
4,1,113,44,2,19186,3,3,5,2,1,,,,1,1,2,,
4,1,113,44,2,19186,4,1,5,,,,,,2,,,,
4,1,113,44,2,19187,1,1,5,2,4,,,,1,1,2,,
4,1,113,44,2,19187,2,1,5,1,,,,1481.7,1,1,2,,
4,1,113,44,2,19187,3,1,5,,,,,,2,,,,
4,1,113,44,2,19187,4,1,5,,,,,,2,,,,
4,1,113,44,2,19188,1,4,5,1,,,,5340.9,1,1,2,,
4,1,113,44,2,19188,2,1,5,2,1,,,,1,1,2,,
4,1,113,44,2,19188,3,2,5,,,,,,2,,,,
4,1,113,44,2,19191,1,600,1,1,,,,2390.6,1,4,1,2,3
4,1,113,44,2,19191,2,700,1,2,1,,,,1,4,1,2,3
4,1,113,44,2,19191,3,150.56,7,,,,,,2,,,,
4,1,113,44,2,19192,1,550,1,1,,,,2212.4,1,1,2,3,
4,1,113,44,2,19192,3,600,1,2,1,,,,1,1,2,3,
4,1,113,44,2,19192,4,450,1,2,4,,,,1,1,2,3,
4,1,113,44,2,19192,5,200.98,7,,,,,,2,,,,
4,1,113,284,2,19193,1,8535.4,7,1,,,,8535.4,1,1,,,
4,1,113,284,2,19193,2,9003.5,7,1,,,,9003.5,1,1,,,
4,1,113,284,2,19194,1,70,1,1,,,,376.48,1,1,2,,
4,1,113,284,2,19194,2,300,1,2,1,,,,1,1,2,,
4,1,113,284,2,19195,1,75,1,1,,,,235.95,1,1,,,
4,1,113,284,2,19195,2,500,1,2,1,,,,1,1,,,
4,1,113,284,2,19197,1,1,5,,,,,,2,,,,
4,1,113,284,2,19202,1,750,1,2,1,,,,1,1,2,,
4,1,113,284,2,19202,2,96.68,7,,,,,,2,,,,
4,1,113,284,2,19204,1,98.8,7,,,,,,2,,,,
4,1,115,176,1,19205,1,134,1,1,,,,924.19,1,2,,,
4,1,115,176,1,19205,2,0.25,5,,,,,,2,,,,
4,1,115,176,1,19206,1,2000,1,1,,,,1130.1,1,2,,,
4,1,115,176,1,19206,2,3000,1,1,,,,1452.7,1,1,2,,
4,1,115,176,1,19206,3,0.25,5,,,,,,2,,,,
4,1,115,176,1,19207,1,300,1,1,,,,5719.8,1,1,2,,
4,1,115,176,1,19207,2,450,1,1,,,,5324.9,1,1,2,,
4,1,115,176,1,19207,3,682.92,7,,,,,,2,,,,
4,1,115,176,1,19208,1,350,1,1,,,,4154.9,1,2,1,,
4,1,115,176,1,19208,2,689.26,7,,,,,,2,,,,
4,1,115,176,1,19209,1,582,1,1,,,,4885.4,1,1,2,,
4,1,115,176,1,19209,2,578.26,7,,,,,,2,,,,
4,1,115,176,1,19211,1,600,1,1,,,,8906.3,1,1,2,,
4,1,115,176,1,19211,2,158,1,1,,,,3492.5,1,1,2,,
4,1,115,176,1,19211,3,648.25,7,,,,,,2,,,,
4,1,115,176,1,19213,1,1,5,1,,,,2287.3,1,1,,,
4,1,115,176,1,19213,2,0.5,5,1,,,,8965.5,1,1,,,
4,1,115,176,1,19213,3,1,5,,,,,,2,,,,
4,1,115,176,1,19214,1,1,5,1,,,,11032,1,1,,,
4,1,115,176,1,19214,2,150,1,1,,,,7971.9,1,1,,,
4,1,115,176,1,19214,3,1,5,,,,,,2,,,,
4,1,115,176,1,19215,1,1,5,1,,,,3402.4,1,1,,,
4,1,115,176,1,19215,2,0.5,5,,,,,,2,,,,
4,1,117,800,2,19230,1,1,5,1,,,,624.42,1,1,,,
4,1,117,800,2,19230,2,1,5,1,,,,323.44,1,1,,,
4,1,117,800,2,19230,3,0.5,5,,,,,,2,,,,
4,1,117,800,2,19231,1,3000,1,1,,,,1321,1,1,,,
4,1,117,800,2,19231,2,2000,1,1,,,,1967.9,1,1,,,
4,1,117,800,2,19231,3,1,5,,,,,,2,,,,
4,1,117,800,2,19231,4,1,5,1,,,,120.04,1,1,,,
4,1,117,800,2,19232,1,1,5,1,,,,548.58,1,1,,,
4,1,117,800,2,19232,2,1,5,1,,,,1108,1,1,,,
4,1,117,800,2,19232,3,1,5,,,,,,2,,,,
4,1,117,800,2,19235,1,350,1,1,,,,407.49,1,1,,,
4,1,117,800,2,19235,2,300,1,1,,,,316.74,1,1,,,
4,1,117,800,2,19235,3,200,1,1,,,,62.55,1,1,,,
4,1,117,800,2,19235,4,642.18,7,,,,,,2,,,,
4,1,117,800,2,19236,1,650,1,1,,,,346.28,1,3,,,
4,1,117,800,2,19236,2,550,1,1,,,,247.63,1,3,,,
4,1,117,800,2,19236,3,500,1,1,,,,234.99,1,3,,,
4,1,117,800,2,19236,4,1,5,,,,,,2,,,,
4,1,117,800,2,19238,1,250,1,1,,,,115.83,1,1,,,
4,1,117,800,2,19238,2,300,1,1,,,,222.56,1,1,,,
4,1,117,800,2,19238,3,682.85,7,,,,,,2,,,,
4,1,117,800,2,19239,1,250,1,1,,,,681.07,1,1,,,
4,1,117,800,2,19239,2,300,1,1,,,,107.32,1,1,,,
4,1,117,800,2,19239,3,400,1,1,,,,498.76,1,1,,,
4,1,104,1020,2,19250,1,1,5,1,,,,788.13,1,1,,,
4,1,104,1020,2,19250,2,1,5,1,,,,263.85,1,1,,,
4,1,104,1020,2,19250,3,5,5,2,1,,,,1,1,,,
4,1,107,1322,2,19254,1,1,7,1,,,,406.98,1,1,,,
4,1,112,266,2,19266,1,400,1,1,,,,750.44,1,2,1,,
4,1,113,6,2,19269,1,1,5,1,,,,2906.3,1,1,,,
4,1,113,6,2,19269,2,2,5,1,,,,2816.6,1,1,,,
4,1,115,550,1,19277,1,0.25,5,,,,,,2,,,,
4,1,115,550,1,19278,1,642.18,7,,,,,,2,,,,
4,1,117,800,2,19279,1,0.5,5,,,,,,2,,,,
4,1,117,800,2,19280,1,520,1,1,,,,517.65,1,2,1,,
4,1,117,800,2,19280,2,1000,1,1,,,,1067.3,1,2,1,,
4,1,117,800,2,19280,3,300,1,1,,,,155.47,1,2,1,,
4,1,117,800,2,19280,4,782.63,7,,,,,,2,,,,
4,1,102,806,1,19284,1,500,7,,,,,,2,,,,
2,2,209,1040,2,20001,1,3,5,1,,,,14780,1,4,,,
2,2,209,1040,2,20001,2,2,6,1,,,,1951.3,1,4,,,
2,2,209,1040,2,20001,3,100,7,,,,,,2,,,,
2,2,209,1040,2,20002,1,1,5,1,,,,2532.8,1,4,,,
2,2,209,1040,2,20002,2,1,5,1,,,,3849.7,1,4,,,
2,2,209,1040,2,20002,3,100,7,,,,,,2,,,,
2,34,3401,0,2,20003,1,1.5,5,1,,,,6719.1,1,6,,,
2,34,3401,0,2,20003,2,1047,7,1,,,,1047,1,6,,,
2,2,209,1040,2,20005,1,0.5,5,1,,,,2364,1,4,,,
2,2,209,1040,2,20005,2,1,6,2,2,,,,1,4,,,
2,2,209,1040,2,20005,3,1,6,2,2,,,,1,4,,,
2,2,209,1040,2,20005,4,200,7,,,,,,2,,,,
2,2,209,1040,2,20006,1,1,5,1,,,,4986.5,1,4,,,
2,2,209,1040,2,20006,2,1,5,1,,,,2370.5,1,4,,,
2,2,209,1040,2,20006,3,100,7,,,,,,2,,,,
2,2,209,1040,2,20007,1,1,6,1,,,,5199.8,1,1,,,
2,2,209,1040,2,20007,2,0.5,6,1,,,,1982.2,1,1,,,
2,2,209,1040,2,20007,3,1,6,,,,,,2,,,,
2,2,209,1040,2,20008,1,0.5,6,1,,,,1722.4,1,1,2,,
2,2,209,1040,2,20008,2,1,6,2,1,,,,1,1,2,,
2,2,209,1040,2,20008,3,1.5,6,2,1,,,,1,1,2,,
2,2,209,1040,2,20008,4,150,7,,,,,,2,,,,
2,34,209,0,2,20009,1,1,6,1,,,,2191.1,1,12,,,
2,34,209,0,2,20009,2,1,5,1,,,,1036.1,1,12,,,
2,34,209,0,2,20009,3,1,5,1,,,,1199,1,12,,,
2,34,209,0,2,20009,4,150,7,,,,,,2,,,,
2,2,209,1040,2,20010,1,1,5,1,,,,1735.2,1,1,3,6,
2,2,209,1040,2,20010,2,1,5,2,2,,,,1,3,6,,
2,2,209,1040,2,20010,3,200,7,,,,,,2,,,,
2,2,203,1224,2,20041,1,1,6,1,,,,3050,1,1,,,
2,2,203,1224,2,20041,2,5,5,1,,,,5698.2,1,1,,,
2,2,203,1224,2,20041,3,250,7,,,,,,2,,,,
2,2,203,1224,2,20042,1,1,6,1,,,,2770,1,1,,,
2,2,203,1224,2,20042,2,1,6,1,,,,1769.6,1,1,,,
2,2,203,1224,2,20042,3,200,7,,,,,,2,,,,
2,2,203,1224,2,20043,1,3,5,1,,,,5459.7,1,1,,,
2,2,203,1224,2,20043,2,120,7,,,,,,2,,,,
2,2,203,1224,2,20044,1,1,6,1,,,,7096.6,1,6,,,
2,2,203,1224,2,20044,2,2,6,2,2,,,,1,6,,,
2,2,203,1224,2,20044,3,350,7,,,,,,2,,,,
2,2,203,1224,2,20045,1,2,5,1,,,,5022.8,1,1,,,
2,2,203,1224,2,20045,2,2.8,5,1,,,,1814.6,1,1,,,
2,2,203,1224,2,20045,3,2,5,,,,,,2,,,,
2,2,203,1224,2,20046,1,1.5,5,1,,,,4878.9,1,1,,,
2,2,203,1224,2,20046,2,1,5,1,,,,729.11,1,1,,,
2,2,203,1224,2,20046,3,1,5,,,,,,2,,,,
2,2,203,1224,2,20046,4,2,5,1,,,,4199.6,1,2,,,
2,2,203,1224,2,20046,5,2,5,,,,,,2,,,,
2,2,203,1224,2,20047,1,4,5,1,,,,14313,1,1,,,
2,2,203,1224,2,20047,2,3,5,1,,,,7011.2,1,1,,,
2,2,203,1224,2,20047,3,3.5,5,,,,,,2,,,,
2,2,203,1224,2,20048,1,1,6,1,,,,10258,1,1,,,
2,2,203,1224,2,20048,2,5,5,1,,,,2233.3,1,1,,,
2,2,203,1224,2,20048,3,250,7,,,,,,2,,,,
2,2,203,1224,2,20049,1,3,5,1,,,,2461.4,1,15,,,
2,2,203,1224,2,20049,2,3,5,1,,,,4589.6,1,15,,,
2,2,203,1224,2,20049,3,1,6,,,,,,2,,,,
2,2,203,1224,2,20050,1,6,5,1,,,,3669.2,1,1,2,,
2,2,203,1224,2,20050,2,200,7,,,,,,2,,,,
2,2,210,1300,2,20061,1,1,5,1,,,,1983.8,1,1,,,
2,2,210,1300,2,20061,2,1,5,1,,,,3455.4,1,1,,,
2,2,210,1300,2,20061,3,450,7,,,,,,2,,,,
2,2,210,1300,2,20062,1,1,5,1,,,,2749.3,1,1,,,
2,2,210,1300,2,20062,2,1,5,1,,,,2477.9,1,1,,,
2,2,210,1300,2,20062,3,1,5,1,,,,3904.1,1,1,,,
2,2,210,1300,2,20062,4,1,7,,,,,,2,,,,
2,2,210,1300,2,20063,4,1,6,1,,,,1973.9,1,1,,,
2,2,210,1300,2,20063,5,3,6,1,,,,10674,1,1,,,
2,2,210,1300,2,20063,6,3,6,1,,,,7508.4,1,1,,,
2,2,210,1300,2,20063,7,2545.8,7,,,,,,2,,,,
2,2,210,1300,2,20064,1,2,5,2,1,,,,1,1,2,6,
2,2,210,1300,2,20064,2,2,5,,,,,,2,,,,
2,2,210,1300,2,20064,3,3,5,1,,,,3123.7,1,1,2,6,
2,2,210,1300,2,20064,4,2,5,1,,,,2215.5,1,1,2,6,
2,2,210,1300,2,20064,5,2,5,2,1,,,,1,1,2,6,
2,2,210,1300,2,20064,6,1,6,1,,,,6170,1,1,,,
2,2,210,1300,2,20065,2,1,5,1,,,,3750.2,1,1,2,4,
2,2,210,1300,2,20065,3,2,5,1,,,,8352.7,1,1,2,4,
2,2,210,1300,2,20066,1,4,5,1,,,,12649,1,1,4,5,10
2,2,210,1300,2,20066,2,2,5,1,,,,4727.9,1,1,10,,
2,2,210,1300,2,20066,3,900,7,,,,,,2,,,,
2,2,210,1300,2,20068,1,1,6,1,,,,1370.1,1,2,,,
2,2,210,1300,2,20068,2,1,6,1,,,,3044.3,1,2,,,
2,2,210,1300,2,20068,3,1,6,1,,,,8530.4,1,2,,,
2,2,210,1300,2,20068,4,1,5,,,,,,2,,,,
2,2,210,1300,2,20069,1,1,5,1,,,,7494.1,1,1,,,
2,2,210,1300,2,20069,2,1,5,1,,,,891.38,1,1,2,,
2,2,210,1300,2,20069,3,1,5,1,,,,5513.2,1,1,,,
2,2,210,1300,2,20069,4,1,5,,,,,,2,,,,
2,2,210,1300,2,20070,1,1,6,1,,,,1717.8,1,3,,,
2,2,210,1300,2,20070,2,1,5,1,,,,1993.7,1,3,,,
2,2,210,1300,2,20070,3,1,5,,,,,,2,,,,
2,2,207,1302,2,20091,1,2,5,2,2,,,,1,1,,,
2,2,207,1302,2,20091,3,1,6,2,1,,,,1,2,1,,
2,2,207,1302,2,20091,4,1,6,1,,,,2663.3,1,1,,,
2,2,207,1302,2,20091,5,450,7,,,,,,2,,,,
2,2,207,1302,2,20092,1,1,6,1,,,,9151,1,1,,,
2,2,207,1302,2,20092,2,1,6,1,,,,2786.7,1,1,,,
2,2,207,1302,2,20092,3,2,6,1,,,,2160.7,1,1,,,
2,2,207,1302,2,20092,4,480,7,,,,,,2,,,,
2,2,207,1302,2,20093,1,1,6,2,1,,,,1,2,,,
2,2,207,1302,2,20093,2,1,6,1,,,,7274.5,1,2,,,
2,2,207,1302,2,20093,3,900,7,,,,,,2,,,,
2,2,207,1302,2,20094,1,2,5,2,1,,,,1,1,4,,
2,2,207,1302,2,20094,2,2,5,2,1,,,,1,1,,,
2,2,207,1302,2,20094,3,450,7,,,,,,2,,,,
2,2,207,1302,2,20095,2,1,5,2,4,,,,1,1,,,
2,2,207,1302,2,20095,3,3,5,1,,,,11673,1,1,,,
2,2,207,1302,2,20095,4,900,7,,,,,,2,,,,
2,2,207,1302,2,20096,1,3,5,2,4,,,,1,1,,,
2,2,207,1302,2,20096,2,5,5,1,,,,21692,1,1,,,
2,2,207,1302,2,20096,3,900,7,,,,,,2,,,,
2,2,207,1302,2,20097,1,2,5,1,,,,9298.1,1,1,2,,
2,2,207,1302,2,20097,2,1,5,2,4,,,,1,1,2,,
2,2,207,1302,2,20097,3,500,7,,,,,,2,,,,
2,2,207,1302,2,20098,1,1,6,1,,,,3632.5,1,1,,,
2,2,207,1302,2,20098,2,2,6,2,1,,,,1,1,,,
2,2,207,1302,2,20098,3,2,6,2,1,,,,1,1,,,
2,2,207,1302,2,20098,4,1,6,1,,,,2160.1,1,2,1,,
2,2,207,1302,2,20098,5,1,6,1,,,,4554.9,1,2,,,
2,2,207,1302,2,20098,6,450,7,,,,,,2,,,,
2,2,207,1302,2,20099,1,1,6,1,,,,3406.2,1,1,,,
2,2,207,1302,2,20099,2,450,7,,,,,,2,,,,
2,2,207,1302,2,20099,3,1,5,1,,,,1010.6,1,1,,,
2,2,207,1302,2,20100,1,1,6,1,,,,2770.3,1,1,,,
2,2,207,1302,2,20100,2,1,6,,,,,,2,,,,
2,2,207,1302,2,20100,3,1,5,1,,,,3498,1,1,,,
2,2,207,1302,2,20100,4,450,7,,,,,,2,,,,
2,2,205,712,2,20101,1,1,6,1,,,,1162.1,1,1,,,
2,2,205,712,2,20101,2,1,6,1,,,,1226.9,1,1,,,
2,2,205,712,2,20101,3,2,5,2,4,,,,1,1,,,
2,2,205,712,2,20101,4,480,7,,,,,,2,,,,
2,2,205,712,2,20102,1,1,5,1,,,,2377.4,1,1,,,
2,2,205,712,2,20102,2,1,5,1,,,,3664.8,1,1,,,
2,2,205,712,2,20102,3,1,6,1,,,,7823.9,1,1,,,
2,2,205,712,2,20102,4,1,5,1,,,,2350.2,1,1,,,
2,2,205,712,2,20102,5,1,6,1,,,,3312,1,1,,,
2,2,205,712,2,20102,6,1,5,,,,,,2,,,,
2,2,205,712,2,20102,7,450,7,,,,,,2,,,,
2,2,205,712,2,20103,1,1,5,1,,,,1471,1,2,1,,
2,2,205,712,2,20103,2,1,6,2,4,,,,1,1,2,,
2,2,205,712,2,20103,3,1,6,2,4,,,,1,1,,,
2,2,205,712,2,20103,4,1,6,,,,,,2,,,,
2,2,205,712,2,20103,5,1,6,2,4,,,,1,2,1,,
2,2,205,712,2,20104,1,1,6,1,,,,1242.6,1,1,,,
2,2,205,712,2,20104,2,1,6,1,,,,1588.4,1,2,1,,
2,2,205,712,2,20104,3,1,6,,,,,,2,,,,
2,2,205,712,2,20104,4,1,6,1,,,,1409.1,1,2,1,,
2,2,205,712,2,20104,5,450,7,,,,,,2,,,,
2,2,205,712,2,20106,1,1,5,1,,,,1471.1,1,1,,,
2,2,205,712,2,20106,2,3,5,2,4,,,,1,1,,,
2,2,205,712,2,20106,3,1,5,2,4,,,,1,1,,,
2,2,205,712,2,20106,4,1,5,,,,,,2,,,,
2,2,205,712,2,20106,5,4,5,,,,,,2,,,,
2,2,205,712,2,20106,6,1,5,,,,,,2,,,,
2,2,205,712,2,20106,7,1,5,,,,,,2,,,,
2,2,205,712,2,20106,8,1200,7,,,,,,2,,,,
2,2,205,712,2,20107,1,1,5,1,,,,1672.6,1,1,2,,
2,2,205,712,2,20107,2,2,5,2,4,,,,1,1,,,
2,2,205,712,2,20107,3,3,5,2,4,,,,1,2,1,,
2,2,205,712,2,20107,4,500,7,,,,,,2,,,,
2,2,205,712,2,20108,1,1,6,1,,,,3733.8,1,1,,,
2,2,205,712,2,20108,2,1,5,2,4,,,,1,1,,,
2,2,205,712,2,20108,3,358.1,7,,,,,,2,,,,
2,2,205,712,2,20110,1,1,5,2,1,,,,1,1,,,
2,2,205,712,2,20110,2,1,5,1,,,,1279.8,1,1,,,
2,2,205,712,2,20110,3,450,7,,,,,,2,,,,
2,2,204,144,2,29001,1,1,6,1,,,,13725.3,1,1,,,
2,2,204,144,2,29001,2,1,6,1,,,,13736,1,1,,,
2,2,204,144,2,29001,3,250,7,,,,,,2,,,,
2,2,204,144,2,29002,1,2,6,1,,,,17978,1,1,,,
2,2,204,144,2,29002,2,250,7,,,,,,2,,,,
2,2,204,144,2,29003,1,3,6,1,,,,26660,1,1,,,
2,2,204,144,2,29003,2,4,5,1,,,,9673,1,1,,,
2,2,204,144,2,29003,3,250,7,,,,,,2,,,,
2,2,204,144,2,29004,1,5,5,1,,,,14462,1,1,,,
2,2,204,144,2,29004,2,5,5,1,,,,6715.5,1,1,,,
2,2,204,144,2,29004,3,220,7,,,,,,2,,,,
2,2,204,144,2,29005,1,0.5,5,1,,,,4724.1,1,1,,,
2,2,204,144,2,29005,2,1,5,,,,,,2,,,,
2,2,204,144,2,29006,1,1,5,1,,,,24127,1,1,,,
2,2,204,144,2,29006,2,0.5,5,1,,,,4039.1,1,1,,,
2,2,204,144,2,29006,3,2,5,2,1,,,,1,1,,,
2,2,204,144,2,29006,4,1.5,5,,,,,,2,,,,
2,2,204,144,2,29007,1,2,6,1,,,,3605.6,1,1,,,
2,2,204,144,2,29007,2,1.5,6,2,1,,,,1,1,,,
2,2,204,144,2,29007,3,2,5,,,,,,2,,,,
2,2,204,144,2,29008,2,2,6,1,,,,29654,1,1,,,
2,2,204,144,2,29008,3,2,6,1,,,,24656,1,1,,,
2,2,204,144,2,29008,4,250,7,,,,,,2,,,,
2,2,204,144,2,29009,1,3,6,1,,,,30254,1,1,,,
2,2,204,144,2,29009,2,230,7,,,,,,2,,,,
2,2,204,144,2,29010,1,2,5,1,,,,22560,1,1,,,
2,2,204,144,2,29010,2,200,7,,,,,,2,,,,
2,2,205,206,2,29013,1,3,5,1,,,,16025,1,1,,,
2,2,205,206,2,29013,2,5,5,1,,,,12366,1,1,,,
2,2,205,206,2,29013,3,300,7,,,,,,2,,,,
2,2,205,206,2,29014,1,1,5,1,,,,17907,1,1,,,
2,2,205,206,2,29014,2,1,5,1,,,,14486,1,1,,,
2,2,205,206,2,29014,3,200,7,,,,,,2,,,,
2,2,205,206,2,29018,1,1,5,1,,,,23202.6,1,2,1,,
2,2,205,206,2,29018,2,1,5,1,,,,19250,1,2,1,,
