"zone","state","lga","sector","ea","hhid","plotid","cropcode","s11fq0","s11fq1","s11fq2a","s11fq3d_1","s11fq3d_2","s11fq3d_2_os","s11fq3d_3","s11fq3b","s11fq3aa","s11fq3c","s11fq3e","s11fq3f","s11fq3_1","s11fq3_2","s11fq4aa","s11fq4","s11fq5aa","s11fq6","s11fq7","s11fq7a","s11fq8aa","s11fq8a","s11fq8b","s11fq8c","s11fq8d","s11fq9","s11fq10","s11fq10_os","s11fq11a","s11fq11b","s11fq11b_os","s11fq11c","s11fq11d","s11fq12a","s11fq12b","s11fq12b_os","s11fq12c","s11fq12d","s11fq13"
1,7,718,2,1640,70129,3,1080,1,100,2,2,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,150,,1,1,1
1,7,718,2,1640,70129,3,2120,1,100,2,1,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,9,11,,,,1
1,7,718,2,1640,70130,1,1020,1,100,2,12,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,10,180,,,,1
1,7,718,2,1640,70130,1,1080,1,100,2,7,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,1,1
1,7,718,2,1640,70130,2,1121,1,100,2,800,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,1500,211,,,,2
1,7,718,2,1640,70130,2,1123,1,25,2,800,211,"PIECE",0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,1400,211,,,,2
1,7,718,2,1640,70130,3,1020,1,100,1,7,100,,2,2,,,,,8,2017,,,,,,,1,6,2018,10,2018,2,,,6,130,,11,,18,130,,11,,1
1,7,715,2,780,70131,1,1121,1,100,1,1600,211,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,3,180,,,,1
1,7,715,2,780,70131,2,1020,1,100,1,6400,210,,,2,,,,,4,2018,,,,,,,1,4,2018,7,2018,2,,,5,180,,,,18,180,,,,1
1,7,715,2,780,70132,1,1121,1,100,1,1600,211,,,2,,,,,11,2017,,,,,,,,,,,,,,,,,,,,5,180,,,,1
1,7,715,2,780,70132,2,1020,1,100,1,6000,210,,,2,,,,,3,2018,,,,,,,1,12,2017,3,2018,2,,,7,180,,,,9,180,,,,1
1,7,715,2,780,70133,1,1020,1,100,1,6400,210,,,2,,,,,5,2017,,,,,,,1,3,2018,7,2018,2,,,6,180,,,,6,180,,,,1
1,7,715,2,780,70133,2,1121,1,100,1,2000,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,1,180,,,,1
1,7,715,2,780,70133,3,3020,2,,,,,,,,,,,,,,1,,60,-99,60,2,1,2,2018,4,2018,2,,,7,150,,2,,9,150,,2,,1
1,7,715,2,780,70133,4,2170,2,,,,,,,,,,,,,,1,,70,1999,20,2,1,1,2018,6,2018,2,,,30,100,,2,,40,100,,2,,1
1,7,715,2,780,70134,1,1020,1,100,1,15,100,,2,2,,,,,4,2017,,,,,,,2,,,,,,,,,,,,,5,180,,,,1
1,7,715,2,780,70134,2,1121,1,100,1,4800,211,"PIECE",0,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,9400,211,,,,1
1,7,715,2,780,70134,3,1020,1,100,1,8,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,3,180,,,,1
1,7,715,2,780,70134,5,2170,2,,,,,,,,,,,,,,1,,100,2001,10,2,1,5,2018,10,2018,2,,,10,100,,1,,20,100,,1,,1
1,7,715,2,780,70135,1,1020,1,100,1,8,100,,1,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,8,170,,,,1
1,7,715,2,780,70135,2,2170,2,,,,,,,,,,,,,,1,,40,-99,0,,1,5,2018,10,2018,2,,,8,100,,2,,6,100,,2,,1
1,7,715,2,780,70136,1,1020,1,100,1,10,100,,2,2,,,,,5,2017,,,,,,,2,,,,,,,,,,,,,5,180,,,,1
1,7,715,2,780,70136,2,1121,1,100,1,400,211,"PIECE",0,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,800,211,,,,2
1,7,715,2,780,70137,1,3020,2,,,,,,,,,,,,,,1,,60,1996,0,,1,3,2018,5,2018,2,,,5,11,,,,6,11,,,,1
1,7,715,2,780,70137,2,1020,1,100,1,10,100,,2,2,,,,,4,2017,,,,,,,2,,,,,,,,,,,,,6,180,,,,1
1,7,715,2,780,70137,3,1121,1,100,1,2000,211,"PIECE",0,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,4000,211,,,,1
1,7,715,2,780,70139,1,1020,1,100,2,4,100,,0,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,7,130,,11,,1
1,7,715,2,780,70139,1,1121,1,100,2,1600,211,"PIECE",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3000,211,,,,2
1,7,715,2,780,70139,2,1020,1,100,1,6,100,,2,2,,,,,5,2017,,,,,,,1,5,2018,12,2018,2,,,8,130,,12,,12,130,,12,,1
1,7,715,2,780,70139,3,1020,1,100,1,8,100,,2,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,4,180,,,,1
1,7,715,2,780,70140,1,1020,1,100,2,3,100,,1,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,5,130,,11,,1
1,7,715,2,780,70140,1,1121,1,100,2,1000,211,"PIECE",0,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,1800,211,,,,1
1,7,715,2,780,70140,1,1122,1,100,2,1000,211,"PIECE",0,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,1500,211,,,,1
1,7,715,2,780,70140,2,1020,1,100,1,12,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,7,180,,,,1
1,7,715,2,780,70140,3,2170,2,,,,,,,,,,,,,,1,,200,2016,50,2,1,6,2018,10,2018,2,,,8,100,,1,,25,100,,1,,1
1,7,715,2,780,70140,5,1020,1,100,1,10,100,,2,2,,,,,5,2017,,,,,,,1,6,2018,3,2019,2,,,6,130,,12,,25,130,,12,,1
1,7,713,2,304,70151,1,1080,1,100,1,1,150,"BASIN",2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,25,150,,2,1,1
1,25,2503,2,0,70152,2,2040,1,100,1,16,30,,0,2,,,,,8,2018,,,,,,,,,,,,,,,,,,,,7,130,,12,,1
1,7,713,2,304,70154,1,1080,1,100,1,40,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,50,150,,1,2,1
1,7,713,2,304,70155,1,1080,1,100,1,5,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,25,130,,12,2,1
1,7,713,2,304,70156,1,2120,1,100,1,1,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,12,150,,1,,1
1,7,713,2,304,70156,2,1080,1,100,1,2,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,150,,1,2,1
1,7,713,2,304,70157,1,1080,1,100,1,10,11,,,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,30,130,,12,2,1
1,7,713,2,304,70159,1,1080,1,100,1,3,30,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,12,150,,1,2,2
1,7,713,2,304,70159,2,2120,1,100,1,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,150,,2,,1
1,7,713,2,304,70160,1,1080,1,100,1,1,150,"BASIN",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,25,150,,1,2,1
1,7,713,2,304,70160,2,9999,1,100,1,200,80,,2,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,150,130,,11,,1
1,7,701,2,104,79002,1,1121,1,100,1,500,211,"PIECE",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,180,,,,1
1,7,701,2,104,79002,2,1020,1,100,1,500,210,,,2,,,,,2,2018,,,,,,,1,12,2017,3,2018,2,,,7,180,,,,10,180,,,,1
1,7,701,2,104,79004,1,1020,1,100,1,4,100,,2,2,,,,,8,2017,,,,,,,2,,,,,,,,,,,,,6,170,,,,1
1,7,701,2,104,79004,2,1121,1,100,1,3800,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6000,80,"PIECE",1,,2
1,7,701,2,104,79005,1,1020,1,100,2,7,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,30,170,,,,1
1,7,701,2,104,79005,1,1121,1,100,2,1600,211,"PIECE",0,2,,,,,12,2017,,,,,,,,,,,,,,,,,,,,3100,211,,,,1
1,7,701,2,104,79005,1,1123,1,100,2,1600,211,"PIECE",0,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,2000,211,,,,1
1,7,701,2,104,79005,2,1020,1,100,2,30,100,,0,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,3,180,,,,1
1,7,701,2,104,79005,2,1080,1,100,2,1,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,1
1,7,701,2,104,79005,3,1110,1,100,1,1,150,"BASIN",0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,1,1
1,7,701,2,104,79005,4,2040,1,100,1,10,12,,,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,2,150,,2,,1
1,7,701,2,104,79006,1,1020,1,100,2,12,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,2,180,,,,1
1,7,701,2,104,79006,1,1121,1,100,2,1200,211,"PIECE",0,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,2200,211,,,,1
1,7,701,2,104,79006,1,1123,1,100,2,1200,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2300,80,"PIECE",1,,1
1,7,701,2,104,79006,2,1020,1,100,2,2,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,1,180,,,,1
1,7,701,2,104,79006,2,1080,1,100,2,1,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,1,150,,1,1,1
1,7,701,2,104,79007,1,2170,2,,,,,,,,,,,,,,1,,30,2002,0,,1,6,2018,2,2019,2,,,1000,100,,1,,1200,100,,1,,1
1,7,701,2,104,79007,2,1020,1,100,1,7500,210,,,1,1,"Agric casava",1,,3,2018,,,,,,,1,4,2017,6,2017,1,3,,4,180,,,,6,180,,,,1
1,7,701,2,104,79008,1,1020,1,100,1,2000,90,,2,2,,,,,11,2017,,,,,,,1,2,2017,8,2018,2,,,13,180,,,,15,180,,,,1
1,7,701,2,104,79008,2,1121,1,100,1,700,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,1400,211,,,,1
1,7,701,2,104,79008,3,1110,1,100,1,2,70,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,20,1,,,1,1
1,7,701,2,104,79009,1,1040,1,100,1,1,150,"BASIN",1,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,5,150,,1,,1
1,7,701,2,104,79009,2,1020,1,100,1,2,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,4,170,,,,1
1,7,701,2,104,79010,1,1040,1,100,2,1600,90,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,150,,1,,2
1,7,701,2,104,79010,1,1121,1,100,2,1600,211,"PIECE",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2500,211,,,,2
1,7,701,2,104,79010,1,1123,1,100,2,1600,211,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,2700,211,,,,2
1,7,701,2,104,79010,2,1020,1,100,1,20,100,,2,2,,,,,6,2017,,,,,,,2,,,,,,,,,,,,,45,130,,11,,1
1,7,701,2,104,79011,1,1080,1,100,1,2,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,7,130,,11,1,1
1,7,701,2,104,79011,2,1080,1,100,2,2,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,9,130,,11,1,1
1,7,701,2,104,79011,2,1110,1,100,2,22,11,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,45,150,,1,1,1
1,7,701,2,104,79011,3,1020,1,100,1,11,100,,1,2,,,,,10,2017,,,,,,,1,6,2018,6,2018,2,,,4,130,,11,,15,130,,11,,1
1,7,701,2,104,79011,4,1121,1,100,2,400,211,"PIECES",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,650,211,"TUBER",,,2
1,7,701,2,104,79011,4,2120,1,100,2,1,12,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,2,140,,1,,1
1,7,701,2,104,79012,1,1121,1,100,2,500,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,700,211,,,,1
1,7,701,2,104,79012,1,1123,1,100,2,500,211,"PIECE",0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,600,211,,,,1
1,7,702,2,954,79014,1,1121,1,100,1,800,211,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,1,180,,,,2
1,7,702,2,954,79014,2,1070,1,100,1,1,11,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,4,130,,12,,1
1,7,702,2,954,79014,3,1020,1,100,1,4800,210,,,2,,,,,6,2018,,,,,,,1,1,2018,1,2018,2,,,3,180,,,,4,180,,,,1
1,7,702,2,954,79015,1,1121,1,100,1,8000,211,,,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,10,180,,,,1
1,7,702,2,954,79015,2,1070,1,100,1,1,11,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,,1
1,7,702,2,954,79015,3,1090,1,100,1,2,130,,10,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,130,,10,1,1
1,7,702,2,954,79016,1,1121,1,100,1,3400,211,"PIECE",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6800,211,,,,1
1,7,702,2,954,79016,2,1080,1,100,2,1,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,3,150,,1,2,2
1,7,702,2,954,79016,2,1110,1,100,2,2,150,"BASIN",2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,2,1
1,7,702,2,954,79016,3,2142,1,100,1,4,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,1
1,7,702,2,954,79017,1,1080,1,100,2,2,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,2,1
1,7,702,2,954,79017,1,1121,1,100,2,2000,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4000,211,,,,1
1,7,702,2,954,79017,1,2142,1,100,2,3,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,1
1,7,702,2,954,79017,2,1110,1,100,1,1,150,"BASIN",2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,2,1
1,7,702,2,954,79017,3,1020,1,100,1,3,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,4,170,,,,1
1,7,702,2,954,79018,1,1121,1,100,2,4000,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,8000,211,,,,1
1,7,702,2,954,79018,1,1123,1,100,2,4000,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,8200,211,,,,1
1,7,702,2,954,79018,2,1020,1,100,1,4,100,,0,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,6,170,,,,1
1,7,702,2,954,79018,3,1010,1,100,2,1,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,1
1,7,702,2,954,79018,3,1080,1,100,2,1,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,150,,2,2,2
1,7,702,2,954,79018,4,1070,1,100,1,1,11,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,12,,1
1,7,702,2,954,79019,1,1121,1,100,1,3200,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6400,211,,,,1
1,7,702,2,954,79019,2,1090,1,100,1,2,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,2,1
1,7,702,2,954,79019,3,1070,1,100,1,1,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,4,130,,12,,1
1,7,702,2,954,79019,4,1080,1,100,1,1,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,2,1
1,7,702,2,954,79019,5,1020,1,100,1,3,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,4,170,,,,1
1,7,702,2,954,79019,6,2142,1,100,1,2,12,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,1,130,,11,,1
1,7,702,2,954,79020,1,1010,1,100,2,2,11,,,2,,,,,8,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,,1
1,7,702,2,954,79020,1,1121,1,100,2,4400,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6000,211,,,,1
1,7,702,2,954,79020,2,1070,1,100,2,3,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,,1
1,7,702,2,954,79020,2,1080,1,100,2,3,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,130,,11,1,1
1,7,702,2,954,79020,2,1090,1,100,2,1,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,150,,1,1,1
1,7,702,2,954,79020,3,1020,1,100,1,4,100,,2,2,,,,,8,2017,,,,,,,1,7,2018,2,2019,2,,,2,130,,12,,12,130,,12,,1
1,7,702,2,954,79021,1,1010,1,100,2,4,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,5,11,,,,1
1,7,702,2,954,79021,1,1121,1,100,2,6400,211,"PIECE",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,9000,211,,,,1
1,7,702,2,954,79021,2,1070,1,100,2,5,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,150,,1,,2
1,7,702,2,954,79021,2,1080,1,100,2,2,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,4,150,,1,1,1
1,7,702,2,954,79021,2,1110,1,100,2,6,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,5,130,,11,1,1
1,7,702,2,954,79021,3,1020,1,100,1,6,100,,2,2,,,,,5,2017,,,,,,,1,6,2018,2,2019,2,,,8,150,,1,,15,150,,1,,1
1,7,702,2,954,79023,1,1110,1,100,1,25,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,1,1
1,7,702,2,954,79023,2,1010,1,100,2,4,30,,0,2,,,,,8,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,,1
1,7,702,2,954,79023,2,1121,1,100,2,4000,211,"PIECE",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,5200,211,,,,1
1,7,702,2,954,79023,3,1010,1,100,2,30,12,,,2,,,,,8,2018,,,,,,,,,,,,,,,,,,,,15,11,,,,1
1,7,702,2,954,79023,3,1121,1,100,2,2400,211,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3500,211,,,,1
1,7,702,2,954,79023,4,1020,1,100,1,7,100,,2,2,,,,,5,2017,,,,,,,1,4,2018,1,2019,2,,,10,150,,1,,15,150,,1,,1
1,7,702,2,954,79023,5,1010,1,100,2,1,30,,0,2,,,,,8,2018,,,,,,,,,,,,,,,,,,,,5,11,,,,2
1,7,702,2,954,79023,5,1020,1,100,2,4,100,,2,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,15,150,,1,,1
1,7,702,2,954,79023,5,1080,1,100,2,1,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,4,150,,1,1,1
1,7,702,2,954,79024,1,1010,1,100,2,2,11,,,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,1,130,,11,,1
1,7,702,2,954,79024,1,1080,1,100,2,4,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,1,2
1,7,702,2,954,79024,1,1121,1,100,2,4200,211,"PIECE",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6500,211,,,,1
1,7,702,2,954,79024,2,2120,1,100,2,1,12,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,1,150,,1,,1
1,7,702,2,954,79024,2,2142,1,100,2,13,100,"BUNDLE",1,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,,1
1,7,702,2,954,79024,3,1020,1,100,1,5,100,,2,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,12,130,,12,,1
1,7,702,2,954,79024,4,1070,1,100,1,1,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,,1
1,7,704,2,10,79025,1,2220,1,100,1,50,1,,,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,20,130,,12,2,1
1,7,704,2,10,79025,2,1020,1,100,1,300,210,,,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,5,130,,12,,1
1,7,704,2,10,79025,3,1080,1,100,1,5,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,2,1
1,7,704,2,10,79026,1,1020,1,100,2,200,210,,,2,,,,,7,2017,,,,,,,1,11,2017,11,2018,2,,,50,130,,12,,50,130,,12,,1
1,7,704,2,10,79026,1,1080,1,100,2,20,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,2,1
1,7,704,2,10,79026,2,1080,1,100,1,30,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,130,,12,2,1
1,7,704,2,10,79026,4,1070,1,100,2,10,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,7,130,,12,,1
1,7,704,2,10,79026,4,2220,1,100,2,2,130,,12,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,100,130,,12,2,1
1,7,704,2,10,79026,5,1110,1,100,1,2,130,,12,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,70,130,,12,2,1
1,7,704,2,10,79028,1,1070,1,100,2,7,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,,1
1,7,704,2,10,79028,1,2220,1,100,2,150,1,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,60,130,,12,2,1
1,7,704,2,10,79028,2,1020,1,100,1,100,210,,,2,,,,,7,2017,,,,,,,1,7,2018,12,2018,2,,,13,130,,12,,15,130,,12,,1
1,7,704,2,10,79028,3,1110,1,100,1,50,1,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,25,130,,12,2,1
1,7,704,2,10,79029,1,1110,1,100,1,1,130,,12,1,1,"supee, oc, mars",1,,7,2018,,,,,,,,,,,,,,,,,,,,40,130,,12,2,1
1,7,704,2,10,79029,2,2220,1,100,1,1,11,,,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,20,130,,11,2,1
1,7,704,2,10,79030,1,1110,1,100,1,50,130,,12,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,200,130,,12,2,1
1,7,704,2,10,79030,2,1020,1,75,2,5,140,,1,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,50,130,,11,,1
1,7,704,2,10,79030,2,1080,1,50,2,1,20,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,20,10,,,2,2
1,7,704,2,10,79030,3,2220,1,100,2,25,1,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,80,130,,11,1,1
1,7,704,2,10,79030,3,2260,1,33,2,5,30,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,20,10,,,,2
1,7,704,2,10,79030,3,3030,2,,,,,,,,,,,,,,1,25,20,2018,20,2,2,,,,,,,,,,,,,15,10,,,,2
1,7,704,2,10,79032,1,1020,1,100,2,100,1,,,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,30,130,,12,,1
1,7,704,2,10,79032,1,2220,1,50,2,30,130,,12,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,30,130,,12,2,1
1,7,704,2,10,79033,1,1070,1,100,2,80,1,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,20,130,,12,,1
1,7,704,2,10,79033,1,2220,1,100,2,8,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,40,130,,12,2,1
1,7,704,2,10,79033,3,1110,1,100,1,5,130,,11,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,50,130,,12,2,1
1,7,704,2,10,79034,1,2220,1,100,1,50,130,,11,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,2,1
1,7,704,2,10,79034,2,1121,1,100,1,1200,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2000,211,,,,1
1,7,704,2,10,79035,1,2220,1,100,1,1,130,,12,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,30,130,,12,2,1
1,7,704,2,10,79035,2,1110,1,100,1,2,130,,12,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,50,130,,12,1,1
1,7,704,2,10,79035,3,1121,1,100,1,5100,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,7000,211,,,,1
1,7,704,2,10,79036,1,2220,1,100,1,1,130,,11,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,15,130,,12,2,1
1,7,704,2,10,79036,2,1110,1,100,1,2,130,,10,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,1,1
1,7,705,1,3834,79038,2,1020,1,100,2,200,210,,,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,15,130,,12,,1
1,7,705,1,3834,79038,2,1121,1,100,2,400,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2000,211,,,,1
1,7,705,1,3834,79038,3,1020,1,100,2,100,210,,,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,10,130,,12,,1
1,7,705,1,3834,79038,3,2141,1,100,2,300,210,"STEM",99,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,50,130,,10,,1
1,7,705,1,3834,79038,4,1020,1,100,1,300,210,,,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,17,130,,12,,1
1,7,705,1,3834,79038,5,1070,1,100,2,3,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,,1
1,7,705,1,3834,79038,5,2220,1,100,2,10,30,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,25,130,,12,2,1
1,7,705,1,3834,79038,5,3170,2,,,,,,,,,,,,,,1,100,120,2009,0,,1,4,2018,8,2018,1,8,,38,130,,12,,100,130,,12,,1
1,7,705,1,3834,79039,1,1121,1,100,1,2000,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6000,211,,,,1
1,7,705,1,3834,79039,2,1110,1,100,1,1,20,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,2,1
1,7,705,1,3834,79039,3,1020,1,100,2,6,140,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,34,130,,11,,1
1,7,705,1,3834,79039,3,1121,1,100,2,50,90,,1,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,50,130,,12,,1
1,7,705,1,3834,79039,5,2220,1,100,2,40,30,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,60,130,,11,2,1
1,7,705,1,3834,79039,5,3170,2,,,,,,,,,,,,,,1,100,200,-99,0,,1,10,2017,2,2018,1,5,,1,180,,,,2,180,,,,1
1,7,705,1,3834,79040,1,1121,1,100,1,2000,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2700,211,,,,1
