"zone","state","lga","sector","ea","hhid","livestock_cd","s11jq1a","s11jq2_1","s11jq2_2","s11jq2_3","s11jq2_4","s11jq2_5","s11jq2_6","s11jq2_7","s11jq2_8","s11jq2_9","s11jq2_10","s11jq2_11","s11jq2_os","s11jq3","s11jq4","s11jq5_1","s11jq5_2","s11jq5_3","s11jq5_4","s11jq5_5","s11jq5_6","s11jq5_7","s11jq5_8","s11jq5_9","s11jq5_10","s11jq5_11","s11jq5_os","s11jq6","s11jq7","s11jq8","s11jq11","s11jq11_os","s11jq12","s11jq13","s11jq14","s11jq15_1","s11jq15_2","s11jq15_3","s11jq15_4","s11jq15_5","s11jq15_6","s11jq15_7","s11jq15_8","s11jq15_9","s11jq15_10","s11jq16","s11jq17","s11jq18","s11jq19","s11jq20","s11jq21","s11jq22","s11jq23"
2,5,504,2,1162,59044,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,12000,2,,2,,2,
2,5,504,2,1162,59046,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1500,2,,7,,2,,2,1,,,,,,,,,,1,6000,2,,2,,1,5000
2,5,504,2,1162,59046,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1250,7,,2,,3,2,4,,,,,,,,,1,2400,2,,2,,2,
2,5,504,2,1162,59047,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,1000,2,,7,,2,,3,2,4,5,,,,,,,,1,5000,2,,2,,2,
2,5,504,2,1162,59047,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,2,5,,,,,,,,,1,1200,2,,2,,2,
2,5,504,2,1162,59048,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1450,2,,7,,2,,2,3,4,5,7,8,,,,,,1,5000,2,,2,,2,
2,5,504,2,1162,59048,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,1000,2,,7,,2,,2,3,4,5,7,8,,,,,,1,2500,2,,2,,2,
2,5,505,2,1292,59049,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,4,5,,,,,,,,,1,5000,2,,2,,2,
2,5,505,2,1292,59049,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,4,5,,,,,,,,,2,,2,,2,,2,
2,5,505,2,1292,59049,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,505,2,1292,59050,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,3,,,,,,,,,1,4000,2,,2,,2,
2,5,505,2,1292,59050,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,3,,,,,,,,,2,,2,,2,,2,
2,5,505,2,1292,59050,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,505,2,1292,59052,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,3,4,,,,,,,,,1,2000,2,,2,,2,
2,5,505,2,1292,59052,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,3,4,5,,,,,,,,2,,2,,2,,2,
2,5,505,2,1292,59052,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,505,2,1292,59054,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",2000,2,,7,,2,,3,1,,,,,,,,,,1,20000,2,,2,,2,
2,5,505,2,1292,59054,3,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,,1000,2,,7,,2,,3,1,,,,,,,,,,1,15000,2,,2,,2,
2,5,505,2,1292,59054,5,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",600,2,,7,,2,,2,1,,,,,,,,,,1,2000,2,,2,,2,
2,5,505,2,1292,59056,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",2000,2,,7,,2,,3,1,,,,,,,,,,1,30000,2,,2,,2,
2,5,505,2,1292,59056,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",1000,2,,7,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
2,5,505,2,1292,59056,5,1,0,0,0,0,0,0,1,0,1,0,0,,10,1,0,0,0,0,0,0,1,0,1,0,0,,1000,2,,7,,2,,3,1,,,,,,,,,,1,2000,2,,2,,2,
2,5,505,2,1292,59057,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",2000,2,,7,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
2,5,505,2,1292,59057,5,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",1500,2,,7,,2,,3,1,,,,,,,,,,1,2000,2,,2,,2,
2,5,505,2,1292,59058,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,3000,2,,2,,2,,2,3,5,6,8,10,11,,,,,1,10000,2,,2,,1,4000
2,5,505,2,1292,59058,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,2500,2,,2,,2,,2,3,4,5,10,11,,,,,,1,4000,2,,2,,2,
2,5,505,2,1292,59058,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,500,7,,2,,3,2,4,7,,,,,,,,2,,2,,2,,2,
2,5,505,2,1292,59059,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,2000,2,,4,,2,,2,1,3,4,8,,,,,,,1,50000,2,,2,,1,5000
2,5,505,2,1292,59059,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1000,2,,4,,2,,2,1,3,4,6,8,,,,,,1,6000,2,,2,,2,
2,5,505,2,1292,59059,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,500,7,,2,,3,4,7,,,,,,,,,2,,2,,2,,2,
2,5,505,2,1292,59060,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,5000,2,,4,,2,,2,1,,,,,,,,,,1,15000,2,,2,,1,1000
2,5,505,2,1292,59060,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1500,2,,4,,2,,2,1,,,,,,,,,,1,4000,2,,2,,2,
2,5,505,2,1716,59062,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,3,,,,,,,,,,1,500,2,,2,,2,
2,5,505,2,1716,59063,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,3,4,,,,,,,,,1,5000,2,,2,,2,
2,5,505,2,1716,59063,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,3,4,5,,,,,,,,2,,2,,2,,2,
2,5,505,2,1716,59064,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,4,,,,,,,,,1,7000,2,,2,,2,
2,5,505,2,1716,59064,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,4,,,,,,,,,,1,3000,2,,2,,2,
2,5,505,2,1716,59064,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,505,2,1716,59066,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,,3000,2,,7,,2,,2,1,,,,,,,,,,1,5000,2,,2,,2,
2,5,505,2,1716,59066,3,1,0,0,0,0,0,1,0,0,0,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,,2000,1,2000,2,,2,,2,1,,,,,,,,,,1,15000,2,,2,,2,
2,5,505,2,1716,59066,5,2,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,,1000,2,,7,,1,500,3,1,2,6,,,,,,,,1,3000,2,,2,,2,
2,5,505,2,1716,59067,3,1,0,0,0,0,0,1,0,0,0,0,0,,6,1,0,0,0,0,0,1,0,0,0,0,0,,2000,2,,7,,1,500,3,1,,,,,,,,,,1,5000,2,,2,,2,
2,5,505,2,1716,59068,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,2000,2,,7,,1,600,3,1,,,,,,,,,,1,20000,2,,2,,2,
2,5,505,2,1716,59068,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,,1500,2,,7,,1,200,3,1,,,,,,,,,,1,10000,2,,2,,2,
2,5,505,2,1716,59068,5,1,0,0,0,0,0,0,1,0,0,0,0,,10,1,0,0,0,0,0,0,1,0,0,0,0,,1000,2,,7,,1,200,3,1,,,,,,,,,,1,5000,2,,2,,2,
2,5,505,2,1716,59069,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,2500,2,,2,,2,,2,2,3,5,9,,,,,,,1,6000,2,,2,,1,500
2,5,505,2,1716,59069,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,800,2,,4,,2,,2,2,3,5,7,9,,,,,,1,4000,2,,2,,2,
2,5,505,2,1716,59070,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1000,2,,2,,2,,2,1,2,3,4,,,,,,,1,5000,2,,2,,1,500
2,5,505,2,1716,59071,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,1,1,0,,2650,1,1000,4,,2,,2,1,4,,,,,,,,,1,10000,2,,2,,1,1200
2,5,505,2,1716,59071,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,1500,2,,4,,2,,2,1,4,,,,,,,,,1,4000,2,,2,,2,
2,5,505,2,1716,59072,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,1,0,0,,2500,2,,4,,2,,2,1,3,4,5,8,,,,,,1,8000,2,,2,,1,1000
2,5,505,2,1716,59072,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,500,2,,2,,2,,2,1,3,4,5,8,9,,,,,1,2000,2,,2,,2,
2,5,506,2,696,59073,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,2,1,3,4,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59073,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,2,3,8,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59073,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,3,8,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59075,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,3000,2,,5,,2,,2,1,4,5,6,7,8,9,10,11,12,1,8000,2,,2,,2,
2,5,506,2,696,59075,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,6,7,8,9,10,11,12,,,,2,,2,,2,,2,
2,5,506,2,696,59075,5,1,1,0,0,0,0,0,0,0,0,0,0,,4,2,,,,,,,,,,,,,,2,,7,,2,,2,2,3,,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59076,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,2,1,2,3,4,5,6,7,8,9,,1,5000,2,,2,,2,
2,5,506,2,696,59076,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,2,2,3,4,5,6,7,8,9,,,2,,2,,2,,2,
2,5,506,2,696,59076,5,1,1,0,0,0,0,0,0,0,0,0,0,,5,2,,,,,,,,,,,,,,2,,7,,2,,2,2,3,4,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59077,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,2,1,3,4,5,6,7,8,,,,1,4000,2,,2,,2,
2,5,506,2,696,59077,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,2,3,4,5,6,7,8,,,,,2,,2,,2,,2,
2,5,506,2,696,59078,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,506,2,696,59080,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,4,,,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59080,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,506,2,696,59081,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,6,,2,,3,1,2,,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59083,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,3,2,3,4,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59083,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,3,2,3,4,,,,,,,,2,,2,,2,,2,
2,5,506,2,696,59084,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,1,0,0,0,0,0,,35000,2,,1,,2,,2,1,2,3,,,,,,,,1,200000,2,,2,,2,
2,5,506,2,696,59084,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,3,3,,,,,,,,,,2,,2,,2,,1,10000
2,5,506,2,696,59084,5,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"FARIN KASHI",360,2,,5,,2,,3,2,3,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59085,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,,1000,1,2000,4,,2,,2,1,2,,,,,,,,,1,10000,2,,2,,2,
2,5,507,2,230,59085,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,2,,,,,,,,,1,5000,2,,2,,2,
2,5,507,2,230,59085,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1500,4,,2,,2,1,2,,,,,,,,,1,5000,2,,2,,2,
2,5,507,2,230,59085,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,2,,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59086,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,5400,4,,2,,2,3,6,8,9,,,,,,,1,23000,2,,2,,2,
2,5,507,2,230,59086,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,8,9,10,11,,,,,,,1,5000,2,,2,,2,
2,5,507,2,230,59086,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,2000,4,,2,,2,2,5,7,8,9,11,,,,,2,,2,,2,,2,
2,5,507,2,230,59086,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,2,4,7,9,10,,,,,,2,,2,,2,,2,
2,5,507,2,230,59087,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,,5000,1,3500,4,,2,,2,1,3,4,5,,,,,,,1,20000,2,,2,,2,
2,5,507,2,230,59087,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,2,3,4,5,,,,,,,1,4000,2,,2,,2,
2,5,507,2,230,59087,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,2500,4,,2,,2,2,3,4,,,,,,,,1,3000,2,,2,,2,
2,5,507,2,230,59087,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1000,7,,2,,3,2,4,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59088,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,5000,2,,2,,2,
2,5,507,2,230,59088,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,1,4000,2,,2,,2,
2,5,507,2,230,59088,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,2000,2,,2,,2,
2,5,507,2,230,59088,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,2000,2,,2,,2,
2,5,507,2,230,59089,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,1,5000,2,,2,,2,
2,5,507,2,230,59089,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59089,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,5000,2,,2,,2,
2,5,507,2,230,59089,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,4000,2,,2,,2,
2,5,507,2,230,59090,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,3,4,,,,,,,,1,5000,2,,2,,2,
2,5,507,2,230,59090,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,3,4,,,,,,,,1,3000,2,,2,,2,
2,5,507,2,230,59090,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,3,4,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59090,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,2,3,4,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59092,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59093,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,3,4,,,,,,,,1,7000,2,,2,,2,
2,5,507,2,230,59093,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,3,4,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59093,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,3,4,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59093,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,8,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59094,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,2000,7,,2,,2,3,4,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59094,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,2,3,4,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59095,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,4,5,6,7,,,,,,1,5000,2,,2,,1,1500
2,5,507,2,230,59095,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,4,5,6,7,,,,,,2,,2,,2,,2,
2,5,507,2,230,59095,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,8,,,,,,,,,2,,2,,2,,2,
2,5,507,2,230,59095,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,8,,,,,,,,,2,,2,,2,,2,
2,5,509,2,1064,59097,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,2,,,,,,,,,,1,1000,2,,2,,2,
2,5,509,2,1064,59098,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1500,4,,2,,3,1,,,,,,,,,,1,3000,2,,2,,2,
2,5,509,2,1064,59098,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,2,,,,,,,,,,1,500,2,,2,,2,
2,5,509,2,1064,59099,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,3,4,,,,,,,,,1,500,2,,2,,2,
2,5,509,2,1064,59101,3,1,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,,1500,2,,7,,2,,3,1,,,,,,,,,,1,15000,2,,2,,2,
2,5,509,2,1064,59102,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,15000,2,,2,,2,
2,5,509,2,1064,59103,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,3000,2,,2,,2,
2,5,509,2,1064,59104,5,1,0,0,0,0,0,0,0,0,1,0,0,,5,1,0,0,0,0,0,0,0,0,1,0,0,,1500,2,,7,,2,,3,1,,,,,,,,,,1,3000,2,,2,,2,
2,5,509,2,1064,59105,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1000,1,500,2,,2,,2,1,2,,,,,,,,,1,4000,2,,2,,1,750
2,5,509,2,1064,59105,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,550,7,,2,,3,2,,,,,,,,,,2,,2,,2,,2,
2,5,509,2,1064,59106,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1000,2,,2,,2,,2,2,4,5,,,,,,,,1,4600,2,,2,,1,700
2,5,509,2,1064,59108,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,1400,2,,2,,2,,2,2,,,,,,,,,,1,6500,2,,2,,1,600
2,5,508,2,2196,59110,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,3,1,3,4,,,,,,,,1,2500,2,,2,,2,
2,5,508,2,2196,59110,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,3,4,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59110,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,508,2,2196,59111,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,3,4,,,,,,,,1,1000,2,,2,,2,
2,5,508,2,2196,59112,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3500,4,,2,,2,1,3,4,,,,,,,,1,5000,2,,2,,2,
2,5,508,2,2196,59112,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,3,4,5,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59112,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,5,508,2,2196,59113,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",500,2,,7,,2,,3,1,,,,,,,,,,1,3000,2,,2,,2,
2,5,508,2,2196,59113,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",300,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59113,5,1,0,0,0,0,0,0,1,0,0,0,0,,3,1,0,0,0,0,0,0,1,0,0,0,0,,300,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59115,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",500,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59115,5,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",500,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59116,1,1,0,0,0,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,,2500,2,,7,,2,,3,1,,,,,,,,,,1,100000,2,,2,,2,
2,5,508,2,2196,59116,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"VACCINATION",2000,2,,7,,2,,3,1,,,,,,,,,,1,20000,2,,2,,2,
2,5,508,2,2196,59117,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,5000,2,,4,,2,,2,1,3,4,,,,,,,,1,25000,2,,2,,1,3000
2,5,508,2,2196,59117,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1500,2,,4,,2,,2,1,3,4,,,,,,,,1,4500,2,,2,,2,
2,5,508,2,2196,59117,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,500,7,,2,,3,2,,,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59118,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,4500,2,,2,,2,,2,3,4,7,8,,,,,,,1,16000,2,,2,,1,2500
2,5,508,2,2196,59118,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1400,2,,2,,2,,2,3,4,7,8,,,,,,,1,4000,2,,2,,2,
2,5,508,2,2196,59118,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,600,7,,2,,3,2,6,,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59119,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,,4000,2,,2,,2,,2,1,3,,,,,,,,,1,15000,2,,2,,1,2000
2,5,508,2,2196,59119,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1500,2,,2,,2,,2,1,3,,,,,,,,,1,4500,2,,2,,2,
2,5,508,2,2196,59119,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,500,7,,2,,3,2,3,4,,,,,,,,2,,2,,2,,2,
2,5,508,2,2196,59120,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,2000,2,,2,,2,,2,1,2,5,,,,,,,,1,4500,2,,2,,1,600
2,5,508,2,2196,59120,5,1,0,0,0,0,0,0,0,1,0,0,0,,6,1,0,0,0,0,0,0,0,1,0,0,0,,1000,2,,7,,2,,3,2,3,5,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59121,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,3,6,7,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59121,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,3,6,7,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59121,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,4,,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59122,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3500,4,,2,,2,3,4,,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59122,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,5,,,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59124,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,4000,4,,2,,2,3,4,,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59124,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,5000,4,,2,,2,3,4,,,,,,,,,2,,2,,2,,2,
2,5,511,2,796,59125,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,4,,,,,,,,,,2,,2,,2,,2,
