"zone","state","lga","sector","ea","hhid","s9q29a_1","s9q29a_2","s9q29a_3","s9q29a_os","s9q29_1","s9q29_2","s9q29_3","s9q29_os","s9q30a","s9q30_1","s9q30_2","s9q30_3","s9q30_os"
5,12,1208,2,526,120045,,,,,,,,,1,10,4,,
5,12,1208,2,526,120046,,,,,,,,,1,4,10,,
5,12,1208,2,526,120047,1,3,2,,1,2,6,,,,,,
5,12,1208,2,526,120048,1,2,6,,1,3,8,,,,,,
5,12,1208,2,526,120049,,,,,,,,,2,,,,
5,12,1208,2,526,120050,,,,,,,,,2,,,,
5,12,1216,2,618,120051,,,,,,,,,2,,,,
5,12,1216,2,618,120052,,,,,,,,,2,,,,
5,12,1216,2,618,120053,,,,,,,,,2,,,,
5,12,1216,2,618,120054,,,,,,,,,2,,,,
5,12,1216,2,618,120055,,,,,,,,,2,,,,
5,12,1216,2,618,120056,,,,,,,,,2,,,,
5,12,1216,2,618,120057,,,,,,,,,1,1,4,3,
5,12,1216,2,618,120058,,,,,,,,,2,,,,
5,12,1216,2,618,120059,,,,,,,,,2,,,,
5,12,1216,2,0,120060,,,,,,,,,2,,,,
5,12,1214,2,452,120091,,,,,,,,,2,,,,
5,10,1019,1,0,120092,7,11,4,,4,8,11,,,,,,
5,12,1214,2,452,120093,,,,,,,,,2,,,,
5,12,1214,2,452,120094,,,,,,,,,1,4,1,6,
5,12,1214,2,452,120099,,,,,,,,,1,1,12,4,
5,12,1214,2,452,120100,,,,,,,,,2,,,,
5,12,1201,2,320,129001,3,10,12,,10,12,3,,,,,,
5,12,1201,2,320,129002,,,,,,,,,2,,,,
5,12,1201,2,320,129003,4,7,6,,4,6,7,,,,,,
5,12,1201,2,320,129005,,,,,,,,,1,3,4,6,
5,12,1201,2,320,129006,4,7,6,,4,3,6,,,,,,
5,12,1201,2,320,129007,,,,,,,,,1,4,6,8,
5,12,1201,2,320,129009,,,,,,,,,2,,,,
5,12,1201,2,320,129010,1,4,8,,1,4,8,,,,,,
5,12,1201,2,320,129011,,,,,,,,,2,,,,
5,12,1201,2,320,129012,3,9,6,,6,7,8,,,,,,
5,12,1203,1,334,129013,1,4,6,,4,6,1,,,,,,
5,12,1203,1,334,129014,,,,,,,,,1,1,4,6,
5,12,1203,1,334,129015,,,,,,,,,2,,,,
5,12,1203,1,334,129016,8,5,,,8,5,,,,,,,
5,12,1203,1,334,129017,1,3,4,,1,3,4,,,,,,
5,12,1203,1,334,129020,1,4,8,,1,8,,,,,,,
5,12,1203,1,334,129021,1,3,8,,1,2,3,,,,,,
5,12,1203,1,334,129022,3,6,8,,3,6,8,,,,,,
5,12,1203,1,334,129023,,,,,,,,,2,,,,
5,12,1203,1,334,129024,,,,,,,,,2,,,,
5,12,1207,1,144,129025,96,,,"BAD ROAD",11,96,,"BAD ROAD",,,,,
5,12,1207,1,144,129026,,,,,,,,,1,3,6,4,
5,12,1207,1,144,129027,,,,,,,,,1,4,8,1,
5,12,1207,1,144,129028,1,8,,,1,8,7,,,,,,
5,12,1207,1,144,129029,3,12,,,9,12,,,,,,,
5,12,1207,1,144,129030,,,,,,,,,2,,,,
5,12,1207,1,144,129031,,,,,,,,,2,,,,
5,12,1207,1,144,129032,1,4,6,,1,4,6,,,,,,
5,12,1207,1,144,129033,1,8,,,1,8,,,,,,,
5,12,1207,1,144,129034,8,5,6,,1,4,8,,,,,,
5,12,1208,2,76,129038,,,,,,,,,2,,,,
5,12,1208,2,76,129039,3,14,10,,3,10,14,,,,,,
5,12,1208,2,76,129040,1,3,6,,1,2,3,,,,,,
5,12,1208,2,76,129041,,,,,,,,,2,,,,
5,12,1208,2,76,129042,1,2,3,,1,3,8,,,,,,
5,12,1208,2,76,129043,,,,,,,,,2,,,,
5,12,1208,2,76,129044,,,,,,,,,1,4,5,6,
5,12,1208,2,76,129046,,,,,,,,,2,,,,
5,12,1208,2,76,129047,1,3,8,,1,3,8,,,,,,
5,12,1208,2,76,129048,1,8,3,,1,8,3,,,,,,
5,12,1208,2,630,129050,2,3,9,,1,12,10,,,,,,
5,12,1208,2,630,129051,,,,,,,,,1,4,6,10,
5,12,1208,2,630,129052,,,,,,,,,1,1,4,6,
5,12,1208,2,630,129053,,,,,,,,,1,1,4,3,
5,12,1208,2,630,129054,1,3,8,,1,3,8,,,,,,
5,12,1208,2,630,129055,,,,,,,,,2,,,,
5,12,1208,2,630,129056,1,6,4,,1,4,6,,,,,,
5,12,1208,2,630,129057,,,,,,,,,2,,,,
5,12,1208,2,630,129059,,,,,,,,,2,,,,
5,12,1208,2,630,129060,1,10,,,1,10,3,,,,,,
5,12,1209,1,226,129061,1,6,5,,1,4,6,,,,,,
5,12,1209,1,226,129062,4,6,12,,12,10,4,,,,,,
5,12,1209,1,226,129063,,,,,,,,,1,1,4,6,
5,12,1209,1,226,129064,,,,,,,,,1,4,6,12,
5,12,1209,1,226,129067,,,,,,,,,2,,,,
5,12,1209,1,226,129068,6,7,11,,4,6,7,,,,,,
5,12,1209,1,226,129069,,,,,,,,,1,4,6,7,
5,12,1209,1,226,129070,1,3,10,,1,3,10,,,,,,
5,12,1209,1,226,129072,8,10,12,,12,8,,,,,,,
5,12,1209,1,566,129073,,,,,,,,,1,1,12,6,
5,12,1209,1,566,129074,,,,,,,,,2,,,,
5,12,1209,1,566,129076,4,6,12,,3,4,6,,,,,,
5,12,1209,1,566,129077,1,8,3,,1,8,3,,,,,,
5,12,1209,1,566,129079,4,12,10,,4,12,10,,,,,,
5,12,1209,1,566,129080,1,4,6,,1,3,4,,,,,,
5,12,1209,1,566,129081,3,4,8,,3,4,8,,,,,,
5,12,1209,1,566,129083,,,,,,,,,1,1,4,3,
5,12,1209,1,566,129084,1,12,10,,1,3,12,,,,,,
5,12,1211,1,446,129086,1,8,12,,1,8,12,,,,,,
5,12,1211,1,446,129087,,,,,,,,,1,1,4,8,
5,12,1211,1,446,129088,,,,,,,,,1,1,3,4,
5,12,1211,1,446,129089,1,3,8,,1,3,8,,,,,,
5,12,1211,1,446,129090,1,8,9,,1,8,9,,,,,,
5,12,1211,1,446,129091,8,1,10,,8,1,10,,,,,,
5,12,1211,1,446,129092,1,3,4,,3,4,6,,,,,,
5,12,1211,1,446,129094,1,3,4,,3,4,6,,,,,,
5,12,1211,1,446,129095,8,12,,,8,12,,,,,,,
5,12,1211,1,446,129096,6,8,12,,6,12,8,,,,,,
5,12,1211,1,1250,129098,3,4,6,,3,6,,,,,,,
5,12,1211,1,1250,129099,3,4,7,,3,4,7,,,,,,
5,12,1211,1,1250,129101,7,8,,,8,7,12,,,,,,
5,12,1211,1,1250,129104,,,,,,,,,2,,,,
5,12,1211,1,1250,129105,1,3,8,,1,3,8,,,,,,
5,12,1211,1,1250,129106,1,4,12,,1,6,8,,,,,,
5,12,1211,1,1250,129108,,,,,,,,,1,4,13,1,
5,12,1212,1,2598,129109,,,,,,,,,2,,,,
5,12,1212,1,2598,129110,1,4,6,,8,3,,,,,,,
5,12,1212,1,2598,129111,1,4,8,,1,8,12,,,,,,
5,12,1212,1,2598,129112,1,5,12,,1,12,8,,,,,,
5,12,1212,1,2598,129113,,,,,,,,,2,,,,
5,12,1212,1,2598,129114,1,7,8,,1,7,8,,,,,,
5,12,1212,1,2598,129116,2,4,5,,1,4,5,,,,,,
5,12,1212,1,2598,129117,1,3,8,,1,3,8,,,,,,
5,12,1212,1,2598,129120,,,,,,,,,1,1,4,8,
5,12,1215,2,810,129122,,,,,,,,,1,1,3,9,
5,12,1215,2,810,129123,,,,,,,,,2,,,,
5,12,1215,2,810,129124,4,1,,,4,1,,,,,,,
5,12,1215,2,810,129125,,,,,,,,,1,1,8,4,
5,12,1215,2,810,129127,,,,,,,,,2,,,,
5,12,1215,2,810,129128,1,8,3,,1,8,3,,,,,,
5,12,1215,2,810,129129,7,8,1,,1,8,7,,,,,,
5,12,1215,2,810,129130,,,,,,,,,1,1,3,12,
5,12,1215,2,810,129131,,,,,,,,,1,4,3,,
5,12,1215,2,810,129132,,,,,,,,,1,1,4,,
5,12,1216,1,694,129134,1,12,8,,1,4,11,,,,,,
5,12,1216,1,694,129135,1,3,4,,3,4,1,,,,,,
5,12,1216,1,694,129136,,,,,,,,,1,1,3,11,
5,12,1216,1,694,129137,1,4,6,,1,3,4,,,,,,
5,12,1216,1,694,129139,3,5,,,3,4,5,,,,,,
5,12,1216,1,694,129140,4,8,1,,4,8,1,,,,,,
5,12,1216,1,694,129141,,,,,,,,,1,1,3,12,
5,12,1216,1,694,129142,,,,,,,,,1,4,1,8,
5,12,1216,1,694,129143,,,,,,,,,1,4,5,,
5,12,1218,1,196,129145,,,,,,,,,1,1,7,13,
5,12,1218,1,196,129146,,,,,,,,,1,1,3,,
5,12,1218,1,196,129147,1,8,13,,1,8,13,,,,,,
5,12,1218,1,196,129148,,,,,,,,,2,,,,
5,12,1218,1,196,129152,4,5,10,,8,3,7,,,,,,
5,12,1218,1,196,129153,3,1,4,,3,8,,,,,,,
5,12,1218,1,196,129154,,,,,,,,,1,1,7,13,
5,12,1218,1,196,129155,1,3,10,,1,8,12,,,,,,
5,12,1218,1,196,129156,,,,,,,,,1,5,,,
5,12,1209,1,226,129168,3,10,12,,3,,,,,,,,
5,12,1209,1,566,129170,1,10,3,,1,10,3,,,,,,
5,12,1211,1,1250,129173,1,3,8,,1,3,8,,,,,,
5,12,1211,1,1250,129174,1,,,,4,1,10,,,,,,
5,12,1212,1,2598,129176,1,6,4,,1,6,4,,,,,,
5,12,1216,1,694,129180,5,3,,,3,4,,,,,,,
5,12,1218,1,196,129182,,,,,,,,,1,1,12,3,
6,13,1307,1,268,130021,,,,,,,,,2,,,,
6,13,1307,2,0,130023,4,6,8,,4,8,6,,,,,,
6,13,1307,1,268,130025,4,8,,,4,8,,,,,,,
6,13,1307,1,0,130026,1,4,6,,4,6,,,,,,,
6,13,1307,1,268,130027,4,6,,,4,,,,,,,,
6,13,1307,1,268,130029,1,4,8,,1,4,8,,,,,,
6,13,1307,1,0,130030,,,,,,,,,2,,,,
6,13,1303,1,626,130032,4,5,12,,4,5,12,,,,,,
6,13,1303,1,626,130033,,,,,,,,,2,,,,
6,13,1303,1,626,130034,,,,,,,,,1,4,5,11,
6,13,1303,1,0,130035,,,,,,,,,1,4,,,
6,13,1303,1,626,130036,4,,,,4,,,,,,,,
6,13,1303,1,626,130038,4,,,,4,8,,,,,,,
6,13,1303,1,626,130039,4,,,,4,8,,,,,,,
6,13,1303,1,626,130040,,,,,,,,,1,3,4,6,
6,13,1309,2,674,130051,,,,,,,,,1,4,7,,
6,13,1309,2,674,130052,,,,,,,,,2,,,,
6,13,1309,2,0,130053,,,,,,,,,1,4,,,
6,13,1309,2,674,130054,,,,,,,,,1,1,2,3,
6,13,1309,2,674,130055,,,,,,,,,2,,,,
6,13,1309,2,674,130056,,,,,,,,,2,,,,
6,13,1309,2,674,130057,,,,,,,,,1,1,2,3,
6,13,1309,1,0,130059,1,3,8,,1,3,6,,,,,,
6,13,1309,2,674,130060,,,,,,,,,2,,,,
6,13,1301,1,0,139002,4,8,6,,4,6,8,,,,,,
6,13,1301,1,688,139003,,,,,,,,,2,,,,
6,13,1301,1,688,139004,4,3,8,,4,,,,,,,,
6,13,1301,1,688,139005,4,8,,,8,,,,,,,,
6,13,1301,1,688,139007,,,,,,,,,2,,,,
6,13,1301,1,688,139008,,,,,,,,,2,,,,
6,13,1301,1,688,139009,4,1,8,,4,1,8,,,,,,
6,13,1301,1,688,139010,4,,,,8,4,,,,,,,
6,13,1301,1,688,139011,1,6,,,1,6,,,,,,,
6,13,1301,1,688,139012,4,6,,,4,6,,,,,,,
6,13,1303,1,80,139013,5,11,12,,5,11,12,,,,,,
6,13,1303,1,80,139015,1,3,5,,1,3,5,,,,,,
6,13,1303,1,80,139016,,,,,,,,,2,,,,
6,13,1303,1,80,139018,,,,,,,,,2,,,,
6,13,1303,1,80,139020,4,,,,4,,,,,,,,
6,13,1303,1,80,139021,,,,,,,,,2,,,,
6,13,1303,1,80,139022,,,,,,,,,1,4,,,
6,13,1303,1,80,139023,,,,,,,,,2,,,,
6,13,1303,1,80,139024,,,,,,,,,1,4,,,
6,13,1306,1,140,139025,,,,,,,,,2,,,,
6,13,1306,1,140,139026,,,,,,,,,2,,,,
6,13,1306,1,140,139027,4,,,,4,,,,,,,,
6,13,1306,1,140,139029,,,,,,,,,1,4,1,3,
6,13,1306,1,0,139030,4,6,8,,4,8,1,,,,,,
6,13,1306,1,140,139031,,,,,,,,,2,,,,
6,13,1306,1,140,139032,4,,,,3,,,,,,,,
6,13,1306,1,140,139033,,,,,,,,,1,4,,,
6,13,1306,1,140,139034,,,,,,,,,2,,,,
6,13,1306,1,140,139035,,,,,,,,,1,4,6,,
6,13,1306,1,342,139036,1,8,,,1,8,,,,,,,
6,13,1306,1,342,139037,,,,,,,,,1,4,6,12,
6,13,1306,1,342,139038,4,8,,,5,,,,,,,,
6,13,1306,1,342,139039,1,4,6,,1,4,6,,,,,,
6,13,1306,1,342,139041,1,4,7,,1,4,7,,,,,,
6,13,1306,1,342,139042,4,8,14,,14,,,,,,,,
6,13,1306,1,342,139043,,,,,,,,,2,,,,
6,13,1306,1,342,139044,4,,,,4,,,,,,,,
6,13,1306,1,342,139046,,,,,,,,,1,4,3,1,
6,13,1306,1,342,139047,3,,,,3,,,,,,,,
6,13,1307,1,1002,139048,,,,,,,,,2,,,,
6,13,1307,1,1002,139049,,,,,,,,,2,,,,
6,13,1307,1,1002,139050,4,6,8,,8,,,,,,,,
6,13,1307,1,1002,139052,4,6,8,,8,,,,,,,,
6,13,1307,1,1002,139053,,,,,,,,,2,,,,
6,13,1307,1,1002,139054,,,,,,,,,2,,,,
6,13,1307,1,1002,139055,,,,,,,,,2,,,,
6,13,1307,1,1002,139057,,,,,,,,,2,,,,
6,13,1307,1,1002,139058,,,,,,,,,1,4,,,
6,13,1307,1,1002,139059,,,,,,,,,2,,,,
6,13,1307,1,1178,139061,,,,,,,,,1,5,6,,
6,13,1307,1,1178,139062,5,6,,,8,6,,,,,,,
6,13,1307,1,1178,139063,,,,,,,,,1,5,6,,
6,13,1307,1,1178,139064,4,10,,,4,,,,,,,,
6,13,1307,1,1178,139065,4,5,8,,4,8,,,,,,,
6,13,1307,1,1178,139067,,,,,,,,,2,,,,
6,13,1307,1,1178,139068,,,,,,,,,2,,,,
6,13,1307,1,1178,139069,,,,,,,,,2,,,,
6,13,1307,1,1178,139070,,,,,,,,,2,,,,
6,13,1307,1,1178,139071,4,6,8,,4,6,8,,,,,,
6,13,1308,1,842,139072,,,,,,,,,1,4,5,11,
6,13,1308,1,842,139073,,,,,,,,,2,,,,
6,13,1308,1,842,139074,1,4,8,,1,4,8,,,,,,
6,13,1308,1,842,139075,4,8,,,4,8,,,,,,,
6,13,1308,1,842,139076,8,,,,8,,,,,,,,
6,13,1308,1,842,139078,4,3,,,4,3,,,,,,,
6,13,1308,1,842,139079,4,3,,,4,3,,,,,,,
6,13,1308,1,842,139080,4,1,96,"NO MONEY TO DO THE WORK",4,5,1,,,,,,
6,13,1308,1,842,139082,,,,,,,,,1,4,13,,
6,13,1308,1,842,139083,1,13,8,,8,13,1,,,,,,
6,13,1311,1,1134,139084,,,,,,,,,2,,,,
6,13,1311,1,1134,139085,,,,,,,,,2,,,,
6,13,1311,1,1134,139086,,,,,,,,,2,,,,
6,13,1311,1,1134,139087,4,8,,,8,4,,,,,,,
6,13,1311,1,1134,139089,4,8,,,4,8,,,,,,,
6,13,1311,1,1134,139090,,,,,,,,,1,4,,,
6,13,1311,1,1134,139092,,,,,,,,,2,,,,
6,13,1311,1,1134,139093,,,,,,,,,1,4,1,3,
6,13,1311,1,1134,139094,1,3,4,,1,4,,,,,,,
6,13,1311,1,1134,139095,1,6,4,,1,4,6,,,,,,
6,13,1312,1,24,139096,4,,,,4,,,,,,,,
6,13,1312,1,24,139098,,,,,,,,,2,,,,
6,13,1312,1,24,139099,4,,,,4,,,,,,,,
6,13,1312,1,24,139102,3,8,4,,3,8,13,,,,,,
6,13,1312,1,24,139103,,,,,,,,,2,,,,
6,13,1312,1,24,139104,,,,,,,,,1,8,3,,
6,13,1312,1,24,139105,,,,,,,,,1,2,8,7,
6,13,1312,1,24,139106,,,,,,,,,1,2,4,3,
6,13,1312,1,24,139107,,,,,,,,,1,1,3,5,
6,13,1315,1,264,139108,,,,,,,,,2,,,,
6,13,1315,1,264,139109,4,8,,,4,8,,,,,,,
6,13,1315,1,264,139111,,,,,,,,,2,,,,
6,13,1315,1,264,139112,3,7,4,,7,8,5,,,,,,
6,13,1315,1,264,139113,3,7,,,3,7,,,,,,,
6,13,1315,1,264,139114,,,,,,,,,1,3,5,4,
6,13,1315,1,264,139115,,,,,,,,,2,,,,
6,13,1315,1,264,139116,1,4,8,,8,4,,,,,,,
6,13,1316,1,1236,139119,,,,,,,,,1,1,3,4,
6,13,1316,1,1236,139120,,,,,,,,,1,8,4,12,
6,13,1316,1,1236,139121,3,4,13,,3,4,,,,,,,
6,13,1316,1,1236,139123,4,,,,4,8,,,,,,,
6,13,1316,1,1236,139124,4,3,,,3,4,,,,,,,
6,13,1316,1,1236,139125,4,8,,,4,,,,,,,,
6,13,1316,1,1236,139127,3,4,5,,4,5,8,,,,,,
6,13,1316,1,1236,139128,,,,,,,,,2,,,,
6,13,1316,1,1236,139130,,,,,,,,,1,3,5,10,
6,13,1303,1,80,139134,,,,,,,,,1,4,,,
6,13,1312,1,24,139144,3,2,14,,3,7,,,,,,,
6,13,1310,1,762,139145,4,8,3,,4,5,8,,,,,,
6,13,1310,1,762,139146,1,3,8,,1,3,2,,,,,,
6,13,1310,1,762,139148,4,5,8,,4,5,8,,,,,,
6,13,1310,1,762,139149,,,,,,,,,2,,,,
6,13,1310,1,762,139150,,,,,,,,,2,,,,
6,13,1310,1,762,139151,1,4,,,1,4,,,,,,,
6,13,1310,1,762,139152,,,,,,,,,1,4,5,13,
6,13,1310,1,762,139153,1,4,13,,1,4,13,,,,,,
6,13,1310,1,762,139155,1,13,,,1,13,,,,,,,
6,13,1310,1,762,139156,,,,,,,,,2,,,,
4,14,1401,2,1116,140001,,,,,,,,,2,,,,
4,14,1401,2,1116,140003,,,,,,,,,1,4,1,3,
4,14,1401,2,1116,140004,4,5,6,,4,6,11,,,,,,
4,14,1401,2,1116,140006,8,1,,,3,1,8,,,,,,
4,14,1401,2,1116,140007,11,12,,,11,12,,,,,,,
1,37,3706,1,0,140008,8,4,3,,1,8,4,,,,,,
4,14,1401,2,1116,140009,1,3,,,1,10,,,,,,,
4,14,1401,2,1116,140010,,,,,,,,,2,,,,
4,14,1408,2,1996,140021,,,,,,,,,2,,,,
4,14,1408,2,1996,140022,8,10,1,,1,11,8,,,,,,
4,14,1408,2,1996,140023,6,4,8,,5,3,6,,,,,,
4,14,1408,2,1996,140024,,,,,,,,,1,4,3,6,
4,14,1408,2,1996,140025,3,,,,3,,,,,,,,
4,14,1408,2,1996,140026,8,11,3,,8,11,3,,,,,,
4,14,1408,2,1996,140027,14,13,,,13,14,,,,,,,
4,14,1408,2,1996,140030,4,6,5,,4,6,10,,,,,,
4,14,1406,2,694,140062,,,,,,,,,2,,,,
4,14,1406,2,694,140063,,,,,,,,,2,,,,
4,14,1406,2,694,140065,10,8,,,8,10,14,,,,,,
4,14,1406,2,694,140066,,,,,,,,,2,,,,
4,14,1406,2,694,140067,4,6,8,,4,6,8,,,,,,
4,14,1406,2,694,140068,,,,,,,,,2,,,,
4,14,1406,2,694,140069,4,3,7,,4,3,7,,,,,,
4,14,1406,2,694,140070,,,,,,,,,2,,,,
4,14,1413,2,670,140072,1,3,10,,1,3,10,,,,,,
4,14,1413,2,0,140073,,,,,,,,,1,10,4,6,
4,14,1413,2,670,140074,,,,,,,,,2,,,,
4,14,1413,2,670,140075,,,,,,,,,2,,,,
4,14,1413,2,0,140076,,,,,,,,,2,,,,
4,14,1413,2,670,140078,3,4,1,,3,1,,,,,,,
4,14,1413,2,670,140079,3,5,1,,5,3,1,,,,,,
4,14,1413,2,670,140080,10,,,,8,10,,,,,,,
4,14,1410,2,236,140082,,,,,,,,,2,,,,
4,14,1410,2,236,140083,,,,,,,,,2,,,,
4,14,1410,2,236,140084,,,,,,,,,2,,,,
4,14,1410,2,236,140085,10,11,14,,11,,,,,,,,
4,14,1410,2,236,140086,5,4,3,,4,5,3,,,,,,
4,14,1410,2,236,140087,,,,,,,,,1,7,4,3,
4,14,1410,2,236,140089,4,1,7,,4,7,1,,,,,,
4,14,1410,2,236,140090,,,,,,,,,2,,,,
4,14,1416,2,2314,140121,3,11,10,,3,10,11,,,,,,
4,14,1416,2,2314,140122,,,,,,,,,2,,,,
4,14,1416,2,2314,140123,,,,,,,,,2,,,,
4,14,1416,2,2314,140124,7,4,1,,4,1,7,,,,,,
4,14,1416,2,2314,140125,,,,,,,,,2,,,,
4,14,1416,2,2314,140126,,,,,,,,,2,,,,
4,14,1416,2,2314,140127,,,,,,,,,1,4,3,7,
4,14,1416,2,2314,140128,,,,,,,,,1,4,12,10,
4,14,1416,2,2314,140129,3,8,4,,4,3,8,,,,,,
4,14,1416,2,2314,140130,1,,,,1,,,,,,,,
4,14,1401,2,386,149001,10,1,,,1,10,8,,,,,,
4,14,1401,2,386,149002,,,,,,,,,1,10,4,1,
4,14,1401,2,0,149003,8,,,,8,10,,,,,,,
4,14,1401,2,386,149004,,,,,,,,,2,,,,
4,14,1401,2,386,149005,1,6,3,,1,6,3,,,,,,
4,14,1401,2,386,149006,3,4,,,3,4,,,,,,,
4,14,1401,2,386,149007,,,,,,,,,1,3,4,6,
4,14,1401,2,386,149008,3,,,,3,,,,,,,,
4,14,1401,2,386,149011,3,1,,,1,3,,,,,,,
4,14,1401,2,386,149012,3,8,,,3,8,,,,,,,
4,14,1401,2,746,149013,1,7,14,,7,1,14,,,,,,
4,14,1401,2,746,149015,11,,,,11,,,,,,,,
4,14,1401,2,746,149016,8,7,14,,7,8,14,,,,,,
4,14,1401,2,746,149017,8,10,2,,8,10,,,,,,,
4,14,1401,2,746,149018,,,,,,,,,2,,,,
4,14,1401,2,746,149019,1,3,4,,1,3,4,,,,,,
4,14,1401,2,746,149020,3,7,13,,3,7,13,,,,,,
4,14,1401,2,746,149021,,,,,,,,,2,,,,
4,14,1401,2,746,149022,,,,,,,,,2,,,,
4,14,1401,2,746,149023,7,8,5,,8,5,7,,,,,,
4,14,1402,2,1686,149025,,,,,,,,,1,1,4,,
4,14,1402,2,1686,149026,,,,,,,,,1,4,6,,
4,14,1402,2,1686,149028,,,,,,,,,1,4,6,10,
4,14,1402,2,1686,149029,4,6,7,,3,7,8,,,,,,
4,14,1402,2,1686,149030,,,,,,,,,2,,,,
4,14,1402,2,1686,149031,,,,,,,,,2,,,,
4,14,1402,2,1686,149032,3,10,14,,3,10,14,,,,,,
4,14,1402,2,1686,149033,3,8,4,,3,8,4,,,,,,
4,14,1402,2,1686,149034,,,,,,,,,2,,,,
4,14,1402,2,1686,149036,,,,,,,,,2,,,,
4,14,1403,1,306,149037,,,,,,,,,1,1,11,,
4,14,1403,1,306,149038,4,6,,,4,6,,,,,,,
4,14,1403,1,306,149039,3,8,10,,1,8,10,,,,,,
4,14,1403,1,306,149040,1,10,11,,1,3,10,,,,,,
4,14,1403,1,306,149041,4,3,,,4,3,,,,,,,
4,14,1403,1,306,149044,4,6,10,,6,14,10,,,,,,
4,14,1403,1,306,149045,4,6,10,,4,6,10,,,,,,
4,14,1403,1,306,149046,3,7,,,3,8,,,,,,,
4,14,1403,1,306,149047,,,,,,,,,1,1,4,3,
4,14,1403,1,306,149048,4,1,3,,4,1,3,,,,,,
4,14,1403,2,944,149049,3,10,14,,3,7,10,,,,,,
4,14,1403,2,944,149051,3,4,,,1,8,3,,,,,,
4,14,1403,2,944,149052,,,,,,,,,2,,,,
4,14,1403,2,944,149053,4,6,10,,4,,,,,,,,
4,14,1403,2,944,149054,8,3,,,3,4,6,,,,,,
4,14,1403,2,944,149055,4,8,11,,4,8,7,,,,,,
4,14,1403,2,944,149056,,,,,,,,,2,,,,
4,14,1403,2,944,149057,,,,,,,,,2,,,,
4,14,1403,2,944,149059,4,7,1,,5,1,13,,,,,,
4,14,1403,2,944,149060,,,,,,,,,2,,,,
4,14,1403,1,1418,149061,,,,,,,,,1,1,10,11,
4,14,1403,1,1418,149062,,,,,,,,,1,1,4,10,
4,14,1403,1,1418,149063,,,,,,,,,2,,,,
4,14,1403,1,1418,149065,,,,,,,,,1,4,6,5,
4,14,1403,1,1418,149067,,,,,,,,,2,,,,
4,14,1403,1,1418,149068,,,,,,,,,2,,,,
4,14,1403,1,1418,149070,,,,,,,,,2,,,,
4,14,1403,1,1418,149072,,,,,,,,,2,,,,
4,14,1405,1,846,149074,4,8,10,,1,8,4,,,,,,
4,14,1405,1,846,149076,4,5,6,,4,10,6,,,,,,
4,14,1405,1,846,149077,,,,,,,,,1,4,5,6,
4,14,1405,1,846,149078,1,4,5,,7,12,,,,,,,
4,14,1405,1,846,149079,,,,,,,,,2,,,,
4,14,1405,1,846,149080,,,,,,,,,2,,,,
4,14,1405,1,846,149082,1,3,,,1,3,,,,,,,
4,14,1405,1,846,149083,,,,,,,,,2,,,,
4,14,1406,2,1002,149085,,,,,,,,,2,,,,
4,14,1406,2,1002,149086,,,,,,,,,2,,,,
4,14,1406,2,1002,149087,,,,,,,,,2,,,,
4,14,1406,2,1002,149088,,,,,,,,,2,,,,
4,14,1406,2,1002,149089,8,7,3,,3,7,8,,,,,,
4,14,1406,2,1002,149090,1,3,4,,1,4,3,,,,,,
4,14,1406,2,1002,149091,3,4,8,,3,4,8,,,,,,
4,14,1406,2,1002,149093,,,,,,,,,2,,,,
4,14,1406,2,1002,149094,4,1,,,4,1,96,"AVAILABILITY OF GETTING FREEZER OR FRIDGE",,,,,
4,14,1406,2,1002,149096,,,,,,,,,2,,,,
4,14,1411,2,836,149097,,,,,,,,,2,,,,
4,14,1411,2,836,149098,,,,,,,,,1,4,6,8,
4,14,1411,2,836,149099,,,,,,,,,2,,,,
4,14,1411,2,836,149101,,,,,,,,,1,4,6,10,
4,14,1411,2,836,149102,,,,,,,,,1,4,6,11,
4,14,1411,2,836,149103,,,,,,,,,2,,,,
4,14,1411,2,836,149104,,,,,,,,,2,,,,
4,14,1411,2,836,149105,,,,,,,,,2,,,,
4,14,1411,2,836,149107,3,8,10,,8,2,3,,,,,,
4,14,1411,2,836,149108,,,,,,,,,2,,,,
4,14,1411,2,1414,149109,1,,,,1,,,,,,,,
4,14,1411,2,1414,149110,,,,,,,,,2,,,,
4,14,1411,2,1414,149111,,,,,,,,,2,,,,
4,14,1411,2,1414,149112,,,,,,,,,2,,,,
4,14,1411,2,1414,149114,3,10,14,,3,10,14,,,,,,
4,14,1411,2,1414,149115,2,8,10,,2,8,10,,,,,,
4,14,1411,2,1414,149116,,,,,,,,,2,,,,
4,14,1411,2,1414,149119,,,,,,,,,2,,,,
4,14,1411,2,1414,149120,7,3,1,,1,3,7,,,,,,
4,14,1416,2,1134,149122,,,,,,,,,1,1,4,8,
4,14,1416,2,1134,149123,1,4,10,,1,10,4,,,,,,
4,14,1416,2,1134,149125,,,,,,,,,1,1,3,4,
4,14,1416,2,1134,149126,,,,,,,,,2,,,,
4,14,1416,2,1134,149127,,,,,,,,,1,4,6,5,
4,14,1416,2,1134,149128,,,,,,,,,2,,,,
4,14,1416,2,1134,149129,1,3,4,,1,4,3,,,,,,
4,14,1416,2,1134,149130,,,,,,,,,2,,,,
4,14,1416,2,1134,149132,,,,,,,,,2,,,,
4,14,1417,2,36,149133,3,7,,,3,7,,,,,,,
4,14,1417,2,36,149134,7,10,,,3,10,,,,,,,
4,14,1417,2,36,149135,,,,,,,,,2,,,,
