"zone","state","lga","sector","ea","hhid","s12q8a","s12q8b","s12q8c","s12q8d","s12q8e","s12q8f","s12q8g","s12q8h","s12q8i","s12q8j","s12q2a","s12q2b1","s12q2b","s12q5","s12q6__1","s12q6__2","s12q6__3","s12q6__4","s12q6__5","s12q6__6","s12q6__7","s12q6__8","s12q6__9","s12q6__10","s12q6__11","s12q6__12","s12q6__13","s12q6__14","s12q6__15","s12q7_1","s12q7_2","s12q7_3","s12q7_os","Sec12_resp"
4,1,112,2,556,19164,1,1,1,2,1,1,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
4,1,112,2,556,19165,1,1,1,1,1,1,1,1,1,1,2,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,1,112,2,556,19166,1,1,1,2,1,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
4,1,112,2,556,19167,1,1,1,1,1,1,2,2,1,2,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,,,1
4,1,112,2,556,19168,1,1,1,1,1,1,2,2,1,2,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,,,,2
4,1,113,2,6,19169,1,1,1,2,1,1,2,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,6,19170,1,1,1,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,,,"INADEQATE HOUSEHOLD FOOD STOCK DUE TO DAMADE CAUSED BY COW",1
4,1,113,2,6,19173,1,1,1,1,1,1,1,2,1,2,4,3,4,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,6,19174,1,1,1,1,1,1,1,1,1,2,3,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,1,113,2,6,19175,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,6,19177,2,2,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,6,19178,1,1,1,1,1,2,2,2,2,2,2,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,12,,,1
4,1,113,2,6,19179,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,6,19180,1,1,1,1,1,2,2,2,2,2,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
4,1,113,2,44,19181,2,1,1,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,44,19182,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,44,19183,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,44,19184,2,1,1,2,2,2,2,2,1,2,2,,2,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,44,19185,1,1,1,1,1,1,1,2,1,2,3,3,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,1,113,2,44,19186,1,1,1,1,1,1,1,2,1,2,2,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,,,,2
4,1,113,2,44,19187,1,1,1,1,1,2,1,2,1,2,2,2,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,,,,2
4,1,113,2,44,19188,1,1,1,1,1,1,1,2,1,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,44,19191,1,1,1,1,1,1,1,2,1,2,2,3,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,12,,,4
4,1,113,2,44,19192,1,1,1,2,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,284,19193,2,2,2,2,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,284,19194,1,2,1,1,1,1,1,2,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,3
4,1,113,2,284,19195,1,1,1,2,1,1,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,284,19196,2,2,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,1,113,2,284,19197,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,284,19198,1,1,1,2,1,1,2,1,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,284,19199,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,284,19201,1,1,1,2,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,284,19202,1,1,1,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,1
4,1,113,2,284,19204,1,1,1,1,1,1,1,1,1,1,2,2,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
4,1,115,1,176,19205,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,176,19206,1,1,2,2,2,2,2,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,176,19207,1,1,1,1,1,1,1,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,115,1,176,19208,1,1,1,1,1,1,1,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,176,19209,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,176,19211,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,176,19213,1,1,1,1,1,1,1,2,1,2,3,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,1,115,1,176,19214,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,115,1,176,19215,1,1,1,1,1,1,1,2,1,2,2,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,1,115,1,550,19217,1,1,1,1,1,1,1,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,550,19218,1,1,1,1,1,1,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,550,19222,1,1,1,1,1,1,1,2,1,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,550,19224,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,550,19225,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,550,19226,1,1,1,1,2,1,1,2,1,2,3,4,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,,,,1
4,1,115,1,550,19227,1,1,1,2,1,2,2,2,2,2,2,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
4,1,115,1,550,19228,1,1,2,1,1,1,2,2,2,2,2,3,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
4,1,117,2,800,19230,1,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
4,1,117,2,800,19231,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
4,1,117,2,800,19232,2,2,2,2,2,2,2,2,2,2,3,5,,2,,,,,,,,,,,,,,,,,,,,1
4,1,117,2,800,19234,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,117,2,800,19235,1,1,1,1,1,1,2,2,2,2,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,,,,2
4,1,117,2,800,19236,1,1,1,2,1,1,1,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,3
4,1,117,2,800,19238,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,117,2,800,19239,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,1,102,1,46,19242,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,102,1,806,19244,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,102,1,2486,19245,1,1,1,1,1,1,1,2,1,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
4,1,104,2,1020,19250,2,1,1,2,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,3
4,1,107,2,1322,19254,2,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,2
4,1,112,2,266,19266,1,1,1,2,1,1,2,2,1,2,2,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,,,2
4,1,113,2,6,19269,1,1,1,1,1,1,2,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,1,115,1,550,19277,1,1,1,1,1,1,1,2,1,1,3,2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,1,115,1,550,19278,1,1,1,1,1,2,1,2,1,2,2,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,1,117,2,800,19279,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
4,1,117,2,800,19280,1,1,1,1,1,2,1,2,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,2
4,1,102,1,806,19284,1,1,1,1,1,1,1,1,1,2,3,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,,,,3
2,2,209,2,1040,20001,2,2,2,2,2,2,2,2,1,2,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,,,,4
2,2,209,2,1040,20002,2,1,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,4
2,34,3401,2,0,20003,1,2,2,1,2,1,2,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,6
2,2,209,2,1040,20005,2,1,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,4
2,2,209,2,1040,20006,1,1,1,1,1,1,1,1,1,1,2,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,,,4
2,2,209,2,1040,20007,2,1,1,2,2,1,1,2,2,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,12,,1
2,2,209,2,1040,20008,2,1,1,2,1,1,1,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,,,1
2,34,209,2,0,20009,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,12
2,2,209,2,1040,20010,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,3
2,2,203,2,1224,20041,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
2,2,203,2,1224,20042,2,1,2,2,2,2,2,2,2,2,3,3,6,2,,,,,,,,,,,,,,,,,,,,1
2,2,203,2,1224,20043,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,203,2,1224,20044,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,,,,6
2,2,203,2,1224,20045,2,2,2,2,2,2,2,2,2,2,2,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,12,,1
2,2,203,2,1224,20046,2,2,2,2,2,2,2,2,2,2,2,,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,5,12,,1
2,2,203,2,1224,20047,2,1,1,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,203,2,1224,20048,2,1,2,2,2,1,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,,,1
2,2,203,2,1224,20049,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,15
2,2,203,2,1224,20050,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,1300,20061,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,,,,1
2,2,210,2,1300,20062,2,1,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,,,,1
2,2,210,2,1300,20063,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,1300,20064,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,1300,20065,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,1300,20066,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,1300,20068,2,2,1,1,2,1,1,1,2,2,2,2,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,,,,2
2,2,210,2,1300,20069,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,1300,20070,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,11
2,2,207,2,1302,20091,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,1302,20092,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,1302,20093,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
2,2,207,2,1302,20094,1,2,1,2,2,1,2,2,2,2,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
2,2,207,2,1302,20095,1,2,1,1,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,1302,20096,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,1302,20097,1,1,1,1,1,1,2,2,2,2,2,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,7,,,2
2,2,207,2,1302,20098,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,1302,20099,2,2,1,1,1,2,2,2,2,2,1,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,,,,3
2,2,207,2,1302,20100,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,712,20101,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,712,20102,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,712,20103,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,5
2,2,205,2,712,20104,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
2,2,205,2,712,20105,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,2
2,2,205,2,712,20106,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,712,20107,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,712,20108,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,712,20110,2,1,1,2,1,2,2,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29001,2,1,2,2,2,2,2,2,2,2,3,3,6,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29002,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29003,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29004,2,2,2,2,2,2,2,2,2,2,3,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,12,,1
2,2,204,2,144,29005,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29006,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29007,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29008,2,2,2,2,2,2,2,2,2,2,3,5,5,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29009,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,204,2,144,29010,2,2,2,2,2,2,2,2,2,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29013,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29014,2,2,2,2,2,2,2,2,2,2,3,,6,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29017,2,2,2,2,2,2,2,2,2,2,0,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29018,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,2,205,2,206,29019,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29020,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29021,2,2,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29022,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29023,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,205,2,206,29024,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,158,29025,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,,,,1
2,2,207,2,0,29026,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,2,207,2,158,29028,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,158,29029,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,158,29031,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,158,29032,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,158,29033,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,4
2,2,207,2,158,29034,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,2,207,2,158,29035,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,207,2,158,29036,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,208,2,300,29037,2,1,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
2,2,208,2,300,29038,2,1,2,1,2,2,2,2,2,2,3,5,6,2,,,,,,,,,,,,,,,,,,,,1
2,2,208,2,300,29039,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,,1
2,2,208,2,300,29041,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,208,2,300,29042,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,208,2,300,29044,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,3
2,2,208,2,300,29045,2,1,1,2,1,1,1,2,1,1,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,,,10
2,2,208,2,300,29046,1,1,1,1,1,1,1,2,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,12,,1
2,2,208,2,300,29047,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,4
2,2,208,2,300,29048,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29050,2,1,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29051,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29052,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29053,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29054,2,2,2,2,2,2,2,2,2,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29055,2,2,2,2,2,2,2,2,2,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29056,1,1,1,1,1,2,2,1,2,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,12,,1
2,2,209,2,10,29057,1,1,1,1,1,1,1,1,1,1,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,,,1
2,2,209,2,10,29058,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,209,2,10,29060,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,924,29061,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,,,,2
2,2,210,2,924,29062,2,2,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,,,,1
2,2,210,2,924,29063,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,924,29064,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,924,29065,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,924,29066,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,924,29068,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,924,29070,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,210,2,924,29071,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
2,2,210,2,924,29072,1,1,1,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,1
2,2,211,2,344,29073,2,2,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,,,1
2,2,211,2,344,29074,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,344,29076,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,344,29077,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,344,29078,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,344,29079,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,344,29080,1,2,2,2,2,2,2,2,2,2,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
2,2,211,2,344,29082,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,344,29083,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,344,29084,1,1,1,1,1,1,2,2,2,2,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,,,1
2,2,211,2,532,29085,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29086,1,1,1,2,1,1,1,1,1,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,,,1
2,2,211,2,532,29087,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29089,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29090,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29091,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29092,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29094,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29095,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,532,29096,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29097,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29099,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29100,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29101,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29102,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29103,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29104,2,2,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,12,,1
2,2,211,2,668,29105,2,2,2,2,1,2,2,1,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29107,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,2,211,2,668,29108,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,2,212,2,100,29109,2,1,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
