"zone","state","lga","sector","ea","hhid","inputid","s11c3q2","s11c3q3_1","s11c3q3_2","s11c3q3_3","s11c3q4a","s11c3q4b","s11c3q4_conv","s11c3q5","s11c3q6","s11c3q6b","s11c3q6b_os","s11c3q7","s11c3q8a","s11c3q8b","s11c2q29","s11c3q10"
3,19,1923,2,284,190195,6,1,1,,,3,3,1,8250,3,6,,0,,,,
3,19,1923,2,284,190196,1,2,,,,,,,,,,,,44,12,,
3,19,1923,2,284,190196,2,1,1,,,7,11,25,46750,7,6,,0,,,,
3,19,1923,2,284,190196,3,1,1,,,3,12,50,16500,3,6,,0,,,,
3,19,1923,2,284,190196,5,1,1,,,4,3,1,7200,4,6,,0,,,,
3,19,1923,2,284,190196,6,1,1,,,3.5,3,1,5600,3.5,6,,0,,,,
3,19,1923,2,284,190197,1,2,,,,,,,,,,,,60,11,,
3,19,1923,2,284,190197,2,1,1,,,7,12,50,52500,7,1,,0,,,,
3,19,1923,2,284,190197,3,1,1,,,3,12,50,29000,3,1,,0,,,,
3,19,1923,2,284,190197,6,1,1,,,3,3,1,3600,3,1,,0,,,,
3,19,1923,2,284,190199,1,1,1,,,10,12,50,5000,10,2,,0,20,12,,
3,19,1923,2,284,190199,2,1,1,,,2.5,11,25,21250,2.5,1,,0,,,,
3,19,1923,2,284,190199,3,1,1,,,5,11,25,22000,5,1,,0,,,,
3,19,1923,2,284,190199,6,1,1,,,12,3,1,24000,12,1,,0,,,,
3,19,1923,2,284,190200,1,2,,,,,,,,,,,,55,12,,
3,19,1923,2,284,190200,2,1,1,,,4,11,25,33200,4,1,,0,,,,
3,19,1909,2,1684,199001,1,2,,,,,,,,,,,,20,13,,
3,19,1909,2,1684,199001,3,1,1,,,4,11,25,18000,4,1,,0,,,,
3,19,1909,2,1684,199001,6,1,1,,,5,3,1,4500,5,2,,0,,,,
3,19,1909,2,1684,199002,1,2,,,,,,,,,,,,5,4,,
3,19,1909,2,1684,199002,3,1,1,,,1,11,25,5500,1,6,,0,,,,
3,19,1909,2,1684,199004,1,2,,,,,,,,,,,,90,12,,
3,19,1909,2,1684,199004,2,1,1,,,2,12,50,10000,2,6,,0,,,,
3,19,1909,2,1684,199004,3,1,1,,,1,12,50,7000,0.75,6,,0,,,,
3,19,1909,2,1684,199005,1,2,,,,,,,,,,,,44,13,,
3,19,1909,2,1684,199005,3,1,1,,,2,12,50,18000,2,1,,0,,,,
3,19,1909,2,1684,199006,1,1,1,,,9,12,50,4500,6,1,,0,30,12,,
3,19,1909,2,1684,199006,6,1,1,,,1,3,1,2000,0,1,,0,,,,
3,19,1909,2,1684,199007,1,1,1,,,40,12,50,2500,40,4,,0,38,12,,
3,19,1909,2,1684,199007,2,1,1,,,4,12,50,45000,4,1,,0,,,,
3,19,1909,2,1684,199007,3,1,1,,,0.5,12,50,4200,0.5,1,,0,,,,
3,19,1909,2,1684,199007,5,2,,,,,,,,,,,,,,,
3,19,1909,2,1684,199007,6,1,1,,,2,3,1,3000,2,1,,30,,,,
3,19,1909,2,1684,199008,1,2,,,,,,,,,,,,5,13,,
3,19,1909,2,1684,199008,2,1,1,,,2,13,100,16000,2,1,,0,,,,
3,19,1909,2,1684,199008,3,1,1,,,0.5,12,50,3800,0.5,1,,0,,,,
3,19,1909,2,1684,199012,1,2,,,,,,,,,,,,13,12,,
3,19,1909,2,1684,199012,3,1,1,,,4,31,1.79999995231628,2000,3,6,,0,,,,
3,19,1919,2,596,199013,1,2,,,,,,,,,,,,10,12,,
3,19,1919,2,596,199013,2,1,1,,,0.5,12,50,3000,0.5,6,,0,,,,
3,19,1919,2,596,199013,3,1,1,,,1,12,50,7000,1,6,,0,,,,
3,19,1919,2,596,199013,7,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199013,8,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199014,1,2,,,,,,,,,,,,60,13,,
3,19,1919,2,596,199014,2,1,1,,,0.5,12,50,3500,0.5,6,,0,,,,
3,19,1919,2,596,199015,1,1,1,,,30,12,50,3000,30,2,,0,30,13,,
3,19,1919,2,596,199015,2,1,1,,,1.5,12,50,9500,1.5,6,,0,,,,
3,19,1919,2,596,199015,3,1,1,,,1,12,50,7500,1,6,,0,,,,
3,19,1919,2,596,199016,2,1,1,,,3,12,50,16500,3,6,,0,,,,
3,19,1919,2,596,199016,3,1,1,,,2,12,50,15000,2,6,,0,,,,
3,19,1919,2,596,199016,7,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199016,8,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199018,1,2,,,,,,,,,,,,10,12,,
3,19,1919,2,596,199018,2,1,1,,,2,12,50,12000,2,1,,0,,,,
3,19,1919,2,596,199018,3,1,1,,,1,12,50,8800,1,1,,0,,,,
3,19,1919,2,596,199018,5,1,1,,,1,3,1,1200,1,1,,0,,,,
3,19,1919,2,596,199018,7,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199018,8,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199019,2,1,1,,,1,12,50,5500,1,6,,0,,,,
3,19,1919,2,596,199019,3,1,1,,,1,12,50,7500,1,6,,0,,,,
3,19,1919,2,596,199019,7,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199019,8,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199021,2,1,1,,,1.5,12,50,8000,1.5,4,,0,,,,
3,19,1919,2,596,199021,7,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199021,8,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199022,2,1,1,,,1,12,50,5500,1,6,,0,,,,
3,19,1919,2,596,199022,3,1,1,,,1,12,50,7400,1,6,,0,,,,
3,19,1919,2,596,199022,7,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199022,8,,,,,,,,,,,,,,,2,
3,19,1919,2,596,199023,2,1,1,,,1,12,50,5500,1,6,,0,,,,
3,19,1919,2,596,199024,1,2,,,,,,,,,,,,50,13,,
3,19,1919,2,596,199024,2,1,1,,,2,12,50,11000,2,6,,0,,,,
3,19,1919,2,596,199024,3,1,1,,,2,12,50,14500,2,6,,0,,,,
3,19,1924,2,356,199025,1,2,,,,,,,,,,,,53,12,,
3,19,1924,2,356,199025,2,1,1,,,5.5,12,50,30250,5.5,6,,5,,,,
3,19,1924,2,356,199025,3,1,1,,,1.5,12,50,10950,1.5,6,,5,,,,
3,19,1924,2,356,199025,6,1,1,,,1,3,1,1200,1,6,,5,,,,
3,19,1924,2,356,199026,1,2,,,,,,,,,,,,25,13,,
3,19,1924,2,356,199026,2,1,6,,,2,11,25,14000,2,1,,0,,,,
3,19,1924,2,356,199026,3,1,6,,,1,11,25,7500,1,1,,0,,,,
3,19,1924,2,356,199026,5,1,6,,,1,3,1,1000,1,1,,0,,,,
3,19,1924,2,356,199027,1,2,,,,,,,,,,,,50,4,,
3,19,1924,2,356,199027,2,1,1,,,1.5,11,25,6750,1.5,1,,1,,,,
3,19,1924,2,356,199027,3,1,1,,,1.4,11,25,5600,1.4,1,,1,,,,
3,19,1924,2,356,199027,5,1,1,,,0.5,3,1,900,0.5,1,,1,,,,
3,19,1924,2,356,199030,1,2,,,,,,,,,,,,84,12,,
3,19,1924,2,356,199030,2,1,1,,,5,11,25,25000,5,6,,5,,,,
3,19,1924,2,356,199030,3,1,1,,,4.5,12,50,31500,4.5,6,,5,,,,
3,19,1924,2,356,199031,1,1,1,,,25,11,25,5000,25,2,,0,25,11,,
3,19,1924,2,356,199031,2,1,1,,,5,12,50,35000,5,1,,5,,,,
3,19,1924,2,356,199031,3,1,1,,,3,12,50,24000,3,1,,3,,,,
3,19,1924,2,356,199031,6,1,1,,,3,3,1,7500,3,1,,3,,,,
3,19,1924,2,356,199032,1,2,,,,,,,,,,,,130,11,,
3,19,1924,2,356,199032,2,1,1,,,13,12,50,85000,13,1,,2,,,,
3,19,1924,2,356,199032,3,1,1,,,2,12,50,13000,2,2,,0,,,,
3,19,1924,2,356,199033,1,2,,,,,,,,,,,,850,11,,
3,19,1924,2,356,199033,2,1,1,,,10,12,50,78000,10,1,,0,,,,
3,19,1924,2,356,199033,3,1,1,,,10,12,50,78000,7,1,,0,,,,
3,19,1924,2,356,199033,5,1,1,,,3,3,1,5000,2,1,,0,,,,
3,19,1924,2,356,199033,6,1,1,,,7,3,1,15000,7,1,,0,,,,
3,19,1924,2,356,199034,1,2,,,,,,,,,,,,16,3,,
3,19,1924,2,356,199034,2,1,1,,,6.5,12,50,48700,6.5,1,,1,,,,
3,19,1924,2,356,199034,3,1,1,,,5.5,12,50,38500,5.5,1,,1,,,,
3,19,1924,2,356,199034,5,1,1,,,2,3,1,4000,2,1,,1,,,,
3,19,1924,2,356,199035,1,2,,,,,,,,,,,,25,13,,
3,19,1924,2,356,199035,2,1,1,,,5,11,25,22500,5,1,,1,,,,
3,19,1924,2,356,199035,3,1,1,,,4,11,25,16000,4,1,,1,,,,
3,19,1924,2,356,199035,5,1,1,,,2,3,1,4000,2,1,,1,,,,
3,19,1924,2,356,199035,6,1,1,,,2,3,1,4000,2,1,,1,,,,
3,19,1924,2,356,199036,1,2,,,,,,,,,,,,40,12,,
3,19,1924,2,356,199036,2,1,1,,,2,11,25,13000,2,6,,5,,,,
3,19,1924,2,356,199036,3,1,1,,,2.5,11,25,15000,2.5,6,,5,,,,
3,19,1924,2,356,199036,5,1,1,,,0.5,3,1,2000,0.5,6,,5,,,,
3,19,1924,2,356,199036,6,1,1,,,3,3,1,6000,3,6,,5,,,,
3,19,1927,2,622,199037,1,2,,,,,,,,,,,,20,12,,
3,19,1927,2,622,199037,2,1,1,,,10,11,25,55000,10,1,,0,,,,
3,19,1927,2,622,199037,6,1,1,,,5,3,1,5000,4.5,1,,0,,,,
3,19,1927,2,622,199038,1,1,2,,,2,12,50,16000,2,1,,0,5,13,,
3,19,1927,2,622,199038,3,2,,,,,,,,,,,,,,,
3,19,1927,2,622,199038,6,1,2,,,2,3,1,2400,2,1,,0,,,,
3,19,1927,2,622,199038,7,,,,,,,,,,,,,,,2,
3,19,1927,2,622,199038,8,,,,,,,,,,,,,,,2,
3,19,1927,2,622,199041,2,1,1,,,2,12,50,14000,2,1,,2,,,,
3,19,1927,2,622,199041,6,1,1,,,1,3,1,850,1,1,,2,,,,
3,19,1927,2,622,199042,6,1,1,,,1,3,1,1500,1,1,,0,,,,
3,19,1927,2,622,199044,1,2,,,,,,,,,,,,60,12,,
3,19,1927,2,622,199044,2,1,1,,,6,12,50,42000,6,6,,15,,,,
3,19,1927,2,622,199044,3,1,1,,,2,12,50,14400,2,6,,15,,,,
3,19,1927,2,622,199044,5,2,,,,,,,,,,,,,,,
3,19,1927,2,622,199044,6,1,1,,,7,3,1,12600,7,6,,15,,,,
3,19,1927,2,622,199046,2,1,1,,,2.5,12,50,17500,2.5,1,,0,,,,
3,19,1927,2,622,199046,3,1,1,,,2,12,50,12200,2,1,,0,,,,
3,19,1927,2,622,199046,6,1,1,,,1.5,3,1,2100,1.5,1,,0,,,,
3,19,1927,2,622,199047,1,2,,,,,,,,,,,,60,12,,
3,19,1927,2,622,199047,3,1,1,,,2,12,50,14000,2,1,,0,,,,
3,19,1927,2,622,199047,7,,,,,,,,,,,,,,,1,6000
3,19,1927,2,622,199047,8,,,,,,,,,,,,,,,2,
3,19,1927,2,622,199048,1,2,,,,,,,,,,,,20,12,,
3,19,1927,2,622,199048,2,1,1,,,1,12,50,5500,1,6,,6,,,,
3,19,1927,2,622,199048,6,1,1,,,1,3,1,1000,1,6,,6,,,,
3,19,1929,2,108,199051,1,2,,,,,,,,,,,,100,12,,
3,19,1929,2,108,199051,3,1,1,,,8,12,50,64000,7,6,,5,,,,
3,19,1929,2,108,199052,1,2,,,,,,,,,,,,40,12,,
3,19,1929,2,108,199052,2,1,1,,,1,12,50,7000,1,6,,6,,,,
3,19,1929,2,108,199052,5,2,,,,,,,,,,,,,,,
3,19,1929,2,108,199053,1,1,1,,,5,12,50,45000,0,6,,5,0,,,
3,19,1929,2,108,199053,2,1,1,,,10,12,50,75000,6,6,,5,,,,
3,19,1929,2,108,199053,3,1,1,,,7,12,50,45000,5,6,,5,,,,
3,19,1929,2,108,199054,1,2,,,,,,,,,,,,45,12,,
3,19,1929,2,108,199054,5,2,,,,,,,,,,,,,,,
3,19,1929,2,108,199055,1,2,,,,,,,,,,,,106,12,,
3,19,1929,2,108,199055,2,1,1,,,4,12,50,28000,3,6,,2,,,,
3,19,1929,2,108,199055,3,1,1,,,3,12,50,21000,2,6,,2,,,,
3,19,1929,2,108,199055,7,,,,,,,,,,,,,,,2,
3,19,1929,2,108,199055,8,,,,,,,,,,,,,,,2,
3,19,1929,2,108,199056,1,1,1,,,70,11,25,2000,70,2,,3,500,11,,
3,19,1929,2,108,199056,2,2,,,,,,,,,,,,,,,
3,19,1929,2,108,199056,3,1,1,,,10,12,50,75000,10,6,,0,,,,
3,19,1929,2,108,199056,5,2,,,,,,,,,,,,,,,
3,19,1929,2,108,199056,7,,,,,,,,,,,,,,,2,
3,19,1929,2,108,199056,8,,,,,,,,,,,,,,,2,
3,19,1929,2,108,199059,1,2,,,,,,,,,,,,240,12,,
3,19,1929,2,108,199059,2,1,1,,,5,12,50,30000,5,6,,0,,,,
3,19,1929,2,108,199059,3,1,1,,,5,12,50,42000,4,6,,0,,,,
3,19,1929,2,108,199059,5,1,1,,,3,3,1,6000,2.5,6,,0,,,,
3,19,1929,2,108,199059,7,,,,,,,,,,,,,,,2,
3,19,1929,2,108,199059,8,,,,,,,,,,,,,,,2,
3,19,1929,2,108,199060,1,2,,,,,,,,,,,,100,12,,
3,19,1929,2,108,199060,3,1,1,,,3,12,50,21000,2.5,6,,2,,,,
3,19,1933,2,330,199061,1,2,,,,,,,,,,,,0,,,
3,19,1933,2,330,199061,2,1,1,,,7,12,50,35000,7,6,,2,,,,
3,19,1933,2,330,199061,3,1,1,,,6,12,50,42000,6,6,,6,,,,
3,19,1933,2,330,199062,1,2,,,,,,,,,,,,300,13,,
3,19,1933,2,330,199064,1,2,,,,,,,,,,,,450,12,,
3,19,1933,2,330,199064,2,1,1,,,8,12,50,55000,8,6,,5,,,,
3,19,1933,2,330,199064,3,1,1,,,10,12,50,60000,8,6,,5,,,,
3,19,1933,2,330,199065,1,2,,,,,,,,,,,,40,12,,
3,19,1933,2,330,199065,7,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199065,8,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199066,1,2,,,,,,,,,,,,5,12,,
3,19,1933,2,330,199066,2,1,1,,,2,12,50,15000,2,6,,15,,,,
3,19,1933,2,330,199066,5,1,1,,,1,3,1,1800,1,6,,15,,,,
3,19,1933,2,330,199066,6,1,1,,,2,3,1,3500,2,6,,15,,,,
3,19,1933,2,330,199066,7,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199066,8,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199067,1,2,,,,,,,,,,,,70,12,,
3,19,1933,2,330,199067,2,1,1,,,5,12,50,35000,5,6,,10,,,,
3,19,1933,2,330,199067,3,1,1,,,8,12,50,52000,8,6,,10,,,,
3,19,1933,2,330,199067,5,2,,,,,,,,,,,,,,,
3,19,1933,2,330,199067,6,1,1,,,2,3,1,3600,2,6,,10,,,,
3,19,1933,2,330,199067,7,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199067,8,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199068,1,2,,,,,,,,,,,,30,12,,
3,19,1933,2,330,199068,2,1,1,,,3,12,50,21000,3,1,,0,,,,
3,19,1933,2,330,199068,3,1,1,,,4,12,50,28000,4,1,,0,,,,
3,19,1933,2,330,199068,4,1,1,,,3,12,50,18000,3,1,,0,,,,
3,19,1933,2,330,199068,5,2,,,,,,,,,,,,,,,
3,19,1933,2,330,199068,6,1,1,,,2,3,1,3600,2,1,,0,,,,
3,19,1933,2,330,199068,7,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199068,8,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199069,1,2,,,,,,,,,,,,30,12,,
3,19,1933,2,330,199069,2,1,1,,,1.5,12,50,8000,0,6,,0,,,,
3,19,1933,2,330,199069,7,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199069,8,,,,,,,,,,,,,,,2,
3,19,1933,2,330,199071,1,1,1,,,300,12,50,45000,300,2,,5,0,,,
3,19,1933,2,330,199071,2,1,1,,,5,12,50,35000,5,6,,5,,,,
3,19,1933,2,330,199071,3,1,1,,,5,12,50,35000,5,6,,5,,,,
3,19,1933,2,330,199072,1,2,,,,,,,,,,,,155,12,,
3,19,1933,2,330,199072,2,1,1,,,2.5,12,50,15000,2.5,6,,0,,,,
3,19,1933,2,330,199072,3,1,1,,,4.5,12,50,37000,4.5,6,,0,,,,
3,19,1933,2,330,199072,5,1,1,,,1,3,1,2000,1,6,,0,,,,
3,19,1940,2,648,199073,2,1,1,,,1,12,50,7000,1,6,,0,,12,,
3,19,1940,2,648,199074,1,2,,,,,,,,,,,,6,12,,
3,19,1940,2,648,199074,2,1,1,,,1,12,50,7000,1,6,,5,,1,,
3,19,1940,2,648,199074,3,1,1,,,1,12,50,7500,1,6,,5,,1,,
3,19,1940,2,648,199074,5,2,,,,,,,,,,,,,1,,
3,19,1940,2,648,199075,1,1,1,,,11000,1,1,22000,10500,2,,8,0,,,
3,19,1940,2,648,199075,2,1,1,,,5,12,50,27500,5,6,,5,,12,,
3,19,1940,2,648,199075,3,1,1,,,3,12,50,22500,3,6,,5,,1,,
3,19,1940,2,648,199075,6,1,1,,,1,3,1,2000,1,6,,5,,1,,
3,19,1940,2,648,199077,1,2,,,,,,,,,,,,110,12,,
3,19,1940,2,648,199077,2,1,2,3,,7.5,12,50,21000,7.5,4,,0,,3,,
3,19,1940,2,648,199077,3,1,2,,,4,12,50,28000,3.5,6,,0,,12,,
3,19,1940,2,648,199077,5,1,2,,,2,3,1,3800,2,6,,0,,,,
3,19,1940,2,648,199077,7,,,,,,,,,,,,,,,2,
3,19,1940,2,648,199077,8,,,,,,,,,,,,,,,2,
3,19,1940,2,648,199078,1,1,1,,,6,12,50,30000,6,6,,0,0,,,
3,19,1940,2,648,199078,2,1,1,,,40,12,50,12000,40,4,,2,,12,,
3,19,1940,2,648,199078,3,1,1,,,1,12,50,20,1,2,,3,,12,,
3,19,1940,2,648,199080,1,1,1,,,200,1,1,8000,200,2,,10,0,,,
3,19,1940,2,648,199080,2,1,1,8,,1,12,50,8000,1,6,,10,,1,,
3,19,1940,2,648,199080,3,1,1,8,,1,12,50,8500,1,6,,10,,1,,
3,19,1940,2,648,199081,1,1,1,,,2500,1,1,5000,2500,4,,10,2500,1,,
3,19,1940,2,648,199081,2,1,1,,,3,12,50,21000,3,6,,3,,12,,
3,19,1940,2,648,199081,3,1,1,,,3,12,50,14000,3,3,,11,,12,,
3,19,1940,2,648,199081,6,1,1,,,2,3,1,3000,2,6,,11,,1,,
3,19,1940,2,648,199082,1,1,1,,,5000,12,1,10000,4500,2,,0,4500,1,,
3,19,1940,2,648,199082,2,1,1,,,6,12,50,42000,5,6,,10,,12,,
3,19,1940,2,648,199082,3,1,1,,,5,12,1,35000,4,6,,10,,1,,
3,19,1940,2,648,199083,1,1,1,,,2000,1,1,4000,2000,2,,5,0,,,
3,19,1940,2,648,199083,2,1,1,,,1,12,50,6000,1,6,,5,,1,,
3,19,1940,2,648,199083,3,1,1,,,1.5,12,50,11000,1.5,6,,5,,1,,
3,19,1941,2,1112,199085,1,2,,,,,,,,,,,,130,12,,
3,19,1941,2,1112,199085,2,1,1,,,0.5,12,50,3000,0.5,6,,11,,,,
3,19,1941,2,1112,199085,3,1,1,,,1.5,12,50,13500,1.5,6,,11,,,,
3,19,1941,2,1112,199086,1,2,,,,,,,,,,,,80,12,,
3,19,1941,2,1112,199086,2,1,1,,,1,12,50,7700,1,1,,25,,,,
3,19,1941,2,1112,199086,3,1,1,,,2,11,25,13000,2,1,,25,,,,
3,19,1941,2,1112,199086,6,1,1,,,2,3,1,5000,2,1,,25,,,,
3,19,1941,2,1112,199087,1,2,,,,,,,,,,,,30,12,,
3,19,1941,2,1112,199087,2,1,1,,,1,12,50,7500,1,6,,15,,,,
3,19,1941,2,1112,199087,3,1,1,,,2,12,50,16000,2,6,,15,,,,
3,19,1941,2,1112,199087,7,,,,,,,,,,,,,,,2,
3,19,1941,2,1112,199087,8,,,,,,,,,,,,,,,2,
3,19,1941,2,1112,199088,1,2,,,,,,,,,,,,70,12,,
3,19,1941,2,1112,199088,2,1,1,,,3,12,50,24000,3,6,,15,,,,
3,19,1941,2,1112,199088,7,,,,,,,,,,,,,,,2,
3,19,1941,2,1112,199088,8,,,,,,,,,,,,,,,2,
3,19,1941,2,1112,199090,1,2,,,,,,,,,,,,55,12,,
3,19,1941,2,1112,199090,3,1,1,,,2,12,50,16000,2,6,,12,,,,
3,19,1941,2,1112,199090,7,,,,,,,,,,,,,,,2,
3,19,1941,2,1112,199090,8,,,,,,,,,,,,,,,2,
3,19,1941,2,1112,199091,2,1,1,,,5,52,4.23999977111816,3500,5,1,,20,,,,
3,19,1941,2,1112,199092,1,2,,,,,,,,,,,,200,12,,
3,19,1941,2,1112,199092,2,1,2,,,7,12,50,40000,6,6,,15,,,,
3,19,1941,2,1112,199092,3,1,2,,,7,12,50,55000,7,6,,15,,,,
3,19,1941,2,1112,199093,1,2,,,,,,,,,,,,25,12,,
3,19,1941,2,1112,199093,2,1,1,,,2,12,50,14000,2,1,,25,,,,
3,19,1941,2,1112,199093,3,1,1,,,3,12,50,21000,3,1,,25,,,,
3,19,1941,2,1112,199094,1,1,1,,,5,12,50,3500,5,1,,25,60,11,,
3,19,1941,2,1112,199094,2,1,1,,,6,12,50,40000,5,1,,25,,,,
3,19,1941,2,1112,199094,6,1,1,,,3,3,1,4500,3,1,,25,,,,
3,19,1941,2,1112,199095,1,2,,,,,,,,,,,,20,13,,
3,19,1941,2,1112,199095,2,1,1,,,4,12,50,26000,4,1,,5,,,,
3,19,1941,2,1112,199095,3,1,1,,,3,12,50,18900,3,1,,5,,,,
3,19,1909,2,1684,199097,1,2,,,,,,,,,,,,25,12,,
3,19,1909,2,1684,199097,3,1,1,,,1,12,50,5500,1,6,,0,,,,
3,19,1909,2,1684,199097,5,1,1,,,2,3,1,4000,2,6,,0,,,,
3,20,2018,2,1134,200011,1,2,,,,,,,,,,,,120,12,,
3,20,2018,2,1134,200011,2,1,1,,,3,12,50,15000,3,3,,1,,,,
3,20,2018,2,1134,200011,3,1,1,,,2,12,50,10000,2,3,,1,,,,
3,20,2018,2,1134,200013,1,2,,,,,,,,,,,,100,12,,
3,20,2018,2,1134,200013,2,1,1,,,1,12,50,5000,1,3,,1,,,,
3,20,2018,2,1134,200013,3,1,1,,,1,12,50,5000,1,3,,1,,,,
3,20,2018,2,1134,200014,1,2,,,,,,,,,,,,30,12,,
3,20,2018,2,1134,200014,2,1,1,,,2,12,50,10000,2,3,,3,,,,
3,20,2018,2,1134,200014,5,1,1,,,4,3,1,6000,4,6,,4,,,,
3,20,2018,2,1134,200014,7,,,,,,,,,,,,,,,2,
3,20,2018,2,1134,200014,8,,,,,,,,,,,,,,,2,
3,20,2018,2,1134,200016,1,2,,,,,,,,,,,,70,13,,
3,20,2018,2,1134,200016,2,1,1,,,2,12,50,12800,2,6,,15,,,,
3,20,2018,2,1134,200016,5,1,1,,,3,3,1,2100,3,6,,15,,,,
3,20,2018,2,1134,200020,1,2,,,,,,,,,,,,40,13,,
3,20,2018,2,1134,200020,5,1,1,,,2,3,1,1400,2,4,,2,,,,
3,20,2015,2,1746,200071,1,2,,,,,,,,,,,,33,12,,
3,20,2015,2,1746,200072,1,2,,,,,,,,,,,,60,12,,
3,20,2015,2,1746,200072,2,1,1,,,3.5,12,50,17500,3,3,,0,,,,
3,20,2015,2,1746,200072,3,1,1,,,1.5,12,50,7250,1.5,3,,0,,,,
3,20,2015,2,1746,200074,1,2,,,,,,,,,,,,240,11,,
3,20,2015,2,1746,200074,2,1,1,,,2,12,50,12000,2,6,,6,,,,
3,20,2015,2,1746,200074,3,1,1,,,1,12,50,5000,1,6,,6,,,,
3,20,2015,2,1746,200074,5,1,1,,,2,3,1,2400,2,6,,6,,,,
3,20,2015,2,1746,200075,1,2,,,,,,,,,,,,120,11,,
3,20,2015,2,1746,200075,5,1,1,,,1,3,1,1200,1,6,,6,,,,
3,20,2015,2,1746,200076,1,2,,,,,,,,,,,,150,11,,
3,20,2015,2,1746,200076,2,1,1,,,2,12,50,12000,2,6,,3,,,,
3,20,2015,2,1746,200076,3,1,1,,,1,12,50,5700,1,6,,3,,,,
3,20,2015,2,1746,200076,5,1,1,,,1,3,1,1500,1,6,,3,,,,
3,20,2015,2,1746,200077,2,1,1,,,8,52,4.23999977111816,4000,8,6,,8,,,,
3,20,2015,2,1746,200077,5,1,1,,,0.5,3,1,500,0.5,6,,11,,,,
3,20,2015,2,1746,200078,1,2,,,,,,,,,,,,38,13,,
3,20,2015,2,1746,200078,2,1,2,,,9,52,4.23999977111816,4500,9,6,,12,,,,
3,20,2015,2,1746,200078,3,1,2,,,3,52,3.47000002861023,1800,3,6,,12,,,,
3,20,2015,2,1746,200078,5,1,2,,,0.25,3,1,200,0.25,4,,0,,,,
3,20,2015,2,1746,200079,1,2,,,,,,,,,,,,45,13,,
3,20,2015,2,1746,200079,2,1,1,,,10,52,4.23999977111816,5500,10,6,,12,,,,
3,20,2015,2,1746,200079,3,1,1,,,8,52,3.47000002861023,4000,8,6,,12,,,,
3,20,2015,2,1746,200079,5,1,1,,,0.25,3,1,300,0.25,6,,12,,,,
3,20,2025,2,760,200101,2,1,1,,,2,12,50,15000,2,6,,0,,,,
3,20,2025,2,760,200101,3,1,1,,,5,12,50,35000,5,6,,0,,,,
3,20,2025,2,760,200103,3,1,1,,,3,12,50,22500,3,6,,0,,,,
3,20,2025,2,760,200104,2,2,,,,,,,,,,,,,,,
3,20,2025,2,760,200104,3,1,1,,,2,12,50,15000,2,6,,2,,,,
3,20,2025,2,760,200104,5,1,1,,,2,3,1,3000,2,6,,2,,,,
3,20,2025,2,760,200105,2,1,1,,,3,12,50,22500,3,6,,0,,,,
3,20,2025,2,760,200105,3,1,1,,,5,12,50,37500,5,6,,0,,,,
3,20,2025,2,760,200105,7,,,,,,,,,,,,,,,1,15000
3,20,2025,2,760,200105,8,,,,,,,,,,,,,,,2,
3,20,2025,2,760,200107,2,1,2,,,4,12,50,28000,4,6,,1,,,,
3,20,2025,2,760,200107,3,1,2,,,4,12,50,30000,4,6,,1,,,,
3,20,2025,2,760,200108,2,1,1,,,7,12,50,52500,7,6,,1,,,,
3,20,2025,2,760,200108,3,1,1,,,5,12,50,37500,5,6,,1,,,,
3,20,2025,2,760,200109,2,1,1,,,2,12,50,15000,1,6,,1,,,,
3,20,2025,2,760,200109,3,1,1,,,1,12,50,7500,1,6,,1,,,,
3,20,2025,2,760,200110,1,1,3,,,20,12,50,7000,20,2,,5,0,,,
3,20,2025,2,760,200110,2,1,3,,,300,12,50,1800000,300,1,,20,,,,
3,20,2025,2,760,200110,3,1,3,,,200,12,50,1200000,200,1,,20,,,,
3,20,2025,2,760,200110,5,2,,,,,,,,,,,,,,,
3,20,2025,2,760,200110,6,1,3,,,180,3,1,415000,180,1,,15,,,,
3,20,2028,2,498,200161,1,2,,,,,,,,,,,,45,12,,
3,20,2028,2,498,200161,2,1,4,6,,2,12,50,14000,2,3,,0,,,,
3,20,2028,2,498,200161,5,2,,,,,,,,,,,,,,,
3,20,2028,2,498,200162,1,2,,,,,,,,,,,,0,,,
3,20,2028,2,498,200162,2,1,1,,,6,12,50,42000,2,6,,0,,,,
3,20,2028,2,498,200162,3,2,,,,,,,,,,,,,,,
