"zone","state","lga","sector","ea","hhid","cropcode","sa3iiq1a","sa3iiq1c","sa3iiq1d","sa3iiq1b","sa3iiq1_conv","sa3iiq3","sa3iiq4","sa3iiq4b","sa3iiq5a","sa3iiq6","sa3iiq7","sa3iiq7_os","sa3iiq8_1","sa3iiq8_2","sa3iiq8_3","sa3iiq8_4","sa3iiq8_5","sa3iiq9_1","sa3iiq9_2","sa3iiq10","sa3iiq10a_1","sa3iiq10a_2","sa3iiq10a_3","sa3iiq10a_4","sa3iiq10a_5","sa3iiq10a_6","sa3iiq10a_7","sa3iiq10a_8","sa3iiq10a_9","sa3iiq11aa","sa3iiq12a","sa3iiq13a","sa3iiq14a","sa3iiq15a","sa3iiq16a","sa3iiq17a","sa3iiq18a","sa3iiq18aa","sa3iiq25","sa3iiq25_os","sa3iiq20a","sa3iiq20b","sa3iiq20b_os","sa3iiq20c","sa3iiq21","sa3iiq22_1","sa3iiq22_2","sa3iiq22_3","sa3iiq23_1","sa3iiq23_2","sa3iiq23_3","sa3iiq23_4","sa3iiq23_5","sa3iiq26","sa3iiq27"
6,29,2928,1,322,299035,3180,250,100,1,,25,2,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,,,20,,20,,,,210,6,,6,190,,6,60000,2,,,1,2,,,,2,
6,29,2928,1,322,299036,1080,4,130,12,1,36,1,9,2018,4,8000,4,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300036,1080,36,130,11,2,50,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300036,2120,110,140,1,,10.0150003433228,1,10,2018,50,35000,6,,2,,,,,1,,1,1,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300037,1080,6,130,11,2,50,1,12,2018,5,45000,3,,2,,,,,2,,1,1,0,1,0,0,0,1,0,0,0.5,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,
6,30,3012,2,0,300038,1020,9,180,,,,1,11,2018,8,160000,9,,1,,,,,1,,2,0,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,0,300038,1080,80,130,12,1,36,1,11,2018,70,280000,6,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,4,,,,6,,,,,,,,,,,,,,,,,,,
6,30,3012,2,0,300038,1121,3900,211,1,,2.95499992370605,1,10,2018,3000,750000,6,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,500,,,,400,,,,,,,,,,,,,,,,,,,
6,30,3012,1,0,300040,1020,25,140,2,,45.2999992370605,1,12,2018,25,30000,3,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,1,0,300040,1080,5,130,11,2,50,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3002,2,0,300136,1020,15,140,1,,28,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,,,10,,,,4,1,,,,,,,,,,,,,,,,,,
6,30,3002,2,0,300136,1080,6,130,10,1,9,1,6,2018,5,4000,9,,1,,,,,1,,1,0,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
6,30,3002,2,0,300136,1121,5,140,0,,11.1350002288818,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,4,,,,1,,,,,,,,,,,,,,,,,,,
6,30,3002,1,1264,300146,1080,10,140,1,2,,1,10,2018,8,9000,3,,2,,,,,1,2,2,0,0,1,0,0,0,1,0,0,,,1.5,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3023,2,622,300171,1121,15,140,1,,28.8649997711182,1,12,2018,10,20000,6,,1,,,,,1,,1,1,0,1,0,0,0,0,0,0,3,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3023,2,622,300175,1020,1,130,11,,50,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,0.75,,,,0.25,,,,,,,,,,,,,,,,,,,
6,30,3023,2,622,300178,1020,15,140,2,,45.2999992370605,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,10,,,,5,,,,,,,,,,,,,,,,,,,
6,30,3023,2,622,300178,1121,480,211,1,,2.95499992370605,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,280,,,,200,,,,,,,,,,,,,,,,,,,
6,30,3023,2,622,300180,1020,50,140,0,,16,1,12,2018,40,40000,9,,1,,,,,1,,1,1,0,1,0,0,0,0,0,0,8,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3023,2,622,300180,3040,24,70,1,2,,1,12,2018,12,84000,5,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309025,1080,30,20,2,2,1.47500002384186,2,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,3,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309027,1080,10,130,11,2,50,2,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,,1,,,,1,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309028,1020,75,140,2,,45.2999992370605,2,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,4,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309028,1080,8,130,11,2,50,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,2,,,,1,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309029,1020,35,140,2,,45.2999992370605,1,11,2018,27,35000,3,,1,,,,,1,,1,1,0,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309032,1020,23.5,140,2,,45.2999992370605,1,11,2018,23.5,35000,8,,2,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309033,2030,23,110,2,,21.6200008392334,1,12,2018,23,23000,3,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309033,2194,9,130,11,,50,1,12,2018,9,180000,3,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309035,1020,100,140,2,,45.2999992370605,1,12,2018,100,88000,3,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309035,1080,9,130,11,2,50,1,12,2018,9,90000,3,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3013,1,282,309037,1020,120,140,2,,45.2999992370605,2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,
6,30,3013,1,282,309037,1080,30,130,12,1,36,2,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,2,,2,,,,1,,,,,,,,,,,,,,,,,,,
6,30,3013,1,282,309037,1121,80,211,1,,2.95499992370605,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,16,,,,6,,,,,,,,,,,,,,,,,,,
6,30,3013,1,0,309042,1020,6,140,2,,45.2999992370605,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,4,,,,2,,,,,,,,,,,,,,,,,,,
6,30,3013,1,0,309042,1080,6,130,12,1,36,2,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,,3,,,,2,,,,,,,,,,,,,,,,,,,
6,30,3013,1,0,309042,1121,360,211,1,,2.95499992370605,1,10,2018,240,50000,6,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,100,,,,20,,,,,,,,,,,,,,,,,,,
6,30,3013,1,0,309042,3040,7,140,2,2,,1,11,2018,7,280000,10,,1,,,,,1,,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3013,1,282,309043,1020,25,140,2,,45.2999992370605,1,11,2018,25,37500,9,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3013,1,282,309043,1080,4,130,11,2,50,1,12,2018,4,22500,6,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3013,1,282,309044,1020,75,140,1,,28,1,11,2018,75,112500,8,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3013,1,282,309047,2260,40,140,0,,4.89499998092651,1,10,2018,35,17500,6,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,2,,,,3,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309049,1080,50,130,12,2,100,1,12,2018,40,400000,3,,1,,,,,1,,1,1,0,1,0,0,0,1,1,0,7,,1,,,,1,1,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309049,1121,50000,211,1,,2.95499992370605,1,12,2018,30000,4500000,3,,1,,,,,1,,1,1,0,1,0,0,0,1,1,0,12000,,35,,,,25,20,,,,,,,,,,,,,,,,,,
6,30,3015,2,0,309050,1080,46,130,11,2,50,1,10,2018,24,120000,6,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,1,,3,,,,18,,,,,,,,,,,,,,,,,,,
6,30,3015,2,0,309050,1121,7920,211,1,,2.95499992370605,1,10,2018,4800,800000,6,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,2000,,800,,,,320,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309052,1070,6,130,11,,50,1,1,2018,5,35000,6,,1,,,,,1,,1,1,0,1,0,0,0,0,0,0,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309052,1121,6800,211,1,,2.95499992370605,1,12,2018,6000,1200000,6,,1,,,,,1,,3,1,0,1,1,0,0,1,1,0,400,,200,100,,,50,40,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309052,2220,10,130,11,2,50,1,12,2018,9.5,57000,6,,1,,,,,1,,1,1,0,0,0,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309053,1080,5,130,12,2,100,1,1,2018,2,20000,4,,1,,,,,1,,2,1,0,1,0,1,0,1,0,0,1.5,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309056,1080,27,130,12,2,100,1,12,2018,22,220000,6,,1,5,6,,,1,,1,1,0,1,0,0,0,1,0,0,3,,1.5,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309057,1080,10,130,12,2,100,1,10,2018,8,64000,6,,2,,,,,1,2,1,1,0,1,0,0,0,1,0,0,1,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309058,1070,5,130,11,,50,1,12,2018,2.5,15000,2,,1,,,,,1,,1,1,0,1,0,0,0,0,0,0,2,,0.5,,,,,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309058,1080,5,130,12,2,100,1,11,2018,3,30000,4,,1,,,,,1,,1,1,1,0,0,0,0,1,0,0,1,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309059,1070,12,130,12,,100,1,12,2018,9,63000,3,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,1,,1,,,,1,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309059,1080,20,130,12,2,100,1,12,2018,14,140000,3,,1,,,,,1,,1,1,0,1,0,0,0,1,1,0,3,,1.5,,,,1,0.5,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309060,1070,3,130,12,,100,1,12,2018,2.5,15000,6,,1,2,,,,1,,1,0,0,1,0,0,0,0,0,0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
6,30,3015,2,260,309060,1080,5,130,12,2,100,1,12,2018,4,20000,6,,1,2,,,,1,,1,1,0,1,0,0,0,1,0,0,0.25,,0.5,,,,0.25,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309061,1020,500,140,1,,28,1,12,2018,400,480000,9,,1,,,,,1,,1,0,0,1,0,0,0,1,1,0,,,70,,,,15,5,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309061,1080,22,130,12,2,100,1,11,2018,18,180000,9,,1,,,,,1,,1,1,0,1,0,0,0,1,1,0,0.5,,2,,,,1,0.5,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309061,1121,18000,211,2,,5.88000011444092,1,9,2018,15000,4500000,6,,1,,,,,1,,1,1,0,1,0,0,0,1,1,0,1000,,400,,,,1200,100,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309062,1020,100,140,1,,28,1,9,2018,75,90000,8,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,13,,4,,,,3,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309062,1121,1800,211,1,,2.95499992370605,1,10,2018,1000,200000,3,,1,,,,,1,,1,1,0,1,0,0,0,1,1,0,450,,50,,,,150,150,,,,,,,,,,,,,,,,,,
6,30,3016,2,0,309063,1020,500,140,1,,28,1,11,2018,500,150000,6,,1,,,,,1,,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,2,0,309063,1121,1800,211,1,,2.95499992370605,1,10,2018,1440,210000,6,,1,,,,,1,,2,1,0,1,0,0,0,1,0,0,200,,100,,,,60,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309064,1020,100,140,1,,28,1,10,2018,93,93000,9,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,4,,,,3,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309064,1080,14,130,12,2,100,1,11,2018,11,132000,9,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,1,,1.05,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309065,1020,155,140,2,,45.2999992370605,1,10,2018,140,230000,6,,1,,,,,1,,2,0,0,1,0,0,0,1,1,0,,,8,,,,6,1,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309065,2260,32,140,1,,7.65199995040894,1,9,2018,31,37200,6,,1,,,,,1,,1,0,0,1,0,0,0,1,1,0,,,0.25,,,,0.5,0.25,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309067,1080,4,130,12,2,100,1,10,2018,3.5,42000,6,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309068,1080,10,130,12,2,100,1,11,2018,9,90000,8,,1,2,,,,1,,1,0,0,1,0,0,0,1,0,0,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309070,1020,100,140,1,,28,1,9,2018,80,96000,7,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,12,,5,,,,2,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309070,1080,3,130,12,2,100,1,10,2018,2.5,30000,4,,1,,,,,1,,1,1,0,1,0,0,0,0,0,0,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309070,1121,960,211,1,,2.95499992370605,1,8,2018,720,180000,4,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,150,,50,,,,4,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309071,1020,115,140,1,,28,1,10,2018,100,120000,6,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,5,,5,,,,4,,,,,,,,,,,,,,,,,,,
6,30,3016,2,198,309071,1080,4,130,12,2,100,1,10,2018,3,36000,6,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,0.5,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,
6,30,3020,2,1092,309084,1080,3,130,11,2,50,2,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,
6,30,3021,2,628,309087,2181,90,130,11,,50,1,12,2018,87,130500,3,,1,,,,,1,,1,1,0,1,0,0,0,1,1,0,0.5,,0.5,,,,1,1,,,,,,,,,,,,,,,,,,
6,30,3021,2,628,309093,1020,60,140,1,,28,1,12,2018,40,16000,3,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,15,,,,5,,,,,,,,,,,,,,,,,,,
6,30,3021,2,628,309093,2180,81,130,11,,50,1,9,2018,80,120000,3,,1,,,,,1,,1,0,0,1,0,0,0,1,0,0,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3021,2,628,309096,1080,8,130,12,1,36,1,10,2018,5,40000,9,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,2,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3026,1,72,309097,1020,50,140,0,,16,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3026,1,72,309103,1020,8,140,1,,28,1,11,2018,6,15000,3,,1,2,,,,1,2,1,1,0,1,0,0,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,
6,30,3026,1,72,309103,1080,6,130,11,1,18,1,10,2018,4,20000,3,,1,2,,,,1,2,1,1,0,0,0,0,0,1,0,0,1,,,,,,1,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309109,1080,50,130,12,2,100,1,12,2018,40,400000,8,,1,,,,,1,,2,1,0,1,0,0,0,1,1,0,5,,1,,,,2,1,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309109,1121,32000,211,1,,2.95499992370605,1,12,2018,25000,5000000,6,,1,,,,,1,,2,1,0,1,1,0,0,1,1,1,2000,,500,2500,,,720,280,1000,1,,5,130,,12,150000,2,5,,1,,,,,2,
6,30,3028,2,136,309109,2260,1445,10,,,4.27299976348877,1,11,2018,1200,960000,7,,1,,,,,1,,2,1,0,1,1,1,0,1,1,0,45,,50,100,25,,10,10,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309112,1080,10,130,12,1,36,1,12,2018,8,48000,6,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,1,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309113,1020,25,140,1,,28,1,1,2018,18,18000,9,,1,,,,,1,,3,0,0,1,0,0,0,1,0,0,,,5,,,,2,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309113,1121,480,211,2,,5.88000011444092,1,11,2018,400,100000,3,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,30,,40,,,,10,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309115,1080,100,130,12,2,100,1,11,2018,97,1164000,6,,1,,,,,1,,1,1,1,1,0,0,0,1,0,0,1,0.5,1,,,,0.5,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309115,1121,8000,211,2,,5.88000011444092,1,10,2018,6000,1800000,2,,1,,,,,1,,1,1,0,1,0,0,0,1,0,0,1200,,400,,,,400,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309115,2260,880,140,0,,4.89499998092651,1,9,2018,720,840000,2,,1,,,,,1,,1,1,1,1,0,0,0,1,0,0,80,10,30,,,,40,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309117,1080,6,130,12,2,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3028,2,136,309117,2260,60,140,0,,4.89499998092651,1,6,2018,56,40000,6,,1,2,,,,1,,1,0,0,1,0,0,0,1,0,0,,,1,,,,3,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309126,1080,60,130,11,2,50,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3011,2,306,309126,3020,1,10,,,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310071,1060,5,130,12,1,70,1,12,2018,1,11000,6,,2,,,,,2,,1,1,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310071,1070,4,130,12,,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310071,1100,1,130,11,,50,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310071,1110,3,130,12,2,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310072,1070,3,130,12,,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310072,1080,5,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310072,1100,1,130,12,,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310073,1060,3,130,12,1,70,1,12,2018,1,8000,6,,2,,,,,1,,1,1,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310073,1070,2,130,12,,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310073,1080,3,130,12,2,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310073,1110,3,130,12,2,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310074,1080,2,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310074,1100,3.3,130,12,,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310074,1110,3.5,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310075,1080,2,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310075,1110,2,130,12,2,100,1,11,2018,2,23000,3,,1,23,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310076,1070,5,130,12,,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310076,1080,10,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,4,,3,,,,0.5,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310076,1100,3,130,12,,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0.5,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310077,1060,3,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,2,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310077,1070,7,130,12,,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,6,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310077,1080,6,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,4,,1,,,,1,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310077,1090,1,130,12,2,100,1,8,2018,1,14000,3,,1,,,,,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310077,1110,5,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310078,1060,5,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,4,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310078,1070,3,130,12,,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,2.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310078,1080,8,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,7,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310079,1060,2,130,12,1,70,1,10,2018,1,6000,3,,1,,,,,1,2,1,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310079,1070,6,130,12,,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,5,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310079,1080,12,130,12,2,100,1,12,2018,4,28000,3,,1,,,,,1,2,1,1,0,1,0,0,0,0,0,0,7,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310079,1110,3,130,12,1,100,2,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,2.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310080,1060,4,130,12,1,70,1,11,2018,2,18000,3,,1,,,,,1,2,1,1,0,1,0,0,0,0,0,0,1.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310080,1070,10,130,12,,100,1,11,2018,4,44000,3,,1,,,,,1,2,4,1,0,1,0,0,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310080,1080,8,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,7,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,310080,1100,10,130,12,,100,1,9,2018,3,34000,3,,1,2,,,,1,2,1,1,0,1,0,0,0,0,0,0,6,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,310081,1060,5,130,12,1,70,1,12,2018,3,28000,3,,1,,,,,1,,1,1,0,1,0,0,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,310081,1080,8,130,12,2,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,,4,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,310081,1100,6,130,12,,100,2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,5,,1,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,310081,1121,5000,211,1,,2.95499992370605,1,12,2018,700,255000,3,,1,,,,,1,,1,1,0,1,0,0,0,0,0,0,4100,,200,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,310082,1070,4,130,12,,100,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,
