"zone","state","lga","sector","ea","hhid","sec11_resp","s11q1b","s11q1b_os","s11q1","s11q2","s11q3a","s11q3b","s11q4a","s11q4b","s11q5a","s11q5a_os","s11q5b","s11q5c_1","s11q5c_2","s11q5c_3","s11q5c_4","s11q5c_5","s11q5c_6","s11q5c_7","s11q5c_8","s11q5c_9","s11q5","s11q6","s11q6_os","s11q7","s11q7b","s11q8","s11q8b","s11q9","s11q40","s11q40_os","s11q41","s11q41_os","s11q42","s11q43_1","s11q43_2","s11q43_os","s11q44_1","s11q44_2","s11q45","s11q46_1","s11q46_2","s11q46_3","s11q46_os","s11q47","s11q48__1","s11q48__2","s11q48__3","s11q48__4","s11q48__5","s11q48__6","s11q48__7","s11q48_os","s11q49","s11q50","s11q51","s11q52","s11q53","s11q54","s11q33b","s11q33b_os","s11q55","s11q55_os","s11q56","s11q57a","s11q57b","s11q58","s11q59","s11q60","s11q60_os","s11q61","s11q62","s11q63a","s11q63b","s11q64","s11q65","s11q66","s11q67__1","s11q67__2","s11q67__3","s11q67__4","s11q67__5","s11q67__6","s11q67__7","s11q67_os","s11q68","s11q68_os","s11q69","s11q36","s11q36_os","s11q70","s11q71","s11q71_os","s11q72","s11q73","s11q74","s11q38","s11q38b","s11q75a","s11q75b"
5,3,316,2,874,30023,1,1,,1,4000000,,,,,1,,1,1,,,,,,,,,2001,5,,6,,5,,7,5,,1,,2,14,,,2500,,2,,,,,1,1,0,1,0,0,0,0,,3,20,4,,,1,5,,5,,1,,,,2,,,,,,,,2,1,0,1,0,1,0,0,0,,5,,0,1,,,,,1,2,,6,"TAKE REFUSE TO PUBLIC DUSTBIN",,
5,3,316,2,874,30024,1,1,,1,20000000,,,,,8,,1,1,,,,,,,,,2009,5,,2,,3,,5,2,,1,,2,4,,,800,,2,,,,,1,1,0,0,0,1,0,0,,5,18,4,,,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,1000,7,,2,,,2,1,3,3,,0,
5,3,316,2,874,30025,3,4,,3,,300000,2,,,2,,2,,,,,,,,,,2001,5,,2,,5,,2,5,,4,,,14,,,2133,,2,,,,,1,1,0,0,0,0,0,0,,1,12,4,3,74,1,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,300,7,,2,,,1,1,3,1,,0,
5,3,316,2,874,30026,1,4,,5,,,,5000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,3,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,6,4,6,144,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,1000,7,,2,,,2,1,5,4,,,
5,3,316,2,874,30027,1,1,,1,20000000,,,,,5,,1,1,,,,,,,,,1984,5,,2,,5,,3,6,,2,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,6,3,10,50,2,1,,5,,,,,,1,15,,,,,,,2,2,,,,,,,,,1,,0,2,,2,,,1,2,,1,,0,
5,3,305,2,0,30028,2,1,,1,100000,,,,,6,,,,,,,,,,,,1995,5,,2,,3,,3,3,,3,,2,4,,,1000,,2,,,,,1,0,0,0,0,0,0,1,"LANTERN",7,11,4,,,2,5,,7,"PRIVATE PERSON",3,30,1,21,2,,,,,,,,2,2,,,,,,,,,5,,1500,7,,2,,,3,1,1,4,,,
5,3,316,2,0,30029,1,1,,1,10000000,,,,,5,,1,1,,,,,,,,,2017,5,,2,,3,,6,6,,5,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,7,168,1,5,,4,,3,15,1,5,2,,,,,,,,2,2,,,,,,,,,5,,4000,1,,,,,1,2,,4,,,
5,3,316,2,874,30030,1,1,,1,30000000,,,,,5,,1,1,,,,,,,,,2003,5,,2,,3,,3,1,,3,,2,4,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,5,120,2,5,,4,,3,10,1,5,2,,,,,,,,2,2,,,,,,,,,5,,1500,7,,2,,,2,1,3,3,,0,
5,3,331,1,0,30041,1,4,,3,,2500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,20,4,1,24,2,5,,5,,1,,,,2,,,,,,,,2,1,1,0,0,0,0,0,0,,5,,1000,2,,2,,,1,2,,1,,0,
5,3,307,1,634,30042,2,6,,1,300000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,7,2,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,18,2,2,48,2,10,,,,2,,,,1,13,,,3,30,1,6,1,2,,,,,,,,,13,,0,7,,2,,,2,1,1,5,,,
5,3,307,1,634,30043,2,1,,1,3000000,,,,,6,,,,,,,,,,,,1981,5,,2,,3,,8,5,,4,,,14,,,4800,,2,,,,,1,1,0,1,0,0,0,0,,1,21,4,5,120,2,5,,5,,1,,,,2,,,,,,,,2,1,0,0,0,0,0,0,1,"WASH THE WATER TANK",5,,0,1,,,,,1,2,,5,,,
5,3,307,1,634,30044,2,3,,5,,,,90000,2,5,,1,1,,,,,,,,,9999,5,,2,,5,,5,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,7,84,1,5,,4,,3,35,1,21,2,,,,,,,,1,1,0,1,0,0,0,0,0,,5,,500,2,,2,,,1,2,,4,,,
5,3,307,1,634,30045,2,4,,1,23000000,,,,,6,,,,,,,,,,,,1993,5,,2,,5,,7,2,,1,,2,4,,,3500,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,7,84,1,15,,,,,,,,1,5,,4,3,20,1,25,1,,,,,,,,,,5,,3500,7,,2,,,1,1,2,4,,,
5,3,307,1,634,30046,7,1,,1,15000,,,,,8,,1,1,,,,,,,,,2008,5,,2,,3,,6,5,,1,,2,13,14,,1500,1500,2,,,,,1,1,0,0,0,0,0,0,,1,1,3,6,82,1,13,,,,3,45,1,10,2,,,,,,,,2,2,,,,,,,,,5,,500,2,,2,,,1,2,,4,,,
5,3,307,1,634,30047,2,1,,1,10000000,,,,,6,,,,,,,,,,,,2005,5,,2,,6,"BROKEN TILE",4,1,,4,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,4,,3,15,1,5,2,,,,,,,,1,2,,,,,,,,,5,,400,7,,2,,,2,2,,4,,,
5,3,307,1,634,30048,1,1,,1,8000000,,,,,6,,,,,,,,,,,,2003,5,,2,,3,,4,1,,1,,2,4,,,3000,,2,,,,,2,,,,,,,,,,,,,,,5,,4,,3,10,1,15,2,,,,,,,,2,2,,,,,,,,,5,,1200,7,,2,,,2,2,,5,,,
5,3,307,1,634,30049,1,1,,1,2000000,,,,,6,,,,,,,,,,,,1996,5,,2,,5,,6,2,,5,,,4,,,1000,,2,,,,,1,1,0,1,0,0,0,0,,3,16,4,,,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,1600,1,,,,,1,2,,4,,,
5,12,1202,1,0,30050,1,4,,5,,,,3500,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,5,5,,1,,2,14,,,2600,,2,,,,,1,1,0,0,0,0,0,0,,1,9,4,6,9,2,10,,,,1,,,,1,11,,5,2,,,,2,2,,,,,,,,,7,,500,1,,,,,1,1,99,2,,2500,6
5,3,318,2,1136,30081,1,5,,3,,40000,2,,,6,,,,,,,,,,,,9999,5,,4,,3,,4,6,,5,,,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,18,4,2,48,2,5,,4,,3,10,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,2,2,,5,,,
5,3,318,2,1136,30084,4,6,,1,3000000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,15,5,,5,,,14,,,3000,,2,,,,,1,1,0,1,0,0,0,0,,1,18,4,2,48,1,5,,5,,3,10,1,4,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,2,2,,5,,,
5,3,318,2,1136,30085,2,4,,1,5000000,,,,,6,,,,,,,,,,,,1974,5,,6,,3,,3,2,,1,,2,4,,,2000,,2,,,,,1,1,0,1,0,0,0,0,,1,24,4,2,48,2,5,,6,,3,30,1,35,2,,,,,,,,1,2,,,,,,,,,5,,0,7,,2,,,1,1,2,4,,,
5,3,318,2,1136,30086,1,3,,1,15000000,,,,,6,,,,,,,,,,,,1972,5,,2,,3,,5,2,,1,,2,4,,,1500,,2,,,,,1,1,0,1,0,0,0,0,,1,18,3,2,6,1,2,,5,,,,,,2,,,,,,,,2,2,,,,,,,,,2,,0,2,,2,,,1,1,1,4,,,
5,3,318,2,1136,30087,2,6,,1,2000000,,,,,6,,,,,,,,,,,,2015,5,,2,,1,,3,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,30,1,7,1,13,,,3,30,1,7,1,2,,,,,,,,,13,,0,7,,2,,,2,2,,5,,,
5,3,318,2,1136,30088,2,5,,1,30000,,,,,6,,,,,,,,,,,,2000,1,,1,,1,,2,2,,1,,2,4,,,500,,2,,,,,2,,,,,,,,,,,,,,,5,,2,,3,30,1,30,2,,,,,,,,1,2,,,,,,,,,5,,300,7,,2,,,1,2,,4,,,
5,3,318,2,0,30089,4,4,,3,,50000,2,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,4,,,4,,,500,,2,,,,,1,1,0,0,0,0,0,0,,1,12,4,2,48,2,5,,2,,3,45,1,28,2,,,,,,,,1,2,,,,,,,,,13,,0,7,,2,,,3,1,1,4,,,
5,3,318,2,1136,30090,1,1,,1,3000000,,,,,6,,,,,,,,,,,,1982,5,,2,,3,,2,1,,3,,2,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,1,2,2,3,45,2,13,,,,3,30,1,5,2,,,,,,,,2,2,,,,,,,,,13,,0,7,,2,,,3,1,2,4,,,
5,3,313,2,70,30091,2,3,,5,,,,24000,2,5,,1,1,,,,,,,,,9999,5,,2,,5,,3,3,,4,,,4,,,1000,,2,,,,,1,0,0,0,0,0,1,0,,6,4,3,,,2,5,,5,,1,,,,2,,,,,,,,2,1,1,0,0,0,0,0,0,,5,,1000,7,,2,,,1,1,1,4,,,
5,3,331,1,0,30092,2,3,,5,,,,300000,2,5,,1,1,,,,,,,,,9999,5,,2,,5,,5,5,,1,,2,14,,,4200,,2,,,,,1,1,0,1,0,0,0,0,,1,5,2,0,0,2,15,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,3200,2,,3,,,1,2,,3,,0,
5,3,313,2,70,30093,1,5,,1,1000000,,,,,5,,1,1,,,,,,,,,1995,1,,1,,2,,2,2,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,1,2,5,2,,,,,,,,2,2,,,,,,,,,13,,0,7,,2,,,2,1,1,5,,,
5,3,313,2,70,30094,2,4,,3,,3000,1,,,6,,,,,,,,,,,,2016,5,,2,,1,,3,3,,4,,,4,,,500,,2,,,,,1,0,0,0,0,1,0,0,,5,4,3,,,2,5,,2,,3,45,1,12,2,,,,,,,,1,2,,,,,,,,,5,,500,12,,,,,3,,,4,,,
5,3,313,2,70,30097,4,4,,3,,1000,2,,,6,,,,,,,,,,,,1972,6,,4,,1,,2,2,,3,,2,4,,,500,,2,,,,,1,0,0,0,0,1,0,0,,5,12,4,,,2,5,,4,,3,28,1,21,2,,,,,,,,1,2,,,,,,,,,5,,500,7,,2,,,3,1,1,4,,,
5,3,313,2,70,30098,6,1,,1,1000000,,,,,6,,,,,,,,,,,,1983,5,,2,,3,,8,2,,3,,2,4,,,850,,2,,,,,1,0,0,0,0,0,0,1,"TOUCH",7,12,4,,,2,10,,,,1,,,,1,13,,,3,1,2,28,2,2,,,,,,,,,13,,0,7,,2,,,1,2,,4,,,
5,3,313,2,70,30099,1,1,,1,500000,,,,,6,,,,,,,,,,,,2007,1,,9,,3,,3,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,45,1,18,2,,,,,,,,2,2,,,,,,,,,13,,0,7,,2,,,2,2,,4,,,
5,3,313,2,70,30100,3,1,,1,2000000,,,,,6,,,,,,,,,,,,1989,1,,2,,1,,2,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,2,2,14,2,,,,,,,,2,2,,,,,,,,,13,,0,8,,2,,,2,2,,5,,,
5,3,301,1,1198,30101,1,3,,5,,,,96000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,4,5,,1,,2,14,,,13000,,2,,,,,1,1,0,1,0,0,0,0,,3,9,3,,,2,5,,4,,3,5,1,1,2,,,,,,,,1,2,,,,,,,,,5,,600,2,,1,3,,1,2,,5,,,
5,3,301,1,0,30102,2,1,,5,,,,3000,1,5,,1,2,,,,,,,,,9999,5,,2,,3,,1,1,"FIREWOOD",5,,,1,4,,600,800,2,,,,,1,1,0,0,0,0,0,1,"LAMPTERN",7,0,4,,,2,10,,,,1,,,,1,5,,5,3,40,1,7,2,2,,,,,,,,,10,,250,7,,2,,,3,1,99,4,,,
5,3,301,1,1198,30103,1,1,,1,15000000,,,,,5,,2,,,,,,,,,,1990,5,,2,,3,,8,1,"FIRE WOOD",3,,2,4,,,1500,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,0.3,1,7,2,,,,,,,,2,2,,,,,,,,,5,,1500,3,,2,,,2,2,,4,,,
5,3,301,1,1198,30104,1,1,,1,20000000,,,,,5,,2,,,,,,,,,,1981,5,,2,,3,,13,1,"FIRE WOOD",3,,2,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,2.5,2,3,1,13,,,3,2,2,3,2,2,,,,,,,,,13,,0,8,,2,,,2,1,99,4,,,
5,3,301,1,1198,30105,1,3,,3,,8000,1,,,6,,,,,,,,,,,,1978,5,,2,,3,,5,6,,1,,1,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,3,5,3,,,2,5,,5,,3,0.05,1,21,2,,,,,,,,2,2,,,,,,,,,5,,50,3,,1,3,,2,1,2,4,,,
5,3,301,1,1198,30106,1,4,,3,,5000,1,,,6,,,,,,,,,,,,1987,5,,2,,3,,3,6,,3,,1,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,3,7,3,,,1,5,,5,,3,15,1,21,2,,,,,,,,2,2,,,,,,,,,5,,900,7,,2,,,2,2,,4,,,
5,3,301,1,1198,30107,7,1,,1,1500000,,,,,6,,,,,,,,,,,,1986,5,,2,,3,,10,6,,5,,,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,3,4,3,,,1,5,,5,,3,0.15,1,21,2,,,,,,,,2,2,,,,,,,,,5,,2000,3,,2,,,2,2,,4,,,
5,3,301,1,1198,30108,3,4,,1,6000000,,,,,1,,1,3,,,,,,,,,1992,5,,2,,3,,4,6,,2,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,4,2,1,34,2,5,,4,,3,10,1,28,2,,,,,,,,2,2,,,,,,,,,5,,600,8,,2,,,2,1,3,4,,,
5,3,301,1,1198,30109,1,4,,1,50000000,,,,,6,,,,,,,,,,,,1986,5,,2,,3,,9,1,,3,,2,4,,,700,,2,,,,,1,1,0,1,0,0,0,0,,3,4,4,,,2,5,,5,,2,,,,2,,,,,,,,1,2,,,,,,,,,5,,0,7,,2,,,2,1,6,4,,,
5,3,301,1,1198,30110,1,1,,1,10000000,,,,,6,,,,,,,,,,,,1990,5,,2,,3,,8,6,,1,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,3,0,1,96,2,5,,5,,1,,,,2,,,,,,,,2,1,0,1,0,0,0,0,0,,5,,0,2,,2,,,1,2,,4,,,
5,3,305,2,1542,30121,1,1,,1,250000,,,,,6,,,,,,,,,,,,1980,1,,2,,2,,3,3,,4,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,1,0,2,24,1,5,,5,,3,8,1,21,2,,,,,,,,2,2,,,,,,,,,5,,900,7,,2,,,2,2,,4,,,
5,3,305,2,1542,30122,1,1,,1,1000000,,,,,6,,,,,,,,,,,,1982,5,,2,,3,,3,3,,5,,,4,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,5,120,2,5,,5,,3,10,1,21,2,,,,,,,,2,2,,,,,,,,,5,,1800,7,,2,,,2,2,,4,,,
5,3,305,2,1542,30123,1,1,,1,10000,,,,,6,,,,,,,,,,,,2005,5,,2,,3,,3,3,,4,,,4,,,4500,,2,,,,,1,1,0,1,0,0,0,0,,3,2,4,,,1,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,2,2,,4,,,
5,3,305,2,1542,30124,2,2,,1,15000000,,,,,8,,1,1,,,,,,,,,1998,5,,2,,3,,4,2,,3,,2,4,7,,1000,0,2,,,,,1,1,0,0,0,0,0,0,,1,6,0,1,144,2,5,,4,,3,10,1,3,2,,,,,,,,1,2,,,,,,,,,5,,900,7,,2,,,2,1,1,4,,,
5,3,305,2,1542,30125,2,4,,1,10000000,,,,,3,,1,1,,,,,,,,,9999,5,,2,,3,,3,2,,3,,2,4,8,,0,250,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,1,72,2,5,,4,,3,15,1,28,2,,,,,,,,1,2,,,,,,,,,5,,1200,7,,2,,,2,1,2,4,,,
5,3,305,2,1542,30126,2,1,,1,15000000,,,,,8,,1,2,,,,,,,,,1998,5,,2,,3,,6,2,,5,,,4,7,,1000,0,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,1,72,2,5,,4,,3,10,1,3,2,,,,,,,,1,2,,,,,,,,,5,,1800,7,,2,,,2,1,6,4,,,
5,3,305,2,1542,30127,6,1,,1,1500000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,4,1,"FIREWOOD",3,,2,4,,,0,,2,,,,,1,1,0,0,0,0,1,0,,1,2,2,3,72,2,5,,5,,3,0.5,1,15,2,,,,,,,,1,2,,,,,,,,,5,,250,7,,2,,,3,1,99,5,,,
5,3,305,2,1542,30128,2,1,,1,12000000,,,,,6,,,,,,,,,,,,2000,5,,2,,3,,8,1,"FIREWOOD",3,,2,4,,,400,,2,,,,,1,1,0,1,0,0,0,0,,3,3,2,,,2,5,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,2,1,99,5,,,
5,3,305,2,1542,30129,2,1,,3,,1500,1,,,6,,,,,,,,,,,,1988,1,,2,,2,,1,1,"FIREWOOD",3,,2,4,,,300,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,0.5,1,10,2,,,,,,,,1,2,,,,,,,,,5,,300,7,,2,,,3,1,99,5,,,
5,3,305,2,1542,30130,1,1,,1,10000000,,,,,6,,,,,,,,,,,,2017,5,,2,,3,,8,1,"FIREWOOD",3,,2,4,,,300,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,2,48,2,5,,5,,3,0.5,1,6,2,,,,,,,,2,2,,,,,,,,,5,,500,2,,2,,,3,2,,5,,,
5,3,312,2,20,30131,1,1,,1,150000,,,,,6,,,,,,,,,,,,1980,1,,2,,2,,3,3,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,2,,3,5,1,15,2,,,,,,,,2,2,,,,,,,,,5,,600,7,,2,,,2,2,,4,,,
5,3,312,2,20,30132,1,3,,1,200000,,,,,6,,,,,,,,,,,,2015,1,,2,,2,,3,3,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,5,1,4,2,,,,,,,,2,2,,,,,,,,,5,,400,7,,2,,,2,1,1,4,,,
5,3,312,2,20,30133,1,6,,1,800000,,,,,6,,,,,,,,,,,,1986,1,,2,,2,,3,1,,3,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,18,2,2,24,2,4,,1,,3,10,1,3,2,,,,,,,,1,2,,,,,,,,,4,,1500,7,,2,,,2,2,,4,,,
5,3,312,2,20,30134,1,6,,1,6000000,,,,,6,,,,,,,,,,,,1996,5,,2,,3,,5,2,,3,,2,4,17,,0,0,2,,,,,1,1,0,1,0,0,0,0,,1,5,2,1,24,2,4,,1,,3,15,1,35,2,,,,,,,,1,2,,,,,,,,,4,,1200,7,,2,,,2,2,,4,,,
5,3,312,2,20,30135,1,6,,1,9000000,,,,,6,,,,,,,,,,,,1996,5,,2,,3,,4,2,,3,,2,4,8,,800,300,2,,,,,1,1,0,0,0,0,0,0,,1,8,3,2,48,2,4,,1,,3,15,1,28,2,,,,,,,,1,2,,,,,,,,,4,,1200,7,,2,,,2,2,,4,,,
5,3,312,2,20,30137,1,1,,1,10000000,,,,,6,,,,,,,,,,,,1981,5,,2,,3,,7,1,"FIREWOOD",3,,2,4,1,,0,600,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,0.5,1,5,2,,,,,,,,2,2,,,,,,,,,13,,0,7,,2,,,3,2,,5,,,
5,3,312,2,20,30138,1,1,,3,,1000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,"FIREWOOD",3,,2,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,0.5,1,6,2,,,,,,,,2,2,,,,,,,,,13,,0,8,,2,,,3,1,99,5,,,
5,3,312,2,20,30139,1,1,,1,5000000,,,,,5,,1,1,,,,,,,,,1977,5,,2,,3,,8,1,"FIREWOOD",3,,2,1,4,,500,0,2,,,,,1,1,0,1,0,0,1,0,,3,1,2,,,2,5,,5,,3,0.5,1,4,2,,,,,,,,1,2,,,,,,,,,5,,300,7,,2,,,3,2,,5,,,
5,3,312,2,20,30140,2,1,,1,300000,,,,,6,,,,,,,,,,,,1980,5,,2,,2,,4,3,,3,,2,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,3,3,3,,,2,13,,,,3,10,1,14,2,,,,,,,,2,1,0,0,0,0,0,1,0,,13,,0,7,,2,,,2,2,,4,,,
5,3,302,2,302,39001,1,4,,3,,5000,1,,,6,,,,,,,,,,,,9999,1,,2,,1,,6,2,,5,,,4,,,300,,2,,,,,2,,,,,,,,,,,,,,,10,,,,1,,,,1,13,,,3,30,1,6,2,2,,,,,,,,,10,,200,11,,,,,3,1,99,5,,,
5,3,302,2,302,39002,1,5,,3,,4000,1,,,6,,,,,,,,,,,,9999,1,,2,,1,,1,2,,5,,,4,,,200,,1,4,,,,2,,,,,,,,,,,,,,,10,,,,2,,,,1,13,,,3,30,1,8,2,2,,,,,,,,,10,,300,11,,,,,3,1,99,5,,,
5,3,302,2,302,39003,1,6,,3,,5000,1,,,6,,,,,,,,,,,,9999,1,,2,,1,,7,2,,4,,,4,,,200,,2,,,,,2,,,,,,,,,,,,,,,10,,,,2,,,,1,15,,,,,,,2,2,,,,,,,,,15,,600,11,,,,,3,1,99,5,,,
5,3,302,2,302,39004,1,1,,1,50000,,,,,6,,,,,,,,,,,,2003,6,,2,,1,,2,3,,4,,,4,,,450,,2,,,,,1,0,0,0,0,1,0,0,,5,4,4,,,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,13,,500,11,,,,,3,1,99,5,,,
5,3,302,2,302,39005,1,1,,3,,50000,2,,,6,,,,,,,,,,,,1987,6,,2,,1,,4,2,,4,,,4,,,4000,,2,,,,,1,0,0,1,0,0,0,0,,3,4,4,,,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,13,,350,11,,,,,3,1,99,5,,,
5,3,302,2,302,39006,1,6,,1,25000,,,,,6,,,,,,,,,,,,2017,9,"GRASS AND STRAW",1,,1,,2,2,,1,,2,4,,,250,,2,,,,,1,0,0,0,0,1,0,0,,5,10,3,,,2,10,,,,1,,,,1,15,,,,,,,2,2,,,,,,,,,13,,150,11,,,,,3,1,99,5,,,
5,3,302,2,302,39007,6,6,,1,50000,,,,,6,,,,,,,,,,,,2006,6,,2,,2,,4,2,,4,,,4,,,1000,,2,,,,,1,0,0,0,0,1,0,0,,5,12,3,,,2,10,,,,1,,,,1,15,,,,,,,2,1,1,0,0,1,0,0,0,,13,,300,11,,,,,3,1,99,5,,,
5,3,302,2,302,39008,1,4,,3,,1500,1,,,6,,,,,,,,,,,,2006,1,,2,,1,,1,5,,1,,2,14,,,2000,,2,,,,,1,0,0,1,0,0,0,0,,3,4,3,,,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,13,,500,11,,,,,3,1,99,5,,,
5,3,302,2,302,39009,1,4,,3,,1500,1,,,6,,,,,,,,,,,,2012,1,,2,,1,,1,1,,3,,2,4,,,500,,2,,,,,2,,,,,,,,,,,,,,,15,,,,,,,,1,15,,,,,,,2,,,,,,,,,,13,,200,11,,,,,3,1,99,4,,,
5,3,302,2,302,39010,1,6,,1,300000,,,,,6,,,,,,,,,,,,2010,1,,2,,1,,3,1,,3,,2,4,,,1000,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,30,1,7,2,,,,,,,,2,2,,,,,,,,,13,,200,11,,,,,3,1,99,4,,,
5,3,305,2,1164,39012,1,4,,3,,120000,2,,,6,,,,,,,,,,,,1985,5,,2,,3,,2,5,,1,,2,14,,,2000,,2,,,,,1,1,0,0,0,0,0,0,,1,8,3,3,42,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,200,7,,2,,,2,1,1,4,,,
5,3,305,2,1164,39013,1,6,,1,500000,,,,,6,,,,,,,,,,,,2012,1,,2,,1,,2,1,,5,,,4,,,100,,2,,,,,2,,,,,,,,,,,,,,,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,200,8,,2,,,2,2,,4,,,
5,3,305,2,1164,39014,1,1,,1,5000000,,,,,6,,,,,,,,,,,,2003,5,,2,,5,,2,1,,3,,2,4,,,4000,,2,,,,,1,1,0,0,0,0,0,0,,1,4,2,3,48,1,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,5000,2,,2,,,1,2,,4,,,
5,3,305,2,1164,39015,1,4,,5,,,,1000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,4,,,1,,,,,2,,,,,2,,,,,,,,,,,,,,,5,,4,,3,5,1,14,2,,,,,,,,2,2,,,,,,,,,5,,200,12,,,,,3,,,4,,,
5,3,305,2,1164,39016,2,1,,1,45000,,,,,6,,,,,,,,,,,,9999,6,,2,,5,,3,3,,4,,,4,,,200,,2,,,,,2,,,,,,,,,,,,,,,5,,4,,3,45,1,8,2,,,,,,,,2,2,,,,,,,,,5,,200,12,,,,,3,,,4,,,
5,3,305,2,1164,39017,2,1,,1,1000000,,,,,6,,,,,,,,,,,,2015,5,,2,,3,,7,2,,4,,,4,,,1000,,2,,,,,1,1,0,0,0,0,0,0,,1,12,4,4,12,1,5,,4,,3,10,1,25,2,,,,,,,,1,2,,,,,,,,,5,,300,7,,2,,,1,1,1,4,,,
5,3,305,2,1164,39018,1,6,,1,300000,,,,,6,,,,,,,,,,,,1991,1,,2,,2,,3,2,,4,,,4,,,3000,,2,,,,,2,,,,,,,,,,,,,,,5,,4,,3,20,1,6,2,,,,,,,,2,2,,,,,,,,,5,,300,8,,2,,,2,2,,5,,,
5,3,305,2,1164,39020,1,4,,3,,2000,1,,,6,,,,,,,,,,,,1980,5,,2,,3,,2,1,,4,,,4,,,200,,2,,,,,1,1,0,0,0,0,0,0,,1,4,2,0,0,2,10,,,,2,,,,1,5,,4,3,5,1,24,2,2,,,,,,,,,5,,2000,7,,2,,,2,1,1,5,,,
5,3,305,2,1164,39021,1,3,,3,,80000,2,,,6,,,,,,,,,,,,2010,5,,2,,5,,3,5,,1,,2,14,,,2000,,2,,,,,1,1,0,1,0,0,0,0,,1,6,2,2,36,2,1,,5,,,,,,2,,,,,,,,2,1,1,0,0,0,0,0,0,,1,,500,1,,,,,1,2,,4,,,
5,3,305,2,1164,39022,1,1,,1,450000,,,,,6,,,,,,,,,,,,1975,5,,2,,3,,4,3,,4,,,4,,,500,,2,,,,,1,0,0,0,0,1,0,0,,5,4,4,,,2,5,,4,,3,45,1,15,2,,,,,,,,2,2,,,,,,,,,5,,250,7,,2,,,3,2,,4,,,
