"zone","state","lga","sector","ea","hhid","ent_id","indiv","s9q13b__0","s9q13b__1","s9q13b__2","s9q13b__3","s9q13b__4","s9q13b__5","s9q13b__6","s9q13b__7","s9q13b__8","s9q13b__9","s9q13b__10","s9q13b__11","s9q13b__12","s9q13b__13","s9q13b__14","s9q13b__15","s9q13b__16","s9q13c","s9q13d"
6,30,3015,2,260,309058,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
6,30,3015,2,260,309058,2,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,20,8
6,30,3016,2,198,309071,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,6
6,30,3020,2,1092,309075,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,9
6,30,3020,2,1092,309076,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
6,30,3020,2,1092,309077,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,26,11
6,30,3020,2,1092,309081,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
6,30,3020,2,1092,309082,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,11
6,30,3020,2,1092,309082,2,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,24,9
6,30,3020,2,1092,309083,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,7
6,30,3020,2,1092,309083,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,4
6,30,3020,2,1092,309084,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,11
6,30,3021,2,628,309085,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,10
6,30,3021,2,628,309088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,9
6,30,3006,2,0,309091,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,30,12
6,30,3021,2,628,309092,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
6,30,3021,2,628,309094,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,8
6,30,3021,2,628,309094,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
6,30,3021,2,628,309095,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
6,30,3021,2,628,309095,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,8
6,30,3021,2,628,309096,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,10
6,30,3021,2,628,309096,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
6,30,3021,2,628,309096,2,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,,20,8
6,30,3026,1,72,309097,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,3
6,30,3026,1,72,309098,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,11
6,30,3026,1,72,309099,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
6,30,3026,1,72,309099,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,9
6,30,3026,1,72,309101,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,11
6,30,3026,1,72,309103,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,9
6,30,3026,1,72,309104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,11
6,30,3026,1,72,309104,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
6,30,3026,1,72,309105,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
6,30,3026,1,72,309108,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
6,30,3026,1,72,309108,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
6,30,3028,2,136,309109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
6,30,3028,2,136,309109,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
6,30,3028,2,136,309109,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,,,30,10
6,30,3028,2,136,309109,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
6,30,3028,2,136,309109,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
6,30,3028,2,136,309112,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
6,30,3028,2,136,309112,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,8
6,30,3028,2,136,309114,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
6,30,3028,2,136,309115,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
6,30,3028,2,136,309116,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
6,30,3028,2,136,309117,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,4
6,30,3021,2,0,309119,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,30,13
6,30,3021,2,0,309119,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,30,12
6,30,3005,1,3648,309121,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
6,30,3011,2,306,309126,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,6
6,30,3011,2,306,309126,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,9
1,31,3109,2,1026,310071,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,7
1,31,3109,2,1026,310072,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,7
1,31,3109,2,1026,310073,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,5
1,31,3109,2,1026,310073,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,20,5
1,31,3109,2,1026,310075,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,6
1,31,3109,2,1026,310076,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,4
1,31,3109,2,1026,310078,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,7
1,31,3109,2,1026,310080,1,14,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,26,4
1,31,3112,2,350,310085,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,9
1,31,3112,2,350,310086,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,3
1,31,3112,2,350,310086,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,3
1,31,3112,2,350,310087,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,3
1,31,3112,2,350,310088,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,,,3,12
1,31,3112,2,350,310089,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,,,4,8
1,31,3112,2,350,310089,2,3,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,,,4,10
1,31,3116,2,1344,310091,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,8
1,31,3116,2,1344,310092,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,9
1,31,3116,2,1344,310093,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,10
1,31,3116,2,1344,310095,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,8
1,31,3116,2,1344,310095,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,4
1,31,3116,2,1344,310097,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,5
1,31,3116,2,1344,310099,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,,,3,12
1,31,3116,2,1344,310100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,7,4
1,31,3102,2,14,319001,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,9
1,31,3102,2,14,319004,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
1,31,3102,2,14,319005,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,,,26,10
1,31,3102,2,14,319007,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
1,31,3102,2,14,319007,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,6
1,31,3102,2,14,319009,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,12
1,31,3102,2,14,319010,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,,26,3
1,31,3110,2,334,319026,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,10,8
1,31,3110,2,334,319026,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,9,8
1,31,3110,2,334,319026,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,5
1,31,3110,2,334,319026,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,5,8
1,31,3110,2,334,319026,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,5,8
1,31,3110,2,334,319026,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,9
1,31,3110,2,334,319027,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,5
1,31,3110,2,334,319029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,12
1,31,3110,2,334,319030,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,11
1,31,3110,2,334,319030,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,15,5
1,31,3110,2,334,319030,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,23,6
1,31,3110,2,334,319030,2,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,30,8
1,31,3110,2,334,319031,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,13
1,31,3110,2,334,319033,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,11
1,31,3110,2,334,319034,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
1,31,3110,2,334,319036,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,10
1,31,3111,2,1128,319037,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
1,31,3111,2,1128,319040,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,9
1,31,3111,2,1128,319040,1,4,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,,,15,9
1,31,3111,2,1128,319042,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,9
1,31,3111,2,1128,319043,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,11
1,31,3111,2,1128,319048,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
1,31,3111,2,1128,319048,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
1,31,3111,2,1128,319048,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,2
1,31,3113,2,870,319049,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,8
1,31,3113,2,870,319049,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,4
1,31,3113,2,870,319049,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16,4
1,31,3113,2,870,319058,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,4
1,31,3113,2,870,319059,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,11
1,31,3117,2,1288,319065,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,8
1,31,3117,2,1288,319069,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,,20,7
1,31,3111,2,1128,319079,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,11
5,32,3215,1,0,320001,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9
4,14,1404,1,0,320007,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,9
4,16,1625,1,0,320010,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9
4,16,1625,1,0,320010,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10
4,16,1625,1,0,320010,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,10
5,32,3213,2,128,320052,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,7
5,32,3213,2,128,320052,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,15
5,32,3215,1,4712,320055,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
5,32,3215,1,4712,320055,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,26,10
5,6,608,1,0,320061,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,20,2
5,6,608,1,0,320061,1,11,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,24,2
5,32,3206,2,276,320074,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,20,10
5,32,3206,2,276,320074,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,24,11
5,32,3206,2,276,320076,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,12
5,32,3206,2,276,320080,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,25,15
5,32,3213,2,0,320181,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,3
5,32,3213,2,128,320182,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
5,32,3213,2,128,320182,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
5,32,3213,2,128,320184,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3
5,32,3213,2,128,320184,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,,,4,3
5,32,3213,2,128,320184,1,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,4,3
5,32,3215,1,0,320185,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10
5,32,3213,2,128,320186,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,24,9
5,32,3213,2,128,320191,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,6
5,32,3213,2,128,320191,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,8
5,32,3213,2,128,320191,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,5
5,32,3213,2,128,320191,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,9
5,32,3203,2,1420,329001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,9
5,32,3203,2,1420,329002,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
5,32,3203,2,1420,329002,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
5,32,3203,2,1420,329012,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
5,32,3203,2,1420,329012,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,4
5,32,3205,2,846,329018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,8
5,32,3205,2,846,329019,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,32,3205,2,846,329019,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,32,3205,2,846,329021,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
5,32,3206,1,622,329026,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,6
5,32,3206,1,622,329028,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,7
5,32,3206,1,622,329029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,6
5,32,3206,1,622,329029,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,9
5,32,3206,1,622,329030,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,11
5,32,3206,1,622,329030,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
5,32,3206,1,622,329031,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,25,6
5,32,3206,1,622,329034,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
5,32,3206,1,622,329034,2,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,24,9
5,32,3206,1,622,329035,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,13
5,32,3206,1,1646,329037,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
5,32,3206,1,1646,329038,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,32,3206,1,1646,329039,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,6
5,32,3206,1,1646,329040,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,15
5,32,3206,1,1646,329041,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,,,20,15
5,32,3206,1,1646,329043,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,4,3
5,32,3206,1,1646,329046,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,7
5,32,3206,1,1646,329047,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,6
5,32,3206,1,1646,329047,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,7,6
5,32,3206,1,1646,329047,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,5
5,32,3212,2,450,329049,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,1
5,32,3212,2,450,329049,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,1
5,32,3212,2,450,329050,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,4
5,32,3212,2,450,329050,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,9
5,32,3212,2,450,329053,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
5,32,3212,2,450,329055,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
5,32,3212,2,450,329055,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,4
5,32,3212,2,450,329057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,9
5,32,3212,2,450,329057,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,6
5,32,3212,2,450,329058,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,10
5,32,3212,2,450,329058,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,12
5,32,3212,2,450,329059,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
5,32,3212,2,450,329059,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,9
5,32,3213,2,282,329061,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,8
5,32,3213,2,282,329061,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,12
5,32,3213,2,282,329062,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,5
5,32,3213,2,282,329062,2,5,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,,,8,11
5,32,3213,2,282,329063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,32,3213,2,282,329065,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,18
5,32,3213,2,282,329066,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,32,3213,2,282,329067,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,8
5,32,3213,2,282,329067,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,11
5,32,3213,2,282,329068,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
5,32,3213,2,282,329068,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,25,12
5,32,3213,2,1358,329073,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,7
5,32,3213,2,1358,329074,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,24,10
5,32,3213,2,1358,329075,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,32,3213,2,1358,329075,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,3
5,32,3213,2,1358,329075,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,10
5,32,3213,2,1358,329075,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,3
5,32,3213,2,1358,329076,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,11
5,32,3213,2,1358,329077,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,12
5,32,3213,2,1358,329077,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,12
5,32,3213,2,1358,329079,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
5,32,3213,2,1358,329080,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,3
5,32,3213,2,1358,329081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,32,3213,2,1358,329082,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,3
5,32,3223,2,668,329088,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,6
5,32,3223,2,668,329093,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,9
5,32,3223,2,668,329096,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,6,10
5,32,3213,2,282,329108,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,15
5,32,3213,2,282,329108,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,8
3,33,3323,2,92,330031,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,,,20,4
3,33,3323,2,92,330031,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,3
3,33,3323,2,92,330031,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,5
3,33,3323,2,92,330032,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,3
3,33,3323,2,92,330032,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,2
3,33,3323,2,92,330032,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,3
3,33,3323,2,92,330033,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,12
3,33,3323,2,92,330033,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,12
3,33,3323,2,92,330033,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,15
3,33,3323,2,92,330033,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16,8
3,33,3323,2,92,330035,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,5
3,33,3323,2,92,330035,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,4
3,33,3323,2,92,330035,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,3
3,33,3323,2,92,330036,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
3,33,3323,2,92,330036,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,4
3,33,3323,2,92,330036,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
3,33,3323,2,92,330036,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
3,33,3323,2,92,330038,1,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,15,5
3,33,3323,2,92,330039,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,,28,3
3,33,3323,2,92,330039,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,26,10
3,33,3323,2,92,330039,3,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,25,5
3,33,3323,2,92,330040,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,2
3,33,3323,2,92,330040,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,6
3,33,3313,2,930,330051,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
3,33,3313,2,930,330051,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,5
3,33,3313,2,930,330051,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,5
3,33,3313,2,930,330052,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,7
3,33,3313,2,930,330052,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,4
3,33,3313,2,930,330052,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,4
3,33,3313,2,930,330055,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
3,33,3313,2,930,330056,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
3,33,3313,2,930,330056,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
3,33,3313,2,930,330056,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
3,33,3313,2,930,330056,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
3,33,3313,2,930,330057,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,10
3,33,3313,2,930,330057,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
3,33,3313,2,930,330058,1,2,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,,,15,7
3,33,3313,2,930,330059,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,5
3,33,3313,2,930,330059,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,9
3,33,3313,2,930,330060,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,27,9
3,33,3313,2,930,330060,2,2,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,,,28,5
3,33,3313,2,930,330060,3,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,15,3
3,33,3304,2,418,330061,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,25,2
3,33,3304,2,418,330063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,8
