"zone","state","lga","sector","ea","hhid","s9q0","s9q1c__1","s9q1c__2","s9q1c__3","s9q1c__4","s9q1c__5","s9q1c__6","s9q1c__7","s9q1c__8","s9q1d"
1,26,2608,2,786,269036,1,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269037,1,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269038,1,0,0,1,0,0,0,0,0,1
1,26,2609,2,204,269039,2,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269040,2,0,0,0,0,0,0,0,1,1
1,26,2609,2,204,269041,1,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269042,1,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269043,1,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269044,1,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269046,1,0,0,0,0,0,0,0,0,2
1,26,2609,2,204,269047,2,0,0,1,1,0,0,0,0,1
1,26,2615,2,556,269049,1,0,0,0,0,0,0,0,0,2
1,26,2615,2,556,269050,1,0,0,0,0,0,0,0,0,2
1,26,2615,2,556,269051,1,0,0,0,0,0,0,0,0,2
1,26,2615,2,556,269052,1,0,0,0,0,0,0,0,0,2
1,26,2615,2,556,269053,1,1,0,0,0,0,0,0,0,1
1,26,2615,2,556,269054,1,0,0,0,1,0,0,0,0,1
1,26,2615,2,556,269055,1,0,0,0,0,0,0,0,0,2
1,26,2615,2,556,269056,1,0,0,1,0,0,0,0,1,1
1,26,2615,2,556,269059,1,0,0,0,0,0,0,0,0,2
1,26,2615,2,556,269060,1,1,0,0,0,0,0,0,0,1
1,26,2616,2,584,269061,1,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269062,1,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269063,2,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269064,1,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269066,1,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269067,1,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269068,3,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269069,1,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269070,1,0,0,0,0,0,0,0,0,2
1,26,2616,2,584,269071,1,0,0,0,0,0,0,0,0,2
1,26,2624,2,118,269073,1,0,0,0,0,0,0,0,0,2
1,26,2624,2,118,269074,1,1,0,0,0,0,0,0,0,1
1,26,2624,2,118,269075,1,1,0,1,0,0,0,0,1,1
1,26,2624,2,118,269076,1,0,1,0,0,0,1,0,0,1
1,26,2624,2,118,269077,2,1,0,0,0,0,0,0,0,1
1,26,2624,2,118,269079,1,1,0,0,0,0,0,1,0,1
1,26,2624,2,118,269081,1,0,0,0,0,0,0,1,0,1
1,26,2624,2,118,269082,1,0,0,0,0,0,0,0,0,2
1,26,2624,2,118,269083,2,0,0,1,0,0,0,,0,1
1,26,2624,2,118,269084,1,0,0,1,0,0,0,0,0,1
1,26,2620,2,590,269085,1,0,1,1,0,0,0,0,0,1
1,26,2620,2,590,269086,1,0,0,1,0,0,0,1,0,1
1,26,2620,2,590,269087,1,0,0,1,0,0,0,0,0,1
1,26,2620,2,590,269088,1,0,0,0,0,0,1,0,0,1
1,26,2620,2,590,269089,1,0,0,0,0,0,0,0,0,2
1,26,2620,2,590,269090,1,0,0,0,0,0,0,0,1,1
1,26,2620,2,590,269092,1,0,0,1,0,0,0,0,0,1
1,26,2620,2,590,269093,1,0,0,0,0,0,0,0,0,2
1,26,2620,2,590,269094,2,0,1,1,0,0,0,0,0,1
1,26,2620,2,590,269095,2,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269096,1,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269097,1,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269098,2,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269099,2,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269100,2,0,0,0,0,0,0,,0,2
1,26,2602,2,118,269101,1,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269102,1,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269104,1,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269105,1,0,0,0,0,0,0,0,0,2
1,26,2602,2,118,269106,1,0,0,0,0,0,0,0,0,2
6,27,2701,1,506,270001,2,0,0,1,0,0,0,0,0,1
6,27,2701,1,506,270002,2,0,0,1,0,0,0,0,1,1
6,27,2701,1,0,270003,2,0,0,0,0,1,0,0,0,1
6,27,2701,1,506,270004,1,1,0,0,0,0,0,0,0,1
6,27,2701,1,0,270005,2,1,0,0,0,0,0,0,0,1
6,27,2701,1,506,270006,1,0,0,0,0,0,0,1,0,1
6,27,2701,1,0,270007,1,1,0,0,0,0,0,0,0,1
6,27,2701,1,506,270008,2,0,1,1,0,0,0,0,0,1
6,27,2701,1,506,270009,2,0,0,0,0,0,,0,1,1
6,27,2701,1,0,270010,1,1,0,0,0,0,0,0,0,1
6,27,2715,2,752,270021,1,0,0,0,0,0,0,0,0,2
6,27,2715,2,0,270023,1,0,0,0,1,0,1,0,0,1
6,27,2715,2,752,270024,2,0,0,0,0,0,0,0,0,2
6,27,2715,2,0,270025,7,1,0,0,0,0,0,0,0,1
6,27,2715,2,752,270028,1,0,0,0,0,0,0,0,0,2
6,27,2715,1,0,270029,1,0,0,1,0,0,0,0,0,1
6,27,2715,2,752,270030,1,0,0,0,0,0,0,0,0,2
6,27,2712,2,110,270041,3,0,0,0,0,0,0,0,0,2
6,27,2712,2,110,270042,8,0,0,0,0,0,0,0,1,1
6,27,2712,2,110,270044,5,0,0,0,0,0,0,0,1,1
6,27,2712,2,110,270045,2,0,0,1,0,0,0,0,0,1
6,27,2714,1,0,270046,1,0,0,0,0,0,0,0,0,2
6,27,2712,2,110,270047,1,0,0,0,0,0,0,0,0,2
5,10,1010,1,0,270049,5,0,0,1,0,0,0,0,0,1
6,27,2711,1,710,270051,2,0,0,0,0,0,0,0,1,1
6,27,2711,1,710,270052,1,0,0,0,0,0,0,0,0,2
6,27,2711,1,710,270053,2,0,0,0,0,1,0,0,1,1
6,27,2711,1,710,270054,1,0,0,1,0,0,0,0,0,1
6,27,2711,1,710,270055,2,0,0,0,,1,1,0,0,1
6,27,2711,1,710,270056,5,0,0,0,0,0,0,0,0,2
6,27,2711,1,710,270057,2,0,1,0,0,0,0,0,1,1
6,27,2711,1,710,270059,2,0,0,0,0,0,0,0,0,2
6,27,2703,1,1612,270061,8,0,0,0,0,0,0,0,1,1
5,10,1015,1,0,270062,1,1,0,1,,0,0,0,0,1
6,27,2703,1,0,270063,2,0,0,0,0,0,0,0,0,2
6,27,2703,2,0,270064,2,,0,0,0,1,0,0,0,1
6,27,2703,1,1612,270065,10,0,0,1,0,0,0,0,0,1
6,27,2703,1,0,270066,1,0,0,0,0,0,0,0,0,2
6,27,2703,1,0,270067,2,0,0,0,0,0,0,0,0,2
6,27,2703,1,0,270068,2,0,0,0,0,0,0,0,0,2
6,27,2703,1,1612,270069,2,1,0,0,1,0,0,0,0,1
6,27,2703,1,1612,270070,2,1,0,0,0,0,0,0,0,1
6,27,2703,1,1076,270091,2,0,0,1,0,0,1,0,0,1
6,27,2703,1,1076,270092,2,0,0,0,0,0,0,0,0,2
6,27,2703,1,1076,270093,2,0,0,1,0,0,0,0,0,1
6,27,2703,1,1076,270094,2,0,0,0,0,0,0,0,1,1
6,27,2703,1,1076,270095,2,0,0,0,0,0,0,0,0,2
6,27,2703,1,1076,270096,1,0,0,0,0,0,0,0,1,1
6,27,2703,1,1076,270097,2,1,0,0,0,0,0,0,0,1
5,10,1014,1,0,270099,1,0,0,1,0,0,0,0,0,1
6,27,2703,1,1076,270100,2,0,0,1,0,0,0,0,0,1
6,27,2705,2,568,279001,1,0,0,0,0,0,0,0,0,2
6,27,2705,2,568,279002,1,0,1,0,0,0,0,0,1,1
6,27,2705,2,568,279004,1,0,0,0,0,0,0,0,0,2
6,27,2705,2,568,279005,1,0,0,0,0,0,0,0,1,1
6,27,2705,2,568,279006,1,0,1,1,0,0,0,0,0,1
6,27,2705,2,568,279007,1,0,0,0,0,0,0,0,0,2
6,27,2705,2,568,279008,2,0,1,0,0,0,0,0,1,1
6,27,2705,2,568,279009,1,0,0,0,0,0,1,0,0,1
6,27,2705,2,568,279010,2,0,0,0,0,0,0,0,1,1
6,27,2705,2,568,279011,2,0,0,0,0,1,1,0,0,1
6,27,2706,2,362,279013,1,0,0,0,0,0,0,0,0,2
6,27,2706,2,362,279015,1,0,0,0,0,0,0,0,1,1
6,27,2706,2,362,279016,2,0,0,0,0,0,0,0,1,1
6,27,2706,2,362,279017,1,0,0,0,1,0,0,0,0,1
6,27,2706,2,0,279018,2,0,0,0,0,0,0,1,0,1
6,27,2706,2,362,279019,2,0,0,0,0,0,0,0,1,1
6,27,2706,2,362,279022,1,0,0,0,0,0,0,0,1,1
6,27,2706,2,362,279023,1,0,0,0,0,0,0,0,1,1
6,27,2706,2,362,279024,2,0,0,0,0,0,0,0,1,1
6,27,2711,2,1218,279025,1,0,0,0,0,0,0,0,0,2
6,27,2711,2,1218,279027,1,0,0,0,0,0,0,0,0,2
6,24,2419,1,0,279028,1,0,0,1,0,0,0,0,0,1
6,27,2711,2,1218,279029,2,0,0,0,0,0,0,0,0,2
6,24,2419,2,0,279031,1,0,0,1,0,0,0,0,0,1
6,27,2711,2,1218,279032,1,0,0,0,0,0,0,0,0,2
6,27,2711,2,1218,279034,2,0,0,0,0,0,0,0,1,1
6,27,2711,2,1218,279036,2,0,0,0,0,0,0,0,0,2
6,27,2712,2,172,279037,1,0,0,0,0,0,0,0,0,2
6,27,2712,2,172,279038,2,0,0,0,0,0,0,0,0,2
6,27,2712,2,172,279040,1,0,0,1,0,0,0,0,0,1
6,27,2712,2,172,279042,1,0,0,1,0,0,0,0,0,1
6,27,2712,2,172,279043,6,0,0,0,0,0,0,0,1,1
6,27,2712,2,172,279044,1,0,0,0,0,0,0,0,0,2
6,27,2712,2,172,279045,1,0,0,0,0,0,0,0,0,2
6,27,2712,2,172,279047,2,0,0,0,0,0,0,0,0,2
6,27,2712,2,172,279048,1,0,0,0,1,0,0,0,1,1
6,27,2712,2,356,279049,2,1,0,1,0,0,0,0,0,1
6,27,2712,2,356,279051,2,0,0,0,0,0,0,0,0,2
6,27,2712,2,356,279052,1,0,0,0,0,0,0,0,0,2
6,27,2712,2,356,279053,2,1,0,0,0,0,0,0,1,1
6,27,2712,2,356,279054,2,0,0,0,0,0,0,0,0,2
6,27,2712,2,356,279056,1,1,0,0,0,0,0,0,0,1
6,27,2712,2,356,279057,1,0,0,1,0,0,0,0,1,1
6,27,2712,2,356,279058,1,0,0,0,1,0,0,0,0,1
6,27,2712,2,356,279059,1,1,0,0,0,0,0,0,0,1
6,27,2712,2,356,279060,2,0,0,0,0,0,0,1,0,1
6,27,2715,2,864,279061,2,0,0,0,0,0,0,0,1,1
6,27,2715,2,864,279065,1,0,0,0,1,0,0,0,0,1
6,27,2715,2,864,279066,2,0,0,0,0,0,0,0,0,2
6,27,2715,2,864,279068,1,0,0,0,0,0,0,0,0,2
6,27,2715,2,864,279069,1,0,0,1,0,0,0,0,0,1
6,27,2715,2,864,279070,1,0,0,0,0,0,0,0,0,2
6,27,2715,2,864,279072,1,0,0,1,0,0,0,0,0,1
6,27,2716,2,44,279073,1,0,0,0,0,0,0,0,0,2
6,27,2716,2,44,279074,1,0,0,0,0,0,0,0,0,2
6,27,2716,2,44,279076,1,0,1,0,0,0,0,0,0,1
6,27,2716,2,44,279078,1,0,1,,0,0,0,0,1,1
6,27,2716,2,44,279080,1,0,0,0,0,0,0,0,0,2
6,27,2716,2,44,279081,1,0,0,0,0,0,0,0,0,2
6,27,2716,2,44,279082,1,0,0,0,0,0,0,0,0,2
6,27,2716,2,44,279083,2,0,0,0,0,0,0,0,0,2
6,27,2716,2,44,279084,1,0,0,0,0,0,0,0,0,2
6,27,2720,1,1048,279087,1,1,0,0,0,0,0,0,1,1
6,27,2720,1,1048,279088,1,0,0,0,0,0,1,0,1,1
6,27,2720,1,1048,279089,2,0,0,0,0,0,1,0,1,1
6,27,2720,1,1048,279090,1,0,0,0,0,0,0,0,0,2
6,27,2720,1,1048,279091,2,0,0,0,0,0,0,0,1,1
6,27,2720,1,1048,279092,2,1,0,0,0,0,0,0,1,1
6,27,2720,1,1048,279093,1,0,0,0,0,0,0,0,0,2
6,27,2720,1,1048,279094,2,0,0,0,0,0,0,0,1,1
6,27,2720,1,1048,279095,1,0,0,0,0,0,0,0,0,2
6,27,2720,1,1048,279096,1,0,0,0,0,0,0,0,0,2
6,27,2720,1,1836,279097,1,0,0,,0,0,1,0,0,1
6,27,2720,1,1836,279098,2,0,0,0,0,0,0,0,1,1
6,27,2720,1,1836,279099,1,0,0,1,0,0,0,0,0,1
6,27,2720,1,1836,279100,2,0,0,0,0,0,0,0,0,2
6,27,2720,1,1836,279101,2,0,0,0,0,0,0,0,0,2
6,27,2720,1,1836,279103,1,0,0,0,0,0,0,0,1,1
6,27,2720,1,1836,279104,2,0,0,1,0,0,0,0,0,1
6,27,2720,1,1836,279105,1,0,0,,0,0,0,0,1,1
6,27,2720,1,1836,279107,1,0,0,1,1,0,0,0,0,1
6,27,2706,2,362,279112,2,0,0,0,1,0,0,0,0,1
6,27,2712,2,172,279114,1,0,1,0,0,0,0,1,1,1
6,27,2715,2,864,279118,1,0,0,0,0,0,0,0,0,2
6,27,2715,2,864,279119,1,0,0,0,0,0,0,0,1,1
6,27,2716,2,44,279121,2,0,0,0,0,0,0,0,0,2
6,27,2720,1,1836,279125,2,1,0,,0,0,0,0,1,1
6,27,2703,1,0,280031,1,0,0,0,0,0,0,0,1,1
6,24,2420,1,0,280033,2,0,0,0,0,0,0,0,0,2
6,28,2804,1,340,280036,1,1,0,0,0,0,0,0,0,1
6,28,2806,1,0,280037,6,0,0,0,0,0,0,0,0,2
6,28,2804,1,340,280038,1,0,0,1,0,0,0,0,1,1
6,28,2804,1,340,280039,5,0,0,0,0,0,0,0,1,1
6,28,2814,1,1876,280081,1,0,0,0,0,0,0,0,0,2
6,28,2814,1,0,280082,2,0,0,1,0,0,1,0,0,1
6,28,2814,1,1876,280083,1,0,0,1,0,0,0,0,0,1
6,28,2814,1,1876,280084,5,1,0,0,0,0,0,0,0,1
6,28,2814,1,1876,280085,1,0,0,0,0,0,0,0,1,1
6,28,2814,1,1876,280086,2,0,1,1,0,0,0,0,0,1
6,28,2814,1,0,280087,2,0,0,1,0,0,0,0,0,1
6,28,2814,1,1876,280088,1,0,0,0,0,0,0,0,0,2
6,28,2814,1,0,280089,2,0,0,0,1,0,0,0,0,1
6,28,2814,1,1876,280090,2,0,0,0,0,0,1,0,0,1
6,28,2813,2,0,280111,2,0,0,0,0,0,0,0,0,2
6,28,2813,2,612,280112,1,0,0,1,0,0,0,0,0,1
6,28,2813,2,612,280113,2,0,0,0,0,0,0,0,0,2
6,28,2813,2,0,280114,2,0,0,1,0,0,0,0,0,1
6,28,2813,2,612,280115,2,0,0,0,0,0,0,0,0,2
6,28,2813,2,612,280116,1,1,0,0,0,0,1,0,0,1
6,28,2813,2,612,280117,1,1,0,1,0,0,0,0,0,1
6,28,2813,2,612,280118,3,0,0,0,1,0,0,0,0,1
6,28,2813,2,612,280119,1,0,0,0,0,0,0,0,0,2
6,28,2813,2,612,280120,4,1,0,0,0,0,0,0,0,1
6,28,2801,1,760,289001,2,0,0,0,0,0,0,0,0,2
6,28,2801,1,760,289002,1,1,0,1,0,0,0,0,0,1
6,28,2801,1,0,289003,1,0,0,0,0,0,0,0,0,2
6,28,2801,1,760,289005,1,0,0,1,0,0,0,0,0,1
6,28,2801,1,760,289006,1,0,0,1,0,0,0,0,0,1
6,28,2801,1,760,289007,1,0,0,0,0,0,0,0,0,2
6,28,2801,1,760,289008,1,0,0,1,0,0,0,0,0,1
6,28,2801,1,760,289009,1,0,0,0,0,0,0,0,0,2
6,28,2801,1,760,289010,1,0,0,1,0,0,0,0,1,1
6,28,2801,1,760,289011,1,0,0,1,0,0,0,0,0,1
6,28,2805,2,498,289014,1,0,0,1,1,0,0,0,1,1
6,28,2805,2,498,289015,1,0,0,0,0,0,0,0,0,2
6,28,2805,2,498,289016,1,0,0,0,0,0,0,0,0,2
6,28,2805,2,498,289017,1,0,0,1,0,0,0,0,0,1
6,28,2805,2,498,289019,1,0,0,0,0,0,0,0,,2
6,28,2805,2,498,289020,1,0,0,1,0,0,0,0,0,1
6,28,2805,2,498,289021,1,1,0,0,0,0,0,0,0,1
6,28,2805,2,498,289022,1,0,0,0,0,0,1,0,0,1
6,28,2808,2,1494,289025,1,0,0,0,0,0,0,0,1,1
6,28,2808,2,1494,289026,2,0,0,0,0,0,0,0,0,2
6,28,2808,2,1494,289027,2,0,0,0,0,0,0,0,1,1
6,28,2808,2,1494,289028,1,0,0,0,1,0,0,0,0,1
6,28,2808,2,1494,289030,1,0,0,0,0,0,0,0,0,2
6,28,2808,2,1494,289031,1,0,0,0,0,0,0,0,0,2
6,28,2808,2,1494,289032,1,0,0,0,0,0,0,0,0,2
6,28,2808,2,1494,289034,3,0,1,0,0,0,0,0,0,1
6,28,2808,2,1494,289035,1,0,0,0,0,0,0,0,0,2
6,28,2808,2,1494,289036,2,0,0,1,0,0,0,0,0,1
6,28,2811,2,390,289037,1,0,0,0,1,0,0,0,0,1
6,28,2811,2,390,289038,1,0,0,0,0,0,0,0,1,1
6,29,2901,1,0,289040,1,0,0,0,0,0,0,0,0,2
6,29,2929,1,0,289041,1,0,0,0,0,0,0,0,0,2
6,28,2811,2,390,289042,2,0,0,0,0,0,0,0,1,1
6,28,2811,2,390,289043,1,1,0,0,0,0,0,0,0,1
6,28,2811,2,390,289044,1,1,0,0,0,0,0,0,0,1
6,28,2811,2,390,289046,2,0,0,0,0,0,0,0,0,2
6,28,2811,2,390,289047,1,1,0,0,0,0,0,0,0,1
6,28,2811,2,390,289048,2,1,0,0,0,0,0,0,0,1
6,28,2814,1,662,289049,1,0,0,0,0,0,0,,0,2
6,28,2814,1,662,289050,1,0,0,1,0,0,0,0,0,1
6,28,2814,1,662,289051,2,1,0,1,0,0,0,0,0,1
6,28,2814,1,662,289052,2,0,0,0,0,0,1,0,0,1
6,28,2814,1,662,289053,1,0,0,0,0,0,0,0,0,2
6,28,2814,1,662,289054,1,0,0,0,1,0,0,0,0,1
6,28,2814,1,662,289055,1,0,1,1,0,0,0,0,0,1
6,28,2814,1,662,289056,1,0,0,1,0,0,0,0,0,1
6,28,2814,1,662,289058,1,1,0,0,0,0,0,0,0,1
6,28,2814,1,662,289059,2,0,0,0,0,0,1,0,0,1
6,28,2815,2,0,289061,1,0,0,1,0,0,0,0,0,1
6,28,2815,2,10,289062,1,0,0,0,0,0,0,0,0,2
6,28,2815,2,10,289063,1,0,0,0,0,0,0,0,1,1
6,28,2815,2,10,289064,1,0,0,0,1,0,0,0,0,1
6,28,2815,2,10,289065,1,0,0,0,0,0,0,0,0,2
6,28,2815,2,10,289066,2,0,0,0,0,0,0,0,0,2
6,28,2815,2,10,289067,1,0,0,1,0,0,0,0,0,1
6,28,2815,2,10,289068,1,0,0,0,0,0,0,0,0,2
4,11,1105,2,0,289071,1,0,0,0,0,0,0,0,0,2
6,28,2815,2,10,289072,1,0,0,0,0,0,0,0,0,2
6,28,2816,1,2146,289073,1,0,0,1,0,0,0,0,0,1
6,28,2816,1,2146,289074,1,0,0,0,0,0,0,0,1,1
6,28,2816,1,0,289077,1,0,0,1,0,0,0,0,0,1
6,28,2816,1,2146,289080,1,0,0,0,1,0,0,0,0,1
6,28,2816,1,2146,289081,1,0,0,1,0,0,0,0,0,1
6,28,2816,1,2146,289082,1,0,0,1,0,0,0,0,0,1
6,28,2816,1,2146,289083,1,0,0,0,0,0,0,0,1,1
6,28,2816,1,2146,289084,2,0,0,1,0,0,0,0,0,1
6,28,2805,2,498,289088,2,0,0,0,0,0,0,0,0,2
6,28,2816,1,2146,289097,2,0,0,1,1,0,0,0,0,1
6,28,2816,1,2146,289098,1,0,0,1,0,0,0,0,0,1
6,28,2805,2,498,289102,1,0,0,0,0,0,0,0,0,2
6,29,2930,1,530,290001,1,0,0,1,0,0,0,0,0,1
6,29,2930,1,530,290002,2,0,0,0,0,0,0,0,1,1
6,29,2930,1,530,290003,2,1,0,1,0,0,0,0,0,1
6,29,2930,1,530,290005,2,0,0,1,1,0,0,0,0,1
6,29,2930,1,530,290006,1,1,0,0,0,0,0,0,0,1
6,29,2930,1,530,290007,8,0,0,0,0,0,0,1,0,1
6,29,2930,1,530,290008,1,0,0,1,0,0,0,0,0,1
6,29,2930,1,0,290009,2,0,0,0,0,0,0,0,1,1
6,29,2930,1,530,290010,1,0,0,0,0,0,0,0,0,2
6,29,2930,1,1300,290031,2,0,0,0,0,0,0,0,1,1
6,29,2930,1,1300,290032,1,1,0,0,0,0,0,0,0,1
6,29,2930,1,1300,290033,2,0,0,0,0,0,0,0,0,2
6,29,2930,1,1300,290034,10,1,0,1,0,0,0,0,1,1
6,29,2930,1,0,290035,1,1,0,0,0,0,0,0,0,1
6,29,2930,1,1300,290036,2,1,0,0,0,0,0,0,0,1
6,29,2930,1,1300,290037,2,0,0,1,0,0,0,0,0,1
6,29,2930,1,1300,290038,2,0,0,1,0,0,1,,1,1
6,29,2930,1,1300,290039,2,1,0,0,0,0,0,0,1,1
6,29,2930,1,1300,290040,1,0,0,1,0,0,0,0,0,1
6,29,2909,2,220,290042,1,0,0,0,0,0,0,0,0,2
6,29,2909,2,220,290043,6,1,0,1,0,0,0,0,0,1
6,29,2909,2,220,290045,2,0,0,0,0,0,0,0,1,1
6,29,2909,2,220,290046,1,0,0,0,0,0,0,0,0,2
6,29,2909,2,220,290047,1,1,0,0,0,0,0,0,1,1
6,29,2909,2,220,290048,1,0,0,0,0,0,0,0,1,1
6,29,2909,2,220,290049,2,0,0,1,0,0,0,0,0,1
6,29,2909,2,220,290050,1,0,0,0,0,0,0,0,0,2
6,29,2905,1,1096,290071,1,0,0,0,0,1,0,0,0,1
6,29,2905,1,1096,290072,1,0,0,0,0,0,0,0,0,2
6,29,2905,1,1096,290073,6,1,0,0,0,0,0,0,1,1
6,29,2905,1,1096,290074,1,0,0,0,0,0,0,0,0,2
6,28,2806,1,0,290075,1,1,0,0,0,0,0,0,0,1
6,29,2905,1,1096,290077,1,0,0,0,0,0,0,0,0,2
6,29,2905,1,1096,290078,1,0,0,1,0,0,0,0,0,1
6,29,2905,1,1096,290080,8,1,0,0,0,0,0,0,0,1
6,29,2910,1,350,290081,1,0,0,1,0,0,0,0,0,1
6,29,2910,1,350,290082,2,1,0,0,0,0,0,0,0,1
6,29,2910,1,350,290083,2,0,0,0,0,0,0,0,1,1
6,29,2910,1,350,290084,2,0,0,1,0,0,0,0,0,1
6,29,2910,1,350,290085,1,0,0,0,0,0,0,0,1,1
6,29,2910,1,0,290086,1,1,0,0,0,0,0,0,0,1
6,29,2910,1,350,290087,1,0,0,0,0,0,0,0,1,1
6,29,2910,1,350,290088,1,0,0,1,0,1,0,0,0,1
6,29,2910,1,350,290089,2,0,0,0,0,0,0,0,0,2
6,29,2910,1,350,290090,1,0,0,0,0,0,0,0,1,1
6,29,2920,2,1628,290171,1,0,0,0,0,0,0,0,1,1
6,29,2920,2,1628,290173,1,0,0,0,0,0,0,0,0,2
6,29,2920,2,1628,290176,2,0,1,0,0,0,0,0,0,1
6,29,2920,2,1628,290177,2,0,0,0,0,0,0,0,1,1
6,29,2920,2,1628,290178,3,0,0,0,0,0,0,0,0,2
6,29,2920,2,1628,290179,2,0,0,0,0,0,0,0,1,1
6,29,2920,2,1628,290180,2,0,1,1,0,0,0,0,0,1
6,29,2915,1,622,299001,2,0,0,0,0,0,0,0,1,1
6,29,2915,1,622,299004,2,0,0,1,0,0,1,0,0,1
6,29,2915,1,622,299005,1,0,0,0,0,0,0,0,1,1
6,29,2915,1,622,299006,1,0,0,0,0,0,0,0,0,2
6,29,2915,1,622,299007,2,0,0,1,0,0,0,0,1,1
6,29,2915,1,622,299008,1,0,0,0,0,0,0,0,1,1
6,29,2915,1,622,299009,2,0,0,0,0,0,1,0,1,1
6,29,2915,1,622,299010,1,0,0,1,0,0,0,0,0,1
6,29,2915,1,622,299011,1,0,0,1,0,0,0,0,0,1
6,29,2915,1,622,299012,1,1,0,0,0,0,0,0,0,1
6,29,2918,1,454,299013,1,0,0,0,0,0,0,0,1,1
6,29,2918,1,454,299014,1,0,0,1,0,0,0,0,1,1
6,29,2918,1,454,299015,1,0,1,0,0,0,1,0,1,1
6,29,2918,1,454,299018,1,0,0,0,0,0,0,0,1,1
6,29,2918,1,454,299020,1,1,0,0,0,0,0,0,0,1
6,29,2918,1,454,299022,4,0,0,1,0,0,0,0,0,1
6,29,2918,1,454,299023,1,0,0,1,0,0,0,0,0,1
6,29,2918,1,454,299024,1,1,0,1,0,0,0,0,0,1
6,29,2928,1,322,299025,1,0,0,1,0,0,0,0,0,1
6,29,2928,1,322,299027,2,0,0,1,0,0,0,0,0,1
6,29,2928,1,322,299028,2,0,0,1,0,0,0,0,0,1
6,29,2928,1,322,299029,1,0,0,0,0,0,0,0,1,1
6,29,2928,1,322,299030,1,0,0,1,0,0,0,0,0,1
6,29,2928,1,322,299032,1,0,0,0,0,0,0,0,1,1
6,29,2928,1,322,299033,2,0,0,1,0,0,0,0,0,1
6,29,2928,1,322,299034,1,0,0,0,0,0,0,0,0,2
6,29,2928,1,322,299035,2,0,0,0,0,0,0,0,1,1
6,29,2928,1,322,299036,2,1,0,0,0,0,0,0,0,1
6,30,3007,1,1624,300011,1,0,0,1,0,0,1,0,0,1
6,30,3007,1,1624,300012,1,0,0,1,0,0,0,0,0,1
6,30,3007,1,1624,300013,1,0,0,0,0,0,0,0,0,2
6,30,3020,1,0,300014,2,0,0,0,0,0,0,0,0,2
6,30,3007,1,1624,300016,1,0,0,0,0,0,0,0,1,1
6,30,3007,1,1624,300017,1,0,0,0,0,0,0,0,0,2
6,30,3007,1,1624,300018,1,0,0,1,0,0,0,0,1,1
6,30,3007,1,1624,300019,1,0,0,0,1,0,0,0,0,1
6,30,3021,1,0,300020,1,1,0,0,0,0,0,0,0,1
6,30,3012,1,0,300035,2,0,0,0,0,0,0,0,0,2
6,30,3012,2,334,300036,1,0,0,0,0,0,0,0,0,2
6,30,3012,2,334,300037,2,0,0,0,0,0,0,0,0,2
6,30,3012,2,0,300038,1,0,0,0,0,0,0,0,0,2
6,30,3012,1,0,300040,1,0,0,0,0,0,0,0,1,1
6,30,3005,1,2942,300092,2,0,0,0,0,0,0,0,0,2
1,37,3706,1,0,300093,1,0,0,0,0,1,0,0,0,1
6,30,3005,1,2942,300094,1,0,0,0,0,0,0,1,0,1
6,30,3005,1,0,300095,1,0,0,0,0,0,0,0,1,1
6,30,3005,1,2942,300096,1,0,0,0,0,0,0,0,0,2
6,30,3005,1,2942,300098,1,0,0,0,0,0,0,0,0,2
6,30,3005,1,0,300099,1,0,0,1,0,0,0,0,1,1
6,30,3005,1,2942,300100,2,0,0,0,0,0,0,0,1,1
6,30,3002,1,1310,300131,1,0,0,1,0,0,0,0,0,1
6,30,3002,1,1310,300135,2,1,0,0,0,0,0,0,0,1
6,30,3002,2,0,300136,1,0,0,0,1,0,1,0,0,1
6,30,3002,1,1310,300137,2,0,1,0,0,0,0,0,0,1
6,30,3002,1,1310,300138,2,0,0,0,0,0,0,0,0,2
6,30,3002,1,0,300139,1,0,0,0,0,0,0,0,0,2
6,30,3021,1,0,300140,2,0,0,0,1,0,0,0,0,1
6,30,3002,1,1264,300141,1,0,0,0,0,0,0,1,0,1
6,30,3002,1,0,300142,2,1,0,0,0,0,0,1,0,1
