"zone","state","lga","sector","ea","hhid","plotid","s11c2q10","s11c2q11a","s11c2q11b","s11c2q11_conv","s11c2q1","s11c2q2a","s11c2q2b","s11c2q2_conv","s11dq1a","s11c2q36_1","s11c2q36_2","s11c2q36_99","s11c2q36_os","s11c2q37a","s11c2q37b","s11c2q37a_conv","s11c2q38a","s11c2q38b","s11c2q38a_conv","s11c2q39a","s11c2q39b","s11c2q39a_conv","s11dq36","s11dq37a","s11dq37b","s11c2q37_conv","s11c2q19","s11c2q20","s11c2q21","s11c2q23","s11c2q25","s11c2q26","s11c2q27","s11c2q34"
1,7,718,2,1640,70126,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,718,2,1640,70126,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,1640,70126,3,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,1640,70127,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,1640,70127,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,1640,70127,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,1640,70128,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,1640,70128,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,718,2,1640,70129,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,718,2,1640,70129,2,1,0.5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,718,2,1640,70129,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,718,2,1640,70130,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,718,2,1640,70130,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,718,2,1640,70130,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70131,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70131,2,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70132,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70132,2,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70133,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70133,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70133,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70133,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70134,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,715,2,780,70134,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70134,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70134,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70135,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70135,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70136,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70136,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70137,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70137,2,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70137,3,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,715,2,780,70139,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,715,2,780,70139,2,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,715,2,780,70139,3,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,715,2,780,70140,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,715,2,780,70140,2,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,715,2,780,70140,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,715,2,780,70140,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,713,2,304,70151,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,25,2503,2,0,70152,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,713,2,304,70154,1,1,6,3,1,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,2,2,2
1,7,713,2,304,70155,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,713,2,304,70156,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,713,2,304,70156,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,713,2,304,70157,1,1,6,3,1,2,,,,1,1,0,0,,3,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,713,2,304,70159,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,713,2,304,70159,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,713,2,304,70160,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,713,2,304,70160,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,701,2,104,79002,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79002,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79004,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,701,2,104,79004,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79005,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79005,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,701,2,104,79005,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,701,2,104,79005,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79006,1,1,8,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79006,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79007,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,701,2,104,79007,2,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79008,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,701,2,104,79008,2,1,2,3,1,2,,,,1,0,1,0,,,,,50,1,1,,,,2,,,,2,,,,,1,2,1
1,7,701,2,104,79008,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,701,2,104,79009,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,701,2,104,79009,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79010,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79010,2,1,10,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79011,1,1,4,3,1,2,,,,1,0,1,0,,,,,2,12,50,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79011,2,1,3,3,1,2,,,,1,1,1,0,,2,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79011,3,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79011,4,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,701,2,104,79012,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79014,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79014,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79014,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79015,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79015,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,702,2,954,79015,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,1
1,7,702,2,954,79016,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79016,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79016,3,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,702,2,954,79017,1,1,5,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,702,2,954,79017,2,1,3,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,702,2,954,79017,3,1,4,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,702,2,954,79018,1,1,5,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,702,2,954,79018,2,1,3,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,702,2,954,79018,3,1,2,3,1,2,,,,1,1,0,0,,0.5,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,702,2,954,79018,4,1,2,3,1,2,,,,1,1,0,0,,0.5,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,702,2,954,79019,1,1,5,3,1,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79019,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79019,3,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79019,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79019,5,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79019,6,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79020,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79020,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79020,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,702,2,954,79021,1,1,3,3,1,2,,,,1,1,0,0,,50,1,1,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79021,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79021,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79023,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79023,2,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79023,3,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79023,4,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79023,5,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79024,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79024,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79024,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,702,2,954,79024,4,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,704,2,10,79025,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79025,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,704,2,10,79025,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79026,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79026,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79026,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79026,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79028,1,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79028,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79028,3,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79029,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,704,2,10,79029,2,1,3,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,2,2,2
1,7,704,2,10,79030,1,1,3,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,2,2,2
1,7,704,2,10,79030,2,1,2,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,2,2,2
1,7,704,2,10,79030,3,1,3,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,2,2,2
1,7,704,2,10,79032,1,1,8,3,1,2,,,,1,0,0,1,"S S P",,,,,,,3,12,50,2,,,,2,,,,,3,2,3
1,7,704,2,10,79033,1,1,8,3,1,2,,,,1,0,0,1,"S S P",,,,,,,2,12,50,2,,,,2,,,,,3,2,3
1,7,704,2,10,79033,3,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,704,2,10,79034,1,1,12,3,1,2,,,,2,,,,,,,,,,,,,,1,1,11,25,2,,,,,3,1,2
1,7,704,2,10,79034,2,1,12,3,1,2,,,,1,0,1,0,,,,,1,11,25,,,,2,,,,2,,,,,3,1,2
1,7,704,2,10,79035,1,1,24,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,704,2,10,79035,2,1,48,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
1,7,704,2,10,79035,3,1,10,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,704,2,10,79036,1,1,7,3,1,2,,,,1,0,0,1,"SSP",,,,,,,3,12,50,2,,,,2,,,,,3,2,3
1,7,704,2,10,79036,2,1,9,3,1,2,,,,1,0,1,0,,,,,4,12,50,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79038,2,1,3,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79038,3,2,,,,2,,,,1,1,0,0,,1,10,10,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79038,4,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79038,5,1,3,3,1,2,,,,1,0,0,1,"S S P",,,,,,,1,12,50,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79039,1,1,8,3,1,2,,,,1,0,1,0,,,,,4,12,50,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79039,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79039,3,1,4,3,1,1,4,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79039,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79040,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79040,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79042,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79042,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,705,1,3834,79042,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,705,1,3834,79043,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79043,2,1,2,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79047,1,2,,,,2,,,,1,0,1,0,,,,,1,10,10,,,,2,,,,2,,,,,3,2,3
1,7,705,1,3834,79047,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79061,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,2,11,25,2,,,,,3,2,3
1,7,716,2,458,79061,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79061,3,1,1,1,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79062,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,716,2,458,79062,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,716,2,458,79062,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,716,2,458,79062,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,716,2,458,79064,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79064,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79064,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,716,2,458,79064,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,716,2,458,79065,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79065,2,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79065,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79066,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79066,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79066,3,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79067,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,716,2,458,79067,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79067,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,716,2,458,79068,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,716,2,458,79068,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,716,2,458,79069,1,1,5,3,1,2,,,,1,1,0,0,,50,1,1,,,,,,,2,,,,2,,,,,1,2,1
1,7,716,2,458,79069,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,716,2,458,79070,1,1,4,3,1,2,,,,1,1,1,0,,2,12,50,2,12,50,,,,2,,,,2,,,,,1,2,1
1,7,716,2,458,79070,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,716,2,458,79070,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,716,2,458,79072,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,716,2,458,79072,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79073,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79074,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79074,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79075,1,1,14,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79075,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79075,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79075,4,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79077,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
1,7,717,2,478,79077,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,717,2,478,79077,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,717,2,478,79078,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,717,2,478,79078,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,717,2,478,79080,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79080,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79080,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79081,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79081,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79082,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79082,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79082,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79083,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79083,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
1,7,717,2,478,79083,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79083,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79083,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79083,6,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,717,2,478,79084,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,717,2,478,79084,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
1,7,718,2,504,79085,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79085,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79085,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79085,4,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79087,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79087,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79090,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,718,2,504,79090,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,718,2,504,79091,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,718,2,504,79091,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
1,7,718,2,504,79092,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79092,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79092,3,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79093,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79093,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79093,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79093,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
1,7,718,2,504,79094,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
