"zone","state","lga","sector","ea","hhid","plotid","indiv","sa2aq1b","sa2aq1c","sa2aq1d__1","sa2aq1d__2","sa2aq1d__3","sa2aq1d__4","sa2aq1d__5","sa2aq1d__6"
4,1,110,2,338,19125,2,1,4,5,0,0,1,0,1,0
4,1,110,2,338,19126,1,1,22,7,0,0,1,0,1,0
4,1,110,2,338,19126,2,1,25,3,0,0,1,0,1,0
4,1,110,2,338,19127,1,1,25,8,0,0,1,0,1,0
4,1,110,2,338,19127,1,4,26,8,0,0,1,0,1,0
4,1,110,2,338,19127,2,1,23,8,0,0,1,0,0,1
4,1,110,2,338,19127,2,4,20,8,0,0,1,0,0,1
4,1,110,2,338,19129,1,2,3,2,0,0,1,0,1,0
4,1,110,2,338,19129,2,2,2,1,0,0,1,0,1,0
4,1,110,2,338,19129,3,2,2,1,0,0,1,0,1,0
4,1,110,2,338,19130,1,1,5,4,0,0,1,0,1,0
4,1,110,2,338,19130,2,1,4,3,0,0,1,0,1,0
4,1,110,2,338,19131,1,1,5,5,0,0,1,0,1,0
4,1,110,2,338,19131,1,2,3,4,0,0,1,0,0,0
4,1,111,2,118,19133,1,1,2,1,0,0,1,0,1,0
4,1,111,2,118,19133,1,2,3,3,0,0,1,0,1,0
4,1,111,2,118,19133,2,1,3,3,0,0,1,0,1,0
4,1,111,2,118,19133,2,2,4,1,0,0,1,0,1,0
4,1,111,2,118,19135,2,1,2,3,0,0,1,0,1,0
4,1,111,2,118,19136,1,1,12,3,0,0,1,0,1,0
4,1,111,2,118,19136,1,2,15,4,0,0,1,0,1,0
4,1,111,2,118,19136,1,3,12,3,0,0,1,0,1,0
4,1,111,2,118,19136,2,1,10,3,0,1,0,0,1,0
4,1,111,2,118,19136,2,2,13,3,0,1,0,0,1,0
4,1,111,2,118,19136,2,3,12,4,0,0,1,0,1,0
4,1,111,2,118,19137,1,1,12,3,0,0,1,0,1,0
4,1,111,2,118,19137,1,2,8,2,0,0,1,0,1,0
4,1,111,2,118,19138,1,1,2,1,0,0,1,0,1,0
4,1,111,2,118,19138,1,2,3,1,0,0,1,0,1,0
4,1,111,2,118,19139,1,1,3,2,0,0,1,0,1,0
4,1,111,2,118,19140,1,1,12,6,0,0,1,0,1,0
4,1,111,2,118,19141,1,2,15,5,0,0,1,0,1,0
4,1,111,2,118,19141,2,2,10,5,0,0,1,0,1,0
4,1,111,2,118,19141,2,3,12,5,0,0,1,0,1,0
4,1,111,2,118,19141,3,2,2,4,0,0,1,0,1,0
4,1,111,2,118,19143,1,1,2,4,0,0,1,0,1,0
4,1,111,2,118,19143,2,2,3,5,0,0,1,0,1,0
4,1,111,2,118,19143,3,1,3,4,0,0,1,0,1,0
4,1,111,2,118,19144,1,1,2,4,0,0,1,0,1,0
4,1,112,2,266,19153,1,1,2,5,0,0,1,0,0,0
4,1,112,2,266,19153,1,2,2,4,0,0,1,0,0,0
4,1,112,2,266,19153,1,3,3,2,0,0,1,0,0,0
4,1,112,2,556,19158,1,2,5,4,0,0,1,0,1,0
4,1,112,2,556,19158,2,2,3,4,0,0,1,0,0,0
4,1,112,2,556,19158,5,2,2,5,0,0,1,0,0,0
4,1,112,2,556,19158,6,2,3,5,0,0,1,0,0,0
4,1,112,2,556,19159,1,1,3,6,0,0,1,0,0,1
4,1,112,2,556,19159,1,2,6,6,0,0,1,0,0,1
4,1,112,2,556,19159,2,1,3,6,0,0,1,0,0,1
4,1,112,2,556,19159,2,2,5,6,0,0,1,0,0,0
4,1,112,2,556,19159,3,2,4,6,0,0,1,0,1,0
4,1,112,2,556,19159,4,1,5,6,0,0,1,0,0,0
4,1,112,2,556,19159,4,2,5,6,0,0,1,0,0,0
4,1,112,2,556,19160,1,1,12,5,0,0,1,0,1,1
4,1,112,2,556,19160,1,2,12,5,0,0,1,0,1,0
4,1,112,2,556,19160,2,1,8,5,0,0,1,0,0,0
4,1,112,2,556,19160,2,2,8,5,0,0,1,0,0,0
4,1,112,2,556,19161,1,1,6,5,0,0,1,0,0,1
4,1,112,2,556,19161,2,1,5,5,0,0,1,0,0,1
4,1,112,2,556,19163,1,1,8,6,0,0,1,0,1,1
4,1,112,2,556,19163,1,2,5,3,0,0,0,0,1,0
4,1,112,2,556,19163,2,1,10,6,0,0,1,0,1,1
4,1,112,2,556,19164,1,1,5,5,0,0,1,0,1,1
4,1,112,2,556,19164,1,3,7,6,0,0,1,0,1,0
4,1,112,2,556,19164,2,1,6,4,0,0,1,0,1,1
4,1,112,2,556,19164,2,3,5,5,0,0,1,0,1,0
4,1,112,2,556,19164,3,1,8,4,0,0,1,0,1,1
4,1,112,2,556,19164,3,3,8,5,0,0,1,0,1,0
4,1,112,2,556,19164,4,1,4,5,0,0,1,0,1,1
4,1,112,2,556,19164,4,3,5,4,0,0,1,0,1,0
4,1,112,2,556,19165,1,1,4,5,0,0,0,0,0,1
4,1,112,2,556,19166,1,1,9,3,0,0,1,0,1,1
4,1,112,2,556,19166,1,2,8,3,0,0,1,0,1,1
4,1,112,2,556,19166,1,6,10,3,0,0,1,0,1,1
4,1,112,2,556,19166,2,1,7,4,0,0,1,0,1,1
4,1,112,2,556,19166,2,2,8,3,0,0,1,0,1,1
4,1,112,2,556,19166,2,6,9,3,0,0,1,0,1,1
4,1,112,2,556,19166,4,1,6,4,0,0,1,0,1,1
4,1,112,2,556,19166,4,2,5,3,0,0,1,0,1,1
4,1,112,2,556,19166,4,6,8,3,0,0,1,0,1,1
4,1,112,2,556,19167,1,1,8,4,0,0,1,0,1,1
4,1,112,2,556,19167,1,2,7,3,0,0,1,0,1,1
4,1,112,2,556,19167,2,1,9,4,0,0,1,0,1,1
4,1,112,2,556,19167,2,2,8,4,0,0,1,0,1,0
4,1,112,2,556,19168,1,1,10,3,0,0,1,0,1,1
4,1,112,2,556,19168,1,2,2,3,0,0,1,0,1,1
4,1,112,2,556,19168,2,1,4,2,0,0,1,0,1,1
4,1,112,2,556,19168,2,2,4,2,0,0,1,0,1,1
4,1,112,2,556,19168,3,1,5,3,0,0,1,0,1,1
4,1,112,2,556,19168,3,2,5,2,0,0,1,0,1,0
4,1,112,2,556,19168,4,1,8,3,0,0,1,0,1,1
4,1,112,2,556,19168,4,2,4,2,0,0,1,0,1,1
4,1,113,2,6,19169,1,1,7,4,0,0,1,0,1,1
4,1,113,2,6,19169,1,2,8,4,0,0,1,0,1,1
4,1,113,2,6,19169,1,4,4,3,0,0,1,0,1,0
4,1,113,2,6,19169,2,1,8,3,0,0,1,0,1,1
4,1,113,2,6,19169,2,2,8,4,0,0,1,0,1,1
4,1,113,2,6,19170,1,1,6,5,0,0,1,0,0,1
4,1,113,2,6,19170,1,2,2,5,0,0,1,0,1,0
4,1,113,2,6,19170,1,6,2,5,0,0,1,0,1,0
4,1,113,2,6,19173,1,1,15,3,0,0,1,0,1,0
4,1,113,2,6,19173,1,2,15,3,0,0,1,0,1,0
4,1,113,2,6,19173,2,1,10,3,0,0,1,0,1,0
4,1,113,2,6,19173,2,2,12,3,0,0,1,0,1,0
4,1,113,2,6,19173,3,1,12,3,0,0,1,0,1,0
4,1,113,2,6,19173,3,2,10,3,0,0,1,0,1,0
4,1,113,2,6,19174,1,2,10,6,0,0,1,0,1,0
4,1,113,2,6,19174,2,2,5,5,0,0,1,0,1,0
4,1,113,2,6,19174,3,1,5,6,0,0,1,0,1,0
4,1,113,2,6,19175,1,2,5,2,0,0,1,0,1,0
4,1,113,2,6,19177,1,2,3,4,0,0,1,0,1,0
4,1,113,2,6,19178,1,1,9,4,0,0,1,0,1,1
4,1,113,2,6,19178,1,2,10,4,0,0,1,0,1,1
4,1,113,2,6,19178,1,3,7,3,0,0,1,0,1,0
4,1,113,2,6,19178,1,4,6,3,0,0,1,0,1,0
4,1,113,2,6,19178,2,1,8,3,0,0,1,0,1,1
4,1,113,2,6,19178,2,2,8,3,0,0,1,0,1,1
4,1,113,2,6,19178,2,3,6,5,0,0,1,0,1,0
4,1,113,2,6,19178,2,4,6,4,0,0,1,0,1,0
4,1,113,2,6,19178,3,1,7,4,0,0,1,0,1,1
4,1,113,2,6,19178,3,2,6,4,0,0,1,0,1,1
4,1,113,2,6,19178,3,3,5,4,0,0,1,0,1,1
4,1,113,2,6,19178,3,4,6,3,0,0,1,0,1,0
4,1,113,2,6,19179,1,1,18,6,0,0,1,0,0,1
4,1,113,2,6,19179,1,2,12,6,0,0,1,0,0,1
4,1,113,2,6,19179,2,1,15,6,0,0,1,0,1,1
4,1,113,2,6,19179,2,2,7,5,0,0,1,0,1,1
4,1,113,2,6,19180,1,1,3,4,0,0,1,0,1,0
4,1,113,2,6,19180,2,1,3,5,0,0,1,0,1,0
4,1,113,2,44,19181,1,1,5,7,0,0,1,0,1,1
4,1,113,2,44,19181,1,2,5,5,0,0,1,0,1,0
4,1,113,2,44,19182,1,1,7,4,0,0,1,0,1,1
4,1,113,2,44,19182,1,2,12,5,0,0,1,0,1,0
4,1,113,2,44,19182,2,1,6,5,0,0,1,0,0,1
4,1,113,2,44,19182,2,2,8,5,0,0,1,0,0,0
4,1,113,2,44,19182,3,1,8,5,0,0,1,0,0,1
4,1,113,2,44,19182,3,2,8,5,0,0,1,0,0,0
4,1,113,2,44,19182,4,1,6,5,0,0,1,0,1,1
4,1,113,2,44,19182,4,2,10,5,0,0,1,0,1,0
4,1,113,2,44,19183,1,1,15,6,0,0,1,0,1,1
4,1,113,2,44,19184,1,1,5,5,0,0,1,0,0,1
4,1,113,2,44,19184,2,1,5,5,0,0,1,0,0,1
4,1,113,2,44,19184,3,1,8,5,0,0,1,0,0,1
4,1,113,2,44,19185,1,1,8,4,0,0,1,0,0,1
4,1,113,2,44,19185,1,2,3,4,0,0,1,0,0,1
4,1,113,2,44,19185,1,3,3,5,0,0,1,0,0,0
4,1,113,2,44,19185,1,5,2,4,0,0,1,0,0,0
4,1,113,2,44,19185,1,6,2,4,0,0,1,0,0,0
4,1,113,2,44,19185,2,1,5,5,0,0,1,0,0,1
4,1,113,2,44,19185,2,2,2,5,0,0,1,0,0,1
4,1,113,2,44,19185,2,3,2,5,0,0,1,0,0,0
4,1,113,2,44,19185,2,5,2,5,0,0,1,0,0,0
4,1,113,2,44,19185,3,1,2,4,0,0,1,0,1,1
4,1,113,2,44,19185,3,2,2,5,0,0,1,0,1,1
4,1,113,2,44,19185,3,3,2,5,0,0,1,0,1,0
4,1,113,2,44,19185,3,5,1,5,0,0,1,0,1,0
4,1,113,2,44,19185,3,6,2,4,0,0,1,0,1,0
4,1,113,2,44,19185,4,1,3,5,0,0,0,0,1,1
4,1,113,2,44,19185,4,2,2,4,0,0,0,0,1,1
4,1,113,2,44,19185,4,3,2,4,0,0,0,0,1,1
4,1,113,2,44,19186,1,1,3,6,0,0,0,0,1,1
4,1,113,2,44,19186,1,2,4,6,0,0,1,0,1,0
4,1,113,2,44,19186,2,1,2,5,0,0,0,0,1,1
4,1,113,2,44,19186,2,2,5,6,0,0,1,0,1,0
4,1,113,2,44,19186,3,2,3,5,0,0,1,0,1,0
4,1,113,2,44,19186,3,3,2,5,0,0,1,0,1,0
4,1,113,2,44,19186,3,4,2,5,0,0,1,0,1,0
4,1,113,2,44,19187,1,1,2,4,0,0,0,0,1,1
4,1,113,2,44,19187,1,2,5,5,0,0,1,0,1,0
4,1,113,2,44,19187,1,3,2,4,0,0,1,0,1,0
4,1,113,2,44,19187,1,5,2,4,0,0,0,0,1,0
4,1,113,2,44,19187,2,1,3,5,0,0,0,0,1,1
4,1,113,2,44,19187,2,2,4,5,0,0,1,0,1,0
4,1,113,2,44,19188,1,2,3,3,0,0,1,0,1,1
4,1,113,2,44,19188,1,3,3,3,0,0,1,0,1,0
4,1,113,2,44,19188,2,2,2,3,0,0,1,0,1,1
4,1,113,2,44,19188,2,3,3,2,0,0,1,0,1,1
4,1,113,2,44,19191,1,3,6,4,0,0,1,0,1,1
4,1,113,2,44,19191,1,4,6,3,0,0,1,0,1,1
4,1,113,2,44,19191,2,3,7,3,0,0,1,0,1,1
4,1,113,2,44,19191,2,4,8,3,0,0,1,0,1,1
4,1,113,2,44,19192,1,1,7,3,0,0,1,0,1,1
4,1,113,2,44,19192,1,2,9,3,0,0,1,0,1,1
4,1,113,2,44,19192,1,3,10,4,0,0,1,0,1,0
4,1,113,2,44,19192,3,1,8,2,0,0,1,0,1,1
4,1,113,2,44,19192,3,2,11,3,0,0,1,0,1,1
4,1,113,2,44,19192,3,3,13,4,0,0,1,0,1,0
4,1,113,2,44,19192,4,1,7,3,0,0,1,0,1,1
4,1,113,2,44,19192,4,2,11,3,0,0,1,0,0,1
4,1,113,2,44,19192,4,3,14,4,0,0,1,0,1,0
4,1,113,2,284,19193,1,1,15,5,0,0,1,0,0,1
4,1,113,2,284,19193,1,2,10,4,0,0,1,0,0,1
4,1,113,2,284,19193,2,1,15,5,0,0,1,0,0,1
4,1,113,2,284,19193,2,2,10,4,0,0,1,0,0,1
4,1,113,2,284,19194,1,1,3,4,0,0,0,0,1,1
4,1,113,2,284,19194,1,2,6,3,0,0,1,0,1,0
4,1,113,2,284,19194,1,4,4,4,0,0,1,0,1,0
4,1,113,2,284,19194,2,1,7,5,0,0,0,0,1,1
4,1,113,2,284,19194,2,2,8,5,0,0,1,0,1,0
4,1,113,2,284,19195,1,1,5,2,0,0,1,0,1,1
4,1,113,2,284,19195,2,1,10,5,0,0,1,0,1,1
4,1,113,2,284,19202,1,1,24,4,0,0,1,0,1,1
4,1,113,2,284,19202,1,2,25,5,0,0,1,0,1,1
4,1,115,1,176,19205,1,1,10,3,0,0,1,0,1,0
4,1,115,1,176,19205,1,2,15,3,0,0,1,0,1,0
4,1,115,1,176,19206,1,2,3,3,0,0,1,0,1,0
4,1,115,1,176,19206,2,2,4,3,0,0,1,0,1,0
4,1,115,1,176,19207,1,1,14,3,0,0,1,0,1,0
4,1,115,1,176,19207,1,2,12,3,0,0,1,0,1,0
4,1,115,1,176,19207,2,1,10,2,0,1,0,0,1,0
4,1,115,1,176,19208,1,2,12,3,0,0,1,0,1,0
4,1,115,1,176,19208,1,5,9,2,0,0,1,0,1,0
4,1,115,1,176,19208,1,6,5,2,0,0,1,0,1,0
4,1,115,1,176,19208,1,7,8,2,0,0,1,0,1,0
4,1,115,1,176,19209,1,1,2,1,0,0,1,0,1,0
4,1,115,1,176,19209,1,5,3,2,0,0,1,0,1,0
4,1,115,1,176,19211,1,2,3,2,0,0,1,0,1,0
4,1,115,1,176,19211,2,2,2,1,0,0,1,0,1,0
4,1,115,1,176,19213,1,1,12,5,0,0,1,0,1,0
4,1,115,1,176,19213,2,1,10,5,0,0,1,0,1,0
4,1,115,1,176,19214,1,1,18,4,0,0,1,0,1,0
4,1,115,1,176,19214,2,2,10,5,0,0,1,0,1,0
4,1,115,1,176,19215,1,1,5,3,0,0,1,0,1,0
4,1,115,1,176,19215,1,2,3,4,0,0,1,0,1,0
4,1,117,2,800,19230,1,2,5,4,0,0,1,0,1,0
4,1,117,2,800,19230,2,2,10,3,0,0,1,0,1,0
4,1,117,2,800,19231,1,1,10,3,0,0,1,0,1,0
4,1,117,2,800,19231,1,2,10,3,0,0,1,0,1,0
4,1,117,2,800,19231,2,1,11,2,0,0,1,0,1,0
4,1,117,2,800,19231,2,2,11,2,0,0,1,0,1,0
4,1,117,2,800,19231,4,1,10,3,0,0,1,0,0,0
4,1,117,2,800,19231,4,2,10,3,0,0,1,0,0,0
4,1,117,2,800,19232,1,2,10,4,0,0,1,0,1,0
4,1,117,2,800,19232,2,2,12,4,0,0,1,0,1,0
4,1,117,2,800,19235,1,1,20,5,0,0,1,0,1,0
4,1,117,2,800,19235,1,2,22,5,0,0,1,0,1,0
4,1,117,2,800,19235,1,3,15,5,0,0,1,0,1,0
4,1,117,2,800,19235,1,4,12,4,0,0,1,0,1,0
4,1,117,2,800,19235,1,5,12,5,0,0,1,0,1,0
4,1,117,2,800,19235,2,1,18,4,0,0,1,0,1,0
4,1,117,2,800,19235,2,2,18,5,0,1,0,0,1,0
4,1,117,2,800,19235,2,3,18,5,0,1,0,0,1,0
4,1,117,2,800,19235,2,4,12,4,0,0,1,0,1,0
4,1,117,2,800,19235,2,5,12,4,0,0,1,0,1,0
4,1,117,2,800,19235,3,1,18,5,0,0,1,0,1,0
4,1,117,2,800,19235,3,2,20,5,0,0,1,0,1,0
4,1,117,2,800,19235,3,3,22,5,0,0,1,0,1,0
4,1,117,2,800,19235,3,4,15,4,0,0,1,0,1,0
4,1,117,2,800,19235,3,5,15,4,0,0,1,0,1,0
4,1,117,2,800,19236,1,3,28,5,0,0,1,0,1,0
4,1,117,2,800,19236,2,3,20,5,0,0,1,0,1,0
4,1,117,2,800,19236,3,3,18,5,0,0,1,0,1,0
4,1,117,2,800,19238,1,1,3,4,0,0,1,0,1,0
4,1,117,2,800,19238,1,2,4,5,0,0,1,0,1,0
4,1,117,2,800,19238,2,1,3,5,0,0,1,0,1,0
4,1,117,2,800,19238,2,2,4,6,0,0,1,0,1,0
4,1,117,2,800,19239,1,1,4,4,0,0,1,0,1,0
4,1,117,2,800,19239,2,1,5,4,0,0,1,0,1,0
4,1,117,2,800,19239,3,1,4,3,0,0,1,0,1,0
4,1,104,2,1020,19250,1,1,3,5,0,0,1,0,1,0
4,1,104,2,1020,19250,1,2,4,6,0,0,1,0,1,0
4,1,104,2,1020,19250,2,1,4,8,0,0,1,0,0,0
4,1,104,2,1020,19250,2,2,5,5,0,0,1,0,0,0
4,1,104,2,1020,19250,3,1,24,3,0,0,1,0,1,1
4,1,107,2,1322,19254,1,1,17,5,0,0,1,0,1,0
4,1,112,2,266,19266,1,2,6,4,0,0,1,0,1,1
4,1,113,2,6,19269,1,1,4,5,0,0,1,0,0,1
4,1,113,2,6,19269,1,2,6,5,0,0,1,0,0,0
4,1,113,2,6,19269,2,1,5,6,0,0,1,0,0,1
4,1,113,2,6,19269,2,2,5,6,0,0,1,0,0,0
4,1,117,2,800,19280,1,2,5,4,0,0,1,0,1,0
4,1,117,2,800,19280,2,2,4,4,0,0,1,0,1,0
4,1,117,2,800,19280,3,2,3,4,0,0,1,0,1,0
2,2,209,2,1040,20001,1,4,21,6,0,0,0,0,1,1
2,2,209,2,1040,20001,1,5,24,5,0,0,0,0,1,1
2,2,209,2,1040,20001,2,4,10,5,0,0,1,0,1,0
2,2,209,2,1040,20001,2,5,5,4,0,0,1,0,1,1
2,2,209,2,1040,20001,2,6,5,4,0,0,1,0,1,1
2,2,209,2,1040,20002,1,4,20,4,0,0,1,1,1,1
2,2,209,2,1040,20002,1,5,20,4,0,0,1,1,1,0
2,2,209,2,1040,20002,2,4,24,4,0,0,1,1,1,1
2,2,209,2,1040,20002,2,5,24,4,0,0,1,1,1,0
2,34,3401,2,0,20003,1,4,20,4,0,0,0,0,1,0
2,34,3401,2,0,20003,1,6,20,5,0,0,0,0,1,0
2,2,209,2,1040,20005,1,4,15,4,0,0,1,1,1,1
2,2,209,2,1040,20005,1,5,15,4,0,0,1,1,1,0
2,2,209,2,1040,20005,2,4,19,4,0,0,1,1,1,1
2,2,209,2,1040,20005,2,5,19,4,0,0,1,1,1,0
2,2,209,2,1040,20005,3,4,26,4,0,0,1,1,1,1
2,2,209,2,1040,20005,3,5,25,4,0,0,1,1,1,0
2,2,209,2,1040,20006,1,4,29,3,0,0,0,0,1,0
2,2,209,2,1040,20006,1,6,20,2,0,0,0,0,1,0
2,2,209,2,1040,20006,1,11,20,2,0,0,0,0,1,0
2,2,209,2,1040,20006,2,3,25,3,0,0,0,0,1,0
2,2,209,2,1040,20006,2,4,25,3,0,0,0,0,1,0
2,2,209,2,1040,20006,2,6,22,3,0,0,0,0,1,0
2,2,209,2,1040,20006,2,11,22,3,0,0,0,0,1,0
2,2,209,2,1040,20007,1,1,16,4,0,0,1,0,1,1
2,2,209,2,1040,20007,1,2,12,3,0,0,1,0,1,0
2,2,209,2,1040,20007,1,3,18,4,0,0,1,0,1,0
2,2,209,2,1040,20007,1,4,19,3,0,0,1,0,1,0
2,2,209,2,1040,20007,2,1,18,3,0,0,1,0,1,1
2,2,209,2,1040,20007,2,2,10,3,0,0,1,0,1,0
2,2,209,2,1040,20007,2,3,10,3,0,0,1,1,1,0
2,2,209,2,1040,20007,2,4,10,3,0,0,1,1,1,0
2,2,209,2,1040,20008,1,1,15,3,0,0,1,0,1,1
2,2,209,2,1040,20008,1,2,8,3,0,0,1,0,1,0
2,2,209,2,1040,20008,1,5,8,3,0,0,1,0,1,0
2,2,209,2,1040,20008,1,6,7,3,0,0,1,0,1,0
2,2,209,2,1040,20008,2,1,20,4,0,0,1,0,1,1
2,2,209,2,1040,20008,2,2,12,4,0,0,1,0,1,0
2,2,209,2,1040,20008,2,5,6,3,0,0,1,0,1,0
2,2,209,2,1040,20008,2,6,6,3,0,0,1,0,1,0
2,2,209,2,1040,20008,3,1,10,3,0,0,1,0,1,1
2,2,209,2,1040,20008,3,2,8,3,0,0,1,0,1,0
2,2,209,2,1040,20008,3,5,3,3,0,0,1,0,1,0
2,2,209,2,1040,20008,3,6,3,3,0,0,1,0,1,0
2,34,209,2,0,20009,1,12,2,2,0,0,0,0,1,1
2,34,209,2,0,20009,1,17,2,1,0,0,0,0,1,0
2,2,203,2,1224,20042,1,1,65,2,0,0,1,1,1,1
2,2,203,2,1224,20042,1,2,54,2,0,0,1,1,1,0
2,2,203,2,1224,20042,1,3,34,2,0,0,1,1,1,0
2,2,203,2,1224,20042,1,4,34,2,0,0,1,1,1,0
2,2,203,2,1224,20042,1,5,34,2,0,0,1,1,1,0
2,2,203,2,1224,20042,1,6,34,2,0,0,1,1,1,0
2,2,203,2,1224,20042,2,1,40,2,0,0,1,1,1,1
2,2,203,2,1224,20042,2,2,40,2,0,0,1,1,1,0
2,2,203,2,1224,20042,2,3,25,2,0,0,1,0,1,0
2,2,203,2,1224,20042,2,4,25,2,0,0,1,0,1,0
2,2,203,2,1224,20042,2,5,25,2,0,0,1,0,1,0
2,2,203,2,1224,20042,2,6,25,2,0,0,1,0,1,0
2,2,203,2,1224,20043,1,1,20,4,0,0,0,0,1,1
2,2,203,2,1224,20043,1,2,25,5,0,0,0,0,1,1
2,2,203,2,1224,20043,1,3,5,2,0,0,1,0,1,0
2,2,203,2,1224,20044,2,6,20,4,0,0,0,0,1,1
2,2,203,2,1224,20044,2,10,10,8,0,0,1,0,1,0
2,2,203,2,1224,20045,2,1,30,3,0,0,1,1,0,0
2,2,203,2,1224,20046,1,1,3,5,0,0,1,0,1,0
2,2,203,2,1224,20046,2,1,15,3,0,1,0,1,0,1
2,2,203,2,1224,20046,2,3,5,3,0,1,1,0,0,0
2,2,203,2,1224,20046,2,4,5,3,0,1,1,0,0,0
2,2,203,2,1224,20046,4,2,7,4,0,0,1,0,0,0
2,2,203,2,1224,20047,1,1,30,3,0,0,1,0,1,1
2,2,203,2,1224,20047,2,1,12,3,0,0,1,0,1,1
2,2,203,2,1224,20048,1,1,28,3,0,0,1,1,1,1
2,2,203,2,1224,20048,1,5,22,3,0,0,1,1,0,0
2,2,203,2,1224,20048,1,9,30,3,0,0,1,1,1,0
2,2,203,2,1224,20048,2,1,2,3,0,0,1,1,1,1
2,2,203,2,1224,20048,2,5,18,3,0,0,1,0,1,0
2,2,203,2,1224,20048,2,9,20,3,0,0,1,1,1,0
2,2,203,2,1224,20049,1,15,7,8,0,0,0,0,1,0
2,2,203,2,1224,20049,2,15,14,6,0,0,0,0,1,1
2,2,203,2,1224,20050,1,1,15,6,1,1,0,0,0,0
2,2,203,2,1224,20050,1,2,25,5,1,1,0,0,0,0
2,2,210,2,1300,20061,1,1,26,3,0,0,1,1,1,0
2,2,210,2,1300,20061,1,2,25,3,0,0,1,1,1,0
2,2,210,2,1300,20061,1,4,25,3,0,0,1,1,1,0
2,2,210,2,1300,20061,1,5,18,3,0,0,1,0,1,0
2,2,210,2,1300,20061,1,6,16,3,0,0,1,1,1,0
2,2,210,2,1300,20061,2,1,35,3,0,0,1,1,1,0
2,2,210,2,1300,20061,2,2,25,3,0,0,1,1,1,0
2,2,210,2,1300,20061,2,4,16,3,0,0,1,0,1,0
2,2,210,2,1300,20061,2,5,15,3,0,0,1,0,1,0
2,2,210,2,1300,20062,1,1,22,3,0,0,1,1,1,0
2,2,210,2,1300,20062,1,2,18,3,0,0,1,1,1,0
2,2,210,2,1300,20062,2,1,18,4,0,0,1,1,1,0
2,2,210,2,1300,20062,2,2,20,4,0,0,1,1,1,0
2,2,210,2,1300,20062,3,1,18,4,0,0,1,0,1,0
2,2,210,2,1300,20062,3,2,20,4,0,0,1,0,1,0
2,2,210,2,1300,20063,4,1,5,3,0,0,0,0,1,0
2,2,210,2,1300,20063,5,1,8,5,0,0,0,0,1,0
2,2,210,2,1300,20063,6,1,5,3,0,0,0,0,1,0
2,2,210,2,1300,20064,1,1,6,3,0,0,0,0,1,0
2,2,210,2,1300,20064,3,1,5,4,0,0,0,0,1,0
2,2,210,2,1300,20064,4,1,6,4,0,0,0,0,1,0
2,2,210,2,1300,20064,5,1,4,3,0,0,0,0,1,0
2,2,210,2,1300,20064,6,1,5,4,0,0,0,0,1,0
2,2,210,2,1300,20065,2,1,30,3,0,1,0,0,1,0
2,2,210,2,1300,20065,3,1,32,3,0,1,0,0,1,0
2,2,210,2,1300,20065,3,2,32,3,0,1,0,0,1,0
2,2,210,2,1300,20066,1,1,15,4,1,1,1,0,1,0
2,2,210,2,1300,20066,1,10,28,4,0,1,0,0,1,0
2,2,210,2,1300,20066,2,1,30,4,0,1,0,0,1,0
2,2,210,2,1300,20068,1,2,15,3,0,0,1,0,1,0
2,2,210,2,1300,20068,1,3,10,4,0,0,1,0,1,0
2,2,210,2,1300,20068,1,5,8,4,0,0,1,0,0,0
2,2,210,2,1300,20068,1,6,10,4,0,0,1,0,1,0
2,2,210,2,1300,20068,2,2,25,5,0,0,1,0,1,1
2,2,210,2,1300,20068,2,3,25,5,0,0,1,0,1,0
2,2,210,2,1300,20068,2,5,15,5,0,0,1,0,0,0
2,2,210,2,1300,20068,2,6,15,5,0,0,1,0,1,0
2,2,210,2,1300,20068,2,7,25,5,0,0,1,0,1,0
2,2,210,2,1300,20068,3,3,15,5,0,0,1,0,1,0
2,2,210,2,1300,20068,3,5,15,5,0,0,1,0,1,0
2,2,210,2,1300,20068,3,6,15,5,0,0,1,0,1,0
2,2,210,2,1300,20068,3,7,20,5,0,0,1,0,1,1
2,2,210,2,1300,20069,1,1,15,6,0,0,0,1,1,1
2,2,210,2,1300,20069,1,2,26,6,0,0,1,1,1,0
2,2,210,2,1300,20069,1,3,18,6,0,0,1,0,1,0
2,2,210,2,1300,20069,1,4,18,6,0,0,1,0,1,0
2,2,210,2,1300,20069,1,5,18,6,0,0,1,1,1,0
2,2,210,2,1300,20069,2,1,15,6,0,0,1,1,1,1
2,2,210,2,1300,20069,2,2,15,6,0,0,1,1,1,0
2,2,210,2,1300,20069,2,3,10,6,0,0,1,0,1,0
2,2,210,2,1300,20069,2,4,10,6,0,0,1,0,1,0
2,2,210,2,1300,20069,2,5,10,6,0,0,1,0,1,0
2,2,210,2,1300,20069,3,3,15,5,0,0,1,0,1,0
2,2,210,2,1300,20069,3,4,15,6,0,0,1,0,1,0
2,2,210,2,1300,20069,3,5,15,5,0,0,1,0,1,0
2,2,210,2,1300,20070,1,3,13,5,1,1,1,0,1,0
2,2,210,2,1300,20070,1,11,13,5,1,1,1,0,1,0
2,2,210,2,1300,20070,2,3,13,5,1,1,1,0,1,0
2,2,210,2,1300,20070,2,11,8,5,1,1,1,0,0,0
2,2,207,2,1302,20091,1,1,30,4,0,1,1,0,1,0
2,2,207,2,1302,20091,3,1,32,5,0,1,1,0,1,0
2,2,207,2,1302,20091,4,1,40,4,0,1,1,0,1,0
