"zone","state","lga","sector","ea","cluster_id","event_cd","c6q1","c6q1_os_1","c6q1_os_2","c6q2__2016","c6q2__2017","c6q2__2018","c6q2__2019","c6q3"
4,14,1405,1,846,"1405-846",14,2,"DESTRUCTION OF OUR CROPS BY THE FULANI HERDSMEN",,,,,,
4,14,1405,1,846,"1405-846",15,2,"DESTRUCTION OF OUR CROPS BY THE FULANI HERDSMEN",,,,,,
4,14,1405,1,846,"1405-846",16,2,"DESTRUCTION OF OUR CROPS BY THE FULANI HERDSMEN",,,,,,
4,14,1405,1,846,"1405-846",17,2,"DESTRUCTION OF OUR CROPS BY THE FULANI HERDSMEN",,,,,,
4,14,1405,1,846,"1405-846",18,2,"DESTRUCTION OF OUR CROPS BY THE FULANI HERDSMEN",,,,,,
4,14,1405,1,846,"1405-846",19,2,"DESTRUCTION OF OUR CROPS BY THE FULANI HERDSMEN",,,,,,
4,14,1406,2,1002,"1406-1002",1,2,,,,,,,
4,14,1406,2,1002,"1406-1002",2,2,,,,,,,
4,14,1406,2,1002,"1406-1002",3,2,,,,,,,
4,14,1406,2,1002,"1406-1002",4,1,,,0,0,1,0,75
4,14,1406,2,1002,"1406-1002",5,2,,,,,,,
4,14,1406,2,1002,"1406-1002",6,2,,,,,,,
4,14,1406,2,1002,"1406-1002",7,2,,,,,,,
4,14,1406,2,1002,"1406-1002",8,2,,,,,,,
4,14,1406,2,1002,"1406-1002",10,2,,,,,,,
4,14,1406,2,1002,"1406-1002",11,1,,,0,0,1,0,100
4,14,1406,2,1002,"1406-1002",12,2,,,,,,,
4,14,1406,2,1002,"1406-1002",13,2,,,,,,,
4,14,1406,2,1002,"1406-1002",14,2,,,,,,,
4,14,1406,2,1002,"1406-1002",15,2,,,,,,,
4,14,1406,2,1002,"1406-1002",16,2,,,,,,,
4,14,1406,2,1002,"1406-1002",17,2,,,,,,,
4,14,1406,2,1002,"1406-1002",18,2,,,,,,,
4,14,1406,2,1002,"1406-1002",19,2,,,,,,,
4,14,1406,2,694,"1406-694",1,2,,,,,,,
4,14,1406,2,694,"1406-694",2,2,,,,,,,
4,14,1406,2,694,"1406-694",3,2,,,,,,,
4,14,1406,2,694,"1406-694",4,2,,,,,,,
4,14,1406,2,694,"1406-694",5,2,,,,,,,
4,14,1406,2,694,"1406-694",6,2,,,,,,,
4,14,1406,2,694,"1406-694",7,2,,,,,,,
4,14,1406,2,694,"1406-694",8,2,,,,,,,
4,14,1406,2,694,"1406-694",10,2,,,,,,,
4,14,1406,2,694,"1406-694",11,2,,,,,,,
4,14,1406,2,694,"1406-694",12,2,,,,,,,
4,14,1406,2,694,"1406-694",13,2,,,,,,,
4,14,1406,2,694,"1406-694",14,2,,,,,,,
4,14,1406,2,694,"1406-694",15,2,,,,,,,
4,14,1406,2,694,"1406-694",16,2,,,,,,,
4,14,1406,2,694,"1406-694",17,2,,,,,,,
4,14,1406,2,694,"1406-694",18,2,,,,,,,
4,14,1406,2,694,"1406-694",19,2,,,,,,,
4,14,1408,2,1996,"1408-1996",1,2,,,,,,,
4,14,1408,2,1996,"1408-1996",2,2,,,,,,,
4,14,1408,2,1996,"1408-1996",3,2,,,,,,,
4,14,1408,2,1996,"1408-1996",4,2,,,,,,,
4,14,1408,2,1996,"1408-1996",5,2,,,,,,,
4,14,1408,2,1996,"1408-1996",6,1,,,0,1,0,0,100
4,14,1408,2,1996,"1408-1996",7,2,,,,,,,
4,14,1408,2,1996,"1408-1996",8,2,,,,,,,
4,14,1408,2,1996,"1408-1996",10,2,,,,,,,
4,14,1408,2,1996,"1408-1996",11,1,,,0,0,1,0,100
4,14,1408,2,1996,"1408-1996",12,2,,,,,,,
4,14,1408,2,1996,"1408-1996",13,2,,,,,,,
4,14,1408,2,1996,"1408-1996",14,1,,,0,1,1,0,100
4,14,1408,2,1996,"1408-1996",15,2,,,,,,,
4,14,1408,2,1996,"1408-1996",16,2,,,,,,,
4,14,1408,2,1996,"1408-1996",17,2,,,,,,,
4,14,1408,2,1996,"1408-1996",18,2,,,,,,,
4,14,1408,2,1996,"1408-1996",19,2,,,,,,,
4,14,1410,2,236,"1410-236",1,2,,,,,,,
4,14,1410,2,236,"1410-236",2,2,,,,,,,
4,14,1410,2,236,"1410-236",3,1,,,1,0,1,0,75
4,14,1410,2,236,"1410-236",4,1,,,1,0,1,0,75
4,14,1410,2,236,"1410-236",5,2,,,,,,,
4,14,1410,2,236,"1410-236",6,1,,,0,1,1,0,75
4,14,1410,2,236,"1410-236",7,2,,,,,,,
4,14,1410,2,236,"1410-236",8,2,,,,,,,
4,14,1410,2,236,"1410-236",10,2,,,,,,,
4,14,1410,2,236,"1410-236",11,1,,,1,0,0,0,100
4,14,1410,2,236,"1410-236",12,2,,,,,,,
4,14,1410,2,236,"1410-236",13,2,,,,,,,
4,14,1410,2,236,"1410-236",14,2,,,,,,,
4,14,1410,2,236,"1410-236",15,2,,,,,,,
4,14,1410,2,236,"1410-236",16,2,,,,,,,
4,14,1410,2,236,"1410-236",17,2,,,,,,,
4,14,1410,2,236,"1410-236",18,2,,,,,,,
4,14,1410,2,236,"1410-236",19,2,,,,,,,
4,14,1411,2,1414,"1411-1414",1,2,,,,,,,
4,14,1411,2,1414,"1411-1414",2,2,,,,,,,
4,14,1411,2,1414,"1411-1414",3,2,,,,,,,
4,14,1411,2,1414,"1411-1414",4,2,,,,,,,
4,14,1411,2,1414,"1411-1414",5,2,,,,,,,
4,14,1411,2,1414,"1411-1414",6,2,,,,,,,
4,14,1411,2,1414,"1411-1414",7,2,,,,,,,
4,14,1411,2,1414,"1411-1414",8,2,,,,,,,
4,14,1411,2,1414,"1411-1414",10,2,,,,,,,
4,14,1411,2,1414,"1411-1414",11,2,,,,,,,
4,14,1411,2,1414,"1411-1414",12,2,,,,,,,
4,14,1411,2,1414,"1411-1414",13,2,,,,,,,
4,14,1411,2,1414,"1411-1414",14,2,,,,,,,
4,14,1411,2,1414,"1411-1414",15,2,,,,,,,
4,14,1411,2,1414,"1411-1414",16,2,,,,,,,
4,14,1411,2,1414,"1411-1414",17,2,,,,,,,
4,14,1411,2,1414,"1411-1414",18,2,,,,,,,
4,14,1411,2,1414,"1411-1414",19,2,,,,,,,
4,14,1411,2,836,"1411-836",1,2,,,,,,,
4,14,1411,2,836,"1411-836",2,2,,,,,,,
4,14,1411,2,836,"1411-836",3,2,,,,,,,
4,14,1411,2,836,"1411-836",4,2,,,,,,,
4,14,1411,2,836,"1411-836",5,2,,,,,,,
4,14,1411,2,836,"1411-836",6,1,,,0,1,1,0,100
4,14,1411,2,836,"1411-836",7,2,,,,,,,
4,14,1411,2,836,"1411-836",8,2,,,,,,,
4,14,1411,2,836,"1411-836",10,2,,,,,,,
4,14,1411,2,836,"1411-836",11,2,,,,,,,
4,14,1411,2,836,"1411-836",12,2,,,,,,,
4,14,1411,2,836,"1411-836",13,2,,,,,,,
4,14,1411,2,836,"1411-836",14,2,,,,,,,
4,14,1411,2,836,"1411-836",15,2,,,,,,,
4,14,1411,2,836,"1411-836",16,2,,,,,,,
4,14,1411,2,836,"1411-836",17,2,,,,,,,
4,14,1411,2,836,"1411-836",18,2,,,,,,,
4,14,1411,2,836,"1411-836",19,2,,,,,,,
4,14,1413,2,670,"1413-670",1,2,,,,,,,
4,14,1413,2,670,"1413-670",2,2,,,,,,,
4,14,1413,2,670,"1413-670",3,2,,,,,,,
4,14,1413,2,670,"1413-670",4,2,,,,,,,
4,14,1413,2,670,"1413-670",5,2,,,,,,,
4,14,1413,2,670,"1413-670",6,1,,,0,1,1,0,100
4,14,1413,2,670,"1413-670",7,2,,,,,,,
4,14,1413,2,670,"1413-670",8,2,,,,,,,
4,14,1413,2,670,"1413-670",10,2,,,,,,,
4,14,1413,2,670,"1413-670",11,2,,,,,,,
4,14,1413,2,670,"1413-670",12,2,,,,,,,
4,14,1413,2,670,"1413-670",13,2,,,,,,,
4,14,1413,2,670,"1413-670",14,2,,,,,,,
4,14,1413,2,670,"1413-670",15,2,,,,,,,
4,14,1413,2,670,"1413-670",16,2,,,,,,,
4,14,1413,2,670,"1413-670",17,2,,,,,,,
4,14,1413,2,670,"1413-670",18,2,,,,,,,
4,14,1413,2,670,"1413-670",19,2,,,,,,,
4,14,1416,2,1134,"1416-1134",1,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",2,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",3,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",4,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",5,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",6,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",7,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",8,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",10,1,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,0,1,1,0,75
4,14,1416,2,1134,"1416-1134",11,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",12,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",13,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",14,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",15,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",16,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",17,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",18,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,1134,"1416-1134",19,2,"DESTRUCTION OF FARMLANDS BY FULANI HERDSMEN",,,,,,
4,14,1416,2,2314,"1416-2314",1,2,,,,,,,
4,14,1416,2,2314,"1416-2314",2,2,,,,,,,
4,14,1416,2,2314,"1416-2314",3,2,,,,,,,
4,14,1416,2,2314,"1416-2314",4,2,,,,,,,
4,14,1416,2,2314,"1416-2314",5,2,,,,,,,
4,14,1416,2,2314,"1416-2314",6,1,,,1,1,0,0,100
4,14,1416,2,2314,"1416-2314",7,2,,,,,,,
4,14,1416,2,2314,"1416-2314",8,2,,,,,,,
4,14,1416,2,2314,"1416-2314",10,2,,,,,,,
4,14,1416,2,2314,"1416-2314",11,2,,,,,,,
4,14,1416,2,2314,"1416-2314",12,2,,,,,,,
4,14,1416,2,2314,"1416-2314",13,2,,,,,,,
4,14,1416,2,2314,"1416-2314",14,2,,,,,,,
4,14,1416,2,2314,"1416-2314",15,2,,,,,,,
4,14,1416,2,2314,"1416-2314",16,2,,,,,,,
4,14,1416,2,2314,"1416-2314",17,2,,,,,,,
4,14,1416,2,2314,"1416-2314",18,2,,,,,,,
4,14,1416,2,2314,"1416-2314",19,2,,,,,,,
4,14,1417,2,36,"1417-36",1,2,,,,,,,
4,14,1417,2,36,"1417-36",2,1,,,0,1,1,0,100
4,14,1417,2,36,"1417-36",3,1,,,1,1,0,0,75
4,14,1417,2,36,"1417-36",4,2,,,,,,,
4,14,1417,2,36,"1417-36",5,2,,,,,,,
4,14,1417,2,36,"1417-36",6,2,,,,,,,
4,14,1417,2,36,"1417-36",7,2,,,,,,,
4,14,1417,2,36,"1417-36",8,2,,,,,,,
4,14,1417,2,36,"1417-36",10,2,,,,,,,
4,14,1417,2,36,"1417-36",11,2,,,,,,,
4,14,1417,2,36,"1417-36",12,2,,,,,,,
4,14,1417,2,36,"1417-36",13,2,,,,,,,
4,14,1417,2,36,"1417-36",14,2,,,,,,,
4,14,1417,2,36,"1417-36",15,2,,,,,,,
4,14,1417,2,36,"1417-36",16,2,,,,,,,
4,14,1417,2,36,"1417-36",17,2,,,,,,,
4,14,1417,2,36,"1417-36",18,2,,,,,,,
4,14,1417,2,36,"1417-36",19,2,,,,,,,
2,15,1502,2,1386,"1502-1386",1,2,,,,,,,
2,15,1502,2,1386,"1502-1386",2,2,,,,,,,
2,15,1502,2,1386,"1502-1386",3,1,,,0,0,1,0,100
2,15,1502,2,1386,"1502-1386",4,1,,,0,0,1,0,25
2,15,1502,2,1386,"1502-1386",5,1,,,0,0,1,0,75
2,15,1502,2,1386,"1502-1386",6,1,,,0,1,0,0,100
2,15,1502,2,1386,"1502-1386",7,2,,,,,,,
2,15,1502,2,1386,"1502-1386",8,2,,,,,,,
2,15,1502,2,1386,"1502-1386",10,2,,,,,,,
2,15,1502,2,1386,"1502-1386",11,2,,,,,,,
2,15,1502,2,1386,"1502-1386",12,2,,,,,,,
2,15,1502,2,1386,"1502-1386",13,2,,,,,,,
2,15,1502,2,1386,"1502-1386",14,2,,,,,,,
2,15,1502,2,1386,"1502-1386",15,2,,,,,,,
2,15,1502,2,1386,"1502-1386",16,2,,,,,,,
2,15,1502,2,1386,"1502-1386",17,2,,,,,,,
2,15,1502,2,1386,"1502-1386",18,2,,,,,,,
2,15,1502,2,1386,"1502-1386",19,2,,,,,,,
2,15,1503,2,1076,"1503-1076",1,1,,,1,1,0,0,75
2,15,1503,2,1076,"1503-1076",2,1,,,0,0,1,0,75
2,15,1503,2,1076,"1503-1076",3,1,,,0,1,1,0,75
2,15,1503,2,1076,"1503-1076",4,1,,,0,1,1,0,75
2,15,1503,2,1076,"1503-1076",5,1,,,1,0,0,0,25
2,15,1503,2,1076,"1503-1076",6,1,,,1,1,0,0,100
2,15,1503,2,1076,"1503-1076",7,2,,,,,,,
2,15,1503,2,1076,"1503-1076",8,2,,,,,,,
2,15,1503,2,1076,"1503-1076",10,2,,,,,,,
2,15,1503,2,1076,"1503-1076",11,2,,,,,,,
2,15,1503,2,1076,"1503-1076",12,2,,,,,,,
2,15,1503,2,1076,"1503-1076",13,1,,,0,0,1,0,100
2,15,1503,2,1076,"1503-1076",14,2,,,,,,,
2,15,1503,2,1076,"1503-1076",15,2,,,,,,,
2,15,1503,2,1076,"1503-1076",16,2,,,,,,,
2,15,1503,2,1076,"1503-1076",17,2,,,,,,,
2,15,1503,2,1076,"1503-1076",18,2,,,,,,,
2,15,1503,2,1076,"1503-1076",19,2,,,,,,,
2,15,1503,2,634,"1503-634",1,2,,,,,,,
2,15,1503,2,634,"1503-634",2,1,,,0,0,1,0,25
2,15,1503,2,634,"1503-634",3,1,,,0,0,1,0,50
2,15,1503,2,634,"1503-634",4,1,,,0,0,1,0,25
2,15,1503,2,634,"1503-634",5,2,,,,,,,
2,15,1503,2,634,"1503-634",6,1,,,0,1,0,0,100
2,15,1503,2,634,"1503-634",7,2,,,,,,,
2,15,1503,2,634,"1503-634",8,2,,,,,,,
2,15,1503,2,634,"1503-634",10,2,,,,,,,
2,15,1503,2,634,"1503-634",11,2,,,,,,,
2,15,1503,2,634,"1503-634",12,2,,,,,,,
2,15,1503,2,634,"1503-634",13,2,,,,,,,
2,15,1503,2,634,"1503-634",14,2,,,,,,,
2,15,1503,2,634,"1503-634",15,2,,,,,,,
2,15,1503,2,634,"1503-634",16,1,,,0,0,1,0,100
2,15,1503,2,634,"1503-634",17,2,,,,,,,
2,15,1503,2,634,"1503-634",18,2,,,,,,,
2,15,1503,2,634,"1503-634",19,2,,,,,,,
2,15,1503,2,864,"1503-864",1,2,,,,,,,
2,15,1503,2,864,"1503-864",2,1,,,0,0,1,0,50
2,15,1503,2,864,"1503-864",3,1,,,0,0,1,0,75
2,15,1503,2,864,"1503-864",4,2,,,,,,,
2,15,1503,2,864,"1503-864",5,1,,,0,0,1,0,50
2,15,1503,2,864,"1503-864",6,1,,,0,1,0,0,100
2,15,1503,2,864,"1503-864",7,1,,,0,0,1,0,75
2,15,1503,2,864,"1503-864",8,1,,,0,0,1,0,75
2,15,1503,2,864,"1503-864",10,2,,,,,,,
2,15,1503,2,864,"1503-864",11,2,,,,,,,
2,15,1503,2,864,"1503-864",12,2,,,,,,,
2,15,1503,2,864,"1503-864",13,2,,,,,,,
2,15,1503,2,864,"1503-864",14,2,,,,,,,
2,15,1503,2,864,"1503-864",15,2,,,,,,,
2,15,1503,2,864,"1503-864",16,2,,,,,,,
2,15,1503,2,864,"1503-864",17,2,,,,,,,
2,15,1503,2,864,"1503-864",18,2,,,,,,,
2,15,1503,2,864,"1503-864",19,2,,,,,,,
2,15,1506,1,1328,"1506-1328",1,1,,,0,1,0,0,75
2,15,1506,1,1328,"1506-1328",2,1,,,0,0,1,0,25
2,15,1506,1,1328,"1506-1328",3,1,,,0,1,1,0,75
2,15,1506,1,1328,"1506-1328",4,1,,,0,1,0,0,25
2,15,1506,1,1328,"1506-1328",5,1,,,1,1,0,0,25
2,15,1506,1,1328,"1506-1328",6,1,,,1,1,0,0,100
2,15,1506,1,1328,"1506-1328",7,2,,,,,,,
2,15,1506,1,1328,"1506-1328",8,2,,,,,,,
2,15,1506,1,1328,"1506-1328",10,2,,,,,,,
2,15,1506,1,1328,"1506-1328",11,1,,,0,1,0,0,25
2,15,1506,1,1328,"1506-1328",12,2,,,,,,,
2,15,1506,1,1328,"1506-1328",13,2,,,,,,,
2,15,1506,1,1328,"1506-1328",14,1,,,0,1,0,0,75
2,15,1506,1,1328,"1506-1328",15,2,,,,,,,
2,15,1506,1,1328,"1506-1328",16,2,,,,,,,
2,15,1506,1,1328,"1506-1328",17,2,,,,,,,
2,15,1506,1,1328,"1506-1328",18,2,,,,,,,
2,15,1506,1,1328,"1506-1328",19,2,,,,,,,
2,15,1506,1,148,"1506-148",1,1,,,0,0,1,0,75
2,15,1506,1,148,"1506-148",2,2,,,,,,,
2,15,1506,1,148,"1506-148",3,1,,,0,1,1,0,75
2,15,1506,1,148,"1506-148",4,1,,,0,0,1,0,75
2,15,1506,1,148,"1506-148",5,1,,,0,0,1,0,25
2,15,1506,1,148,"1506-148",6,1,,,0,0,1,0,75
2,15,1506,1,148,"1506-148",7,2,,,,,,,
2,15,1506,1,148,"1506-148",8,1,,,0,1,1,0,100
2,15,1506,1,148,"1506-148",10,2,,,,,,,
2,15,1506,1,148,"1506-148",11,2,,,,,,,
2,15,1506,1,148,"1506-148",12,2,,,,,,,
2,15,1506,1,148,"1506-148",13,2,,,,,,,
2,15,1506,1,148,"1506-148",14,2,,,,,,,
2,15,1506,1,148,"1506-148",15,2,,,,,,,
2,15,1506,1,148,"1506-148",16,2,,,,,,,
2,15,1506,1,148,"1506-148",17,2,,,,,,,
2,15,1506,1,148,"1506-148",18,2,,,,,,,
2,15,1506,1,148,"1506-148",19,2,,,,,,,
2,15,1506,1,244,"1506-244",1,2,,,,,,,
2,15,1506,1,244,"1506-244",2,2,,,,,,,
2,15,1506,1,244,"1506-244",3,1,,,0,1,0,0,25
2,15,1506,1,244,"1506-244",4,1,,,0,1,0,0,25
2,15,1506,1,244,"1506-244",5,1,,,0,1,1,0,75
2,15,1506,1,244,"1506-244",6,1,,,1,1,1,0,100
2,15,1506,1,244,"1506-244",7,2,,,,,,,
2,15,1506,1,244,"1506-244",8,2,,,,,,,
2,15,1506,1,244,"1506-244",10,2,,,,,,,
2,15,1506,1,244,"1506-244",11,2,,,,,,,
2,15,1506,1,244,"1506-244",12,2,,,,,,,
2,15,1506,1,244,"1506-244",13,2,,,,,,,
2,15,1506,1,244,"1506-244",14,2,,,,,,,
2,15,1506,1,244,"1506-244",15,2,,,,,,,
2,15,1506,1,244,"1506-244",16,2,,,,,,,
2,15,1506,1,244,"1506-244",17,2,,,,,,,
2,15,1506,1,244,"1506-244",18,2,,,,,,,
2,15,1506,1,244,"1506-244",19,2,,,,,,,
2,15,1506,1,398,"1506-398",1,2,,,,,,,
2,15,1506,1,398,"1506-398",2,1,,,0,0,1,0,25
2,15,1506,1,398,"1506-398",3,2,,,,,,,
2,15,1506,1,398,"1506-398",4,2,,,,,,,
2,15,1506,1,398,"1506-398",5,1,,,0,0,1,0,25
2,15,1506,1,398,"1506-398",6,1,,,0,0,1,0,25
2,15,1506,1,398,"1506-398",7,1,,,0,0,1,0,25
2,15,1506,1,398,"1506-398",8,2,,,,,,,
2,15,1506,1,398,"1506-398",10,2,,,,,,,
2,15,1506,1,398,"1506-398",11,2,,,,,,,
2,15,1506,1,398,"1506-398",12,2,,,,,,,
2,15,1506,1,398,"1506-398",13,1,,,0,0,1,0,25
2,15,1506,1,398,"1506-398",14,2,,,,,,,
2,15,1506,1,398,"1506-398",15,2,,,,,,,
2,15,1506,1,398,"1506-398",16,2,,,,,,,
2,15,1506,1,398,"1506-398",17,2,,,,,,,
2,15,1506,1,398,"1506-398",18,2,,,,,,,
2,15,1506,1,398,"1506-398",19,2,,,,,,,
2,15,1506,1,458,"1506-458",1,2,,,,,,,
2,15,1506,1,458,"1506-458",2,2,,,,,,,
2,15,1506,1,458,"1506-458",3,1,,,0,0,1,0,25
2,15,1506,1,458,"1506-458",4,2,,,,,,,
2,15,1506,1,458,"1506-458",5,2,,,,,,,
2,15,1506,1,458,"1506-458",6,1,,,1,1,1,1,100
2,15,1506,1,458,"1506-458",7,1,,,0,1,1,0,25
2,15,1506,1,458,"1506-458",8,2,,,,,,,
2,15,1506,1,458,"1506-458",10,2,,,,,,,
2,15,1506,1,458,"1506-458",11,2,,,,,,,
2,15,1506,1,458,"1506-458",12,2,,,,,,,
2,15,1506,1,458,"1506-458",13,2,,,,,,,
2,15,1506,1,458,"1506-458",14,2,,,,,,,
2,15,1506,1,458,"1506-458",15,2,,,,,,,
2,15,1506,1,458,"1506-458",16,1,,,0,1,1,0,25
2,15,1506,1,458,"1506-458",17,2,,,,,,,
2,15,1506,1,458,"1506-458",18,2,,,,,,,
2,15,1506,1,458,"1506-458",19,2,,,,,,,
2,15,1508,2,1682,"1508-1682",1,1,,,1,1,0,0,100
2,15,1508,2,1682,"1508-1682",2,1,,,0,1,1,0,25
2,15,1508,2,1682,"1508-1682",3,1,,,0,1,1,0,75
2,15,1508,2,1682,"1508-1682",4,1,,,0,1,1,0,75
2,15,1508,2,1682,"1508-1682",5,1,,,1,1,0,0,75
2,15,1508,2,1682,"1508-1682",6,1,,,1,1,1,0,100
2,15,1508,2,1682,"1508-1682",7,2,,,,,,,
2,15,1508,2,1682,"1508-1682",8,2,,,,,,,
2,15,1508,2,1682,"1508-1682",10,2,,,,,,,
2,15,1508,2,1682,"1508-1682",11,2,,,,,,,
2,15,1508,2,1682,"1508-1682",12,2,,,,,,,
2,15,1508,2,1682,"1508-1682",13,2,,,,,,,
2,15,1508,2,1682,"1508-1682",14,2,,,,,,,
2,15,1508,2,1682,"1508-1682",15,2,,,,,,,
2,15,1508,2,1682,"1508-1682",16,2,,,,,,,
2,15,1508,2,1682,"1508-1682",17,2,,,,,,,
2,15,1508,2,1682,"1508-1682",18,2,,,,,,,
2,15,1508,2,1682,"1508-1682",19,2,,,,,,,
2,15,1509,2,388,"1509-388",1,1,,,1,1,0,0,75
2,15,1509,2,388,"1509-388",2,1,,,0,1,1,0,75
2,15,1509,2,388,"1509-388",3,1,,,1,1,1,0,25
2,15,1509,2,388,"1509-388",4,1,,,1,1,1,0,25
2,15,1509,2,388,"1509-388",5,2,,,,,,,
2,15,1509,2,388,"1509-388",6,1,,,1,1,1,0,25
2,15,1509,2,388,"1509-388",7,2,,,,,,,
2,15,1509,2,388,"1509-388",8,2,,,,,,,
2,15,1509,2,388,"1509-388",10,2,,,,,,,
2,15,1509,2,388,"1509-388",11,2,,,,,,,
2,15,1509,2,388,"1509-388",12,2,,,,,,,
2,15,1509,2,388,"1509-388",13,2,,,,,,,
2,15,1509,2,388,"1509-388",14,2,,,,,,,
2,15,1509,2,388,"1509-388",15,2,,,,,,,
2,15,1509,2,388,"1509-388",16,2,,,,,,,
2,15,1509,2,388,"1509-388",17,2,,,,,,,
2,15,1509,2,388,"1509-388",18,2,,,,,,,
2,15,1509,2,388,"1509-388",19,2,,,,,,,
2,15,1510,2,838,"1510-838",1,1,,,0,1,0,0,25
2,15,1510,2,838,"1510-838",2,1,,,1,0,1,0,75
2,15,1510,2,838,"1510-838",3,1,,,0,1,1,0,75
2,15,1510,2,838,"1510-838",4,1,,,0,1,1,0,75
2,15,1510,2,838,"1510-838",5,2,,,,,,,
2,15,1510,2,838,"1510-838",6,1,,,1,1,0,0,100
2,15,1510,2,838,"1510-838",7,2,,,,,,,
2,15,1510,2,838,"1510-838",8,2,,,,,,,
2,15,1510,2,838,"1510-838",10,2,,,,,,,
2,15,1510,2,838,"1510-838",11,2,,,,,,,
2,15,1510,2,838,"1510-838",12,2,,,,,,,
2,15,1510,2,838,"1510-838",13,2,,,,,,,
2,15,1510,2,838,"1510-838",14,2,,,,,,,
2,15,1510,2,838,"1510-838",15,2,,,,,,,
2,15,1510,2,838,"1510-838",16,2,,,,,,,
2,15,1510,2,838,"1510-838",17,2,,,,,,,
2,15,1510,2,838,"1510-838",18,2,,,,,,,
2,15,1510,2,838,"1510-838",19,2,,,,,,,
2,15,1511,2,1498,"1511-1498",1,2,,,,,,,
2,15,1511,2,1498,"1511-1498",2,1,,,0,0,1,0,25
2,15,1511,2,1498,"1511-1498",3,1,,,0,0,1,0,50
2,15,1511,2,1498,"1511-1498",4,1,,,0,1,1,0,25
2,15,1511,2,1498,"1511-1498",5,2,,,,,,,
2,15,1511,2,1498,"1511-1498",6,1,,,0,1,1,0,100
2,15,1511,2,1498,"1511-1498",7,1,,,0,0,1,0,25
2,15,1511,2,1498,"1511-1498",8,1,,,0,0,1,0,10
2,15,1511,2,1498,"1511-1498",10,2,,,,,,,
2,15,1511,2,1498,"1511-1498",11,2,,,,,,,
2,15,1511,2,1498,"1511-1498",12,2,,,,,,,
2,15,1511,2,1498,"1511-1498",13,2,,,,,,,
2,15,1511,2,1498,"1511-1498",14,2,,,,,,,
2,15,1511,2,1498,"1511-1498",15,2,,,,,,,
2,15,1511,2,1498,"1511-1498",16,2,,,,,,,
2,15,1511,2,1498,"1511-1498",17,2,,,,,,,
2,15,1511,2,1498,"1511-1498",18,2,,,,,,,
2,15,1511,2,1498,"1511-1498",19,2,,,,,,,
2,15,1511,2,1938,"1511-1938",1,2,,,,,,,
2,15,1511,2,1938,"1511-1938",2,2,,,,,,,
2,15,1511,2,1938,"1511-1938",3,1,,,0,0,1,0,25
2,15,1511,2,1938,"1511-1938",4,2,,,,,,,
2,15,1511,2,1938,"1511-1938",5,2,,,,,,,
2,15,1511,2,1938,"1511-1938",6,1,,,0,1,0,0,100
2,15,1511,2,1938,"1511-1938",7,2,,,,,,,
2,15,1511,2,1938,"1511-1938",8,2,,,,,,,
2,15,1511,2,1938,"1511-1938",10,2,,,,,,,
2,15,1511,2,1938,"1511-1938",11,2,,,,,,,
2,15,1511,2,1938,"1511-1938",12,2,,,,,,,
2,15,1511,2,1938,"1511-1938",13,2,,,,,,,
2,15,1511,2,1938,"1511-1938",14,1,,,1,0,0,0,100
2,15,1511,2,1938,"1511-1938",15,2,,,,,,,
2,15,1511,2,1938,"1511-1938",16,1,,,1,1,1,0,100
2,15,1511,2,1938,"1511-1938",17,2,,,,,,,
2,15,1511,2,1938,"1511-1938",18,2,,,,,,,
2,15,1511,2,1938,"1511-1938",19,2,,,,,,,
4,16,1601,2,2484,"1601-2484",1,2,,,,,,,
